
[00:00:00.000 --> 00:00:04.000]  溪水流乾的河道
[00:24:00.000 --> 00:24:03.000]  三幼的說話開始出現
[00:24:03.000 --> 00:24:05.000]  好像發臭的雨泥那樣
[00:24:05.000 --> 00:24:08.000]  令到約伯越來越討厭
[00:24:08.000 --> 00:24:16.000]  總結來說
[00:24:16.000 --> 00:24:20.000]  這三組的經文其實都指向同一個主題
[00:24:20.000 --> 00:24:22.000]  就是
[00:24:22.000 --> 00:24:24.000]  沒有愛心
[00:24:24.000 --> 00:24:26.000]  沒有安慰
[00:24:26.000 --> 00:24:28.000]  嚴苛的說話
[00:24:28.000 --> 00:24:30.000]  對受苦的人來說
[00:24:30.000 --> 00:24:35.000]  是等於發臭的雨泥一樣
[00:24:35.000 --> 00:24:37.000]  令人很難受
[00:24:37.000 --> 00:24:41.000]  所以我們千萬不要這樣做
[00:24:41.000 --> 00:24:44.000]  我自己也要學這個功夫
[00:24:47.000 --> 00:24:50.000]  怎樣可以做一個能夠好像
[00:24:50.000 --> 00:24:54.000]  「溪水長流不息」的河道呢?
[00:24:54.000 --> 00:24:57.000]  怎樣可以做一個這樣
[00:24:57.000 --> 00:25:00.000]  常常有溪水流過的
[00:25:00.000 --> 00:25:02.000]  即是可以供給人們
[00:25:02.000 --> 00:25:06.000]  清甜安慰的溪水的安慰者呢?
[00:25:06.000 --> 00:25:11.000]  當然我們要學主耶穌的榜樣
[00:25:11.000 --> 00:25:14.000]  主耶穌就是一個
[00:25:15.000 --> 00:25:19.000]  最高、最好的安慰者
[00:25:19.000 --> 00:25:22.000]  也是其他想做安慰者的人
[00:25:22.000 --> 00:25:26.000]  要從祂那裡獲取能源
[00:25:26.000 --> 00:25:30.000]  因為祂是活水
[00:25:30.000 --> 00:25:35.000]  我們看一看福音四章十四節
[00:25:35.000 --> 00:25:37.000]  耶穌說
[00:25:37.000 --> 00:25:41.000]  「人若喝我所賜的水就永遠不渴」
[00:25:42.000 --> 00:25:46.000]  「我所賜的水要在他裡頭成為泉源」
[00:25:46.000 --> 00:25:50.000]  即湧到永生或者永遠
[00:25:50.000 --> 00:25:53.000]  耶穌所賜的水
[00:25:53.000 --> 00:25:56.000]  就是指聖靈和真理
[00:25:56.000 --> 00:26:00.000]  所以我們必須要
[00:26:00.000 --> 00:26:03.000]  從聖靈、從神的話語裡面
[00:26:03.000 --> 00:26:05.000]  來去支取能源
[00:26:05.000 --> 00:26:08.000]  去支取這一種活水
[00:26:09.000 --> 00:26:12.000]  不是只是用來給人
[00:26:12.000 --> 00:26:14.000]  首先要滋養自己
[00:26:14.000 --> 00:26:19.000]  我們才能夠有能力
[00:26:19.000 --> 00:26:23.000]  做到一個能夠安慰人的人
[00:26:23.000 --> 00:26:26.000]  最後
[00:26:26.000 --> 00:26:29.000]  我請大家一起和我去讀
[00:26:29.000 --> 00:26:31.000]  約翰福音七章三十八節
[00:26:31.000 --> 00:26:35.000]  作為回應和做結束今天的訊息
[00:26:35.000 --> 00:26:38.000]  我請大家一起讀
[00:26:39.000 --> 00:26:42.000]  「信我的人就如經上所說」
[00:26:42.000 --> 00:26:47.000]  「從他腹中要流出活水的江河來」
[00:26:47.000 --> 00:26:52.000]  耶穌基督祂自己就是活水
[00:26:52.000 --> 00:26:57.000]  我們只能夠去依靠
[00:26:57.000 --> 00:27:00.000]  耶穌基督的活水
[00:27:00.000 --> 00:27:03.000]  我們自己才可以有
[00:27:03.000 --> 00:27:05.000]  耶穌基督的活水
[00:27:05.000 --> 00:27:07.000]  從我們心裡面流出來
[00:27:07.000 --> 00:27:09.000]  能夠源源不絕
[00:27:09.000 --> 00:27:13.000]  可以去安慰人、幫助人
[00:27:13.000 --> 00:27:16.000]  否則我們就會成為
[00:27:16.000 --> 00:27:18.000]  缺水的雨泥
[00:27:18.000 --> 00:27:20.000]  令人討厭
[00:27:20.000 --> 00:27:22.000]  我們一起祈禱
[00:27:22.000 --> 00:27:30.000]  此地人我天父
[00:27:30.000 --> 00:27:33.000]  我們願意在祢面前
[00:27:33.000 --> 00:27:36.000]  謙卑、醒察
[00:27:38.000 --> 00:27:42.000]  我們知道我們都是罪人
[00:27:42.000 --> 00:27:45.000]  我們的確在我們成長的環境
[00:27:45.000 --> 00:27:48.000]  在人生的歷程裡
[00:27:48.000 --> 00:27:52.000]  我們的確遇到很多負面或不幸的事
[00:27:52.000 --> 00:27:55.000]  令到我們的性格可能是扭曲
[00:27:55.000 --> 00:27:57.000]  是不符合神的心意
[00:27:57.000 --> 00:28:03.000]  更加不能夠成為人所喜歡的
[00:28:06.000 --> 00:28:09.000]  當我們認識主耶穌
[00:28:09.000 --> 00:28:12.000]  當我們看到聖經
[00:28:12.000 --> 00:28:14.000]  我們知道原來我們需要改變
[00:28:14.000 --> 00:28:20.000]  我們知道神要我們去改變成
[00:28:20.000 --> 00:28:23.000]  一個祂所喜悅的性格
[00:28:23.000 --> 00:28:27.000]  這個不單止對我們自己好
[00:28:27.000 --> 00:28:30.000]  也對我們身旁的人有好處
[00:28:33.000 --> 00:28:36.000]  能夠安慰人、能夠幫助人
[00:28:36.000 --> 00:28:41.000]  我們自己也會有極大的喜樂、滿足
[00:28:41.000 --> 00:28:46.000]  神啊,求祢幫助我們
[00:28:46.000 --> 00:28:50.000]  去改變我們的心思、意念
[00:28:50.000 --> 00:28:56.000]  將所有舊時積在的污穢、雨泥
[00:28:56.000 --> 00:28:59.000]  求祢剔除、洗淨
[00:29:01.000 --> 00:29:03.000]  賜給我們活水
[00:29:03.000 --> 00:29:06.000]  賜給我們神的話語
[00:29:06.000 --> 00:29:10.000]  幫助我們過一個新生
[00:29:10.000 --> 00:29:15.000]  讓我們的生命、生活能夠榮耀祢
[00:29:15.000 --> 00:29:18.000]  多謝您聽我們的禱告
[00:29:18.000 --> 00:29:20.000]  祈禱奉耶穌基督聖名
[00:29:20.000 --> 00:29:21.000]  阿們
