
[00:00:00.000 --> 00:00:03.840]  跟大家思想的題目是「你是屬靈的人嗎?」
[00:18:56.520 --> 00:18:57.520]  很籠罩自己
[00:18:57.520 --> 00:18:59.520]  我自己就是這樣
[00:18:59.520 --> 00:19:02.520]  我記得剛讀神學也是失敗的故事
[00:19:02.520 --> 00:19:03.520]  很深刻
[00:19:03.520 --> 00:19:05.520]  我那時一直住九龍城
[00:19:05.520 --> 00:19:07.520]  那時一段時間就住
[00:19:07.520 --> 00:19:09.520]  現在我們城鎮
[00:19:09.520 --> 00:19:13.520]  即是成年中心上面附近的地方
[00:19:13.520 --> 00:19:16.520]  有一次在街上遠遠遇到一個同學
[00:19:16.520 --> 00:19:18.520]  剛好那時剛讀神學
[00:19:18.520 --> 00:19:21.520]  一望到同學之後就想一想
[00:19:21.520 --> 00:19:23.520]  轉頭我就掉頭走了
[00:19:23.520 --> 00:19:26.520]  其實讀神學應該向同學傳福音
[00:19:26.520 --> 00:19:29.520]  好像我剛才祈禱叫你新年向親友傳福音
[00:19:29.520 --> 00:19:31.520]  但為什麼我掉頭走了
[00:19:31.520 --> 00:19:33.520]  我想著想著
[00:19:33.520 --> 00:19:35.520]  遇到同學
[00:19:35.520 --> 00:19:37.520]  大家以前一向都數Quality
[00:19:37.520 --> 00:19:40.520]  升職了沒有 買樓了沒有 買車了沒有
[00:19:40.520 --> 00:19:44.520]  今年新年去哪裡旅行 去哪裡滑雪
[00:19:44.520 --> 00:19:46.520]  慘了 什麼都不能說
[00:19:46.520 --> 00:19:50.520]  今年又窮 什麼都沒有
[00:19:50.520 --> 00:19:52.520]  跟他聊天的時候又沒有窮
[00:19:52.520 --> 00:19:55.520]  又沒有樓 沒有車 沒有滑雪 什麼都沒有
[00:19:55.520 --> 00:19:57.520]  不如不要見了
[00:19:57.520 --> 00:20:00.520]  傷心事不要提了 轉頭就走了
[00:20:00.520 --> 00:20:02.520]  我一轉頭走了幾步就想
[00:20:02.520 --> 00:20:05.520]  蔡少奇你讀神學做什麼
[00:20:05.520 --> 00:20:08.520]  你不是說有榮耀的使命
[00:20:08.520 --> 00:20:10.520]  向人傳福音嗎
[00:20:10.520 --> 00:20:14.520]  誰知不知不覺這個世界的價值
[00:20:14.520 --> 00:20:16.520]  世界的高低
[00:20:16.520 --> 00:20:20.520]  原來掌管了我的心
[00:20:20.520 --> 00:20:25.520]  有時我們回教會有沒有掙扎的困難
[00:20:25.520 --> 00:20:27.520]  有時都不一定是逆境
[00:20:27.520 --> 00:20:28.520]  都有感恩的故事
[00:20:28.520 --> 00:20:31.520]  我記得有一次參加一個聚會
[00:20:31.520 --> 00:20:32.520]  那時六四不久
[00:20:32.520 --> 00:20:34.520]  有一個聚會
[00:20:34.520 --> 00:20:36.520]  我自己袋裏面只有一百十元
[00:20:36.520 --> 00:20:38.520]  一張一百元 一張十元
[00:20:38.520 --> 00:20:40.520]  聚會裏面為中國奉獻
[00:20:40.520 --> 00:20:43.520]  我那時也很愛國 現在也有點
[00:20:43.520 --> 00:20:45.520]  傳奉獻單
[00:20:45.520 --> 00:20:47.520]  傳到他的袋裏
[00:20:47.520 --> 00:20:50.520]  這個禮拜沒什麼錢用
[00:20:50.520 --> 00:20:52.520]  就想奉獻十元
[00:20:52.520 --> 00:20:55.520]  你又說很愛中國
[00:20:55.520 --> 00:20:57.520]  奉獻十元 留一百元
[00:20:57.520 --> 00:21:00.520]  那不就好像
[00:21:00.520 --> 00:21:02.520]  傳獻獎就奉獻一百元
[00:21:02.520 --> 00:21:03.520]  留一百元
[00:21:03.520 --> 00:21:04.520]  一留一百元
[00:21:04.520 --> 00:21:06.520]  這個禮拜怎麼辦
[00:21:06.520 --> 00:21:07.520]  誰知回家後
[00:21:07.520 --> 00:21:09.520]  我姐姐給了我三千元
[00:21:09.520 --> 00:21:11.520]  那時很感恩
[00:21:11.520 --> 00:21:13.520]  十多年前用過
[00:21:13.520 --> 00:21:16.520]  一百元換三千元很划算
[00:21:16.520 --> 00:21:19.520]  但我想說在這個路途裏面
[00:21:19.520 --> 00:21:22.520]  有很多這樣的經歷
[00:21:22.520 --> 00:21:23.520]  但聖經裏面說
[00:21:23.520 --> 00:21:26.520]  基督徒亦是蒙恩的經歷
[00:21:26.520 --> 00:21:28.520]  後來我媽媽有機會
[00:21:28.520 --> 00:21:29.520]  罵我
[00:21:29.520 --> 00:21:30.520]  後來有機會
[00:21:30.520 --> 00:21:31.520]  我去美國讀書的時候
[00:21:31.520 --> 00:21:32.520]  她去探望我
[00:21:32.520 --> 00:21:36.520]  後來在城鎮受浸
[00:21:36.520 --> 00:21:38.520]  我想說的是
[00:21:38.520 --> 00:21:39.520]  基督徒
[00:21:39.520 --> 00:21:43.520]  我們是否真正屬靈的人
[00:21:43.520 --> 00:21:44.520]  有時不知不覺
[00:21:44.520 --> 00:21:47.520]  我們被世界的價值觀
[00:21:47.520 --> 00:21:50.520]  世界衡量成功的標準
[00:21:50.520 --> 00:21:54.520]  世界的一些不合而的智慧
[00:21:54.520 --> 00:21:57.520]  甚至世界的責備
[00:21:57.520 --> 00:21:59.520]  世界的比較
[00:21:59.520 --> 00:22:03.520]  仍然是控制在我們的心裏
[00:22:03.520 --> 00:22:04.520]  令到我們本來
[00:22:04.520 --> 00:22:06.520]  應該帶著榮耀的使命
[00:22:06.520 --> 00:22:08.520]  去走去人面前去傳福音
[00:22:08.520 --> 00:22:11.520]  去見證神榮美的生命
[00:22:11.520 --> 00:22:15.520]  都是退縮 都是掉頭走
[00:22:15.520 --> 00:22:16.520]  所以保羅很緊張
[00:22:16.520 --> 00:22:18.520]  當時哥倫多教會
[00:22:18.520 --> 00:22:19.520]  因為哥倫多教會
[00:22:19.520 --> 00:22:23.520]  是一個藏在繁榮的都市裏面
[00:22:23.520 --> 00:22:26.520]  他們更有危機是走世界路
[00:22:26.520 --> 00:22:29.520]  用世界的角度去看自己的人生
[00:22:29.520 --> 00:22:31.520]  香港是一個繁盛的都市
[00:22:31.520 --> 00:22:33.520]  我們都面對很大的挑戰
[00:22:33.520 --> 00:22:35.520]  每天上班都遇到這些
[00:22:35.520 --> 00:22:38.520]  用世界價值觀去看我們人生的人
[00:22:38.520 --> 00:22:40.520]  我們是否有一個堅強
[00:22:40.520 --> 00:22:41.520]  用神的價值觀
[00:22:41.520 --> 00:22:44.520]  用神眼光的人生去看對方
[00:22:44.520 --> 00:22:47.520]  和看我們自己
[00:22:47.520 --> 00:22:50.520]  提醒就是今天保羅說
[00:22:50.520 --> 00:22:52.520]  沒有神的靈
[00:22:52.520 --> 00:22:55.520]  是不知道神的恩典
[00:22:55.520 --> 00:22:57.520]  我們看今天經文第十節
[00:22:57.520 --> 00:22:59.520]  第十一節一起讀
[00:22:59.520 --> 00:23:01.520]  只有神藉著聖靈
[00:23:01.520 --> 00:23:03.520]  向我們顯明了
[00:23:03.520 --> 00:23:06.520]  因為聖靈參透萬事
[00:23:06.520 --> 00:23:09.520]  就是神深奧的事也參透了
[00:23:09.520 --> 00:23:11.520]  除了在人裡頭的靈
[00:23:11.520 --> 00:23:13.520]  誰知道人的事
[00:23:13.520 --> 00:23:15.520]  像這樣除了神的靈
[00:23:15.520 --> 00:23:18.520]  也沒有人知道神的事
[00:23:18.520 --> 00:23:20.520]  這個很簡單的道理
[00:23:20.520 --> 00:23:23.520]  如果不是一個人裏面在想事
[00:23:23.520 --> 00:23:24.520]  你沒有他的想事
[00:23:24.520 --> 00:23:25.520]  沒有他的腦
[00:23:25.520 --> 00:23:26.520]  沒有他的思想
[00:23:26.520 --> 00:23:27.520]  沒有他的靈
[00:23:27.520 --> 00:23:29.520]  你其實不知道他在想什麼
[00:23:29.520 --> 00:23:31.520]  你沒有神的靈
[00:23:31.520 --> 00:23:33.520]  你知道神在想什麼嗎
[00:23:33.520 --> 00:23:34.520]  都不知道
[00:23:34.520 --> 00:23:36.520]  如果我們沒有聖靈
[00:23:36.520 --> 00:23:39.520]  是內在犯罪的人
[00:23:39.520 --> 00:23:40.520]  墮落的人裏面
[00:23:40.520 --> 00:23:43.520]  其實我們不明白神的道理
[00:23:43.520 --> 00:23:44.520]  所以簡單來說
[00:23:44.520 --> 00:23:47.520]  那些未信主的人
[00:23:47.520 --> 00:23:50.520]  不明白我們為什麼
[00:23:50.520 --> 00:23:52.520]  又出錢又出力又被人罵
[00:23:52.520 --> 00:23:54.520]  都繼續去侍奉
[00:23:54.520 --> 00:23:56.520]  很正常
[00:23:56.520 --> 00:23:58.520]  因為他不明白這個道理
[00:23:58.520 --> 00:23:59.520]  不明白神
[00:23:59.520 --> 00:24:00.520]  耶穌基督的榜樣
[00:24:00.520 --> 00:24:01.520]  耶穌基督就是
[00:24:01.520 --> 00:24:03.520]  施比受更為有福的生命
[00:24:03.520 --> 00:24:05.520]  願意走上十字架
[00:24:05.520 --> 00:24:07.520]  犧牲的愛的榜樣的生命
[00:24:07.520 --> 00:24:09.520]  因為我們基督被耶穌的愛
[00:24:09.520 --> 00:24:11.520]  聖靈的感動
[00:24:11.520 --> 00:24:13.520]  影響我們或多或少影響我們之後
[00:24:13.520 --> 00:24:15.520]  我們能夠去付出
[00:24:15.520 --> 00:24:16.520]  仍然甘心的
[00:24:16.520 --> 00:24:18.520]  付出仍然喜樂的
[00:24:18.520 --> 00:24:19.520]  幫人的
[00:24:19.520 --> 00:24:20.520]  不求回報的
[00:24:20.520 --> 00:24:23.520]  不知不覺成為我們的生命一部份
[00:24:23.520 --> 00:24:24.520]  這一部份
[00:24:24.520 --> 00:24:26.520]  是其他人不能夠明白
[00:24:26.520 --> 00:24:28.520]  因為他沒有神的靈
[00:24:28.520 --> 00:24:30.520]  不是用神的方法
[00:24:30.520 --> 00:24:32.520]  不是用神的思想
[00:24:32.520 --> 00:24:36.520]  如果沒有一個人的思想內容
[00:24:36.520 --> 00:24:37.520]  沒有他的腦
[00:24:37.520 --> 00:24:38.520]  沒有他的思想
[00:24:38.520 --> 00:24:39.520]  你不會明白他在做什麼
[00:24:39.520 --> 00:24:41.520]  我最近開了Facebook
[00:24:41.520 --> 00:24:42.520]  寫了一個例子
[00:24:42.520 --> 00:24:44.520]  後來我兒子也看過這個Facebook
[00:24:44.520 --> 00:24:45.520]  明白一點
[00:24:45.520 --> 00:24:49.520]  我間中偶然都喜歡去上海理髮店
[00:24:49.520 --> 00:24:51.520]  這裏都是上海理髮店
[00:24:51.520 --> 00:24:52.520]  老套一點
[00:24:52.520 --> 00:24:55.520]  幫我理髮的人都七八十歲
[00:24:55.520 --> 00:24:57.520]  看一看他都很老
[00:24:57.520 --> 00:24:59.520]  我去上海理髮
[00:24:59.520 --> 00:25:02.520]  其中一幕喜歡被人剃鬍子
[00:25:02.520 --> 00:25:03.520]  躺在那裏
[00:25:03.520 --> 00:25:05.520]  好像被人劏羊一樣
[00:25:05.520 --> 00:25:08.520]  整個臉都像舊刀片一樣
[00:25:08.520 --> 00:25:10.520]  刮刮刮刮刮刮刮刮
[00:25:10.520 --> 00:25:13.520]  為什麼用這麼老套的方法呢
[00:25:13.520 --> 00:25:15.520]  髮型是老套
[00:25:15.520 --> 00:25:17.520]  去到這裏這麼陳舊的老套
[00:25:17.520 --> 00:25:19.520]  那些熱面巾
[00:25:19.520 --> 00:25:21.520]  熱熱的毛巾都特別辣
[00:25:21.520 --> 00:25:22.520]  辣手的
[00:25:22.520 --> 00:25:24.520]  這樣才抹臉等等
[00:25:24.520 --> 00:25:25.520]  其中都有典故
[00:25:25.520 --> 00:25:26.520]  沒有人承認這是典故
[00:25:26.520 --> 00:25:27.520]  這對我來說承認是典故
[00:25:27.520 --> 00:25:28.520]  為什麼呢
[00:25:28.520 --> 00:25:29.520]  因為我小時候
[00:25:29.520 --> 00:25:30.520]  八歲九歲
[00:25:30.520 --> 00:25:31.520]  我爸爸很疼我
[00:25:31.520 --> 00:25:32.520]  我親弟子妹
[00:25:32.520 --> 00:25:33.520]  我第二個兒子
[00:25:33.520 --> 00:25:34.520]  爸爸很疼我
[00:25:34.520 --> 00:25:35.520]  他帶我去哪裡
[00:25:35.520 --> 00:25:37.520]  他都非法帶我去非法
[00:25:37.520 --> 00:25:38.520]  以前都非法
[00:25:38.520 --> 00:25:39.520]  喜歡什麼叫陸軍裝
[00:25:39.520 --> 00:25:40.520]  不知道大家有沒有經歷過
[00:25:40.520 --> 00:25:42.520]  爸爸都跑去陸軍
[00:25:42.520 --> 00:25:45.520]  去飛俠店
[00:25:45.520 --> 00:25:48.520]  我爸爸很喜歡去上海飛俠店
[00:25:48.520 --> 00:25:49.520]  去飛俠店
[00:25:49.520 --> 00:25:50.520]  我的裝很快
[00:25:50.520 --> 00:25:51.520]  半陸軍裝
[00:25:51.520 --> 00:25:52.520]  飛飛飛
[00:25:52.520 --> 00:25:53.520]  飛完
[00:25:53.520 --> 00:25:54.520]  但爸爸很久
[00:25:54.520 --> 00:25:56.520]  又飛俠髮
[00:25:56.520 --> 00:25:57.520]  又勒領頭髮
[00:25:57.520 --> 00:25:59.520]  又刮臉
[00:25:59.520 --> 00:26:00.520]  又怎樣怎樣
[00:26:00.520 --> 00:26:02.520]  那時候見到爸爸刮臉
[00:26:02.520 --> 00:26:03.520]  很高興
[00:26:03.520 --> 00:26:04.520]  爸爸我試試行不行
[00:26:04.520 --> 00:26:05.520]  那些師傅說不行
[00:26:05.520 --> 00:26:06.520]  小孩子
[00:26:06.520 --> 00:26:07.520]  你什麼時候有鬍子
[00:26:07.520 --> 00:26:08.520]  走開
[00:26:08.520 --> 00:26:10.520]  那時候很羨慕
[00:26:10.520 --> 00:26:12.520]  臉可以被人刮
[00:26:12.520 --> 00:26:15.520]  好像刮了臉
[00:26:15.520 --> 00:26:17.520]  有個人高檔了
[00:26:17.520 --> 00:26:19.520]  所以從此以後
[00:26:19.520 --> 00:26:20.520]  到我爸爸去世之後
[00:26:20.520 --> 00:26:22.520]  我都喜歡去那些地方
[00:26:22.520 --> 00:26:23.520]  有兩件事
[00:26:23.520 --> 00:26:25.520]  懷緬過去
[00:26:25.520 --> 00:26:26.520]  去到那些地方
[00:26:26.520 --> 00:26:27.520]  上海理髮店
[00:26:27.520 --> 00:26:28.520]  想起爸爸
[00:26:28.520 --> 00:26:30.520]  爸爸去世二十年
[00:26:30.520 --> 00:26:31.520]  第二
[00:26:31.520 --> 00:26:32.520]  被人刮鬍子的時候
[00:26:32.520 --> 00:26:33.520]  長大了
[00:26:33.520 --> 00:26:36.520]  有資格被人刮鬍子
[00:26:36.520 --> 00:26:38.520]  所以我兒子想不通我做什麼
[00:26:38.520 --> 00:26:41.520]  直至我寫這些Facebook小文章
[00:26:41.520 --> 00:26:43.520]  你真是
[00:26:43.520 --> 00:26:44.520]  你掛念爺爺
[00:26:44.520 --> 00:26:46.520]  他沒見過
[00:26:46.520 --> 00:26:47.520]  不過我不會學你的
[00:26:47.520 --> 00:26:49.520]  我一定不會去上海理髮店
[00:26:52.520 --> 00:26:57.520]  有時我們有沒有負的心腸
[00:26:57.520 --> 00:26:59.520]  我們看人生
[00:26:59.520 --> 00:27:01.520]  其中一個很重要的觀念
[00:27:01.520 --> 00:27:04.520]  就是我們學習負的心腸
[00:27:04.520 --> 00:27:07.520]  我們學習基督的心腸
[00:27:07.520 --> 00:27:09.520]  為什麼人走這條路
[00:27:09.520 --> 00:27:12.520]  我們人覺得傻
[00:27:12.520 --> 00:27:15.520]  但物質有損失
[00:27:15.520 --> 00:27:20.520]  但它是一種榮美和善良
[00:27:20.520 --> 00:27:23.520]  所以他不知不覺已經有負的心腸
[00:27:23.520 --> 00:27:25.520]  有基督的心腸
[00:27:25.520 --> 00:27:26.520]  有負的思想
[00:27:26.520 --> 00:27:28.520]  有基督的思想
[00:27:28.520 --> 00:27:30.520]  所以波羅再強調
[00:27:30.520 --> 00:27:33.520]  屬血氣的人
[00:27:33.520 --> 00:27:36.520]  不能領會神十價的奧秘
[00:27:36.520 --> 00:27:38.520]  第十四節說
[00:27:38.520 --> 00:27:41.520]  然而屬血氣的人
[00:27:41.520 --> 00:27:42.520]  屬血氣的人
[00:27:42.520 --> 00:27:45.520]  原來的表達是一個靈魂的人
[00:27:45.520 --> 00:27:47.520]  即是有生命的人
[00:27:47.520 --> 00:27:48.520]  不是屬靈的人
[00:27:48.520 --> 00:27:51.520]  但都是有血氣有生命的人
[00:27:51.520 --> 00:27:52.520]  屬生命的人
[00:27:52.520 --> 00:27:55.520]  不領會神聖靈的事
[00:27:55.520 --> 00:27:58.520]  反倒以為愚拙
[00:27:58.520 --> 00:27:59.520]  而且再強調
[00:27:59.520 --> 00:28:02.520]  不能知道
[00:28:02.520 --> 00:28:04.520]  即是說沒有神的靈的人
[00:28:04.520 --> 00:28:07.520]  根本覺得這條路是傻的
[00:28:07.520 --> 00:28:11.520]  所以如果你想走一個基督徒敬虔的生命
[00:28:11.520 --> 00:28:14.520]  基督徒的一個無私的生命
[00:28:14.520 --> 00:28:19.520]  基督徒一生能夠施比授更為有縮犧牲的生命
[00:28:19.520 --> 00:28:23.520]  甚至你說全世界侍奉主的生命
[00:28:23.520 --> 00:28:26.520]  其他人一定當你傻
[00:28:26.520 --> 00:28:31.520]  你有沒有不怕別人看你傻的傻勁
[00:28:31.520 --> 00:28:35.520]  去一生走一個敬虔愛主的生命
[00:28:35.520 --> 00:28:37.520]  波羅再說
[00:28:37.520 --> 00:28:42.520]  因為這是唯有屬靈的人才能看頭
[00:28:42.520 --> 00:28:45.520]  因為基督徒相信主你有感覺到
[00:28:45.520 --> 00:28:47.520]  很多時候我們慢慢看聖經
[00:28:47.520 --> 00:28:49.520]  或聽到很多見證的時候
[00:28:49.520 --> 00:28:52.520]  我們仿效和喜悅的榜樣
[00:28:52.520 --> 00:28:56.520]  不是那些很驕傲沙塵
[00:28:56.520 --> 00:28:58.520]  自己一生用不擇手段
[00:28:58.520 --> 00:29:01.520]  賺到自己榮耀的人的奴
[00:29:01.520 --> 00:29:02.520]  那些不羨慕了
[00:29:02.520 --> 00:29:07.520]  慢慢我們羨慕那些很願意付出
[00:29:07.520 --> 00:29:09.520]  在逆境裏面
[00:29:09.520 --> 00:29:11.520]  在病患裏面有喜樂
[00:29:11.520 --> 00:29:15.520]  在艱難裏面有愛仇敵
[00:29:15.520 --> 00:29:18.520]  白白地愛那些生命
[00:29:18.520 --> 00:29:21.520]  不知不覺這些生命成為我們最渴慕
[00:29:21.520 --> 00:29:23.520]  最羨慕的生命
[00:29:23.520 --> 00:29:26.520]  就像耶穌基督的生命一樣
[00:29:26.520 --> 00:29:28.520]  所以屬靈人慢慢看的東西
[00:29:28.520 --> 00:29:29.520]  有不同的看法
[00:29:29.520 --> 00:29:31.520]  第二他看到那些人
[00:29:31.520 --> 00:29:33.520]  這些人的生命
[00:29:33.520 --> 00:29:35.520]  不擇手段
[00:29:35.520 --> 00:29:36.520]  敵對神的生命
[00:29:36.520 --> 00:29:39.520]  最後的下場是怎樣
[00:29:39.520 --> 00:29:42.520]  所以保羅在這個屬血氣的字
[00:29:42.520 --> 00:29:44.520]  去到十五章都有一個比喻
[00:29:44.520 --> 00:29:48.520]  他說所中的是血氣的身體
[00:29:48.520 --> 00:29:51.520]  復活的是靈性的身體
[00:29:51.520 --> 00:29:55.520]  首先的亞當和幕後的耶穌
[00:29:55.520 --> 00:29:58.520]  我們是選擇首先犯罪的亞當
[00:29:58.520 --> 00:30:01.520]  還是選擇那位沒有犯罪
[00:30:01.520 --> 00:30:05.520]  卻被人釘十字架的耶穌的亞當
[00:30:05.520 --> 00:30:07.520]  幕後的亞當
[00:30:07.520 --> 00:30:09.520]  其實基督徒有一個很重要的觀念
[00:30:09.520 --> 00:30:12.520]  是你用世界的角度去看人生
[00:30:12.520 --> 00:30:14.520]  還是你用神的靈
[00:30:14.520 --> 00:30:16.520]  以神的角度去看人生
[00:30:16.520 --> 00:30:18.520]  成為基督徒之後
[00:30:18.520 --> 00:30:21.520]  你的人生是不是豐盛呢
[00:30:21.520 --> 00:30:22.520]  或者你要問一個問題
[00:30:22.520 --> 00:30:23.520]  基督徒經常問的就是
[00:30:23.520 --> 00:30:26.520]  什麼叫做豐盛呢
[00:30:26.520 --> 00:30:28.520]  我再看下兩章
[00:30:28.520 --> 00:30:30.520]  二賽書第五十三章
[00:30:30.520 --> 00:30:32.520]  第二到第五節
[00:30:32.520 --> 00:30:34.520]  下面那一章
[00:30:34.520 --> 00:30:36.520]  一起讀吧
[00:30:36.520 --> 00:30:38.520]  他無佳形美容
[00:30:38.520 --> 00:30:41.520]  我們看見他的時候也無美貌
[00:30:41.520 --> 00:30:43.520]  使我們羨慕他
[00:30:43.520 --> 00:30:46.520]  他被藐視 被人念起
[00:30:46.520 --> 00:30:49.520]  多受痛苦 常經憂患
[00:30:49.520 --> 00:30:50.520]  他被藐視
[00:30:50.520 --> 00:30:53.520]  好像被人掩面不看的一樣
[00:30:53.520 --> 00:30:55.520]  我們也不尊重他
[00:30:55.520 --> 00:30:57.520]  他承認擔當我們的憂患
[00:30:57.520 --> 00:30:59.520]  背負我們的痛苦
[00:30:59.520 --> 00:31:01.520]  我們卻以為他受責罰
[00:31:01.520 --> 00:31:04.520]  被神擊打 苦待了
[00:31:04.520 --> 00:31:07.520]  那知他為我們的過犯受害
[00:31:07.520 --> 00:31:09.520]  為我們的罪孽壓傷
[00:31:09.520 --> 00:31:10.520]  這裡說到耶穌基督
[00:31:10.520 --> 00:31:11.520]  原耶穌基督
[00:31:11.520 --> 00:31:13.520]  但耶穌基督的遭遇
[00:31:13.520 --> 00:31:15.520]  在二賽書的預言裡說
[00:31:15.520 --> 00:31:18.520]  是我們不明白的
[00:31:18.520 --> 00:31:20.520]  我們很奇怪的
[00:31:20.520 --> 00:31:22.520]  我們不尊重的
[00:31:22.520 --> 00:31:24.520]  我們不羨慕的
[00:31:24.520 --> 00:31:26.520]  就是說耶穌基督
[00:31:26.520 --> 00:31:27.520]  我們在教會裡經常說
[00:31:27.520 --> 00:31:29.520]  效法基督 效法基督
[00:31:29.520 --> 00:31:31.520]  我們多多少少也想效法基督
[00:31:31.520 --> 00:31:33.520]  但這裡耶穌基督路
[00:31:33.520 --> 00:31:36.520]  是世界人不會羨慕的
[00:31:36.520 --> 00:31:39.520]  不會尊重的
[00:31:39.520 --> 00:31:40.520]  舉個例子
[00:31:40.520 --> 00:31:41.520]  聖經裡的一個教導
[00:31:41.520 --> 00:31:42.520]  下一章說
[00:31:42.520 --> 00:31:43.520]  耶穌說
[00:31:43.520 --> 00:31:45.520]  有人要跟從我
[00:31:45.520 --> 00:31:47.520]  就當社稷天天背起
[00:31:47.520 --> 00:31:50.520]  他的十字架來跟從我
[00:31:50.520 --> 00:31:51.520]  我記得有一年開始說
[00:31:51.520 --> 00:31:55.520]  十字架的震撼一個訊息
[00:31:55.520 --> 00:31:57.520]  那時想起很多不同的刑罰
[00:31:57.520 --> 00:31:59.520]  斷頭台
[00:31:59.520 --> 00:32:01.520]  這邊一幅圖就是
[00:32:01.520 --> 00:32:03.520]  中國一個很重的刑罰
[00:32:03.520 --> 00:32:04.520]  叫凌遲
[00:32:04.520 --> 00:32:05.520]  還有一些更噁心的
[00:32:05.520 --> 00:32:07.520]  今天用一張不噁心的那張
[00:32:07.520 --> 00:32:09.520]  噁心的那張也很恐怖
[00:32:09.520 --> 00:32:12.520]  如果打凌遲Google Picture
[00:32:12.520 --> 00:32:15.520]  很多恐怖的凌遲的相片也有
[00:32:15.520 --> 00:32:17.520]  你可以先完了崇拜
[00:32:17.520 --> 00:32:19.520]  吃飯前比較好
[00:32:19.520 --> 00:32:23.520]  吃飯後
[00:32:23.520 --> 00:32:27.520]  看完之後就發覺
[00:32:27.520 --> 00:32:29.520]  其實對當代人
[00:32:29.520 --> 00:32:31.520]  耶穌說這句話
[00:32:31.520 --> 00:32:33.520]  天天背起你的十字架來跟從
[00:32:33.520 --> 00:32:35.520]  我是很傻的
[00:32:35.520 --> 00:32:38.520]  我剛才說到用個例子
[00:32:38.520 --> 00:32:40.520]  假如我們在門口裡
[00:32:40.520 --> 00:32:43.520]  進入一個教堂的門口
[00:32:43.520 --> 00:32:46.520]  將一些死刑的刑具放出來
[00:32:46.520 --> 00:32:47.520]  由斷頭台
[00:32:47.520 --> 00:32:49.520]  由浸豬籠
[00:32:49.520 --> 00:32:51.520]  由凌遲
[00:32:51.520 --> 00:32:52.520]  由刀劈
[00:32:52.520 --> 00:32:53.520]  全部放出來
[00:32:53.520 --> 00:32:55.520]  好像放一個陣一樣
[00:32:55.520 --> 00:32:57.520]  你看到那些NBA球員
[00:32:57.520 --> 00:32:59.520]  一進場就有人走進走廊
[00:32:59.520 --> 00:33:01.520]  走出來拍拍手
[00:33:01.520 --> 00:33:03.520]  我們機台也會這麼興奮
[00:33:03.520 --> 00:33:04.520]  不過那些不是走廊
[00:33:04.520 --> 00:33:06.520]  那些是一些刀劍陣
[00:33:06.520 --> 00:33:08.520]  浸豬籠
[00:33:08.520 --> 00:33:09.520]  斷頭台
[00:33:09.520 --> 00:33:11.520]  我們鑽過斷頭台
[00:33:11.520 --> 00:33:12.520]  先來崇拜
[00:33:12.520 --> 00:33:14.520]  證明我們不怕死
[00:33:14.520 --> 00:33:16.520]  天天背起十字架跟從主
[00:33:16.520 --> 00:33:17.520]  進來崇拜
[00:33:17.520 --> 00:33:18.520]  特別是高昂一點的
[00:33:18.520 --> 00:33:20.520]  經過斷頭台也不死
[00:33:20.520 --> 00:33:21.520]  進來崇拜
[00:33:21.520 --> 00:33:24.520]  我想假如真的放幾個陣在門口
[00:33:24.520 --> 00:33:26.520]  我就問
[00:33:26.520 --> 00:33:30.520]  有多少新朋友敢來崇拜?
[00:33:30.520 --> 00:33:33.520]  真的可能沒有
[00:33:33.520 --> 00:33:35.520]  當代耶穌說
[00:33:35.520 --> 00:33:40.520]  如果要天天背起十字架的話
[00:33:40.520 --> 00:33:41.520]  就好像聖經說
[00:33:41.520 --> 00:33:42.520]  保羅說
[00:33:42.520 --> 00:33:45.520]  在世界的人認為是愚蠢的
[00:33:45.520 --> 00:33:48.520]  很愚蠢
[00:33:48.520 --> 00:33:50.520]  很蠢的
[00:33:50.520 --> 00:33:52.520]  假如信耶穌
[00:33:52.520 --> 00:33:55.520]  將來你為主要信道
[00:33:55.520 --> 00:33:58.520]  被人凌遲斬你一刀
[00:33:58.520 --> 00:33:59.520]  然後你跟媽媽說
[00:33:59.520 --> 00:34:00.520]  今天受浸了
[00:34:00.520 --> 00:34:01.520]  跟媽媽說
[00:34:01.520 --> 00:34:02.520]  媽媽
[00:34:02.520 --> 00:34:03.520]  狀牧師告訴你受浸了
[00:34:03.520 --> 00:34:04.520]  很光榮
[00:34:04.520 --> 00:34:05.520]  什麼光榮
[00:34:05.520 --> 00:34:06.520]  遲些我為主
[00:34:06.520 --> 00:34:09.520]  身中九十九刀
[00:34:09.520 --> 00:34:11.520]  怎樣死
[00:34:11.520 --> 00:34:12.520]  媽媽說
[00:34:12.520 --> 00:34:14.520]  你信什麼邪教
[00:34:14.520 --> 00:34:16.520]  這樣的情況
[00:34:16.520 --> 00:34:21.520]  這條十字架的路
[00:34:21.520 --> 00:34:23.520]  保羅說的道理
[00:34:23.520 --> 00:34:24.520]  他高舉了耶穌基督
[00:34:24.520 --> 00:34:26.520]  讓世人覺得很奇怪
[00:34:26.520 --> 00:34:27.520]  我看下一張
[00:34:27.520 --> 00:34:29.520]  一個很出名的故事
[00:34:29.520 --> 00:34:31.520]  當時奴隸時代
[00:34:31.520 --> 00:34:34.520]  史巴塔斯
[00:34:34.520 --> 00:34:39.520]  當時釘了六千個十字架
[00:34:39.520 --> 00:34:41.520]  在羅馬的羅馬市
[00:34:41.520 --> 00:34:44.520]  去到南部大港的喀布爾地方
