
[00:00:00.000 --> 00:00:05.300]  新年,我們騎馬去舊營山,對不對?
[00:18:40.300 --> 00:18:44.300]  其中無數日腰亡的英雄
[00:18:44.300 --> 00:18:45.300]  無少女在夭折
[00:18:45.300 --> 00:18:48.300]  也沒有受數不滿的老者
[00:18:48.300 --> 00:18:50.300]  各人都能夠得長壽
[00:18:50.300 --> 00:18:53.300]  因八歲死的仍算孩童
[00:18:53.300 --> 00:18:57.300]  有八歲死的罪人算被救助
[00:18:57.300 --> 00:18:59.300]  他們要建造房屋
[00:18:59.300 --> 00:19:01.300]  自己居住
[00:19:01.300 --> 00:19:02.300]  在香港很開心吧
[00:19:02.300 --> 00:19:04.300]  有屋住
[00:19:04.300 --> 00:19:07.300]  栽種葡萄園是其中的果子
[00:19:07.300 --> 00:19:11.300]  他們建造的別人不得住
[00:19:11.300 --> 00:19:12.300]  不會被人侵佔
[00:19:12.300 --> 00:19:15.300]  他們栽種的別人不得吃
[00:19:15.300 --> 00:19:18.300]  因為我民的日子必像樹木的日子
[00:19:18.300 --> 00:19:23.300]  我選民親手勞碌不來的必長久享用
[00:19:23.300 --> 00:19:27.300]  不繼續讀下去了
[00:19:27.300 --> 00:19:29.300]  只讀二十五節
[00:19:29.300 --> 00:19:31.300]  豺狼必與羊羔同食
[00:19:31.300 --> 00:19:35.300]  獅子必吃草與牛一樣
[00:19:35.300 --> 00:19:37.300]  塵土必作蛇的食物
[00:19:37.300 --> 00:19:39.300]  在我聖身的片處
[00:19:39.300 --> 00:19:42.300]  這一切都不傷人不害物
[00:19:42.300 --> 00:19:44.300]  這是耶和華說的
[00:19:44.300 --> 00:19:48.300]  這是耶和華籍耳塞修斯所說的另一件新事
[00:19:48.300 --> 00:19:52.300]  就是神根生大自然的一切
[00:19:52.300 --> 00:19:55.300]  而這個根生不是一切推倒重來
[00:19:55.300 --> 00:19:57.300]  不是像羅亞那時那樣
[00:19:57.300 --> 00:19:59.300]  而是建基於現在
[00:19:59.300 --> 00:20:00.300]  現今的世界
[00:20:00.300 --> 00:20:01.300]  將它重建
[00:20:01.300 --> 00:20:03.300]  根生再創造
[00:20:03.300 --> 00:20:06.300]  就好像我們每一個人一樣
[00:20:06.300 --> 00:20:10.300]  若有人在基督律他就是新造的人
[00:20:10.300 --> 00:20:13.300]  天國是包括了神的再創造
[00:20:13.300 --> 00:20:15.300]  而不是單單我們的新生命
[00:20:15.300 --> 00:20:17.300]  包括了整個世界的大自然
[00:20:17.300 --> 00:20:19.300]  神要重新根生
[00:20:19.300 --> 00:20:21.300]  彰顯祂的微善
[00:20:21.300 --> 00:20:27.300]  這就是四十三章所說的新事
[00:20:27.300 --> 00:20:29.300]  我要行一件新事
[00:20:29.300 --> 00:20:32.300]  如今就要顯明
[00:20:32.300 --> 00:20:35.300]  在愚民裡顯明兩個字
[00:20:35.300 --> 00:20:38.300]  其實不是用顯明的
[00:20:38.300 --> 00:20:43.300]  而是用一個種子在沙漠裡
[00:20:43.300 --> 00:20:45.300]  開始發芽
[00:20:45.300 --> 00:20:48.300]  開始彪悅的時候
[00:20:48.300 --> 00:20:53.300]  發現彪悅的喜悅
[00:20:53.300 --> 00:20:55.300]  即是說
[00:20:55.300 --> 00:20:57.300]  我要行一件新事
[00:20:57.300 --> 00:21:00.300]  如今你們要發現
[00:21:00.300 --> 00:21:03.300]  這件新事開始萌芽了
[00:21:03.300 --> 00:21:05.300]  那個意思
[00:21:05.300 --> 00:21:06.300]  顯明
[00:21:06.300 --> 00:21:08.300]  你們豈不知道
[00:21:08.300 --> 00:21:10.300]  我必在曠野開道路
[00:21:10.300 --> 00:21:12.300]  在沙漠開江河
[00:21:12.300 --> 00:21:15.300]  當這裡對比前面第十七節
[00:21:15.300 --> 00:21:18.300]  說以色列人出埃及的時候
[00:21:18.300 --> 00:21:19.300]  經過紅海的時候
[00:21:19.300 --> 00:21:21.300]  即是說一個很好的對比
[00:21:21.300 --> 00:21:23.300]  對這裡來說
[00:21:23.300 --> 00:21:25.300]  過紅海是救贖
[00:21:25.300 --> 00:21:27.300]  但來到這裡
[00:21:27.300 --> 00:21:29.300]  神要給他們一件新事
[00:21:29.300 --> 00:21:31.300]  我不是單單救贖
[00:21:31.300 --> 00:21:34.300]  當在曠野開道路
[00:21:34.300 --> 00:21:36.300]  在沙漠開江河的時候
[00:21:36.300 --> 00:21:39.300]  是說一個賜福
[00:21:39.300 --> 00:21:42.300]  他們可以繼續繁衍
[00:21:42.300 --> 00:21:43.300]  這個福樂
[00:21:43.300 --> 00:21:46.300]  不是單單一次的救贖
[00:21:46.300 --> 00:21:47.300]  正如紅海一樣
[00:21:47.300 --> 00:21:49.300]  經過就沒有了
[00:21:49.300 --> 00:21:51.300]  在上帝的土地上
[00:21:51.300 --> 00:21:55.300]  永享福樂
[00:21:55.300 --> 00:21:59.300]  這個是救贖
[00:21:59.300 --> 00:22:03.300]  這個是長遠的賜福
[00:22:03.300 --> 00:22:05.300]  今天的賜福
[00:22:05.300 --> 00:22:07.300]  上帝要給
[00:22:07.300 --> 00:22:08.300]  所有屬祂的人
[00:22:08.300 --> 00:22:11.300]  就是活在祂豐盛的恩典之下
[00:22:11.300 --> 00:22:13.300]  就是怎樣看著神
[00:22:13.300 --> 00:22:15.300]  就好像顯明神的心意
[00:22:15.300 --> 00:22:17.300]  怎樣真不可能
[00:22:17.300 --> 00:22:18.300]  成為可能
[00:22:18.300 --> 00:22:20.300]  整個的過程
[00:22:20.300 --> 00:22:23.300]  神已經在工作
[00:22:23.300 --> 00:22:26.300]  我們要發現
[00:22:26.300 --> 00:22:28.300]  這一棵的蚊芽
[00:22:28.300 --> 00:22:29.300]  那些葉
[00:22:29.300 --> 00:22:32.300]  上帝的工作在哪裡
[00:22:32.300 --> 00:22:35.300]  上帝正在做新事
[00:22:35.300 --> 00:22:38.300]  由這串書到現在
[00:22:38.300 --> 00:22:42.300]  神的名片傳萬邦
[00:22:42.300 --> 00:22:45.300]  我記得有一次開國際會議
[00:22:45.300 --> 00:22:49.300]  見到一個伊朗的牧者
[00:22:49.300 --> 00:22:51.300]  我們通常見到伊朗那些
[00:22:51.300 --> 00:22:54.300]  我們就很關心他們
[00:22:54.300 --> 00:22:57.300]  基督徒在伊朗大受逼迫
[00:22:57.300 --> 00:22:59.300]  然後伊朗牧者說
[00:22:59.300 --> 00:23:01.300]  你為我們感謝主
[00:23:01.300 --> 00:23:04.300]  我們只是家庭教會地下基督徒
[00:23:04.300 --> 00:23:05.300]  超過一百萬
[00:23:05.300 --> 00:23:07.300]  我們呆了
[00:23:07.300 --> 00:23:09.300]  他們說你們不會知道
[00:23:09.300 --> 00:23:12.300]  我們知道
[00:23:12.300 --> 00:23:13.300]  上帝的大能
[00:23:13.300 --> 00:23:15.300]  上帝的名
[00:23:15.300 --> 00:23:17.300]  是不能被禁止的
[00:23:17.300 --> 00:23:20.300]  是禁止不了的
[00:23:20.300 --> 00:23:24.300]  現在柬埔寨比較開放
[00:23:24.300 --> 00:23:27.300]  越南比較開放
[00:23:27.300 --> 00:23:32.300]  我想起三十年前開荒聯
[00:23:32.300 --> 00:23:35.300]  林毅華弟兄在我們分享的時候
[00:23:35.300 --> 00:23:37.300]  他說
[00:23:37.300 --> 00:23:40.300]  那時候柬埔寨還有赤柬
[00:23:40.300 --> 00:23:44.300]  越南的共產主義還在壓制的時候
[00:23:44.300 --> 00:23:46.300]  他已經進到柬埔寨
[00:23:46.300 --> 00:23:48.300]  進到越南那裡
[00:23:48.300 --> 00:23:53.300]  在家庭教會裡做領袖訓練
[00:23:53.300 --> 00:23:56.300]  上帝的工作一直在做
[00:23:56.300 --> 00:24:00.300]  現在我們在歐洲看到很多不同的難民
[00:24:00.300 --> 00:24:03.300]  席捲歐洲
[00:24:03.300 --> 00:24:07.300]  但歐洲的難民營
[00:24:07.300 --> 00:24:09.300]  現在興起另一個的
[00:24:09.300 --> 00:24:12.300]  穆斯林歸主運動
[00:24:12.300 --> 00:24:15.300]  因為從前的穆斯林
[00:24:15.300 --> 00:24:18.300]  他們逃難的時候
[00:24:18.300 --> 00:24:21.300]  面對艾爾蓋達
[00:24:21.300 --> 00:24:24.300]  面對穆斯林之間的爭竟
[00:24:24.300 --> 00:24:28.300]  他們受限很多的恐怖活動
[00:24:28.300 --> 00:24:33.300]  他們重新尋求一個愛他們的主
[00:24:33.300 --> 00:24:36.300]  上帝正在工作
[00:24:36.300 --> 00:24:39.300]  已經數十年
[00:24:39.300 --> 00:24:41.300]  環保的觀念開始興起
[00:24:41.300 --> 00:24:46.300]  無論我們排放那些
[00:24:46.300 --> 00:24:51.300]  不好的排放物去損害的臭氧層也好
[00:24:51.300 --> 00:24:54.300]  垃圾分類也好 日本做得很好
[00:24:54.300 --> 00:24:55.300]  很多地方做得好
[00:24:55.300 --> 00:24:59.300]  這些觀念越來越多
[00:24:59.300 --> 00:25:01.300]  上帝正在工作
[00:25:01.300 --> 00:25:05.300]  讓我們開始注重他所創造的大自然
[00:25:05.300 --> 00:25:07.300]  人民意識的上升
[00:25:07.300 --> 00:25:09.300]  人們開始追求公義 公民責任
[00:25:09.300 --> 00:25:11.300]  重視社會責任
[00:25:11.300 --> 00:25:15.300]  要求政府能夠公平公正透明地去做事
[00:25:15.300 --> 00:25:20.300]  不希望有專權 不希望有貪污
[00:25:20.300 --> 00:25:23.300]  在整個過程中
[00:25:23.300 --> 00:25:26.300]  我們發覺社會很動盪
[00:25:26.300 --> 00:25:32.300]  但人的公民意識一直在提高
[00:25:32.300 --> 00:25:34.300]  上帝正在工作
[00:25:34.300 --> 00:25:37.300]  縱然這些工作有風有雨
[00:25:37.300 --> 00:25:40.300]  正如美國總統說
[00:25:40.300 --> 00:25:44.300]  我不相信環保的研究
[00:25:44.300 --> 00:25:47.300]  推倒重來
[00:25:47.300 --> 00:25:53.300]  不過我相信幾年之後又會回來
[00:25:53.300 --> 00:25:57.300]  因為整個大自然在上帝的手中
[00:25:57.300 --> 00:25:59.300]  上帝正在準備他的國
[00:25:59.300 --> 00:26:05.300]  準備他的子民
[00:26:05.300 --> 00:26:09.300]  對神有盼望
[00:26:09.300 --> 00:26:13.300]  神在繼續工作
[00:26:13.300 --> 00:26:15.300]  對未來有盼望
[00:26:15.300 --> 00:26:19.300]  雖然現在有霧霾
[00:26:19.300 --> 00:26:21.300]  本來我不懂得這個字
[00:26:21.300 --> 00:26:23.300]  看北京就看得多
[00:26:23.300 --> 00:26:25.300]  我開始懂得這個字
[00:26:25.300 --> 00:26:27.300]  開始懂得讀
[00:26:27.300 --> 00:26:28.300]  不過我知道
[00:26:28.300 --> 00:26:29.300]  神正在清理
[00:26:29.300 --> 00:26:33.300]  有一天北京都可以重見太陽
[00:26:33.300 --> 00:26:35.300]  晚上可以看見聖光
[00:26:35.300 --> 00:26:40.300]  能夠呼吸新鮮的空氣
[00:26:40.300 --> 00:26:42.300]  野地的走獸要尊敬我
[00:26:42.300 --> 00:26:45.300]  野狗和駝鳥也必尊敬我
[00:26:45.300 --> 00:26:46.300]  因為是曠野有水
[00:26:46.300 --> 00:26:47.300]  是沙漠有河
[00:26:47.300 --> 00:26:49.300]  好似給我的百姓
[00:26:49.300 --> 00:26:50.300]  我的選民學
[00:26:50.300 --> 00:26:53.300]  這百姓是我為自己做的
[00:26:53.300 --> 00:26:56.300]  為要述說我的美德
[00:26:56.300 --> 00:26:58.300]  這百姓是我為自己做的
[00:26:58.300 --> 00:26:59.300]  聽起來就神好自私
[00:26:59.300 --> 00:27:01.300]  為他自己做人
[00:27:01.300 --> 00:27:04.300]  但「做」字在原文裡有另一個意思
[00:27:04.300 --> 00:27:10.300]  這百姓是我為自己塑造的
[00:27:10.300 --> 00:27:14.300]  上帝塑造著我們每一個的生命
[00:27:14.300 --> 00:27:17.300]  為要述說他的美德
[00:27:17.300 --> 00:27:20.300]  因為剛才所說的
[00:27:20.300 --> 00:27:23.300]  那些盼望的紳士
[00:27:23.300 --> 00:27:26.300]  在20-21節說得很清楚
[00:27:26.300 --> 00:27:28.300]  是為他的百姓
[00:27:28.300 --> 00:27:31.300]  為他的選民而預備的
[00:27:31.300 --> 00:27:36.300]  以致我們的歸屬再不是自己
[00:27:36.300 --> 00:27:39.300]  正如昨天楊牧師所說
[00:27:39.300 --> 00:27:44.300]  讓上帝重新在你生命裡掌權
[00:27:44.300 --> 00:27:47.300]  我們的歸屬再不是父母
[00:27:47.300 --> 00:27:50.300]  子女的歸屬也不是父母
[00:27:50.300 --> 00:27:52.300]  乃是耶和華
[00:27:52.300 --> 00:27:54.300]  在未來的一年
[00:27:54.300 --> 00:27:56.300]  上帝他自己會公認
[00:27:56.300 --> 00:27:58.300]  因為他仍在工作
[00:27:58.300 --> 00:28:02.300]  他仍在繼續塑造
[00:28:02.300 --> 00:28:05.300]  當我們述說上帝的美德時
[00:28:05.300 --> 00:28:09.300]  讓我想起彼得前書第二章九到十節
[00:28:09.300 --> 00:28:11.300]  不過你們是被揀選的一族
[00:28:11.300 --> 00:28:12.300]  是君尊的祭司
[00:28:12.300 --> 00:28:13.300]  是神聖的國度
[00:28:13.300 --> 00:28:14.300]  是屬神的子民
[00:28:14.300 --> 00:28:16.300]  要是你們宣揚那一召
[00:28:16.300 --> 00:28:20.300]  你們出黑暗入奇妙光明者的美德
[00:28:20.300 --> 00:28:25.300]  述說上帝的美德
[00:28:25.300 --> 00:28:29.300]  現在越來越少人去拜年
[00:28:29.300 --> 00:28:32.300]  開始有團拜
[00:28:32.300 --> 00:28:33.300]  當去拜年的時候
[00:28:33.300 --> 00:28:37.300]  你們有沒有想過如何述說上帝的美德
[00:28:37.300 --> 00:28:39.300]  我們想一想
[00:28:39.300 --> 00:28:41.300]  給你一個目標
[00:28:41.300 --> 00:28:43.300]  今年拜年的時候
[00:28:43.300 --> 00:28:46.300]  最少跟一個人
[00:28:46.300 --> 00:28:48.300]  說上帝的美德
[00:28:48.300 --> 00:28:53.300]  述說上帝在你身上所行的奇事
[00:28:53.300 --> 00:28:56.300]  有可能未必拜年
[00:28:56.300 --> 00:28:58.300]  可能碰到的一個人
[00:28:58.300 --> 00:29:00.300]  今早我在麥當勞吃早餐
[00:29:00.300 --> 00:29:03.300]  有點心酸
[00:29:03.300 --> 00:29:05.300]  吃早餐的時候
[00:29:05.300 --> 00:29:09.300]  遇到一個清潔的中年女士
[00:29:09.300 --> 00:29:10.300]  因為她平常吃早餐
[00:29:10.300 --> 00:29:16.300]  所以見慣了做事很聰明的一個人
[00:29:16.300 --> 00:29:18.300]  她在清理我的桌子的時候
[00:29:18.300 --> 00:29:20.300]  她突然看著我問
[00:29:20.300 --> 00:29:23.300]  今天年初幾
[00:29:23.300 --> 00:29:25.300]  我有點奇怪
[00:29:25.300 --> 00:29:28.300]  我回答她 初二
[00:29:28.300 --> 00:29:30.300]  她想一想
[00:29:30.300 --> 00:29:32.300]  突然又再問我
[00:29:32.300 --> 00:29:38.300]  年初三禮拜幾
[00:29:38.300 --> 00:29:41.300]  我跟她說 年初三禮拜一
[00:29:41.300 --> 00:29:43.300]  即是說我知道
[00:29:43.300 --> 00:29:49.300]  她可能整個新昌都不斷工作
[00:29:49.300 --> 00:29:51.300]  不知道年初幾
[00:29:51.300 --> 00:29:57.300]  連今天是禮拜日她都不知道
[00:29:57.300 --> 00:30:00.300]  我們身邊還有很多人
[00:30:00.300 --> 00:30:05.300]  還在困苦裏面
[00:30:05.300 --> 00:30:07.300]  就算不是我們的親友
[00:30:07.300 --> 00:30:11.300]  可能去到食肆 去到其他地方
[00:30:11.300 --> 00:30:14.300]  為你所遇上的人
[00:30:14.300 --> 00:30:18.300]  送上一句祝福的話
[00:30:18.300 --> 00:30:20.300]  好不好
[00:30:20.300 --> 00:30:24.300]  述說上帝的美德
[00:30:24.300 --> 00:30:32.300]  我們一同禱告
[00:30:32.300 --> 00:30:36.300]  主要在這個新春的日子
[00:30:36.300 --> 00:30:40.300]  雖然我們眼看世界好像很混亂
[00:30:40.300 --> 00:30:42.300]  但是讓我們重新察覺
[00:30:42.300 --> 00:30:46.300]  你因手所作的功
[00:30:46.300 --> 00:30:48.300]  重新讓我們認識自己的生命
[00:30:48.300 --> 00:30:57.300]  以致我們不會再停止 什麼都不動 坐在這裏
[00:30:57.300 --> 00:30:59.300]  在新春期間
[00:30:59.300 --> 00:31:02.300]  讓我們口出恩言
[00:31:02.300 --> 00:31:07.300]  讓人知道你的名字 你的美德
[00:31:07.300 --> 00:31:11.300]  奉主耶穌名字 阿們
