
[00:00:00.000 --> 00:00:02.500]  在這段經文裏
[00:24:47.200 --> 00:24:50.200]  服侍在社區裡面
[00:24:50.200 --> 00:24:53.200]  一些基層弱小的群體
[00:24:53.200 --> 00:24:55.200]  也是我們一個學習
[00:24:55.200 --> 00:24:58.200]  去服侍他們的機會
[00:24:58.200 --> 00:25:01.200]  如果你是夢想起飛
[00:25:01.200 --> 00:25:03.200]  同行計劃的有司
[00:25:03.200 --> 00:25:07.200]  都可以請這些學生
[00:25:07.200 --> 00:25:11.200]  或者他們的家庭、父母、家人
[00:25:11.200 --> 00:25:14.200]  一起參與
[00:25:14.200 --> 00:25:16.200]  耶穌請吃飯
[00:25:16.200 --> 00:25:20.200]  可以在劉永生中學舉行
[00:25:20.200 --> 00:25:23.200]  平安夜、合家歡欣、慶主恩
[00:25:23.200 --> 00:25:25.200]  有另一個機會
[00:25:25.200 --> 00:25:29.200]  我們邀請這些有司對象、家庭
[00:25:29.200 --> 00:25:32.200]  或者一些未信的親友
[00:25:32.200 --> 00:25:35.200]  來到我們教會認識主耶穌
[00:25:35.200 --> 00:25:38.200]  我們都有聚餐
[00:25:38.200 --> 00:25:42.200]  因為中國人都很喜歡吃
[00:25:42.200 --> 00:25:44.200]  希望透過聚餐
[00:25:44.200 --> 00:25:47.200]  我們可以邀請一些親友
[00:25:47.200 --> 00:25:49.200]  來認識神
[00:25:49.200 --> 00:25:52.200]  施比受更為有福
[00:25:52.200 --> 00:25:56.200]  盼望我們把握這些機會
[00:25:56.200 --> 00:25:58.200]  愛我們的親人
[00:25:58.200 --> 00:26:01.200]  有司的家庭
[00:26:01.200 --> 00:26:03.200]  因著主的愛
[00:26:03.200 --> 00:26:06.200]  賜給我們永恆生命
[00:26:06.200 --> 00:26:09.200]  盼望我們將這個好消息
[00:26:09.200 --> 00:26:12.200]  繼續傳開去
[00:26:12.200 --> 00:26:14.200]  讓更多人去認識神
[00:26:14.200 --> 00:26:17.200]  得著神大大的祝福
[00:26:17.200 --> 00:26:19.200]  願意去尋找祂
[00:26:19.200 --> 00:26:21.200]  去感謝祂
[00:26:21.200 --> 00:26:24.200]  樂意奉獻我們的金錢
[00:26:24.200 --> 00:26:26.200]  我們的恩賜
[00:26:26.200 --> 00:26:28.200]  我們的時間給主
[00:26:28.200 --> 00:26:33.200]  是表示對神的感謝、愛慕
[00:26:33.200 --> 00:26:36.200]  神會加添我們仁義的果子
[00:26:36.200 --> 00:26:42.200]  讓我們能夠凡事富足、多多施捨
[00:26:42.200 --> 00:26:45.200]  讓更多人去感謝神
[00:26:45.200 --> 00:26:49.200]  這個捐獻行動真是一個憑據
[00:26:49.200 --> 00:26:53.200]  表明我們服侍主、紀念主的恩典
[00:26:53.200 --> 00:26:57.200]  將榮耀歸還給我們的主
[00:26:57.200 --> 00:27:03.200]  我們一起祈禱吧
[00:27:03.200 --> 00:27:05.200]  親愛的恩主耶穌基督
[00:27:05.200 --> 00:27:09.200]  多謝祢的愛顧、拯救
[00:27:09.200 --> 00:27:14.200]  讓我們有機會去認識祢的慈愛憐憫
[00:27:14.200 --> 00:27:18.200]  祢是一位很豐富、奇妙的神
[00:27:18.200 --> 00:27:23.200]  祢的豐富是超過我們所想所求
[00:27:23.200 --> 00:27:24.200]  我們都不知道
[00:27:24.200 --> 00:27:27.200]  原來祢是這麼豐富
[00:27:27.200 --> 00:27:29.200]  就是透過我們生活的經歷
[00:27:29.200 --> 00:27:36.200]  更深體會到祢是何等一位美善的主
[00:27:36.200 --> 00:27:42.200]  我們怎能夠閉口不傳揚祢的大愛呢?
[00:27:42.200 --> 00:27:45.200]  願榮耀歸還給愛我們的神
[00:27:45.200 --> 00:27:48.200]  以上是祈禱奉主耶穌基督的名
[00:27:48.200 --> 00:27:50.200]  阿們
