
[00:00:00.000 --> 00:00:09.000]  我今天繼續的以《出埃及記》第四章跟大家來分享這個題目叫做「侍奉的闕句」
[00:18:42.000 --> 00:18:46.000]  左口笨舌這個字的背後有幾種的意思
[00:18:46.000 --> 00:18:50.000]  原來用這個字原文的意思
[00:18:50.000 --> 00:18:55.000]  有些人就說可能是因為摩西是口癡
[00:18:55.000 --> 00:18:57.000]  有些人講話有些人緊張
[00:18:57.000 --> 00:18:58.000]  就沒有辦法講出來
[00:18:58.000 --> 00:18:59.000]  不是
[00:18:59.000 --> 00:19:01.000]  你看一下《使徒行券》第七章二十二節
[00:19:01.000 --> 00:19:03.000]  聖經講得非常清楚
[00:19:03.000 --> 00:19:04.000]  他有能力
[00:19:04.000 --> 00:19:07.000]  他在辦事在口才的當中都蠻有能力的
[00:19:07.000 --> 00:19:08.000]  所以什麼意思呢
[00:19:08.000 --> 00:19:12.000]  你翻到這個經文的本處來看的時候
[00:19:12.000 --> 00:19:14.000]  原來這個字
[00:19:14.000 --> 00:19:18.000]  他說左口笨舌原文的意思就是說
[00:19:18.000 --> 00:19:21.000]  我的嘴唇很沉重
[00:19:21.000 --> 00:19:22.000]  heavy tongue
[00:19:22.000 --> 00:19:23.000]  所以有兩種的解釋
[00:19:23.000 --> 00:19:26.000]  一種的解釋就是heavy tongue的意思就是說
[00:19:26.000 --> 00:19:29.000]  因為他已經離開了以色列的百姓很久了
[00:19:29.000 --> 00:19:33.000]  所以在曠野裡面可能的口音出來
[00:19:33.000 --> 00:19:36.000]  所以在講話的時候人家不會聽
[00:19:36.000 --> 00:19:37.000]  第二個意思呢
[00:19:37.000 --> 00:19:42.000]  這heavy的意思是原文榮耀這個字的字根
[00:19:42.000 --> 00:19:44.000]  意思就是說沉重的意思
[00:19:44.000 --> 00:19:49.000]  那麼在摩西推辭上帝的這個復仇的背後
[00:19:49.000 --> 00:19:51.000]  其實他顯露些什麼
[00:19:51.000 --> 00:19:55.000]  顯露就是說我雖然可以講話
[00:19:55.000 --> 00:19:59.000]  但是我沒有信心我有說服力
[00:19:59.000 --> 00:20:03.000]  讓這些以前的百姓跟法老王跟那些謀士
[00:20:03.000 --> 00:20:05.000]  能夠相信我講的話
[00:20:05.000 --> 00:20:07.000]  其實在背後裡面
[00:20:07.000 --> 00:20:10.000]  他的世界是在講些什麼
[00:20:10.000 --> 00:20:13.000]  其實他背後裡面講到這個世界
[00:20:13.000 --> 00:20:17.000]  就是覺得我在人生的裡面
[00:20:17.000 --> 00:20:24.000]  有許多許多的事情是沒有能夠被神使用的才華
[00:20:24.000 --> 00:20:28.000]  I am not that great
[00:20:28.000 --> 00:20:32.000]  摩西自我感覺到他沒有能力
[00:20:32.000 --> 00:20:34.000]  沒有說服的能力
[00:20:34.000 --> 00:20:38.000]  所以就在當中推卻了神
[00:20:38.000 --> 00:20:40.000]  在他生命當中所做的工作
[00:20:40.000 --> 00:20:43.000]  是真的嗎
[00:20:43.000 --> 00:20:45.000]  原來在聖經的話語告訴我們
[00:20:45.000 --> 00:20:51.000]  原來這個顯露出摩西背後的生命觀
[00:20:51.000 --> 00:20:54.000]  是帶著極大的問題
[00:20:54.000 --> 00:20:57.000]  他以為今天他透過他自己的能力
[00:20:57.000 --> 00:20:59.000]  可以改變這個世界
[00:20:59.000 --> 00:21:01.000]  其實大家都曉得
[00:21:01.000 --> 00:21:03.000]  偉大的上帝向你說話
[00:21:03.000 --> 00:21:06.000]  你的價值就在那個剎那開始
[00:21:06.000 --> 00:21:11.000]  今天不要為神向你發出的這個呼喚
[00:21:11.000 --> 00:21:15.000]  還跟別人說不是這樣子的
[00:21:15.000 --> 00:21:18.000]  我們這位上帝是差遣的上帝
[00:21:18.000 --> 00:21:21.000]  既然他有言語在我們生命當中說話
[00:21:21.000 --> 00:21:25.000]  我們就不要拒絕神的言語在我們裡面
[00:21:25.000 --> 00:21:27.000]  這位偉大的上帝創造萬有難道
[00:21:27.000 --> 00:21:31.000]  他的言語不能進到你的生命裡面改變你嗎
[00:21:31.000 --> 00:21:34.000]  今天我們的信心是從上頭而來
[00:21:34.000 --> 00:21:37.000]  我們今天不要用世界的眼光
[00:21:37.000 --> 00:21:41.000]  來接受世界的這種接納的能力
[00:21:41.000 --> 00:21:45.000]  來跟神說我這樣子才可以服侍你
[00:21:45.000 --> 00:21:47.000]  今天我們來選擇一些人的時候
[00:21:47.000 --> 00:21:50.000]  往往是在選擇他的能力
[00:21:50.000 --> 00:21:53.000]  把這個能力配在世界的標準來看
[00:21:53.000 --> 00:21:55.000]  就說這個人可以服侍神
[00:21:55.000 --> 00:21:56.000]  在神的眼光來看
[00:21:56.000 --> 00:21:58.000]  神所看見的是什麼
[00:21:58.000 --> 00:22:01.000]  所以你不要再用世界的眼光來看
[00:22:01.000 --> 00:22:03.000]  怎麼叫做服侍
[00:22:03.000 --> 00:22:07.000]  老實說我過去在神學院裡面也碰到很多
[00:22:07.000 --> 00:22:12.000]  在神學院裡面念書超級強的人
[00:22:12.000 --> 00:22:14.000]  超級強的人
[00:22:14.000 --> 00:22:17.000]  A+ 每課都是A+
[00:22:17.000 --> 00:22:19.000]  你怎麼想每課都是A+
[00:22:19.000 --> 00:22:22.000]  這個真的差不多都是玩船的人
[00:22:22.000 --> 00:22:23.000]  那過了這樣多年
[00:22:23.000 --> 00:22:26.000]  過了三十年的服侍神
[00:22:26.000 --> 00:22:29.000]  我在當中有一個很大的發現
[00:22:29.000 --> 00:22:32.000]  就是那一些覺得能力很強的人
[00:22:32.000 --> 00:22:35.000]  現在我都沒有發現他們繼續服侍
[00:22:35.000 --> 00:22:39.000]  對我們來說是一個advantage point
[00:22:39.000 --> 00:22:42.000]  對神來說這個是彰化我榮耀的地方
[00:22:42.000 --> 00:22:46.000]  對你來說是一個你不能不方便服侍的地方
[00:22:46.000 --> 00:22:49.000]  神說我要充滿在當中
[00:22:49.000 --> 00:22:52.000]  因為你要彰顯的不是你的能力
[00:22:52.000 --> 00:22:53.000]  你的才華
[00:22:53.000 --> 00:22:56.000]  而是神在當中如何的做功
[00:22:56.000 --> 00:23:00.000]  所以今天有太多人一想到我不能做些什麼
[00:23:00.000 --> 00:23:02.000]  就想到我沒有這種的背景
[00:23:02.000 --> 00:23:03.000]  我沒有這個學位
[00:23:03.000 --> 00:23:06.000]  我的生命當中不是和別人一樣
[00:23:06.000 --> 00:23:08.000]  我過去有基督教的背景
[00:23:08.000 --> 00:23:10.000]  所以面對教會的事情的時候
[00:23:10.000 --> 00:23:13.000]  我們都帶來摩西這種的反應說
[00:23:13.000 --> 00:23:14.000]  我沒有這個才華
[00:23:14.000 --> 00:23:16.000]  其實背後的原因是什麼
[00:23:16.000 --> 00:23:20.000]  背後的原因是因為我們太認同世界的標準
[00:23:20.000 --> 00:23:23.000]  太可憐
[00:23:23.000 --> 00:23:26.000]  神在你生命當中呼喚有幾次
[00:23:26.000 --> 00:23:30.000]  我們每次在神的面前都說不方便
[00:23:30.000 --> 00:23:31.000]  我沒有才華
[00:23:31.000 --> 00:23:32.000]  我不能做
[00:23:32.000 --> 00:23:33.000]  到最後的時候
[00:23:33.000 --> 00:23:37.000]  神在第三次向我們說話的時候
[00:23:37.000 --> 00:23:39.000]  就發出他嚴厲的言語
[00:23:39.000 --> 00:23:43.000]  神向我們做出什麼的保障
[00:23:43.000 --> 00:23:45.000]  神說我必然綱握一個人
[00:23:45.000 --> 00:23:48.000]  叫人能夠驚奇
[00:23:48.000 --> 00:23:50.000]  人最終的回應是什麼
[00:23:50.000 --> 00:23:54.000]  就是為什麼我們花了大量的時間
[00:23:54.000 --> 00:23:57.000]  來懼怕世界所給我們的評估
[00:23:57.000 --> 00:23:59.000]  卻沒有發上大量的時間
[00:23:59.000 --> 00:24:04.000]  來回應神張言的呼喚呢
[00:24:04.000 --> 00:24:09.000]  這個是今天教會的可悲
[00:24:09.000 --> 00:24:12.000]  摩西曾經用爭辯的方法
[00:24:12.000 --> 00:24:15.000]  試圖來改變上帝的想法
[00:24:15.000 --> 00:24:18.000]  結果他都逃然了
[00:24:18.000 --> 00:24:24.000]  耶和華大於法老的軍力
[00:24:24.000 --> 00:24:26.000]  大於法老所發出來的恐懼
[00:24:26.000 --> 00:24:31.000]  耶和華大於這個未受隔離的人
[00:24:31.000 --> 00:24:34.000]  所給他的不順從
[00:24:34.000 --> 00:24:36.000]  他能夠勝過人性
[00:24:36.000 --> 00:24:38.000]  所有一切的人若
[00:24:38.000 --> 00:24:39.000]  這一位的上帝
[00:24:39.000 --> 00:24:43.000]  能夠在當中在盟約結盟的人身上
[00:24:43.000 --> 00:24:45.000]  能夠顯露出他的榮耀
[00:24:45.000 --> 00:24:49.000]  也在那些未受隔離的敗壞人的心地當中
[00:24:49.000 --> 00:24:51.000]  來顯露他自己
[00:24:51.000 --> 00:24:56.000]  他是整個宇宙國家最大的統治者
[00:24:56.000 --> 00:24:59.000]  並且透過他自己張顯的大能
[00:24:59.000 --> 00:25:02.000]  顯明他仍然在做功
[00:25:02.000 --> 00:25:04.000]  仍然透過他的大能
[00:25:04.000 --> 00:25:07.000]  全能來說明他就是這一位的上帝
[00:25:07.000 --> 00:25:08.000]  親愛的弟兄姊妹
[00:25:08.000 --> 00:25:12.000]  這個就是我們所相信的上帝
[00:25:12.000 --> 00:25:16.000]  今天我們真的太懼怕這個世界
[00:25:16.000 --> 00:25:18.000]  我們到最後的時候
[00:25:18.000 --> 00:25:24.000]  沒有辦法從我們在人手覺得不方便的地方
[00:25:24.000 --> 00:25:29.000]  完全的能夠看見神在做功的這種奇妙
[00:25:29.000 --> 00:25:31.000]  你需要些什麼?
[00:25:31.000 --> 00:25:35.000]  神已經給你有這個的杖作為你的保障
[00:25:35.000 --> 00:25:37.000]  神給你這個高目的能力
[00:25:37.000 --> 00:25:39.000]  讓你能夠在他面前來服侍
[00:25:39.000 --> 00:25:42.000]  你還需要些什麼?
[00:25:42.000 --> 00:25:46.000]  有一些人就是徘徊在沒有信心的道路裡面
[00:25:46.000 --> 00:25:49.000]  到最後的時候一生枉費了
[00:25:49.000 --> 00:25:52.000]  沒有辦法給神使用
[00:25:52.000 --> 00:25:54.000]  第三個推辭
[00:25:54.000 --> 00:25:57.000]  第四章的十三節
[00:25:57.000 --> 00:25:59.000]  摩西向上帝說:主啊!
[00:25:59.000 --> 00:26:03.000]  你願意打伐誰就打伐誰去吧!
[00:26:03.000 --> 00:26:05.000]  其實背後就給我們看見
[00:26:05.000 --> 00:26:09.000]  摩西背後的這個破碎的世界觀
[00:26:09.000 --> 00:26:11.000]  其實他說
[00:26:11.000 --> 00:26:14.000]  我也不肯定神在我生命當中做的工作
[00:26:14.000 --> 00:26:17.000]  既然不肯定就讓別人來做
[00:26:17.000 --> 00:26:19.000]  今天我們很多時候
[00:26:19.000 --> 00:26:22.000]  花了大量的時間來分析神的聲音
[00:26:22.000 --> 00:26:27.000]  卻沒有花上相對的時間來順從神的聲音
[00:26:27.000 --> 00:26:31.000]  所以我們產生了太多思想家
[00:26:31.000 --> 00:26:35.000]  卻沒有產生一些執行神國度的人
[00:26:35.000 --> 00:26:37.000]  我們有太多的神學院
[00:26:37.000 --> 00:26:40.000]  有太多的宣教學的教授
[00:26:40.000 --> 00:26:45.000]  卻有太少的信徒願意出去為主做工
[00:26:45.000 --> 00:26:47.000]  今天這個成為我們的危機
[00:26:47.000 --> 00:26:52.000]  其實老實說摩西講這句話也有背後的一個背景
[00:26:52.000 --> 00:26:53.000]  大家還記得嗎?
[00:26:53.000 --> 00:26:56.000]  摩西曾經有出去過
[00:26:56.000 --> 00:26:59.000]  他出去的時候帶著他的學氣出去
[00:26:59.000 --> 00:27:01.000]  所以當人看不見的時候
[00:27:01.000 --> 00:27:03.000]  他就動手殺了一個埃及人
[00:27:03.000 --> 00:27:07.000]  所以因做這個過去有的背景
[00:27:07.000 --> 00:27:11.000]  就讓他產生一個讓他不能走動的懼怕
[00:27:11.000 --> 00:27:14.000]  今天有太多人不能服輸過來
[00:27:14.000 --> 00:27:18.000]  是因為他人生的路上曾經跌倒過一次
[00:27:18.000 --> 00:27:19.000]  然後他就說
[00:27:19.000 --> 00:27:23.000]  我從不再次的過一個敬拜的生活
[00:27:23.000 --> 00:27:27.000]  從不再次的來服侍神
[00:27:27.000 --> 00:27:29.000]  親愛的弟兄姊妹友
[00:27:29.000 --> 00:27:33.000]  太多的人他們說尋求神的榮耀
[00:27:33.000 --> 00:27:37.000]  然後他們就說因做我願意尋求神的榮耀
[00:27:37.000 --> 00:27:41.000]  所以我在教會裡面服侍應該是一帆風順
[00:27:41.000 --> 00:27:43.000]  結果因做一件事
[00:27:43.000 --> 00:27:45.000]  因做一句說話
[00:27:45.000 --> 00:27:47.000]  因做一個不好的人際關係
[00:27:47.000 --> 00:27:53.000]  他就把所有神在他生命當中呼喚他的事情都推去了
[00:27:53.000 --> 00:27:55.000]  撒旦真的曉得
[00:27:55.000 --> 00:27:59.000]  推了一下整個都倒了
[00:27:59.000 --> 00:28:04.000]  為什麼?是因為我們仍然認同這個世界
[00:28:04.000 --> 00:28:07.000]  我們覺得世界的方法就好像服侍的方法一樣
[00:28:07.000 --> 00:28:10.000]  我信主了我信靠主就沒有痛苦
[00:28:10.000 --> 00:28:13.000]  我信靠主的時候我家庭生活就是良好
[00:28:13.000 --> 00:28:14.000]  親愛的弟兄姊妹
[00:28:14.000 --> 00:28:16.000]  聖經從來沒有這樣講過
[00:28:16.000 --> 00:28:22.000]  不然的話聖經就不會多次的來提到神的旨意跟平安
[00:28:22.000 --> 00:28:26.000]  今天我們也走在同一個道路裡面
[00:28:26.000 --> 00:28:30.000]  我們很多時候就因做很小的一兩個事情
[00:28:30.000 --> 00:28:32.000]  過去的一兩個事情
[00:28:32.000 --> 00:28:36.000]  我們就拒絕繼續聆聽上帝的聲音
[00:28:36.000 --> 00:28:38.000]  多可悲
[00:28:38.000 --> 00:28:41.000]  原來人仍然懼怕
[00:28:41.000 --> 00:28:42.000]  懼怕自己
[00:28:42.000 --> 00:28:44.000]  懼怕世界
[00:28:44.000 --> 00:28:47.000]  卻不懼怕上帝
[00:28:47.000 --> 00:28:49.000]  神給我們一個保障
[00:28:49.000 --> 00:28:52.000]  請大家注意一下這個保障很奇怪
[00:28:52.000 --> 00:28:56.000]  在四章的十三節
[00:28:56.000 --> 00:29:00.000]  十三節當摩西推遲了上帝的言語以後
[00:29:00.000 --> 00:29:02.000]  那麼耶和華就發怒
[00:29:02.000 --> 00:29:05.000]  在發怒的當中就向他來說
[00:29:05.000 --> 00:29:06.000]  他說了什麼的事情
[00:29:06.000 --> 00:29:09.000]  他說好因做這個緣故
[00:29:09.000 --> 00:29:14.000]  我就把亞倫拆在你的前面
[00:29:14.000 --> 00:29:16.000]  他要服侍你
[00:29:16.000 --> 00:29:19.000]  他這位的哥哥也是立位人
[00:29:19.000 --> 00:29:21.000]  他會幫助你傳話
[00:29:21.000 --> 00:29:25.000]  我也賜給他口才
[00:29:25.000 --> 00:29:28.000]  他要替你在百姓的面前說話
[00:29:28.000 --> 00:29:30.000]  第十六節也當你的口
[00:29:30.000 --> 00:29:32.000]  他要當你做神
[00:29:32.000 --> 00:29:34.000]  結果我以為這個經文就結束了
[00:29:34.000 --> 00:29:35.000]  大家記得嗎
[00:29:35.000 --> 00:29:37.000]  那既然神給保障就給保障
[00:29:37.000 --> 00:29:39.000]  就從十六節開始就停下來
[00:29:39.000 --> 00:29:41.000]  但是大家有沒有注意到一個事情
[00:29:41.000 --> 00:29:44.000]  有十七節
[00:29:44.000 --> 00:29:46.000]  十七節是什麼意思
[00:29:46.000 --> 00:29:51.000]  就是我給你這個是讓你在俗令當中不孤單
[00:29:51.000 --> 00:29:55.000]  但是不要以這個作為你服侍當中的根據
[00:29:55.000 --> 00:29:58.000]  因為最終的不在乎你
[00:29:58.000 --> 00:30:00.000]  你的能力不在乎自己
[00:30:00.000 --> 00:30:02.000]  你的能力在乎神自己
[00:30:02.000 --> 00:30:04.000]  所以神又再次的告訴他
[00:30:04.000 --> 00:30:06.000]  你的手中的掌在什麼地方
[00:30:06.000 --> 00:30:09.000]  這個四十年在神的面前
[00:30:09.000 --> 00:30:10.000]  謙卑的治理
[00:30:10.000 --> 00:30:12.000]  謙卑的學習
[00:30:12.000 --> 00:30:14.000]  都在這個掌的裡面表達出來
[00:30:14.000 --> 00:30:15.000]  意思就是說
[00:30:15.000 --> 00:30:16.000]  這個亞倫
[00:30:16.000 --> 00:30:18.000]  這個周圍的人幫助你
[00:30:18.000 --> 00:30:21.000]  千萬不要以這個成為你的偶像
[00:30:21.000 --> 00:30:24.000]  只不過神在當中給你同在的恩典
[00:30:24.000 --> 00:30:27.000]  讓你有能力勝過你的過去
[00:30:27.000 --> 00:30:29.000]  能夠打破你過去的憂慮
[00:30:29.000 --> 00:30:31.000]  以到今天你可以在當中
[00:30:31.000 --> 00:30:37.000]  傳染的來見證神的大能
[00:30:37.000 --> 00:30:41.000]  今天有時候我們靠著一個大的教會來做服侍
[00:30:41.000 --> 00:30:43.000]  真的可悲
[00:30:43.000 --> 00:30:47.000]  我們有時候靠著一個別人
[00:30:47.000 --> 00:30:50.000]  有能力的一個表達方法
[00:30:50.000 --> 00:30:53.000]  來叫我來服侍
[00:30:53.000 --> 00:30:56.000]  有時候我們太依靠了一個
[00:30:56.000 --> 00:30:59.000]  所謂的團隊所能夠給我們的來服侍
[00:30:59.000 --> 00:31:03.000]  但是有多少時候摩西四十年間裡面
[00:31:03.000 --> 00:31:05.000]  他到最後的時候還是退到
[00:31:05.000 --> 00:31:08.000]  與主的會末的裡面來禱告
[00:31:08.000 --> 00:31:12.000]  有多少時候摩西發上了
[00:31:12.000 --> 00:31:13.000]  幾個禮拜的時間
[00:31:13.000 --> 00:31:16.000]  在圖書館裡面找一個答案
[00:31:16.000 --> 00:31:20.000]  摩西就是一個經過神之旨
[00:31:20.000 --> 00:31:22.000]  觸摸了神之旨旨意的人
[00:31:22.000 --> 00:31:23.000]  到最後的時候
[00:31:23.000 --> 00:31:25.000]  在以後的四十年裡面
[00:31:25.000 --> 00:31:28.000]  以順從神明白神的旨意
[00:31:28.000 --> 00:31:30.000]  作為他的標杆
[00:31:30.000 --> 00:31:33.000]  所以摩西這種重大的俗靈帶領力
[00:31:33.000 --> 00:31:37.000]  的確成為我們今天的學習
[00:31:37.000 --> 00:31:39.000]  親愛的弟兄姊妹
[00:31:39.000 --> 00:31:42.000]  上帝真的願意在當中來鼓勵你
[00:31:42.000 --> 00:31:44.000]  他跟你說我已經跟你說話
[00:31:44.000 --> 00:31:47.000]  好吧 三天的路程出去敬拜我
[00:31:47.000 --> 00:31:49.000]  你出去有憂慮嗎
[00:31:49.000 --> 00:31:51.000]  神就說我已經為你準備好了
[00:31:51.000 --> 00:31:55.000]  埃及當中的家庭當中的金器銀器
[00:31:55.000 --> 00:31:57.000]  都給你了
[00:31:57.000 --> 00:31:59.000]  你現在就出去吧
[00:31:59.000 --> 00:32:01.000]  有一個事情神要求我們放下來
[00:32:01.000 --> 00:32:07.000]  你曉得是什麼
[00:32:07.000 --> 00:32:09.000]  就是你的懼怕
[00:32:09.000 --> 00:32:14.000]  神什麼都給我們
[00:32:14.000 --> 00:32:19.000]  放下我們的懼怕來服事神
[00:32:19.000 --> 00:32:23.000]  人只能夠在當中做出最終的回應
[00:32:23.000 --> 00:32:26.000]  神能使用我們
[00:32:26.000 --> 00:32:29.000]  能夠成就他的工作
[00:32:29.000 --> 00:32:31.000]  我就要跟大家講一個見證
[00:32:31.000 --> 00:32:33.000]  我覺得這個見證真的很美的一個見證
[00:32:33.000 --> 00:32:34.000]  很多很多年前
[00:32:34.000 --> 00:32:36.000]  八十年代的時候
[00:32:36.000 --> 00:32:38.000]  我還是念神學的時候
[00:32:38.000 --> 00:32:40.000]  初期的時候念神學的時候
[00:32:40.000 --> 00:32:42.000]  碰到一個弟兄
[00:32:42.000 --> 00:32:46.000]  這個弟兄姓卓還是幾年的時間
[00:32:46.000 --> 00:32:48.000]  他不是一個神學院的學生
[00:32:48.000 --> 00:32:50.000]  只是因為我們不知道
[00:32:50.000 --> 00:32:52.000]  在什麼的情況底下我們認識了
[00:32:52.000 --> 00:32:55.000]  後來我們就有機會一起來
[00:32:55.000 --> 00:32:57.000]  住在同一個apartment
[00:32:57.000 --> 00:33:00.000]  這個弟兄那個時候正在西岸
[00:33:00.000 --> 00:33:07.000]  一個很出名的大學裡面做研究生
[00:33:07.000 --> 00:33:09.000]  越跟他相交往就越發現
[00:33:09.000 --> 00:33:12.000]  原來他的人生真的不是一個簡單的人生
[00:33:12.000 --> 00:33:17.000]  小的時候他父母相繼的離世
[00:33:17.000 --> 00:33:20.000]  他也沒有一個遠房的親戚在旁邊
[00:33:20.000 --> 00:33:22.000]  所以他在中學走過
[00:33:22.000 --> 00:33:23.000]  這個中學的道路
[00:33:23.000 --> 00:33:27.000]  不是教會的學校給他這個學費挨過去
[00:33:27.000 --> 00:33:29.000]  沒有親戚朋友
[00:33:29.000 --> 00:33:31.000]  他也沒有妹妹
[00:33:31.000 --> 00:33:32.000]  沒有哥哥
[00:33:32.000 --> 00:33:33.000]  沒有姐姐
[00:33:33.000 --> 00:33:34.000]  什麼都沒有
[00:33:34.000 --> 00:33:36.000]  在那個痛苦的日子當中發現到
[00:33:36.000 --> 00:33:39.000]  原來人生真的是這樣子困苦
[00:33:39.000 --> 00:33:41.000]  所以到了他進到大學的時候
[00:33:41.000 --> 00:33:42.000]  心裡面就想
[00:33:42.000 --> 00:33:44.000]  我要怎麼樣提醒我生命當中的
[00:33:44.000 --> 00:33:46.000]  這一種的價值觀
[00:33:46.000 --> 00:33:48.000]  只有就在念書的裡面
[00:33:48.000 --> 00:33:49.000]  研究的裡面
[00:33:49.000 --> 00:33:50.000]  果然在大學的當中
[00:33:50.000 --> 00:33:53.000]  他以優等的層次畢業
[00:33:53.000 --> 00:33:54.000]  後來到了 Yale 大學
[00:33:54.000 --> 00:33:56.000]  優等的層次
[00:33:56.000 --> 00:33:57.000]  然後到了 Caltech
[00:33:57.000 --> 00:33:58.000]  優等的層次
[00:33:58.000 --> 00:33:59.000]  在當中做研究
[00:33:59.000 --> 00:34:04.000]  他的老師就是一個諾貝爾獎的教授
[00:34:04.000 --> 00:34:05.000]  我認識他的時候
[00:34:05.000 --> 00:34:07.000]  正是他在做研究的工作
[00:34:07.000 --> 00:34:08.000]  我認識他的時候
[00:34:08.000 --> 00:34:10.000]  我就覺得這個人的心靈太孤單了
[00:34:10.000 --> 00:34:11.000]  沒有人愛他
[00:34:11.000 --> 00:34:12.000]  沒有人肯定他
[00:34:12.000 --> 00:34:13.000]  每天所做的事情
[00:34:13.000 --> 00:34:16.000]  所以他把大量的時間就放在
[00:34:16.000 --> 00:34:18.000]  建立在這個世界能夠給他的
[00:34:18.000 --> 00:34:19.000]  這個價值觀的裡面
[00:34:19.000 --> 00:34:20.000]  直到有一天
[00:34:20.000 --> 00:34:23.000]  他在淨白的裡面認識了上帝
[00:34:23.000 --> 00:34:24.000]  就在那個時候
[00:34:24.000 --> 00:34:26.000]  整個生命完全的改變過來
[00:34:26.000 --> 00:34:27.000]  就在那個時候
[00:34:27.000 --> 00:34:28.000]  原來有一個人
[00:34:28.000 --> 00:34:30.000]  一個人跟他沒有相干的人
[00:34:30.000 --> 00:34:31.000]  六十幾歲的人
[00:34:31.000 --> 00:34:33.000]  不是一個中國人
[00:34:33.000 --> 00:34:35.000]  是一個美國人
[00:34:35.000 --> 00:34:37.000]  就看見他坐在旁邊
[00:34:37.000 --> 00:34:38.000]  就跟他說
[00:34:38.000 --> 00:34:39.000]  好吧 太太
[00:34:39.000 --> 00:34:41.000]  我們跟他來結出這個人
[00:34:41.000 --> 00:34:44.000]  我們來把這個愛關懷給他
[00:34:44.000 --> 00:34:45.000]  一個末路人
[00:34:45.000 --> 00:34:47.000]  打開他們的家庭
[00:34:47.000 --> 00:34:50.000]  讓他在感恩節第一次到他的家裡面吃飯
[00:34:50.000 --> 00:34:51.000]  從那個時候開始
[00:34:51.000 --> 00:34:53.000]  完全的經歷到神自己的愛
[00:34:53.000 --> 00:34:54.000]  就在那個剎那當中
[00:34:54.000 --> 00:34:55.000]  他開始改變
[00:34:55.000 --> 00:34:56.000]  直到有一天
[00:34:56.000 --> 00:34:57.000]  在教會裡面
[00:34:57.000 --> 00:35:00.000]  曾志在唱詩歌的時候
[00:35:00.000 --> 00:35:02.000]  親自的感受
[00:35:02.000 --> 00:35:04.000]  神在當中同在的這種奇妙
[00:35:04.000 --> 00:35:06.000]  整個人大哭
[00:35:06.000 --> 00:35:07.000]  在神的面前說
[00:35:07.000 --> 00:35:09.000]  神啊 我過去的日子當中
[00:35:09.000 --> 00:35:12.000]  我要肯定自己做了太多的事情
[00:35:12.000 --> 00:35:13.000]  卻沒有發現
[00:35:13.000 --> 00:35:15.000]  原來神是真的愛我們
[00:35:15.000 --> 00:35:16.000]  從那個時候開始
[00:35:16.000 --> 00:35:19.000]  他生命完全的改變過來
[00:35:19.000 --> 00:35:21.000]  開始看到別人的需要
[00:35:21.000 --> 00:35:24.000]  曾經付錢給一個出走的高中女生
[00:35:24.000 --> 00:35:27.000]  幫助他繼續完成他的高中
[00:35:27.000 --> 00:35:28.000]  如今
[00:35:28.000 --> 00:35:31.000]  他成為一個機構當中的董事
[00:35:31.000 --> 00:35:35.000]  成為一個大學的系主任
[00:35:35.000 --> 00:35:39.000]  在他所有他生命當中
[00:35:39.000 --> 00:35:40.000]  有閒的時間
[00:35:40.000 --> 00:35:43.000]  錢財都放在國度裡面
[00:35:43.000 --> 00:35:47.000]  而且在當中看見他生命中的喜樂
[00:35:47.000 --> 00:35:49.000]  Hallelujah 感謝神
[00:35:49.000 --> 00:35:51.000]  世界能夠破碎你
[00:35:51.000 --> 00:35:53.000]  世界能夠壓倒你
[00:35:53.000 --> 00:35:56.000]  你說 I am insignificant
[00:35:56.000 --> 00:35:58.000]  對 但是當神找到你
[00:35:58.000 --> 00:36:00.000]  你就成為一個重要的人物
[00:36:00.000 --> 00:36:02.000]  significant person
[00:36:02.000 --> 00:36:05.000]  當你在懷疑你能否服侍神
[00:36:05.000 --> 00:36:08.000]  I am not that great
[00:36:08.000 --> 00:36:09.000]  神就告訴你
[00:36:09.000 --> 00:36:12.000]  是的 你不應該有這一種的能力
[00:36:12.000 --> 00:36:15.000]  免得你過分的依靠你的能力
[00:36:15.000 --> 00:36:16.000]  讓我充滿你
[00:36:16.000 --> 00:36:18.000]  讓我改變你
[00:36:18.000 --> 00:36:19.000]  當我們人生的路上
[00:36:19.000 --> 00:36:20.000]  不曉得神的心意
[00:36:20.000 --> 00:36:21.000]  I am not sure 的時候
[00:36:21.000 --> 00:36:23.000]  神再次給我們保證
[00:36:23.000 --> 00:36:24.000]  這個保證是什麼
[00:36:24.000 --> 00:36:26.000]  就是圍繞你的有一個團隊
[00:36:26.000 --> 00:36:28.000]  但是能力不在乎他
[00:36:28.000 --> 00:36:29.000]  就在那個時候
[00:36:29.000 --> 00:36:32.000]  我們勝過了我們生活的種種
[00:36:32.000 --> 00:36:35.000]  就有這種侍奉的證據
[00:36:35.000 --> 00:36:38.000]  往前來走
[00:36:38.000 --> 00:36:39.000]  親愛的兄姊妹
[00:36:39.000 --> 00:36:43.000]  今天你跟我都要走過這個時刻
[00:36:43.000 --> 00:36:47.000]  我叫做摩西的時刻
[00:36:47.000 --> 00:36:50.000]  難道這位坐在寶座中的上帝
[00:36:50.000 --> 00:36:54.000]  沒有發過一個言語給你嗎
[00:36:54.000 --> 00:36:56.000]  難道你心靈當中
[00:36:56.000 --> 00:37:00.000]  沒有聽過祂的聲音嗎
[00:37:00.000 --> 00:37:02.000]  我相信一定有
