
[00:00:00.000 --> 00:00:04.720]  我給他一個主題叫「福音的延續」
[00:21:00.720 --> 00:21:03.000]  先不要怕
[00:21:03.000 --> 00:21:04.800]  當他傳這個福音
[00:21:04.800 --> 00:21:08.160]  直接某些人傳給你和傳給我的時候
[00:21:08.160 --> 00:21:10.960]  是完全不同的
[00:21:10.960 --> 00:21:13.480]  用傳給我那套傳給你呢
[00:21:13.480 --> 00:21:15.800]  你可能不相信
[00:21:15.800 --> 00:21:18.920]  但是他知道你軟弱在哪裡
[00:21:18.920 --> 00:21:21.240]  他將一個人帶到你面前
[00:21:21.240 --> 00:21:22.480]  一個基督徒帶到你面前
[00:21:22.480 --> 00:21:25.880]  或者邀請你去一個報道會也好
[00:21:25.880 --> 00:21:27.480]  一個報道會裡面
[00:21:27.480 --> 00:21:31.240]  一個信息而已
[00:21:31.240 --> 00:21:33.440]  但是十個未信裡面呢
[00:21:33.440 --> 00:21:34.880]  可能有兩個才會相信
[00:21:34.880 --> 00:21:36.360]  那八個都不相信
[00:21:36.360 --> 00:21:38.280]  同一個信息
[00:21:38.280 --> 00:21:39.760]  為什麼呢
[00:21:39.760 --> 00:21:42.880]  因為他是為你
[00:21:42.880 --> 00:21:44.960]  神所感動的
[00:21:44.960 --> 00:21:48.000]  這個救贖是為你而設
[00:21:48.000 --> 00:21:50.360]  為我而設
[00:21:50.360 --> 00:21:51.760]  是,主耶穌下來
[00:21:51.760 --> 00:21:53.320]  拯救是為萬民
[00:21:53.320 --> 00:21:56.720]  但是因為我們每個人軟弱的地方不同
[00:21:56.720 --> 00:21:59.800]  所以神也考慮到我們不同
[00:21:59.800 --> 00:22:01.800]  當我們得救的時候
[00:22:01.800 --> 00:22:02.960]  是獨特的
[00:22:02.960 --> 00:22:05.160]  其他沒有的
[00:22:05.160 --> 00:22:07.680]  我和你們分享過
[00:22:07.680 --> 00:22:09.240]  有對夫婦
[00:22:09.240 --> 00:22:12.960]  他老婆見到太太信主她哭了
[00:22:12.960 --> 00:22:14.400]  為什麼
[00:22:14.400 --> 00:22:17.880]  她說我們大家坐在這裡聽同一個信息
[00:22:17.880 --> 00:22:20.680]  我一直去追求她信主
[00:22:20.680 --> 00:22:22.600]  一直都沒有這樣的感動
[00:22:22.600 --> 00:22:23.800]  我老公不是
[00:22:23.800 --> 00:22:26.600]  但是為什麼他會比我更信心
[00:22:26.600 --> 00:22:28.960]  她就哭了
[00:22:28.960 --> 00:22:30.800]  為什麼
[00:22:30.800 --> 00:22:34.480]  因為神是為你
[00:22:34.480 --> 00:22:41.520]  他的先生拉美蒙幾年後去世了
[00:22:41.520 --> 00:22:44.640]  癌症
[00:22:44.640 --> 00:22:47.920]  神是看到我們每個人軟弱的地方
[00:22:47.920 --> 00:22:51.480]  所以那個救恩是你和神的關係
[00:22:51.480 --> 00:22:52.840]  救恩給所有的人
[00:22:52.840 --> 00:22:54.760]  但是當你成為基督徒
[00:22:54.760 --> 00:22:58.880]  你那個受拯救
[00:22:58.880 --> 00:23:00.360]  信主受感動
[00:23:00.360 --> 00:23:04.000]  那一刻是給你
[00:23:04.000 --> 00:23:05.600]  用那一套去另一個地方
[00:23:05.600 --> 00:23:07.240]  他未必相信
[00:23:07.240 --> 00:23:10.200]  就好像太太一直都在教會
[00:23:10.200 --> 00:23:12.760]  一直都在查經
[00:23:12.760 --> 00:23:14.880]  她仍然不相信
[00:23:14.880 --> 00:23:16.960]  而她先生反而相信了
[00:23:16.960 --> 00:23:19.600]  同一篇的信息
[00:23:19.600 --> 00:23:21.120]  所以這裡翻譯出來
[00:23:21.120 --> 00:23:23.120]  是為你們生了救主
[00:23:23.120 --> 00:23:25.040]  但是英文那裡
[00:23:25.040 --> 00:23:30.280]  是for has been born to you
[00:23:30.280 --> 00:23:31.600]  是很個人性的
[00:23:31.600 --> 00:23:33.440]  是to you
[00:23:33.440 --> 00:23:34.680]  當你得救的時候
[00:23:34.680 --> 00:23:37.560]  是to you
[00:23:37.560 --> 00:23:41.280]  成為了一個救主
[00:23:41.280 --> 00:23:42.680]  當她說下去
[00:23:42.680 --> 00:23:46.160]  就是主基督
[00:23:46.160 --> 00:23:47.360]  主就要查
[00:23:47.360 --> 00:23:48.040]  主基督
[00:23:48.040 --> 00:23:49.680]  主很多時候我們基督徒很習慣
[00:23:49.680 --> 00:23:51.280]  主主主
[00:23:51.280 --> 00:23:53.200]  信主
[00:23:53.200 --> 00:23:54.880]  原來這一字
[00:23:54.880 --> 00:23:57.280]  是當那個翻譯的時候
[00:23:57.280 --> 00:24:00.200]  以前救恩是耶和華
[00:24:00.200 --> 00:24:04.200]  是將它翻譯到希臘文的時候用
[00:24:04.200 --> 00:24:05.080]  就是主
[00:24:05.080 --> 00:24:07.400]  就是說主代表神
[00:24:07.400 --> 00:24:09.640]  而當時他們提到這一字
[00:24:09.640 --> 00:24:11.200]  是講到神
[00:24:11.200 --> 00:24:12.800]  就是說基督
[00:24:12.800 --> 00:24:15.800]  Messiah是神的代表
[00:24:15.800 --> 00:24:19.600]  而這個祂是降生為人
[00:24:19.600 --> 00:24:21.360]  道成肉身
[00:24:21.360 --> 00:24:24.080]  放棄祂那麼多天上的能力
[00:24:24.080 --> 00:24:25.360]  下來
[00:24:25.360 --> 00:24:27.400]  受制於這個環境之下
[00:24:27.400 --> 00:24:30.520]  去經歷我們所經歷的事
[00:24:30.520 --> 00:24:34.640]  這個是福音的一個序幕
[00:24:34.640 --> 00:24:37.360]  為什麼每年我們都會說
[00:24:37.360 --> 00:24:38.240]  因為你想想
[00:24:38.240 --> 00:24:41.160]  如果沒有了這個是
[00:24:41.160 --> 00:24:44.040]  承先啟後
[00:24:44.040 --> 00:24:45.720]  舊約
[00:24:45.720 --> 00:24:47.680]  接著下去新約
[00:24:47.680 --> 00:24:48.920]  沒有了這裡
[00:24:48.920 --> 00:24:51.480]  完全就沒有了
[00:24:51.480 --> 00:24:55.200]  所以這個為什麼每一年都會說的
[00:24:55.200 --> 00:24:59.560]  承先啟後的一段經文
[00:24:59.560 --> 00:25:01.200]  下到第十七節
[00:25:01.200 --> 00:25:03.720]  我們講那些牧羊人的反應
[00:25:03.720 --> 00:25:06.000]  那些牧羊人首先
[00:25:06.000 --> 00:25:08.040]  他是看見和聽見的
[00:25:08.040 --> 00:25:08.840]  兩樣東西
[00:25:08.840 --> 00:25:09.800]  他看到什麼
[00:25:09.800 --> 00:25:10.520]  天使
[00:25:10.520 --> 00:25:11.600]  他聽見什麼
[00:25:11.600 --> 00:25:13.800]  天使所說的話
[00:25:13.800 --> 00:25:17.800]  他就把天使論者鞋子傳開了
[00:25:17.800 --> 00:25:18.320]  好了
[00:25:18.320 --> 00:25:20.000]  他接著
[00:25:20.000 --> 00:25:21.800]  他還沒傳開之前
[00:25:21.800 --> 00:25:24.960]  他是有引證的
[00:25:24.960 --> 00:25:31.200]  回到我們那個信主的經歷
[00:25:31.200 --> 00:25:34.440]  有沒有人沒聽過就是信主的
[00:25:34.440 --> 00:25:35.800]  我想沒有
[00:25:35.800 --> 00:25:38.480]  你聽過
[00:25:38.480 --> 00:25:39.880]  但是我想問一下
[00:25:39.880 --> 00:25:43.160]  你有沒有見過
[00:25:43.160 --> 00:25:44.440]  沒有見過
[00:25:44.440 --> 00:25:45.880]  我想在座沒有見過
[00:25:45.880 --> 00:25:47.720]  你有聽過
[00:25:47.720 --> 00:25:48.840]  但是他們不是
[00:25:48.840 --> 00:25:50.440]  牧羊人是聽過
[00:25:50.440 --> 00:25:50.920]  看過
[00:25:50.920 --> 00:25:51.520]  見過
[00:25:51.520 --> 00:25:52.960]  然後才傳過
[00:25:52.960 --> 00:25:55.240]  然後才說的
[00:25:55.240 --> 00:25:56.760]  但是你聽過
[00:25:56.760 --> 00:26:01.120]  你聽過福音而已
[00:26:01.120 --> 00:26:04.040]  但是還有一樣東西
[00:26:04.040 --> 00:26:06.720]  你都見過
[00:26:06.720 --> 00:26:10.440]  因為你經歷過
[00:26:10.440 --> 00:26:14.240]  因為你的信主是神去感動
[00:26:14.240 --> 00:26:16.040]  可能藉著一個思綱
[00:26:16.040 --> 00:26:17.640]  可能藉著一件事
[00:26:17.640 --> 00:26:20.040]  可能是藉著一個訊息
[00:26:20.040 --> 00:26:22.080]  是感動了你的內心
[00:26:22.080 --> 00:26:24.560]  這個是你的經歷
[00:26:24.560 --> 00:26:26.640]  我相信沒有人說沒有這種經歷
[00:26:26.640 --> 00:26:28.080]  我是信主的
[00:26:28.080 --> 00:26:29.480]  完全我沒經歷過神
[00:26:29.480 --> 00:26:31.120]  我就信主
[00:26:31.120 --> 00:26:32.040]  不會
[00:26:32.040 --> 00:26:34.040]  你一定要有經歷
[00:26:34.040 --> 00:26:35.360]  他們的牧羊人
[00:26:35.360 --> 00:26:38.280]  他將聽見的
[00:26:38.280 --> 00:26:39.000]  聽到的
[00:26:39.000 --> 00:26:40.360]  見到的
[00:26:40.360 --> 00:26:41.160]  是傳出去
[00:26:41.160 --> 00:26:43.200]  他說凡聽見的
[00:26:43.200 --> 00:26:47.920]  就差異牧羊之人對他們所說的話
[00:26:47.920 --> 00:26:48.760]  他就說出來
[00:26:48.760 --> 00:26:51.400]  牧羊人說出來了
[00:26:51.400 --> 00:26:53.360]  我想問你
[00:26:53.360 --> 00:26:54.840]  他跟哪些人說
[00:26:54.840 --> 00:26:55.640]  在這節經文
[00:26:55.640 --> 00:26:58.600]  你知不知道他跟哪些人說
[00:26:58.600 --> 00:26:59.320]  你可能就說
[00:26:59.320 --> 00:27:00.960]  咦 他是不是跟牧羊人說
[00:27:00.960 --> 00:27:03.560]  他沒說也是跟牧羊人說
[00:27:03.560 --> 00:27:06.520]  他是跟人說
[00:27:06.520 --> 00:27:08.000]  牧羊人是什麼
[00:27:08.000 --> 00:27:08.960]  是最卑微嗎
[00:27:08.960 --> 00:27:11.160]  我們知道是那時候最卑微的那個
[00:27:11.160 --> 00:27:12.120]  最低下層
[00:27:12.120 --> 00:27:15.240]  現在香港可能是執紙皮那一批
[00:27:15.240 --> 00:27:18.440]  被人看不起的
[00:27:18.440 --> 00:27:21.040]  他所說的人
[00:27:21.040 --> 00:27:22.560]  不一定是牧羊人
[00:27:22.560 --> 00:27:24.120]  現在傳出來了
[00:27:24.120 --> 00:27:27.880]  是所有去接觸的人
[00:27:27.880 --> 00:27:30.960]  他是一個沒有學識
[00:27:30.960 --> 00:27:32.560]  被人看不起
[00:27:32.560 --> 00:27:35.440]  那時候牧羊人是連去法庭做見證人
[00:27:35.440 --> 00:27:37.120]  都不可以的
[00:27:37.120 --> 00:27:38.080]  這麼卑微的人
[00:27:38.080 --> 00:27:39.960]  他能夠去說什麼
[00:27:39.960 --> 00:27:41.880]  說回我所見的
[00:27:41.880 --> 00:27:43.920]  所聞的
[00:27:43.920 --> 00:27:46.960]  有沒有人信他呢
[00:27:46.960 --> 00:27:52.480]  就差異牧羊之人對他們所說的話
[00:27:52.480 --> 00:27:55.680]  他沒有說對人家信主
[00:27:55.680 --> 00:27:57.840]  他沒有說對人家信他
[00:27:57.840 --> 00:27:59.840]  他用什麼差異
[00:27:59.840 --> 00:28:02.120]  很奇怪
[00:28:02.120 --> 00:28:03.160]  覺得很怪
[00:28:03.160 --> 00:28:04.600]  為什麼你見到天使
[00:28:04.600 --> 00:28:05.600]  又跟著去引薦
[00:28:05.600 --> 00:28:08.520]  見到耶穌出生
[00:28:08.520 --> 00:28:09.600]  他們信不信呢
[00:28:09.600 --> 00:28:11.880]  他沒有說
[00:28:11.880 --> 00:28:14.040]  可能不信
[00:28:14.040 --> 00:28:14.920]  可能也很懷疑
[00:28:14.920 --> 00:28:18.680]  因為他們沒有見過
[00:28:18.680 --> 00:28:21.120]  你傳福音
[00:28:21.120 --> 00:28:23.920]  你傳福音有沒有人信呢
[00:28:23.920 --> 00:28:26.280]  有多少人信呢
[00:28:26.280 --> 00:28:29.640]  我不是舉了一個例子
[00:28:29.640 --> 00:28:30.960]  Billy Graham
[00:28:30.960 --> 00:28:33.160]  那個報道會有幾十萬人
[00:28:33.160 --> 00:28:36.840]  最後只有一萬人都信
[00:28:36.840 --> 00:28:41.000]  很多人不信的
[00:28:41.000 --> 00:28:44.160]  但是他做了什麼呢
[00:28:44.160 --> 00:28:47.160]  他叫傳
[00:28:47.160 --> 00:28:49.680]  這群牧羊人
[00:28:49.680 --> 00:28:52.280]  他都是傳出去的
[00:28:52.280 --> 00:28:56.640]  他沒有期望別人信
[00:28:56.640 --> 00:28:57.920]  為什麼
[00:28:57.920 --> 00:29:01.560]  因為不到你說
[00:29:01.560 --> 00:29:03.360]  你不要以為你信
[00:29:03.360 --> 00:29:06.160]  不是你講別人就信
[00:29:06.160 --> 00:29:10.640]  不到你說
[00:29:10.640 --> 00:29:16.640]  耶穌沒有叫我們能夠講服別人去信
[00:29:16.640 --> 00:29:19.840]  但是聖經裏面有提到
[00:29:19.840 --> 00:29:23.120]  羅馬書十章十四節提到
[00:29:23.120 --> 00:29:27.000]  然而人未曾信他怎能求他呢
[00:29:27.000 --> 00:29:30.440]  未曾聽見他怎能信他呢
[00:29:30.440 --> 00:29:33.400]  沒有傳道的怎能聽見呢
[00:29:33.400 --> 00:29:40.360]  若沒有奉差遣怎能傳道呢
[00:29:40.360 --> 00:29:46.400]  這完全是舊屬鏈的一個邏輯
[00:29:46.400 --> 00:29:48.640]  為什麼呢
[00:29:48.640 --> 00:29:51.960]  他說如果沒有人去傳福音
[00:29:51.960 --> 00:29:53.880]  何來有人聽到
[00:29:53.880 --> 00:29:55.360]  我剛才問過你們
[00:29:55.360 --> 00:29:59.280]  我相信沒有一個信主的人沒聽過
[00:29:59.280 --> 00:30:00.600]  就信了
[00:30:00.600 --> 00:30:02.960]  所以說一定有聽
[00:30:02.960 --> 00:30:04.280]  有聽又怎樣呢
[00:30:04.280 --> 00:30:07.600]  沒有人說怎能聽呢
[00:30:07.600 --> 00:30:10.760]  有人去傳
[00:30:10.760 --> 00:30:11.720]  傳了之後
[00:30:11.720 --> 00:30:12.920]  今天我們坐在這裏
[00:30:12.920 --> 00:30:16.760]  我想大部份或全部都信了
[00:30:16.760 --> 00:30:20.240]  信了你就可以去求
[00:30:20.240 --> 00:30:21.120]  你不信他
[00:30:21.120 --> 00:30:23.520]  你不知道他怎樣求呢
[00:30:23.520 --> 00:30:25.920]  如果這條鏈裏面
[00:30:25.920 --> 00:30:28.600]  我想大家思考一下
[00:30:28.600 --> 00:30:31.480]  有些部份我們經過過
[00:30:31.480 --> 00:30:33.600]  我們聽過
[00:30:33.600 --> 00:30:36.520]  我們信了
[00:30:36.520 --> 00:30:41.360]  但是我們是否奉差遣
[00:30:41.360 --> 00:30:44.840]  問題就在這裏
[00:30:44.840 --> 00:30:47.440]  我們是否奉差遣
[00:30:47.440 --> 00:30:48.600]  我們大家問問自己
[00:30:48.600 --> 00:30:56.200]  我們是否奉差遣
[00:30:56.200 --> 00:30:58.280]  去思考這件事
[00:30:58.280 --> 00:31:00.480]  因為如果奉差遣
[00:31:00.480 --> 00:31:02.280]  第二步就是傳
[00:31:02.280 --> 00:31:04.440]  那是傳什麼呢
[00:31:04.440 --> 00:31:05.680]  有些人說不是
[00:31:05.680 --> 00:31:07.760]  我又沒讀過神學
[00:31:07.760 --> 00:31:11.000]  我又沒受過訓練
[00:31:11.000 --> 00:31:13.880]  那些牧羊人也都沒讀過神學
[00:31:13.880 --> 00:31:16.760]  沒受過訓練
[00:31:16.760 --> 00:31:17.760]  他們傳的
[00:31:17.760 --> 00:31:20.200]  傳去見的聽的
[00:31:20.200 --> 00:31:24.040]  那你又說沒看過
[00:31:24.040 --> 00:31:26.800]  那你傳什麼呢
[00:31:26.800 --> 00:31:31.080]  傳你自己
[00:31:31.080 --> 00:31:34.760]  有沒有經歷
[00:31:34.760 --> 00:31:37.880]  我是基督徒
[00:31:37.880 --> 00:31:41.160]  有沒有什麼改變
[00:31:41.160 --> 00:31:46.640]  福音是藉著我們口講和生存
[00:31:46.640 --> 00:31:48.400]  你的生命去改變
[00:31:48.400 --> 00:31:49.520]  來傳給人聽
[00:31:49.520 --> 00:31:51.680]  給人看得到
[00:31:51.680 --> 00:31:54.360]  我沒讀過神學
[00:31:54.360 --> 00:31:55.640]  但是你聽過什麼
[00:31:55.640 --> 00:31:57.560]  你聽過福音
[00:31:57.560 --> 00:31:59.440]  是不是照講福音
[00:31:59.440 --> 00:32:02.680]  因為信不信那個不道理話
[00:32:02.680 --> 00:32:06.200]  你傳了出去就可以了
[00:32:06.200 --> 00:32:07.520]  幫你分享一個
[00:32:07.520 --> 00:32:09.000]  這個姐妹你們都可能會認識
[00:32:09.000 --> 00:32:11.600]  不過我不說她的名字
[00:32:11.600 --> 00:32:13.400]  我做臨終遠慕的時候
[00:32:13.400 --> 00:32:16.200]  就看那個婆婆
[00:32:16.200 --> 00:32:18.440]  這個婆婆的媳婦就是
[00:32:18.440 --> 00:32:21.440]  在教會的一個姐妹
[00:32:21.440 --> 00:32:23.120]  傳福音給這個婆婆
[00:32:23.120 --> 00:32:24.600]  她不信的
[00:32:24.600 --> 00:32:25.440]  但是傳了
[00:32:25.440 --> 00:32:26.200]  都傳了
[00:32:26.200 --> 00:32:29.040]  傳了福音
[00:32:29.040 --> 00:32:30.920]  傳了很久
[00:32:30.920 --> 00:32:32.560]  隔了幾年
[00:32:32.560 --> 00:32:37.520]  她又成為一個臨終的病人
[00:32:37.520 --> 00:32:40.640]  但是她的媳婦有一天打電話給她
[00:32:40.640 --> 00:32:44.000]  我的奶奶信主
[00:32:44.000 --> 00:32:46.440]  你可不可以去療養院看她
[00:32:46.440 --> 00:32:50.160]  她說信不住我當然去
[00:32:50.160 --> 00:32:51.160]  傳了
[00:32:51.160 --> 00:32:52.520]  幾年前傳過給她
[00:32:52.520 --> 00:32:54.400]  幾年後現在說她想信主
[00:32:54.400 --> 00:32:56.520]  我去見到有婆婆
[00:32:56.520 --> 00:32:58.240]  那個婆婆她就說
[00:32:58.240 --> 00:33:01.840]  我想信主
[00:33:01.840 --> 00:33:05.120]  大部分的傳道人或者牧師都說
[00:33:05.120 --> 00:33:05.880]  好好好
[00:33:05.880 --> 00:33:07.960]  我馬上給你決志祈禱
[00:33:07.960 --> 00:33:11.440]  好像決志祈禱就是重要的一環
[00:33:11.440 --> 00:33:12.840]  就是說沒有決志祈禱
[00:33:12.840 --> 00:33:15.040]  你信不了主
[00:33:15.040 --> 00:33:17.200]  大部分的反應是這樣
[00:33:17.200 --> 00:33:20.920]  那時候我知道她的兒子
[00:33:20.920 --> 00:33:22.520]  和她的媳婦都在來
[00:33:22.520 --> 00:33:25.920]  我是先到
[00:33:25.920 --> 00:33:28.720]  我就跟她說
[00:33:28.720 --> 00:33:31.400]  婆婆不要決志祈禱
[00:33:31.400 --> 00:33:33.880]  不要信主
[00:33:33.880 --> 00:33:35.280]  等
[00:33:35.280 --> 00:33:36.200]  我跟著問她
[00:33:36.200 --> 00:33:41.120]  你是不是真的信主的
[00:33:41.120 --> 00:33:44.960]  她說是 我想信主
[00:33:44.960 --> 00:33:46.480]  我說我會為你祈禱信主
[00:33:46.480 --> 00:33:47.520]  不過
[00:33:47.520 --> 00:33:49.360]  等一下
[00:33:49.360 --> 00:33:51.640]  我說我要你兒子
[00:33:51.640 --> 00:33:54.000]  媳婦來到
[00:33:54.000 --> 00:33:56.240]  當著他們說
[00:33:56.240 --> 00:33:59.520]  你信主
[00:33:59.520 --> 00:34:01.760]  為什麼
[00:34:01.760 --> 00:34:03.480]  因為這個是見證
[00:34:03.480 --> 00:34:05.920]  是見證
[00:34:05.920 --> 00:34:07.160]  那個婆婆說好好好
[00:34:07.160 --> 00:34:08.480]  我等兒子來
[00:34:08.480 --> 00:34:09.800]  她兒子還沒信
[00:34:09.800 --> 00:34:11.360]  兒子還沒信
[00:34:11.360 --> 00:34:13.000]  媳婦信了
[00:34:13.000 --> 00:34:14.560]  兒子來了
[00:34:14.560 --> 00:34:19.200]  媳婦來了
[00:34:19.200 --> 00:34:21.360]  你奶奶 你的媽咪
[00:34:21.360 --> 00:34:22.800]  說決志信主
[00:34:22.800 --> 00:34:24.400]  我想在當眾的事
[00:34:24.400 --> 00:34:26.320]  當著你們兩個人面前
[00:34:26.320 --> 00:34:28.200]  承認她接受主耶穌基督
[00:34:28.200 --> 00:34:32.120]  成為她的救主
[00:34:32.120 --> 00:34:33.840]  不是獲功勞
[00:34:33.840 --> 00:34:35.680]  幾年前我跟她說過
[00:34:35.680 --> 00:34:37.960]  她那天要信
[00:34:37.960 --> 00:34:39.600]  但是在那個時刻
[00:34:39.600 --> 00:34:43.120]  我就已經要去做見證
[00:34:43.120 --> 00:34:44.760]  在兒子還沒信
[00:34:44.760 --> 00:34:46.400]  媳婦信了
[00:34:46.400 --> 00:34:47.600]  當口說
[00:34:47.600 --> 00:34:49.160]  那個婆婆當口說
[00:34:49.160 --> 00:34:53.920]  我決志信主耶穌
[00:34:53.920 --> 00:34:58.440]  我今天兒子和媳婦
[00:34:58.440 --> 00:35:05.840]  正在回聖尼安卓聖堡教會
[00:35:05.840 --> 00:35:08.800]  神讓這個婆婆能夠信主
[00:35:08.800 --> 00:35:11.720]  並不是因為我傳了福音
[00:35:11.720 --> 00:35:13.160]  可能有別人傳福音給她
[00:35:13.160 --> 00:35:14.080]  我不知道
[00:35:14.080 --> 00:35:16.600]  我傳的時候她不信
[00:35:16.600 --> 00:35:19.360]  但是她的奶奶信了
[00:35:19.360 --> 00:35:21.200]  但是我有沒有得交代呢
[00:35:21.200 --> 00:35:22.080]  見到神
[00:35:22.080 --> 00:35:23.280]  有
[00:35:23.280 --> 00:35:26.240]  我傳了
[00:35:26.240 --> 00:35:27.400]  信與不信
[00:35:27.400 --> 00:35:30.360]  不是你和我的能力
[00:35:30.360 --> 00:35:33.760]  是有神的時間
[00:35:33.760 --> 00:35:36.880]  神是怎樣讓這個婆婆信主呢?
[00:35:36.880 --> 00:35:38.360]  我不在乎
[00:35:38.360 --> 00:35:41.440]  我不需要你
[00:35:41.440 --> 00:35:43.680]  我做了我的職份
[00:35:43.680 --> 00:35:45.280]  奉差遣
[00:35:45.280 --> 00:35:47.720]  傳
[00:35:47.720 --> 00:35:48.520]  我鼓勵大家
[00:35:48.520 --> 00:35:51.520]  弟兄姊妹都是一樣
[00:35:51.520 --> 00:35:53.520]  你可能會問
[00:35:53.520 --> 00:35:58.440]  我是否要奉差遣那個呢?
[00:35:58.440 --> 00:36:01.200]  《馬太福音》十六章十五句
[00:36:01.200 --> 00:36:02.160]  「她又對他們說」
[00:36:02.160 --> 00:36:03.600]  這個「她」是主耶穌
[00:36:03.600 --> 00:36:04.960]  對他們說
[00:36:04.960 --> 00:36:08.040]  「你們往普天下去
[00:36:08.040 --> 00:36:11.040]  傳福音給萬民聽」
[00:36:11.040 --> 00:36:13.440]  聖經很清楚說
[00:36:13.440 --> 00:36:15.720]  你們傳給萬民
[00:36:15.720 --> 00:36:18.680]  傳給你周圍的人
[00:36:18.680 --> 00:36:25.080]  這是一個大使命交給你和我
[00:36:25.080 --> 00:36:28.360]  你管別人信不信主
[00:36:28.360 --> 00:36:32.760]  現在這個使命是交給你和我去傳
[00:36:32.760 --> 00:36:36.240]  福音的延續
[00:36:36.240 --> 00:36:38.520]  是因為有人去傳
[00:36:38.520 --> 00:36:40.080]  如果由第一天
[00:36:40.080 --> 00:36:41.400]  天使所說的
[00:36:41.400 --> 00:36:42.680]  牧羊人已經不說了
[00:36:42.680 --> 00:36:45.040]  這樣看就算了
[00:36:45.040 --> 00:36:50.520]  怎會有二十三、二十四億人是基督徒
[00:36:50.520 --> 00:36:52.840]  是因為有人去傳
[00:36:52.840 --> 00:36:57.200]  這麼多年來都有人去傳
[00:36:57.200 --> 00:37:00.480]  不用管多少人是因為你傳而信
[00:37:00.480 --> 00:37:03.840]  那個不是你要管的東西
[00:37:03.840 --> 00:37:09.240]  你要管的就是我們有沒有去傳
[00:37:09.240 --> 00:37:11.240]  今年過去
[00:37:11.240 --> 00:37:13.240]  明年
[00:37:13.240 --> 00:37:19.240]  可否找機會將我們人生信主的經歷
[00:37:19.240 --> 00:37:25.320]  福音去給我們周圍未認識主的人
[00:37:25.320 --> 00:37:26.800]  當你傳之後
[00:37:26.800 --> 00:37:28.480]  你已經不用管他信不信
[00:37:28.480 --> 00:37:29.440]  你就可以跟人說
[00:37:29.440 --> 00:37:33.720]  「信了,我馮釗燕傳」
[00:37:33.720 --> 00:37:40.640]  不需要管信不信那裡
[00:37:40.640 --> 00:37:42.640]  總結
[00:37:42.640 --> 00:37:44.200]  在羅馬書十章十三節
[00:37:44.200 --> 00:37:48.000]  「凡求告主明的,就必得救」
[00:37:48.000 --> 00:37:50.600]  這是一個應許
[00:37:50.600 --> 00:37:57.320]  但是這個應許是要你和我
[00:37:57.320 --> 00:38:00.920]  中間的連結去傳
[00:38:00.920 --> 00:38:02.800]  他聽到
[00:38:02.800 --> 00:38:08.480]  然後他才有機會信和求
[00:38:08.480 --> 00:38:10.240]  他不一定信
[00:38:10.240 --> 00:38:12.240]  他不一定求
[00:38:12.240 --> 00:38:16.000]  但是中間如果沒有我們那個圈
[00:38:16.000 --> 00:38:18.760]  去傳這個圈
[00:38:18.760 --> 00:38:24.200]  今天沒有二十多億基督徒
[00:38:24.200 --> 00:38:28.520]  今天就不會是一個大喜的訊息
[00:38:28.520 --> 00:38:32.560]  因為沒有了這二十多億的基督徒
[00:38:32.560 --> 00:38:36.120]  這個世界會更加不平安
[00:38:36.120 --> 00:38:37.360]  更加亂
[00:38:37.360 --> 00:38:41.560]  更加個人主義
[00:38:41.560 --> 00:38:43.920]  這個大喜的訊息
[00:38:43.920 --> 00:38:47.960]  福音的延續不能夠少了你
[00:38:47.960 --> 00:38:49.560]  不能夠少了我
[00:38:49.560 --> 00:38:54.880]  不能夠少了現今的基督徒的傳
[00:38:54.880 --> 00:38:59.520]  我們一同祈禱
[00:38:59.520 --> 00:39:01.920]  天父感謝你
[00:39:01.920 --> 00:39:05.440]  將你的獨生兒子主耶穌基督
[00:39:05.440 --> 00:39:11.160]  放棄了他天上的榮美
[00:39:11.160 --> 00:39:16.680]  而受制於在地上的人間
[00:39:16.680 --> 00:39:19.120]  道成育生
[00:39:19.120 --> 00:39:23.160]  經歷三十三年多的時間在地上
[00:39:23.160 --> 00:39:26.440]  體驗到人的聚性
[00:39:26.440 --> 00:39:30.680]  體驗到我們的炫耀
[00:39:30.680 --> 00:39:36.040]  而開始了福音這個美好的訊息
[00:39:36.040 --> 00:39:38.240]  大喜的訊息
[00:39:38.240 --> 00:39:44.640]  讓我們有機會成為你的兒女
[00:39:44.640 --> 00:39:48.000]  求你鼓勵我們,幫助我們
[00:39:48.000 --> 00:39:50.840]  我們都有軟弱的地方
[00:39:50.840 --> 00:39:52.720]  我們有不足的地方
[00:39:52.720 --> 00:39:55.320]  可能我們信心不夠
[00:39:55.320 --> 00:39:57.560]  但求你幫助我們
[00:39:57.560 --> 00:39:59.480]  有這樣的勇氣
[00:39:59.480 --> 00:40:03.560]  能夠將你這個美好的福音
[00:40:03.560 --> 00:40:08.800]  傳給一些還未認識你的人
[00:40:08.800 --> 00:40:13.240]  將我們每一個成為一個福音的使者
[00:40:13.240 --> 00:40:17.560]  繼續這個福音的延續
[00:40:17.560 --> 00:40:20.680]  求你用我們每個人的人生
[00:40:20.680 --> 00:40:22.200]  在前面的路
[00:40:22.200 --> 00:40:25.480]  真的與你同行
[00:40:25.480 --> 00:40:29.800]  將這個二十多億的基督徒
[00:40:29.800 --> 00:40:34.440]  更加用神的角度擴展出去
[00:40:34.440 --> 00:40:35.640]  我們禱告教課
[00:40:35.640 --> 00:40:38.000]  奉主耶穌基督得聖名求
