
[00:00:00.000 --> 00:00:04.540]  上星期我們開始看摩西的信心
[00:20:45.280 --> 00:20:48.280]  如果有人說信神
[00:20:48.280 --> 00:20:51.280]  而那位神只能夠祝福你有美滿的家庭
[00:20:51.280 --> 00:20:53.280]  使你賺錢發財
[00:20:53.280 --> 00:20:55.280]  而不是全能的
[00:20:55.280 --> 00:20:58.280]  也不是創造天地的
[00:20:58.280 --> 00:21:00.280]  那我勸你
[00:21:00.280 --> 00:21:03.280]  你要信我們所信的上帝
[00:21:03.280 --> 00:21:05.280]  因為只有創造天地的主
[00:21:05.280 --> 00:21:08.280]  才有能力創造我們的生命
[00:21:08.280 --> 00:21:13.280]  才配得我們將自己的生命交託給祂
[00:21:13.280 --> 00:21:15.280]  正如上帝對摩西說
[00:21:15.280 --> 00:21:18.280]  我的能力有限
[00:21:18.280 --> 00:21:22.280]  有了一位能力無限的上帝
[00:21:22.280 --> 00:21:26.280]  做我們生命的主
[00:21:26.280 --> 00:21:33.280]  我們就可以安心走完這條人生路
[00:21:33.280 --> 00:21:36.280]  我們一起祈禱
[00:21:36.280 --> 00:21:38.280]  親愛的天父我們感謝祢
[00:21:38.280 --> 00:21:41.280]  讓我們認識祢是那位能力無限的上帝
[00:21:41.280 --> 00:21:45.280]  求祢幫助我們在信心上不斷地成長
[00:21:45.280 --> 00:21:49.280]  以致我們不會懷疑祢的能力和慈愛
[00:21:49.280 --> 00:21:54.280]  求祢幫助我們一些猶豫不決的人
[00:21:54.280 --> 00:21:57.280]  會下定決心來信耶穌
[00:21:57.280 --> 00:22:00.280]  將他們的生命交託給祢
[00:22:00.280 --> 00:22:02.280]  奉耶穌基督的名祈禱
[00:22:02.280 --> 00:22:03.280]  阿門
