
[00:00:00.000 --> 00:00:05.240]  咁今晚我唔係要搞啲乜鬼
[00:27:39.940 --> 00:28:08.940]  用啲咩方法佢點問呀佢話呢同兩講神喜事真唔畀你食圓中所有樹上果子點解撒旦咁問呀未好知再睇落去女人答都得意嘅樹中所有果子呢即係樹上果子我都可以食嘅不過呢個圓當中嘅樹上嘅嗰果子就係講緊就係分別是惡樹啦神曾說你不可吃也不可冇免得你門死呢度阿娃答都好啲奇怪㗎
[00:28:08.940 --> 00:28:37.940]  所以我認為佢可能係現實資料嚟㗎因為佢係有啲畫蛇添足嘅真係神話食咗個果子會點呀會點先會死呀你食咗會死係咪有冇話你摸會死呀你留意返第二張神冇話你摸會死㗎咁又繼續蛇就會答啦話咩呀你食咗唔一定死呢度個翻譯呢我成日覺得唔知點解和本身嘅修訂版都冇改嘅應該易做呢你一定會死呀
[00:28:37.940 --> 00:28:41.940]  一定不會死
[00:28:41.940 --> 00:29:05.940]  有啲日本呢新日本譯咗你決不會死英文係呢You will surely not die你一定唔會死㗎點解呀因為神知道你食咗日子眼睛明亮呀就能夠分別是惡好似神一樣呀見唔見到魔鬼嘅謊言點樣落法啦呢個毒藥第一我哋下一頁呀
[00:29:05.940 --> 00:29:23.940]  第一叫我哋唔信神原來神講嘢呢有啲論色嘅好孤寒嘅好嚴苛嘅所以撒旦嚟到就話呢係咪所有嘅嘢神都唔畀你食呀
[00:29:23.940 --> 00:29:37.940]  雖然呢一句係呃唔到下嘩咁唔係不過下嘩自己有啲咁深深諗就係下嘩話話係呀嗰棵樹咋嘛不過嗰棵樹呢唔可以摸亦唔可以食神冇話唔可以摸喎
[00:29:37.940 --> 00:29:44.940]  所以下嘩嘅心中可能是可能都覺得呢神係有啲嚴苛苛刻嘅點解摸都唔摸得啫
[00:29:44.940 --> 00:29:56.940]  咁然後呢呢個就對神有啲懷疑點解神唔畀我做呢樣嘢然後呢繼續加鹽加醋第二佢哋唔怕神就係頭先所講
[00:29:56.940 --> 00:30:09.940]  本來神講咗你唔可以食因為有個後果㗎嘛食咗點呀會死但係蛇就話咩呀你一定唔會死原來死咗冇事㗎唔使驚神
[00:30:09.940 --> 00:30:21.940]  第三更加食咗你好似神咁叻唔使神管住你你自己識分乜嘢好唔好善定惡你唔怕神唔需要忠誠神
[00:30:21.940 --> 00:30:35.940]  有一個說話呢咁樣講我覺得都幾能夠拿捏到呢對魔鬼撒旦呢啲謊言嘅一種手法
[00:30:35.940 --> 00:30:48.940]  呢句說話英文都講㗎the devil doesn't come dressed in a red cap and pointy horns he comes as everything you've ever wished for
[00:30:48.940 --> 00:30:57.940]  再嚟the devil doesn't come dressed in a red cap and pointy horns he comes as everything you've ever wished for
[00:30:57.940 --> 00:31:10.940]  魔鬼嚟呢唔係好似啲西人就覺得魔鬼係咁係著住件紅色嘅袍然後呢有尖角咁樣係咪原來魔鬼嚟唔係身穿紅色嘅斗袍同埋尖尖角
[00:31:10.940 --> 00:31:28.940]  佢呢係以你向來夢寐以求嘅形象出現嗰啲最想要嗰樣最想見嗰樣佢就扮嗰樣出嚟畀你應承畀嗰樣嘢你令你以為嗰樣嘢係真可以達到於是你就落踏
[00:31:28.940 --> 00:31:42.940]  係咪呀要細路仔食藥點做呀好簡單嘅整甜味落去囉而家啲藥都係咁㗎囉甜唔甜啲㗎囉原來係咁
[00:31:42.940 --> 00:32:03.940]  魔鬼實彈係叫我哋唔懼怕應該懼怕嗰啲嘢但係調返轉懼怕嗰啲應該唔應該懼怕嘅嘢我哋呢去行嗰啲我哋應該愛嘅人去愛啲我哋唔應該我哋應該行嘅啲事明明神佢哋應該懼怕應該愛嘅佢哋唔怕神佢哋行神
[00:32:03.940 --> 00:32:28.940]  從此人就咁樣咸喺罪裏面原來人咸喺撒旦的謊言裏面就咸喺自己嘅罪裏面做咗自己罪嘅奴隸被奴役所以耶穌喺新約裏面所講到嗰種嘅自由同係奴隸奴役呢種嘅概念係講我哋被我哋嘅罪甚至被撒旦的謊言去控制住呀
[00:32:28.940 --> 00:32:45.940]  所以耶穌咁講呀下一章所以耶穌呢係八章嘅三十二節咁你必要得真理真理係叫你得自由當你知道原來神係愛你神係有啲乜嘢好大嘅事隱瞞住你唔將最好嘢畀你唔係呀
[00:32:45.940 --> 00:32:59.940]  神做一切嘢都係為咗叫我哋得咗最好當我哋信呢位神愛我哋我哋到地步連耶穌都係死12+上我哋唔需要懷疑唔需要被魔鬼撒旦去恐嚇
[00:32:59.940 --> 00:33:13.940]  我呢就都會用一啲香體露嘅咁我一向用開嗰隻牌子呢就有隻香體露嘅牌嘅嘅香味叫做Truth真理Truth
[00:33:13.940 --> 00:33:31.940]  咁我用咗好耐呀用咗多年咁就用完去買一次去買佢就話呢呀先生對唔住佢已經唔再出truth喇喎已經已經即係唔再生產㗎啦而家生產隻新嘅係乜嘢呢隻叫做Free自由
[00:33:31.940 --> 00:33:46.940]  呀即係呢個生產商咁biblical咁合乎聖經嘅耶穌話呢你哋知道真理truth set you free咁所以用完truth呢就用free喇咁我而家用緊free
[00:33:46.940 --> 00:34:09.940]  呀原來咁㗎喎甚至係聖經話呢基督嚟到呢係要破壞撒旦嘅作為約翰一書三章嗰度所講我睇下張啦佢咁咪分析魔鬼嘅詭計呢係用謊言去奴役我哋喺謊言裏面做啲唔應該做嘢信呢啲唔應該信嘅嘢
[00:34:09.940 --> 00:34:28.940]  愛啲應該恨嘅嘢恨啲應該愛嘅嘢怕啲唔應該怕嘅嘢佢唔怕啲應該怕嘅嘢以至最後我哋離開咗神唔單止係身體嘅死亡甚至喺地獄裏面
[00:34:28.940 --> 00:34:40.940]  但係耶穌一路嚟到要讓我哋知道佢救恩係將啲魔鬼由創世開始起初嗰種嘅計謀去破壞就乜嘢呢畀我哋知道真理唔單止耶穌講真理
[00:34:40.940 --> 00:35:03.940]  耶穌佢自己係真理嘅現身係道成了肉身因著真理能夠得自由因為我哋知道乜嘢係真嘅你先能夠行喺自由裏面甚至因著相信耶穌知道神愛我哋一個緣故去到個地步叫我哋因著耶穌佢嘅寫生得咗呢份救恩
[00:35:03.940 --> 00:35:20.940]  所以魔鬼撒旦係自從創世開始佢呢個迷惑嘅運動就至今耶穌講到末世最大嘅徵象更加係迷惑所以叫我哋基督徒要警醒
[00:35:20.940 --> 00:35:41.940]  基督嚟到亦都係一個最大嘅迷惑我自己喺自己嘅信仰歷程裏面亦都經歷過一個被迷惑嘅階段可以咁講我自細都好係話呢係返基督教學校返個教堂我都叫做呢係信耶穌
[00:35:41.940 --> 00:35:53.940]  嗰陣呢老實講咁細個都信得唔係好清楚但係呢我都只係相信呢個世界只有一位真神佢呢就係天父佢嘅兒子耶穌佢愛我為我死
[00:35:53.940 --> 00:36:14.940]  但係呢我自細呢八歲嗰年我媽媽因為病就離開咗我啦從此呢我嘅生活180度轉變以往好無憂無怒開心從此呢我簡單嚟講好困難嘅青少年嘅時代
[00:36:14.940 --> 00:36:24.940]  但我仍每晚祈禱求神去幫助我直至到呢我18歲嗰年呀我成日都記得唔知點解咁得意嘅嗰啲數字18
[00:36:24.940 --> 00:36:31.940]  連我爸爸都病逝當時我對神好大嘅懷疑
[00:36:31.940 --> 00:36:42.940]  我話點解神愛世人但係將我最親愛嘅兩個親人拎走佢係咪真係愛我對神有啲懷疑好似頭先哥鬼撒旦做咗一樣嘢叫做懷疑神信神
[00:36:42.940 --> 00:36:55.940]  再加上呢當時呢我就買咗一本一本書一本英文書睇喎係即係今日我睇返佢知道係叫new age新時代運動呢種嘅概念印度教背景信仰嘅
[00:36:55.940 --> 00:37:05.940]  就講到話呢有個嗰個作者本身呢個女士呢佢個有個朋友就死咗一段時間個靈魂就返返嚟就鬼魂返嚟呢每朝早呢就上去生
[00:37:05.940 --> 00:37:17.940]  咁然後呢就係每朝早自己走去個打字機嗰度呀當時啲電腦未咁流行就自動對手呢就會就會將嗰隻鬼要佢講嘢打曬出嚟變咗我睇我本書
[00:37:17.940 --> 00:37:29.940]  其實呢現實係點樣呢原來呢呢個世界我哋人人呢都有神聖嘅耶穌唔係好獨特嗰個神
[00:37:29.940 --> 00:37:38.940]  佢只係畀我哋行前一步啫因為我哋個個人都可以成為神嘅耶穌係展現畀我哋知道佢將神嗰個潛能發揮得最盡
[00:37:38.940 --> 00:37:49.940]  只要我哋都能夠將神嘅潛能發揮得最盡我哋同耶穌嘅分別唔係在本質唔同係程度唔同啫佢係高啲低啲
[00:37:49.940 --> 00:37:56.940]  傳統基督教所講神係根本耶穌係神嘅兒子同我哋受造物呢一個創造者受造物係完全唔同嘅
[00:37:56.940 --> 00:38:04.940]  係喎當時我係嬲嬲地神㗎嘛已經係咪呀咪呀咪呀其實都唔使特別要信咩神啦於是呢索性就唔信耶穌
[00:38:04.940 --> 00:38:10.940]  咁當然啦一鬆懈咗咁就覺得冇乜罪唔罪一罪就係你冇發揮你潛能咋嘛咁輸啦
[00:38:10.940 --> 00:38:20.940]  所以呢總之我自己呢做罪將自己呢發揮潛能曬得最好咁但係呢發覺我發揮嘅唔係潛能喎係呢開始我罪就開始發出嚟
[00:38:20.940 --> 00:38:27.940]  我以前對朋友呢冇乜嘢幾好嘅人哋蝦我都嘻嘻哈哈咁咪畀人笑兩個就走啦係咪
[00:38:27.940 --> 00:38:36.940]  唔知點解嗰陣開始呢我心有啲好大嘅怨恨見到人呢即係正所謂話咩話見到人背脊就爭人哋前面嗰隻
[00:38:36.940 --> 00:38:45.940]  見到個個人甚至最好朋友到呢梗係見到啲唔好嘅嘢間中個發脾氣控制唔到自己有幾年時間係咁我自己唔鍾意
[00:38:45.940 --> 00:39:02.940]  去到個地步係有個朋友冇見我只係一年前後呢件事發生咗佢見返我佢話JACK點解你變曬你以前好人嘅點解你成個人變勢鬧人咁多怨恨古毒嘅
[00:39:02.940 --> 00:39:08.940]  佢真係同我傾咗一分鐘佢已經發覺我自己都知道我自己都唔鍾意自己
[00:39:08.940 --> 00:39:20.940]  但係呢仍然咁我一直係咁過咗大約三年嘅時間咁點後尾我返返去住咗樹呢我身邊冇基督徒我當時一個都冇冇人同我講耶穌冇人叫我返教會冇人同我派單張乜都冇
[00:39:20.940 --> 00:39:32.940]  有一晚我頂唔順自己係我自己頂唔順我自己唔鍾意我點解要咁我唔想做咁樣嘅人我深深感受咩叫罪
[00:39:32.940 --> 00:39:43.940]  罪已經唔係再聖經講畀我聽我一個罪人我自己感受到我真係一個罪人係我自己想行善但係無奈唔知我行咗惡出嚟
[00:39:43.940 --> 00:39:53.940]  我就自己一個因我唔記得咗邊晚我跪咗喺地下我就向天父祈禱
[00:39:53.940 --> 00:40:02.940]  我頂唔順我自己我知咩係一個罪人我真係需要耶穌去赦免你赦免我你係我唯一嘅救主脫離咗你我乜都做唔到
[00:40:02.940 --> 00:40:08.940]  你帶我返到神理家返教會我要受洗我要俾人知道我係基督徒我要一生跟隨你我唔要再離開你
[00:40:08.940 --> 00:40:18.940]  所以我解釋唔到點解我過往我嘅生命要拎走我父母但我知道我憑信心知道你嘅意思係好
[00:40:18.940 --> 00:40:29.940]  於是我返返去教會一直成長無神恩典幫助我都知道當我去閱去研讀聖經知道耶穌嘅真理嘅時候
[00:40:29.940 --> 00:40:34.940]  我越嚟越唔再受罪嘅困擾唔係我今日完全我仍有我嘅問題
[00:40:34.940 --> 00:40:40.940]  但相對嚟講我已經係感受耶穌俾我一種釋放唔係再喺罪裏面係唔犯罪唔得
[00:40:40.940 --> 00:40:48.940]  而係有種自由同喺神理之裏面以至能夠滿足神造我嘅目的就係去榮耀神
[00:40:48.940 --> 00:40:50.940]  所以求神幫助我哋
[00:40:50.940 --> 00:40:54.940]  主耶穌幫助我哋唔去被魔鬼撒旦去誘惑
[00:40:54.940 --> 00:40:59.940]  魔鬼撒旦已經說咗謊言好多好多好多年
[00:40:59.940 --> 00:41:06.940]  甚至滿個世界好多似是而非嘅說話我哋以為係真理
[00:41:06.940 --> 00:41:12.940]  但主你嚟到就要識破要破壞魔鬼嘅作為
[00:41:12.940 --> 00:41:19.940]  你透過真理俾我哋知道我哋可以欣著認識主你自己得自由
[00:41:19.940 --> 00:41:25.940]  亦都欣著相信你神嘅兒子復活嘅主有永生嘅盼望
[00:41:25.940 --> 00:41:33.940]  讓我哋今日知道我哋當敬畏神唔去做一啲神理唔喜悅嘅事
[00:41:33.940 --> 00:41:40.940]  因為你記邪嗰位主讓我哋唔去參與世人被魔鬼迷惑好多嘅玩意
[00:41:40.940 --> 00:41:44.940]  讓我哋曉得去愛神你自己
[00:41:44.940 --> 00:41:49.940]  因為你愛我哋一個地步好似一個慈父將最好嘅俾過我哋
[00:41:49.940 --> 00:41:53.940]  耶穌基督神你兒子為你寫咗十二架相呢一份最大嘅禮物
[00:41:53.940 --> 00:41:55.940]  係最大嘅證據
[00:41:55.940 --> 00:42:04.940]  讓我哋曉得點樣行喺你自己子裏面得自由有永生成為神你自己所遇納嘅兒女
[00:42:04.940 --> 00:42:08.940]  榮耀神你自己滿足神你做我哋嘅願意
[00:42:08.940 --> 00:42:10.940]  奉耶穌基督個名求
