
[00:00:00.000 --> 00:00:04.280]  所以今天我其實最主要講的一個題目是講「侍奉」
[00:18:15.320 --> 00:18:17.320]  但是其實他一路侍奉
[00:18:17.320 --> 00:18:19.320]  他一路的工作是為了補償
[00:18:19.320 --> 00:18:23.320]  或者為了掩蓋以前那些創傷
[00:18:23.320 --> 00:18:25.320]  或者那些在家庭裏面
[00:18:25.320 --> 00:18:27.320]  他受的一些屈辱
[00:18:27.320 --> 00:18:29.320]  其實是那些東西在帶動他
[00:18:29.320 --> 00:18:31.320]  而不是
[00:18:31.320 --> 00:18:35.320]  那個對象不是真的做在神身上
[00:18:35.320 --> 00:18:37.320]  有時候可能會表現自己
[00:18:37.320 --> 00:18:41.320]  一個表現自己的時候
[00:18:41.320 --> 00:18:43.320]  特別可能站在台上
[00:18:43.320 --> 00:18:45.320]  多一些這樣的機會
[00:18:45.320 --> 00:18:47.320]  很多人看著
[00:18:47.320 --> 00:18:49.320]  說話說得好不好
[00:18:49.320 --> 00:18:51.320]  哎呀 這件衣服好不好
[00:18:51.320 --> 00:18:53.320]  就是那些
[00:18:53.320 --> 00:18:56.320]  哎呀 我唱歌又不知道唱成怎樣
[00:18:56.320 --> 00:18:58.320]  又不知道好不好
[00:18:58.320 --> 00:19:02.320]  不要搞錯
[00:19:02.320 --> 00:19:04.320]  侍奉的對象
[00:19:04.320 --> 00:19:06.320]  不是人
[00:19:06.320 --> 00:19:08.320]  不是做給人看
[00:19:08.320 --> 00:19:12.320]  也不是為了去追尋
[00:19:12.320 --> 00:19:16.320]  去達到自己一個裏面
[00:19:16.320 --> 00:19:20.320]  滿足自己一個夢想
[00:19:20.320 --> 00:19:22.320]  侍奉的對象是神
[00:19:22.320 --> 00:19:24.320]  因為我們是屬於神的
[00:19:24.320 --> 00:19:30.320]  有沒有反省呢
[00:19:30.320 --> 00:19:34.320]  其實信耶穌是怎麼一回事呢
[00:19:34.320 --> 00:19:38.320]  在座大部分都是信耶穌的
[00:19:38.320 --> 00:19:42.320]  有沒有想過其實福音
[00:19:42.320 --> 00:19:44.320]  傳福音 經常說傳福音
[00:19:44.320 --> 00:19:46.320]  究竟福音這件事
[00:19:46.320 --> 00:19:48.320]  是怎樣改變我們的
[00:19:48.320 --> 00:19:50.320]  耶穌和門徒說
[00:19:50.320 --> 00:19:52.320]  祂說你們跟從我
[00:19:52.320 --> 00:19:54.320]  你就背起自己的十字架
[00:19:54.320 --> 00:19:56.320]  天天的跟從我
[00:19:56.320 --> 00:19:58.320]  你們要計算代價
[00:20:00.320 --> 00:20:02.320]  你是要付出的
[00:20:02.320 --> 00:20:04.320]  耶穌不是說你計一計
[00:20:04.320 --> 00:20:06.320]  你計一計有沒有回報才跟我
[00:20:06.320 --> 00:20:10.320]  你計一計有沒有數才跟我
[00:20:10.320 --> 00:20:11.320]  耶穌不是這樣說
[00:20:11.320 --> 00:20:13.320]  祂說你要計算那個代價
[00:20:13.320 --> 00:20:16.320]  你要計算你要付出的
[00:20:16.320 --> 00:20:20.320]  當我們來教會所想的
[00:20:20.320 --> 00:20:22.320]  不應該是說
[00:20:22.320 --> 00:20:24.320]  哎呀 今天來到這裏有什麼得著
[00:20:24.320 --> 00:20:26.320]  雖然有時候都會這樣想
[00:20:26.320 --> 00:20:28.320]  很自然 是不是
[00:20:28.320 --> 00:20:30.320]  有一個顧客的心態
[00:20:30.320 --> 00:20:32.320]  來到這裏今天有什麼得著
[00:20:32.320 --> 00:20:34.320]  來到這裏今天開不開心
[00:20:34.320 --> 00:20:38.320]  教會怎樣可以幫到我
[00:20:38.320 --> 00:20:40.320]  師哥的風格適不適合我
[00:20:40.320 --> 00:20:42.320]  什麼風格
[00:20:42.320 --> 00:20:44.320]  江南風格還是什麼風格
[00:20:44.320 --> 00:20:50.320]  弟兄姊妹有沒有幫到我
[00:20:50.320 --> 00:20:52.320]  有利於我
[00:20:52.320 --> 00:20:54.320]  有時候會這樣想 是不是
[00:20:56.320 --> 00:20:58.320]  但不是這樣 不應該是這樣
[00:20:58.320 --> 00:21:02.320]  我們所想的反而應該是
[00:21:02.320 --> 00:21:04.320]  我今天來到這裏
[00:21:04.320 --> 00:21:08.320]  我參與究竟能不能夠榮耀神呢
[00:21:08.320 --> 00:21:10.320]  或者我在小組
[00:21:10.320 --> 00:21:12.320]  或者我參與的任何一個
[00:21:12.320 --> 00:21:14.320]  時逢的崗位
[00:21:14.320 --> 00:21:16.320]  我做的能不能夠榮耀神
[00:21:16.320 --> 00:21:20.320]  或者我參加這次的小組
[00:21:20.320 --> 00:21:22.320]  祈禱小組 什麼小組都好
[00:21:22.320 --> 00:21:24.320]  能不能夠幫助到其他人呢
[00:21:24.320 --> 00:21:26.320]  為了神的緣故
[00:21:26.320 --> 00:21:30.320]  或者可能我都沒有什麼
[00:21:30.320 --> 00:21:32.320]  很特別的參與
[00:21:32.320 --> 00:21:34.320]  要講什麼在這個組裏
[00:21:34.320 --> 00:21:36.320]  但是我參與
[00:21:36.320 --> 00:21:38.320]  會不會都起碼可以協助到整體的氣氛
[00:21:38.320 --> 00:21:40.320]  大家都很想敬拜
[00:21:40.320 --> 00:21:42.320]  不會見到你就想
[00:21:42.320 --> 00:21:44.320]  這麼晚睡 你一起睡吧
[00:21:44.320 --> 00:21:48.320]  又或者
[00:21:48.320 --> 00:21:50.320]  有時候有沒有想一下
[00:21:50.320 --> 00:21:52.320]  組長大組其實都很艱難
[00:21:52.320 --> 00:21:54.320]  有沒有當中有組長
[00:21:54.320 --> 00:21:56.320]  有時候覺得大組難不難
[00:21:56.320 --> 00:21:58.320]  都很大壓力
[00:21:58.320 --> 00:22:00.320]  身為組員
[00:22:00.320 --> 00:22:02.320]  我怎樣可以
[00:22:02.320 --> 00:22:04.320]  我坐在這裏的時候
[00:22:04.320 --> 00:22:06.320]  一來不要令到組長這麼大壓力
[00:22:06.320 --> 00:22:08.320]  二來可以幫一幫他
[00:22:08.320 --> 00:22:10.320]  我怎樣可以協助一下組長
[00:22:10.320 --> 00:22:14.320]  這些純粹想一想
[00:22:14.320 --> 00:22:16.320]  給大家去思想
[00:22:16.320 --> 00:22:18.320]  一起想一想
[00:22:20.320 --> 00:22:22.320]  神要我們單單的
[00:22:22.320 --> 00:22:24.320]  侍奉祂
[00:22:24.320 --> 00:22:26.320]  我們不是做給人看
[00:22:26.320 --> 00:22:28.320]  不是侍奉人
[00:22:28.320 --> 00:22:30.320]  也不是侍奉自己
[00:22:30.320 --> 00:22:32.320]  滿足自己的一些夢想
[00:22:32.320 --> 00:22:34.320]  一些理想
[00:22:34.320 --> 00:22:36.320]  所以神為我們預備
[00:22:36.320 --> 00:22:38.320]  最好的東西已經
[00:22:38.320 --> 00:22:40.320]  眼睛未曾看見
[00:22:40.320 --> 00:22:42.320]  耳朵未曾聽見
[00:22:42.320 --> 00:22:44.320]  神要我們單單的侍奉祂
[00:22:44.320 --> 00:22:46.320]  不是侍奉自己
[00:22:46.320 --> 00:22:48.320]  不是侍奉其他人
[00:22:48.320 --> 00:22:50.320]  最後
[00:22:50.320 --> 00:22:52.320]  神由始至終
[00:22:52.320 --> 00:22:54.320]  祂都是一個守信用的神
[00:22:54.320 --> 00:22:56.320]  我最近看約翰福音
[00:22:56.320 --> 00:22:58.320]  的時候
[00:22:58.320 --> 00:23:00.320]  有一道
[00:23:00.320 --> 00:23:02.320]  他講耶穌行完神蹟之後
[00:23:02.320 --> 00:23:04.320]  有很多人跟著祂
[00:23:04.320 --> 00:23:06.320]  特別是祂行了五餅二魚的神蹟
[00:23:06.320 --> 00:23:08.320]  就是派餅和派魚
[00:23:08.320 --> 00:23:10.320]  那些人吃得很開心
[00:23:10.320 --> 00:23:12.320]  很飽,一直跟著祂
[00:23:12.320 --> 00:23:14.320]  然後耶穌就說
[00:23:14.320 --> 00:23:16.320]  你們這些人跟著我
[00:23:16.320 --> 00:23:18.320]  你們是因為吃得飽
[00:23:18.320 --> 00:23:20.320]  所以跟著我
[00:23:20.320 --> 00:23:22.320]  你們好像有米派
[00:23:22.320 --> 00:23:24.320]  有好處才跟著我
[00:23:24.320 --> 00:23:26.320]  有好處才跟著我
[00:23:26.320 --> 00:23:30.320]  然後門徒就問耶穌
[00:23:30.320 --> 00:23:32.320]  那應該怎樣
[00:23:32.320 --> 00:23:34.320]  如果不是為這些
[00:23:34.320 --> 00:23:36.320]  那應該怎樣
[00:23:36.320 --> 00:23:38.320]  才可以做神的工作呢
[00:23:38.320 --> 00:23:40.320]  才可以做神的工作呢
[00:23:40.320 --> 00:23:42.320]  又說不要為地上的東西去煩惱
[00:23:42.320 --> 00:23:44.320]  不要為地上的東西去工作
[00:23:44.320 --> 00:23:46.320]  那怎樣是為神的工作呢
[00:23:46.320 --> 00:23:48.320]  門徒就問耶穌
[00:23:48.320 --> 00:23:50.320]  耶穌就說
[00:23:50.320 --> 00:23:52.320]  你知不知道
[00:23:52.320 --> 00:23:54.320]  你信那個神差來的
[00:23:54.320 --> 00:23:56.320]  就是做神的工
[00:23:56.320 --> 00:24:00.320]  信神所差來的
[00:24:00.320 --> 00:24:02.320]  這就是做神的工
[00:24:02.320 --> 00:24:06.320]  簡單來說就是說你信
[00:24:06.320 --> 00:24:08.320]  你信就是了
[00:24:08.320 --> 00:24:10.320]  你信就是
[00:24:10.320 --> 00:24:12.320]  相信神是很重要的
[00:24:12.320 --> 00:24:14.320]  雖然很多時候我們看不到
[00:24:14.320 --> 00:24:16.320]  看不到一些即時的果效
[00:24:16.320 --> 00:24:18.320]  有時候做很多事情
[00:24:18.320 --> 00:24:20.320]  特別做在人身上
[00:24:20.320 --> 00:24:22.320]  我真的都發覺
[00:24:22.320 --> 00:24:24.320]  都很難
[00:24:24.320 --> 00:24:26.320]  都有很多
[00:24:26.320 --> 00:24:28.320]  很多時候都看
[00:24:28.320 --> 00:24:30.320]  可能在外面的社會
[00:24:30.320 --> 00:24:32.320]  轉工
[00:24:32.320 --> 00:24:34.320]  是好事來的
[00:24:34.320 --> 00:24:36.320]  表示可能人家賞識你
[00:24:36.320 --> 00:24:38.320]  和你學不同的東西
[00:24:38.320 --> 00:24:40.320]  但是在教會裏面
[00:24:40.320 --> 00:24:42.320]  兩年、三年
[00:24:42.320 --> 00:24:44.320]  都有人走,會轉
[00:24:44.320 --> 00:24:46.320]  但那不是好事來的,對教會
[00:24:46.320 --> 00:24:48.320]  教會的成長是和
[00:24:48.320 --> 00:24:50.320]  牧者在那裏耐不耐
[00:24:50.320 --> 00:24:52.320]  是有些關係的
[00:24:52.320 --> 00:24:56.320]  特別
[00:24:56.320 --> 00:24:58.320]  對人,你真是很難
[00:24:58.320 --> 00:25:00.320]  看著
[00:25:00.320 --> 00:25:02.320]  幫幫他,好像有時候覺得
[00:25:02.320 --> 00:25:04.320]  點明了他一些東西
[00:25:04.320 --> 00:25:06.320]  但沒多久又回頭
[00:25:06.320 --> 00:25:08.320]  有沒有這樣的經歷
[00:25:08.320 --> 00:25:10.320]  自己會不會都是這樣
[00:25:10.320 --> 00:25:12.320]  我有時候都會是這樣
[00:25:12.320 --> 00:25:14.320]  有時候想通了
[00:25:14.320 --> 00:25:16.320]  但那時候又回頭
[00:25:16.320 --> 00:25:18.320]  又要繼續轉
[00:25:18.320 --> 00:25:20.320]  神提醒一下
[00:25:20.320 --> 00:25:22.320]  有時候又要想回頭
[00:25:22.320 --> 00:25:24.320]  有些事是這樣
[00:25:24.320 --> 00:25:26.320]  特別做人的工作
[00:25:26.320 --> 00:25:28.320]  是這樣
[00:25:28.320 --> 00:25:30.320]  有時候看不到一些即時的果效
[00:25:30.320 --> 00:25:32.320]  但神去提醒我們
[00:25:32.320 --> 00:25:34.320]  有些人是殺種的
[00:25:34.320 --> 00:25:36.320]  他是殺種
[00:25:36.320 --> 00:25:38.320]  他可能是
[00:25:38.320 --> 00:25:40.320]  看不到修成的時候
[00:25:40.320 --> 00:25:42.320]  有些人是做殺種
[00:25:42.320 --> 00:25:44.320]  有些人是做曉貫的工作
[00:25:44.320 --> 00:25:46.320]  另外有些是做修葛的
[00:25:46.320 --> 00:25:48.320]  做修葛那些是開心一點的
[00:25:48.320 --> 00:25:50.320]  經常都修葛,他又不用怎樣殺種
[00:25:50.320 --> 00:25:52.320]  但就經常修葛
[00:25:52.320 --> 00:25:54.320]  拿了所有那些修成
[00:25:54.320 --> 00:25:58.320]  但總之時機一到
[00:25:58.320 --> 00:26:00.320]  就有一個美好的修成
[00:26:00.320 --> 00:26:02.320]  這是說我們對神
[00:26:02.320 --> 00:26:04.320]  那個的信心
[00:26:04.320 --> 00:26:06.320]  而不是說看看
[00:26:06.320 --> 00:26:08.320]  現在的時勢
[00:26:08.320 --> 00:26:10.320]  做不到
[00:26:10.320 --> 00:26:12.320]  我們是說對神的信心
[00:26:12.320 --> 00:26:14.320]  希伯來書有一段這樣說
[00:26:14.320 --> 00:26:16.320]  我讀給大家聽
[00:26:16.320 --> 00:26:20.320]  人非有信就不能得神的喜悅
[00:26:20.320 --> 00:26:22.320]  因為到神面前來的人
[00:26:22.320 --> 00:26:24.320]  必須信有神
[00:26:24.320 --> 00:26:26.320]  且信他賞賜那尋求他的人
[00:26:26.320 --> 00:26:28.320]  羅亞因著信
[00:26:28.320 --> 00:26:32.320]  既蒙神指示他未見的事
[00:26:32.320 --> 00:26:34.320]  動了敬畏的心
[00:26:34.320 --> 00:26:36.320]  預備了一隻方舟
[00:26:36.320 --> 00:26:38.320]  這個故事大家都知道
[00:26:38.320 --> 00:26:40.320]  羅亞
[00:26:40.320 --> 00:26:42.320]  他起一隻方舟起了一百年
[00:26:42.320 --> 00:26:44.320]  他都不知道一百年之後發生什麼事
[00:26:44.320 --> 00:26:46.320]  但神叫他起方舟
[00:26:46.320 --> 00:26:48.320]  他因為信就起了
[00:26:48.320 --> 00:26:50.320]  結果在經文裡說
[00:26:50.320 --> 00:26:52.320]  他預備了一隻方舟
[00:26:52.320 --> 00:26:54.320]  使他全家得救
[00:26:54.320 --> 00:26:56.320]  阿伯拉罕因著信
[00:26:56.320 --> 00:26:58.320]  蒙照的時候就遵命出去
[00:26:58.320 --> 00:27:00.320]  往將來要得為業的地方去
[00:27:00.320 --> 00:27:02.320]  出去的時候
[00:27:02.320 --> 00:27:04.320]  還不知往哪裡去
[00:27:04.320 --> 00:27:06.320]  阿伯拉罕
[00:27:06.320 --> 00:27:08.320]  兩三個禮拜前
[00:27:08.320 --> 00:27:10.320]  歐陽師母在這裡講道
[00:27:10.320 --> 00:27:12.320]  都提到這段經文
[00:27:12.320 --> 00:27:14.320]  阿伯拉罕出去他又不知道去哪裡
[00:27:14.320 --> 00:27:16.320]  但神叫他出去他就出去
[00:27:16.320 --> 00:27:18.320]  接著之後一路看下去
[00:27:18.320 --> 00:27:20.320]  他的結果
[00:27:20.320 --> 00:27:22.320]  所以從一個彷彿已死的人
[00:27:22.320 --> 00:27:24.320]  就生出子孫
[00:27:24.320 --> 00:27:26.320]  如同天上的聖乃揚
[00:27:26.320 --> 00:27:28.320]  眾多海邊的沙乃揚無數
[00:27:28.320 --> 00:27:30.320]  阿伯拉罕在基督教
[00:27:30.320 --> 00:27:32.320]  天主教
[00:27:32.320 --> 00:27:34.320]  回教裡沒有什麼人不認識他
[00:27:34.320 --> 00:27:36.320]  但在他那時候
[00:27:36.320 --> 00:27:38.320]  又生不到子孫
[00:27:38.320 --> 00:27:40.320]  又不知道下一步會怎樣
[00:27:40.320 --> 00:27:42.320]  特別是神叫他出去
[00:27:42.320 --> 00:27:44.320]  他也不知道去哪裡
[00:27:44.320 --> 00:27:46.320]  但如果他不是因為信
[00:27:46.320 --> 00:27:48.320]  走出那一步
[00:27:48.320 --> 00:27:50.320]  世界
[00:27:50.320 --> 00:27:52.320]  變成另一件事
[00:27:52.320 --> 00:27:54.320]  最後我想和大家分享一個
[00:27:54.320 --> 00:27:56.320]  故事真實的見證
[00:27:56.320 --> 00:27:58.320]  可能有些人都認識
[00:27:58.320 --> 00:28:00.320]  特別是在香港的背景
[00:28:00.320 --> 00:28:02.320]  信宗主比較久的時候
[00:28:02.320 --> 00:28:04.320]  有一個女孩
[00:28:04.320 --> 00:28:06.320]  十五歲的女孩在英國
[00:28:06.320 --> 00:28:08.320]  十五歲的女孩
[00:28:08.320 --> 00:28:10.320]  十五歲那年
[00:28:10.320 --> 00:28:12.320]  從一個音樂的學院畢業
[00:28:12.320 --> 00:28:14.320]  但她就一路都
[00:28:14.320 --> 00:28:16.320]  信了耶穌以來
[00:28:16.320 --> 00:28:18.320]  她一路都很想
[00:28:18.320 --> 00:28:20.320]  她有一個感動
[00:28:20.320 --> 00:28:22.320]  她覺得神呼召她去
[00:28:22.320 --> 00:28:24.320]  其他地方宣教
[00:28:24.320 --> 00:28:26.320]  特別是跨文化的
[00:28:26.320 --> 00:28:28.320]  去宣教
[00:28:28.320 --> 00:28:30.320]  但那時候在五六十年代
[00:28:30.320 --> 00:28:32.320]  那麼小
[00:28:32.320 --> 00:28:34.320]  那麼年輕的女孩
[00:28:34.320 --> 00:28:36.320]  沒有什麼
[00:28:36.320 --> 00:28:38.320]  差會
[00:28:38.320 --> 00:28:40.320]  沒有什麼人會接受她
[00:28:40.320 --> 00:28:42.320]  因為她太年輕
[00:28:42.320 --> 00:28:44.320]  又沒有經驗
[00:28:44.320 --> 00:28:46.320]  都沒有經過試驗
[00:28:46.320 --> 00:28:48.320]  那麼小的
[00:28:48.320 --> 00:28:50.320]  所以沒有任何差會設立她成為宣教士
[00:28:50.320 --> 00:28:52.320]  之後幾年裡
[00:28:52.320 --> 00:28:54.320]  她一路那個感覺
[00:28:54.320 --> 00:28:56.320]  一路那個感動
[00:28:56.320 --> 00:28:58.320]  都沒有離開
[00:28:58.320 --> 00:29:00.320]  但她很清楚神帶領她
[00:29:00.320 --> 00:29:02.320]  她就覺得要動身
[00:29:02.320 --> 00:29:04.320]  因為神一路
[00:29:04.320 --> 00:29:06.320]  感動她
[00:29:06.320 --> 00:29:08.320]  她覺得要動但又不知道怎樣
[00:29:08.320 --> 00:29:10.320]  那麼
[00:29:10.320 --> 00:29:12.320]  矛盾的就是
[00:29:12.320 --> 00:29:14.320]  她就不知道
[00:29:14.320 --> 00:29:16.320]  怎樣算好
[00:29:16.320 --> 00:29:18.320]  於是她問一個牧師的意見
[00:29:18.320 --> 00:29:20.320]  她問牧師
[00:29:20.320 --> 00:29:22.320]  我覺得神要帶領我出去
[00:29:22.320 --> 00:29:24.320]  但我又不知道去哪裏
[00:29:24.320 --> 00:29:26.320]  我又覺得
[00:29:26.320 --> 00:29:28.320]  我已經準備好出去
[00:29:28.320 --> 00:29:30.320]  我不知道去哪裏
[00:29:30.320 --> 00:29:32.320]  牧師就說
[00:29:32.320 --> 00:29:34.320]  如果神叫你去你就快點去
[00:29:34.320 --> 00:29:36.320]  她就問去哪裏
[00:29:36.320 --> 00:29:38.320]  我申請的那些差會
[00:29:38.320 --> 00:29:40.320]  沒有人接納我
[00:29:40.320 --> 00:29:42.320]  我想去非洲
[00:29:42.320 --> 00:29:44.320]  但又沒有人支持
[00:29:44.320 --> 00:29:46.320]  那怎麼辦
[00:29:46.320 --> 00:29:48.320]  牧師就說
[00:29:48.320 --> 00:29:50.320]  如果一般的方法是行不通的話
[00:29:50.320 --> 00:29:52.320]  而你依然
[00:29:52.320 --> 00:29:54.320]  你很清楚
[00:29:54.320 --> 00:29:56.320]  覺得神要你去
[00:29:56.320 --> 00:29:58.320]  那你就要快點去
[00:29:58.320 --> 00:30:00.320]  那女孩子就說
[00:30:00.320 --> 00:30:02.320]  你明不明白我說什麼
[00:30:02.320 --> 00:30:04.320]  我就是知道要去
[00:30:04.320 --> 00:30:06.320]  但我不知道去哪裏
[00:30:06.320 --> 00:30:08.320]  牧師就說繼續
[00:30:08.320 --> 00:30:10.320]  你想想如果你已經有了工作
[00:30:10.320 --> 00:30:12.320]  你有了你的車票
[00:30:12.320 --> 00:30:14.320]  或者船票
[00:30:14.320 --> 00:30:16.320]  有了宿舍
[00:30:16.320 --> 00:30:18.320]  有了醫療的福利
[00:30:18.320 --> 00:30:20.320]  甚至乎有了退休保障
[00:30:20.320 --> 00:30:22.320]  在手
[00:30:22.320 --> 00:30:24.320]  那你還需要依靠神嗎
[00:30:24.320 --> 00:30:26.320]  如果你有了那些東西
[00:30:26.320 --> 00:30:28.320]  你還需要依靠神嗎
[00:30:28.320 --> 00:30:30.320]  所以如果我是你的話
[00:30:30.320 --> 00:30:32.320]  牧師就說
[00:30:32.320 --> 00:30:34.320]  那我就會買一張
[00:30:34.320 --> 00:30:36.320]  可以去到最遠的船票
[00:30:36.320 --> 00:30:38.320]  然後在船上
[00:30:38.320 --> 00:30:40.320]  一路坐船
[00:30:40.320 --> 00:30:42.320]  一路祈禱
[00:30:42.320 --> 00:30:44.320]  求神帶領去一個合適的地方
[00:30:46.320 --> 00:30:48.320]  結果
[00:30:48.320 --> 00:30:50.320]  這個女孩子你猜她有沒有聽過牧師的說話
[00:30:50.320 --> 00:30:52.320]  有
[00:30:52.320 --> 00:30:54.320]  這個女孩子叫Jackie
[00:30:54.320 --> 00:30:56.320]  Jackie
[00:30:56.320 --> 00:30:58.320]  Jackie Pullinger
[00:30:58.320 --> 00:31:00.320]  結果她在1966年
[00:31:00.320 --> 00:31:02.320]  的時候身上帶著
[00:31:02.320 --> 00:31:04.320]  100元的港幣
[00:31:04.320 --> 00:31:06.320]  坐船
[00:31:06.320 --> 00:31:08.320]  去到一個
[00:31:08.320 --> 00:31:10.320]  對她來說完全陌生
[00:31:10.320 --> 00:31:12.320]  對她來說是沒有人沒有物的地方
[00:31:12.320 --> 00:31:14.320]  那個地方就叫香港
[00:31:14.320 --> 00:31:16.320]  由英國坐船去到香港
[00:31:16.320 --> 00:31:20.320]  在往後的
[00:31:20.320 --> 00:31:22.320]  二十多年三十年裏面
[00:31:22.320 --> 00:31:24.320]  她就
[00:31:24.320 --> 00:31:26.320]  她最先去到九龍城寨
[00:31:26.320 --> 00:31:28.320]  那個地方
[00:31:28.320 --> 00:31:30.320]  三不館
[00:31:30.320 --> 00:31:32.320]  我都不是很認識
[00:31:32.320 --> 00:31:34.320]  但可能聽過
[00:31:34.320 --> 00:31:36.320]  幾年拆的我忘記了
[00:31:36.320 --> 00:31:38.320]  好像我在香港的時候拆的
[00:31:38.320 --> 00:31:40.320]  我也不知道
[00:31:40.320 --> 00:31:42.320]  也很熟悉這個名字
[00:31:42.320 --> 00:31:44.320]  可能有些會友會
[00:31:44.320 --> 00:31:46.320]  清楚多一點
[00:31:46.320 --> 00:31:48.320]  她去到那裏
[00:31:48.320 --> 00:31:50.320]  往後二三十年裏面
[00:31:50.320 --> 00:31:52.320]  幫助了
[00:31:52.320 --> 00:31:54.320]  至少在她
[00:31:54.320 --> 00:31:56.320]  我不知道那個傳記
[00:31:56.320 --> 00:31:58.320]  是否更新了
[00:31:58.320 --> 00:32:00.320]  但那裏寫
[00:32:00.320 --> 00:32:02.320]  在她那個時候的侍奉裏面
[00:32:02.320 --> 00:32:04.320]  至少幫助了五百個道友
[00:32:04.320 --> 00:32:06.320]  解除了毒癮
[00:32:06.320 --> 00:32:08.320]  也帶領了數不了多少人
[00:32:08.320 --> 00:32:10.320]  來信耶穌
[00:32:10.320 --> 00:32:12.320]  也獲英國
[00:32:12.320 --> 00:32:14.320]  頒授MBE的分銜給她
[00:32:14.320 --> 00:32:20.320]  我們要知道神
[00:32:20.320 --> 00:32:22.320]  由始至終
[00:32:22.320 --> 00:32:24.320]  都是守信用的神
[00:32:24.320 --> 00:32:26.320]  祂是
[00:32:26.320 --> 00:32:28.320]  那位我們可以信得過的
[00:32:28.320 --> 00:32:32.320]  或許你覺得神
[00:32:32.320 --> 00:32:34.320]  現在要你做一些事
[00:32:34.320 --> 00:32:36.320]  你可能不太明白
[00:32:36.320 --> 00:32:38.320]  因為對你來說不合理
[00:32:38.320 --> 00:32:40.320]  你朋友告訴你
[00:32:40.320 --> 00:32:42.320]  可不可以
[00:32:42.320 --> 00:32:44.320]  你去看看時勢
[00:32:44.320 --> 00:32:46.320]  看看經濟
[00:32:46.320 --> 00:32:48.320]  可不可以
[00:32:48.320 --> 00:32:50.320]  你可能不明白
[00:32:50.320 --> 00:32:52.320]  但神一直放在你裏面
[00:32:52.320 --> 00:32:54.320]  有一種感動
[00:32:54.320 --> 00:32:56.320]  有一些聲音
[00:32:56.320 --> 00:32:58.320]  提醒你
[00:32:58.320 --> 00:33:00.320]  你做這件事
[00:33:00.320 --> 00:33:02.320]  你做這個服事
[00:33:02.320 --> 00:33:06.320]  鼓勵你
[00:33:06.320 --> 00:33:08.320]  你要相信神
[00:33:08.320 --> 00:33:10.320]  好像羅亞
[00:33:10.320 --> 00:33:12.320]  阿伯拉罕
[00:33:12.320 --> 00:33:14.320]  甚至剛才所說的Jackie
[00:33:14.320 --> 00:33:16.320]  一樣
[00:33:16.320 --> 00:33:18.320]  神要祝福你
[00:33:18.320 --> 00:33:20.320]  如果神是感動你這樣做的話
[00:33:20.320 --> 00:33:22.320]  祂要祝福你所做的
[00:33:22.320 --> 00:33:24.320]  你信不信祂
[00:33:24.320 --> 00:33:26.320]  你相信祂嗎
[00:33:26.320 --> 00:33:28.320]  我們一起
[00:33:28.320 --> 00:33:30.320]  祈禱好嗎
