
[00:00:00.000 --> 00:00:01.620]  弟兄 姐妹 平安
[00:23:21.720 --> 00:23:25.320]  或者這樣說,今生這個我
[00:23:25.320 --> 00:23:28.320]  或者可以這樣說,今生這個我
[00:23:28.320 --> 00:23:31.920]  或者是我與弟兄姊妹那種愛的關係
[00:23:31.920 --> 00:23:34.520]  或者我與弟兄姊妹那種愛的關係
[00:23:34.520 --> 00:23:36.920]  都可以延續到永生
[00:23:36.920 --> 00:23:38.920]  都可以延續到永生
[00:23:38.920 --> 00:23:44.720]  就是當以後我們在主裡面再次相見的時候
[00:23:44.720 --> 00:23:47.520]  過了這一生再次相見
[00:23:47.520 --> 00:23:50.320]  就是說當我們離開了這個世界
[00:23:50.320 --> 00:23:51.920]  將來再相見的時候
[00:23:51.920 --> 00:23:55.720]  我們弟兄姊妹的關係還是在那裡
[00:23:55.720 --> 00:23:59.120]  我們弟兄姊妹的關係仍然在這個世界裡面存在
[00:23:59.120 --> 00:24:01.520]  這是多麼美妙的一件事
[00:24:01.520 --> 00:24:03.520]  多麼美妙的一件事
[00:24:03.520 --> 00:24:09.120]  也可以想像的到在教會的生活裡是多麼蒙福的一件事
[00:24:09.120 --> 00:24:13.320]  也可以想像到在教會裡面的生活是多麼蒙福的一件事
[00:24:13.320 --> 00:24:15.520]  所以我就鼓勵弟兄姊妹
[00:24:15.520 --> 00:24:17.120]  所以我鼓勵弟兄姊妹
[00:24:17.120 --> 00:24:19.720]  想到將來的完美
[00:24:19.720 --> 00:24:21.520]  想到將來的完美
[00:24:21.520 --> 00:24:25.920]  我們必須努力的面對目前我們的困難
[00:24:25.920 --> 00:24:28.520]  我們必須努力的面對目前所遇到的困難
[00:24:28.520 --> 00:24:30.520]  我們是活在現實中
[00:24:30.520 --> 00:24:32.120]  我們是活在現實中
[00:24:32.120 --> 00:24:33.720]  不完美的當中
[00:24:33.720 --> 00:24:35.520]  我們是活在不完美的當中
[00:24:35.520 --> 00:24:39.920]  但是到新天新地在天堂裡的那個時候
[00:24:39.920 --> 00:24:42.320]  我們都是完美的關係
[00:24:42.320 --> 00:24:45.320]  但是當有一天去到新天新地天堂的時候
[00:24:45.320 --> 00:24:47.120]  我們都有完美的關係
[00:24:47.120 --> 00:24:50.320]  就讓將來我們的完美的關係
[00:24:50.320 --> 00:24:52.920]  就讓將來我們的完美的關係
[00:24:52.920 --> 00:24:56.120]  我們努力的活在我們的生活當中
[00:24:56.120 --> 00:24:59.520]  我們現在就努力的活在現今的生活當中
[00:24:59.520 --> 00:25:05.120]  讓老鼠和傑納取代憎恨和歧視
[00:25:05.120 --> 00:25:09.320]  讓饒舌語接納代替憎恨和歧視
[00:25:09.320 --> 00:25:13.920]  讓溫柔和恩慈取代競爭和計較
[00:25:13.920 --> 00:25:17.720]  讓溫柔和恩慈代替競爭和計較
[00:25:17.720 --> 00:25:20.720]  讓在主耶穌基督裡的新生命
[00:25:20.720 --> 00:25:23.520]  取代我們舊有的那個老我
[00:25:23.520 --> 00:25:26.320]  讓耶穌基督裡面的新生命
[00:25:26.320 --> 00:25:28.520]  取代我們的老我
[00:25:28.520 --> 00:25:31.920]  藉著聖靈的幫助
[00:25:31.920 --> 00:25:35.920]  讓我們活出耶穌基督完美的形象
[00:25:35.920 --> 00:25:38.720]  讓我們活出耶穌基督完美的形象
[00:25:38.720 --> 00:25:43.720]  讓祂披戴在我們每個忠實的信徒身上
[00:25:43.720 --> 00:25:48.320]  讓耶穌基督的形象披戴在我們每一個忠實的信徒身上
[00:25:48.320 --> 00:25:51.320]  我們一起來祈禱
[00:25:55.520 --> 00:25:59.120]  親愛的天父,我們感謝祢
[00:25:59.120 --> 00:26:03.720]  讓耶穌基督復活的形象
[00:26:03.720 --> 00:26:06.920]  在聖靈的感動中
[00:26:06.920 --> 00:26:10.520]  我們深深地體會
[00:26:10.520 --> 00:26:17.320]  就讓今天復活的主掌管我們這裡
[00:26:17.320 --> 00:26:23.120]  也帶領我們當中每一個的信徒
[00:26:23.120 --> 00:26:27.320]  幫助我們忠實地跟隨祂
[00:26:27.320 --> 00:26:34.720]  讓祂掌管和指揮我們生活的每一步
[00:26:34.720 --> 00:26:41.120]  讓我們以祂的形象活在我們身上
[00:26:41.120 --> 00:26:44.720]  讓我們可以討祢的喜悅
[00:26:44.720 --> 00:26:48.320]  讓榮耀歸於祢
[00:26:48.320 --> 00:26:53.320]  奉耶穌基督的名究
