
[00:00:00.000 --> 00:00:03.680]  在英國有一個有關快樂指數的調查發現
[00:14:30.080 --> 00:14:31.280]  有市集
[00:14:31.280 --> 00:14:34.080]  我們邀請他們一起和我們做夥伴
[00:14:34.080 --> 00:14:38.720]  所以附近的商舖會成為我們的夥伴
[00:14:38.720 --> 00:14:40.240]  當一起玩
[00:14:40.240 --> 00:14:41.960]  一起參與的時候
[00:14:41.960 --> 00:14:44.360]  人與人之間的關係就拉近了
[00:14:44.360 --> 00:14:46.920]  那些隔膜就消除了
[00:14:46.920 --> 00:14:51.400]  以往那些陌生的東西就再不陌生了
[00:14:51.400 --> 00:14:53.320]  這就是第一個特點
[00:14:53.320 --> 00:14:54.240]  第二個特點
[00:14:54.240 --> 00:14:56.840]  是教會每一位「等姐妹」都可以參與
[00:14:56.840 --> 00:14:59.840]  以往我們搞嘉年華會
[00:14:59.840 --> 00:15:02.040]  因為職位有限
[00:15:02.040 --> 00:15:03.040]  侍奉崗位有限
[00:15:03.040 --> 00:15:05.400]  所以不是那麼多「等姐妹」都可以參與
[00:15:05.400 --> 00:15:07.800]  所以我們那時候經常叫「有人武功開」
[00:15:07.800 --> 00:15:11.320]  有功就有很多人做
[00:15:11.320 --> 00:15:12.440]  但是有人武功開
[00:15:12.440 --> 00:15:15.240]  但是今年銅鑼節開始
[00:15:15.240 --> 00:15:16.800]  每一位「等姐妹」都可以參與
[00:15:16.800 --> 00:15:19.320]  只要你來就可以參與
[00:15:19.320 --> 00:15:20.920]  只要你來的時候
[00:15:20.920 --> 00:15:22.320]  你邀請你的親人
[00:15:22.320 --> 00:15:23.800]  邀請你的朋友
[00:15:23.800 --> 00:15:25.400]  同事「等姐妹」
[00:15:25.400 --> 00:15:27.320]  甚至可能有些「等姐妹」
[00:15:27.320 --> 00:15:29.160]  在服侍一些弱勢社群
[00:15:29.160 --> 00:15:30.480]  你邀請他們來
[00:15:30.480 --> 00:15:31.760]  一起參與
[00:15:31.760 --> 00:15:32.600]  四個字
[00:15:32.600 --> 00:15:34.160]  打成一片
[00:15:34.160 --> 00:15:35.720]  每一位「等姐妹」
[00:15:35.720 --> 00:15:37.680]  每一位屬你家的一份子
[00:15:37.680 --> 00:15:38.680]  都有份
[00:15:38.680 --> 00:15:39.880]  這是第二個特點
[00:15:39.880 --> 00:15:40.760]  第三個特點
[00:15:40.760 --> 00:15:42.680]  我們有全新的祝福閣
[00:15:42.680 --> 00:15:43.840]  這個祝福閣
[00:15:43.840 --> 00:15:45.080]  不像年宵那樣
[00:15:45.080 --> 00:15:46.800]  我們更加舒適
[00:15:46.800 --> 00:15:47.640]  有咖啡喝
[00:15:47.640 --> 00:15:48.720]  有小吃的
[00:15:48.720 --> 00:15:52.640]  我們有受訓的祝福員
[00:15:52.640 --> 00:15:55.000]  跟進來的朋友聊天
[00:15:55.000 --> 00:15:56.400]  我們為他們禱告
[00:15:56.400 --> 00:15:58.640]  為他們認識他們
[00:15:58.640 --> 00:16:00.000]  了解他們的需要
[00:16:00.000 --> 00:16:01.520]  並且跟他們介紹
[00:16:01.520 --> 00:16:03.800]  我們的教會就在旁邊
[00:16:03.800 --> 00:16:05.480]  對面街就是了
[00:16:05.480 --> 00:16:06.880]  邀請他們一起來
[00:16:06.880 --> 00:16:09.200]  我們可以藉著跟他們聊天
[00:16:09.200 --> 00:16:10.280]  跟他們傳福音
[00:16:10.280 --> 00:16:14.400]  所以銅鑼節跟以往很不同
[00:16:14.400 --> 00:16:17.360]  有一天當我們開籌位的時候
[00:16:17.360 --> 00:16:20.720]  有一個童工流淚地分享
[00:16:20.720 --> 00:16:22.120]  他說見到甚麼
[00:16:22.120 --> 00:16:23.880]  他正在開會的時候
[00:16:23.880 --> 00:16:27.080]  他見到附近我們有一個茶餐廳
[00:16:27.080 --> 00:16:28.320]  有一個夥計
[00:16:28.320 --> 00:16:30.400]  穿著我們同福的
[00:16:30.400 --> 00:16:34.800]  耶穌愛你T恤去送外賣
[00:16:34.800 --> 00:16:37.400]  可以嗎
[00:16:37.400 --> 00:16:38.680]  他很感動
[00:16:38.680 --> 00:16:42.880]  我們為他見到的東西感恩
[00:16:42.880 --> 00:16:48.080]  因為他很想有一天
[00:16:48.080 --> 00:16:49.280]  銅鑼灣這個地方
[00:16:49.280 --> 00:16:50.680]  大坑這個地方
[00:16:50.680 --> 00:16:54.360]  那些居民街坊在街上
[00:16:54.360 --> 00:16:55.800]  你隨處可以見到
[00:16:55.800 --> 00:16:58.120]  穿著同福T恤
[00:16:58.120 --> 00:16:59.800]  不是跟同福堂宣傳
[00:16:59.800 --> 00:17:00.760]  是甚麼
[00:17:00.760 --> 00:17:02.520]  是家人
[00:17:02.520 --> 00:17:05.960]  家人就穿著家人的衣服
[00:17:05.960 --> 00:17:10.440]  所以當我們一路搞銅鑼節的時候
[00:17:10.440 --> 00:17:13.640]  陌生人就再不是陌生人
[00:17:13.640 --> 00:17:17.280]  他們慢慢成為我們的朋友
[00:17:17.280 --> 00:17:22.400]  慢慢邀請他們成為我們屬靈家的一份子
[00:17:22.400 --> 00:17:27.280]  耶穌基督在他們生命裡再不是陌生
[00:17:27.280 --> 00:17:29.560]  一路熟悉一路建立關係
[00:17:29.560 --> 00:17:34.040]  到最後他們耶穌就成為他們的救主
[00:17:34.040 --> 00:17:35.160]  跟我們一起說一門
[00:17:35.160 --> 00:17:37.400]  Amen
[00:17:37.400 --> 00:17:38.360]  當我們這樣做
[00:17:38.360 --> 00:17:40.480]  剛才說的接待客類
[00:17:40.480 --> 00:17:43.880]  其實真正的意思是愛陌生人
[00:17:43.880 --> 00:17:46.400]  愛陌生人是一種祝福
[00:17:46.400 --> 00:17:49.320]  是神的家
[00:17:49.320 --> 00:17:50.520]  屬靈的家庭
[00:17:50.520 --> 00:17:52.280]  將這些祝福帶給其他人
[00:17:52.280 --> 00:17:53.280]  當我們這樣做
[00:17:53.280 --> 00:17:54.920]  神是很喜悅的
[00:17:54.920 --> 00:17:59.160]  神會祝福那些祝福人的屬靈的家
[00:17:59.160 --> 00:18:03.680]  神會祝福那些願意祝福人的人
[00:18:03.680 --> 00:18:05.440]  這是神應許我們的
[00:18:05.440 --> 00:18:09.040]  就好像當年祝福阿伯拉罕一樣
[00:18:09.040 --> 00:18:11.360]  我們一起再看聖經不同的重點
[00:18:11.360 --> 00:18:13.360]  《喜拔萊書》十三章一至三節
[00:18:13.360 --> 00:18:14.000]  我們一起讀
[00:18:14.000 --> 00:18:15.040]  1、2、3
[00:18:15.040 --> 00:18:18.320]  「你們務要常傳弟兄相愛的心
[00:18:18.320 --> 00:18:21.840]  不可忘記用愛心接待客類
[00:18:21.840 --> 00:18:24.240]  因為曾有接待客類的
[00:18:24.240 --> 00:18:27.040]  不知不覺就接待了天使
[00:18:27.040 --> 00:18:29.600]  你們要紀念被捆綁的人
[00:18:29.600 --> 00:18:32.520]  好像與他們同受捆綁
[00:18:32.520 --> 00:18:35.080]  也要紀念遭苦害的人
[00:18:35.080 --> 00:18:38.360]  想到自己也在獄身之內
[00:18:38.360 --> 00:18:39.480]  接待客類的
[00:18:39.480 --> 00:18:41.840]  不知不覺就接待了天使」
[00:18:41.840 --> 00:18:44.960]  其實這句話是出自《創世紀》第十八章
[00:18:44.960 --> 00:18:46.160]  就是阿伯拉罕
[00:18:46.160 --> 00:18:47.800]  他遇到三個陌生人
[00:18:47.800 --> 00:18:48.920]  素未謀面
[00:18:48.920 --> 00:18:50.440]  完全不相識
[00:18:50.440 --> 00:18:52.080]  但是他不怕他們陌生
[00:18:52.080 --> 00:18:53.400]  就邀請他們進來
[00:18:53.400 --> 00:18:55.440]  就好像對自己家人一樣
[00:18:55.440 --> 00:18:56.520]  這樣款待他們
[00:18:56.520 --> 00:18:57.720]  招呼他們
[00:18:57.720 --> 00:19:01.160]  誰知這三個人竟然是天使
[00:19:01.160 --> 00:19:03.080]  上帝就藉著這三位天使
[00:19:03.080 --> 00:19:07.960]  向阿伯拉罕宣告祝福阿伯拉罕的應許
[00:19:07.960 --> 00:19:10.880]  說阿伯拉罕你會生一個兒子叫以撒
[00:19:10.880 --> 00:19:15.200]  並且你最終成為萬國之父
[00:19:15.200 --> 00:19:17.920]  這個應許是明年就會發生
[00:19:17.920 --> 00:19:20.120]  神就這樣祝福阿伯拉罕
[00:19:20.120 --> 00:19:22.600]  今天當我們好像阿伯拉罕一樣
[00:19:22.600 --> 00:19:23.920]  去祝福人
[00:19:23.920 --> 00:19:26.440]  神就祝福我們了
[00:19:26.440 --> 00:19:27.560]  在2002年
[00:19:27.560 --> 00:19:30.320]  同福堂在大禮堂
[00:19:30.320 --> 00:19:32.800]  舉行第一次的國安會議
[00:19:32.800 --> 00:19:36.120]  那次是當我們歡迎新朋友來的時候
[00:19:36.120 --> 00:19:40.240]  有一個好像流浪漢的朋友男士走進來
[00:19:40.240 --> 00:19:42.160]  他和我們一起吃東西
[00:19:42.160 --> 00:19:43.920]  吃完之後吃飽了
[00:19:43.920 --> 00:19:47.360]  就睡在後面大賀的地方
[00:19:47.360 --> 00:19:51.560]  接著節目就開始了
[00:19:51.560 --> 00:19:52.960]  有敬拜
[00:19:52.960 --> 00:19:53.880]  有抽獎
[00:19:53.880 --> 00:19:54.720]  有遊戲
[00:19:54.720 --> 00:19:55.560]  牧師講道
[00:19:55.560 --> 00:19:56.520]  牧師呼召
[00:19:56.520 --> 00:19:57.080]  陪談
[00:19:57.080 --> 00:19:57.800]  決志
[00:19:57.800 --> 00:19:58.800]  什麼都做了
[00:19:58.800 --> 00:20:00.480]  他仍然睡得很熟
[00:20:00.480 --> 00:20:03.040]  接著我們收拾的時候就收工了
[00:20:03.040 --> 00:20:03.920]  結束了
[00:20:03.920 --> 00:20:06.360]  我們收拾東西要走了
[00:20:06.360 --> 00:20:07.600]  那怎麼辦呢
[00:20:07.600 --> 00:20:09.240]  他仍然睡得很熟
[00:20:09.240 --> 00:20:10.680]  那你叫醒他好嗎
[00:20:10.680 --> 00:20:12.840]  如果你叫醒他就怕打擾他
[00:20:12.840 --> 00:20:14.240]  但如果你不叫醒他
[00:20:14.240 --> 00:20:15.280]  我們收拾完
[00:20:15.280 --> 00:20:16.440]  我們走不走好呢
[00:20:16.440 --> 00:20:17.360]  如果走的話
[00:20:17.360 --> 00:20:18.560]  萬一關了燈
[00:20:18.560 --> 00:20:19.560]  他一個醒了
[00:20:19.560 --> 00:20:20.640]  就以為我們關著他
[00:20:20.640 --> 00:20:21.440]  那就不太好了
[00:20:21.440 --> 00:20:23.320]  那大家都不知道怎麼辦
[00:20:23.320 --> 00:20:24.960]  就在這個時間
[00:20:24.960 --> 00:20:27.000]  聖靈跟我們說
[00:20:27.000 --> 00:20:31.240]  我們的教會要多走一步
[00:20:31.240 --> 00:20:33.400]  要繼續等他
[00:20:33.400 --> 00:20:35.000]  於是我們就一邊等他
[00:20:35.000 --> 00:20:35.920]  一邊收拾東西
[00:20:35.920 --> 00:20:36.800]  搬好椅子
[00:20:36.800 --> 00:20:38.000]  收拾那些
[00:20:38.000 --> 00:20:39.600]  你知道外宴有很多工具
[00:20:39.600 --> 00:20:41.240]  很多很多東西
[00:20:41.240 --> 00:20:43.960]  收拾完他就醒了
[00:20:43.960 --> 00:20:47.280]  很舒服
[00:20:47.280 --> 00:20:50.200]  從來都沒睡得這麼舒服的
[00:20:50.200 --> 00:20:53.120]  你們還有東西吃嗎
[00:20:53.120 --> 00:20:56.080]  大家都知道外宴是很豐盛的
[00:20:56.080 --> 00:20:57.200]  很多東西
[00:20:57.200 --> 00:21:00.080]  來賓都很想吃東西
[00:21:00.080 --> 00:21:01.880]  但我們是比他們還要多
[00:21:01.880 --> 00:21:04.520]  所以有些食物是沒吃到的
[00:21:04.520 --> 00:21:06.880]  於是我們把食物包了一包二包
[00:21:06.880 --> 00:21:07.960]  不同的種類包在一起
[00:21:07.960 --> 00:21:12.120]  於是這位似流浪漢的男士
[00:21:12.120 --> 00:21:13.200]  就拿著很多包
[00:21:13.200 --> 00:21:14.960]  一包二包這樣走了
[00:21:14.960 --> 00:21:17.840]  我們就送他去下一個大堂
[00:21:17.840 --> 00:21:20.440]  去到大堂他快要走的時候
[00:21:20.440 --> 00:21:22.720]  他轉過頭來跟我們說
[00:21:22.720 --> 00:21:24.200]  謝謝你們
[00:21:24.200 --> 00:21:26.440]  耶穌祝福你
[00:21:26.440 --> 00:21:30.320]  給點掌聲給耶穌
[00:21:30.320 --> 00:21:36.000]  從那時候開始
[00:21:36.000 --> 00:21:37.960]  奇特的事就出現了
[00:21:37.960 --> 00:21:39.480]  奇特的事第一件事
[00:21:39.480 --> 00:21:42.600]  就是之後我們再沒見過這個人
[00:21:42.600 --> 00:21:44.360]  奇特的事二
[00:21:44.360 --> 00:21:45.800]  就是我們沒見過這個人
[00:21:45.800 --> 00:21:49.480]  但有些事不斷地在我們教會發生
[00:21:49.480 --> 00:21:51.320]  就是每一次的外宴
[00:21:51.320 --> 00:21:54.640]  神的靈就很大地臨到這個地方
[00:21:54.640 --> 00:21:55.800]  當我們為人祈禱
[00:21:55.800 --> 00:21:57.360]  很多人就被醫治
[00:21:57.360 --> 00:21:59.800]  很多人因著這些外宴
[00:21:59.800 --> 00:22:00.800]  信耶穌
[00:22:00.800 --> 00:22:02.080]  得著救恩
[00:22:02.080 --> 00:22:04.800]  今天可能有一些弟兄姊妹坐在我們當中
[00:22:04.800 --> 00:22:08.240]  是當年在這個地方信耶穌
[00:22:08.240 --> 00:22:09.360]  得著救恩
[00:22:09.360 --> 00:22:10.280]  弟兄姊妹
[00:22:10.280 --> 00:22:12.120]  當很清楚
[00:22:12.120 --> 00:22:14.600]  其實我到今天
[00:22:14.600 --> 00:22:17.720]  你說這位似流浪漢的朋友
[00:22:17.720 --> 00:22:19.080]  是不是天使我不知道
[00:22:19.080 --> 00:22:22.400]  可能大家將來回去見天父就知道了
[00:22:22.400 --> 00:22:24.280]  但有一件事很清楚
[00:22:24.280 --> 00:22:25.520]  當你和我
[00:22:25.520 --> 00:22:28.680]  當我們教會願意去祝福人
[00:22:28.680 --> 00:22:31.480]  神的祝福就臨到我們每一位當中
[00:22:31.480 --> 00:22:32.680]  同意一起說一門吧
[00:22:32.680 --> 00:22:33.520]  Amen
[00:22:33.520 --> 00:22:34.560]  第一個特點
[00:22:34.560 --> 00:22:36.560]  願意愛陌生人
[00:22:36.560 --> 00:22:37.840]  接待陌生人
[00:22:37.840 --> 00:22:39.560]  神所喜悅的屬靈家
[00:22:39.560 --> 00:22:40.520]  第二個特點
[00:22:40.520 --> 00:22:42.720]  就是紀念受苦的人
[00:22:42.720 --> 00:22:44.160]  我們再看多一次
[00:22:44.160 --> 00:22:45.520]  這段聖經好嗎
[00:22:45.520 --> 00:22:46.840]  希伯來書
[00:22:46.840 --> 00:22:48.760]  十三章一至三節
[00:22:48.760 --> 00:22:49.560]  不同的重點
[00:22:49.560 --> 00:22:50.040]  我們一起讀
[00:22:50.040 --> 00:22:51.040]  一二三
[00:22:51.040 --> 00:22:54.480]  你們勿要常存弟兄相愛的心
[00:22:54.480 --> 00:22:57.760]  不可忘記用愛心接待客裡
[00:22:57.760 --> 00:23:00.080]  因為曾有接待客裡的
[00:23:00.080 --> 00:23:02.880]  不知不覺就接待了天使
[00:23:02.880 --> 00:23:05.320]  你們要紀念被捆綁的人
[00:23:05.320 --> 00:23:08.280]  好像與他們同受捆綁
[00:23:08.280 --> 00:23:10.840]  也要紀念遭苦害的人
[00:23:10.840 --> 00:23:14.200]  想到自己也在獄身之內
[00:23:14.200 --> 00:23:16.680]  這個紀念
[00:23:16.680 --> 00:23:17.280]  黃色的字
[00:23:17.280 --> 00:23:22.160]  紀念不只是希臘原文
[00:23:22.160 --> 00:23:23.280]  Midasco
[00:23:23.280 --> 00:23:25.000]  其實不只是我們平時說
[00:23:25.000 --> 00:23:26.080]  哎呀你有困難
[00:23:26.080 --> 00:23:27.400]  我禱告紀念你
[00:23:27.400 --> 00:23:28.040]  不只是這樣
[00:23:28.040 --> 00:23:29.200]  禱告紀念
[00:23:29.200 --> 00:23:31.560]  而是用具體的行動
[00:23:31.560 --> 00:23:33.120]  真的做出來
[00:23:33.120 --> 00:23:35.920]  去關心去愛那些人
[00:23:35.920 --> 00:23:36.920]  那些什麼人
[00:23:36.920 --> 00:23:37.880]  繼續看黃色的字
[00:23:37.880 --> 00:23:40.280]  被捆綁的人
[00:23:40.280 --> 00:23:41.880]  遭苦害的人
[00:23:41.880 --> 00:23:43.360]  換句話說這些是什麼人
[00:23:43.360 --> 00:23:44.720]  他們遇到難處
[00:23:44.720 --> 00:23:47.120]  今天可能還在苦難裡
[00:23:47.120 --> 00:23:50.240]  就好像在監獄裡被困一樣
[00:23:50.240 --> 00:23:52.600]  那些困難就像在監獄裡被困一樣
[00:23:52.600 --> 00:23:53.720]  這些是什麼人
[00:23:53.720 --> 00:23:55.880]  可能是身體患病的人
[00:23:55.880 --> 00:23:59.240]  可能是家人身體患病的人
[00:23:59.240 --> 00:24:00.800]  可能頂屎妹也知道
[00:24:00.800 --> 00:24:02.160]  家人患病
[00:24:02.160 --> 00:24:03.280]  其實也一樣
[00:24:03.280 --> 00:24:05.720]  帶來家庭很多壓力
[00:24:05.720 --> 00:24:07.480]  可能很多的照顧
[00:24:07.480 --> 00:24:08.600]  疲於奔命
[00:24:08.600 --> 00:24:10.920]  他們也一樣遇到苦難的人
[00:24:10.920 --> 00:24:13.560]  可能在工作上遇到很大很大的困難
[00:24:13.560 --> 00:24:15.840]  甚至今天可能是失業的人
[00:24:15.840 --> 00:24:17.640]  那些很有需要的人
[00:24:17.640 --> 00:24:20.560]  又或者在屬靈的生命上
[00:24:20.560 --> 00:24:22.040]  在信仰的道路裡
[00:24:22.040 --> 00:24:24.160]  暫時失去信心
[00:24:24.160 --> 00:24:25.640]  可能有些事發生
[00:24:25.640 --> 00:24:27.440]  令到他很大的打擊
[00:24:27.440 --> 00:24:28.720]  可能失去信心
[00:24:28.720 --> 00:24:30.960]  他可能沒有崇拜很久
[00:24:30.960 --> 00:24:32.640]  可能在你的小組裡
[00:24:32.640 --> 00:24:34.760]  有些頂屎妹沒有崇拜很久
[00:24:34.760 --> 00:24:36.840]  我們是否會找回這些人
[00:24:36.840 --> 00:24:37.560]  紀念他們
[00:24:37.560 --> 00:24:39.000]  用具體的方法幫助他們
[00:24:39.000 --> 00:24:41.960]  可能大家認識一些弱勢的社群
[00:24:41.960 --> 00:24:43.640]  一些無助的人
[00:24:43.640 --> 00:24:45.440]  一些無助的家庭
[00:24:45.440 --> 00:24:48.200]  頂屎妹我們用什麼去關心他們
[00:24:48.200 --> 00:24:49.480]  是用具體的行動
[00:24:49.480 --> 00:24:50.560]  用什麼態度
[00:24:50.560 --> 00:24:51.400]  藍色的字
[00:24:51.400 --> 00:24:54.320]  想到自己也在肉身之內
[00:24:54.320 --> 00:24:56.680]  感同身受的態度
[00:24:56.680 --> 00:24:57.640]  當我們
[00:24:57.640 --> 00:24:59.560]  有時候我們覺得自己不足夠
[00:24:59.560 --> 00:25:01.080]  我們說怎樣愛呢
[00:25:01.080 --> 00:25:02.480]  很難感同身受
[00:25:02.480 --> 00:25:06.000]  頂屎妹純粹要求的是一個願意的心
[00:25:06.000 --> 00:25:06.880]  一個回應的時候
[00:25:06.880 --> 00:25:09.720]  當你肯多走一步
[00:25:09.720 --> 00:25:11.400]  願意回應神
[00:25:11.400 --> 00:25:13.000]  神的恩典就永遠夠你用
[00:25:13.000 --> 00:25:15.280]  他的愛就會在你當中
[00:25:15.280 --> 00:25:17.000]  有時候你覺得自己沒有愛
[00:25:17.000 --> 00:25:17.960]  你就求他
[00:25:17.960 --> 00:25:19.360]  只要你信服他
[00:25:19.360 --> 00:25:21.480]  神就給你足夠的愛心
[00:25:21.480 --> 00:25:22.800]  足夠的能力
[00:25:22.800 --> 00:25:24.800]  足夠的恩典
[00:25:24.800 --> 00:25:28.200]  2006年我太太Pastor Judy
[00:25:28.200 --> 00:25:29.600]  在天后的地方
[00:25:29.600 --> 00:25:31.680]  在電器道那裡吃完飯
[00:25:31.680 --> 00:25:34.360]  她過馬路過電器道
[00:25:34.360 --> 00:25:36.520]  打算走回教會
[00:25:36.520 --> 00:25:38.600]  她發現兩母子
[00:25:38.600 --> 00:25:40.840]  一個年輕人一個媽媽
[00:25:40.840 --> 00:25:43.800]  蹲在馬路那裡
[00:25:43.800 --> 00:25:49.160]  兩母子蹲在電器道的馬路中心
[00:25:49.160 --> 00:25:51.880]  很奇怪很難處
[00:25:51.880 --> 00:25:56.600]  她覺得兩母子很大困難
[00:25:56.600 --> 00:25:58.520]  於是就走過去問她
[00:25:58.520 --> 00:26:00.920]  太太有什麼可以幫到你
[00:26:00.920 --> 00:26:03.640]  這兩母子無財
[00:26:03.640 --> 00:26:05.840]  她本來想繼續走
[00:26:05.840 --> 00:26:08.320]  但心裡淤塞不忍
[00:26:08.320 --> 00:26:09.880]  不知道他們有什麼問題
[00:26:09.880 --> 00:26:12.080]  於是走了兩步
[00:26:12.080 --> 00:26:14.520]  就回頭再問她
[00:26:14.520 --> 00:26:17.560]  太太有什麼可以幫到你
[00:26:17.560 --> 00:26:20.520]  那母親愕高頭
[00:26:20.520 --> 00:26:22.520]  望著Pastor Judy
[00:26:22.520 --> 00:26:25.640]  淚流滿面
[00:26:25.640 --> 00:26:28.720]  徬徨無助
[00:26:28.720 --> 00:26:33.600]  這個情景一直在Judy的心裡
[00:26:33.600 --> 00:26:35.040]  一直在她心裡
[00:26:35.040 --> 00:26:39.400]  很久很久這個情景都沒有拿走
[00:26:39.400 --> 00:26:40.920]  於是她向上帝禱告
[00:26:40.920 --> 00:26:42.920]  她說主啊
[00:26:42.920 --> 00:26:45.440]  這個徬徨無助的家庭
[00:26:45.440 --> 00:26:47.680]  祢是否想我
[00:26:47.680 --> 00:26:49.800]  又或者教會要做一些事
[00:26:49.800 --> 00:26:53.840]  幫助這些徬徨無助的群體
[00:26:53.840 --> 00:26:56.560]  徬徨無助的家庭
[00:26:56.560 --> 00:26:59.000]  如果這是祢的心意
[00:26:59.000 --> 00:27:01.960]  請祢給我印證
[00:27:01.960 --> 00:27:03.120]  由那天開始
[00:27:03.120 --> 00:27:06.080]  她就每天見到智障人士
[00:27:06.080 --> 00:27:09.240]  這個家庭是智障人士的家庭
[00:27:09.240 --> 00:27:11.160]  第一個見到的
[00:27:11.160 --> 00:27:13.000]  大家都知道我們下去樓下
[00:27:13.000 --> 00:27:15.440]  在出道教會門口向左轉
[00:27:15.440 --> 00:27:17.400]  就有一個桑拿浴室
[00:27:17.400 --> 00:27:21.120]  她第一個見到的就是在桑拿浴室門口
[00:27:21.120 --> 00:27:23.680]  這位智障人士是穿著唐裝衣服
[00:27:23.680 --> 00:27:25.080]  很骯髒的樣子
[00:27:25.080 --> 00:27:27.160]  他一直走一陣子
[00:27:27.160 --> 00:27:28.560]  很奇特的
[00:27:28.560 --> 00:27:30.200]  跟他擦身而過
[00:27:30.200 --> 00:27:31.160]  他擦身而過的時候
[00:27:31.160 --> 00:27:35.000]  他下意識覺得可能這位朋友有很大的需要
[00:27:35.000 --> 00:27:37.760]  他很想回頭問她
[00:27:37.760 --> 00:27:39.560]  有什麼可以幫到你
[00:27:39.560 --> 00:27:41.760]  當他一轉身
[00:27:41.760 --> 00:27:43.840]  一兩秒的時間
[00:27:43.840 --> 00:27:45.040]  一轉身
[00:27:45.040 --> 00:27:46.320]  竟然不見了這個人
[00:27:46.320 --> 00:27:47.400]  這麼大條街
[00:27:47.400 --> 00:27:48.120]  這麼少人
[00:27:48.120 --> 00:27:50.840]  又不是像旺角那些那麼擠迫
[00:27:50.840 --> 00:27:52.320]  竟然不見了這個人
[00:27:52.320 --> 00:27:53.800]  因為第一個見到
[00:27:53.800 --> 00:27:57.800]  之後她每天見到這些智障人士
[00:27:57.800 --> 00:28:01.600]  每一天那個位置就越來越近教會
[00:28:01.600 --> 00:28:04.760]  最後那個出現正是在教會門口出現
[00:28:04.760 --> 00:28:05.640]  可能大家在聽的時候
[00:28:05.640 --> 00:28:08.160]  你對號入座而已你很想做那件事
[00:28:08.160 --> 00:28:11.160]  每天都見到印證
[00:28:11.160 --> 00:28:12.360]  不是的
[00:28:12.360 --> 00:28:14.000]  我很熟悉我的太太
[00:28:14.000 --> 00:28:15.080]  她很愛其他人
[00:28:15.080 --> 00:28:20.120]  但是她從來都沒有對這個群體有任何負擔
[00:28:20.120 --> 00:28:21.680]  但是她很明白神的心
[00:28:21.680 --> 00:28:22.840]  神很清楚
[00:28:22.840 --> 00:28:24.600]  告訴她我的心意
[00:28:24.600 --> 00:28:28.000]  是很想教會裡面有這個頂尖的這個屬靈的家
[00:28:28.000 --> 00:28:29.560]  願意用具體的行動
[00:28:29.560 --> 00:28:33.960]  去關心和愛這些無助的家庭
[00:28:33.960 --> 00:28:35.160]  去服侍他們
[00:28:35.160 --> 00:28:38.080]  她就知道神的心意並且信服
[00:28:38.080 --> 00:28:39.520]  然後不知道為什麼
[00:28:39.520 --> 00:28:41.920]  神就將這個愛放在她的心裡面
[00:28:41.920 --> 00:28:46.360]  她最後由那個能力去真心愛這些弱勢社群
[00:28:46.360 --> 00:28:48.000]  所以我剛才跟弟兄姊妹說
[00:28:48.000 --> 00:28:50.080]  神要的是一個願意的心
[00:28:50.080 --> 00:28:51.120]  你只要行
[00:28:51.120 --> 00:28:52.680]  神就給你那種恩典
[00:28:52.680 --> 00:28:54.040]  那種愛你了
[00:28:54.040 --> 00:28:57.080]  於是在2006年的11月
[00:28:57.080 --> 00:28:58.080]  寶石事公
[00:28:58.080 --> 00:29:00.720]  JAMJAM事公就這樣開始
[00:29:00.720 --> 00:29:02.400]  為什麼叫JAMJAM呢
[00:29:02.400 --> 00:29:03.800]  有兩個意思
[00:29:03.800 --> 00:29:05.480]  JAM是寶石
[00:29:05.480 --> 00:29:07.160]  GEM
[00:29:07.160 --> 00:29:10.720]  我們在神的眼裡面是寶石
[00:29:10.720 --> 00:29:14.440]  可能這些智障人士在這個社會覺得他們是多餘的
[00:29:14.440 --> 00:29:16.880]  但是在神裡面跟我們一樣
[00:29:16.880 --> 00:29:18.800]  是價值連城的寶石
[00:29:18.800 --> 00:29:19.960]  以弗所書說什麼
[00:29:19.960 --> 00:29:21.800]  我們願視神的傑作
[00:29:21.800 --> 00:29:23.800]  在基督耶穌裡面造成
[00:29:23.800 --> 00:29:26.400]  所以我們每一個在神的眼裡面
[00:29:26.400 --> 00:29:28.480]  都是價值連城的寶石
[00:29:28.480 --> 00:29:30.200]  包括這些JAMJAM
[00:29:30.200 --> 00:29:32.080]  所以它跟我們一樣
[00:29:32.080 --> 00:29:34.760]  都是神所寶貴、神所看重的
[00:29:34.760 --> 00:29:35.920]  跟你一起說一門吧
[00:29:35.920 --> 00:29:36.880]  Amen
[00:29:36.880 --> 00:29:38.480]  第二個意思
[00:29:38.480 --> 00:29:41.520]  這個JAMGEM是一個縮寫
[00:29:41.520 --> 00:29:44.240]  是God enables me
[00:29:44.240 --> 00:29:46.120]  God enables me是什麼
[00:29:46.120 --> 00:29:52.840]  神讓我有能力可以發揮神在我生命裡面的潛能、潛質
[00:29:52.840 --> 00:29:54.920]  因此跟我們一樣
[00:29:54.920 --> 00:29:56.560]  神放在你跟我
[00:29:56.560 --> 00:29:58.680]  生命裡面都有很多潛能、潛質
[00:29:58.680 --> 00:30:00.800]  神很想我們發掘出來
[00:30:00.800 --> 00:30:02.520]  但是這些弱勢的社群
[00:30:02.520 --> 00:30:04.440]  他們要教會去幫助
[00:30:04.440 --> 00:30:06.200]  他們可以發掘出來
[00:30:06.200 --> 00:30:07.120]  可能大家
[00:30:07.120 --> 00:30:09.480]  如果你見過這班JAMJAM
