
[00:00:00.000 --> 00:00:04.680]  我哋今日要講嘅題目係要緊接師母嘅分享見證
[00:20:36.240 --> 00:20:39.320]  喺昌克及記二十九章裏面係透過回眸
[00:20:39.320 --> 00:20:44.940]  者要在耀華面前在回眸門口作你們世世代代經常獻凡世
[00:20:44.940 --> 00:20:50.060]  原本回眸稱為帳幕因為一個帳棚一個大個帳棚
[00:20:50.060 --> 00:20:53.660]  原來上帝喺我哋當中Camping喎真係
[00:20:53.660 --> 00:20:55.960]  但係點解叫回眸呀佢話
[00:20:55.960 --> 00:21:07.480]  我要在那裏與你們相會和你說話我要在那裏與以色列人相會回眸就要因我的榮耀成為聖
[00:21:07.480 --> 00:21:11.580]  回眸根本就唔係尊貴嘅東西
[00:21:11.580 --> 00:21:14.900]  佢尊貴嘅地方得兩個原因
[00:21:14.900 --> 00:21:17.980]  一佢係神嘅榮耀充滿嘅地方
[00:21:17.980 --> 00:21:24.120]  二佢係神同人相會嘅地方佢係神同人說話嘅地方
[00:21:24.120 --> 00:21:30.520]  我見到喺初一及第四十章記載回眸係樹立喺十二支派中間
[00:21:30.520 --> 00:21:36.660]  要十二支派尊耀華係佢哋嘅中心係佢哋嘅生命嘅中心
[00:21:36.660 --> 00:21:38.980]  圍繞住呢位嘅上帝
[00:21:38.980 --> 00:21:42.820]  上帝要住在他們中間
[00:21:42.820 --> 00:21:44.100]  Amen
[00:21:44.100 --> 00:21:45.620]  一達到以瑪萊尼
[00:21:45.620 --> 00:21:46.420]  聖經點講
[00:21:46.420 --> 00:21:49.560]  那時雲彩遮蓋回眸耀華嘅榮光充滿咗帳牌
[00:21:49.560 --> 00:21:52.540]  摩西不能夠進回眸因為雲彩停在其上
[00:21:52.540 --> 00:21:54.460]  耀華嘅榮光都充滿咗帳幕
[00:21:54.460 --> 00:21:57.300]  每逢雲彩從帳幕升上去嘅時候
[00:21:57.300 --> 00:21:59.060]  以色列人就起程前往
[00:21:59.060 --> 00:22:00.260]  雲彩若不升上去
[00:22:00.260 --> 00:22:01.660]  他們就不起程
[00:22:01.660 --> 00:22:05.580]  直等到雲上升
[00:22:05.580 --> 00:22:09.340]  去過以色列嘅地緣智慧知道以色列一個沙漠嘅氣溫
[00:22:09.340 --> 00:22:11.940]  日頭可以去到四十度高溫
[00:22:11.940 --> 00:22:13.940]  夜晚太陽一落山
[00:22:13.940 --> 00:22:16.980]  即刻急跌到二十多度
[00:22:16.980 --> 00:22:17.780]  係冇得等
[00:22:17.780 --> 00:22:20.220]  即刻急跌
[00:22:20.220 --> 00:22:24.740]  神用咩方法同呢班以色列民相遇
[00:22:24.740 --> 00:22:27.580]  透過回眸有雲柱火柱喺度
[00:22:27.580 --> 00:22:31.460]  日頭有雲柱幫佢哋遮蓋猛烈嘅太陽
[00:22:31.460 --> 00:22:34.460]  夜晚有火柱畀佢哋取暖
[00:22:34.460 --> 00:22:37.020]  天然嘅空調
[00:22:37.020 --> 00:22:41.220]  上帝愛嘅子民愛到咁樣
[00:22:41.220 --> 00:22:45.500]  三十八年呢班人朝朝早起身唔使做嘢就有得食
[00:22:45.500 --> 00:22:48.220]  朝朝早要做一樣嘢叫執到
[00:22:48.220 --> 00:22:49.780]  真係執到囉
[00:22:49.780 --> 00:22:51.900]  執到咩 麻辣
[00:22:51.900 --> 00:22:53.980]  唔使種唔使養
[00:22:53.980 --> 00:22:57.740]  上帝從天而降嘅一個嘅靈良
[00:22:57.740 --> 00:22:59.580]  佢朝朝早食麻辣
[00:22:59.580 --> 00:23:04.820]  星期五上晝執兩份因為要守安息日
[00:23:04.820 --> 00:23:06.580]  點想像弟兄姊妹
[00:23:06.580 --> 00:23:11.900]  三十八年對鞋冇爛到咩牌子呀
[00:23:11.900 --> 00:23:14.980]  你一係唔信聖經
[00:23:14.980 --> 00:23:16.980]  三十八年冇人病過
[00:23:16.980 --> 00:23:19.140]  咩世界呀
[00:23:19.140 --> 00:23:21.700]  二百萬人冇人病
[00:23:21.700 --> 00:23:26.660]  人唔病 動物都會病 雞都會發瘟
[00:23:26.660 --> 00:23:28.740]  神愛佢哋愛到無微不至
[00:23:28.740 --> 00:23:31.180]  二百萬人嘅食水點解決呀
[00:23:31.180 --> 00:23:35.980]  令盤石隨著他們摩西吩咐呢個盤石出水就出水
[00:23:35.980 --> 00:23:38.060]  佢哋唔係飲礦泉水
[00:23:38.060 --> 00:23:39.420]  弟兄姊妹
[00:23:39.420 --> 00:23:42.700]  神嘅公認毫不缺乏
[00:23:42.700 --> 00:23:45.940]  喺呢三十八年裏面對佢嘅子民
[00:23:45.940 --> 00:23:48.420]  要彰顯出佢嘅愛
[00:23:48.420 --> 00:23:51.060]  每一樣都係神蹟
[00:23:51.060 --> 00:23:55.100]  回眸有雲彩遮蓋係神蹟
[00:23:55.100 --> 00:23:57.940]  日頭有雲柱夜晚係火柱係神蹟
[00:23:57.940 --> 00:24:00.980]  朝朝早出去執到馬拿係神蹟
[00:24:00.980 --> 00:24:02.980]  鞋唔會爛係神蹟
[00:24:02.980 --> 00:24:05.100]  病唔會病係神蹟
[00:24:05.100 --> 00:24:06.860]  有水飲係神蹟
[00:24:06.860 --> 00:24:07.940]  Amen
[00:24:07.940 --> 00:24:12.420]  神蹟騎士隨著他們三十八年弟兄姊妹
[00:24:12.420 --> 00:24:16.660]  但卻有人選擇不信
[00:24:16.660 --> 00:24:19.980]  我哋見到新約回眸點樣成就呢
[00:24:19.980 --> 00:24:22.660]  喺楊放一節經文
[00:24:22.660 --> 00:24:27.060]  已經等同剛才出一及記嘅幾段嘅經文
[00:24:27.060 --> 00:24:28.900]  道成了肉身住在我門中間
[00:24:28.900 --> 00:24:30.940]  充充滿滿嘅有因典有真理
[00:24:30.940 --> 00:24:32.580]  我門也見過他啲榮光
[00:24:32.580 --> 00:24:34.260]  正是腐毒身子嘅榮光
[00:24:34.260 --> 00:24:36.180]  住呢個字稀漏埋嚟講緊
[00:24:36.180 --> 00:24:38.100]  之踏象爬
[00:24:38.100 --> 00:24:41.020]  猶太人一睇就好明啦
[00:24:41.020 --> 00:24:43.180]  係出一及記裏面講嘅
[00:24:43.180 --> 00:24:46.260]  回眸臨到我門當中
[00:24:46.260 --> 00:24:48.260]  有神嘅榮光充滿
[00:24:48.260 --> 00:24:51.180]  耶穌基督亦都充滿咗榮光
[00:24:51.180 --> 00:24:56.220]  好明顯見到呢節經文就會聯想舊約嘅回眸
[00:24:56.220 --> 00:24:59.540]  新約耶穌道成肉身要成就
[00:24:59.540 --> 00:25:03.860]  以馬來尼神要與我哋同在
[00:25:03.860 --> 00:25:04.820]  耶穌話
[00:25:04.820 --> 00:25:05.700]  人若學了道
[00:25:05.700 --> 00:25:07.100]  我者來學信我的人
[00:25:07.100 --> 00:25:08.580]  就如經上所說
[00:25:08.580 --> 00:25:11.780]  從他腹中將流出活水嘅江河來
[00:25:11.780 --> 00:25:14.820]  耶穌這話是指信他的人要受聖靈
[00:25:14.820 --> 00:25:16.300]  那時還沒有此刻的聖靈
[00:25:16.300 --> 00:25:19.140]  因為耶穌還沒有得著榮耀
[00:25:19.140 --> 00:25:20.700]  同你家弟兄姊妹講一聲
[00:25:20.700 --> 00:25:23.580]  你要得著聖靈
[00:25:23.580 --> 00:25:24.900]  五盡之聖靈降臨
[00:25:24.900 --> 00:25:26.300]  以耶穌的預言
[00:25:26.300 --> 00:25:28.060]  神要實現以馬來尼的應許
[00:25:28.060 --> 00:25:29.380]  神要與人同在
[00:25:29.380 --> 00:25:32.100]  神的能力同埋愛要充滿人嘅心
[00:25:32.100 --> 00:25:35.340]  所以耶穌唔係要成為一個好人咁簡單
[00:25:35.340 --> 00:25:38.580]  成為一個好人唔係基督教嘅福音
[00:25:38.580 --> 00:25:43.940]  亦都唔係基督教呼召你嘅目的
[00:25:43.940 --> 00:25:47.380]  成為一個好人只係其中一樣嘢
[00:25:47.380 --> 00:25:49.340]  咁係唔夠
[00:25:49.340 --> 00:25:51.940]  亦都唔係神嘅心意
[00:25:51.940 --> 00:25:53.340]  整個事難轉
[00:25:53.340 --> 00:25:56.620]  上帝呼召我哋唔係要成為一個好人
[00:25:56.620 --> 00:26:01.420]  上帝呼召我哋要成就兩件事情
[00:26:01.420 --> 00:26:04.900]  後來保羅喺迦太孫補充
[00:26:04.900 --> 00:26:08.300]  被聖靈充滿嘅人要活出聖靈嘅果子
[00:26:08.300 --> 00:26:09.700]  包括人愛喜樂和平
[00:26:09.700 --> 00:26:13.300]  忍耐恩慈良善信實溫柔節制
[00:26:13.300 --> 00:26:18.020]  當方派再唔相信神色歧視嘅時候
[00:26:18.020 --> 00:26:25.180]  我哋不斷嘅就強調迦太孫第五章二十二到二十三節
[00:26:25.180 --> 00:26:27.660]  但係上帝要成就另一件事情
[00:26:27.660 --> 00:26:29.860]  史唐人傳一章八節裏面講咩
[00:26:29.860 --> 00:26:33.060]  但聖靈降臨在你哋身上
[00:26:33.060 --> 00:26:34.980]  你哋就必得著能力
[00:26:34.980 --> 00:26:38.780]  你哋要成為好人
[00:26:38.780 --> 00:26:41.900]  係咪咁講
[00:26:41.900 --> 00:26:43.660]  但聖靈降臨在你哋身上
[00:26:43.660 --> 00:26:44.740]  你哋必得著能力
[00:26:44.740 --> 00:26:46.460]  你會成為一個有愛心嘅人
[00:26:46.460 --> 00:26:48.060]  係咪咁講
[00:26:48.060 --> 00:26:49.500]  聖靈降臨在你哋身上
[00:26:49.500 --> 00:26:50.700]  你哋必得著能力
[00:26:50.700 --> 00:26:52.580]  你哋會成為一個超級大好人
[00:26:52.580 --> 00:26:54.220]  有冇咁講
[00:26:54.220 --> 00:26:56.300]  頂姐妹
[00:26:56.300 --> 00:26:58.020]  再同你隔壁頂姐妹講聲
[00:26:58.020 --> 00:27:00.780]  講多次唔講
[00:27:00.780 --> 00:27:06.180]  你真係唔係好人嚟㗎
[00:27:06.180 --> 00:27:09.940]  我哋唯有每一日都承認我係一個唔好嘅人
[00:27:09.940 --> 00:27:14.500]  我先需要上帝嘅救恩
[00:27:14.500 --> 00:27:16.540]  我已經認為我係一個好人
[00:27:16.540 --> 00:27:20.300]  我根本唔需要再上帝喺度
[00:27:20.300 --> 00:27:22.220]  我練成咗
[00:27:22.220 --> 00:27:26.380]  我呢個聖靈神功第九層
[00:27:26.380 --> 00:27:30.500]  我已經成為一個好人啦
[00:27:30.500 --> 00:27:35.100]  你全部都唔係好人
[00:27:35.100 --> 00:27:37.420]  四行傳第一章第八節講咩
[00:27:37.420 --> 00:27:41.140]  頂姐妹 你們必得著能力
[00:27:41.140 --> 00:27:44.660]  並要在耶路撒冷猶太傳遞和撒瑪拉直到地極
[00:27:44.660 --> 00:27:47.540]  作我的見證
[00:27:47.540 --> 00:27:50.020]  所以今日教會得兩種信徒
[00:27:50.020 --> 00:27:54.180]  一種信徒拼命為主作見證
[00:27:54.180 --> 00:27:58.780]  第二種信徒拼命地作死
[00:27:58.780 --> 00:28:00.700]  一係就作見證 一係就作死
[00:28:00.700 --> 00:28:02.380]  得兩種嘅
[00:28:02.380 --> 00:28:05.140]  我哋睇吓喺聖經裏面講
[00:28:05.140 --> 00:28:09.300]  得著能力去為主作見證嘅包括以下事情
[00:28:09.300 --> 00:28:11.900]  彼得喺第二章講到嘅就提
[00:28:11.900 --> 00:28:14.060]  以色列人 你們要聽我呢些話
[00:28:14.060 --> 00:28:17.060]  那撒冷耶穌就係神以異能騎士神
[00:28:17.060 --> 00:28:18.700]  即向你們證明出來的人
[00:28:18.700 --> 00:28:21.740]  這些事 使人直著他在你們中間施行
[00:28:21.740 --> 00:28:23.220]  正如你們自己知道嘅
[00:28:23.220 --> 00:28:25.260]  其實唔需要提第22節
[00:28:25.260 --> 00:28:27.580]  佢只要提23 24節夠㗎喇喎
[00:28:27.580 --> 00:28:29.540]  就係佢交畀彼拉多道
[00:28:29.540 --> 00:28:30.900]  被釘喺十字架上面
[00:28:30.900 --> 00:28:32.420]  而且為你們復活 夠啦
[00:28:32.420 --> 00:28:34.460]  我最主要訊息就係耶穌死了
[00:28:34.460 --> 00:28:36.460]  然後復活
[00:28:36.460 --> 00:28:37.820]  點解要講22節呢
[00:28:37.820 --> 00:28:39.020]  22節係無重要
[00:28:39.020 --> 00:28:41.940]  你睇吓今日所有全方位嘅訓練嘅裏面
[00:28:41.940 --> 00:28:43.500]  你會同人講啲咩
[00:28:43.500 --> 00:28:45.340]  所有全方位訓練嘅手冊
[00:28:45.340 --> 00:28:50.140]  邊個教我哋 美國人
[00:28:50.140 --> 00:28:54.340]  美國人大部分嘅教務同工
[00:28:54.340 --> 00:28:57.180]  同埋神學院係唔相信神蹟騎士
[00:28:57.180 --> 00:28:58.700]  所以全方位會同人講咩
[00:28:58.700 --> 00:29:00.820]  我會同人講 你係一個罪人
[00:29:00.820 --> 00:29:02.180]  耶穌為你死
[00:29:02.180 --> 00:29:03.700]  然後佢又為你復活
[00:29:03.700 --> 00:29:07.140]  我哋唔會講耶穌係行二能騎士神蹟嗰位
[00:29:07.140 --> 00:29:10.660]  因為根本我哋唔相信
[00:29:10.660 --> 00:29:12.100]  如果唔重要嘅
[00:29:12.100 --> 00:29:13.620]  彼得唔需要講啦
[00:29:13.620 --> 00:29:16.340]  22節唔重要㗎
[00:29:16.340 --> 00:29:18.020]  淨係講23 24節夠
[00:29:18.020 --> 00:29:18.940]  如果我哋睇經文
[00:29:18.940 --> 00:29:20.340]  你只要睇《少林寺經》嘅時候
[00:29:20.340 --> 00:29:23.220]  我哋睇22節 我哋飄過㗎
[00:29:23.220 --> 00:29:24.860]  因為唔重要嘛
[00:29:24.860 --> 00:29:27.180]  但係彼得卻提喎
[00:29:27.180 --> 00:29:30.980]  提咗呢個先提耶穌係被釘十字架同埋復活
[00:29:30.980 --> 00:29:31.900]  點解呀
[00:29:31.900 --> 00:29:35.620]  因為耶穌係藉著二能騎士神蹟證明
[00:29:35.620 --> 00:29:38.180]  佢係神嘅兒子
[00:29:38.180 --> 00:29:39.900]  Amen
[00:29:39.900 --> 00:29:43.220]  佢唔係釘喺十字架上面死證明佢係神嘅兒子
[00:29:43.220 --> 00:29:45.620]  佢唔係復活證明佢係神嘅兒子
[00:29:45.620 --> 00:29:50.140]  佢更加係嗰位行二能騎士神蹟嘅嗰位
[00:29:50.140 --> 00:29:52.860]  證明佢係神嘅兒子
[00:29:52.860 --> 00:29:54.660]  弟兄姊妹
[00:29:54.660 --> 00:29:58.380]  你見到嗎
[00:29:58.380 --> 00:30:01.900]  今日我哋見到聖經講話
[00:30:01.900 --> 00:30:05.300]  這時耶穌祂神已經駛到去從死到復活
[00:30:05.300 --> 00:30:07.460]  我哋都是這時嘅見證人
[00:30:07.460 --> 00:30:10.140]  祂被記高舉喺神嘅右邊
[00:30:10.140 --> 00:30:12.540]  又重複受咗所應許嘅聖靈
[00:30:12.540 --> 00:30:15.140]  就把你們所看見所聽見亦都澆灌落嚟
[00:30:15.140 --> 00:30:16.420]  係講緊五聖節聖靈降臨
[00:30:16.420 --> 00:30:19.700]  澆灌落嚟充滿喺每一個人身上
[00:30:19.700 --> 00:30:21.540]  跟住眾人聽見者話覺得責心
[00:30:21.540 --> 00:30:23.540]  就對彼得同埋其餘嘅使徒說
[00:30:23.540 --> 00:30:25.860]  諸位弟兄我哋應該點樣做
[00:30:25.860 --> 00:30:26.700]  彼得就同佢哋講
[00:30:26.700 --> 00:30:28.660]  你哋個人要悔改第一
[00:30:28.660 --> 00:30:30.740]  跟住奉耶穌基督名受浸
[00:30:30.740 --> 00:30:32.940]  第三洗到你哋嘅罪得著赦免
[00:30:32.940 --> 00:30:35.620]  因為我哋願意悔改受浸
[00:30:35.620 --> 00:30:36.980]  我哋罪就得著赦免
[00:30:36.980 --> 00:30:38.020]  結果係咩
[00:30:38.020 --> 00:30:41.820]  結果係就會領受所賜的聖靈
[00:30:41.820 --> 00:30:42.860]  係咪
[00:30:42.860 --> 00:30:43.780]  同你間弟兄講
[00:30:43.780 --> 00:30:45.860]  有幾多人已經受咗浸
[00:30:45.860 --> 00:30:47.380]  請你舉手好唔好
[00:30:47.380 --> 00:30:48.860]  你同鄰居講
[00:30:48.860 --> 00:30:55.620]  你已經領受到聖靈
[00:30:55.620 --> 00:30:58.380]  真嘅咩
[00:30:58.380 --> 00:31:00.700]  史蘭傳裏面話
[00:31:00.700 --> 00:31:02.300]  有一班人已經受咗浸
[00:31:02.300 --> 00:31:06.460]  卻還沒有領受聖靈
[00:31:06.460 --> 00:31:08.060]  咁就即係話
[00:31:08.060 --> 00:31:10.020]  受浸同領受聖靈
[00:31:10.020 --> 00:31:14.100]  係唔係必然同時發生嘅嘢
[00:31:14.100 --> 00:31:16.100]  有人受咗聖靈
[00:31:16.100 --> 00:31:17.740]  彼得話佢已經受咗聖靈
[00:31:17.740 --> 00:31:21.340]  我唔能夠不幫佢哋受浸
[00:31:21.340 --> 00:31:23.700]  有人個次序倒翻轉
[00:31:23.700 --> 00:31:27.380]  我係睇下因為寫「應許是給你們和你們的兒女
[00:31:27.380 --> 00:31:30.660]  並一切在遠方人際給所有嘅人
[00:31:30.660 --> 00:31:33.180]  我們的神所呼召你」
[00:31:33.180 --> 00:31:35.780]  唔係淨係畀耶路撒冷嘅教會
[00:31:35.780 --> 00:31:38.060]  淨係從遠方嚟嘅人
[00:31:38.060 --> 00:31:40.740]  其實聖經講到42節已經圓滿
[00:31:40.740 --> 00:31:43.820]  點解仲要講43節
[00:31:43.820 --> 00:31:46.100]  眾人都心存敬畏
[00:31:46.100 --> 00:31:49.900]  試圖有行了許多奇事神蹟
[00:31:49.900 --> 00:31:50.500]  弟兄姊妹
[00:31:50.500 --> 00:31:51.420]  係咪好奇怪
[00:31:51.420 --> 00:31:54.300]  你返去再重讀《使徒行傳》睇下
[00:31:54.300 --> 00:31:55.980]  42節就圓咯
[00:31:55.980 --> 00:31:56.820]  圓咗咪幾好
[00:31:56.820 --> 00:31:57.900]  大家舒服啲
[00:31:57.900 --> 00:31:59.420]  你明唔明呀
[00:31:59.420 --> 00:32:01.100]  講《使徒行傳》嘅人
[00:32:01.100 --> 00:32:02.860]  而家唔講神蹟奇事
[00:32:02.860 --> 00:32:05.940]  唔講聖靈係舒服啲
[00:32:05.940 --> 00:32:07.260]  都講到《使徒行傳》
[00:32:07.260 --> 00:32:09.660]  但唔係講緊《使徒行傳》
[00:32:09.660 --> 00:32:11.100]  聽唔聽得明我講咩
[00:32:11.100 --> 00:32:13.060]  一個講《使徒行傳》嘅人
[00:32:13.060 --> 00:32:14.820]  可以唔講神蹟奇事
[00:32:14.820 --> 00:32:16.500]  唔可以唔講聖靈
[00:32:16.500 --> 00:32:17.740]  都可以講到《使徒行傳》
[00:32:17.740 --> 00:32:21.700]  不過佢唔係講緊《使徒行傳》
[00:32:21.700 --> 00:32:24.260]  《使徒行傳》充滿咗神蹟奇事
[00:32:24.260 --> 00:32:25.820]  唔避諱神蹟奇事
[00:32:25.820 --> 00:32:27.420]  唔單止唔避諱
[00:32:27.420 --> 00:32:28.980]  根本神蹟奇事係出嚟教諱
[00:32:28.980 --> 00:32:30.220]  非常之重要
[00:32:30.220 --> 00:32:30.780]  如果唔重要
[00:32:30.780 --> 00:32:34.940]  43節記載嚟做乜嘢
[00:32:34.940 --> 00:32:38.060]  聖經唔講多餘嘅說話
[00:32:38.060 --> 00:32:41.460]  講得出嚟係重要嘅說話
[00:32:41.460 --> 00:32:42.460]  啱呀
[00:32:42.460 --> 00:32:43.460]  哎呀
[00:32:43.460 --> 00:32:44.940]  講一句嚟包尾
[00:32:44.940 --> 00:32:46.220]  作曲都識啦
[00:32:46.220 --> 00:32:48.500]  最尾作得好聽啲
[00:32:48.500 --> 00:32:49.540]  開頭係咁
[00:32:49.540 --> 00:32:50.580]  結尾都係咁
[00:32:50.580 --> 00:32:55.940]  聖經從來唔玩呢樣嘢
[00:32:55.940 --> 00:32:59.340]  點解43節要講呢件事
[00:32:59.340 --> 00:33:02.140]  眾人都心存敬畏
[00:33:02.140 --> 00:33:03.620]  點解呀
[00:33:03.620 --> 00:33:06.900]  因為佢哋知道神喺度
[00:33:06.900 --> 00:33:08.460]  佢點知神喺度
[00:33:08.460 --> 00:33:10.540]  因為《使徒行傳》
[00:33:10.540 --> 00:33:14.420]  許多神蹟奇事
[00:33:14.420 --> 00:33:16.420]  見到嗎
[00:33:16.420 --> 00:33:18.420]  我哋睇吓
[00:33:18.420 --> 00:33:20.580]  彼得去到美門
[00:33:20.580 --> 00:33:25.420]  見到一個出世到而家40年未行過
[00:33:25.420 --> 00:33:27.300]  跛咗嘅人
[00:33:27.300 --> 00:33:28.940]  佢就同佢講
[00:33:28.940 --> 00:33:30.260]  金銀我都沒有
[00:33:30.260 --> 00:33:32.060]  但我把我有的給你
[00:33:32.060 --> 00:33:34.340]  奉那撒那耶穌基督嘅名
[00:33:34.340 --> 00:33:35.540]  叫你起來行走
[00:33:35.540 --> 00:33:36.420]  弟兄姊妹
[00:33:36.420 --> 00:33:38.620]  今日我哋所有嘅教會
[00:33:38.620 --> 00:33:40.020]  唔好講所有教會
[00:33:40.020 --> 00:33:41.180]  咁樣唔係好啱
[00:33:41.180 --> 00:33:43.220]  今日我哋大部分教會
[00:33:43.220 --> 00:33:46.380]  喺一段經文倒返轉講嘢
[00:33:46.380 --> 00:33:48.220]  我哋見到一個唔識行路嘅人
[00:33:48.220 --> 00:33:49.780]  只能夠同佢講
[00:33:49.780 --> 00:33:52.740]  金黃我有少少我請你食一餐飯
[00:33:52.740 --> 00:33:54.340]  但我就唔可以奉耶穌基督嘅名
[00:33:54.340 --> 00:33:56.140]  叫你起來行走
[00:33:56.140 --> 00:33:58.500]  係咪呀
[00:33:58.500 --> 00:33:59.860]  弟兄姊妹
[00:33:59.860 --> 00:34:02.020]  你睇返《使徒行傳》
[00:34:02.020 --> 00:34:05.020]  《使徒行傳》發生過所有神蹟奇事
[00:34:05.020 --> 00:34:06.020]  醫病
[00:34:06.020 --> 00:34:07.340]  趕鬼
[00:34:07.340 --> 00:34:10.940]  今日大部分教會都冇發生
[00:34:10.940 --> 00:34:12.380]  大部分講完
[00:34:12.380 --> 00:34:13.980]  我哋方派嘅講完
[00:34:13.980 --> 00:34:16.820]  都唔會提示有人轉神蹟奇事同聖靈嘅工作
[00:34:16.820 --> 00:34:17.660]  點解
[00:34:17.660 --> 00:34:18.380]  因為
[00:34:18.380 --> 00:34:19.060]  一
[00:34:19.060 --> 00:34:20.060]  我哋唔相信
[00:34:20.060 --> 00:34:20.540]  二
[00:34:20.540 --> 00:34:21.820]  我哋唔相信會發生
[00:34:21.820 --> 00:34:22.340]  三
[00:34:22.340 --> 00:34:24.020]  我哋冇能力定到事情發生
[00:34:24.020 --> 00:34:27.340]  不如唔好講啦
[00:34:27.340 --> 00:34:29.780]  聽到嗎
[00:34:29.780 --> 00:34:32.540]  弟兄姊妹
[00:34:32.540 --> 00:34:37.500]  畀得跟住畀當時嘅宗教領袖拉咗去審訊
[00:34:37.500 --> 00:34:39.740]  同佢講警告一句說話啫
[00:34:39.740 --> 00:34:42.540]  你哋從今以後不能夠在耶路撒冷再宣告
[00:34:42.540 --> 00:34:46.580]  耶穌從死裏面復活
[00:34:46.580 --> 00:34:49.460]  恐嚇完佢之後就叫佢走
[00:34:49.460 --> 00:34:52.540]  畀得返到去同眾信徒一齊祈禱
[00:34:52.540 --> 00:34:54.340]  呢個祈禱又好奇怪
[00:34:54.340 --> 00:34:56.380]  你睇吓《聖經》
[00:34:56.380 --> 00:34:59.420]  《使徒行傳》唔係我作嘅弟兄姊妹
[00:34:59.420 --> 00:35:01.780]  你本《聖經》同我本《聖經》一樣
[00:35:01.780 --> 00:35:03.300]  我過往睇《聖經》
[00:35:03.300 --> 00:35:06.660]  呢啲經文飄過
[00:35:06.660 --> 00:35:09.140]  睇唔入腦
[00:35:09.140 --> 00:35:11.060]  畀得講咩
[00:35:11.060 --> 00:35:13.180]  主呀現在求你監察
[00:35:13.180 --> 00:35:14.860]  他們的威嚇
[00:35:14.860 --> 00:35:17.580]  使你的僕人放膽講你的道
[00:35:17.580 --> 00:35:18.460]  三十一節
[00:35:18.460 --> 00:35:19.780]  他們討個完了
[00:35:19.780 --> 00:35:21.340]  聚會的地方震動
[00:35:21.340 --> 00:35:24.660]  他們都被聖靈充滿放膽講神的道
[00:35:24.660 --> 00:35:26.780]  畀得的祈禱耶穌真係聽咗
[00:35:26.780 --> 00:35:27.900]  聖靈真係聽咗
[00:35:27.900 --> 00:35:29.180]  上帝真係聽咗
[00:35:29.180 --> 00:35:31.260]  佢真係放膽講神的道
[00:35:31.260 --> 00:35:35.380]  但畀得的祈禱唔係只祈求呢一樣嘢
[00:35:35.380 --> 00:35:40.620]  祈求呢一樣嘢夠啦 因為三十一節都講緊呢句說話應驗
[00:35:40.620 --> 00:35:42.620]  點解仲要加多句
[00:35:42.620 --> 00:35:43.460]  畀得講咩
[00:35:43.460 --> 00:35:45.140]  伸出你的手來
[00:35:45.140 --> 00:35:47.740]  讓醫治神蹟
[00:35:47.740 --> 00:35:48.700]  歧視
[00:35:48.700 --> 00:35:52.380]  直你的聖僕耶穌嘅名行出來
[00:35:52.380 --> 00:35:54.300]  弟兄姊妹
[00:35:54.300 --> 00:35:56.420]  初期教會
[00:35:56.420 --> 00:35:58.020]  佢從不避諱
[00:35:58.020 --> 00:35:59.460]  初期教會
[00:35:59.460 --> 00:36:00.300]  佢認為
[00:36:00.300 --> 00:36:01.620]  以馬來尼
[00:36:01.620 --> 00:36:03.460]  神與我們同在
[00:36:03.460 --> 00:36:05.460]  神就要藉著
[00:36:05.460 --> 00:36:08.380]  佢愛子耶穌基督嘅名
[00:36:08.380 --> 00:36:12.660]  施行出醫治神蹟歧視
[00:36:12.660 --> 00:36:15.660]  冇先至其
[00:36:15.660 --> 00:36:17.820]  畀得唔需要講吖嘛呢個討論
[00:36:17.820 --> 00:36:19.260]  點解要講
[00:36:19.260 --> 00:36:21.940]  證明係十分之重要
[00:36:21.940 --> 00:36:23.300]  啱呀
[00:36:23.300 --> 00:36:24.620]  我哋睇吓
[00:36:24.620 --> 00:36:26.420]  佢話好多個信徒一心一意
[00:36:26.420 --> 00:36:29.100]  冇一個人說出佢任何嘢係屬於自己嘅
[00:36:29.100 --> 00:36:30.100]  所以佢哋就
[00:36:30.100 --> 00:36:31.100]  奉獻晒所有嘢
[00:36:31.100 --> 00:36:34.420]  凡物公用因為佢見到神與佢哋同在
[00:36:34.420 --> 00:36:37.860]  佢見到神真係何等可畏
[00:36:37.860 --> 00:36:41.780]  試圖以大能見證耶穌嘅復活
[00:36:41.780 --> 00:36:43.700]  眾人也都蒙了大恩
[00:36:43.700 --> 00:36:48.620]  聖經唔係話試圖以講道見證耶穌基督復活
[00:36:48.620 --> 00:36:49.900]  聖經話
[00:36:49.900 --> 00:36:54.180]  試圖以大能證明耶穌基督復活
[00:36:54.180 --> 00:36:55.980]  弟兄姊妹
[00:36:55.980 --> 00:36:57.500]  今日我哋教會
[00:36:57.500 --> 00:37:01.460]  係以講道證明耶穌復活
[00:37:01.460 --> 00:37:02.900]  使徒教會
[00:37:02.900 --> 00:37:07.820]  係以大能證明耶穌復活
[00:37:07.820 --> 00:37:09.300]  你見到嗎
[00:37:09.300 --> 00:37:11.180]  我哋睇吓
[00:37:11.180 --> 00:37:13.380]  神要成就嘅
[00:37:13.380 --> 00:37:15.260]  係以馬來尼
[00:37:15.260 --> 00:37:17.100]  神要與你同在
[00:37:17.100 --> 00:37:18.300]  佢要與你同在嘅時候
[00:37:18.300 --> 00:37:19.980]  要發生嘅係咩事情
[00:37:19.980 --> 00:37:21.220]  佢要發生嘅
[00:37:21.220 --> 00:37:22.860]  係人領受咗呢個應許之後
