
[00:00:00.000 --> 00:00:02.800]  今天的題目是比較應節的
[00:16:03.600 --> 00:16:05.600]  他說然而
[00:16:05.600 --> 00:16:07.600]  中文很棒
[00:16:07.600 --> 00:16:09.600]  一句然而
[00:16:09.600 --> 00:16:11.600]  不是那些
[00:16:11.600 --> 00:16:13.600]  是因爲你的名
[00:16:13.600 --> 00:16:15.600]  記錄在天上歡喜
[00:16:15.600 --> 00:16:17.600]  什麼意思
[00:16:17.600 --> 00:16:19.600]  我們在天上有個名
[00:16:19.600 --> 00:16:21.600]  死了之後才發生
[00:16:21.600 --> 00:16:23.600]  是不是
[00:16:23.600 --> 00:16:25.600]  如果你的名
[00:16:25.600 --> 00:16:27.600]  在天上
[00:16:27.600 --> 00:16:29.600]  表示你是什麼
[00:16:29.600 --> 00:16:33.600]  通常我們
[00:16:33.600 --> 00:16:35.600]  請人接受耶穌
[00:16:35.600 --> 00:16:37.600]  打開你的心
[00:16:37.600 --> 00:16:39.600]  請耶穌在你內
[00:16:39.600 --> 00:16:41.600]  請耶穌做你的
[00:16:41.600 --> 00:16:43.600]  救主
[00:16:43.600 --> 00:16:45.600]  生命的主
[00:16:45.600 --> 00:16:47.600]  我們稱呼祈禱
[00:16:47.600 --> 00:16:49.600]  是天父
[00:16:49.600 --> 00:16:51.600]  我們是誰
[00:16:51.600 --> 00:16:53.600]  女或兒
[00:16:53.600 --> 00:16:55.600]  如果天父
[00:16:55.600 --> 00:16:57.600]  是王
[00:16:57.600 --> 00:16:59.600]  他是天上的王
[00:16:59.600 --> 00:17:01.600]  我們是什麼
[00:17:01.600 --> 00:17:03.600]  很漂亮
[00:17:03.600 --> 00:17:05.600]  各個王子 公主
[00:17:05.600 --> 00:17:07.600]  所以你的名記在天上
[00:17:07.600 --> 00:17:09.600]  即是你和神的關係
[00:17:09.600 --> 00:17:11.600]  聯繫了
[00:17:11.600 --> 00:17:13.600]  祂是你的父
[00:17:13.600 --> 00:17:15.600]  祂是無所不能
[00:17:15.600 --> 00:17:17.600]  無所不知 無所不在的神
[00:17:17.600 --> 00:17:19.600]  是那個王
[00:17:19.600 --> 00:17:21.600]  在座的
[00:17:21.600 --> 00:17:23.600]  是他們的公主 王子
[00:17:23.600 --> 00:17:25.600]  什麼意思呢
[00:17:25.600 --> 00:17:27.600]  這些都是名堂
[00:17:27.600 --> 00:17:29.600]  意思是
[00:17:29.600 --> 00:17:31.600]  我和父親聊天
[00:17:31.600 --> 00:17:33.600]  要不要很多手續
[00:17:33.600 --> 00:17:35.600]  你回去和爸爸聊天
[00:17:35.600 --> 00:17:37.600]  Sally 爸爸媽媽來
[00:17:37.600 --> 00:17:39.600]  你和他們聊天
[00:17:39.600 --> 00:17:41.600]  要不要拿批准
[00:17:41.600 --> 00:17:43.600]  要不要預約三天之後
[00:17:43.600 --> 00:17:45.600]  我可不可以和你聊天
[00:17:45.600 --> 00:17:47.600]  除非你們的關係很惡劣
[00:17:47.600 --> 00:17:49.600]  一般都不需要
[00:17:49.600 --> 00:17:51.600]  現在的WhatsApp 通話很快
[00:17:51.600 --> 00:17:53.600]  不得可料
[00:17:53.600 --> 00:17:55.600]  一秒鐘
[00:17:55.600 --> 00:17:57.600]  意思是
[00:17:57.600 --> 00:17:59.600]  從前你沒有這位天父
[00:17:59.600 --> 00:18:01.600]  有什麼難處 你自己解決
[00:18:01.600 --> 00:18:03.600]  就像在公路上
[00:18:03.600 --> 00:18:05.600]  那半小時我要降溫
[00:18:05.600 --> 00:18:07.600]  我要自己解決
[00:18:07.600 --> 00:18:09.600]  如何控制情緒
[00:18:09.600 --> 00:18:11.600]  如何告訴自己不要生氣
[00:18:11.600 --> 00:18:13.600]  如何告訴自己要原諒
[00:18:13.600 --> 00:18:15.600]  那些做不出的事
[00:18:15.600 --> 00:18:17.600]  但是因爲
[00:18:17.600 --> 00:18:19.600]  你和神聯絡的時候
[00:18:19.600 --> 00:18:21.600]  連了這個關係
[00:18:21.600 --> 00:18:23.600]  你的禱告是一秒鐘
[00:18:23.600 --> 00:18:25.600]  或者百分之一秒鐘
[00:18:25.600 --> 00:18:27.600]  已經去到天父那裏
[00:18:27.600 --> 00:18:29.600]  我在當時的車裏
[00:18:29.600 --> 00:18:31.600]  我知道我做不到
[00:18:31.600 --> 00:18:33.600]  我向神呼求
[00:18:33.600 --> 00:18:35.600]  我現在要去栽培
[00:18:35.600 --> 00:18:37.600]  但我現在生氣得很厲害
[00:18:37.600 --> 00:18:41.600]  我搞不定
[00:18:41.600 --> 00:18:43.600]  求你幫我
[00:18:43.600 --> 00:18:45.600]  其實我沒有說出聲
[00:18:45.600 --> 00:18:47.600]  一直在開車
[00:18:47.600 --> 00:18:49.600]  沒有閉上眼
[00:18:49.600 --> 00:18:51.600]  但在我心裏
[00:18:51.600 --> 00:18:53.600]  我說神啊 請你幫幫我
[00:18:53.600 --> 00:18:55.600]  可能我沒有說謝謝
[00:18:55.600 --> 00:18:57.600]  我說神啊
[00:18:57.600 --> 00:18:59.600]  裏面已經說不了很多
[00:18:59.600 --> 00:19:03.600]  原來我們的名被記在天上
[00:19:03.600 --> 00:19:05.600]  的意思是
[00:19:05.600 --> 00:19:07.600]  你和神有這個關係
[00:19:07.600 --> 00:19:09.600]  你可以隨時祈禱
[00:19:09.600 --> 00:19:11.600]  好像一個小女孩
[00:19:11.600 --> 00:19:13.600]  看着爸爸
[00:19:13.600 --> 00:19:15.600]  你不需要說話
[00:19:15.600 --> 00:19:17.600]  爸爸看到你的需要
[00:19:17.600 --> 00:19:19.600]  他已經開始出手
[00:19:19.600 --> 00:19:21.600]  所以耶穌說
[00:19:21.600 --> 00:19:23.600]  不要因爲那些鬼服了你
[00:19:23.600 --> 00:19:25.600]  不要因爲你名成利就
[00:19:25.600 --> 00:19:27.600]  你開心
[00:19:27.600 --> 00:19:29.600]  這些東西會過去的
[00:19:29.600 --> 00:19:31.600]  那些鬼會回來的
[00:19:31.600 --> 00:19:33.600]  因爲周圍都有很多困難
[00:19:33.600 --> 00:19:35.600]  我說
[00:19:35.600 --> 00:19:37.600]  OK
[00:19:37.600 --> 00:19:39.600]  我通常看完上文
[00:19:39.600 --> 00:19:41.600]  還有下理
[00:19:41.600 --> 00:19:43.600]  正當那時耶穌被聖靈感到
[00:19:43.600 --> 00:19:45.600]  就歡樂
[00:19:45.600 --> 00:19:47.600]  天地主我感謝你
[00:19:47.600 --> 00:19:49.600]  有個恩惠
[00:19:49.600 --> 00:19:51.600]  中文很好
[00:19:51.600 --> 00:19:53.600]  看到恩惠
[00:19:53.600 --> 00:19:55.600]  就是解釋上面
[00:19:55.600 --> 00:19:57.600]  你將這些東西
[00:19:57.600 --> 00:19:59.600]  向聰明通達的人就收起來
[00:19:59.600 --> 00:20:01.600]  向英雄就顯出來
[00:20:01.600 --> 00:20:03.600]  是你的美意
[00:20:03.600 --> 00:20:05.600]  本是如此
[00:20:05.600 --> 00:20:07.600]  一神的美意
[00:20:07.600 --> 00:20:09.600]  他的good pleasure
[00:20:09.600 --> 00:20:11.600]  是要
[00:20:11.600 --> 00:20:13.600]  聰明通達
[00:20:13.600 --> 00:20:15.600]  Wise and learned
[00:20:15.600 --> 00:20:17.600]  一是你生出來很聰明
[00:20:17.600 --> 00:20:19.600]  一是你讀書讀得很厲害
[00:20:19.600 --> 00:20:21.600]  Wise and learned
[00:20:21.600 --> 00:20:23.600]  聰明通達
[00:20:23.600 --> 00:20:25.600]  那些人
[00:20:25.600 --> 00:20:27.600]  明不明白
[00:20:27.600 --> 00:20:29.600]  開不開心
[00:20:29.600 --> 00:20:31.600]  不明白
[00:20:31.600 --> 00:20:33.600]  耶穌說
[00:20:33.600 --> 00:20:35.600]  正
[00:20:35.600 --> 00:20:37.600]  聰明的人
[00:20:37.600 --> 00:20:39.600]  厲害的人
[00:20:39.600 --> 00:20:41.600]  是不明白的
[00:20:41.600 --> 00:20:43.600]  藏起來是不明白
[00:20:43.600 --> 00:20:45.600]  哪些人才明白
[00:20:45.600 --> 00:20:47.600]  BB仔
[00:20:47.600 --> 00:20:49.600]  我們看看你們
[00:20:49.600 --> 00:20:53.600]  BB仔明白
[00:20:53.600 --> 00:20:55.600]  你不明白
[00:20:55.600 --> 00:20:57.600]  爲什麼
[00:20:57.600 --> 00:20:59.600]  看幅圖畫讓你們想想
[00:20:59.600 --> 00:21:01.600]  對了
[00:21:01.600 --> 00:21:03.600]  爲什麼
[00:21:03.600 --> 00:21:05.600]  這樣的BB仔會明白
[00:21:05.600 --> 00:21:07.600]  我們坐在這裏
[00:21:07.600 --> 00:21:09.600]  讀這麼多書的人不明白
[00:21:09.600 --> 00:21:13.600]  那個奧妙在哪裏
[00:21:13.600 --> 00:21:19.600]  實在也是
[00:21:19.600 --> 00:21:21.600]  BB仔哭
[00:21:21.600 --> 00:21:23.600]  當然有些BB仔我們特別想訓練
[00:21:23.600 --> 00:21:25.600]  讓他哭
[00:21:25.600 --> 00:21:27.600]  不抱他
[00:21:27.600 --> 00:21:29.600]  有些會哭一天
[00:21:29.600 --> 00:21:31.600]  一般來說BB仔如果他哭
[00:21:31.600 --> 00:21:33.600]  容易滿足他嗎
[00:21:33.600 --> 00:21:37.600]  給他奶嘴吧
[00:21:37.600 --> 00:21:41.600]  今天我發覺
[00:21:41.600 --> 00:21:43.600]  不知道爲什麼現在的人
[00:21:43.600 --> 00:21:45.600]  照顧BB仔比我們以前照顧BB仔難
[00:21:45.600 --> 00:21:47.600]  以前照顧三個五個
[00:21:47.600 --> 00:21:49.600]  也沒什麼問題
[00:21:49.600 --> 00:21:51.600]  現在照顧一個已經第二個不生了
[00:21:51.600 --> 00:21:55.600]  其實不是那麼難
[00:21:55.600 --> 00:21:57.600]  我經常勸他們
[00:21:57.600 --> 00:21:59.600]  第一個是難一點
[00:21:59.600 --> 00:22:01.600]  第二個容易一點
[00:22:01.600 --> 00:22:03.600]  生到第三個覺得很容易
[00:22:03.600 --> 00:22:05.600]  如果第四個覺得沒問題
[00:22:05.600 --> 00:22:07.600]  問題是
[00:22:07.600 --> 00:22:09.600]  人們通常生第一個就停了
[00:22:09.600 --> 00:22:11.600]  所以就不明白
[00:22:11.600 --> 00:22:13.600]  原來生到第三第四個就沒問題
[00:22:13.600 --> 00:22:15.600]  我可以說因爲我生了三個
[00:22:15.600 --> 00:22:17.600]  我們北方開始有人生四個了
[00:22:17.600 --> 00:22:19.600]  你們努力吧
[00:22:19.600 --> 00:22:23.600]  其實BB仔就簡單一點
[00:22:23.600 --> 00:22:25.600]  他不是要奶
[00:22:25.600 --> 00:22:27.600]  就要睡覺累
[00:22:27.600 --> 00:22:29.600]  要麼把尿片塞了
[00:22:29.600 --> 00:22:31.600]  就這麼簡單
[00:22:31.600 --> 00:22:33.600]  如果他沒病沒痛
[00:22:33.600 --> 00:22:35.600]  但如果你要
[00:22:35.600 --> 00:22:37.600]  應付你的女朋友
[00:22:37.600 --> 00:22:39.600]  或者你的配偶
[00:22:39.600 --> 00:22:41.600]  要求不止三樣
[00:22:41.600 --> 00:22:43.600]  你餵飽他
[00:22:43.600 --> 00:22:45.600]  叫他快點睡
[00:22:45.600 --> 00:22:47.600]  然後
[00:22:47.600 --> 00:22:49.600]  他不會把尿片塞掉
[00:22:49.600 --> 00:22:51.600]  譬如他有些身體上
[00:22:51.600 --> 00:22:53.600]  簡單的需要
[00:22:53.600 --> 00:22:55.600]  如果滿足了這三樣
[00:22:55.600 --> 00:22:57.600]  我想這個世界就容易一點
[00:22:57.600 --> 00:22:59.600]  沒人罵到要離婚
[00:22:59.600 --> 00:23:05.600]  爲什麼BB仔
[00:23:05.600 --> 00:23:07.600]  簡單一點
[00:23:07.600 --> 00:23:09.600]  他們可以開心
[00:23:09.600 --> 00:23:11.600]  爲什麼我們這羣成人
[00:23:11.600 --> 00:23:13.600]  特別住在澳洲
[00:23:13.600 --> 00:23:15.600]  生活
[00:23:15.600 --> 00:23:17.600]  都愛你不死
[00:23:17.600 --> 00:23:21.600]  這種天氣
[00:23:21.600 --> 00:23:23.600]  全世界拍戲今年算最好
[00:23:23.600 --> 00:23:25.600]  又沒有大風雪
[00:23:25.600 --> 00:23:27.600]  又沒有地震
[00:23:27.600 --> 00:23:29.600]  又沒有翻車
[00:23:29.600 --> 00:23:31.600]  其實
[00:23:31.600 --> 00:23:33.600]  應該值得開心
[00:23:33.600 --> 00:23:37.600]  爲什麼我們仍然這麼難
[00:23:37.600 --> 00:23:39.600]  可以開心
[00:23:39.600 --> 00:23:41.600]  和感恩呢
[00:23:41.600 --> 00:23:45.600]  如果你家裏有BB仔
[00:23:45.600 --> 00:23:47.600]  或者你親戚裏有BB仔
[00:23:47.600 --> 00:23:49.600]  我就讓你可以想想
[00:23:49.600 --> 00:23:51.600]  你抱着BB仔的時候
[00:23:51.600 --> 00:23:53.600]  你想了些什麼
[00:23:53.600 --> 00:23:55.600]  如果沒有
[00:23:55.600 --> 00:23:57.600]  我們給大家一兩分鐘
[00:23:57.600 --> 00:23:59.600]  看看這幅圖畫
[00:23:59.600 --> 00:24:01.600]  你覺得耶穌爲什麼說
[00:24:01.600 --> 00:24:03.600]  BB仔就會明白呢
[00:24:03.600 --> 00:24:15.600]  爲什麼BB仔會明白呢
[00:24:15.600 --> 00:24:19.600]  其實他喫飽就睡了
[00:24:19.600 --> 00:24:21.600]  不用用很多腦筋
[00:24:21.600 --> 00:24:29.600]  你抱着BB仔
[00:24:29.600 --> 00:24:31.600]  他睡在你的懷裏
[00:24:31.600 --> 00:24:33.600]  他喫飽了
[00:24:33.600 --> 00:24:35.600]  不哭的時候
[00:24:35.600 --> 00:24:37.600]  你抱着他
[00:24:37.600 --> 00:24:39.600]  你感覺什麼呢
[00:24:39.600 --> 00:24:43.600]  舒服嗎
[00:24:43.600 --> 00:24:47.600]  你看到BB仔舒服
[00:24:47.600 --> 00:24:49.600]  你抱着BB仔
[00:24:49.600 --> 00:24:51.600]  你感覺怎麼樣
[00:24:51.600 --> 00:24:55.600]  是不是很滿足
[00:24:55.600 --> 00:25:01.600]  其實被人抱
[00:25:01.600 --> 00:25:03.600]  和你抱他
[00:25:03.600 --> 00:25:05.600]  大家都很滿足
[00:25:05.600 --> 00:25:11.600]  我沒有一個絕對的答案
[00:25:11.600 --> 00:25:13.600]  給大家
[00:25:13.600 --> 00:25:15.600]  但我覺得
[00:25:15.600 --> 00:25:17.600]  你自己嘗試去明白耶穌這句話
[00:25:17.600 --> 00:25:19.600]  你自己試一下
[00:25:19.600 --> 00:25:21.600]  看看BB仔
[00:25:21.600 --> 00:25:23.600]  或者抱着BB仔
[00:25:23.600 --> 00:25:25.600]  再去默想下
[00:25:25.600 --> 00:25:27.600]  你內心
[00:25:27.600 --> 00:25:29.600]  爲了什麼煩惱
[00:25:29.600 --> 00:25:31.600]  爲了什麼生氣呢
[00:25:31.600 --> 00:25:33.600]  我相信
[00:25:33.600 --> 00:25:35.600]  你慢慢就會明白
[00:25:35.600 --> 00:25:43.600]  神是很好的
[00:25:43.600 --> 00:25:45.600]  其實
[00:25:45.600 --> 00:25:47.600]  是我們不明白
[00:25:47.600 --> 00:25:49.600]  我們沒機會靜下來
[00:25:49.600 --> 00:25:51.600]  我跟着主呢
[00:25:51.600 --> 00:25:53.600]  我就是在freeway那半個小時
[00:25:53.600 --> 00:25:55.600]  其實都沒半個小時
[00:25:55.600 --> 00:25:57.600]  20分鐘左右
[00:25:57.600 --> 00:25:59.600]  還有5分鐘就鬧仔了
[00:25:59.600 --> 00:26:01.600]  減了15分鐘
[00:26:01.600 --> 00:26:05.600]  靜下來之後呢
[00:26:05.600 --> 00:26:07.600]  你的心呢
[00:26:07.600 --> 00:26:09.600]  就好像BB仔一樣
[00:26:13.600 --> 00:26:15.600]  靜下來之後呢
[00:26:15.600 --> 00:26:17.600]  我就去寶卡達
[00:26:17.600 --> 00:26:19.600]  出克騰
[00:26:19.600 --> 00:26:21.600]  一出克騰
[00:26:21.600 --> 00:26:23.600]  轉入去主街
[00:26:23.600 --> 00:26:25.600]  我兒子就大叫
[00:26:25.600 --> 00:26:27.600]  subway在那裏
[00:26:27.600 --> 00:26:31.600]  你明白嗎
[00:26:31.600 --> 00:26:33.600]  當你靜下來的時候
[00:26:33.600 --> 00:26:35.600]  你就見到subway
[00:26:35.600 --> 00:26:37.600]  我想連Sandy住在寶卡達
[00:26:37.600 --> 00:26:39.600]  她都不知道subway在哪
[00:26:39.600 --> 00:26:41.600]  我其實走過那條路
[00:26:41.600 --> 00:26:43.600]  一百幾十次
[00:26:43.600 --> 00:26:45.600]  我都沒留意
[00:26:45.600 --> 00:26:47.600]  那裏有一間subway
[00:26:47.600 --> 00:26:49.600]  我只知道那裏有shop
[00:26:49.600 --> 00:26:51.600]  但因爲在安靜當中
[00:26:51.600 --> 00:26:53.600]  如果我繼續罵兒子呢
[00:26:53.600 --> 00:26:55.600]  兒子生氣呢
[00:26:55.600 --> 00:26:57.600]  我想他都看不到
[00:26:57.600 --> 00:26:59.600]  但如果我能夠停下來
[00:26:59.600 --> 00:27:01.600]  你安靜想起這個BB
[00:27:01.600 --> 00:27:03.600]  你發覺
[00:27:03.600 --> 00:27:05.600]  神就讓你一眼就看到subway
[00:27:05.600 --> 00:27:07.600]  所以很簡單
[00:27:07.600 --> 00:27:09.600]  那裏一停車買完就去
[00:27:11.600 --> 00:27:13.600]  但在那一刻
[00:27:13.600 --> 00:27:15.600]  我就開始知道要感恩
[00:27:15.600 --> 00:27:19.600]  不是靠我們玩google map
[00:27:19.600 --> 00:27:21.600]  不是靠你的記憶
[00:27:21.600 --> 00:27:23.600]  他說哪裏有都沒有
[00:27:23.600 --> 00:27:25.600]  但其實你安靜下來
[00:27:25.600 --> 00:27:27.600]  神開你的眼睛一看
[00:27:27.600 --> 00:27:31.600]  就有出路
[00:27:31.600 --> 00:27:33.600]  然後
[00:27:33.600 --> 00:27:35.600]  當我開始感恩的時候
[00:27:35.600 --> 00:27:37.600]  我心裏想起了
[00:27:37.600 --> 00:27:39.600]  我今天要講的祕訣
[00:27:39.600 --> 00:27:41.600]  一會兒講下去你就會知道
[00:27:41.600 --> 00:27:43.600]  好
[00:27:43.600 --> 00:27:45.600]  這些都是生活的鎖匙
[00:27:45.600 --> 00:27:47.600]  他說我的命很苦
[00:27:47.600 --> 00:27:51.600]  不是說我一件半件開不開心
[00:27:51.600 --> 00:27:53.600]  我整個人生裏
[00:27:53.600 --> 00:27:55.600]  有大部分的時間
[00:27:55.600 --> 00:27:57.600]  沒有像你們這樣幸運
[00:27:57.600 --> 00:27:59.600]  我生命裏
[00:27:59.600 --> 00:28:01.600]  有很多苦劫
[00:28:01.600 --> 00:28:03.600]  好 帶大家看另外一個
[00:28:03.600 --> 00:28:05.600]  靜當那時
[00:28:05.600 --> 00:28:07.600]  又有一個靜當那時
[00:28:07.600 --> 00:28:09.600]  他進前來
[00:28:09.600 --> 00:28:11.600]  清謝神
[00:28:11.600 --> 00:28:13.600]  即是感恩
[00:28:13.600 --> 00:28:15.600]  然後將這個小沈的事
[00:28:15.600 --> 00:28:17.600]  他又看到這個寶寶
[00:28:17.600 --> 00:28:19.600]  他就將這件事和其他
[00:28:19.600 --> 00:28:21.600]  整個耶路撒冷的人
[00:28:21.600 --> 00:28:23.600]  講
[00:28:23.600 --> 00:28:25.600]  因爲那些人每個人等着一個好消息
[00:28:25.600 --> 00:28:27.600]  他看到這個寶寶
[00:28:27.600 --> 00:28:29.600]  他就要講一個好消息
[00:28:29.600 --> 00:28:31.600]  這個是誰
[00:28:31.600 --> 00:28:33.600]  看下去
[00:28:33.600 --> 00:28:35.600]  原來他的名字叫阿娜
[00:28:35.600 --> 00:28:37.600]  有一個女仙姿
[00:28:37.600 --> 00:28:41.600]  年輕的時候
[00:28:41.600 --> 00:28:43.600]  就出嫁
[00:28:43.600 --> 00:28:45.600]  現在已經年紀老邁了
[00:28:45.600 --> 00:28:47.600]  她和她的丈夫只住了七年
[00:28:47.600 --> 00:28:49.600]  就寡居了
[00:28:49.600 --> 00:28:51.600]  現在已經84歲
[00:28:51.600 --> 00:28:53.600]  也都有些
[00:28:53.600 --> 00:28:55.600]  譯經說他可能是84歲
[00:28:55.600 --> 00:28:57.600]  做寡婦
[00:28:57.600 --> 00:28:59.600]  即是做了寡婦84年
[00:28:59.600 --> 00:29:01.600]  又可能他是84歲
[00:29:01.600 --> 00:29:03.600]  現在
[00:29:03.600 --> 00:29:05.600]  誰都說他起碼100歲
[00:29:05.600 --> 00:29:07.600]  還有
[00:29:07.600 --> 00:29:09.600]  已經是
[00:29:09.600 --> 00:29:11.600]  寡居在人生裏面
[00:29:11.600 --> 00:29:13.600]  是四分三
[00:29:13.600 --> 00:29:17.600]  這個人並沒有離開聖殿
[00:29:17.600 --> 00:29:19.600]  他是禁食祈禱
[00:29:19.600 --> 00:29:21.600]  晝夜侍奉神
[00:29:21.600 --> 00:29:23.600]  然後正當雅善
[00:29:23.600 --> 00:29:25.600]  意思是什麼呢
[00:29:25.600 --> 00:29:27.600]  以前的人通常十五六歲就結婚
[00:29:27.600 --> 00:29:29.600]  七年之後
[00:29:29.600 --> 00:29:31.600]  丈夫就去世了
[00:29:31.600 --> 00:29:33.600]  這裏沒有記載
[00:29:33.600 --> 00:29:35.600]  他就
[00:29:35.600 --> 00:29:37.600]  22,23歲
[00:29:37.600 --> 00:29:39.600]  就做寡婦
[00:29:39.600 --> 00:29:41.600]  你不要說他
[00:29:41.600 --> 00:29:43.600]  做了84年寡婦
[00:29:43.600 --> 00:29:45.600]  還是84歲
[00:29:45.600 --> 00:29:47.600]  總之
[00:29:47.600 --> 00:29:49.600]  做寡婦就是他一生
[00:29:49.600 --> 00:29:51.600]  裏面四分三的時間
[00:29:51.600 --> 00:29:55.600]  這個人
[00:29:55.600 --> 00:29:57.600]  爲什麼可以在那個時候
[00:29:57.600 --> 00:29:59.600]  有感恩呢
[00:30:01.600 --> 00:30:03.600]  我要skip兩張slide
[00:30:03.600 --> 00:30:05.600]  不過不要緊
[00:30:05.600 --> 00:30:07.600]  先停在這裏
[00:30:07.600 --> 00:30:09.600]  這個阿娜
[00:30:09.600 --> 00:30:11.600]  如果在她的人生來說
[00:30:11.600 --> 00:30:13.600]  她一生
[00:30:13.600 --> 00:30:15.600]  應該是不開心的
[00:30:15.600 --> 00:30:17.600]  特別你想想
[00:30:17.600 --> 00:30:19.600]  她生活在千幾二千年前
[00:30:19.600 --> 00:30:21.600]  不是現在
[00:30:21.600 --> 00:30:23.600]  寡婦可以有事業
[00:30:23.600 --> 00:30:25.600]  可以再結婚
[00:30:25.600 --> 00:30:27.600]  可以有很多
[00:30:27.600 --> 00:30:29.600]  遊玩賺錢
[00:30:29.600 --> 00:30:31.600]  很多事都可以做
[00:30:31.600 --> 00:30:33.600]  但是當時的寡婦就不是了
[00:30:33.600 --> 00:30:35.600]  所以爲什麼呢
[00:30:35.600 --> 00:30:37.600]  教會要特別去接待
[00:30:37.600 --> 00:30:39.600]  這些寡婦
[00:30:39.600 --> 00:30:41.600]  因爲當時的寡婦
[00:30:41.600 --> 00:30:43.600]  是沒有工作的能力
[00:30:43.600 --> 00:30:45.600]  不可以去外面找工作
[00:30:45.600 --> 00:30:47.600]  也沒有工作
[00:30:47.600 --> 00:30:49.600]  當時來說
[00:30:49.600 --> 00:30:51.600]  也沒有什麼可以做
[00:30:51.600 --> 00:30:53.600]  所以就會走來走去
[00:30:53.600 --> 00:30:55.600]  不知道做什麼
[00:30:55.600 --> 00:30:57.600]  在那個時候來說
[00:30:57.600 --> 00:30:59.600]  對一個寡婦來說是很困難的
[00:30:59.600 --> 00:31:01.600]  但是這位寡婦
[00:31:01.600 --> 00:31:03.600]  從二十幾歲
[00:31:03.600 --> 00:31:05.600]  到八十幾歲
[00:31:05.600 --> 00:31:07.600]  究竟這六十年
[00:31:07.600 --> 00:31:09.600]  她是怎麼過的
[00:31:09.600 --> 00:31:11.600]  爲什麼會正當那時
[00:31:11.600 --> 00:31:13.600]  她來感恩呢
[00:31:13.600 --> 00:31:15.600]  一個八十四歲的人
[00:31:15.600 --> 00:31:17.600]  感恩已經很難了
[00:31:17.600 --> 00:31:19.600]  老人家又多病
[00:31:19.600 --> 00:31:21.600]  寡婦寡了六十年
[00:31:21.600 --> 00:31:23.600]  仍然能夠感恩
[00:31:23.600 --> 00:31:25.600]  我看到
[00:31:25.600 --> 00:31:27.600]  她生命裏面
[00:31:27.600 --> 00:31:29.600]  有一個東西在等着
[00:31:29.600 --> 00:31:31.600]  她在等着什麼
[00:31:31.600 --> 00:31:33.600]  她在等着一位救主
[00:31:33.600 --> 00:31:35.600]  要來
[00:31:35.600 --> 00:31:37.600]  她一直在祈禱
[00:31:37.600 --> 00:31:39.600]  她有一個目標
[00:31:39.600 --> 00:31:41.600]  她要等待神的拯救
[00:31:41.600 --> 00:31:43.600]  不是爲了她自己
[00:31:43.600 --> 00:31:45.600]  是爲了她整個民族的人等
[00:31:45.600 --> 00:31:47.600]  因爲她也八十四歲了
[00:31:47.600 --> 00:31:49.600]  快要回天家了
[00:31:49.600 --> 00:31:51.600]  她是爲了其他人祈禱
[00:31:51.600 --> 00:31:53.600]  爲了其他人的需要
[00:31:53.600 --> 00:31:55.600]  其他人能夠得到拯救
[00:31:55.600 --> 00:31:57.600]  她就晝夜
[00:31:57.600 --> 00:31:59.600]  侍奉神
[00:31:59.600 --> 00:32:01.600]  終於在那天
[00:32:01.600 --> 00:32:03.600]  她等到
[00:32:03.600 --> 00:32:05.600]  那天正當那時很有趣
[00:32:05.600 --> 00:32:07.600]  她沒見過耶穌嗎
[00:32:07.600 --> 00:32:09.600]  她沒見過耶穌
[00:32:09.600 --> 00:32:11.600]  又不知道
[00:32:11.600 --> 00:32:13.600]  哪個約瑟 哪個瑪利亞
[00:32:13.600 --> 00:32:15.600]  又不知道她何時會來聖殿
[00:32:15.600 --> 00:32:17.600]  又不知道她來聖殿的時候
[00:32:17.600 --> 00:32:19.600]  會不會剛睡着
[00:32:19.600 --> 00:32:21.600]  或者在喫飯
[00:32:21.600 --> 00:32:23.600]  她在聖殿
[00:32:23.600 --> 00:32:25.600]  太多巧合了
[00:32:25.600 --> 00:32:27.600]  聖殿就好像今天去銅鑼灣SOGO
[00:32:27.600 --> 00:32:29.600]  很多人
[00:32:29.600 --> 00:32:31.600]  你怎樣在那個角落
[00:32:31.600 --> 00:32:33.600]  會遇上這個寶寶
[00:32:33.600 --> 00:32:35.600]  你又知道這個寶寶
[00:32:35.600 --> 00:32:37.600]  就是將來的耶穌救世主
[00:32:37.600 --> 00:32:39.600]  一切沒那麼巧合
[00:32:39.600 --> 00:32:41.600]  所以當她說
[00:32:41.600 --> 00:32:43.600]  正當那時
[00:32:43.600 --> 00:32:45.600]  是在說聖靈
[00:32:45.600 --> 00:32:47.600]  在這裏將這些東西
[00:32:47.600 --> 00:32:49.600]  撮合
[00:32:49.600 --> 00:32:51.600]  因爲我通常覺得
[00:32:51.600 --> 00:32:55.600]  怎樣將聖經裏的東西
[00:32:55.600 --> 00:32:57.600]  和你的生命聯起上來
[00:32:57.600 --> 00:32:59.600]  對我來說
[00:32:59.600 --> 00:33:01.600]  好像昨天很簡單的經驗
[00:33:01.600 --> 00:33:03.600]  正當那時
[00:33:03.600 --> 00:33:05.600]  當你的心靜下來
[00:33:05.600 --> 00:33:07.600]  你肯向神呼求的時候
[00:33:07.600 --> 00:33:09.600]  我就正當那時
[00:33:09.600 --> 00:33:11.600]  就見到失慧
[00:33:11.600 --> 00:33:13.600]  然後
[00:33:13.600 --> 00:33:15.600]  正當那時
[00:33:15.600 --> 00:33:17.600]  就因爲我今天要講這堂感恩和喜樂
[00:33:17.600 --> 00:33:19.600]  我裏面有聲音
