
[00:00:00.000 --> 00:00:03.000]  各位梁法堂的弟兄姊妹平安
[00:17:59.210 --> 00:18:02.290]  我們很多時讀到那段經文
[00:18:02.290 --> 00:18:03.370]  都會感受到
[00:18:03.370 --> 00:18:04.890]  為什麼要夜晚來找耶穌
[00:18:04.890 --> 00:18:07.010]  日光日白是不行的
[00:18:07.010 --> 00:18:09.130]  大家明白多一點都知道
[00:18:09.130 --> 00:18:12.770]  因為他也怕當時的法尼塞人對他的非議
[00:18:12.770 --> 00:18:16.850]  所以他現在也是一個很低調的人
[00:18:16.850 --> 00:18:19.610]  不過這個人低調歸低調
[00:18:19.610 --> 00:18:23.330]  但是他在這個特別的關頭
[00:18:23.330 --> 00:18:28.130]  就是他認識的耶穌已經死了的時候
[00:18:28.130 --> 00:18:30.010]  他再次走出來
[00:18:30.010 --> 00:18:31.690]  他做的是什麼呢
[00:18:31.690 --> 00:18:35.130]  他是為耶穌預備一個猶太人的安葬
[00:18:35.130 --> 00:18:36.970]  應該要做的事情
[00:18:36.970 --> 00:18:39.250]  就是預備沉香沒藥
[00:18:39.250 --> 00:18:42.050]  來為耶穌沒屍首
[00:18:42.050 --> 00:18:48.410]  這個是對耶穌表達尊敬的方法
[00:18:48.410 --> 00:18:52.290]  其實尼哥底姆和約瑟
[00:18:52.290 --> 00:18:55.410]  他們這兩個人所作的
[00:18:55.410 --> 00:19:00.130]  都是在一個很特別的時候
[00:19:00.130 --> 00:19:02.970]  當我們以為耶穌這個屍首
[00:19:02.970 --> 00:19:04.970]  其實可能都是和其他犯人一樣
[00:19:04.970 --> 00:19:07.370]  很普通可以處理的事情
[00:19:07.370 --> 00:19:10.770]  但是因為他們的出現
[00:19:10.770 --> 00:19:18.170]  讓耶穌的安葬有一個特別的意義
[00:19:18.170 --> 00:19:20.090]  意義在於什麼
[00:19:20.090 --> 00:19:27.770]  不只是讓耶穌安葬在一個是正的墓穴當中
[00:19:27.770 --> 00:19:30.370]  不只是讓耶穌在死了之後
[00:19:30.370 --> 00:19:35.650]  也是祂的身體得到適當的保護和尊重
[00:19:35.650 --> 00:19:40.450]  他們所做的就是因為他們的出現
[00:19:40.450 --> 00:19:43.650]  在聖經裡面成為一個很大的對比
[00:19:43.650 --> 00:19:46.410]  就是和門徒的對比
[00:19:46.410 --> 00:19:48.570]  我們看到門徒當時
[00:19:48.570 --> 00:19:52.090]  其實在耶穌死了之後
[00:19:52.090 --> 00:19:55.170]  直到耶穌復活顯現之前
[00:19:55.170 --> 00:19:57.770]  其實他們都是沉了底
[00:19:57.770 --> 00:20:00.090]  他們都是沉了水
[00:20:00.090 --> 00:20:01.890]  之前他們是在幕前的
[00:20:01.890 --> 00:20:03.770]  他們是好像一班主角
[00:20:03.770 --> 00:20:05.690]  大家的眼光都是在
[00:20:05.690 --> 00:20:08.170]  就是看到耶穌也看到他們
[00:20:08.170 --> 00:20:13.050]  但是在這個時候他們轉換了這個角色
[00:20:13.050 --> 00:20:15.050]  去沉了底
[00:20:15.050 --> 00:20:20.450]  但是這反而平時是默默低調的
[00:20:20.450 --> 00:20:21.690]  這個藥室
[00:20:21.690 --> 00:20:23.250]  這個尼哥弟夢
[00:20:23.250 --> 00:20:26.210]  他們就走上台前
[00:20:26.210 --> 00:20:29.570]  走上去浮面
[00:20:29.570 --> 00:20:32.330]  來表示他們的身份
[00:20:32.330 --> 00:20:38.850]  他們是為了表達對耶穌的尊敬
[00:20:38.850 --> 00:20:43.530]  其實這個正是在這個時間裡在表達
[00:20:43.530 --> 00:20:46.610]  當人以為這個時局是很低迷的時候
[00:20:46.610 --> 00:20:47.770]  已經去到終局了
[00:20:47.770 --> 00:20:49.330]  沒有希望的時候
[00:20:49.330 --> 00:20:52.930]  但是總有一班人會繼續站起來
[00:20:52.930 --> 00:20:54.050]  好像一班人的沉下
[00:20:54.050 --> 00:20:56.370]  但是另一班人的站起來
[00:20:56.370 --> 00:20:58.410]  一個是一個的流轉
[00:20:58.410 --> 00:21:01.170]  一個是一個信心的流轉
[00:21:01.170 --> 00:21:03.250]  是一個處境的流轉
[00:21:03.250 --> 00:21:07.450]  也是上帝工作的流轉
[00:21:07.450 --> 00:21:07.890]  是的
[00:21:07.890 --> 00:21:11.730]  我們有時看到一個場景是很低迷
[00:21:11.730 --> 00:21:13.770]  或者是沒有什麼盼望
[00:21:13.770 --> 00:21:15.250]  好像做什麼都不行
[00:21:15.250 --> 00:21:17.770]  是真的令人覺得很失望
[00:21:17.770 --> 00:21:20.010]  很無助
[00:21:20.010 --> 00:21:22.850]  這個心情用聖經的人物比喻
[00:21:22.850 --> 00:21:24.530]  你會想起伊利亞
[00:21:24.530 --> 00:21:28.450]  他當一個人要面對耶穌基督的追殺
[00:21:28.450 --> 00:21:30.570]  他真的覺得自己是很孤單
[00:21:30.570 --> 00:21:32.890]  所以他情願去囚死
[00:21:32.890 --> 00:21:36.410]  但是上帝是開另一面的局面告訴他
[00:21:36.410 --> 00:21:38.770]  有七千人在這裡
[00:21:38.770 --> 00:21:43.090]  未向巴力去屈膝跪拜
[00:21:43.090 --> 00:21:44.570]  上帝總是告訴我們
[00:21:44.570 --> 00:21:46.930]  在祂面前有另一面
[00:21:46.930 --> 00:21:49.330]  不要只看我們眼前的局面
[00:21:49.330 --> 00:21:51.250]  上帝有祂的預備
[00:21:51.250 --> 00:21:53.770]  有祂自己擺的盤
[00:21:53.770 --> 00:21:55.490]  可能是一個暗盤
[00:21:55.490 --> 00:21:56.690]  但是到適當的時候
[00:21:56.690 --> 00:21:59.730]  祂會讓我們知道
[00:21:59.730 --> 00:22:03.690]  今天在我們香港的當中
[00:22:03.690 --> 00:22:07.810]  我想經過這個社會這麼多的變遷
[00:22:07.810 --> 00:22:10.970]  還有仍然在一個轉變的裏面
[00:22:10.970 --> 00:22:14.130]  我們很多人都會相信
[00:22:14.130 --> 00:22:15.730]  做基督徒很難
[00:22:15.730 --> 00:22:17.570]  或者大家都會覺得
[00:22:17.570 --> 00:22:19.130]  做基督徒都沒有什麼希望
[00:22:19.130 --> 00:22:21.890]  都是死氣沉沉
[00:22:21.890 --> 00:22:23.530]  但是很特別
[00:22:23.530 --> 00:22:26.050]  我相信不是只有我一個人觀察到
[00:22:26.050 --> 00:22:28.210]  其實在近幾年裏面
[00:22:28.210 --> 00:22:29.690]  反而要去獻身
[00:22:29.690 --> 00:22:33.690]  要去偉身去讀神學的年輕人
[00:22:33.690 --> 00:22:35.570]  是比以前多得多
[00:22:35.570 --> 00:22:37.210]  各個神學院都反映
[00:22:37.210 --> 00:22:40.690]  其實更多年輕人願意起來偉身
[00:22:40.690 --> 00:22:43.130]  雖然教會說他們很難養年輕人
[00:22:43.130 --> 00:22:44.330]  因為各樣的不同
[00:22:44.330 --> 00:22:45.330]  政見的不同
[00:22:45.330 --> 00:22:47.290]  或者時代的不同
[00:22:47.290 --> 00:22:49.170]  大家世代的想法的不同
[00:22:49.170 --> 00:22:51.490]  或者大家的生活圈子的不同等等
[00:22:51.490 --> 00:22:55.210]  都好像令我們不能再跟年輕人在一起
[00:22:55.210 --> 00:22:57.330]  但是原來不是
[00:22:57.330 --> 00:23:01.130]  其實有更多人願意站起來
[00:23:01.130 --> 00:23:02.970]  也是為上帝
[00:23:02.970 --> 00:23:08.330]  只是可能不是在我們這個界線裏面看得到
[00:23:08.330 --> 00:23:10.770]  但是上帝是繼續在做他的工作
[00:23:10.770 --> 00:23:11.770]  繼續預備人
[00:23:11.770 --> 00:23:16.850]  繼續興起他一代一代的福音工作
[00:23:16.850 --> 00:23:20.250]  我早前是跟一班的弟兄姊妹見面
[00:23:20.250 --> 00:23:21.330]  我是很感動
[00:23:21.330 --> 00:23:24.010]  那一班是在我實習的時候
[00:23:24.010 --> 00:23:25.370]  一間教會裏面的
[00:23:25.370 --> 00:23:28.530]  當時是一班年輕人的小導師
[00:23:28.530 --> 00:23:31.690]  他們今天都已經結婚生子了
[00:23:31.690 --> 00:23:33.930]  但是更多我告訴他們知道
[00:23:33.930 --> 00:23:37.050]  他們已經在教會裏面獨當一面
[00:23:37.050 --> 00:23:37.530]  是的
[00:23:37.530 --> 00:23:38.890]  他們覺得他們的教會
[00:23:38.890 --> 00:23:41.330]  他們的制度好像都是很繃緊
[00:23:41.330 --> 00:23:43.090]  他們都有不滿
[00:23:43.090 --> 00:23:46.130]  但是他們卻是更加看到
[00:23:46.130 --> 00:23:48.970]  在這一代他們要起來
[00:23:48.970 --> 00:23:50.930]  可能是要做部長
[00:23:50.930 --> 00:23:52.970]  可能他們要做執事
[00:23:52.970 --> 00:23:57.290]  可能是他們還有很多的稀奇
[00:23:57.290 --> 00:23:59.650]  無論在這幾個掙扎的過程當中
[00:23:59.650 --> 00:24:03.050]  但我看到他們的那份堅持
[00:24:03.050 --> 00:24:07.090]  不要讓我們眼前的事情以為去到了終局
[00:24:07.090 --> 00:24:10.690]  上帝是有他的預備的局面
[00:24:10.690 --> 00:24:15.050]  我們要繼續好好做我們的本分
[00:24:15.050 --> 00:24:19.770]  去看著上帝他的預備怎麼走出來
[00:24:19.770 --> 00:24:22.010]  今天這一篇講道的講題
[00:24:22.010 --> 00:24:24.770]  其實我有想過是用這一個講題
[00:24:24.770 --> 00:24:25.690]  就是什麼呢?
[00:24:25.690 --> 00:24:30.290]  就是叫做「鼓勵不到的耶穌」
[00:24:30.290 --> 00:24:35.450]  的確在耶穌釘十字架之後
[00:24:35.450 --> 00:24:39.770]  經過這個喪禮
[00:24:39.770 --> 00:24:42.530]  經過一個安葬的過程
[00:24:42.530 --> 00:24:45.890]  其實當中的人他們都成為局中人
[00:24:45.890 --> 00:24:49.850]  想不到這個劇情怎麼繼續發展下去
[00:24:49.850 --> 00:24:51.650]  而最後更加想不到
[00:24:51.650 --> 00:24:53.530]  就在第三天
[00:24:53.530 --> 00:24:58.410]  這個人眼中已經死了的耶穌是會復活
[00:24:58.410 --> 00:25:00.970]  是勝過死亡的權柄
[00:25:00.970 --> 00:25:03.170]  是真真正正賜下盼望
[00:25:03.170 --> 00:25:04.610]  是超乎人所想
[00:25:04.610 --> 00:25:06.730]  是真正上帝的兒子
[00:25:06.730 --> 00:25:11.410]  是真正人的救恩的所在
[00:25:11.410 --> 00:25:19.210]  凌姊妹,在這個週末我盼望你都帶著這個心情
[00:25:19.210 --> 00:25:24.530]  也都去預備迎接復活節的降臨
[00:25:24.530 --> 00:25:27.330]  看看耶穌在你生命的當中
[00:25:27.330 --> 00:25:34.090]  有沒有你都令你估計不到的事情發生過在你身上
[00:25:34.090 --> 00:25:35.890]  你就會更加看到
[00:25:35.890 --> 00:25:38.890]  耶穌覺得的盼望不是口講
[00:25:38.890 --> 00:25:40.290]  是一個真真實實
[00:25:40.290 --> 00:25:44.690]  在我們生命可見可信的事
[00:25:44.690 --> 00:25:50.130]  我們一起低頭禱告
[00:25:50.130 --> 00:25:51.650]  愛我們的主耶穌基督
[00:25:51.650 --> 00:25:53.530]  我們滿心的感謝你
[00:25:53.530 --> 00:25:55.850]  因為你的勇敢
[00:25:55.850 --> 00:25:57.770]  你的愛
[00:25:57.770 --> 00:26:02.090]  令到你能夠走上這個十字架上面成就救恩
[00:26:02.090 --> 00:26:04.170]  拯救我們
[00:26:04.170 --> 00:26:06.050]  主,我們更感謝你
[00:26:06.050 --> 00:26:08.090]  你是大能的神
[00:26:08.090 --> 00:26:09.890]  你勝過死亡
[00:26:09.890 --> 00:26:13.410]  你亦都是一個願意向人啟示的主
[00:26:13.410 --> 00:26:19.810]  以至在聖經裡面留下你受死之後復活等等的事跡
[00:26:19.810 --> 00:26:25.250]  讓我們更有確切的信心去相信和明白
[00:26:25.250 --> 00:26:28.770]  主耶穌,你是配得我們去相信
[00:26:28.770 --> 00:26:30.730]  配得我們去稱重
[00:26:30.730 --> 00:26:35.090]  你都是我們那位值得依靠的上帝
[00:26:35.090 --> 00:26:38.290]  主,求你兼顧我們每一位弟兄姊妹的信心
[00:26:38.290 --> 00:26:40.930]  讓我們在這個復活節的前夕
[00:26:40.930 --> 00:26:43.090]  我們更加能夠專注
[00:26:43.090 --> 00:26:45.490]  也更加能夠嘗試思想
[00:26:45.490 --> 00:26:50.130]  上帝你的愛和你的大能成為我們生命裡面的盼望
[00:26:50.130 --> 00:26:53.930]  我們這樣的禱告奉耶穌基督的聖名而祈求
[00:26:53.930 --> 00:26:55.890]  阿們
