
[00:00:00.000 --> 00:00:02.680]  在1997年前的香港
[00:23:24.000 --> 00:23:30.000]  是重新去選擇一個健康美善的生命
[00:23:30.000 --> 00:23:34.600]  但他們的內心仍然是有掙扎的
[00:23:34.600 --> 00:23:38.200]  他們的內心仍然對一些的同性
[00:23:38.200 --> 00:23:41.200]  或者其他的東西是吸引的
[00:23:41.200 --> 00:23:44.800]  雖然他們沒有
[00:23:44.800 --> 00:23:47.400]  隨著這個情況
[00:23:47.400 --> 00:23:49.200]  縱容自己
[00:23:49.200 --> 00:23:52.000]  但他們仍然是掙扎
[00:23:52.000 --> 00:23:53.400]  其實還有很多很多
[00:23:53.400 --> 00:23:54.400]  或者在職場
[00:23:54.400 --> 00:23:58.400]  或者在一個擁有很多權力的人裡面
[00:23:58.400 --> 00:24:02.000]  其實他內心很多很多掙扎
[00:24:02.000 --> 00:24:03.000]  弟兄姊妹
[00:24:03.000 --> 00:24:06.000]  倘若我們知道有人是這樣
[00:24:06.000 --> 00:24:08.200]  或者我們自己也是這樣的時候
[00:24:08.200 --> 00:24:12.800]  我請大家不要單單只是為自己祈禱
[00:24:12.800 --> 00:24:15.600]  我們求主讓我們有勇氣
[00:24:15.600 --> 00:24:18.600]  我們向我們的長輩
[00:24:18.600 --> 00:24:21.600]  我們向我們的目者
[00:24:21.600 --> 00:24:26.000]  我們向他們求救
[00:24:26.000 --> 00:24:32.600]  可以坦誠將我們的掙扎跟他們分享
[00:24:32.600 --> 00:24:34.000]  若我們願意的話
[00:24:34.000 --> 00:24:37.800]  其實我們真的可以
[00:24:37.800 --> 00:24:39.600]  做一些小組
[00:24:39.600 --> 00:24:44.400]  跟我們一起的同行和守望
[00:24:44.400 --> 00:24:46.800]  弟兄姊妹小組的成立
[00:24:46.800 --> 00:24:51.000]  弟兄姊妹聚集的一起
[00:24:51.000 --> 00:24:58.400]  重點不是單單的分享
[00:24:58.400 --> 00:25:01.800]  而是當中的內容
[00:25:01.800 --> 00:25:08.400]  是可以分享我們的掙扎
[00:25:08.400 --> 00:25:13.400]  我們也學習有這份的愛心
[00:25:13.400 --> 00:25:16.400]  當弟兄姊妹分享他們的掙扎的時候
[00:25:16.400 --> 00:25:20.000]  我們就不要很快地用那本聖經
[00:25:20.000 --> 00:25:24.000]  然後就不斷地跟他們說
[00:25:24.000 --> 00:25:26.200]  弟兄姊妹我們要明白
[00:25:26.200 --> 00:25:28.800]  有些人他講了出來
[00:25:28.800 --> 00:25:31.400]  他不是認同的
[00:25:31.400 --> 00:25:35.000]  他是有一種身不由己的狀況
[00:25:35.000 --> 00:25:39.200]  很想很想地分享
[00:25:39.200 --> 00:25:44.200]  只是我們要求主幫助我們
[00:25:44.200 --> 00:25:47.600]  我們有一份的愛心
[00:25:47.600 --> 00:25:49.200]  去聆聽他們
[00:25:49.200 --> 00:25:51.800]  去接納他們
[00:25:51.800 --> 00:25:54.600]  在當中我們一同的
[00:25:54.600 --> 00:25:56.400]  同行一同的守望
[00:25:56.400 --> 00:25:59.400]  祈求神釋放我們
[00:25:59.400 --> 00:26:04.400]  特別你躺在掙扎裡面
[00:26:04.400 --> 00:26:06.200]  我們求主釋放我們
[00:26:06.200 --> 00:26:08.200]  不要再被罪控訴
[00:26:08.200 --> 00:26:09.800]  不斷控訴我們
[00:26:09.800 --> 00:26:10.800]  不斷懷疑自己
[00:26:10.800 --> 00:26:12.400]  我作為一個得救基督徒
[00:26:12.400 --> 00:26:14.800]  為什麼我在這個層面裡面
[00:26:14.800 --> 00:26:18.000]  我還有一種身不由己的狀況
[00:26:18.000 --> 00:26:20.200]  怎樣能夠靠著主的恩典
[00:26:20.200 --> 00:26:25.200]  能夠心靈一天勝過一天
[00:26:25.200 --> 00:26:27.600]  我們求主幫助我們
[00:26:27.600 --> 00:26:30.200]  其實死性能不能改變
[00:26:30.200 --> 00:26:32.600]  是在於我們有沒有醒覺
[00:26:32.600 --> 00:26:35.600]  或者正視私慾
[00:26:35.600 --> 00:26:38.200]  是一個問題
[00:26:38.200 --> 00:26:40.200]  我們不是一個問題
[00:26:40.200 --> 00:26:42.600]  私慾那個才是一個問題
[00:26:42.600 --> 00:26:45.600]  我們不要將這個問題
[00:26:45.600 --> 00:26:48.200]  放在我們自己的身份
[00:26:48.200 --> 00:26:50.800]  我是一個有問題的人
[00:26:50.800 --> 00:26:53.600]  如果我們要走出這一步
[00:26:53.600 --> 00:26:55.600]  我們要做學習
[00:26:55.600 --> 00:26:57.400]  靠著上帝的恩典
[00:26:57.400 --> 00:27:00.000]  靠著耶穌的補血
[00:27:00.000 --> 00:27:03.800]  祂說潔淨我們就潔淨我們
[00:27:03.800 --> 00:27:07.200]  以致我們不要常常覺得
[00:27:07.200 --> 00:27:09.600]  我們是問題
[00:27:09.600 --> 00:27:11.000]  我們不是問題
[00:27:11.000 --> 00:27:14.800]  我們要靠著主一起面對問題
[00:27:14.800 --> 00:27:18.800]  可惜假教師沒有察覺到問題的所在
[00:27:18.800 --> 00:27:22.000]  所以彼得在20-21節
[00:27:22.000 --> 00:27:25.600]  提及到假教師和跟隨者的結局
[00:27:25.600 --> 00:27:28.600]  以示警訊
[00:27:28.600 --> 00:27:30.800]  20節說
[00:27:30.800 --> 00:27:32.600]  這些人曾經信過主
[00:27:32.600 --> 00:27:33.600]  亦悔改過
[00:27:33.600 --> 00:27:35.600]  但又回頭
[00:27:35.600 --> 00:27:39.800]  走回一條污穢的路
[00:27:39.800 --> 00:27:41.600]  他們這些狀況
[00:27:41.600 --> 00:27:47.800]  去到末後比之前更加差
[00:27:47.800 --> 00:27:50.400]  彼得不僅這樣說
[00:27:50.400 --> 00:27:52.400]  他還多加一句
[00:27:52.400 --> 00:27:54.200]  21節說
[00:27:54.200 --> 00:27:57.400]  我寧願他們不知道什麼是義的路
[00:27:57.400 --> 00:28:00.400]  或者從來沒有聽過神的話
[00:28:00.400 --> 00:28:02.800]  因為他們的結局
[00:28:02.800 --> 00:28:06.400]  可能會更慘烈
[00:28:06.400 --> 00:28:09.800]  我們當中部分的資深信徒
[00:28:09.800 --> 00:28:12.400]  一聽到這樣就可能聯想到
[00:28:12.400 --> 00:28:14.600]  一次得救
[00:28:14.600 --> 00:28:16.600]  是不是永遠得救呢
[00:28:16.600 --> 00:28:18.800]  這個問題涉及到
[00:28:18.800 --> 00:28:23.400]  人有自由去回應神
[00:28:23.400 --> 00:28:26.000]  他有自由用信心去回應上帝的愛
[00:28:26.000 --> 00:28:31.800]  但同時間他可能真的有自由的離開舊恩
[00:28:31.800 --> 00:28:33.000]  但與此同時
[00:28:33.000 --> 00:28:33.800]  聖經說
[00:28:33.800 --> 00:28:37.600]  神是預定人得救的
[00:28:37.600 --> 00:28:40.600]  上帝一定會保守到底
[00:28:40.600 --> 00:28:43.200]  究竟是怎樣呢
[00:28:43.200 --> 00:28:44.400]  一次得救
[00:28:44.400 --> 00:28:48.200]  是不是永遠得救呢
[00:28:48.200 --> 00:28:49.600]  但是請大家留意
[00:28:49.600 --> 00:28:51.400]  一世紀的教會
[00:28:51.400 --> 00:28:56.600]  他們沒有任何什麼系統神學的東西
[00:28:56.600 --> 00:28:59.200]  只要
[00:28:59.200 --> 00:29:04.600]  只是一些基本和初型的教義
[00:29:04.600 --> 00:29:06.800]  因此我們不要期望彼得
[00:29:06.800 --> 00:29:10.000]  在彼得前後書中解答
[00:29:10.000 --> 00:29:11.400]  一次得救
[00:29:11.400 --> 00:29:14.200]  是不是永遠得救這個問題
[00:29:14.200 --> 00:29:19.600]  加上在經文中我們看不到一個很完整的論述
[00:29:19.600 --> 00:29:22.200]  當然我現在站在講台上
[00:29:22.200 --> 00:29:26.600]  我總要嘗試簡單回答這個問題
[00:29:26.600 --> 00:29:28.600]  我的答案是
[00:29:28.600 --> 00:29:31.400]  無論是或不是
[00:29:31.400 --> 00:29:36.200]  在事態上是一個完成式
[00:29:36.200 --> 00:29:37.600]  因此我的答法就是
[00:29:37.600 --> 00:29:41.400]  我會用一個未來式去回答
[00:29:41.400 --> 00:29:45.200]  由救贖到成性的過程
[00:29:45.200 --> 00:29:50.600]  人一直有得救的盼望
[00:29:50.600 --> 00:29:52.800]  求主保守我們
[00:29:52.800 --> 00:29:56.800]  正如彼得前書一章五節裡說得好
[00:29:56.800 --> 00:30:00.000]  就是為你們這些藉著信
[00:30:00.000 --> 00:30:02.600]  望神大能保守的人
[00:30:02.600 --> 00:30:04.400]  能獲得他所預備
[00:30:04.400 --> 00:30:09.000]  到末世要顯現救恩
[00:30:09.000 --> 00:30:11.000]  有時候我們面對一些情況
[00:30:11.000 --> 00:30:12.200]  或者我們自己的時候
[00:30:12.200 --> 00:30:13.400]  我們不斷地懷疑
[00:30:13.400 --> 00:30:15.800]  究竟上帝在我們的生命裡面
[00:30:15.800 --> 00:30:16.800]  會不會離開我們
[00:30:16.800 --> 00:30:18.600]  會不會離棄我們呢
[00:30:18.600 --> 00:30:20.400]  或者我們見到一些家庭
[00:30:20.400 --> 00:30:22.800]  或者一些人的生命出了問題的時候
[00:30:22.800 --> 00:30:27.000]  我們在懷疑他自己救恩的問題
[00:30:27.000 --> 00:30:28.800]  領子妹我舉過一個故事
[00:30:28.800 --> 00:30:31.200]  讓我們可以好好地重新反思
[00:30:31.200 --> 00:30:35.200]  上帝在人的生命的介入是如何
[00:30:35.200 --> 00:30:36.600]  真人真事
[00:30:36.600 --> 00:30:39.200]  狄聰和穎欣結婚了十年
[00:30:39.200 --> 00:30:43.000]  穎欣至少就接受基督了
[00:30:43.000 --> 00:30:45.400]  她長大之後結婚之後生小朋友
[00:30:45.400 --> 00:30:49.400]  她依然大發熱心
[00:30:49.400 --> 00:30:52.200]  她依然更加要成為教會的
[00:30:52.200 --> 00:30:56.400]  其中一個核心的侍奉人員
[00:30:56.400 --> 00:31:01.000]  可惜狄聰的事業陷入困境
[00:31:01.000 --> 00:31:02.800]  而她竟然
[00:31:02.800 --> 00:31:04.000]  信諸這麼久
[00:31:04.000 --> 00:31:06.600]  竟然迷上賭博
[00:31:06.600 --> 00:31:10.200]  她輸光了所有的流動資金
[00:31:10.200 --> 00:31:15.400]  就連她的家人都怕她不借錢給她了
[00:31:15.400 --> 00:31:17.800]  在那個時候
[00:31:17.800 --> 00:31:21.600]  狄聰他真的沒辦法
[00:31:21.600 --> 00:31:27.200]  他真的很想跳海一了百了
[00:31:27.200 --> 00:31:30.000]  穎欣見到自己的丈夫
[00:31:30.000 --> 00:31:35.000]  突然染上賭癮
[00:31:35.000 --> 00:31:38.800]  她整個情緒都陷入低谷
[00:31:38.800 --> 00:31:43.200]  但她們兩個整天為了錢罵罵罵罵
[00:31:43.200 --> 00:31:47.800]  她更加開始不相信她自己的丈夫
[00:31:47.800 --> 00:31:51.600]  但她依然求主保守
[00:31:51.600 --> 00:31:54.400]  求神保守她整個家庭
[00:31:54.400 --> 00:31:58.200]  有一次穎欣牽著她兩個女兒
[00:31:58.200 --> 00:32:03.600]  硬闖去賭場找她先生
[00:32:03.600 --> 00:32:05.800]  走到她先生那裏拍拍她
[00:32:05.800 --> 00:32:10.200]  跟她說 回家吃飯吧
[00:32:10.200 --> 00:32:15.600]  之後就轉身走了
[00:32:15.600 --> 00:32:20.000]  狄聰見到自己太太
[00:32:20.000 --> 00:32:23.000]  自己女兒的背影
[00:32:23.000 --> 00:32:27.600]  他心裏面很擇心
[00:32:27.600 --> 00:32:29.800]  我在做什麼
[00:32:29.800 --> 00:32:32.000]  我為什麼會這樣
[00:32:32.000 --> 00:32:35.000]  於是他就馬上追上去
[00:32:35.000 --> 00:32:39.800]  他跟太太說 我們回家吧
[00:32:39.800 --> 00:32:44.600]  他在途中切實地向上帝禱告
[00:32:44.600 --> 00:32:47.800]  求主赦免他的罪
[00:32:47.800 --> 00:32:50.800]  求主憐憫他
[00:32:50.800 --> 00:32:54.800]  於是他自此之後就絕跡賭場
[00:32:54.800 --> 00:32:58.800]  一關過了又要另一關
[00:32:58.800 --> 00:33:00.800]  穎欣因為長期受壓
[00:33:00.800 --> 00:33:03.200]  所以她的情緒已經開始不穩定
[00:33:03.200 --> 00:33:08.800]  在這時候做丈夫的只能百般的忍耐
[00:33:08.800 --> 00:33:12.800]  夫婦兩人用禱告去交託神
[00:33:12.800 --> 00:33:17.200]  而決定穎欣透過藥物治療
[00:33:17.200 --> 00:33:20.400]  幫助她舒緩 幫助她治好
[00:33:20.400 --> 00:33:23.200]  的確情況是有好轉
[00:33:23.200 --> 00:33:25.600]  但可惜因為長期以來
[00:33:25.600 --> 00:33:28.400]  他們彼此之間的那種吵架
[00:33:28.400 --> 00:33:33.200]  造成很大的傷害
[00:33:33.200 --> 00:33:37.200]  而這些傷害是揮之不去的
[00:33:37.200 --> 00:33:39.200]  他們越來越劇烈
[00:33:39.200 --> 00:33:40.600]  在哪裡可以看到呢
[00:33:40.600 --> 00:33:42.400]  就在他們家裡
[00:33:42.400 --> 00:33:45.400]  他們家裡有一間房間
[00:33:45.400 --> 00:33:48.400]  牆上有幾個凹位
[00:33:48.400 --> 00:33:52.800]  那些就是他們夫妻吵架的時候
[00:33:52.800 --> 00:33:57.400]  狄聰加拳打在牆上
[00:33:57.400 --> 00:34:00.400]  你看到他們家門鎖的位置
[00:34:00.400 --> 00:34:04.800]  或者牆上的枱角位置都爛了
[00:34:04.800 --> 00:34:08.000]  其實就是他們夫妻吵架的時候
[00:34:08.000 --> 00:34:11.400]  造成的
[00:34:11.400 --> 00:34:12.800]  弟兄姊妹
[00:34:12.800 --> 00:34:16.600]  我們看到他們的情況很嚴重
[00:34:16.600 --> 00:34:18.000]  於是他們沒辦法了
[00:34:18.000 --> 00:34:21.800]  鼓起最大的勇氣向他們的傳導人求助
[00:34:21.800 --> 00:34:26.600]  教會就安排一個同病相憐的小組給他們
[00:34:26.600 --> 00:34:29.400]  讓他們在當中彼此支持
[00:34:29.400 --> 00:34:31.800]  在小組裡他們禱告關懷
[00:34:31.800 --> 00:34:33.400]  流淚和解
[00:34:33.400 --> 00:34:36.000]  感恩歡呼
[00:34:36.000 --> 00:34:37.600]  狄聰和榮恩
[00:34:37.600 --> 00:34:41.600]  其實可以說是一個資深的信徒
[00:34:41.600 --> 00:34:44.200]  我想他們真的沒想過自己
[00:34:44.200 --> 00:34:45.200]  信主這麼久
[00:34:45.200 --> 00:34:46.800]  堅持了真理這麼久
[00:34:46.800 --> 00:34:49.400]  想不到進入了婚姻
[00:34:49.400 --> 00:34:51.800]  生命會搞成這樣
[00:34:51.800 --> 00:34:56.600]  我們看起來好像疑惑他們生命的見證
[00:34:56.600 --> 00:35:01.800]  或者他們是否還相信上帝呢
[00:35:01.800 --> 00:35:03.200]  但是無論如何
[00:35:03.200 --> 00:35:05.800]  我們的神並不是這樣看的
[00:35:05.800 --> 00:35:06.800]  我們的神告訴我們
[00:35:06.800 --> 00:35:09.600]  人的故事是未完結的
[00:35:09.600 --> 00:35:14.400]  因此他要嫁入這個家庭裡
[00:35:14.400 --> 00:35:16.200]  憐憫他們
[00:35:16.200 --> 00:35:20.200]  讓他們在當中經歷舊恩
[00:35:20.200 --> 00:35:22.800]  讓他們回到上帝裡
[00:35:22.800 --> 00:35:27.600]  因此他們一直在救贖和聖潔的過程裡
[00:35:27.600 --> 00:35:32.000]  一直盼望整個家庭有得救的日子
[00:35:32.000 --> 00:35:38.000]  這個就是上帝自己的大能
[00:35:38.000 --> 00:35:39.600]  兄弟姐妹
[00:35:39.600 --> 00:35:41.600]  在我們現在
[00:35:41.600 --> 00:35:44.200]  在我們生命的故事裡
[00:35:44.200 --> 00:35:47.600]  有沒有一些前景是我們很掙扎
[00:35:47.600 --> 00:35:48.800]  這些掙扎帶來
[00:35:48.800 --> 00:35:50.600]  我們不斷地開始懷疑自己
[00:35:50.600 --> 00:35:52.400]  我們是否只是在信神
[00:35:52.400 --> 00:35:53.800]  我們信得對不對
[00:35:53.800 --> 00:35:57.800]  或者上帝是否已經離開我們
[00:35:57.800 --> 00:36:00.000]  但是請大家記住
[00:36:00.000 --> 00:36:01.600]  我們的神愛我們的一個緣故
[00:36:01.600 --> 00:36:02.800]  祂連命都不要
[00:36:02.800 --> 00:36:07.600]  祂怎會在這個時候離開我們呢
[00:36:07.600 --> 00:36:09.200]  祂更加要在這個時候
[00:36:09.200 --> 00:36:12.600]  彰顯祂救贖的大能
[00:36:12.600 --> 00:36:17.200]  我們求上帝繼續保守我們
[00:36:17.200 --> 00:36:20.000]  最後我用一個故事作為結束
[00:36:20.000 --> 00:36:22.600]  有一天 Alan 跟 Bob 說
[00:36:22.600 --> 00:36:25.800]  (阿伯語)
[00:36:25.800 --> 00:36:28.800]  然後他們就吵起來
[00:36:28.800 --> 00:36:31.000]  吵得很激烈
[00:36:31.000 --> 00:36:33.000]  於是老師就來勸他
[00:36:33.000 --> 00:36:33.800]  就跟 Alan 說
[00:36:33.800 --> 00:36:37.400]  Alan 你不要這樣好不好
[00:36:37.400 --> 00:36:38.000]  Alan 就說
[00:36:38.000 --> 00:36:39.600]  為什麼我不可以生氣
[00:36:39.600 --> 00:36:41.600]  我連生氣的自由都沒有
[00:36:41.600 --> 00:36:43.800]  Bob 就說
[00:36:43.800 --> 00:36:44.800]  我喜歡是這樣
[00:36:44.800 --> 00:36:46.000]  我是這樣的
[00:36:46.000 --> 00:36:47.200]  本性如此
[00:36:47.200 --> 00:36:49.000]  不可以嗎
[00:36:49.000 --> 00:36:53.200]  老師就很溫柔地跟 Alan 說
[00:36:53.200 --> 00:36:54.600]  不是
[00:36:54.600 --> 00:36:56.000]  你應該可以做到一個
[00:36:56.000 --> 00:36:59.600]  不會被怒氣捆綁的自由
[00:36:59.600 --> 00:37:02.200]  是不是 Alan
[00:37:02.200 --> 00:37:04.200]  老師又對 Bob 說
[00:37:04.200 --> 00:37:06.600]  真正的自由是一種享受
[00:37:06.600 --> 00:37:08.800]  不是一種限制
[00:37:08.800 --> 00:37:11.800]  真正的自由是一個適度的釋放
[00:37:11.800 --> 00:37:15.800]  而不是去侵犯他人的權利
[00:37:15.800 --> 00:37:19.200]  如果你這樣的話
[00:37:19.200 --> 00:37:22.000]  你又做不到這些真正的自由的話
[00:37:22.000 --> 00:37:24.800]  其實本來你覺得喜歡的事
[00:37:24.800 --> 00:37:26.800]  可能開始變得不喜歡
[00:37:26.800 --> 00:37:30.200]  甚或是一件很不開心的事
[00:37:30.200 --> 00:37:33.200]  這兩個學生聽到之後
[00:37:33.200 --> 00:37:35.800]  就沉默了下來
[00:37:35.800 --> 00:37:38.200]  靜姐妹 唐若
[00:37:38.200 --> 00:37:40.200]  你是這兩位學生
[00:37:40.200 --> 00:37:43.600]  你又會怎樣回應
[00:37:43.600 --> 00:37:45.400]  老師所說的話呢
[00:37:45.400 --> 00:37:47.400]  我們一起祈禱
