
[00:00:00.000 --> 00:00:01.680]  各位電影姐妹早晨
[00:17:02.080 --> 00:17:04.080]  那些實例
[00:17:04.080 --> 00:17:07.080]  未必完全反映到真實情況
[00:17:07.080 --> 00:17:10.080]  但是譬如有些人常常轉教會
[00:17:10.080 --> 00:17:12.080]  我們叫這些叫教會難民
[00:17:12.080 --> 00:17:14.080]  有沒有聽過這個詞語
[00:17:14.080 --> 00:17:19.080]  我最近有個聯合國難民處聯絡我
[00:17:19.080 --> 00:17:20.080]  叫我捐獻
[00:17:20.080 --> 00:17:23.080]  跟著我說教會都有些難民
[00:17:23.080 --> 00:17:25.080]  因為他到處去
[00:17:25.080 --> 00:17:28.080]  到處都覺得這裡有很多天災
[00:17:28.080 --> 00:17:29.080]  有很多人禍
[00:17:29.080 --> 00:17:31.080]  總之到處都不太行
[00:17:31.080 --> 00:17:33.080]  那怎麼辦呢
[00:17:33.080 --> 00:17:35.080]  常常轉教會
[00:17:35.080 --> 00:17:36.080]  常常轉
[00:17:36.080 --> 00:17:40.080]  因為他無法投入在神的家
[00:17:40.080 --> 00:17:41.080]  很多原因
[00:17:41.080 --> 00:17:44.080]  但是如果我們沒有長大
[00:17:44.080 --> 00:17:45.080]  沒有信服
[00:17:45.080 --> 00:17:47.080]  沒有降服在神
[00:17:47.080 --> 00:17:48.080]  好像你上飛機之前
[00:17:48.080 --> 00:17:51.080]  你真的將自己降服
[00:17:51.080 --> 00:17:56.080]  交了自己給機組的人員
[00:17:56.080 --> 00:17:58.080]  你自己沒有什麼可以做
[00:17:58.080 --> 00:18:01.080]  你知道當飛機失事的時候
[00:18:01.080 --> 00:18:02.080]  你可以做什麼
[00:18:02.080 --> 00:18:03.080]  祈禱
[00:18:03.080 --> 00:18:06.080]  WhatsApp都不用出
[00:18:06.080 --> 00:18:09.080]  現在在飛機上有Wi-Fi
[00:18:09.080 --> 00:18:13.080]  可能還可以出多個WhatsApp
[00:18:13.080 --> 00:18:15.080]  但是頂智慧
[00:18:15.080 --> 00:18:18.080]  信服就是你要降服
[00:18:18.080 --> 00:18:20.080]  你要跟從
[00:18:20.080 --> 00:18:22.080]  我們人不喜歡降服
[00:18:22.080 --> 00:18:24.080]  一個長大成熟的人
[00:18:24.080 --> 00:18:27.080]  就是必經信服的階段
[00:18:27.080 --> 00:18:28.080]  如果你說
[00:18:28.080 --> 00:18:31.080]  我發覺自己不是很多成長
[00:18:31.080 --> 00:18:32.080]  我鼓勵你
[00:18:32.080 --> 00:18:34.080]  你真的要學會怎樣
[00:18:34.080 --> 00:18:37.080]  在神面前學去信服
[00:18:37.080 --> 00:18:40.080]  信服是投降
[00:18:40.080 --> 00:18:42.080]  將我們的心意放開
[00:18:42.080 --> 00:18:44.080]  讓耶穌的心意放在這裡
[00:18:44.080 --> 00:18:45.080]  第一個
[00:18:45.080 --> 00:18:47.080]  我們不再像小孩子
[00:18:47.080 --> 00:18:49.080]  第一個特點是怎樣的呢
[00:18:49.080 --> 00:18:50.080]  我們讀一讀輔助經文
[00:18:50.080 --> 00:18:53.080]  哥倫多前書13章4到8節
[00:18:53.080 --> 00:18:55.080]  阿上預備起
[00:18:55.080 --> 00:18:57.080]  愛是恆久忍耐
[00:18:57.080 --> 00:18:59.080]  又有因此
[00:18:59.080 --> 00:19:01.080]  愛是不疾度
[00:19:01.080 --> 00:19:02.080]  不自誇
[00:19:02.080 --> 00:19:03.080]  不張狂
[00:19:03.080 --> 00:19:05.080]  不作害羞的事
[00:19:05.080 --> 00:19:07.080]  不投自己的益處
[00:19:07.080 --> 00:19:09.080]  不輕易發怒
[00:19:09.080 --> 00:19:12.080]  不計算人家的惡
[00:19:12.080 --> 00:19:14.080]  不喜歡不義
[00:19:14.080 --> 00:19:16.080]  只喜歡真理
[00:19:16.080 --> 00:19:17.080]  凡是包容
[00:19:17.080 --> 00:19:19.080]  凡是相信
[00:19:19.080 --> 00:19:20.080]  凡是盼望
[00:19:20.080 --> 00:19:22.080]  凡是忍耐
[00:19:22.080 --> 00:19:24.080]  愛是永不止息
[00:19:24.080 --> 00:19:26.080]  有沒有看到
[00:19:26.080 --> 00:19:28.080]  PowerPoint沒有的嗎
[00:19:28.080 --> 00:19:31.080]  我看你們為何背得這麼猶豫
[00:19:31.080 --> 00:19:35.080]  愛是不
[00:19:35.080 --> 00:19:37.080]  PowerPoint有沒有
[00:19:37.080 --> 00:19:41.080]  沒有
[00:19:41.080 --> 00:19:44.080]  沒有打到
[00:19:44.080 --> 00:19:45.080]  不要緊
[00:19:45.080 --> 00:19:52.080]  我大部份都懂得背
[00:19:52.080 --> 00:19:57.080]  每一段廣道大綱都有經節
[00:19:57.080 --> 00:20:01.080]  第一個長大成熟的人的特點
[00:20:01.080 --> 00:20:03.080]  他有愛
[00:20:03.080 --> 00:20:06.080]  這個愛不只是意念的愛
[00:20:06.080 --> 00:20:08.080]  他不止有心他還有力
[00:20:08.080 --> 00:20:10.080]  今天我們評估一件事
[00:20:10.080 --> 00:20:12.080]  我們做不做到
[00:20:12.080 --> 00:20:13.080]  不只是我們知道
[00:20:13.080 --> 00:20:15.080]  我們基督徒很多時候是頭腦
[00:20:15.080 --> 00:20:17.080]  我們知道要孝順父母
[00:20:17.080 --> 00:20:19.080]  但有時我們沒有那個能力
[00:20:19.080 --> 00:20:20.080]  我們知道要勤力
[00:20:20.080 --> 00:20:21.080]  要紀律
[00:20:21.080 --> 00:20:22.080]  要關心人
[00:20:22.080 --> 00:20:24.080]  我們有這個心
[00:20:24.080 --> 00:20:26.080]  但我們卻沒有那個力
[00:20:26.080 --> 00:20:28.080]  一個長大成熟的人
[00:20:28.080 --> 00:20:30.080]  他不止有心
[00:20:30.080 --> 00:20:32.080]  他還有力
[00:20:32.080 --> 00:20:34.080]  一個成熟的人
[00:20:34.080 --> 00:20:37.080]  他愛的持久力是長的
[00:20:37.080 --> 00:20:40.080]  不會因為別人有沒有愛的回應
[00:20:40.080 --> 00:20:43.080]  而去決定是否繼續愛
[00:20:43.080 --> 00:20:45.080]  我們真正成熟的人
[00:20:45.080 --> 00:20:47.080]  是無條件的愛
[00:20:47.080 --> 00:20:52.080]  我都說過很多時候我們的愛會被挫折
[00:20:52.080 --> 00:20:54.080]  我們的愛會削弱
[00:20:54.080 --> 00:20:56.080]  主要原因是因為
[00:20:56.080 --> 00:20:58.080]  我們的愛不是無條件的愛
[00:20:58.080 --> 00:21:01.080]  我們是看對方怎樣反應
[00:21:01.080 --> 00:21:05.080]  例如我經常傳訊息給他
[00:21:05.080 --> 00:21:07.080]  他沒有回應
[00:21:07.080 --> 00:21:09.080]  沒有回應
[00:21:09.080 --> 00:21:12.080]  沒有意思沒有味道
[00:21:12.080 --> 00:21:15.080]  我經常遺漏他去看電影
[00:21:15.080 --> 00:21:18.080]  他也不理會我
[00:21:18.080 --> 00:21:20.080]  我經常關心他
[00:21:20.080 --> 00:21:24.080]  我們很多時候的愛是基於有沒有回報
[00:21:24.080 --> 00:21:26.080]  但愛不是期望回報
[00:21:26.080 --> 00:21:28.080]  真的長大成熟的人就明白
[00:21:28.080 --> 00:21:30.080]  我不是視乎別人有沒有回報
[00:21:30.080 --> 00:21:32.080]  有當然好
[00:21:32.080 --> 00:21:34.080]  沒有又何妨呢
[00:21:34.080 --> 00:21:37.080]  聖經說愛是恆久忍耐
[00:21:37.080 --> 00:21:39.080]  是喜歡真理
[00:21:39.080 --> 00:21:41.080]  不喜歡不義
[00:21:41.080 --> 00:21:43.080]  這是很重要的
[00:21:43.080 --> 00:21:45.080]  你有沒有愛呢
[00:21:45.080 --> 00:21:47.080]  你有沒有無條件的愛
[00:21:47.080 --> 00:21:49.080]  我們經常說我們人有個困難
[00:21:49.080 --> 00:21:53.080]  就是那個人那麼多問題
[00:21:53.080 --> 00:21:55.080]  他生命那麼差
[00:21:55.080 --> 00:21:58.080]  他說了那些自己都做不到的
[00:21:58.080 --> 00:22:00.080]  甚至他說的話
[00:22:00.080 --> 00:22:02.080]  一時一樣
[00:22:02.080 --> 00:22:04.080]  很不一致
[00:22:04.080 --> 00:22:06.080]  我們用公義行先
[00:22:06.080 --> 00:22:08.080]  我們用標準行先
[00:22:08.080 --> 00:22:10.080]  用東西稱一稱
[00:22:10.080 --> 00:22:14.080]  他不是那麼好
[00:22:14.080 --> 00:22:16.080]  我也不太喜歡他
[00:22:16.080 --> 00:22:20.080]  我們最不喜歡不負責任的人
[00:22:20.080 --> 00:22:22.080]  他有時又不負責任
[00:22:22.080 --> 00:22:24.080]  又甩底
[00:22:24.080 --> 00:22:26.080]  我愛他愛得很辛苦
[00:22:26.080 --> 00:22:28.080]  牧師有沒有人跟你說
[00:22:28.080 --> 00:22:32.080]  愛你愛得很辛苦
[00:22:32.080 --> 00:22:33.080]  這是真的
[00:22:33.080 --> 00:22:35.080]  但聖經說我們的愛
[00:22:35.080 --> 00:22:37.080]  真正的愛
[00:22:37.080 --> 00:22:38.080]  不要有條件
[00:22:38.080 --> 00:22:40.080]  當你有條件
[00:22:40.080 --> 00:22:42.080]  如果我對我太太
[00:22:42.080 --> 00:22:44.080]  或我太太對我都是
[00:22:44.080 --> 00:22:46.080]  看看今年表現如何
[00:22:46.080 --> 00:22:48.080]  這個月表現都不錯
[00:22:48.080 --> 00:22:52.080]  就給多一點愛你
[00:22:52.080 --> 00:22:55.080]  你覺得這是不是愛
[00:22:55.080 --> 00:22:58.080]  我老爸這段時間嘮叨我少了
[00:22:58.080 --> 00:23:02.080]  我就愛他多一點
[00:23:02.080 --> 00:23:06.080]  這段時間他不會做
[00:23:06.080 --> 00:23:08.080]  那怎麼辦
[00:23:08.080 --> 00:23:10.080]  冷淡一點
[00:23:10.080 --> 00:23:14.080]  讓他知道這是不好的後果
[00:23:14.080 --> 00:23:17.080]  你會不會這樣做
[00:23:17.080 --> 00:23:19.080]  但聖經不是這樣教
[00:23:19.080 --> 00:23:21.080]  雖然很多人這樣做
[00:23:21.080 --> 00:23:23.080]  我們的愛不是一個dependent variable
[00:23:23.080 --> 00:23:25.080]  大家有沒有讀數學
[00:23:25.080 --> 00:23:27.080]  不是因為別人怎樣
[00:23:27.080 --> 00:23:29.080]  我才決定怎樣
[00:23:29.080 --> 00:23:31.080]  不是他的表現
[00:23:31.080 --> 00:23:33.080]  不是看他怎樣表現
[00:23:33.080 --> 00:23:35.080]  我去決定愛不愛他
[00:23:35.080 --> 00:23:37.080]  我們的愛不是因為有沒有愛的回報
[00:23:37.080 --> 00:23:39.080]  而去持續
[00:23:39.080 --> 00:23:41.080]  所以聖經說
[00:23:41.080 --> 00:23:44.080]  當我長大不再是孩童的時候
[00:23:44.080 --> 00:23:47.080]  我就會懂得愛與被愛
[00:23:47.080 --> 00:23:48.080]  愛是什麼
[00:23:48.080 --> 00:23:50.080]  愛是為別人的好處著想
[00:23:50.080 --> 00:23:53.080]  就算我們去赤柱探監
[00:23:53.080 --> 00:23:55.080]  那個人是一個壞得很透
[00:23:55.080 --> 00:23:58.080]  壞得很壞的人
[00:23:58.080 --> 00:24:00.080]  不知道他悔改了沒有
[00:24:00.080 --> 00:24:03.080]  愛的意思是為對方的好處著想
[00:24:03.080 --> 00:24:06.080]  愛不是看對方怎樣表現
[00:24:06.080 --> 00:24:08.080]  也不是看我的心情
[00:24:08.080 --> 00:24:10.080]  愛是因為神告訴我
[00:24:10.080 --> 00:24:12.080]  去為別人的好處著想
[00:24:12.080 --> 00:24:14.080]  真正的成熟的人
[00:24:14.080 --> 00:24:18.080]  他的愛的持續力不會斷的
[00:24:18.080 --> 00:24:22.080]  他不會因為環境而改變
[00:24:22.080 --> 00:24:23.080]  這是第一
[00:24:23.080 --> 00:24:24.080]  第二個
[00:24:24.080 --> 00:24:26.080]  在亞國書一章第二至第四節
[00:24:26.080 --> 00:24:28.080]  這句很出名
[00:24:28.080 --> 00:24:33.080]  我的弟兄們你們落在百般的試煉
[00:24:33.080 --> 00:24:35.080]  百般的考驗裏面
[00:24:35.080 --> 00:24:37.080]  都要以為大的喜樂
[00:24:37.080 --> 00:24:43.080]  你有沒有試過遇到一些意外
[00:24:43.080 --> 00:24:45.080]  遇到一些患難呢
[00:24:45.080 --> 00:24:47.080]  真是開心
[00:24:47.080 --> 00:24:49.080]  我昨天去大埔宣道會
[00:24:49.080 --> 00:24:50.080]  講報道會
[00:24:50.080 --> 00:24:52.080]  在將軍澳上七九八
[00:24:52.080 --> 00:24:55.080]  車一直去到大老山隧道口
[00:24:55.080 --> 00:24:58.080]  我坐在關外座
[00:24:58.080 --> 00:24:59.080]  砰
[00:24:59.080 --> 00:25:00.080]  撞車
[00:25:00.080 --> 00:25:01.080]  在隧道口
[00:25:01.080 --> 00:25:02.080]  我們撞到前面
[00:25:02.080 --> 00:25:04.080]  不知是泥頭車還是垃圾車
[00:25:04.080 --> 00:25:05.080]  砰
[00:25:05.080 --> 00:25:06.080]  我聽到砰的聲音
[00:25:06.080 --> 00:25:08.080]  車頭玻璃掉下來
[00:25:08.080 --> 00:25:09.080]  翻了 碎了
[00:25:09.080 --> 00:25:11.080]  然後那些人就大聲哭了
[00:25:11.080 --> 00:25:12.080]  有小朋友
[00:25:12.080 --> 00:25:13.080]  那些人很害怕
[00:25:13.080 --> 00:25:14.080]  有沒有事
[00:25:14.080 --> 00:25:18.080]  然後有一個伯伯受傷
[00:25:18.080 --> 00:25:20.080]  然後我兩點鐘開始
[00:25:20.080 --> 00:25:23.080]  我一點一在隧道口
[00:25:23.080 --> 00:25:26.080]  跟著我說 靠你了
[00:25:26.080 --> 00:25:28.080]  那裡沒有車截
[00:25:28.080 --> 00:25:29.080]  除了救傷車
[00:25:29.080 --> 00:25:30.080]  你可以馬上上車
[00:25:30.080 --> 00:25:32.080]  其他都遲一點來
[00:25:32.080 --> 00:25:34.080]  那個警察就在問
[00:25:34.080 --> 00:25:35.080]  有沒有人受傷
[00:25:35.080 --> 00:25:36.080]  需要去醫院檢查
[00:25:36.080 --> 00:25:39.080]  我動著盲人之手掌
[00:25:39.080 --> 00:25:41.080]  他當然來關心我
[00:25:41.080 --> 00:25:42.080]  我沒事
[00:25:42.080 --> 00:25:44.080]  但是我就想
[00:25:44.080 --> 00:25:46.080]  究竟下一班車
[00:25:46.080 --> 00:25:47.080]  何時來接我走呢
[00:25:47.080 --> 00:25:48.080]  不知道
[00:25:48.080 --> 00:25:50.080]  弟弟姐妹
[00:25:50.080 --> 00:25:51.080]  環境
[00:25:51.080 --> 00:25:54.080]  聖經說 落在百般的處境
[00:25:54.080 --> 00:25:56.080]  甚至是考驗裡面
[00:25:56.080 --> 00:25:57.080]  都要看為
[00:25:57.080 --> 00:25:58.080]  不單是大的喜樂
[00:25:58.080 --> 00:26:00.080]  還是純粹的喜樂
[00:26:00.080 --> 00:26:01.080]  就是說
[00:26:01.080 --> 00:26:03.080]  不因為環境而改變
[00:26:03.080 --> 00:26:05.080]  不會因為我今天情緒低落
[00:26:05.080 --> 00:26:07.080]  我就沒有了喜樂
[00:26:07.080 --> 00:26:09.080]  真正的喜樂不在乎環境
[00:26:09.080 --> 00:26:11.080]  只在乎心境
[00:26:11.080 --> 00:26:13.080]  真正的快樂
[00:26:13.080 --> 00:26:14.080]  不是在外面找的
[00:26:14.080 --> 00:26:16.080]  不是在世界外面找的
[00:26:16.080 --> 00:26:18.080]  也不是我裡面讀多點聖經
[00:26:18.080 --> 00:26:21.080]  讀多點書 多點智慧
[00:26:21.080 --> 00:26:23.080]  我就會快樂
[00:26:23.080 --> 00:26:24.080]  不是的
[00:26:24.080 --> 00:26:26.080]  真正的快樂不在世界外找
[00:26:26.080 --> 00:26:28.080]  不在我們裡面找
[00:26:28.080 --> 00:26:29.080]  真正的快樂是
[00:26:29.080 --> 00:26:31.080]  上帝在我們裡面
[00:26:31.080 --> 00:26:33.080]  我們才有真正的快樂
[00:26:33.080 --> 00:26:34.080]  你讀多少書
[00:26:34.080 --> 00:26:36.080]  你越多智慧
[00:26:36.080 --> 00:26:38.080]  聖經說你越多愁煩
[00:26:38.080 --> 00:26:39.080]  你越多知識
[00:26:39.080 --> 00:26:40.080]  你越多愁煩
[00:26:40.080 --> 00:26:41.080]  你越多智慧
[00:26:41.080 --> 00:26:43.080]  你越多什麼
[00:26:43.080 --> 00:26:44.080]  右上
[00:26:44.080 --> 00:26:45.080]  你看越通透
[00:26:45.080 --> 00:26:47.080]  好像偉大的文學家
[00:26:47.080 --> 00:26:49.080]  很多偉大的文學家
[00:26:49.080 --> 00:26:51.080]  最後自殺
[00:26:51.080 --> 00:26:53.080]  海明威吞槍
[00:26:53.080 --> 00:26:57.080]  三毛自殺
[00:26:57.080 --> 00:27:00.080]  川端康成吸煤氣
[00:27:00.080 --> 00:27:02.080]  因為他們看到人生
[00:27:02.080 --> 00:27:03.080]  看得太透徹了
[00:27:03.080 --> 00:27:04.080]  越透徹
[00:27:04.080 --> 00:27:06.080]  他知道東西越骯髒
[00:27:06.080 --> 00:27:08.080]  你如果發覺
[00:27:08.080 --> 00:27:09.080]  街邊的食肆
[00:27:09.080 --> 00:27:10.080]  個個都很骯髒
[00:27:10.080 --> 00:27:12.080]  你找不到東西吃
[00:27:12.080 --> 00:27:13.080]  你餓到軟爛爛
[00:27:13.080 --> 00:27:14.080]  進了醫院
[00:27:14.080 --> 00:27:15.080]  你為什麼不吃東西
[00:27:15.080 --> 00:27:17.080]  很骯髒
[00:27:17.080 --> 00:27:18.080]  很骯髒
[00:27:18.080 --> 00:27:19.080]  到處都很骯髒
[00:27:19.080 --> 00:27:20.080]  不敢吃
[00:27:20.080 --> 00:27:21.080]  那怎麼辦
[00:27:21.080 --> 00:27:22.080]  那還是死吧
[00:27:22.080 --> 00:27:23.080]  骯髒都要吃
[00:27:23.080 --> 00:27:24.080]  所以我看不到東西
[00:27:24.080 --> 00:27:26.080]  我都是
[00:27:26.080 --> 00:27:30.080]  什麼都吃
[00:27:30.080 --> 00:27:34.080]  有時吃了都不知道是什麼
[00:27:34.080 --> 00:27:35.080]  但是你留意
[00:27:35.080 --> 00:27:36.080]  聖經說
[00:27:36.080 --> 00:27:38.080]  落在百般的試煉
[00:27:38.080 --> 00:27:39.080]  道喜樂
[00:27:39.080 --> 00:27:41.080]  因為我們不在乎環境
[00:27:41.080 --> 00:27:42.080]  因為聖經說
[00:27:42.080 --> 00:27:43.080]  如果你信得過神
[00:27:43.080 --> 00:27:44.080]  祂是為你好
[00:27:44.080 --> 00:27:46.080]  神是包底的
[00:27:46.080 --> 00:27:47.080]  什麼事發生
[00:27:47.080 --> 00:27:48.080]  雖然我們不明白
[00:27:48.080 --> 00:27:50.080]  祂是要承傳
[00:27:50.080 --> 00:27:52.080]  使我們生命毫無缺陷的經文說
[00:27:52.080 --> 00:27:53.080]  祂說
[00:27:53.080 --> 00:27:55.080]  你忍耐
[00:27:55.080 --> 00:27:57.080]  在百般的試煉裏面要喜樂
[00:27:57.080 --> 00:27:59.080]  喜樂的秘訣就是
[00:27:59.080 --> 00:28:01.080]  你知道神在背後
[00:28:01.080 --> 00:28:02.080]  祂有功夫
[00:28:02.080 --> 00:28:04.080]  你受的苦不是徒然的
[00:28:04.080 --> 00:28:07.080]  神是最好的環保工程師
[00:28:07.080 --> 00:28:09.080]  祂將我們生命的雜質
[00:28:09.080 --> 00:28:11.080]  那些垃圾拿走
[00:28:11.080 --> 00:28:13.080]  來換回祝福給我們
[00:28:13.080 --> 00:28:15.080]  最終祂是要使我們的生命
[00:28:15.080 --> 00:28:18.080]  變為毫無缺陷
[00:28:18.080 --> 00:28:20.080]  沒有瑕疵的
[00:28:20.080 --> 00:28:22.080]  如果你相信這件事
[00:28:22.080 --> 00:28:24.080]  你就會發覺
[00:28:24.080 --> 00:28:26.080]  你不會受制於你的際遇
[00:28:26.080 --> 00:28:28.080]  你的經歷
[00:28:28.080 --> 00:28:30.080]  你的人生
[00:28:30.080 --> 00:28:31.080]  在主的手中
[00:28:31.080 --> 00:28:33.080]  你不會被那些傷感
[00:28:33.080 --> 00:28:34.080]  過往的經歷
[00:28:34.080 --> 00:28:36.080]  不會受制於那些事
[00:28:36.080 --> 00:28:38.080]  不會有那麼多埋怨
[00:28:38.080 --> 00:28:39.080]  這是第二
[00:28:39.080 --> 00:28:41.080]  第三個
[00:28:41.080 --> 00:28:43.080]  就是
[00:28:43.080 --> 00:28:45.080]  是甚麼
[00:28:45.080 --> 00:28:47.080]  希伯來書
[00:28:47.080 --> 00:28:48.080]  五章十二十四節
[00:28:48.080 --> 00:28:49.080]  那個經文說
[00:28:49.080 --> 00:28:51.080]  如果你
[00:28:51.080 --> 00:28:52.080]  有了
[00:28:52.080 --> 00:28:54.080]  應該有的
[00:28:54.080 --> 00:28:56.080]  我記得有的
[00:28:56.080 --> 00:28:57.080]  我們一起讀
[00:28:57.080 --> 00:28:58.080]  預備起
[00:29:11.080 --> 00:29:30.080]  能分辨善惡
[00:29:30.080 --> 00:29:33.080]  一個長大成熟的人的特點就是
[00:29:33.080 --> 00:29:34.080]  他的心意
[00:29:34.080 --> 00:29:36.080]  即是他的思想
[00:29:36.080 --> 00:29:38.080]  是通達、靈活
[00:29:38.080 --> 00:29:40.080]  然後他懂得分辨善惡
[00:29:40.080 --> 00:29:42.080]  很有分辨能力
[00:29:42.080 --> 00:29:44.080]  現在的世界
[00:29:44.080 --> 00:29:46.080]  很複雜的
[00:29:46.080 --> 00:29:48.080]  有時不知如何分辨
[00:29:48.080 --> 00:29:51.080]  早陣子討論基本法
[00:29:51.080 --> 00:29:53.080]  甚麼十八條
[00:29:53.080 --> 00:29:55.080]  二十條
[00:29:55.080 --> 00:29:58.080]  你分不分到哪一條打哪一條
[00:29:58.080 --> 00:30:00.080]  你只知道一地兩檢
[00:30:00.080 --> 00:30:02.080]  三步走
[00:30:02.080 --> 00:30:03.080]  還有甚麼
[00:30:03.080 --> 00:30:05.080]  遲些高鐵就會成立
[00:30:05.080 --> 00:30:07.080]  很方便
[00:30:07.080 --> 00:30:09.080]  但有很多東西
[00:30:09.080 --> 00:30:11.080]  有些人覺得有警號
[00:30:11.080 --> 00:30:13.080]  有些人覺得無所謂
[00:30:13.080 --> 00:30:15.080]  有些人說
[00:30:15.080 --> 00:30:18.080]  最緊要高鐵就成了
[00:30:18.080 --> 00:30:20.080]  我們要自己懂得分辨
[00:30:20.080 --> 00:30:21.080]  懂得長大成熟的人
[00:30:21.080 --> 00:30:23.080]  懂得分辨
[00:30:23.080 --> 00:30:25.080]  懂得分辨善惡
[00:30:25.080 --> 00:30:27.080]  我們就能過聖潔的生活
[00:30:27.080 --> 00:30:29.080]  聖潔是甚麼
[00:30:29.080 --> 00:30:31.080]  懂得與世界有分別
[00:30:31.080 --> 00:30:33.080]  分別為之性
[00:30:33.080 --> 00:30:35.080]  與世界邪惡的東西
[00:30:35.080 --> 00:30:37.080]  不公義的東西
[00:30:37.080 --> 00:30:39.080]  不合神心意的東西
[00:30:39.080 --> 00:30:40.080]  有分別
[00:30:40.080 --> 00:30:41.080]  你沒有分辨能力
[00:30:41.080 --> 00:30:43.080]  你就過不了聖潔的生活
[00:30:43.080 --> 00:30:45.080]  所以有些人說
[00:30:45.080 --> 00:30:47.080]  你都不切基督徒
[00:30:47.080 --> 00:30:49.080]  甚麼叫切基督徒
[00:30:49.080 --> 00:30:52.080]  自己都不懂分辨
[00:30:52.080 --> 00:30:54.080]  那就糟糕了
[00:30:54.080 --> 00:30:55.080]  所以弟兄姊妹
[00:30:55.080 --> 00:30:57.080]  聖經說長大成熟的人
[00:30:57.080 --> 00:30:59.080]  他會吃乾糧
[00:30:59.080 --> 00:31:01.080]  他熟練神的話語
[00:31:01.080 --> 00:31:03.080]  所以我也推介
[00:31:03.080 --> 00:31:05.080]  我們有四個主一學
[00:31:05.080 --> 00:31:09.080]  你可以選擇至少一個
[00:31:09.080 --> 00:31:11.080]  我估計你早上九時回來
[00:31:11.080 --> 00:31:13.080]  想如何禱告
[00:31:13.080 --> 00:31:15.080]  你起不到身
[00:31:15.080 --> 00:31:17.080]  就因為你沒有禱告
[00:31:17.080 --> 00:31:19.080]  你沒有禱告所以起不到身
[00:31:19.080 --> 00:31:21.080]  那你如何起身來想如何禱告呢
[00:31:21.080 --> 00:31:25.080]  就找你周圍的人為你祈禱
[00:31:25.080 --> 00:31:27.080]  他為你祈禱
[00:31:27.080 --> 00:31:29.080]  你會有機會九時之前回來
[00:31:29.080 --> 00:31:32.080]  聖經說成熟的人
[00:31:32.080 --> 00:31:34.080]  他熟練神的話語
[00:31:34.080 --> 00:31:36.080]  大家熟不熟練
[00:31:36.080 --> 00:31:38.080]  我測試一下
[00:31:38.080 --> 00:31:40.080]  有多少人讀完聖經一次
[00:31:40.080 --> 00:31:42.080]  全本聖經一次的至少
[00:31:42.080 --> 00:31:44.080]  拍手
[00:31:44.080 --> 00:31:48.080]  未讀完聖經一次的不用拍手
[00:31:48.080 --> 00:31:52.080]  一起全部人拍手
[00:31:52.080 --> 00:31:54.080]  一二三
[00:31:54.080 --> 00:31:56.080]  讀完聖經一次拍手
[00:31:56.080 --> 00:31:58.080]  都少了一點
[00:31:58.080 --> 00:32:02.080]  我希望大家今年有讀經計劃
[00:32:02.080 --> 00:32:04.080]  有新約中讀
[00:32:04.080 --> 00:32:06.080]  有門徒生活
[00:32:06.080 --> 00:32:08.080]  有如何禱告才知書
[00:32:08.080 --> 00:32:12.080]  如果你在外面有報其他都可以
[00:32:12.080 --> 00:32:16.080]  最重要是你認識神的話
[00:32:16.080 --> 00:32:18.080]  長大成熟
[00:32:18.080 --> 00:32:20.080]  叫我們懂得分辨
[00:32:20.080 --> 00:32:22.080]  很複雜的
[00:32:22.080 --> 00:32:24.080]  第四點
[00:32:24.080 --> 00:32:30.080]  我們讀馬克福音四章十八到十九節
[00:32:30.080 --> 00:32:32.080]  預備起
[00:33:00.080 --> 00:33:02.080]  長大見不到實
[00:33:02.080 --> 00:33:04.080]  見不到果實
[00:33:04.080 --> 00:33:07.080]  你覺得自己生命有沒有見到果實?
[00:33:07.080 --> 00:33:10.080]  你對周圍的人有沒有影響力?
[00:33:10.080 --> 00:33:12.080]  有沒有發揮到神話?
[00:33:12.080 --> 00:33:13.080]  你們是世上的炎
[00:33:13.080 --> 00:33:15.080]  是世上的光
[00:33:15.080 --> 00:33:19.080]  能夠將人領人去認識主
[00:33:19.080 --> 00:33:22.080]  能夠叫人見到我們的好行為
[00:33:22.080 --> 00:33:24.080]  將榮耀歸給神
[00:33:24.080 --> 00:33:26.080]  叫人見到我們彼此相愛
[00:33:26.080 --> 00:33:28.080]  會知道我們是屬於主的門徒
[00:33:28.080 --> 00:33:30.080]  我們和世界有什麼分別
[00:33:30.080 --> 00:33:33.080]  人們會覺得我們像神?
[00:33:33.080 --> 00:33:36.080]  就是聖經所說的愛人如己的愛
[00:33:36.080 --> 00:33:38.080]  愛人如己
[00:33:38.080 --> 00:33:40.080]  有聖經所說的這份愛
[00:33:40.080 --> 00:33:43.080]  就和世界有分別
[00:33:43.080 --> 00:33:44.080]  這裡說
[00:33:44.080 --> 00:33:46.080]  什麼會障礙我們長大成熟?
[00:33:46.080 --> 00:33:50.080]  就是今生在世上的思慮
[00:33:50.080 --> 00:33:52.080]  很多憂慮
[00:33:52.080 --> 00:33:54.080]  錢財的迷惑
[00:33:54.080 --> 00:33:56.080]  還有各樣的私慾
[00:33:56.080 --> 00:33:59.080]  這些憂慮就障礙了
[00:33:59.080 --> 00:34:00.080]  種植物
[00:34:00.080 --> 00:34:02.080]  如果你試過種植物
[00:34:02.080 --> 00:34:04.080]  不是每個地圖都可以種植物
[00:34:04.080 --> 00:34:06.080]  有些地圖
[00:34:06.080 --> 00:34:08.080]  例如旁邊有其他植物
[00:34:08.080 --> 00:34:10.080]  如果你種植物
