
[00:00:00.000 --> 00:00:03.200]  我們在今個季度一路思想一個題目
[00:17:20.200 --> 00:17:22.600]  神愛世人
[00:17:22.600 --> 00:17:24.400]  神賜給我們很多的祝福
[00:17:24.400 --> 00:17:26.800]  給我們健康財富
[00:17:26.800 --> 00:17:31.200]  我們覺得這個時代要講這些訊息
[00:17:31.200 --> 00:17:34.800]  當我聽到這些表達的時候
[00:17:34.800 --> 00:17:37.600]  心裏面是很難過
[00:17:37.600 --> 00:17:39.700]  不講罪 不講十字架
[00:17:39.700 --> 00:17:42.500]  就不再有福音
[00:17:42.500 --> 00:17:45.400]  福音是要人明白自己的罪
[00:17:45.400 --> 00:17:47.000]  知道自己的需要
[00:17:47.000 --> 00:17:50.100]  以至知道悔改回轉歸向神
[00:17:50.100 --> 00:17:52.500]  才會得到真正的福音
[00:17:52.500 --> 00:17:54.500]  真正的平安
[00:17:54.500 --> 00:17:57.300]  今天如果你只是要奉承別人
[00:17:57.300 --> 00:17:58.900]  或者討人的歡心
[00:17:58.900 --> 00:18:02.300]  你就不能夠傳福音
[00:18:02.300 --> 00:18:04.300]  當你要侍奉上帝的時候
[00:18:04.300 --> 00:18:08.200]  如果你只是要想著要得人的歡心
[00:18:08.200 --> 00:18:11.200]  你也不能夠侍奉
[00:18:11.200 --> 00:18:12.400]  我們感謝上帝
[00:18:12.400 --> 00:18:14.200]  每一次崇拜當中
[00:18:14.200 --> 00:18:16.800]  有施班員獻唱
[00:18:16.800 --> 00:18:18.800]  一個施班員當他獻唱完之後
[00:18:18.800 --> 00:18:20.300]  有人讚賞他
[00:18:20.300 --> 00:18:24.000]  你們今天唱得非常好
[00:18:24.000 --> 00:18:25.900]  姐妹去感謝神
[00:18:25.900 --> 00:18:28.900]  但是他心裏面立時有一種感受
[00:18:28.900 --> 00:18:32.700]  最重要的不是人的評價
[00:18:32.700 --> 00:18:34.500]  而是要問一個問題
[00:18:34.500 --> 00:18:37.000]  我今天侍奉完
[00:18:37.000 --> 00:18:41.700]  究竟神對我的評價是什麼?
[00:18:41.700 --> 00:18:46.100]  神對我的評價是好還是不好?
[00:18:46.100 --> 00:18:48.500]  當你很多時候留心人
[00:18:48.500 --> 00:18:50.700]  想得到他的歡心的時候
[00:18:50.700 --> 00:18:53.300]  你會慢慢變得很表面
[00:18:53.300 --> 00:18:56.600]  因為人通常看人的表面
[00:18:56.600 --> 00:18:59.100]  但當你知道你要尋求的是
[00:18:59.100 --> 00:19:03.600]  那位察驗你內心的上帝的歡心的時候
[00:19:03.600 --> 00:19:07.000]  你就會學習誠實地去侍奉
[00:19:07.000 --> 00:19:11.000]  不是單單求表面的一種人的讚賞
[00:19:11.000 --> 00:19:15.600]  而是不斷去渴望得到神的歡心
[00:19:15.600 --> 00:19:17.000]  按照祂的標準
[00:19:17.000 --> 00:19:20.400]  按照祂的評價來服侍
[00:19:20.400 --> 00:19:23.200]  這個正是保羅對侍奉的人
[00:19:23.200 --> 00:19:27.000]  他自己帶來的一個親身的榜樣
[00:19:27.000 --> 00:19:29.000]  不單止是討神的喜悅
[00:19:29.000 --> 00:19:32.300]  更加留心不要讓自己出現有貪心
[00:19:32.300 --> 00:19:33.500]  第五節
[00:19:33.500 --> 00:19:35.100]  最後一句說話說
[00:19:35.100 --> 00:19:40.000]  「我並沒有藉故起貪心」
[00:19:40.000 --> 00:19:41.700]  這裏的貪心在說
[00:19:41.700 --> 00:19:43.400]  保羅說我去到你們當中
[00:19:43.400 --> 00:19:45.800]  不是為了財利
[00:19:45.800 --> 00:19:47.600]  不是想得到什麼明星
[00:19:47.600 --> 00:19:52.200]  想貪你們某一些對我的幫助
[00:19:52.200 --> 00:19:53.600]  他很清楚表示
[00:19:53.600 --> 00:19:55.800]  我是帶著一種誠實的心
[00:19:55.800 --> 00:19:57.400]  下面第六節繼續說
[00:19:57.400 --> 00:20:03.100]  我不是為了要得到人的榮譽來服侍
[00:20:03.100 --> 00:20:05.000]  今天大家可能都會留意到
[00:20:05.000 --> 00:20:07.700]  香港的教育制度有很多轉變
[00:20:07.700 --> 00:20:11.700]  有很多中小學生告訴你
[00:20:11.700 --> 00:20:15.000]  「我很忙,你不要找我」
[00:20:15.000 --> 00:20:16.900]  你說小學生很忙?
[00:20:16.900 --> 00:20:19.500]  小學生有很多功課嗎?
[00:20:19.500 --> 00:20:20.300]  未必是功課
[00:20:20.300 --> 00:20:24.700]  但是今天的中小學都有很多不同的課外活動
[00:20:24.700 --> 00:20:30.100]  他們很多時候都希望自己能夠做到很多義務的工作
[00:20:30.100 --> 00:20:33.200]  因為將來進入大學或者去到其他的機構
[00:20:33.200 --> 00:20:36.700]  你的履歷表
[00:20:36.700 --> 00:20:42.200]  是很影響你將來怎樣再進一步的學習和工作
[00:20:42.200 --> 00:20:46.400]  很多人很想能夠有更好的履歷
[00:20:46.400 --> 00:20:49.000]  因此做很多不同的服務
[00:20:49.000 --> 00:20:52.000]  當然去做義工是好的
[00:20:52.000 --> 00:20:56.500]  但是心裡只希望得到一張證書
[00:20:56.500 --> 00:20:59.200]  只希望自己的履歷表多一項履歷
[00:20:59.200 --> 00:21:02.500]  而去做義工
[00:21:02.500 --> 00:21:07.000]  背後可能是一種貪心
[00:21:07.000 --> 00:21:10.300]  其中一個重要的特質就是
[00:21:10.300 --> 00:21:13.300]  將一些本來美善的事情
[00:21:13.300 --> 00:21:17.400]  可以轉變成為邪惡的事情
[00:21:17.400 --> 00:21:21.600]  當然我們不會說一個學生做義工就是邪惡
[00:21:21.600 --> 00:21:23.200]  但是關鍵就是
[00:21:23.200 --> 00:21:27.700]  如果他只是想著為自己服務別人
[00:21:27.700 --> 00:21:31.100]  那種服務始終會帶來給別人
[00:21:31.100 --> 00:21:34.300]  可能是傷害多於服侍
[00:21:34.300 --> 00:21:36.300]  在侍奉神在全方位的時候
[00:21:36.300 --> 00:21:38.000]  同樣我們要問一個問題
[00:21:38.000 --> 00:21:41.700]  究竟我們是否有一種貪心
[00:21:41.700 --> 00:21:45.300]  得到某一些個人的好處來侍奉
[00:21:45.300 --> 00:21:47.600]  保羅就說我不願意
[00:21:47.600 --> 00:21:51.000]  任何人在服侍當中沒有貪心
[00:21:51.000 --> 00:21:53.200]  因此他說你們可以做證明
[00:21:53.200 --> 00:21:55.300]  我沒有存在貪心
[00:21:55.300 --> 00:21:59.100]  來向你們傳講主耶穌
[00:21:59.100 --> 00:22:03.100]  其中的關鍵是因為他帶著愛來服侍
[00:22:03.100 --> 00:22:04.900]  大家看第六節
[00:22:04.900 --> 00:22:07.800]  第七節的最後一句
[00:22:07.800 --> 00:22:11.800]  就像母親與養自己的孩子
[00:22:11.800 --> 00:22:14.200]  第八節我們一起讀出來
[00:22:14.200 --> 00:22:17.000]  我們這樣疼愛你們
[00:22:17.000 --> 00:22:21.100]  不但樂意把神的福音傳給你們
[00:22:21.100 --> 00:22:24.800]  連自己的性命也樂意給你們
[00:22:24.800 --> 00:22:29.100]  因為你們是我們所愛的
[00:22:29.100 --> 00:22:30.800]  保羅清楚表示
[00:22:30.800 --> 00:22:32.200]  我將福音帶給你們
[00:22:32.200 --> 00:22:35.400]  因為我很關心你們
[00:22:35.400 --> 00:22:38.500]  一個人當他內心有誠實對人的愛的時候
[00:22:38.500 --> 00:22:46.000]  他就能夠避開很多混雜了的動機
[00:22:46.000 --> 00:22:49.200]  我記得有一次聽到一位宣教士
[00:22:49.200 --> 00:22:50.900]  看到他的見證
[00:22:50.900 --> 00:22:53.700]  一位宣教士叫做Frank Norbeck
[00:22:53.700 --> 00:22:56.400]  這位宣教士他本身是美國人
[00:22:56.400 --> 00:23:00.300]  當他去到菲律賓裡面做宣教服侍的時候
[00:23:00.300 --> 00:23:03.800]  有兩年的時間完全沒有果效
[00:23:03.800 --> 00:23:06.000]  他感覺很失望很灰心
[00:23:06.000 --> 00:23:07.900]  甚至想放棄
[00:23:07.900 --> 00:23:10.100]  有一次一個人單獨去到一個山頂的地方
[00:23:10.100 --> 00:23:11.800]  一個人祈禱
[00:23:11.800 --> 00:23:14.500]  一路祈禱的時候心裡很難過
[00:23:14.500 --> 00:23:17.400]  也都向神祈求
[00:23:17.400 --> 00:23:21.500]  神說為什麼這些菲律賓人這麼硬心
[00:23:21.500 --> 00:23:23.700]  向他們說很多重要的福音
[00:23:23.700 --> 00:23:25.700]  他們完全沒有反應
[00:23:25.700 --> 00:23:30.400]  一路一路在神面前哀號
[00:23:30.400 --> 00:23:31.800]  突然間當他去祈禱的時候
[00:23:31.800 --> 00:23:33.400]  好像有一把聲音
[00:23:33.400 --> 00:23:37.200]  一個意念在他心裡面出現
[00:23:37.200 --> 00:23:42.700]  除非你放棄你的大國家主義
[00:23:42.700 --> 00:23:45.300]  去愛菲律賓人
[00:23:45.300 --> 00:23:50.200]  否則你不能夠向他們傳福音
[00:23:50.200 --> 00:23:54.300]  突然間這位宣教士心中有一種很特別的反省
[00:23:54.300 --> 00:23:56.600]  他原來感覺體會自己過去
[00:23:56.600 --> 00:23:58.600]  認為自己是美國人
[00:23:58.600 --> 00:24:03.200]  有更加高的一種民族性
[00:24:03.200 --> 00:24:06.200]  內心看不起這些菲律賓人
[00:24:06.200 --> 00:24:09.300]  很想能夠將福音帶給他們
[00:24:09.300 --> 00:24:11.700]  但是其實內心不察覺自己
[00:24:11.700 --> 00:24:16.200]  對他們有一種輕描輕視
[00:24:16.200 --> 00:24:20.200]  然後在那時候他心裡面有一種很大的反省
[00:24:20.200 --> 00:24:23.200]  就在神面前凝聚悔改
[00:24:23.200 --> 00:24:26.500]  求神赦免他對別人的輕描
[00:24:26.500 --> 00:24:30.800]  赦免他沒有帶著愛心來傳福音
[00:24:30.800 --> 00:24:32.100]  他自己後來就說
[00:24:32.100 --> 00:24:35.200]  他說當神給我一種內心的反思之後
[00:24:35.200 --> 00:24:41.000]  我就開始嘗試去愛所接觸到的菲律賓人
[00:24:41.000 --> 00:24:42.800]  去愛護他們
[00:24:42.800 --> 00:24:47.300]  好奇妙神就帶領他們很多的當地人順主
[00:24:47.300 --> 00:24:53.600]  以為宣教士經歷到生命一個一個的歸向上帝
[00:24:53.600 --> 00:24:56.700]  不帶著愛心的服事
[00:24:56.700 --> 00:24:59.300]  不是真正的侍奉
[00:24:59.300 --> 00:25:00.900]  這段經文提及保羅說
[00:25:00.900 --> 00:25:04.600]  他自己好像一個母親育養一些孩子
[00:25:04.600 --> 00:25:08.300]  這裡的母親原來的文字其實是保母
[00:25:08.300 --> 00:25:13.200]  保母可以當關心小孩子是一件工作
[00:25:13.200 --> 00:25:17.000]  不是真正一個愛心的服事
[00:25:17.000 --> 00:25:19.300]  我記得有一次很深刻
[00:25:19.300 --> 00:25:20.800]  去行山
[00:25:20.800 --> 00:25:23.800]  見到一位傭工
[00:25:23.800 --> 00:25:27.200]  他推了一輛嬰兒車
[00:25:27.200 --> 00:25:31.200]  但是由梯級推下來
[00:25:31.200 --> 00:25:34.700]  我發覺很高技術
[00:25:34.700 --> 00:25:37.900]  但他不單止將嬰兒車一路這樣
[00:25:37.900 --> 00:25:39.600]  因為有嬰兒在裡面
[00:25:39.600 --> 00:25:41.800]  他一格一格推下來
[00:25:41.800 --> 00:25:46.500]  是單手推單手講電話
[00:25:46.500 --> 00:25:48.700]  一路一格一格推
[00:25:48.700 --> 00:25:52.800]  嬰孩車一格一格倒下來
[00:25:52.800 --> 00:25:54.400]  一路倒下來
[00:25:54.400 --> 00:25:57.000]  我真的想走過去叫他不要推
[00:25:57.000 --> 00:26:00.100]  先講電話
[00:26:00.100 --> 00:26:02.000]  似乎他完全不會想到
[00:26:02.000 --> 00:26:06.400]  嬰兒在車裡面的感覺是怎樣
[00:26:06.400 --> 00:26:09.300]  主人不在旁邊他看不到
[00:26:09.300 --> 00:26:11.400]  他就照做他要做的事情
[00:26:11.400 --> 00:26:14.900]  推嬰兒出去走走
[00:26:14.900 --> 00:26:18.800]  一個人當他要侍奉上帝
[00:26:18.800 --> 00:26:23.300]  當他裡面沒有一種愛心的時候
[00:26:23.300 --> 00:26:27.000]  並不是真正的侍奉
[00:26:27.000 --> 00:26:30.400]  德蘭修女曾經講過一句話
[00:26:30.400 --> 00:26:32.000]  她用英文講
[00:26:32.000 --> 00:26:37.900]  Work without love is slavery
[00:26:37.900 --> 00:26:43.600]  沒有愛心的工作是奴役的工作
[00:26:43.600 --> 00:26:46.400]  一個奴隸要做很多事情
[00:26:46.400 --> 00:26:48.300]  他迫不得已要做
[00:26:48.300 --> 00:26:49.700]  不可以不做
[00:26:49.700 --> 00:26:52.400]  但完全不會帶著愛心去做
[00:26:52.400 --> 00:26:57.300]  因此其實他只是在做一個奴隸要做的事情
[00:26:57.300 --> 00:26:59.000]  當你要去傳揚福音
[00:26:59.000 --> 00:27:02.000]  如果你不是真正去愛那位的朋友
[00:27:02.000 --> 00:27:04.400]  你不會有動機
[00:27:04.400 --> 00:27:07.100]  你很快就會放棄
[00:27:07.100 --> 00:27:08.900]  如果你侍奉別人的時候
[00:27:08.900 --> 00:27:11.100]  侍奉上帝 服侍別人的時候
[00:27:11.100 --> 00:27:13.000]  你不是帶著一份愛
[00:27:13.000 --> 00:27:16.000]  也不會真正去侍奉
[00:27:16.000 --> 00:27:19.000]  因此保羅留下的榜樣
[00:27:19.000 --> 00:27:23.700]  他說:「因為你們是我們所愛的」
[00:27:23.700 --> 00:27:25.300]  有些時候我都反思自己
[00:27:25.300 --> 00:27:27.400]  當自己有一些責任
[00:27:27.400 --> 00:27:30.100]  有很多事情要完成的時候
[00:27:30.100 --> 00:27:33.000]  我就發覺當我太過掛心
[00:27:33.000 --> 00:27:36.100]  甚至擔心這些責任的時候
[00:27:36.100 --> 00:27:38.800]  我會失去了對人的愛心
[00:27:38.800 --> 00:27:40.400]  很想完成工作
[00:27:40.400 --> 00:27:44.300]  但不知道憑著愛心來做
[00:27:44.300 --> 00:27:48.500]  也疏忽了別人真正的需要
[00:27:48.500 --> 00:27:49.300]  各位電影姐妹
[00:27:49.300 --> 00:27:51.500]  上帝賜給我們的
[00:27:51.500 --> 00:27:58.600]  是剛強和人愛和謹守的心
[00:27:58.600 --> 00:28:00.900]  你說:沒錯 我們也很少愛心
[00:28:00.900 --> 00:28:02.800]  我們愛心很少
[00:28:02.800 --> 00:28:04.200]  但是你留意
[00:28:04.200 --> 00:28:06.300]  當你的內心轉向上帝
[00:28:06.300 --> 00:28:08.500]  你向神祈求
[00:28:08.500 --> 00:28:11.400]  求祂的愛感動你
[00:28:11.400 --> 00:28:13.700]  求祂的愛激勵你的心
[00:28:13.700 --> 00:28:15.600]  你就會發覺神自己的恩典
[00:28:15.600 --> 00:28:18.100]  幫助你學習去愛別人
[00:28:18.100 --> 00:28:20.200]  以致你的生命產生很寶貴
[00:28:20.200 --> 00:28:22.400]  對別人的祝福
[00:28:22.400 --> 00:28:24.300]  而產生對自己
[00:28:24.300 --> 00:28:29.000]  對別人一個生命重要的幫助
[00:28:29.000 --> 00:28:31.000]  因此聖經提醒我們
[00:28:31.000 --> 00:28:33.400]  要去傳福音 去侍奉的時候
[00:28:33.400 --> 00:28:37.300]  不單只帶著一種不要懼怕的心
[00:28:37.300 --> 00:28:40.100]  還有帶著純全的動機
[00:28:40.100 --> 00:28:42.600]  去愛 去服侍
[00:28:42.600 --> 00:28:43.900]  最後我們再看
[00:28:43.900 --> 00:28:45.500]  在聖經裡面再說到
[00:28:45.500 --> 00:28:46.800]  在侍奉的時候
[00:28:46.800 --> 00:28:49.600]  要學習付出代價
[00:28:49.600 --> 00:28:52.200]  第九節
[00:28:52.200 --> 00:28:54.600]  弟兄們 你們應該記得
[00:28:54.600 --> 00:28:57.200]  我們的辛苦和勞碌
[00:28:57.200 --> 00:28:59.800]  我們把神的福音傳給你們的時候
[00:28:59.800 --> 00:29:01.900]  怎樣晝夜作供
[00:29:01.900 --> 00:29:05.300]  免得你們有一天受累
[00:29:05.300 --> 00:29:07.600]  本來他辛苦勞碌地來工作
[00:29:07.600 --> 00:29:12.500]  他自己傳福音 服侍弟兄姊妹
[00:29:12.500 --> 00:29:16.200]  平時他也會自己親自賺錢
[00:29:16.200 --> 00:29:19.300]  供應自己的需要
[00:29:19.300 --> 00:29:21.200]  他不想累了別人
[00:29:21.200 --> 00:29:23.700]  要別人負擔他的需要
[00:29:23.700 --> 00:29:26.800]  因此他兼顧自己的需要
[00:29:26.800 --> 00:29:28.800]  和去關心別人
[00:29:28.800 --> 00:29:32.600]  他付出代價來侍奉
[00:29:32.600 --> 00:29:35.500]  今天我們很多時候都想侍奉上帝
[00:29:35.500 --> 00:29:38.000]  心裡面都想做一些事
[00:29:38.000 --> 00:29:39.500]  但是有些時候
[00:29:39.500 --> 00:29:42.900]  更多人只能夠做的
[00:29:42.900 --> 00:29:45.600]  就是所謂的見頭性的工作
[00:29:45.600 --> 00:29:48.800]  今天如果你期望一位教徒
[00:29:48.800 --> 00:29:53.900]  他會長時間去幫助某一些人
[00:29:53.900 --> 00:29:56.600]  很多時候都會被拒絕
[00:29:56.600 --> 00:29:57.800]  如果你請他
[00:29:57.800 --> 00:30:00.900]  不如你報道會幫忙做一個陪談員
[00:30:00.900 --> 00:30:03.000]  或者你幫忙派一些單張
[00:30:03.000 --> 00:30:05.400]  比較容易接受
[00:30:05.400 --> 00:30:07.200]  但是侍奉上帝
[00:30:07.200 --> 00:30:09.900]  不單單是你自己有空的時候
[00:30:09.900 --> 00:30:12.900]  抽一點餘力去幫助一下
[00:30:12.900 --> 00:30:16.700]  整個人的侍奉是人生的方向
[00:30:16.700 --> 00:30:18.100]  在你的工作
[00:30:18.100 --> 00:30:20.800]  在你的生活裡面
[00:30:20.800 --> 00:30:24.400]  留心怎樣來服侍別人
[00:30:24.400 --> 00:30:27.200]  去建立其他的生命
[00:30:27.200 --> 00:30:30.000]  我記得有一次我在一個浸禮裡面
[00:30:30.000 --> 00:30:34.100]  剛才剛剛有一個少年的浸禮
[00:30:34.100 --> 00:30:35.600]  在另一次的浸禮
[00:30:35.600 --> 00:30:36.700]  當完了之後
[00:30:36.700 --> 00:30:38.500]  很多人突然會把花
[00:30:38.500 --> 00:30:41.200]  把禮物送給受浸者
[00:30:41.200 --> 00:30:43.300]  我在後面看到他們很開心
[00:30:43.300 --> 00:30:46.100]  但是在後面禮堂的後面地方
[00:30:46.100 --> 00:30:47.700]  看到一位姊妹
[00:30:47.700 --> 00:30:49.300]  她一個人站在那裡
[00:30:49.300 --> 00:30:51.700]  我看到她流著眼淚
[00:30:51.700 --> 00:30:52.700]  我就很奇怪
[00:30:52.700 --> 00:30:54.100]  我就走過去問問她
[00:30:54.100 --> 00:30:56.000]  姊妹 沒什麼事吧
[00:30:56.000 --> 00:30:57.700]  問候她
[00:30:57.700 --> 00:30:58.400]  她馬上說
[00:30:58.400 --> 00:30:59.400]  師母 師母 沒事
[00:30:59.400 --> 00:31:01.500]  我很感動
[00:31:01.500 --> 00:31:03.600]  我說什麼這麼感動
[00:31:03.600 --> 00:31:06.200]  你記不記得前面那兩個姊妹
[00:31:06.200 --> 00:31:07.800]  在前面有人在幫我拍照
[00:31:07.800 --> 00:31:09.500]  我看到
[00:31:09.500 --> 00:31:13.700]  她們兩個是我的初訓栽培班的組員
[00:31:13.700 --> 00:31:16.100]  我看著她們改變
[00:31:16.100 --> 00:31:17.800]  我看到她們今天受浸
[00:31:17.800 --> 00:31:20.400]  我很開心
[00:31:20.400 --> 00:31:23.500]  一直在擦眼淚
[00:31:23.500 --> 00:31:24.500]  我看到她的時候
[00:31:24.500 --> 00:31:26.000]  我就知道這位姊妹
[00:31:26.000 --> 00:31:30.800]  曾經為她的初訓栽培班的組員
[00:31:30.800 --> 00:31:33.400]  付出很多的代價
[00:31:33.400 --> 00:31:36.800]  曾經很多次關心她們
[00:31:36.800 --> 00:31:38.200]  幫助她們
[00:31:38.200 --> 00:31:40.800]  今天看到她們生命改變
[00:31:40.800 --> 00:31:43.900]  她們的心很感動
[00:31:43.900 --> 00:31:47.500]  所以都忍不住流淚
[00:31:47.500 --> 00:31:49.300]  人生裡面
[00:31:49.300 --> 00:31:52.800]  其中一件最叫我們滿足的事情
[00:31:52.800 --> 00:31:54.300]  是看到別人的生命
[00:31:54.300 --> 00:31:58.700]  因為你得到建立
[00:31:58.700 --> 00:32:01.500]  人很多時候以為得到很多的建樹
[00:32:01.500 --> 00:32:04.400]  很多的成就就會滿足
[00:32:04.400 --> 00:32:08.700]  但往往發覺工作的滿足
[00:32:08.700 --> 00:32:12.200]  比不上看到生命的改變
[00:32:12.200 --> 00:32:15.100]  帶給我們更大的滿足
[00:32:15.100 --> 00:32:16.700]  以上帝在上上勉勵我們
[00:32:16.700 --> 00:32:18.600]  學習去造就別人
[00:32:18.600 --> 00:32:20.000]  建立別人
[00:32:20.000 --> 00:32:22.500]  毀身去祝福別人
[00:32:22.500 --> 00:32:26.000]  這個正是今天我們看到保羅所說
[00:32:26.000 --> 00:32:28.300]  他說我願意付出代價
[00:32:28.300 --> 00:32:32.200]  如此來建立生命
[00:32:32.200 --> 00:32:34.100]  不單止他自己付出代價
[00:32:34.100 --> 00:32:35.700]  第十節繼續說
[00:32:35.700 --> 00:32:39.200]  我們對你們信的人是多麼聖潔
[00:32:39.200 --> 00:32:42.000]  公義無可指責
[00:32:42.000 --> 00:32:45.300]  他很樂意努力地作美好的見證
[00:32:45.300 --> 00:32:48.200]  免得別人因為自己跌倒
[00:32:48.200 --> 00:32:50.400]  不單止去服事
[00:32:50.400 --> 00:32:53.100]  而且謹慎自己
[00:32:53.100 --> 00:32:56.300]  後來他在提摩太前書第一章
[00:32:56.300 --> 00:32:59.300]  去提摩太前書第四章
[00:32:59.300 --> 00:33:01.800]  提醒提摩太的時候
[00:33:01.800 --> 00:33:03.200]  他就告訴她
[00:33:03.200 --> 00:33:06.100]  提摩太你要謹慎自己
[00:33:06.100 --> 00:33:08.600]  和自己的教訓
[00:33:08.600 --> 00:33:10.000]  是自己先行
[00:33:10.000 --> 00:33:12.700]  然後才是他的教訓
[00:33:12.700 --> 00:33:14.300]  提醒他要小心
[00:33:14.300 --> 00:33:15.900]  來到謹慎自己
[00:33:15.900 --> 00:33:18.300]  免得因為你跌倒
[00:33:18.300 --> 00:33:20.300]  或者有不好的榜樣
[00:33:20.300 --> 00:33:23.700]  以致別人因為你受虧損
[00:33:23.700 --> 00:33:25.100]  你要去建立別人
[00:33:25.100 --> 00:33:26.600]  去侍奉上帝的時候
[00:33:26.600 --> 00:33:29.100]  同樣留心自己
[00:33:29.100 --> 00:33:30.100]  有些人就覺得
[00:33:30.100 --> 00:33:32.900]  嘩!這樣很大壓力
[00:33:32.900 --> 00:33:35.000]  經常都要走得正站得正
[00:33:35.000 --> 00:33:37.900]  這樣很大壓力
[00:33:37.900 --> 00:33:40.300]  一位父親說
[00:33:40.300 --> 00:33:44.700]  他說我現在看少了很多電視
[00:33:44.700 --> 00:33:45.300]  有人問他
[00:33:45.300 --> 00:33:48.200]  為什麼你最近看少了那麼多電視
[00:33:48.200 --> 00:33:50.500]  因為兒子
[00:33:50.500 --> 00:33:52.300]  我叫兒子不要看那麼多電視
[00:33:52.300 --> 00:33:55.500]  他對著我說你也是
[00:33:55.500 --> 00:33:58.100]  這個爸爸反正是
[00:33:58.100 --> 00:34:00.300]  電視看了那麼多對兒子不好
[00:34:00.300 --> 00:34:01.900]  對自己也不好
[00:34:01.900 --> 00:34:03.300]  我叫兒子不要做的時候
[00:34:03.300 --> 00:34:05.000]  自己這樣的榜樣
[00:34:05.000 --> 00:34:07.500]  怎可以影響到他
[00:34:07.500 --> 00:34:09.300]  所以他就決心自己
[00:34:09.300 --> 00:34:10.800]  去留心
[00:34:10.800 --> 00:34:12.900]  不讓自己過量的
[00:34:12.900 --> 00:34:15.500]  來到電視上
[00:34:15.500 --> 00:34:16.300]  因此
[00:34:16.300 --> 00:34:20.800]  這一種好像要行得正的動機
[00:34:20.800 --> 00:34:22.600]  為了兒子的緣故
[00:34:22.600 --> 00:34:24.500]  反而幫助了他
[00:34:24.500 --> 00:34:26.300]  自己也重新有了一種
[00:34:26.300 --> 00:34:30.700]  更好的生活的調節
[00:34:30.700 --> 00:34:32.500]  有些時候好像是壓力
[00:34:32.500 --> 00:34:33.900]  但是那種壓力
[00:34:33.900 --> 00:34:35.200]  其實帶給我們生命
[00:34:35.200 --> 00:34:39.000]  有更美好的成熟成長
[00:34:39.000 --> 00:34:39.900]  因此保羅說
[00:34:39.900 --> 00:34:42.300]  我自己也為了你們的緣故
[00:34:42.300 --> 00:34:44.700]  自己謹慎自己
[00:34:44.700 --> 00:34:45.600]  在你們當中
[00:34:45.600 --> 00:34:48.700]  是多麼的聖潔公義無可指責
[00:34:48.700 --> 00:34:50.400]  你們可以作證
[00:34:50.400 --> 00:34:51.200]  並且保羅說
[00:34:51.200 --> 00:34:52.600]  我為了你們的緣故
[00:34:52.600 --> 00:34:54.500]  好像做你們的父親
[00:34:54.500 --> 00:34:57.100]  去勸勉你們十二節
[00:34:57.100 --> 00:34:58.100]  鼓勵你們
[00:34:58.100 --> 00:34:59.600]  叮囑你們
[00:34:59.600 --> 00:35:02.000]  要叫你們行事為人
[00:35:02.000 --> 00:35:04.900]  配得上那召你們
[00:35:04.900 --> 00:35:10.000]  進入他的國和榮耀的神
[00:35:10.000 --> 00:35:11.600]  他付出代價
[00:35:11.600 --> 00:35:15.300]  來為弟兄姊妹守望
[00:35:15.300 --> 00:35:16.600]  去勉勵他們的心
[00:35:16.600 --> 00:35:19.000]  去鼓勵他們
[00:35:19.000 --> 00:35:20.300]  各位弟兄姊妹
[00:35:20.300 --> 00:35:22.800]  如果今天
[00:35:22.800 --> 00:35:26.200]  有人會留意你的問題
[00:35:26.200 --> 00:35:28.000]  去勸告你
[00:35:28.000 --> 00:35:30.600]  你就有福了
[00:35:30.600 --> 00:35:32.500]  如果沒有人理會你
[00:35:32.500 --> 00:35:35.000]  只是你自己面對自己
[00:35:35.000 --> 00:35:38.500]  你就有禍了
[00:35:38.500 --> 00:35:40.600]  很多人都開過車
[00:35:40.600 --> 00:35:41.300]  開車的時候
[00:35:41.300 --> 00:35:44.300]  其中一件事情必須學習
[00:35:44.300 --> 00:35:47.100]  就是留心在轉線的時候
[00:35:47.100 --> 00:35:48.900]  要看倒後鏡
[00:35:48.900 --> 00:35:51.100]  還有做什麼
[00:35:51.100 --> 00:35:53.300]  要留心
[00:35:53.300 --> 00:35:58.800]  要轉過頭來看盲點有沒有車
[00:35:58.800 --> 00:36:00.800]  怎麼會有盲點
[00:36:00.800 --> 00:36:01.800]  有
[00:36:01.800 --> 00:36:03.400]  我自己試過
[00:36:03.400 --> 00:36:05.200]  有一次在北美開車
[00:36:05.200 --> 00:36:06.200]  一直開車
[00:36:06.200 --> 00:36:07.800]  到處都沒有車
[00:36:07.800 --> 00:36:09.100]  我想轉線
[00:36:09.100 --> 00:36:10.400]  看一看倒後鏡
[00:36:10.400 --> 00:36:12.000]  就想應該沒有車了
[00:36:12.000 --> 00:36:13.000]  就轉線
[00:36:13.000 --> 00:36:14.300]  一轉線的時候
[00:36:14.300 --> 00:36:16.500]  後面的車
[00:36:16.500 --> 00:36:18.600]  因為它在我的盲點
[00:36:18.600 --> 00:36:21.400]  我完全沒有察覺到車的位置
[00:36:21.400 --> 00:36:23.200]  我馬上扭回軚盤
[00:36:23.200 --> 00:36:27.300]  就避免了意外
[00:36:27.300 --> 00:36:29.600]  不單止開車有盲點
[00:36:29.600 --> 00:36:31.100]  每一個人
[00:36:31.100 --> 00:36:34.300]  自己都有自己的盲點
[00:36:34.300 --> 00:36:37.100]  看不到自己某些性情的問題
[00:36:37.100 --> 00:36:39.600]  以為自己沒事
[00:36:39.600 --> 00:36:41.100]  很多人
