
[00:00:00.000 --> 00:00:02.880]  在近年或者近排看新聞
[00:19:32.120 --> 00:19:34.440]  可能對神的話語很麻木
[00:19:34.440 --> 00:19:39.720]  當別人用神的話語和我們談話時我們會抗拒
[00:19:39.720 --> 00:19:43.080]  曾幾何時我們會喜歡這個世界的快樂
[00:19:43.080 --> 00:19:46.680]  多於喜歡在神裏的喜樂
[00:19:46.680 --> 00:19:52.520]  曾幾何時你會不會覺得空虛
[00:19:52.520 --> 00:19:57.160]  曾幾何時我們麻木到連上帝在幫助我們
[00:19:57.160 --> 00:19:59.080]  我們都不知道
[00:19:59.080 --> 00:20:00.680]  我們都不敏銳
[00:20:00.680 --> 00:20:03.320]  我們都不醒覺
[00:20:03.320 --> 00:20:04.920]  所以神臨在幫手
[00:20:04.920 --> 00:20:06.920]  我們一定要敏銳上帝的幫手
[00:20:06.920 --> 00:20:08.600]  在平凡的事裏
[00:20:08.600 --> 00:20:12.680]  我們處處會見到上帝的工作
[00:20:12.680 --> 00:20:14.840]  我給一個挑戰或者鼓勵
[00:20:14.840 --> 00:20:17.640]  你每晚只要花三分鐘
[00:20:17.640 --> 00:20:22.760]  臨睡前回望你當天的經歷
[00:20:22.760 --> 00:20:25.320]  你會多很多感恩的事情
[00:20:25.320 --> 00:20:28.920]  你會多很多具體的怠惰的事項
[00:20:28.920 --> 00:20:32.760]  我們要敏銳上帝在我們生命的工作
[00:20:32.760 --> 00:20:35.320]  當上帝真的來到工作了
[00:20:35.320 --> 00:20:36.520]  我們怎樣面對呢
[00:20:36.520 --> 00:20:39.400]  我們最後第八到十一節
[00:20:39.400 --> 00:20:41.960]  我們一起讀第八到十一節
[00:20:41.960 --> 00:20:44.760]  「你們來看耶和華的作爲
[00:20:44.760 --> 00:20:47.320]  看他使地怎樣荒涼
[00:20:47.320 --> 00:20:50.520]  他止息戰爭直到地極
[00:20:50.520 --> 00:20:52.680]  他截弓斷槍
[00:20:52.680 --> 00:20:55.560]  把戰車焚燒在火中
[00:20:55.560 --> 00:20:59.000]  你們要休息要知道我是神
[00:20:59.000 --> 00:21:01.640]  我必在列國中受尊崇
[00:21:01.640 --> 00:21:04.200]  在全地也受尊崇
[00:21:04.200 --> 00:21:07.400]  萬君之耶和華與我們同在
[00:21:07.400 --> 00:21:10.920]  雅各的神是我們的避難所」
[00:21:10.920 --> 00:21:12.600]  所以當神幫助
[00:21:12.600 --> 00:21:15.400]  你看這一段很有趣的經文
[00:21:15.400 --> 00:21:17.480]  人要做些什麼呢
[00:21:17.480 --> 00:21:20.760]  這一段有四個人要做的動作
[00:21:20.760 --> 00:21:22.360]  的動詞
[00:21:22.360 --> 00:21:24.040]  四個都是命令式動詞
[00:21:24.040 --> 00:21:25.960]  是命令人要做的
[00:21:25.960 --> 00:21:28.760]  這四個動詞是哪四個呢
[00:21:28.760 --> 00:21:30.120]  在第八節
[00:21:30.120 --> 00:21:33.080]  「來」你們來
[00:21:33.080 --> 00:21:34.600]  「看」是第二個動詞
[00:21:34.600 --> 00:21:36.520]  來看看
[00:21:36.520 --> 00:21:38.520]  接着下去第十節
[00:21:38.520 --> 00:21:41.880]  「要休息要知道」
[00:21:41.880 --> 00:21:43.720]  這四個動詞
[00:21:43.720 --> 00:21:48.520]  這四個就是人要得到神幫助的關鍵
[00:21:48.520 --> 00:21:52.600]  「來」「看」「休息」「知道」
[00:21:52.600 --> 00:21:55.880]  這四個動詞都不是很具體做些什麼
[00:21:55.880 --> 00:21:58.200]  你來看看
[00:21:58.200 --> 00:22:00.600]  接着你不要做事你要休息
[00:22:00.600 --> 00:22:03.480]  你知道就行了
[00:22:03.480 --> 00:22:06.680]  這原來就是我們得到神幫助的關鍵
[00:22:06.680 --> 00:22:09.960]  要休息其實意思就是要躺着
[00:22:09.960 --> 00:22:12.280]  如果你回到家養沙發
[00:22:12.280 --> 00:22:13.720]  你下班回去
[00:22:13.720 --> 00:22:16.520]  然後一回到家開門放下公事包
[00:22:16.520 --> 00:22:17.880]  躺着
[00:22:17.880 --> 00:22:22.840]  這就是休息這個字的圖畫
[00:22:22.840 --> 00:22:24.040]  那神做些什麼呢
[00:22:24.040 --> 00:22:24.760]  我們來看看
[00:22:24.760 --> 00:22:27.640]  神在這一段做些什麼
[00:22:27.640 --> 00:22:29.240]  他使地方糧
[00:22:29.240 --> 00:22:32.440]  使地方糧這個字是完成式的動詞
[00:22:32.440 --> 00:22:35.400]  神已經征服了這個地
[00:22:35.400 --> 00:22:38.360]  神已經征服了壽造界
[00:22:38.360 --> 00:22:40.760]  我們爲什麼不找他幫忙
[00:22:40.760 --> 00:22:41.720]  接着神做什麼
[00:22:41.720 --> 00:22:43.880]  神又有四個動詞
[00:22:43.880 --> 00:22:46.040]  他止息戰爭
[00:22:46.040 --> 00:22:51.800]  他折弓他斷槍他燒車
[00:22:51.800 --> 00:22:53.640]  全部都是很有動感的
[00:22:53.640 --> 00:22:55.000]  神就做事了
[00:22:55.000 --> 00:22:57.080]  當我們躺在沙發
[00:22:57.080 --> 00:22:59.720]  在這裏仰望上帝的時候
[00:22:59.720 --> 00:23:02.680]  神就做完所有東西
[00:23:02.680 --> 00:23:05.400]  他能夠征服所有東西
[00:23:05.400 --> 00:23:07.640]  所以弟兄姐妹你要得到神的幫助
[00:23:07.640 --> 00:23:09.480]  就不是我們要爭着做什麼
[00:23:09.480 --> 00:23:11.400]  做什麼做這樣做那樣
[00:23:11.400 --> 00:23:12.920]  是讓神工作
[00:23:12.920 --> 00:23:16.760]  這個我們才能夠真正得到神的幫助
[00:23:16.760 --> 00:23:19.480]  休息是放手
[00:23:19.480 --> 00:23:21.720]  完全放手
[00:23:21.720 --> 00:23:23.560]  但是你問那怎麼放手呢
[00:23:23.560 --> 00:23:26.120]  我們真的很緊張很緊張的
[00:23:26.120 --> 00:23:27.720]  怎麼放手
[00:23:27.720 --> 00:23:29.960]  要知道他是神
[00:23:29.960 --> 00:23:34.120]  你知道神明白你多過你明白自己
[00:23:34.120 --> 00:23:36.840]  你知道神愛你多過你愛自己
[00:23:36.840 --> 00:23:40.680]  你知道神愛你的家人多過你愛你的家人
[00:23:40.680 --> 00:23:43.560]  你知道神的能力高過你的能力
[00:23:43.560 --> 00:23:46.120]  我們就懂得放手
[00:23:46.120 --> 00:23:49.320]  當我們放手我們會知道神
[00:23:49.320 --> 00:23:52.120]  我們越知道神我們就越會放手
[00:23:52.120 --> 00:23:55.720]  這個就是得到神幫助的祕訣
[00:23:55.720 --> 00:23:57.320]  仰望神
[00:23:57.320 --> 00:23:59.160]  這個纔是尊崇神
[00:23:59.160 --> 00:24:03.800]  所以跟着他說神在列國中會被尊崇
[00:24:03.800 --> 00:24:07.640]  在全地都會受尊崇
[00:24:07.640 --> 00:24:09.960]  那你問那怎麼做
[00:24:09.960 --> 00:24:11.480]  講道理就明白了
[00:24:11.480 --> 00:24:13.160]  那怎麼做呢
[00:24:13.160 --> 00:24:16.280]  我想應用上第一就是心態
[00:24:16.280 --> 00:24:18.040]  我們的心態
[00:24:18.040 --> 00:24:22.440]  是否有問題會是找神幫手
[00:24:22.440 --> 00:24:25.800]  還是一有問題就會有很多的計劃
[00:24:25.800 --> 00:24:27.320]  很多的部署
[00:24:27.320 --> 00:24:30.120]  很多人的幫手
[00:24:30.120 --> 00:24:31.560]  第一個是心態
[00:24:31.560 --> 00:24:33.560]  那是不是什麼都不做呢
[00:24:33.560 --> 00:24:34.520]  也不是
[00:24:34.520 --> 00:24:37.720]  我們要配合神的工作
[00:24:37.720 --> 00:24:39.320]  神會出手
[00:24:39.320 --> 00:24:40.840]  神一出聲地就融化
[00:24:40.840 --> 00:24:42.440]  我們去敏銳
[00:24:42.440 --> 00:24:46.680]  然後神怎麼做我們就配合神的工作
[00:24:46.680 --> 00:24:47.880]  我看過一個漫畫
[00:24:47.880 --> 00:24:49.400]  這個漫畫也很有趣
[00:24:49.400 --> 00:24:52.200]  這個漫畫是講一個挑夫一個農夫
[00:24:52.200 --> 00:24:56.680]  他拿着一個很重的重擔
[00:24:56.680 --> 00:24:58.120]  就站在一輛車上
[00:24:58.120 --> 00:25:00.200]  車就正在走路
[00:25:00.200 --> 00:25:02.840]  但是這個挑夫就滿頭大汗
[00:25:02.840 --> 00:25:04.680]  很辛苦
[00:25:04.680 --> 00:25:06.760]  他還要在車上保持平衡
[00:25:06.760 --> 00:25:08.760]  怕跌
[00:25:08.760 --> 00:25:09.480]  很有趣的
[00:25:09.480 --> 00:25:11.400]  我想這個圖畫就點出
[00:25:11.400 --> 00:25:13.640]  我們不喜樂的原因
[00:25:13.640 --> 00:25:16.760]  我們不喜樂就是不懂得放下我們的重擔
[00:25:16.760 --> 00:25:18.280]  去交給神
[00:25:18.280 --> 00:25:19.880]  神已經正在開車走路
[00:25:19.880 --> 00:25:21.880]  我們還揹着自己的重擔
[00:25:21.880 --> 00:25:24.920]  不懂得放給祂
[00:25:24.920 --> 00:25:25.880]  所以姐妹們
[00:25:25.880 --> 00:25:29.480]  什麼是你最難放手的呢
[00:25:29.480 --> 00:25:32.680]  是不是你的工作
[00:25:32.680 --> 00:25:35.640]  你的感情
[00:25:35.640 --> 00:25:38.040]  你所擁有的東西
[00:25:38.040 --> 00:25:39.960]  你的兒女
[00:25:39.960 --> 00:25:41.240]  你的嗜好
[00:25:41.240 --> 00:25:45.720]  是不是最難放手
[00:25:45.720 --> 00:25:47.880]  我希望我們每一樣都能夠放手
[00:25:47.880 --> 00:25:50.680]  上帝纔在每一個範疇裏面
[00:25:50.680 --> 00:25:53.080]  能夠幫到我們
[00:25:53.080 --> 00:25:54.760]  所以整篇詩篇
[00:25:54.760 --> 00:25:58.440]  我們要主動去找上帝
[00:25:58.440 --> 00:26:03.160]  當神臨在我們要敏銳神的工作
[00:26:03.160 --> 00:26:04.120]  最重要的是
[00:26:04.120 --> 00:26:08.120]  我們要刻意去放手
[00:26:08.120 --> 00:26:09.960]  向上望
[00:26:09.960 --> 00:26:11.160]  我們很多時候有問題
[00:26:11.160 --> 00:26:12.920]  我們會向平望
[00:26:12.920 --> 00:26:14.520]  我們在日光之下
[00:26:14.520 --> 00:26:16.680]  找很多的支援
[00:26:16.680 --> 00:26:18.200]  這個都重要
[00:26:18.200 --> 00:26:20.520]  最重要是向上望
[00:26:20.520 --> 00:26:22.360]  學習休息
[00:26:22.360 --> 00:26:23.800]  不是有問題
[00:26:23.800 --> 00:26:28.200]  即時有很多plan a plan b plan c
[00:26:28.200 --> 00:26:29.720]  宣道會的創辦人
[00:26:29.720 --> 00:26:31.560]  孫迅博士他說過一句話
[00:26:31.560 --> 00:26:33.720]  很有意思
[00:26:33.720 --> 00:26:36.120]  他說在很多的事上
[00:26:36.120 --> 00:26:40.120]  最好的處理方式是什麼呢
[00:26:40.120 --> 00:26:42.680]  就是不處理
[00:26:42.680 --> 00:26:48.360]  如果我們在忘亂不休
[00:26:48.360 --> 00:26:53.320]  反而會壞了神一手安排的事
[00:26:53.320 --> 00:26:55.240]  我想很有意思
[00:26:55.240 --> 00:26:58.280]  我們在忘亂去處理很多問題的時候
[00:26:58.280 --> 00:26:59.720]  可能會搞破壞
[00:26:59.720 --> 00:27:03.480]  破壞了上帝的出手
[00:27:03.480 --> 00:27:05.240]  當宗教改革的時候
[00:27:05.240 --> 00:27:07.560]  有一位改革家叫馬丁路特
[00:27:07.560 --> 00:27:09.800]  他看完這一篇的詩篇
[00:27:09.800 --> 00:27:11.800]  他感受很深
[00:27:11.800 --> 00:27:14.120]  所以他寫了一首詩歌
[00:27:14.120 --> 00:27:17.560]  這首詩歌就是你的生命聖詩的第五十首
[00:27:17.560 --> 00:27:19.480]  堅固保障
[00:27:19.480 --> 00:27:23.320]  我們願意用這首詩歌去回應
[00:27:23.320 --> 00:27:26.680]  上帝在這一篇的詩篇對我們的提醒
