
[00:00:00.000 --> 00:00:03.580]  各位弟兄姊妹,早晨,新年快樂
[00:24:56.080 --> 00:24:59.800]  我知道我明年就死了
[00:24:59.800 --> 00:25:03.000]  不是的,如果你知道你明年就死了
[00:25:03.000 --> 00:25:04.520]  你都不知道怎樣辦
[00:25:04.520 --> 00:25:06.320]  哎呀,這麼快就來
[00:25:06.320 --> 00:25:07.320]  我就死了
[00:25:07.320 --> 00:25:09.280]  哎呀,死得了
[00:25:09.280 --> 00:25:12.520]  所以神很大恩典
[00:25:12.520 --> 00:25:18.480]  沒有人知道你何時離開世界
[00:25:18.480 --> 00:25:21.680]  是神的恩典
[00:25:21.680 --> 00:25:25.600]  我們有時咒人
[00:25:25.600 --> 00:25:27.920]  你沒有好死
[00:25:27.920 --> 00:25:30.400]  即是你死得不好
[00:25:30.400 --> 00:25:33.160]  我來了紐西蘭之後
[00:25:33.160 --> 00:25:37.880]  就見到我一個以前香港的團友
[00:25:37.880 --> 00:25:42.360]  他的丈夫是光緯牧師
[00:25:42.360 --> 00:25:45.440]  所以光師母葉壽娟
[00:25:45.440 --> 00:25:50.160]  就是我在香港教會的團友
[00:25:50.160 --> 00:25:56.240]  大家都知道光牧師很突然回天家
[00:25:56.240 --> 00:25:59.560]  所以師母很傷心
[00:25:59.560 --> 00:26:01.840]  他這麼快就走
[00:26:01.840 --> 00:26:05.760]  一點準備都沒有
[00:26:05.760 --> 00:26:09.360]  我說神的恩典
[00:26:09.360 --> 00:26:11.760]  如果他又病
[00:26:11.760 --> 00:26:13.440]  又進了醫院
[00:26:13.440 --> 00:26:15.720]  又插滿了喉
[00:26:15.720 --> 00:26:17.880]  又說不了話
[00:26:17.880 --> 00:26:19.480]  又不省人事
[00:26:19.480 --> 00:26:21.760]  你更辛苦
[00:26:21.760 --> 00:26:24.760]  有些人睡在醫院拖很久
[00:26:24.760 --> 00:26:27.480]  拖幾年都不走
[00:26:27.480 --> 00:26:30.840]  對於家人、親友來說
[00:26:30.840 --> 00:26:35.440]  是一個很大的負擔
[00:26:35.440 --> 00:26:39.600]  所以神是有恩典的
[00:26:39.600 --> 00:26:41.800]  雖然好像很突然
[00:26:41.800 --> 00:26:43.680]  你沒有準備
[00:26:43.680 --> 00:26:49.080]  不是說病病病就離開
[00:26:49.080 --> 00:26:50.760]  是突然
[00:26:50.760 --> 00:26:54.920]  但是神就叫我們經歷
[00:26:54.920 --> 00:26:57.200]  祂是信實的
[00:26:57.200 --> 00:26:59.400]  祂總有恩典
[00:26:59.400 --> 00:27:02.880]  所以很多事情是未知的
[00:27:02.880 --> 00:27:07.040]  我們就是活在未知的當中
[00:27:07.040 --> 00:27:09.960]  當然有些事情我們不知道
[00:27:09.960 --> 00:27:12.160]  我們很難估計
[00:27:12.160 --> 00:27:18.240]  但是我們就說凡事總有主的美意
[00:27:18.240 --> 00:27:21.640]  凡事總有主的安排
[00:27:21.640 --> 00:27:26.840]  主的時間總是最好的
[00:27:26.840 --> 00:27:29.400]  In God's time
[00:27:29.400 --> 00:27:31.440]  In God's way
[00:27:31.440 --> 00:27:34.240]  In God's method
[00:27:34.240 --> 00:27:36.400]  在神的時間
[00:27:36.400 --> 00:27:38.320]  神的方法
[00:27:38.320 --> 00:27:41.560]  神的處理
[00:27:41.560 --> 00:27:44.640]  我們Trust and obey
[00:27:44.640 --> 00:27:49.400]  只要信靠、信服我們的神
[00:27:49.400 --> 00:27:51.240]  我們讀一讀那段經文
[00:27:51.240 --> 00:27:53.680]  請大家一起讀
[00:27:53.680 --> 00:27:56.240]  「非常同歸於盡、無歸於盡」
[00:27:56.240 --> 00:27:58.360]  「全國各地的光榮」
[00:27:58.360 --> 00:28:01.840]  「當孫子發表了言義的誓言」
[00:28:01.840 --> 00:28:05.000]  「理論就知道眼前緊要」
[00:28:05.000 --> 00:28:08.400]  「天下人的夢境也要參與」
[00:28:08.400 --> 00:28:11.320]  「傳統的心動人心感激」
[00:28:11.320 --> 00:28:13.360]  「天官的道理」
[00:28:13.360 --> 00:28:15.920]  「保守的宗旨」
[00:28:15.920 --> 00:28:18.680]  「一切都完美了過後」
[00:28:18.680 --> 00:28:21.320]  「一切都已成功」
[00:28:21.320 --> 00:28:25.720]  「一切都完美了過後」
[00:28:25.720 --> 00:28:30.040]  「天下人的心動人心感激」
[00:28:30.040 --> 00:28:33.160]  「理論就知道眼前緊要」
[00:28:33.160 --> 00:28:37.160]  「天下人的夢境也要參與」
[00:29:03.160 --> 00:29:06.560]  有戰爭和戰爭的風聲
[00:29:06.560 --> 00:29:09.080]  現在我們今天這個世界就是
[00:29:09.080 --> 00:29:10.880]  經常說打仗
[00:29:10.880 --> 00:29:13.240]  特朗普又經常恐嚇人
[00:29:13.240 --> 00:29:15.400]  伊朗你還不和談
[00:29:15.400 --> 00:29:16.800]  我砌你的
[00:29:16.800 --> 00:29:20.280]  你有後果的
[00:29:20.280 --> 00:29:23.240]  這個世界很多戰爭還在發生
[00:29:23.240 --> 00:29:25.160]  俄烏戰爭
[00:29:25.160 --> 00:29:29.480]  中東那些緊張的局勢
[00:29:29.480 --> 00:29:34.520]  還有地震必然越來越多
[00:29:34.520 --> 00:29:35.720]  越來越頻繁
[00:29:35.720 --> 00:29:38.680]  越來越猛烈
[00:29:38.680 --> 00:29:42.040]  有人估計最近這幾年
[00:29:42.040 --> 00:29:44.320]  加起來的地震
[00:29:44.320 --> 00:29:48.240]  比過去五十年的地震還多
[00:29:48.240 --> 00:29:51.400]  即是地震那種密度
[00:29:51.400 --> 00:29:53.720]  最近不是聽到
[00:29:53.720 --> 00:29:58.640]  連台灣都有地震
[00:29:58.640 --> 00:30:01.520]  中國陽光又有地震
[00:30:01.520 --> 00:30:03.480]  廣東的陽光
[00:30:03.480 --> 00:30:06.400]  所以很多地方都有地震
[00:30:06.400 --> 00:30:09.240]  而且地震的強度
[00:30:09.240 --> 00:30:12.160]  比以前高很多
[00:30:12.160 --> 00:30:16.720]  動不動就說六級七級地震
[00:30:16.720 --> 00:30:19.640]  可能以往是三四級
[00:30:19.640 --> 00:30:22.720]  即是地震的頻繁密度
[00:30:22.720 --> 00:30:25.840]  所以耶穌說好像婦人
[00:30:25.840 --> 00:30:28.480]  生嬰兒的時候
[00:30:28.480 --> 00:30:30.920]  那種的陣痛
[00:30:30.920 --> 00:30:32.800]  是越來越頻繁
[00:30:32.800 --> 00:30:35.360]  越來越猛烈
[00:30:35.360 --> 00:30:37.440]  在座很多媽媽
[00:30:37.440 --> 00:30:40.480]  生嬰兒真的很辛苦
[00:30:40.480 --> 00:30:45.560]  所以我們要更加敬重我們的老婆
[00:30:45.560 --> 00:30:48.760]  因為她真的生嬰兒很辛苦
[00:30:48.760 --> 00:30:52.040]  陣痛那種的情況
[00:30:52.040 --> 00:30:54.960]  所以我們要知道
[00:30:54.960 --> 00:30:57.920]  不單止我們是活在未知當中
[00:30:57.920 --> 00:31:03.160]  還有第三
[00:31:03.160 --> 00:31:11.600]  有些事是無法借的
[00:31:11.600 --> 00:31:14.920]  余牧師可不可以借點愛心給我
[00:31:14.920 --> 00:31:17.120]  我不夠愛心
[00:31:17.120 --> 00:31:20.200]  問他借錢就可以
[00:31:20.200 --> 00:31:22.080]  借愛心是無法借的
[00:31:22.080 --> 00:31:23.760]  我的信心不夠
[00:31:23.760 --> 00:31:25.760]  有誰借信心來
[00:31:25.760 --> 00:31:29.480]  我不夠得心
[00:31:29.480 --> 00:31:32.920]  有沒有人借點得心給我
[00:31:32.920 --> 00:31:35.120]  哪有得借的
[00:31:35.120 --> 00:31:38.320]  是你自己努力的
[00:31:38.320 --> 00:31:40.280]  你都不愛主
[00:31:40.280 --> 00:31:43.400]  那怎麼借點愛呢
[00:31:43.400 --> 00:31:46.080]  你都沒有信心
[00:31:46.080 --> 00:31:49.200]  當我們說要一起有信心
[00:31:49.200 --> 00:31:50.400]  要光強
[00:31:50.400 --> 00:31:51.480]  要勇敢
[00:31:51.480 --> 00:31:53.600]  要站立得穩
[00:31:53.600 --> 00:31:57.120]  你都危危乎就快跌倒
[00:31:57.120 --> 00:31:59.320]  那怎麼站得穩
[00:31:59.320 --> 00:32:04.800]  所以有很多事是無法借的
[00:32:04.800 --> 00:32:06.480]  所以那五個愚蠢的
[00:32:06.480 --> 00:32:08.520]  問那些聰明的
[00:32:08.520 --> 00:32:11.280]  借點油來
[00:32:11.280 --> 00:32:14.080]  借了給你我便沒有
[00:32:14.080 --> 00:32:17.320]  因為不知道新郎哥何時來
[00:32:17.320 --> 00:32:19.360]  可能還要再等一段時間
[00:32:19.360 --> 00:32:23.360]  他才真的來到我們那裡
[00:32:23.360 --> 00:32:28.520]  所以很多事是無法借的
[00:32:28.520 --> 00:32:33.200]  我很感覺現在是末世的時候
[00:32:33.200 --> 00:32:35.480]  耶穌回來真的很近
[00:32:35.480 --> 00:32:38.600]  所以下面我很想今天跟大家提的
[00:32:38.600 --> 00:32:40.920]  麻煩下一章
[00:32:40.920 --> 00:32:44.440]  這些經文應該大家都熟的
[00:32:44.440 --> 00:32:48.360]  我就不讀了
[00:32:48.360 --> 00:32:51.720]  我們應該怎樣預備油
[00:32:51.720 --> 00:32:56.360]  第一 我們是光
[00:32:56.360 --> 00:32:59.840]  耶穌在登山寶訓說的
[00:32:59.840 --> 00:33:07.880]  「你們是世上的光、世上的焰」
[00:33:07.880 --> 00:33:09.720]  你是
[00:33:09.720 --> 00:33:11.640]  你不是去扮的
[00:33:11.640 --> 00:33:13.280]  你不是去做的
[00:33:13.280 --> 00:33:15.600]  你就是光
[00:33:15.600 --> 00:33:19.840]  你的生命是有光發出來的
[00:33:19.840 --> 00:33:22.080]  所以各位弟兄姊妹
[00:33:22.080 --> 00:33:24.640]  保羅在他的書信裡面經常提到
[00:33:24.640 --> 00:33:30.280]  你們在這個世上要好像明光照耀一樣
[00:33:30.280 --> 00:33:33.120]  燈不是放在斗底下
[00:33:33.120 --> 00:33:35.440]  而是放在燈台上
[00:33:35.440 --> 00:33:38.760]  就照亮一家的人
[00:33:38.760 --> 00:33:42.280]  這盞油燈如果我擺高一點
[00:33:42.280 --> 00:33:44.360]  就照得光一點
[00:33:44.360 --> 00:33:47.040]  擺低一點就沒那麼光
[00:33:47.040 --> 00:33:50.400]  如果我這個燈又大一點
[00:33:50.400 --> 00:33:52.040]  那就照得光一點
[00:33:52.040 --> 00:33:56.000]  如果中間找個高台我擺這個燈
[00:33:56.000 --> 00:33:58.560]  那都可能照到這個禮堂
[00:33:58.560 --> 00:34:00.800]  光光的
[00:34:00.800 --> 00:34:03.920]  所以我們就是光
[00:34:03.920 --> 00:34:08.120]  我們這個世界要做光啊各位弟兄姊妹
[00:34:08.120 --> 00:34:09.680]  你是炎
[00:34:09.680 --> 00:34:12.800]  你是防腐作用
[00:34:12.800 --> 00:34:14.680]  有很多食物
[00:34:14.680 --> 00:34:18.160]  加點鹽下去馬上很有味道
[00:34:18.160 --> 00:34:20.000]  沒有鹽
[00:34:20.000 --> 00:34:22.160]  沒有味道
[00:34:22.160 --> 00:34:26.160]  你今天有沒有影響力?
[00:34:26.160 --> 00:34:28.920]  人家很喜歡和你聊天
[00:34:28.920 --> 00:34:32.640]  因為你是一個很善良的人
[00:34:32.640 --> 00:34:34.400]  你心地善良
[00:34:34.400 --> 00:34:36.840]  你的言語很清潔
[00:34:36.840 --> 00:34:39.320]  很喜歡和你做朋友
[00:34:39.320 --> 00:34:41.080]  你不是那些經常罵人
[00:34:41.080 --> 00:34:42.920]  經常說粗話
[00:34:42.920 --> 00:34:47.400]  經常說一些很低俗的話
[00:34:47.400 --> 00:34:51.640]  你的言語好像嚴調和一樣
[00:34:51.640 --> 00:34:53.360]  你是光
[00:34:53.360 --> 00:34:55.440]  有光發出來
[00:34:55.440 --> 00:35:01.520]  光和暗是不可以並存的
[00:35:01.520 --> 00:35:04.200]  請問你晚上回家
[00:35:04.200 --> 00:35:05.960]  如果是你第一個進屋
[00:35:05.960 --> 00:35:07.520]  你第一件事是什麼?
[00:35:07.520 --> 00:35:09.280]  亮燈
[00:35:09.280 --> 00:35:12.080]  開了門之後亮了燈
[00:35:12.080 --> 00:35:13.320]  因為你不亮燈
[00:35:13.320 --> 00:35:14.080]  黑漆漆的
[00:35:14.080 --> 00:35:17.400]  什麼都看不到
[00:35:17.400 --> 00:35:19.800]  有光的地方
[00:35:19.800 --> 00:35:25.080]  黑暗就走了
[00:35:25.080 --> 00:35:27.920]  今天我們在這個世界
[00:35:27.920 --> 00:35:30.280]  要是光
[00:35:30.280 --> 00:35:33.800]  照亮你身邊的人
[00:35:33.800 --> 00:35:35.640]  在你的職場
[00:35:35.640 --> 00:35:37.760]  在你辦公的地方
[00:35:37.760 --> 00:35:44.280]  為耶穌做美好的見證
[00:35:44.280 --> 00:35:48.000]  第二
[00:35:48.000 --> 00:35:50.880]  在末世的時候有一些表現
[00:35:50.880 --> 00:35:53.320]  我想請大家一起讀一讀
[00:35:53.320 --> 00:35:58.080]  提摩太后書第三章一到五節
[00:35:58.080 --> 00:35:58.600]  請
[00:36:08.280 --> 00:36:10.640]  提摩太后書第三章一到五節
[00:36:10.640 --> 00:36:12.040]  提摩太后書第三章一到五節
[00:36:12.040 --> 00:36:13.440]  忘恩負義
[00:36:13.440 --> 00:36:14.880]  心不勝怨
[00:36:14.880 --> 00:36:16.200]  無親情
[00:36:16.200 --> 00:36:17.560]  不解怨
[00:36:17.560 --> 00:36:19.160]  好施慘
[00:36:19.160 --> 00:36:20.600]  不能自仁
[00:36:20.600 --> 00:36:22.200]  心情苦惱
[00:36:22.200 --> 00:36:23.760]  不能自誠
[00:36:23.760 --> 00:36:25.400]  賣主賣友
[00:36:25.400 --> 00:36:26.880]  任以往
[00:36:26.880 --> 00:36:28.440]  自告自利
[00:36:28.440 --> 00:36:30.960]  愛而不愛
[00:36:30.960 --> 00:36:33.160]  有敬畏的內心
[00:36:33.160 --> 00:36:35.880]  卻未見正義
[00:36:35.880 --> 00:36:38.880]  正義
[00:36:38.880 --> 00:36:41.200]  提摩太后書三章一到五節
[00:36:41.200 --> 00:36:42.960]  是很重要的經文
[00:36:42.960 --> 00:36:45.720]  末世的時候
[00:36:45.720 --> 00:36:48.160]  有些表現
[00:36:48.160 --> 00:36:53.120]  就是人會愛錢
[00:36:53.120 --> 00:36:55.440]  專顧自己
[00:36:55.440 --> 00:36:58.640]  愛自己愛錢
[00:36:58.640 --> 00:37:01.160]  貪財
[00:37:01.160 --> 00:37:03.680]  狂傲
[00:37:03.680 --> 00:37:07.400]  狡猾違背父母
[00:37:07.400 --> 00:37:13.280]  我叫他三個愛
[00:37:13.280 --> 00:37:16.720]  兩個不愛
[00:37:16.720 --> 00:37:19.080]  第一愛什麼呢?
[00:37:19.080 --> 00:37:22.080]  愛自己
[00:37:22.080 --> 00:37:26.440]  然後愛錢
[00:37:26.440 --> 00:37:27.760]  第三
[00:37:27.760 --> 00:37:30.480]  愛艷樂
[00:37:30.480 --> 00:37:34.240]  就是今天我們這個世界
[00:37:34.240 --> 00:37:38.680]  「我」很大
[00:37:38.680 --> 00:37:40.800]  「我呀」
[00:37:40.800 --> 00:37:42.480]  知不知道「我呀」
[00:37:42.480 --> 00:37:45.760]  主一下自己的鼻子
[00:37:45.760 --> 00:37:47.960]  我請你吃飯
[00:37:47.960 --> 00:37:50.600]  多威風
[00:37:50.600 --> 00:37:52.560]  愛自己
[00:37:52.560 --> 00:37:54.760]  自己最大
[00:37:54.760 --> 00:37:58.120]  然後愛錢
[00:37:58.120 --> 00:38:00.840]  我看香港新聞
[00:38:00.840 --> 00:38:03.320]  剛剛過年
[00:38:03.320 --> 00:38:05.520]  金多寶
[00:38:05.520 --> 00:38:07.920]  如果一注獨中
[00:38:07.920 --> 00:38:11.320]  派三億港元
[00:38:11.320 --> 00:38:14.360]  所有馬會投注站
[00:38:14.360 --> 00:38:17.160]  每個投注站都排長龍
[00:38:17.160 --> 00:38:19.520]  大家想賭一下
[00:38:19.520 --> 00:38:22.760]  電視台專門訪問人
[00:38:22.760 --> 00:38:29.240]  為什麼你買寶
[00:38:29.240 --> 00:38:31.920]  我當然想中頭獎
[00:38:31.920 --> 00:38:35.360]  我去郵埠買那間大屋
[00:38:35.360 --> 00:38:39.600]  說到他好像真的中獎
[00:38:39.600 --> 00:38:42.640]  另外訪問一個女士就客氣些
[00:38:42.640 --> 00:38:46.200]  我沒錢供子女去讀大學
[00:38:46.200 --> 00:38:50.120]  如果我中了就供子女去外國讀大學
[00:38:50.120 --> 00:38:52.280]  這個好媽咪
[00:38:52.280 --> 00:38:55.440]  另外還有一個女士還客氣
[00:38:55.440 --> 00:38:58.080]  她說我隨便買下
[00:38:58.080 --> 00:39:01.120]  中其他獎幾十元都好
[00:39:01.120 --> 00:39:03.960]  頭獎輪到我
[00:39:03.960 --> 00:39:06.880]  每個人都有發財夢
[00:39:06.880 --> 00:39:10.680]  紐西蘭這裡都有
[00:39:10.680 --> 00:39:14.600]  很多個號碼
[00:39:14.600 --> 00:39:17.960]  一中了就很多錢
[00:39:17.960 --> 00:39:22.320]  發夢了
[00:39:22.320 --> 00:39:25.160]  然後第三個
[00:39:25.160 --> 00:39:28.040]  愛燕樂
[00:39:28.040 --> 00:39:29.880]  今日這個世界
[00:39:29.880 --> 00:39:33.320]  大家都喜歡享樂
[00:39:33.320 --> 00:39:38.320]  Entertainment
[00:39:38.320 --> 00:39:41.440]  所以有時我們牧師講道
[00:39:41.440 --> 00:39:43.480]  都要講些笑話
[00:39:43.480 --> 00:39:44.320]  吸引吓人
[00:39:44.320 --> 00:39:47.200]  如果唔係全部瞓哂
[00:39:47.200 --> 00:39:49.360]  Entertainment
[00:39:49.360 --> 00:39:56.040]  我哋都好想得啖笑開心吓
[00:39:56.040 --> 00:39:58.520]  三個愛
[00:39:58.520 --> 00:40:00.360]  但好可惜
[00:40:00.360 --> 00:40:03.680]  我哋都有兩個唔愛
[00:40:03.680 --> 00:40:05.160]  第一
[00:40:05.160 --> 00:40:10.120]  唔愛良善
[00:40:10.120 --> 00:40:15.920]  今日呢個世界係一個好兇殘嘅世界
[00:40:15.920 --> 00:40:21.840]  世界各地都有好多槍殺案
[00:40:21.840 --> 00:40:26.240]  喺雪梨好出名嗰個海灘
[00:40:26.240 --> 00:40:31.040]  啲人開槍
[00:40:31.040 --> 00:40:38.320]  紐西蘭都有
[00:40:38.320 --> 00:40:41.200]  冇良善
[00:40:41.200 --> 00:40:50.200]  兇殘 狂暴 毀謗 違背父母
[00:40:50.200 --> 00:40:52.200]  唔聽父母
[00:40:52.200 --> 00:40:57.440]  有啲殺爹地媽咪嘅咁嘅罪案
[00:40:57.440 --> 00:41:01.080]  但係另外一個唔愛更嚴重
[00:41:01.080 --> 00:41:06.280]  我哋唔愛神
[00:41:06.280 --> 00:41:12.160]  昨晚我帶一個普通話嘅弟兄查經班
[00:41:12.160 --> 00:41:19.240]  啱啱查到哥倫多前書最後一章第十六章
[00:41:19.240 --> 00:41:25.280]  保羅喺哥倫多前書十六章第廿二節嗰度話
[00:41:25.280 --> 00:41:29.040]  若有人不愛主
[00:41:29.040 --> 00:41:37.120]  這人可救可助
[00:41:37.120 --> 00:41:39.920]  如果你唔愛主
[00:41:39.920 --> 00:41:43.840]  你是可救可助
[00:41:43.840 --> 00:41:47.920]  喺提摩泰前後書裏面都話
[00:41:47.920 --> 00:41:50.000]  而家呢個世代
[00:41:50.000 --> 00:41:53.840]  特別提摩泰後書
[00:41:53.840 --> 00:41:57.280]  係保羅嘅好似遺囑咁樣
[00:41:57.280 --> 00:41:59.280]  因為好多賢經嘅人都話
[00:41:59.280 --> 00:42:02.280]  保羅最後寫嘅一封信
[00:42:02.280 --> 00:42:09.440]  就寫畀佢嘅屬靈嘅真兒子提摩泰第二封信
[00:42:09.440 --> 00:42:14.040]  所以保羅特別喺提摩泰後書第四章就話
[00:42:14.040 --> 00:42:16.640]  當跑嘅路我已經跑盡了
[00:42:16.640 --> 00:42:19.440]  所信嘅道我已經守住了
[00:42:19.440 --> 00:42:23.440]  佢知道自己好快會離開世界
[00:42:23.440 --> 00:42:26.880]  所以佢吩咐提摩泰
[00:42:26.880 --> 00:42:30.840]  佢話你喺呢個末世嘅時代
[00:42:30.840 --> 00:42:34.880]  必須要愛神
[00:42:34.880 --> 00:42:41.600]  你要教導你嘅弟兄姊妹要愛神
[00:42:41.600 --> 00:42:45.000]  喺啟示錄七封書信裏面
[00:42:45.000 --> 00:42:49.640]  第一封係寫畀以弗所教會
[00:42:49.640 --> 00:42:53.600]  唔好失去咗當初嘅愛
[00:42:53.600 --> 00:42:55.600]  起初嘅愛
[00:42:55.600 --> 00:42:57.600]  the first love
[00:42:57.600 --> 00:43:01.600]  你啱啱信耶穌嘅時候你好愛主
[00:43:01.600 --> 00:43:03.600]  咁今日呢
[00:43:03.600 --> 00:43:09.200]  你參加完培靈會好似打咗支強心針咁
[00:43:09.200 --> 00:43:15.600]  但係一兩個月之後又回復現狀仲慘過以前
[00:43:15.600 --> 00:43:17.840]  起初嘅愛
[00:43:17.840 --> 00:43:20.080]  我想請問去咗邊呀
[00:43:20.080 --> 00:43:23.840]  我哋失去咗起初嘅愛
[00:43:23.840 --> 00:43:27.600]  呢個係第一封信寫畀以弗所
[00:43:27.600 --> 00:43:31.360]  然後啟示錄七封信最後一封
[00:43:31.360 --> 00:43:36.320]  寫畀老弟家教會
[00:43:36.320 --> 00:43:39.040]  耶穌點講呀
[00:43:39.040 --> 00:43:42.720]  佢話你唔好不冷不熱呀
[00:43:42.720 --> 00:43:48.800]  唔係我會將你喺我口裏面吐咗出嚟
[00:43:48.800 --> 00:43:53.800]  look warm
[00:43:53.800 --> 00:43:56.800]  如果有人請你飲咖啡
[00:43:56.800 --> 00:44:00.520]  嗰杯咖啡都涼涼地㗎
[00:44:00.520 --> 00:44:02.520]  你話有冇搞錯呀
[00:44:02.520 --> 00:44:07.240]  整杯咁嘅咖啡嚟都唔係熱辣辣㗎
[00:44:07.240 --> 00:44:09.640]  不冷不熱
[00:44:09.640 --> 00:44:12.160]  一係你就叫杯凍咖啡
[00:44:12.160 --> 00:44:15.360]  一係就叫杯熱咖啡
[00:44:15.360 --> 00:44:18.520]  冇人飲一杯
[00:44:18.520 --> 00:44:21.360]  凍咗擺咗喺度好耐㗎啦
[00:44:21.360 --> 00:44:24.200]  沖咗出嚟又未遞畀你
[00:44:24.200 --> 00:44:28.640]  可能嗰間咖啡好忙啲侍應又唔得閒
[00:44:28.640 --> 00:44:32.600]  冇拎埋嚟你張枱度
[00:44:32.600 --> 00:44:35.400]  你唔會鍾意㗎嘛
[00:44:35.400 --> 00:44:37.520]  所以各位弟子姐妹
[00:44:37.520 --> 00:44:40.960]  點解我哋對神個愛
[00:44:40.960 --> 00:44:44.880]  有時候好似變淡咗呢
[00:44:44.880 --> 00:44:48.920]  你問吓今年2026年
[00:44:48.920 --> 00:44:51.480]  你如果早十年前
[00:44:51.480 --> 00:44:54.240]  2016年
[00:44:54.240 --> 00:44:57.960]  你嗰時係咪愛耶穌多啲呢
[00:44:57.960 --> 00:45:01.480]  你嗰時係咪勤力啲傳福音呢
[00:45:01.480 --> 00:45:04.760]  奉獻俾教會都奉獻多啲呢
[00:45:04.760 --> 00:45:06.720]  而家退咗休囉
[00:45:06.720 --> 00:45:07.920]  冇乜錢囉
[00:45:07.920 --> 00:45:11.280]  靠積蓄㗎咋
[00:45:11.280 --> 00:45:13.480]  咁所以你好多時候
[00:45:13.480 --> 00:45:16.160]  淡咗
[00:45:16.160 --> 00:45:20.840]  各位弟子姐妹我好想勸大家
[00:45:20.840 --> 00:45:27.160]  唔好做嗰批愚拙嘅徒女
[00:45:27.160 --> 00:45:31.400]  同埋好落喺提摩太后書呢度講
[00:45:31.400 --> 00:45:36.400]  三個愛 兩個唔愛
[00:45:36.400 --> 00:45:39.320]  千祈唔好
[00:45:39.320 --> 00:45:44.600]  愛自己 愛錢財 愛人
[00:45:44.600 --> 00:45:46.760]  兩樣嘢唔愛
[00:45:46.760 --> 00:45:50.840]  唔愛良善 唔愛神
[00:45:50.840 --> 00:45:55.000]  讓我哋嘅燈時時拉著
[00:45:55.000 --> 00:45:58.800]  讓我哋嘅燈預備好入
[00:45:58.800 --> 00:46:02.320]  請你低頭我哋同心祈禱
[00:46:02.320 --> 00:46:04.440]  親愛嘅天父好感恩
[00:46:04.440 --> 00:46:08.640]  今日能夠嚟到基督教華僑教會
[00:46:08.640 --> 00:46:13.000]  同弟子姐妹分享十個童女嘅比喻
[00:46:13.000 --> 00:46:17.200]  求聖靈都喺我哋內心裏面工作
[00:46:17.200 --> 00:46:19.800]  你親自嚟感動我哋
[00:46:19.800 --> 00:46:22.840]  向我哋嘅心靈講說話
[00:46:22.840 --> 00:46:28.480]  讓我哋都去選做聰明嗰一批
[00:46:28.480 --> 00:46:33.440]  讓我哋嘅燈係時時點著嘅
[00:46:33.440 --> 00:46:37.760]  可以為你發光 為你燃燒
[00:46:37.760 --> 00:46:41.720]  求主你讓我哋都預備好入
[00:46:41.720 --> 00:46:44.440]  我哋時時都預備好入
[00:46:44.440 --> 00:46:47.120]  有聖靈喺我哋裏面
[00:46:47.120 --> 00:46:50.960]  聖靈喺我哋每個人嘅生命裏面工作
[00:46:50.960 --> 00:46:54.320]  讓我哋唔好失去起初嘅愛
[00:46:54.320 --> 00:46:56.640]  又讓我哋唔好不冷不熱
[00:46:56.640 --> 00:46:59.800]  好似老弟家教會咁樣
[00:46:59.800 --> 00:47:02.920]  讓我哋熱切嘅愛你
[00:47:02.920 --> 00:47:05.840]  火熱嘅燃點起上來
[00:47:05.840 --> 00:47:09.560]  求主親自工作 幫助我哋
[00:47:09.560 --> 00:47:11.960]  聽我哋獻上嘅祈禱
[00:47:11.960 --> 00:47:14.960]  奉耶穌基督嘅命求
