
[00:00:00.000 --> 00:00:05.720]  今日能夠繼續和大家講哥羅西書
[00:28:36.920 --> 00:28:40.920]  單單靠基督我們可以去到神面前與神和好
[00:28:40.920 --> 00:28:50.920]  不過保羅最後也提醒我們
[00:28:50.920 --> 00:28:52.920]  有一個條件
[00:28:53.920 --> 00:28:56.920]  這個條件就是說我們不是單單用口來說
[00:28:56.920 --> 00:28:58.920]  第23節
[00:28:58.920 --> 00:29:02.920]  只要你們在所信的道上恆心
[00:29:02.920 --> 00:29:04.920]  根基穩固堅定不移
[00:29:04.920 --> 00:29:07.920]  不致被引動失去福音的盼望
[00:29:07.920 --> 00:29:09.920]  這福音就是你們聽過的
[00:29:09.920 --> 00:29:12.920]  也是傳語普天下萬人聽的
[00:29:12.920 --> 00:29:15.920]  我保羅也作了這福音的執事
[00:29:15.920 --> 00:29:19.920]  保羅所說的這個條件
[00:29:19.920 --> 00:29:21.920]  就是在信仰上要有恆心
[00:29:22.920 --> 00:29:24.920]  要生根建造
[00:29:24.920 --> 00:29:29.920]  生根建造其實就是根基穩固那個字的意思
[00:29:29.920 --> 00:29:31.920]  要不斷建造
[00:29:31.920 --> 00:29:33.920]  要堅定不移
[00:29:33.920 --> 00:29:36.920]  又要不要隨波逐流
[00:29:36.920 --> 00:29:40.920]  否則會失去福音所帶來的這個盼望
[00:29:40.920 --> 00:29:46.920]  現在我們所需要的就是要反省
[00:29:46.920 --> 00:29:48.920]  我們反省什麼呢?
[00:29:49.920 --> 00:29:52.920]  反省我們究竟有沒有恆心在我們所信的道上
[00:29:52.920 --> 00:29:55.920]  我們有沒有生根建造呢?
[00:29:55.920 --> 00:29:58.920]  就是追求成長呢?
[00:29:58.920 --> 00:30:01.920]  我們有沒有堅定不移呢?
[00:30:01.920 --> 00:30:08.920]  堅定不移不單止是要對抗困難的挑戰
[00:30:08.920 --> 00:30:12.920]  其實也要對抗潮流的吸引
[00:30:12.920 --> 00:30:15.920]  這方面其實是更大的
[00:30:18.920 --> 00:30:20.920]  我們有沒有被潮流吸引跟隨了他們
[00:30:20.920 --> 00:30:25.920]  以致我們所謂被引導失去了福音的盼望呢?
[00:30:25.920 --> 00:30:28.920]  這個值得我們反省
[00:30:28.920 --> 00:30:31.920]  有位聖經學者他這樣說
[00:30:31.920 --> 00:30:36.920]  我們基督徒是神從世界裏面揀選我們
[00:30:36.920 --> 00:30:38.920]  呼召我們出來分別為聖
[00:30:38.920 --> 00:30:44.920]  然後將我們拆回去世界去為他作見證
[00:30:45.920 --> 00:30:49.920]  但是很多被拆回去世界的信徒
[00:30:49.920 --> 00:30:51.920]  進入了世界之後
[00:30:51.920 --> 00:30:54.920]  他們不單止沒有幫忙去改變世界
[00:30:54.920 --> 00:30:57.920]  他們反而被世界同化了
[00:30:57.920 --> 00:30:59.920]  跟隨了世界
[00:30:59.920 --> 00:31:06.920]  失去了原有應該有的福音的盼望
[00:31:06.920 --> 00:31:08.920]  這個很可惜
[00:31:08.920 --> 00:31:10.920]  所以我們要提高警覺
[00:31:10.920 --> 00:31:12.920]  保羅就是要我們提高警覺
[00:31:12.920 --> 00:31:14.920]  不要這樣做
[00:31:15.920 --> 00:31:16.920]  我們怎樣知道
[00:31:16.920 --> 00:31:21.920]  我們有沒有被引導失去福音的盼望呢?
[00:31:21.920 --> 00:31:25.920]  福音的盼望是指什麼呢?
[00:31:25.920 --> 00:31:30.920]  在上一次講到第五第六節的時候
[00:31:30.920 --> 00:31:35.920]  那裏告訴我們其實要結果子和要成長
[00:31:35.920 --> 00:31:37.920]  所以我們可以反省一下
[00:31:37.920 --> 00:31:40.920]  我們看看我們自己的生命
[00:31:40.920 --> 00:31:42.920]  我們有沒有結出果子呢?
[00:31:42.920 --> 00:31:44.920]  我們有沒有成長呢?
[00:31:45.920 --> 00:31:46.920]  如果沒有的話
[00:31:46.920 --> 00:31:49.920]  其實很可能我們已經
[00:31:49.920 --> 00:31:55.920]  不是全部都慢慢失去了福音所帶來的盼望
[00:31:55.920 --> 00:32:00.920]  如果我們在這方面有疑問的時候
[00:32:00.920 --> 00:32:05.920]  我鼓勵你去找老師談一談
[00:32:05.920 --> 00:32:07.920]  或者你可以找我去談一談
[00:32:07.920 --> 00:32:13.920]  另一方面我們也可以從積極的一面去想一想
[00:32:14.920 --> 00:32:15.920]  大家想一想
[00:32:15.920 --> 00:32:17.920]  這一位這麼超越的基督
[00:32:17.920 --> 00:32:19.920]  祂擁有一切
[00:32:19.920 --> 00:32:25.920]  但是祂竟然甘願捨棄一切來救贖我們
[00:32:25.920 --> 00:32:29.920]  你想一想
[00:32:29.920 --> 00:32:33.920]  我們怎樣可以輕視祂的救恩呢?
[00:32:33.920 --> 00:32:35.920]  祂這麼大的愛和恩情
[00:32:35.920 --> 00:32:38.920]  我們怎樣可以不去感恩呢?
[00:32:38.920 --> 00:32:42.920]  你想一想
[00:32:43.920 --> 00:32:45.920]  耶穌基督的超越
[00:32:45.920 --> 00:32:49.920]  不只是祂的恩情、祂的權柄
[00:32:49.920 --> 00:32:52.920]  祂的超越的愛
[00:32:52.920 --> 00:32:58.920]  你想一想我們應該多麼的感動和感恩
[00:32:58.920 --> 00:33:00.920]  我們怎樣可以忽視
[00:33:00.920 --> 00:33:03.920]  怎樣可以不按祂的吩咐來生活呢?
[00:33:03.920 --> 00:33:10.920]  最後我們一起再讀一次23節來作結束
[00:33:11.920 --> 00:33:14.920]  只要你們在所信的道上行心
[00:33:14.920 --> 00:33:16.920]  根基穩固
[00:33:16.920 --> 00:33:18.920]  堅定不移
[00:33:18.920 --> 00:33:21.920]  不至被引動失去福音的盼望
[00:33:21.920 --> 00:33:24.920]  這福音就是你們所聽見過的
[00:33:24.920 --> 00:33:28.920]  也是傳語普天下萬人聽的
[00:33:28.920 --> 00:33:32.920]  不是新的東西
[00:33:32.920 --> 00:33:34.920]  不是在說新的東西
[00:33:34.920 --> 00:33:38.920]  我們信主其實早就聽到這些東西
[00:33:38.920 --> 00:33:40.920]  是聽過的
[00:33:41.920 --> 00:33:45.920]  全世界、普天下、歷代
[00:33:45.920 --> 00:33:47.920]  都是聽過這個福音的
[00:33:47.920 --> 00:33:49.920]  不是新的
[00:33:49.920 --> 00:33:54.920]  只不過是提醒我們要行心守住我們所信的道
[00:33:54.920 --> 00:33:56.920]  我們一起祈禱
[00:33:56.920 --> 00:34:10.920]  我也在這裡給大家一點時間安靜
[00:34:11.920 --> 00:34:13.920]  去想一想我們剛才所聽到的道
[00:34:13.920 --> 00:34:18.920]  也去想一想
[00:34:18.920 --> 00:34:21.920]  稍後12點45分
[00:34:21.920 --> 00:34:25.920]  我們會有全教會一起投票
[00:34:25.920 --> 00:34:27.920]  作一個決定
[00:34:27.920 --> 00:34:34.920]  是否要購買這個在玫瑰園的新建築物
[00:34:34.920 --> 00:34:38.920]  讓我們可以發展我們的教會
[00:34:39.920 --> 00:34:41.920]  讓我們有更大的地方
[00:34:41.920 --> 00:34:45.920]  以致我們可以有更多的事工
[00:34:45.920 --> 00:34:50.920]  能夠給予有需要的人
[00:34:50.920 --> 00:34:56.920]  也可以讓更多的人來敬拜、侍奉
[00:34:56.920 --> 00:34:58.920]  來在那裏裝備
[00:34:58.920 --> 00:35:01.920]  讓我們有更多的資源
[00:35:01.920 --> 00:35:04.920]  可以來服侍我們周圍的群體
[00:35:04.920 --> 00:35:07.920]  特別是我們華人的群體
[00:35:10.920 --> 00:35:15.920]  讓我們都在神面前去省察、去反省
[00:35:15.920 --> 00:35:17.920]  求神指引我們
[00:35:40.920 --> 00:35:42.920]  神啊!我們多謝祢
[00:35:42.920 --> 00:35:44.920]  多謝祢拯救我們
[00:35:44.920 --> 00:35:48.920]  將我們放在祢的家裏面
[00:35:48.920 --> 00:35:50.920]  這個教會
[00:35:50.920 --> 00:35:54.920]  是我們屬靈的家
[00:35:54.920 --> 00:35:57.920]  但祂是永生神的家
[00:35:57.920 --> 00:36:04.920]  我們自己從中經歷這麼大的恩典
[00:36:05.920 --> 00:36:09.920]  我們自己從中經歷這麼大的恩典
[00:36:09.920 --> 00:36:14.920]  而且神的心意也是要將這個恩典
[00:36:14.920 --> 00:36:17.920]  這個福音所帶來的福氣
[00:36:17.920 --> 00:36:19.920]  傳給更多的人
[00:36:19.920 --> 00:36:24.920]  我們願意按神的心意而行
[00:36:24.920 --> 00:36:28.920]  我們願意不斷能夠發展福音
[00:36:28.920 --> 00:36:30.920]  廣傳福音
[00:36:31.920 --> 00:36:37.920]  讓我們福音的基地、這個教會能夠擴展
[00:36:37.920 --> 00:36:41.920]  更多的人可以在這裏敬拜、侍奉、得福
[00:36:41.920 --> 00:36:47.920]  求神讓我們在生活裏面也能夠去榮耀祢
[00:36:47.920 --> 00:36:49.920]  多謝你聽我們禱告
[00:36:49.920 --> 00:36:51.920]  我們這樣祈禱奉耶穌基督的聖名
