
[00:00:00.000 --> 00:00:02.000]  保證節目讓我們聽神的道理
[00:14:26.200 --> 00:14:27.680]  因為教會要去買一個地方
[00:14:27.680 --> 00:14:29.960]  而同時前任主任牧者要離開的時候
[00:14:29.960 --> 00:14:32.400]  因為前任主任牧者要離開的時候
[00:14:32.400 --> 00:14:33.560]  九十幾個人
[00:14:33.560 --> 00:14:35.280]  走剩下三十二個人
[00:14:35.280 --> 00:14:37.720]  九十多個人就離開
[00:14:37.720 --> 00:14:39.680]  只剩下三十多個人
[00:14:39.680 --> 00:14:41.640]  總共就是四十多個人走了
[00:14:41.640 --> 00:14:43.960]  有四十多個人走
[00:14:43.960 --> 00:14:46.040]  其實年中還有很多信徒離開
[00:14:46.040 --> 00:14:48.000]  因為年中還有很多信徒離開
[00:14:48.000 --> 00:14:49.320]  有來的有走的
[00:14:49.320 --> 00:14:51.160]  有來有走的
[00:14:51.160 --> 00:14:53.520]  經常有一條題目在我腦海裏面
[00:14:53.520 --> 00:14:56.120]  有個題目在我腦海裏想問
[00:14:56.120 --> 00:14:57.120]  我很想問的
[00:14:57.120 --> 00:15:00.400]  不過我知道問他們也沒可能問得到
[00:15:00.400 --> 00:15:01.880]  因為我只是問他們的理由
[00:15:01.880 --> 00:15:04.600]  因為他們離開每一個都有他的理由
[00:15:04.600 --> 00:15:06.520]  因為每一個離開都有自己的理由
[00:15:06.520 --> 00:15:08.640]  那些理由是一些不是理由的理由
[00:15:08.640 --> 00:15:12.280]  那些理由都是不是理由的理由
[00:15:12.280 --> 00:15:16.640]  不過我知道我一定可以將來在上帝裏面得到這些理由
[00:15:16.640 --> 00:15:18.760]  我將來一定會得到這些理由
[00:15:18.760 --> 00:15:20.200]  真正的理由是什麼
[00:15:20.200 --> 00:15:20.960]  真正的理由是
[00:15:20.960 --> 00:15:22.120]  其實我都知道
[00:15:22.120 --> 00:15:23.120]  其實我也知道
[00:15:23.120 --> 00:15:24.560]  不過有一個問題
[00:15:24.560 --> 00:15:25.560]  不過有一個問題
[00:15:25.560 --> 00:15:26.920]  在我心裏面
[00:15:26.920 --> 00:15:29.080]  在我心中很大掙扎
[00:15:29.080 --> 00:15:31.000]  我也很大掙扎
[00:15:31.000 --> 00:15:34.120]  倘若所有這些離開的弟兄姊妹
[00:15:34.120 --> 00:15:38.760]  所有這些離開的弟兄姊妹
[00:15:38.760 --> 00:15:40.000]  他離開我們
[00:15:40.000 --> 00:15:41.920]  他離開我們
[00:15:41.920 --> 00:15:43.400]  想出很多不同的理由
[00:15:43.400 --> 00:15:45.640]  想出很多不同的理由
[00:15:45.640 --> 00:15:48.800]  難道他是不想在永恆裏面見到我
[00:15:48.800 --> 00:15:51.240]  難道他不想在永恆裏面見到我
[00:15:51.240 --> 00:15:53.560]  還是他認為我不會在永恆裏面見到他
[00:15:53.560 --> 00:15:58.240]  他說我不會在永恆裏面見到他嗎
[00:15:58.240 --> 00:15:59.320]  這個問題
[00:15:59.320 --> 00:16:00.320]  這個問題
[00:16:00.320 --> 00:16:02.120]  我自己對自己有答案
[00:16:02.120 --> 00:16:04.200]  我對自己有答案
[00:16:04.200 --> 00:16:06.600]  雖然我不是一個完全人
[00:16:06.600 --> 00:16:08.000]  雖然我不是一個完全人
[00:16:08.000 --> 00:16:09.040]  我是一個罪人
[00:16:09.040 --> 00:16:09.800]  我是一個罪人
[00:16:09.800 --> 00:16:13.360]  但我知道上帝看到我的心是怎樣對待他
[00:16:13.360 --> 00:16:19.360]  但我知道上帝看到我的心是怎樣對待他
[00:16:19.360 --> 00:16:22.760]  我以最坦誠的心向上帝認罪悔改
[00:16:22.760 --> 00:16:25.360]  我以最坦誠的心向上帝認罪悔改
[00:16:25.360 --> 00:16:26.840]  如果我都不得救的話
[00:16:26.840 --> 00:16:28.880]  如果我都不得救的話
[00:16:28.880 --> 00:16:30.880]  我不知道甚麼纔可以得救
[00:16:30.880 --> 00:16:32.040]  我不知道甚麼纔可以得救
[00:16:32.040 --> 00:16:34.320]  因為我看到聖經所講的拯救
[00:16:34.320 --> 00:16:35.000]  認罪悔改
[00:16:35.000 --> 00:16:37.240]  正正就是我所相信的東西
[00:16:37.240 --> 00:16:39.440]  因為我看到聖經說認罪悔改
[00:16:39.440 --> 00:16:40.400]  正正就是我所相信的東西
[00:16:40.400 --> 00:16:42.200]  如果我相信的東西是錯的話
[00:16:42.200 --> 00:16:43.400]  如果我相信的東西是錯的話
[00:16:43.400 --> 00:16:45.880]  如果我相信的東西是錯的話 他們相信的四十多個是對的話呢?
[00:16:45.880 --> 00:16:49.440]  如果他們四十多個是對的話呢?
[00:16:49.440 --> 00:16:52.400]  那我就懷疑聖經是真是假了
[00:16:52.400 --> 00:16:54.960]  那我就懷疑聖經是真是假了
[00:16:54.960 --> 00:16:56.680]  正因為我不懷疑聖經
[00:16:56.680 --> 00:16:58.160]  正因為我不懷疑聖經
[00:16:58.160 --> 00:17:00.000]  所以轉過來我就得到一個答案
[00:17:00.000 --> 00:17:01.880]  所以轉過來我就得到一個答案
[00:17:01.880 --> 00:17:03.760]  他們不想在永恆見到我
[00:17:03.760 --> 00:17:05.720]  他們不想在永恆見到我
[00:17:05.720 --> 00:17:07.040]  他們不想在永恆見到我 丁子梅
[00:17:07.040 --> 00:17:08.680]  丁子梅
[00:17:08.680 --> 00:17:12.040]  不知道他們的心是怎樣對待其他的人呢?
[00:17:12.040 --> 00:17:14.320]  我不知道他們的心是怎樣對待其他的人呢?
[00:17:14.320 --> 00:17:15.640]  教會的裏面
[00:17:15.640 --> 00:17:16.400]  教會的裏面
[00:17:16.400 --> 00:17:18.760]  我知道有些是真的信徒 有些是假的信徒
[00:17:18.760 --> 00:17:21.480]  我知道有些是真的信徒 有些是假的信徒
[00:17:21.480 --> 00:17:24.200]  在這兩類信徒都同時存在的時候
[00:17:24.200 --> 00:17:26.080]  在這兩類信徒同時存在的時候
[00:17:26.080 --> 00:17:27.360]  我們作目者的
[00:17:27.360 --> 00:17:29.600]  我們作目者的 單一的信徒
[00:17:29.600 --> 00:17:30.680]  單一的信徒
[00:17:30.680 --> 00:17:34.280]  其實是希望他們能夠在真信徒當中彼此連結
[00:17:34.280 --> 00:17:36.720]  在這個真信徒真假信徒當中彼此連結
[00:17:36.720 --> 00:17:38.800]  這個就是正正保羅在這裏所說的
[00:17:38.800 --> 00:17:39.960]  這個就是保羅所講的
[00:17:39.960 --> 00:17:42.480]  於是所以保羅從第27節開始講
[00:17:42.480 --> 00:17:43.560]  保羅從第27節開始講
[00:17:43.560 --> 00:17:45.000]  講甚麼呢?
[00:17:45.000 --> 00:17:46.840]  我們去看一看
[00:17:46.840 --> 00:17:48.080]  經文不是很長嗎?
[00:17:48.080 --> 00:17:48.560]  經文不是很長
[00:17:48.560 --> 00:17:49.520]  我們一起讀好嗎?
[00:17:49.520 --> 00:17:53.840]  我們從第27節開始讀到第35節
[00:17:53.840 --> 00:17:55.000]  我們從第27節開始讀到第35節
[00:17:55.000 --> 00:17:56.480]  我們看一下在這裏面
[00:17:56.480 --> 00:17:59.680]  保羅想講究竟應該做些甚麼事
[00:17:59.680 --> 00:18:01.560]  或者應該發生些甚麼事
[00:18:01.560 --> 00:18:04.520]  看看到底應該做甚麼 到底會發生甚麼
[00:18:04.520 --> 00:18:05.440]  我們一起讀
[00:18:05.440 --> 00:18:06.920]  我們一起來讀
[00:18:06.920 --> 00:18:09.200]  因為神的旨意
[00:18:09.200 --> 00:18:13.480]  我並沒有一件被圍不傳給你們的
[00:18:13.480 --> 00:18:17.320]  聖靈納你們作全羣的監督
[00:18:17.320 --> 00:18:20.240]  你們就當為自己謹慎
[00:18:20.240 --> 00:18:22.560]  也為全羣謹慎
[00:18:22.560 --> 00:18:24.480]  牧養神的教會
[00:18:24.480 --> 00:18:27.960]  就是祂用自己血所買來的
[00:18:27.960 --> 00:18:30.240]  我知道我去之後
[00:18:30.240 --> 00:18:34.320]  必有兇暴的豺狼進入你們中間
[00:18:34.320 --> 00:18:36.040]  不愛惜羊羣
[00:18:36.040 --> 00:18:39.800]  就是你們中間也必有人起來說
[00:18:39.800 --> 00:18:41.200]  活茂的話
[00:18:41.200 --> 00:18:43.960]  要引有門徒跟從他們
[00:18:43.960 --> 00:18:46.760]  所以你們應當警醒
[00:18:46.760 --> 00:18:48.880]  紀念我三年之久
[00:18:48.880 --> 00:18:51.520]  晝夜不住地流淚
[00:18:51.520 --> 00:18:53.560]  勸誡你們各人
[00:18:53.560 --> 00:18:58.400]  如今我把你們交託神和他恩惠的道
[00:18:58.400 --> 00:19:00.560]  這道能建立你們
[00:19:00.560 --> 00:19:04.600]  叫你們和一切誠信的人同得基業
[00:19:04.600 --> 00:19:09.120]  我未曾貪圖一個人的金銀衣服
[00:19:09.120 --> 00:19:13.800]  我這兩隻手常供給我和我同人的需用
[00:19:13.800 --> 00:19:16.480]  這是你們自己知道的
[00:19:16.480 --> 00:19:19.080]  我凡事給你們作榜樣
[00:19:19.080 --> 00:19:22.600]  叫你們知道應當這樣勞苦
[00:19:22.600 --> 00:19:24.520]  輔助軟弱的人
[00:19:24.520 --> 00:19:27.880]  又當紀念主耶穌的話說
[00:19:27.880 --> 00:19:30.480]  施比受更為有福
[00:19:30.480 --> 00:19:32.040]  在這段聖經當中
[00:19:32.040 --> 00:19:34.880]  保羅基本上是說到
[00:19:34.880 --> 00:19:37.920]  即使我不能夠再照顧你們
[00:19:37.920 --> 00:19:39.440]  在這聖經當中
[00:19:39.440 --> 00:19:43.520]  保羅說我即使不能照顧你們
[00:19:43.520 --> 00:19:45.320]  我再不能看管你們
[00:19:45.320 --> 00:19:47.160]  我再不能看管你們
[00:19:47.160 --> 00:19:48.920]  再不能夠守望你們
[00:19:48.920 --> 00:19:51.280]  再不能守望你們
[00:19:51.280 --> 00:19:53.520]  但是
[00:19:53.520 --> 00:19:57.480]  你們這些做以弗所教會的長老們
[00:19:57.480 --> 00:20:00.520]  你們做以弗所教會的長老們
[00:20:00.520 --> 00:20:03.120]  就應該繼續承擔這份工作
[00:20:03.120 --> 00:20:05.360]  就應該承擔這份工作
[00:20:05.360 --> 00:20:07.480]  這份工作
[00:20:07.480 --> 00:20:09.880]  不是隻有保羅才做得到的
[00:20:09.880 --> 00:20:12.040]  不是隻有保羅才能做到
[00:20:12.040 --> 00:20:15.920]  是所有在教會裏面的長老們都可以做得到的
[00:20:15.920 --> 00:20:18.240]  所有在教會裏面的長老們都可以做得到的
[00:20:18.240 --> 00:20:21.640]  甚至所有在以弗所教會裏面的信徒
[00:20:21.640 --> 00:20:23.560]  彼此都可以做得到的
[00:20:23.560 --> 00:20:26.920]  甚至所有在以弗所教會的信徒都可以做得到的
[00:20:26.920 --> 00:20:31.520]  因為你們是從主用他的血買熟回來的
[00:20:31.520 --> 00:20:33.120]  這個就在第28節裏面說的
[00:20:33.120 --> 00:20:34.360]  就是在第28節裏面說的
[00:20:34.360 --> 00:20:37.560]  你們是用主的血所買熟來的
[00:20:37.560 --> 00:20:40.640]  只要你們是在主的血買熟之下
[00:20:40.640 --> 00:20:42.920]  只要你們是在主的血買熟之下
[00:20:42.920 --> 00:20:44.560]  你們是同一類人
[00:20:44.560 --> 00:20:45.800]  你們是同一類人
[00:20:45.800 --> 00:20:48.160]  你們就一起彼此守望
[00:20:48.160 --> 00:20:49.920]  你們就一起彼此守望
[00:20:49.920 --> 00:20:53.480]  一起去秉承上帝的教導
[00:20:53.480 --> 00:20:55.440]  秉承上帝的教導
[00:20:55.440 --> 00:20:58.240]  因為你們被立是聖靈立你們的
[00:20:58.240 --> 00:21:00.360]  你們是聖靈立你們的
[00:21:00.360 --> 00:21:02.280]  不是保羅立你們的
[00:21:02.280 --> 00:21:03.720]  不是保羅立你們的
[00:21:03.720 --> 00:21:06.120]  這個是今天教會很重要的信息來的
[00:21:06.120 --> 00:21:07.520]  這是教會很重要的信息
[00:21:07.520 --> 00:21:09.640]  你知不知道今天很多教會開始
[00:21:09.640 --> 00:21:11.720]  上一代的傳承人老了
[00:21:11.720 --> 00:21:13.720]  上一代傳承人已經老了
[00:21:13.720 --> 00:21:15.000]  要找接班人
[00:21:15.000 --> 00:21:16.240]  要找接班人
[00:21:16.240 --> 00:21:19.120]  唉 我自己做牧者我都見到都把鬼火
[00:21:19.120 --> 00:21:21.560]  然後我自己做牧者我都會以鬥制火
[00:21:21.560 --> 00:21:23.240]  很多教會的牧者
[00:21:23.240 --> 00:21:24.320]  很多教會的牧者
[00:21:24.320 --> 00:21:26.880]  一定他自己人
[00:21:26.880 --> 00:21:29.080]  譬如他自己的兒子
[00:21:29.080 --> 00:21:29.840]  譬如他自己的兒子
[00:21:29.840 --> 00:21:32.800]  你去做教會的領袖
[00:21:32.800 --> 00:21:33.760]  或者他的女兒
[00:21:33.760 --> 00:21:35.240]  或者他的老婆
[00:21:35.240 --> 00:21:36.320]  他的叔仔
[00:21:36.320 --> 00:21:37.560]  他的親戚
[00:21:37.560 --> 00:21:39.400]  你去做這間教會的領導人
[00:21:39.400 --> 00:21:42.640]  來做這個教會的領導人
[00:21:42.640 --> 00:21:45.920]  教會是誰帶領的
[00:21:45.920 --> 00:21:49.880]  教會是由誰帶領的
[00:21:49.880 --> 00:21:52.720]  教會是不是人所擁有
[00:21:52.720 --> 00:21:55.600]  是人所擁有的嗎
[00:21:55.600 --> 00:21:57.400]  今天的教會是甚麼人帶領的
[00:21:57.400 --> 00:21:58.880]  今天的教會是誰帶領的
[00:21:58.880 --> 00:22:00.280]  是聖靈帶領的
[00:22:00.280 --> 00:22:02.920]  是聖靈帶領的
[00:22:02.920 --> 00:22:04.680]  有駐基督的道
[00:22:04.680 --> 00:22:05.480]  有駐基督的道
[00:22:05.480 --> 00:22:07.320]  有上帝拯救的計劃
[00:22:07.320 --> 00:22:09.040]  有上帝拯救的計劃
[00:22:09.040 --> 00:22:10.760]  在這兩者的基礎之下
[00:22:10.760 --> 00:22:11.560]  在這兩者的基礎之下
[00:22:11.560 --> 00:22:13.560]  聖靈帶領整個教會走
[00:22:13.560 --> 00:22:14.560]  聖靈帶領整個教會走
[00:22:14.560 --> 00:22:16.040]  因此這些長老
[00:22:16.040 --> 00:22:17.160]  因此這些長老
[00:22:17.160 --> 00:22:19.240]  他全部是由聖靈去選立的
[00:22:19.240 --> 00:22:21.600]  由聖靈所選立
[00:22:21.600 --> 00:22:23.800]  問題就是
[00:22:23.800 --> 00:22:26.400]  很多時候教會走到極端
[00:22:26.400 --> 00:22:27.680]  很多時候教會走到極端
[00:22:27.680 --> 00:22:30.120]  教會就是某些人去帶領
[00:22:30.120 --> 00:22:32.240]  教會就是某些人去帶領
[00:22:32.240 --> 00:22:34.640]  所以最近這兩年
[00:22:34.640 --> 00:22:35.720]  所以最近這兩年
[00:22:35.720 --> 00:22:38.120]  兩間最大的美國教會
[00:22:38.120 --> 00:22:39.880]  兩間最大的美國教會
[00:22:39.880 --> 00:22:43.120]  一間柳樹區教會
[00:22:43.120 --> 00:22:44.880]  一間柳樹區教會
[00:22:44.880 --> 00:22:48.720]  Wilkred Church
[00:22:48.720 --> 00:22:49.880]  它的主任牧師
[00:22:49.880 --> 00:22:50.880]  他全部是
[00:22:50.880 --> 00:22:52.880]  鹹豬手
[00:22:52.880 --> 00:22:54.680]  都不止鹹豬手了
[00:22:54.680 --> 00:22:55.680]  很多豬手
[00:22:55.680 --> 00:22:58.280]  你知不知道怎麼回事
[00:22:58.280 --> 00:23:00.160]  很多性醜聞
[00:23:00.160 --> 00:23:01.160]  很多性醜聞
[00:23:01.160 --> 00:23:03.160]  於是乎他下臺
[00:23:03.160 --> 00:23:04.120]  於是下臺
[00:23:04.120 --> 00:23:05.920]  成家教會最初還要掩蓋
[00:23:05.920 --> 00:23:08.480]  剛開始教會的時候把他掩蓋起來
[00:23:08.480 --> 00:23:09.480]  最後怎麼樣
[00:23:09.480 --> 00:23:10.120]  最後怎麼樣
[00:23:10.120 --> 00:23:11.800]  越掩蓋越燒得黃
[00:23:11.800 --> 00:23:14.560]  越掩蓋越成功了
[00:23:14.560 --> 00:23:15.800]  結果不是炒個魷魚
[00:23:15.800 --> 00:23:16.800]  結果炒個魷魚
[00:23:16.800 --> 00:23:19.040]  不是炒什麼他自己走的
[00:23:19.040 --> 00:23:19.680]  他自己走的
[00:23:19.680 --> 00:23:20.440]  沒有炒
[00:23:20.440 --> 00:23:21.320]  沒有炒
[00:23:21.320 --> 00:23:22.840]  背後可能還在影響
[00:23:22.840 --> 00:23:24.000]  背後可能影響
[00:23:24.000 --> 00:23:27.520]  第二家我們更加親身經歷過了
[00:23:27.520 --> 00:23:29.360]  第二家我們更加親身經歷過的
[00:23:29.360 --> 00:23:31.840]  那家叫做Harvard Bible Chapel
[00:23:31.840 --> 00:23:34.000]  就是Harvard Bible Chapel
[00:23:34.000 --> 00:23:35.240]  他叫創會牧師
[00:23:35.240 --> 00:23:36.240]  他創會牧師
[00:23:36.240 --> 00:23:37.400]  James Macdonald
[00:23:37.400 --> 00:23:40.160]  James Macdonald
[00:23:40.160 --> 00:23:41.880]  加上他太太和幾個執事
[00:23:41.880 --> 00:23:42.760]  和幾個執事
[00:23:42.760 --> 00:23:43.960]  欺騙很多金錢
[00:23:43.960 --> 00:23:45.160]  欺騙很多金錢
[00:23:45.160 --> 00:23:46.200]  最初教會說
[00:23:46.200 --> 00:23:48.840]  無期讓他去安息年
[00:23:48.840 --> 00:23:50.680]  無期讓他去安息年
[00:23:50.680 --> 00:23:51.560]  掩蓋住他
[00:23:51.560 --> 00:23:53.320]  發覺掩蓋不住
[00:23:53.320 --> 00:23:54.320]  掩蓋不住
[00:23:54.320 --> 00:23:55.400]  最後炒了他
[00:23:55.400 --> 00:23:56.600]  就炒了他魷魚
[00:23:56.600 --> 00:23:57.680]  但是根據所知
[00:23:57.680 --> 00:24:00.080]  炒了之後他仍然有很多影響
[00:24:00.080 --> 00:24:01.960]  他讓他走了以後
[00:24:01.960 --> 00:24:04.520]  為什麼我們教會這麼熟悉他們呢
[00:24:04.520 --> 00:24:05.920]  因為我們教會為什麼這麼熟悉他們呢
[00:24:05.920 --> 00:24:09.040]  因為我們教會以前所屬的同一家教會
[00:24:09.040 --> 00:24:10.640]  因為我們所屬同一家教會
[00:24:10.640 --> 00:24:12.640]  最後就是被這家Harvard Bible Chapel
[00:24:12.640 --> 00:24:16.440]  用各式的野蠻手段進入去
[00:24:16.440 --> 00:24:17.560]  搶了教會
[00:24:17.560 --> 00:24:19.880]  就是他用各式的野蠻手段
[00:24:19.880 --> 00:24:21.120]  來搶了這些教會
[00:24:21.120 --> 00:24:22.160]  同樣的手段
[00:24:22.160 --> 00:24:22.960]  同樣的手段
[00:24:22.960 --> 00:24:25.200]  在倫敦Ontario一樣發生
[00:24:25.200 --> 00:24:26.960]  在倫敦Ontario同樣發生
[00:24:26.960 --> 00:24:28.800]  我兒子去了那家教會
[00:24:28.800 --> 00:24:30.040]  我兒子去了教會
[00:24:30.040 --> 00:24:30.960]  我和我兒子講
[00:24:30.960 --> 00:24:31.640]  我和我兒子講
[00:24:31.640 --> 00:24:32.640]  立刻離開
[00:24:32.640 --> 00:24:33.920]  立刻離開
[00:24:33.920 --> 00:24:35.800]  因為這班是賊
[00:24:35.800 --> 00:24:37.280]  因為這是一班賊
[00:24:37.280 --> 00:24:39.720]  而James McDonnell是一個什麼目者呢
[00:24:39.720 --> 00:24:40.960]  James McDonnell是什麼目者呢
[00:24:40.960 --> 00:24:43.280]  他之前是福音派
[00:24:43.280 --> 00:24:44.080]  浸信會聯會
[00:24:44.080 --> 00:24:45.560]  我們同一個聯會的目者
[00:24:45.560 --> 00:24:48.520]  因為他是我們同一個聯會的目者
[00:24:48.520 --> 00:24:49.560]  他自己犯錯
[00:24:49.560 --> 00:24:50.360]  他自己犯錯
[00:24:50.360 --> 00:24:51.120]  離開了
[00:24:51.120 --> 00:24:51.800]  離開
[00:24:51.800 --> 00:24:52.800]  之後去了美國
[00:24:52.800 --> 00:24:53.360]  去了美國
[00:24:53.360 --> 00:24:55.200]  興起了這家Harvard Bible Chapel
[00:24:55.200 --> 00:24:57.600]  興起了這家Harvard Bible Chapel
[00:24:57.600 --> 00:24:58.720]  他自己決定的
[00:24:58.720 --> 00:24:59.440]  他自己決定的
[00:24:59.440 --> 00:25:00.800]  我要回到加拿大
[00:25:00.800 --> 00:25:01.480]  我要回到加拿大
[00:25:01.480 --> 00:25:04.080]  將所有福音浸信會聯會
[00:25:04.080 --> 00:25:05.120]  哪一家教會軟弱
[00:25:05.120 --> 00:25:06.160]  我就要進去
[00:25:06.160 --> 00:25:07.480]  哪一家教會軟弱
[00:25:07.480 --> 00:25:08.160]  我就要進去
[00:25:08.160 --> 00:25:09.560]  奪取他
[00:25:09.560 --> 00:25:10.160]  崛起他
[00:25:10.160 --> 00:25:11.560]  這是什麼
[00:25:11.560 --> 00:25:12.640]  這是什麼手段
[00:25:12.640 --> 00:25:13.880]  這是什麼手段
[00:25:13.880 --> 00:25:16.160]  人是教會的主
[00:25:16.160 --> 00:25:17.480]  人是教會的主
[00:25:17.480 --> 00:25:19.320]  保羅說誰是教會的主
[00:25:19.320 --> 00:25:20.080]  保羅說誰是教會的主
[00:25:20.080 --> 00:25:21.520]  是聖靈立你們的
[00:25:21.520 --> 00:25:22.160]  是聖靈立你們的
[00:25:22.160 --> 00:25:23.760]  是聖靈在這裡做主
[00:25:23.760 --> 00:25:24.520]  是聖靈在這裡做主
[00:25:24.520 --> 00:25:28.120]  所以你們要繼續秉承我保羅一樣
[00:25:28.120 --> 00:25:29.760]  是將主的道理
[00:25:29.760 --> 00:25:31.280]  將主的救恩
[00:25:31.280 --> 00:25:33.960]  要將像我保羅一樣
[00:25:33.960 --> 00:25:35.360]  秉承主的道理
[00:25:35.360 --> 00:25:37.880]  秉承神的教導
[00:25:37.880 --> 00:25:39.520]  帶領著整個教會
[00:25:39.520 --> 00:25:40.600]  帶領整個教會
[00:25:40.600 --> 00:25:42.280]  謹慎地守著
[00:25:42.280 --> 00:25:43.120]  謹慎地守著
[00:25:43.120 --> 00:25:45.120]  不僅僅是自己謹守
[00:25:45.120 --> 00:25:46.160]  不僅僅是自己謹守
[00:25:46.160 --> 00:25:48.280]  要帶領所有人一起去謹守
[00:25:48.280 --> 00:25:49.600]  要帶領所有人一起去謹守
[00:25:49.600 --> 00:25:50.800]  在這樣的過程中
[00:25:50.800 --> 00:25:51.880]  在這樣的過程中
[00:25:51.880 --> 00:25:53.400]  就要面對什麼局面呢
[00:25:53.400 --> 00:25:54.240]  就要面對什麼局面呢
[00:25:54.240 --> 00:25:55.240]  讓我看看
[00:25:55.240 --> 00:25:56.360]  讓我往下看
[00:25:56.360 --> 00:25:58.640]  在第29節
[00:25:58.640 --> 00:25:59.480]  29節
[00:25:59.480 --> 00:26:00.800]  29節說什麼
[00:26:00.800 --> 00:26:02.640]  我說什麼
[00:26:02.640 --> 00:26:04.400]  原來29節和30節有什麼
[00:26:04.400 --> 00:26:05.400]  在教會裡面
[00:26:05.400 --> 00:26:07.320]  原來有很多豺狼在這裡
[00:26:07.320 --> 00:26:09.520]  因為教會有很多豺狼
[00:26:09.520 --> 00:26:10.240]  鄧小平
[00:26:10.240 --> 00:26:10.880]  鄧小平
[00:26:10.880 --> 00:26:14.040]  不好的牧者就經常不講經文給你們知道
[00:26:14.040 --> 00:26:15.640]  不好的牧者是不會講經文的
[00:26:15.640 --> 00:26:17.160]  只會講教會很美麗
[00:26:17.160 --> 00:26:18.280]  只會講教會非常美麗
[00:26:18.280 --> 00:26:19.880]  只會講教會很溫馨
[00:26:19.880 --> 00:26:20.960]  只會講教會非常溫馨
[00:26:20.960 --> 00:26:22.360]  充滿愛
[00:26:22.360 --> 00:26:23.480]  充滿愛
[00:26:23.480 --> 00:26:30.080]  真正的教會不是這樣的
[00:26:30.080 --> 00:26:31.400]  真正的教會不是這樣的
[00:26:31.400 --> 00:26:33.480]  真正的教會裡面
[00:26:33.480 --> 00:26:34.480]  真正的教會裡面
[00:26:34.480 --> 00:26:37.320]  有豺狼和羊在一起
[00:26:37.320 --> 00:26:39.320]  有豺狼和羊在一起
[00:26:39.840 --> 00:26:42.120]  不是豺狼和羊的關係
[00:26:42.120 --> 00:26:43.840]  不是豺狼和羊的關係
[00:26:43.840 --> 00:26:47.120]  而是豺狼想扮羊來吞噬所有的羊
[00:26:47.120 --> 00:26:49.560]  原來是想扮羊來吞噬羊
[00:26:49.560 --> 00:26:51.120]  所以保羅在第29節說
[00:26:51.120 --> 00:26:52.080]  保羅在第29節說
[00:26:52.080 --> 00:26:53.280]  我一走了之後
[00:26:53.280 --> 00:26:54.040]  我走了以後
[00:26:54.040 --> 00:26:56.640]  過去三年來我一直在這裡守著
[00:26:56.640 --> 00:26:57.920]  三年我一直在這裡守著
[00:26:57.920 --> 00:26:59.000]  但是當我走了之後
[00:26:59.000 --> 00:26:59.880]  你們要知道
[00:26:59.880 --> 00:27:01.840]  仍然這個狀況是出現的
[00:27:01.840 --> 00:27:02.720]  我走了以後
[00:27:02.720 --> 00:27:04.280]  這個狀況仍然在這裡
[00:27:04.280 --> 00:27:06.920]  恐怖的豺狼走入你們當中
[00:27:06.920 --> 00:27:07.000]  恐怖的豺狼走入你們當中
[00:27:07.000 --> 00:27:07.000]  恐怖的豺狼走入你們當中
[00:27:07.000 --> 00:27:07.000]  恐怖的豺狼走入你們當中
[00:27:07.000 --> 00:27:10.720]  這正正就是加拉泰書的主題
[00:27:10.720 --> 00:27:10.760]  這正正就是加拉泰書的主題
[00:27:10.760 --> 00:27:12.480]  這正正就是加拉泰書的主題
[00:27:12.480 --> 00:27:13.160]  沒辦法了
[00:27:13.160 --> 00:27:14.800]  如果要說加拉泰書
[00:27:14.800 --> 00:27:16.040]  今天就不能散會了
[00:27:16.040 --> 00:27:17.120]  如果說加拉泰書
[00:27:17.120 --> 00:27:18.840]  今天就不能散會了
[00:27:18.840 --> 00:27:20.360]  所以你要來主一學
[00:27:20.360 --> 00:27:21.760]  所以你們要來主一學
[00:27:21.760 --> 00:27:24.800]  加拉泰教會正正就是有很多傳假道
[00:27:24.800 --> 00:27:28.400]  沒有一點點的所謂傳道人
[00:27:28.400 --> 00:27:31.800]  加拉泰書就會講的有全假道
[00:27:31.800 --> 00:27:35.120]  偏一點點的教會
[00:27:35.120 --> 00:27:38.680]  假得來很真
[00:27:38.680 --> 00:27:39.800]  好像很真
[00:27:39.800 --> 00:27:41.280]  也很迎合你的心意
[00:27:41.280 --> 00:27:41.320]  也很迎合你的心意
[00:27:41.320 --> 00:27:43.480]  也很迎合你的心意
[00:27:43.480 --> 00:27:44.800]  你也很喜歡聽
[00:27:44.800 --> 00:27:46.120]  你也很喜歡聽
[00:27:46.120 --> 00:27:47.280]  聽了之後怎麼樣?
[00:27:47.280 --> 00:27:48.320]  聽了以後怎麼樣?
[00:27:48.320 --> 00:27:50.080]  以後就怎麼弄下來?
[00:27:50.080 --> 00:27:53.000]  以後就怎麼來?
[00:27:53.000 --> 00:27:57.080]  很多人就說:牧師你經常講教會的壞事
[00:27:57.080 --> 00:27:59.320]  牧師怎麼老講教會的壞事?
[00:27:59.320 --> 00:28:01.720]  最近我收到一個信徒的回覆
[00:28:01.720 --> 00:28:03.600]  最近我收到一個信徒的回覆
[00:28:03.600 --> 00:28:05.840]  你說教會這麼多壞事
[00:28:05.840 --> 00:28:08.640]  你老講教會這些不好的地方
[00:28:08.640 --> 00:28:08.640]  你老講教會這些不好的地方
[00:28:08.640 --> 00:28:10.120]  比魔鬼有地步
[00:28:10.120 --> 00:28:10.120]  比魔鬼有地步
[00:28:10.120 --> 00:28:12.840]  比魔鬼有地步
[00:28:12.840 --> 00:28:14.040]  我又這樣回覆他
