
[00:00:00.000 --> 00:00:03.500]  2025年的教會的主題是什麼呢?
[00:17:41.000 --> 00:17:48.000]  你問我究竟耶穌有什麼能力
[00:17:48.000 --> 00:17:50.000]  是怎麼出來我不知道
[00:17:50.000 --> 00:17:54.000]  不過我知道我本來是失明的
[00:17:54.000 --> 00:17:56.000]  原本是盲眼的
[00:17:56.000 --> 00:17:58.000]  怎麼看不見的現在我看到
[00:17:58.000 --> 00:18:00.000]  這個我就知道了
[00:18:00.000 --> 00:18:02.000]  所以他不是完全認識耶穌基督
[00:18:02.000 --> 00:18:06.000]  但是他可以成為一個見證人
[00:18:06.000 --> 00:18:12.000]  如果你還記得這個例子
[00:18:12.000 --> 00:18:14.000]  這個《聖經》記載的時候
[00:18:14.000 --> 00:18:18.000]  其實都挺有興趣的
[00:18:18.000 --> 00:18:22.000]  耶穌是怎麼醫好他的
[00:18:22.000 --> 00:18:26.000]  耶穌是套口水或者套痰
[00:18:26.000 --> 00:18:28.000]  我們不知道
[00:18:28.000 --> 00:18:30.000]  再加上一些泥
[00:18:30.000 --> 00:18:32.000]  塗在他的眼裡面
[00:18:32.000 --> 00:18:34.000]  弄好之後叫他去洗一洗
[00:18:34.000 --> 00:18:36.000]  洗乾淨就看見了
[00:18:36.000 --> 00:18:40.000]  想起來都很噁心
[00:18:40.000 --> 00:18:42.000]  很骯髒
[00:18:42.000 --> 00:18:44.000]  你問我
[00:18:44.000 --> 00:18:48.000]  究竟耶穌的口水有什麼成分
[00:18:48.000 --> 00:18:50.000]  你問這個盲眼的人
[00:18:50.000 --> 00:18:52.000]  我都不知道
[00:18:52.000 --> 00:18:54.000]  你知不知道
[00:18:54.000 --> 00:18:56.000]  都不知道
[00:18:56.000 --> 00:18:58.000]  為什麼會用這樣的方法
[00:18:58.000 --> 00:19:00.000]  當然有些研究性經驗
[00:19:00.000 --> 00:19:02.000]  就說那個時候
[00:19:02.000 --> 00:19:06.000]  有些醫生張宇人醫好
[00:19:06.000 --> 00:19:08.000]  都是這樣的情況
[00:19:08.000 --> 00:19:10.000]  類似這樣的情況
[00:19:10.000 --> 00:19:12.000]  我們不管了
[00:19:12.000 --> 00:19:14.000]  不過我們所知真的很有限
[00:19:14.000 --> 00:19:16.000]  為什麼可以這樣就看到
[00:19:16.000 --> 00:19:18.000]  有些泥黏著眼去洗一洗
[00:19:18.000 --> 00:19:20.000]  他自己都不知道
[00:19:20.000 --> 00:19:22.000]  他唯一知道的就是
[00:19:22.000 --> 00:19:24.000]  我以前是盲眼的
[00:19:24.000 --> 00:19:26.000]  現在我看到了
[00:19:26.000 --> 00:19:28.000]  所以井旁這個女人
[00:19:28.000 --> 00:19:30.000]  是不是對耶穌一點都不認識呢
[00:19:30.000 --> 00:19:32.000]  不是
[00:19:32.000 --> 00:19:34.000]  她自己相信耶穌是從神而來
[00:19:34.000 --> 00:19:36.000]  因為剛剛才認識
[00:19:36.000 --> 00:19:38.000]  一個陌生人
[00:19:38.000 --> 00:19:40.000]  怎麼知道他以前發生的事呢
[00:19:40.000 --> 00:19:42.000]  她都沒有說
[00:19:42.000 --> 00:19:44.000]  所以這個是基督
[00:19:44.000 --> 00:19:46.000]  但是她不太確定
[00:19:46.000 --> 00:19:48.000]  耶穌有多少個門徒
[00:19:48.000 --> 00:19:50.000]  她不知道
[00:19:50.000 --> 00:19:54.000]  為什麼祂可以
[00:19:54.000 --> 00:19:56.000]  你是不是有些提示給祂
[00:19:56.000 --> 00:19:58.000]  不知道
[00:19:58.000 --> 00:20:00.000]  她只是知道
[00:20:00.000 --> 00:20:04.000]  這個人是有從神而來的能力
[00:20:04.000 --> 00:20:06.000]  那她就願意跟人分享
[00:20:06.000 --> 00:20:12.000]  有些人就以前問過我
[00:20:12.000 --> 00:20:16.000]  穆斯林你是怎樣重生得救的
[00:20:16.000 --> 00:20:18.000]  我想問我的人
[00:20:18.000 --> 00:20:20.000]  可能期待我告訴他
[00:20:20.000 --> 00:20:22.000]  在哪個地方
[00:20:22.000 --> 00:20:24.000]  什麼時候
[00:20:24.000 --> 00:20:26.000]  哪一次的報道會
[00:20:26.000 --> 00:20:28.000]  是不是葛培里講道
[00:20:28.000 --> 00:20:30.000]  這樣你信得住得救
[00:20:30.000 --> 00:20:32.000]  如果你問我是什麼時候
[00:20:32.000 --> 00:20:34.000]  或者是怎樣重生得救
[00:20:34.000 --> 00:20:36.000]  我的答案就是
[00:20:36.000 --> 00:20:38.000]  我不知道
[00:20:38.000 --> 00:20:40.000]  在我記憶當中
[00:20:40.000 --> 00:20:42.000]  從小長大
[00:20:42.000 --> 00:20:44.000]  從來沒有一個時間
[00:20:44.000 --> 00:20:46.000]  我是不相信神的
[00:20:46.000 --> 00:20:48.000]  並且祂愛我
[00:20:48.000 --> 00:20:50.000]  為我受死
[00:20:50.000 --> 00:20:52.000]  耶穌是我的牧人
[00:20:52.000 --> 00:20:54.000]  好牧人
[00:20:54.000 --> 00:20:56.000]  我是祂的羊
[00:20:56.000 --> 00:20:58.000]  一直都是帶領我
[00:20:58.000 --> 00:21:00.000]  從小到大都是有這樣的
[00:21:00.000 --> 00:21:02.000]  信念在當中
[00:21:02.000 --> 00:21:04.000]  我只知道什麼呢
[00:21:04.000 --> 00:21:06.000]  只知道直到現在
[00:21:06.000 --> 00:21:08.000]  耶穌仍然是我生命的主
[00:21:08.000 --> 00:21:10.000]  所以我沒有祂活下去
[00:21:10.000 --> 00:21:12.000]  是沒有什麼意思的
[00:21:12.000 --> 00:21:14.000]  我只知道神是我的天父
[00:21:14.000 --> 00:21:16.000]  聖靈住在我的裡面
[00:21:16.000 --> 00:21:18.000]  我要跟神講
[00:21:18.000 --> 00:21:20.000]  講話不用擇日
[00:21:20.000 --> 00:21:22.000]  什麼時間都可以
[00:21:22.000 --> 00:21:24.000]  什麼地方都可以
[00:21:24.000 --> 00:21:26.000]  因為這是耶穌給我的權柄
[00:21:26.000 --> 00:21:28.000]  做神的兒女
[00:21:28.000 --> 00:21:30.000]  我隨時可以
[00:21:30.000 --> 00:21:32.000]  和我天上的父神祈禱
[00:21:32.000 --> 00:21:34.000]  我只知道我的時間
[00:21:34.000 --> 00:21:36.000]  我的金錢我的財幹
[00:21:36.000 --> 00:21:38.000]  也是屬於祂
[00:21:38.000 --> 00:21:40.000]  所以我的責任
[00:21:40.000 --> 00:21:42.000]  就是好好管理這些
[00:21:42.000 --> 00:21:44.000]  好好運用來侍奉祂
[00:21:44.000 --> 00:21:46.000]  用盡我的一生來侍奉祂
[00:21:46.000 --> 00:21:48.000]  我知道我的生命
[00:21:48.000 --> 00:21:50.000]  在世界上是短暫的
[00:21:50.000 --> 00:21:52.000]  但離開這裡
[00:21:52.000 --> 00:21:54.000]  會回到父神那裡永遠的家
[00:21:54.000 --> 00:21:56.000]  這些我知道
[00:21:56.000 --> 00:21:58.000]  但如果問我怎樣重生得救
[00:21:58.000 --> 00:22:00.000]  我講不出來
[00:22:00.000 --> 00:22:02.000]  不知道
[00:22:02.000 --> 00:22:04.000]  有一首聖詩
[00:22:04.000 --> 00:22:06.000]  是一首所謂黑人的靈歌
[00:22:06.000 --> 00:22:08.000]  叫 There's a bomb in
[00:22:08.000 --> 00:22:10.000]  激烈地的雨香
[00:22:10.000 --> 00:22:12.000]  這是由
[00:22:12.000 --> 00:22:14.000]  《伊利米書》那裡出來的
[00:22:14.000 --> 00:22:16.000]  這首詩有幾句歌詞
[00:22:16.000 --> 00:22:18.000]  我很喜歡
[00:22:18.000 --> 00:22:20.000]  如果你不能像彼得講道
[00:22:20.000 --> 00:22:22.000]  如果你不能像
[00:22:22.000 --> 00:22:24.000]  保羅討告
[00:22:24.000 --> 00:22:26.000]  你可以講說耶穌的愛
[00:22:26.000 --> 00:22:28.000]  讓祂為我們眾人
[00:22:28.000 --> 00:22:30.000]  受死
[00:22:30.000 --> 00:22:32.000]  我們沒有哪個人
[00:22:32.000 --> 00:22:34.000]  像彼得那樣懂得講道
[00:22:34.000 --> 00:22:36.000]  因為講道幾千人信主
[00:22:36.000 --> 00:22:38.000]  我們也未必懂得
[00:22:38.000 --> 00:22:40.000]  像保羅那樣討告
[00:22:40.000 --> 00:22:42.000]  但每一個人
[00:22:42.000 --> 00:22:44.000]  我們都可以講說耶穌的愛
[00:22:44.000 --> 00:22:46.000]  怎樣愛我 怎樣愛你
[00:22:46.000 --> 00:22:48.000]  怎樣愛其他世界人
[00:22:48.000 --> 00:22:50.000]  並且祂為我們眾人受死
[00:22:50.000 --> 00:22:52.000]  所以分享福音
[00:22:52.000 --> 00:22:54.000]  傳揚耶穌
[00:22:54.000 --> 00:22:56.000]  你不一定要讀過神學
[00:22:56.000 --> 00:22:58.000]  或者懂得很多
[00:22:58.000 --> 00:23:00.000]  你不一定要將
[00:23:00.000 --> 00:23:02.000]  全部聖經從《創世紀》
[00:23:02.000 --> 00:23:04.000]  到《啟示錄》每一章都看過
[00:23:04.000 --> 00:23:06.000]  有些人說
[00:23:06.000 --> 00:23:08.000]  全部聖經我都看過
[00:23:08.000 --> 00:23:10.000]  有些滿足感
[00:23:10.000 --> 00:23:12.000]  你不一定要這樣
[00:23:12.000 --> 00:23:14.000]  只要你是願意
[00:23:14.000 --> 00:23:16.000]  將你所經歷到
[00:23:16.000 --> 00:23:18.000]  耶穌的愛
[00:23:18.000 --> 00:23:20.000]  跟人分享 承認自己
[00:23:20.000 --> 00:23:22.000]  很多都不懂 我都不懂
[00:23:22.000 --> 00:23:24.000]  答不出來
[00:23:24.000 --> 00:23:26.000]  你都可以見證
[00:23:26.000 --> 00:23:28.000]  你都可以邀請人
[00:23:28.000 --> 00:23:30.000]  這個福音不是那麼難
[00:23:30.000 --> 00:23:32.000]  你所做的工作不是解釋
[00:23:32.000 --> 00:23:34.000]  所有神學的問題
[00:23:34.000 --> 00:23:36.000]  回答所有人的問題
[00:23:36.000 --> 00:23:38.000]  而是邀請他們
[00:23:38.000 --> 00:23:40.000]  邀請他們什麼呢
[00:23:40.000 --> 00:23:42.000]  來去認識耶穌
[00:23:42.000 --> 00:23:44.000]  在這個井旁的女人
[00:23:44.000 --> 00:23:46.000]  對城裡的人說
[00:23:46.000 --> 00:23:48.000]  你們來看 來看看
[00:23:48.000 --> 00:23:50.000]  很多人真是好奇
[00:23:50.000 --> 00:23:52.000]  去耶穌那裡
[00:23:52.000 --> 00:23:54.000]  結果聽了一次講道之後
[00:23:54.000 --> 00:23:56.000]  就被吸引住了
[00:23:56.000 --> 00:23:58.000]  跟耶穌說不如你住在我們那裡
[00:23:58.000 --> 00:24:00.000]  多點時間
[00:24:00.000 --> 00:24:02.000]  聖經就說耶穌就住在那裡
[00:24:02.000 --> 00:24:04.000]  多兩天
[00:24:04.000 --> 00:24:06.000]  就像我們退休會一樣
[00:24:06.000 --> 00:24:08.000]  聽講道 我相信有些
[00:24:08.000 --> 00:24:10.000]  問題解答那些
[00:24:10.000 --> 00:24:12.000]  有些討論 有人在
[00:24:12.000 --> 00:24:14.000]  隨時舉手 耶穌會回答的問題
[00:24:14.000 --> 00:24:16.000]  我相信在那兩天當中
[00:24:16.000 --> 00:24:18.000]  耶穌會做一些這樣的事情
[00:24:18.000 --> 00:24:20.000]  聖經就說
[00:24:20.000 --> 00:24:22.000]  因為耶穌說信的人
[00:24:22.000 --> 00:24:24.000]  就更多了
[00:24:24.000 --> 00:24:26.000]  聖經就說 對那個婦人說
[00:24:26.000 --> 00:24:28.000]  現在我們信不再是因為你的話
[00:24:28.000 --> 00:24:30.000]  不只是因為你的話
[00:24:30.000 --> 00:24:32.000]  而是我們親自聽見
[00:24:32.000 --> 00:24:34.000]  知道這人真是世界的救主
[00:24:34.000 --> 00:24:38.000]  所以如果你能夠邀請親友
[00:24:38.000 --> 00:24:40.000]  去到一個聚會
[00:24:40.000 --> 00:24:42.000]  或者一個活動裡面
[00:24:42.000 --> 00:24:44.000]  使人可以聽到耶穌的
[00:24:44.000 --> 00:24:46.000]  看到耶穌的
[00:24:46.000 --> 00:24:48.000]  認識耶穌的
[00:24:48.000 --> 00:24:50.000]  那你就為神尋找
[00:24:50.000 --> 00:24:52.000]  那些失散的人
[00:24:52.000 --> 00:24:54.000]  這個是使人作門徒的
[00:24:54.000 --> 00:24:56.000]  第一步
[00:24:56.000 --> 00:24:58.000]  作為牧師
[00:24:58.000 --> 00:25:00.000]  我最高興聽到的
[00:25:00.000 --> 00:25:02.000]  說話不是說 牧師
[00:25:02.000 --> 00:25:04.000]  你講道真是講得好
[00:25:04.000 --> 00:25:06.000]  我下個星期再來聽你
[00:25:06.000 --> 00:25:08.000]  而是說 牧師
[00:25:08.000 --> 00:25:10.000]  多謝你今天在
[00:25:10.000 --> 00:25:12.000]  你的講道當中我明白了
[00:25:12.000 --> 00:25:14.000]  聖經這句說話
[00:25:14.000 --> 00:25:16.000]  我認識耶穌多了一點
[00:25:16.000 --> 00:25:18.000]  那我就最開心了
[00:25:18.000 --> 00:25:20.000]  我們傳福音不是說
[00:25:20.000 --> 00:25:22.000]  邀請朋友只是來教會
[00:25:22.000 --> 00:25:26.000]  教會其實有些活動
[00:25:26.000 --> 00:25:30.000]  容許我大膽一點說
[00:25:30.000 --> 00:25:32.000]  不是很適合邀請
[00:25:32.000 --> 00:25:34.000]  微信主的朋友來參加的
[00:25:34.000 --> 00:25:36.000]  不是什麼活動都適合的
[00:25:36.000 --> 00:25:38.000]  舉個例吧
[00:25:38.000 --> 00:25:42.000]  為青年短宣隊籌款
[00:25:42.000 --> 00:25:44.000]  音樂會
[00:25:44.000 --> 00:25:46.000]  T4C有沒有舉行過這樣
[00:25:46.000 --> 00:25:48.000]  應該沒有吧
[00:25:48.000 --> 00:25:50.000]  (笑聲)
[00:25:50.000 --> 00:25:52.000]  如果教會舉辦
[00:25:52.000 --> 00:25:54.000]  一個這樣的音樂會
[00:25:54.000 --> 00:25:56.000]  青年宣教
[00:25:56.000 --> 00:25:58.000]  短宣隊籌款
[00:25:58.000 --> 00:26:00.000]  這個未必適合邀請
[00:26:00.000 --> 00:26:02.000]  微信主的人
[00:26:02.000 --> 00:26:04.000]  如果他說從來都沒有來過教會
[00:26:04.000 --> 00:26:06.000]  這個聚會未必適合他
[00:26:06.000 --> 00:26:08.000]  為什麼
[00:26:08.000 --> 00:26:10.000]  對於我們來說當然明白
[00:26:10.000 --> 00:26:12.000]  短宣是什麼事
[00:26:12.000 --> 00:26:14.000]  青年人說他們沒錢
[00:26:14.000 --> 00:26:16.000]  當然要來籌款
[00:26:16.000 --> 00:26:18.000]  尤其是教會的人
[00:26:18.000 --> 00:26:20.000]  特別是經濟富裕一點的
[00:26:20.000 --> 00:26:22.000]  籌款嘛
[00:26:22.000 --> 00:26:24.000]  我們會
[00:26:24.000 --> 00:26:26.000]  但是如果微信主的人
[00:26:26.000 --> 00:26:28.000]  來到這個聚會
[00:26:28.000 --> 00:26:30.000]  他會怎麼想
[00:26:30.000 --> 00:26:32.000]  第一次來教會你又要我捐錢
[00:26:32.000 --> 00:26:34.000]  給那些年輕人去
[00:26:34.000 --> 00:26:36.000]  遊埠去玩
[00:26:36.000 --> 00:26:38.000]  他們未必
[00:26:38.000 --> 00:26:40.000]  明白那個宣教的意義在哪裡
[00:26:40.000 --> 00:26:44.000]  這個聚會你又要做很多解釋
[00:26:44.000 --> 00:26:46.000]  很麻煩的
[00:26:46.000 --> 00:26:48.000]  你要解釋什麼叫做傳福音
[00:26:48.000 --> 00:26:50.000]  什麼叫做福音
[00:26:50.000 --> 00:26:52.000]  為什麼青年又會
[00:26:52.000 --> 00:26:54.000]  拿時間
[00:26:54.000 --> 00:26:56.000]  坐飛機去到這麼遠
[00:26:56.000 --> 00:26:58.000]  很多解釋
[00:26:58.000 --> 00:27:00.000]  初初來教會的人
[00:27:00.000 --> 00:27:02.000]  未必明白
[00:27:02.000 --> 00:27:04.000]  如果他從來都沒有來過教會的話
[00:27:04.000 --> 00:27:06.000]  這個聚會就未必適合
[00:27:06.000 --> 00:27:08.000]  邀請他
[00:27:08.000 --> 00:27:10.000]  舉個例子
[00:27:10.000 --> 00:27:12.000]  所以邀請朋友的時候
[00:27:12.000 --> 00:27:14.000]  需要知道他們來參加
[00:27:14.000 --> 00:27:16.000]  那個活動當中
[00:27:16.000 --> 00:27:18.000]  有沒有機會聽到耶穌講過的說話
[00:27:18.000 --> 00:27:20.000]  有沒有機會
[00:27:20.000 --> 00:27:22.000]  認識耶穌是誰
[00:27:22.000 --> 00:27:24.000]  能不能夠感受到耶穌
[00:27:24.000 --> 00:27:26.000]  就在我們當中
[00:27:26.000 --> 00:27:28.000]  有這樣的聚會就適合邀請一些新朋友
[00:27:28.000 --> 00:27:30.000]  參加 如果不是的話
[00:27:30.000 --> 00:27:32.000]  就多想一下
[00:27:32.000 --> 00:27:34.000]  適不適合邀請他
[00:27:34.000 --> 00:27:36.000]  因為那個人的情況都不一樣
[00:27:36.000 --> 00:27:40.000]  很多年前
[00:27:40.000 --> 00:27:42.000]  我以前服侍那個教會
[00:27:42.000 --> 00:27:44.000]  就給我有三個月安息期
[00:27:44.000 --> 00:27:46.000]  我就有兩個月的時間
[00:27:46.000 --> 00:27:48.000]  去台灣
[00:27:48.000 --> 00:27:50.000]  去恆春基督教醫院
[00:27:50.000 --> 00:27:52.000]  做義務的牧師
[00:27:52.000 --> 00:27:54.000]  第一個禮拜日
[00:27:54.000 --> 00:27:56.000]  我剛剛去那裡
[00:27:56.000 --> 00:27:58.000]  就留意到醫院旁邊
[00:27:58.000 --> 00:28:00.000]  隔一條馬路就有個教會
[00:28:00.000 --> 00:28:02.000]  最好啦
[00:28:02.000 --> 00:28:04.000]  禮拜日就去教會
[00:28:04.000 --> 00:28:06.000]  去那裡崇拜
[00:28:06.000 --> 00:28:08.000]  那一天的人數
[00:28:08.000 --> 00:28:10.000]  都大約有幾十人
[00:28:10.000 --> 00:28:12.000]  還有幾百人
[00:28:12.000 --> 00:28:14.000]  崇拜
[00:28:14.000 --> 00:28:16.000]  唱詩 祈禱 講道
[00:28:16.000 --> 00:28:18.000]  跟我們今天崇拜都差不多
[00:28:18.000 --> 00:28:20.000]  沒什麼特別
[00:28:20.000 --> 00:28:22.000]  牧師祝福
[00:28:22.000 --> 00:28:24.000]  之後散會
[00:28:24.000 --> 00:28:26.000]  結束的時候
[00:28:26.000 --> 00:28:28.000]  他就報告召開會員大會
[00:28:28.000 --> 00:28:32.000]  我都想著
[00:28:32.000 --> 00:28:34.000]  準備離開 因為我又不是那個教會會員
[00:28:34.000 --> 00:28:36.000]  我第一次去那裡
[00:28:36.000 --> 00:28:38.000]  就想著離開
[00:28:38.000 --> 00:28:40.000]  有個人就站起來
[00:28:40.000 --> 00:28:42.000]  站起來
[00:28:42.000 --> 00:28:44.000]  這個會員大會
[00:28:44.000 --> 00:28:46.000]  不合程序
[00:28:46.000 --> 00:28:48.000]  怎麼會這樣
[00:28:48.000 --> 00:28:50.000]  另外一個人就站起來
[00:28:50.000 --> 00:28:52.000]  請你請坐
[00:28:52.000 --> 00:28:54.000]  我們今天
[00:28:54.000 --> 00:28:56.000]  我旁邊有幾個總會的
[00:28:56.000 --> 00:28:58.000]  牧師都在這裡
[00:28:58.000 --> 00:29:00.000]  有幾百人總會派來
[00:29:00.000 --> 00:29:02.000]  我們今天
[00:29:02.000 --> 00:29:04.000]  這個聚會已經兩個禮拜前
[00:29:04.000 --> 00:29:06.000]  公佈了
[00:29:06.000 --> 00:29:08.000]  是合程序的
[00:29:08.000 --> 00:29:10.000]  可能有些人都猜到了
[00:29:10.000 --> 00:29:12.000]  這個是他們教會開始有些
[00:29:12.000 --> 00:29:14.000]  內部的問題
[00:29:14.000 --> 00:29:16.000]  要今天討論
[00:29:16.000 --> 00:29:18.000]  多聽一兩句
[00:29:18.000 --> 00:29:20.000]  原來是有關牧師辭職
[00:29:20.000 --> 00:29:22.000]  或者財產的問題
[00:29:22.000 --> 00:29:24.000]  當然
[00:29:24.000 --> 00:29:26.000]  我沒開完就走了
[00:29:26.000 --> 00:29:28.000]  不關我的事
[00:29:28.000 --> 00:29:30.000]  他們教會內部的事
[00:29:30.000 --> 00:29:32.000]  也都沒人跟我這個
[00:29:32.000 --> 00:29:34.000]  第一次來參加的新朋友
[00:29:34.000 --> 00:29:36.000]  打個招呼聊兩句
[00:29:36.000 --> 00:29:38.000]  沒有
[00:29:38.000 --> 00:29:40.000]  我只是在想
[00:29:40.000 --> 00:29:42.000]  如果我是一個
[00:29:42.000 --> 00:29:44.000]  牧道的朋友
[00:29:44.000 --> 00:29:46.000]  如果我是第一次
[00:29:46.000 --> 00:29:48.000]  來到教會
[00:29:48.000 --> 00:29:50.000]  聽說耶穌是愛世人
[00:29:50.000 --> 00:29:52.000]  這個教會是
[00:29:52.000 --> 00:29:54.000]  傳說耶穌我又來聽一下
[00:29:54.000 --> 00:29:56.000]  進來看看
[00:29:56.000 --> 00:29:58.000]  如果我是第一次來到教會
[00:29:58.000 --> 00:30:00.000]  就遇到這樣的事
[00:30:00.000 --> 00:30:02.000]  以後我會不會再來
[00:30:02.000 --> 00:30:04.000]  很難
[00:30:04.000 --> 00:30:06.000]  以後有人跟我說
[00:30:06.000 --> 00:30:08.000]  耶穌是愛你
[00:30:08.000 --> 00:30:10.000]  是嗎
[00:30:10.000 --> 00:30:12.000]  這些所謂愛耶穌
[00:30:12.000 --> 00:30:14.000]  耶穌是愛他們這個教會的人
[00:30:14.000 --> 00:30:16.000]  都這樣的時候
[00:30:16.000 --> 00:30:18.000]  這個福音對我有什麼意義
[00:30:18.000 --> 00:30:20.000]  希望大家想一下
[00:30:20.000 --> 00:30:22.000]  如果我們是請朋友來
[00:30:22.000 --> 00:30:24.000]  你們來看
[00:30:24.000 --> 00:30:26.000]  他看到什麼
[00:30:26.000 --> 00:30:28.000]  我的意思不是說
[00:30:28.000 --> 00:30:30.000]  我們邀請朋友來到活動的時候
[00:30:30.000 --> 00:30:32.000]  我們就要假裝
[00:30:32.000 --> 00:30:34.000]  要裝我們彼此相愛
[00:30:34.000 --> 00:30:36.000]  彼此關係
[00:30:36.000 --> 00:30:38.000]  不是這個意思
[00:30:38.000 --> 00:30:40.000]  只是說我們在平時
[00:30:40.000 --> 00:30:42.000]  都需要注意這方面
[00:30:42.000 --> 00:30:44.000]  我們要強調
[00:30:44.000 --> 00:30:46.000]  向外傳福音的時候
[00:30:46.000 --> 00:30:48.000]  我們要反省向內
[00:30:48.000 --> 00:30:50.000]  我們有沒有實行基督的教導
[00:30:50.000 --> 00:30:52.000]  特別是他的命令
[00:30:52.000 --> 00:30:54.000]  怎樣去愛神
[00:30:54.000 --> 00:30:56.000]  怎樣彼此相愛
[00:30:56.000 --> 00:30:58.000]  我們信徒
[00:30:58.000 --> 00:31:00.000]  能不能夠
[00:31:00.000 --> 00:31:02.000]  如果我們信徒之間都不能夠
[00:31:02.000 --> 00:31:04.000]  因為教會整體的好處
[00:31:04.000 --> 00:31:06.000]  放下我們個人的執著
[00:31:06.000 --> 00:31:08.000]  我們怎樣可以期望
[00:31:08.000 --> 00:31:10.000]  別人放下自我
[00:31:10.000 --> 00:31:12.000]  認罪悔改
[00:31:12.000 --> 00:31:14.000]  如果我們的主要學
[00:31:14.000 --> 00:31:16.000]  我們的團契聚會
[00:31:16.000 --> 00:31:18.000]  我們教導青少年
[00:31:18.000 --> 00:31:20.000]  教導小朋友
[00:31:20.000 --> 00:31:22.000]  都沒有好好做
[00:31:22.000 --> 00:31:24.000]  都沒有好好地將聖經的教導
[00:31:24.000 --> 00:31:26.000]  道德的標準
[00:31:26.000 --> 00:31:28.000]  教導他們
[00:31:28.000 --> 00:31:30.000]  怎樣可以讓人感覺到
[00:31:30.000 --> 00:31:32.000]  耶穌就是我們的主
[00:31:32.000 --> 00:31:34.000]  是我們家庭的主
[00:31:34.000 --> 00:31:36.000]  生命的主
[00:31:36.000 --> 00:31:38.000]  就算我們邀請很多朋友來到教會
[00:31:38.000 --> 00:31:40.000]  如果他們看不到耶穌
[00:31:40.000 --> 00:31:42.000]  沒有用的
[00:31:42.000 --> 00:31:44.000]  浪費了時間
[00:31:44.000 --> 00:31:46.000]  所以我們要想想這個問題
[00:31:46.000 --> 00:31:48.000]  我們邀請人來到教會裡面
[00:31:48.000 --> 00:31:50.000]  究竟他們看到了什麼
[00:31:50.000 --> 00:31:52.000]  我們校法井房的女人
[00:31:52.000 --> 00:31:54.000]  我們邀請人的時候
[00:31:54.000 --> 00:31:56.000]  你們來看
[00:31:56.000 --> 00:31:58.000]  想一想他們來到這個聚會當中
[00:31:58.000 --> 00:32:00.000]  能不能夠看到耶穌
[00:32:00.000 --> 00:32:02.000]  就是在我們當中
[00:32:02.000 --> 00:32:04.000]  是我們生命的主
[00:32:04.000 --> 00:32:06.000]  我盼望我們
[00:32:06.000 --> 00:32:08.000]  不單只是聽到耶穌
[00:32:08.000 --> 00:32:10.000]  這個名字被傳揚
[00:32:10.000 --> 00:32:12.000]  或者是歌頌
[00:32:12.000 --> 00:32:14.000]  更加有興趣
[00:32:14.000 --> 00:32:16.000]  引起人的興趣
[00:32:16.000 --> 00:32:18.000]  究竟這個耶穌是誰
[00:32:18.000 --> 00:32:20.000]  是什麼人物
[00:32:20.000 --> 00:32:22.000]  我希望他們來到教會的時候
[00:32:22.000 --> 00:32:24.000]  來到T-Force看到一個
[00:32:24.000 --> 00:32:26.000]  比較整齊的乾淨的
[00:32:26.000 --> 00:32:28.000]  安靜的聖堂
[00:32:28.000 --> 00:32:30.000]  因為這個是經拜神的地方
[00:32:30.000 --> 00:32:32.000]  我盼望來到參加聚會的新朋友
[00:32:32.000 --> 00:32:34.000]  你看到耶穌
[00:32:34.000 --> 00:32:36.000]  和我們跟隨耶穌的人
[00:32:36.000 --> 00:32:38.000]  怎樣來做互動
[00:32:38.000 --> 00:32:40.000]  所以
[00:32:40.000 --> 00:32:42.000]  相對神的選民
[00:32:42.000 --> 00:32:44.000]  那些猶太人來說
[00:32:44.000 --> 00:32:46.000]  這個瓦閣井的女人
[00:32:46.000 --> 00:32:48.000]  其實有什麼資格
[00:32:48.000 --> 00:32:50.000]  來傳福音
[00:32:50.000 --> 00:32:52.000]  有什麼資格來傳揚耶穌
[00:32:52.000 --> 00:32:54.000]  其實沒有什麼資格
[00:32:54.000 --> 00:32:56.000]  因為她是一個
[00:32:56.000 --> 00:32:58.000]  撒瑪利亞人 外族人
[00:32:58.000 --> 00:33:00.000]  是猶太人看不起的
[00:33:00.000 --> 00:33:02.000]  她在道德上
[00:33:02.000 --> 00:33:04.000]  我們說她
[00:33:04.000 --> 00:33:06.000]  不合格
[00:33:06.000 --> 00:33:08.000]  被看為罪人
[00:33:08.000 --> 00:33:10.000]  但是她和耶穌
[00:33:10.000 --> 00:33:12.000]  談過之後
[00:33:12.000 --> 00:33:14.000]  立刻就和耶穌宣傳
[00:33:14.000 --> 00:33:16.000]  你們來看
[00:33:16.000 --> 00:33:18.000]  我們去聽耶穌
[00:33:18.000 --> 00:33:20.000]  所以今天我們不要以為
[00:33:20.000 --> 00:33:22.000]  自己是沒有資格
[00:33:22.000 --> 00:33:24.000]  我們每個人都有資格
[00:33:24.000 --> 00:33:26.000]  我們都可以傳揚耶穌
[00:33:26.000 --> 00:33:28.000]  並不是說要講得很清楚
[00:33:28.000 --> 00:33:30.000]  就是將聖經的道理
[00:33:30.000 --> 00:33:32.000]  或者神學的理念
[00:33:32.000 --> 00:33:34.000]  全部解釋得清楚
[00:33:34.000 --> 00:33:36.000]  回答人家所有的問題
[00:33:36.000 --> 00:33:38.000]  而是說邀請人來
[00:33:38.000 --> 00:33:40.000]  認識耶穌 接觸耶穌
[00:33:40.000 --> 00:33:42.000]  也在我們當中
[00:33:42.000 --> 00:33:44.000]  看見耶穌
