
[00:00:00.000 --> 00:00:10.000]  頂子媒,早晨,第一次託練來到你們當中,都要和大家賀一賀年
[00:25:14.000 --> 00:25:16.000]  那時是最冷的一年
[00:25:16.000 --> 00:25:19.000]  零下二十多度
[00:25:19.000 --> 00:25:20.000]  再加上這個神學院
[00:25:20.000 --> 00:25:22.000]  剛剛有人奉獻了一個地方
[00:25:22.000 --> 00:25:24.000]  給他們做神學院
[00:25:24.000 --> 00:25:25.000]  但他說的時候
[00:25:25.000 --> 00:25:29.000]  那個地方原來還沒入伙
[00:25:29.000 --> 00:25:31.000]  但我們就有那個地址
[00:25:31.000 --> 00:25:32.000]  就去那裡
[00:25:32.000 --> 00:25:33.000]  誰知他就說
[00:25:33.000 --> 00:25:35.000]  不是這裡
[00:25:35.000 --> 00:25:36.000]  還沒入伙
[00:25:36.000 --> 00:25:39.000]  就直接去那個舊的地方
[00:25:39.000 --> 00:25:41.000]  不過幸好就在旁邊
[00:25:41.000 --> 00:25:44.000]  但旁邊也要幾百碼
[00:25:44.000 --> 00:25:48.000]  幾百碼在平時是很容易行駛
[00:25:48.000 --> 00:25:52.000]  但我們那次就拖著手提行李
[00:25:52.000 --> 00:25:54.000]  行幾百碼
[00:25:54.000 --> 00:25:55.000]  用了多久呢?
[00:25:55.000 --> 00:25:57.000]  半個小時
[00:25:57.000 --> 00:26:00.000]  是一尺幾雪
[00:26:00.000 --> 00:26:01.000]  一尺幾雪
[00:26:01.000 --> 00:26:03.000]  所以你踏一步
[00:26:03.000 --> 00:26:06.000]  你的鞋就被雪蓋著
[00:26:06.000 --> 00:26:08.000]  整尺
[00:26:08.000 --> 00:26:09.000]  我們用了這麼長的時間
[00:26:09.000 --> 00:26:10.000]  才去到那裡
[00:26:10.000 --> 00:26:11.000]  怎麼去到那裡?
[00:26:11.000 --> 00:26:15.000]  他說還沒入伙
[00:26:15.000 --> 00:26:17.000]  我們就變了
[00:26:17.000 --> 00:26:19.000]  再打電話
[00:26:19.000 --> 00:26:21.000]  還沒入伙
[00:26:21.000 --> 00:26:22.000]  哦,還沒入伙
[00:26:22.000 --> 00:26:24.000]  那就去原來那裡吧
[00:26:24.000 --> 00:26:25.000]  原來那裡是哪裡?
[00:26:25.000 --> 00:26:27.000]  旁邊而已
[00:26:27.000 --> 00:26:29.000]  旁邊即是幾百碼
[00:26:29.000 --> 00:26:31.000]  終於又走幾百碼又回去
[00:26:31.000 --> 00:26:33.000]  終於是因為那次
[00:26:33.000 --> 00:26:34.000]  是冷得什麼呢?
[00:26:34.000 --> 00:26:36.000]  我的鞋底都掉了
[00:26:36.000 --> 00:26:39.000]  在東令會講道那一天
[00:26:39.000 --> 00:26:43.000]  我竟然發覺我沒有了鞋底
[00:26:43.000 --> 00:26:44.000]  兩隻鞋的鞋底
[00:26:44.000 --> 00:26:45.000]  沒錯
[00:26:45.000 --> 00:26:46.000]  我終於展示我的鞋底
[00:26:46.000 --> 00:26:48.000]  給那些會眾看一看
[00:26:48.000 --> 00:26:49.000]  你們這裡冷得
[00:26:49.000 --> 00:26:51.000]  我連鞋底都掉了
[00:26:51.000 --> 00:26:55.000]  終於在下午飯的時間
[00:26:55.000 --> 00:26:56.000]  那邊負責的童工
[00:26:56.000 --> 00:26:57.000]  走來跟我說
[00:26:57.000 --> 00:26:59.000]  牧師,我們買了三對
[00:26:59.000 --> 00:27:00.000]  三對鞋
[00:27:00.000 --> 00:27:01.000]  你自己穿一穿
[00:27:01.000 --> 00:27:02.000]  對不對?
[00:27:02.000 --> 00:27:03.000]  對,你就拿吧
[00:27:03.000 --> 00:27:05.000]  這樣都很感恩
[00:27:05.000 --> 00:27:06.000]  非常好
[00:27:06.000 --> 00:27:08.000]  又安排我們看中醫
[00:27:08.000 --> 00:27:09.000]  又看世醫
[00:27:09.000 --> 00:27:12.000]  就是因為那次冷得
[00:27:12.000 --> 00:27:16.000]  我們染上了風寒症
[00:27:16.000 --> 00:27:19.000]  咳嗽、喉嚨痛
[00:27:19.000 --> 00:27:21.000]  各方面的東西
[00:27:21.000 --> 00:27:22.000]  回到香港之後
[00:27:22.000 --> 00:27:23.000]  這幾年
[00:27:23.000 --> 00:27:26.000]  我們發覺吹冷氣之後
[00:27:26.000 --> 00:27:28.000]  都很容易咳嗽
[00:27:28.000 --> 00:27:29.000]  另外
[00:27:29.000 --> 00:27:30.000]  喝一些凍飲
[00:27:30.000 --> 00:27:32.000]  又很容易咳嗽
[00:27:32.000 --> 00:27:34.000]  這就是一個大問題
[00:27:34.000 --> 00:27:35.000]  所以對我們是一個
[00:27:35.000 --> 00:27:37.000]  很大的挑戰
[00:27:37.000 --> 00:27:38.000]  阿伯蘭
[00:27:38.000 --> 00:27:40.000]  他被召的時間
[00:27:40.000 --> 00:27:42.000]  是七十五歲
[00:27:42.000 --> 00:27:45.000]  他太太也六十五歲
[00:27:45.000 --> 00:27:47.000]  跟我們差不多
[00:27:47.000 --> 00:27:50.000]  不過我們比他的太太大
[00:27:50.000 --> 00:27:51.000]  你可以看得見
[00:27:51.000 --> 00:27:53.000]  這一種結果
[00:27:53.000 --> 00:27:54.000]  是人都知道
[00:27:54.000 --> 00:27:55.000]  是不容易的
[00:27:55.000 --> 00:27:57.000]  是老人家
[00:27:57.000 --> 00:28:00.000]  最難最難的一件事
[00:28:00.000 --> 00:28:02.000]  就是自己都看不到
[00:28:02.000 --> 00:28:05.000]  那個結果的
[00:28:05.000 --> 00:28:07.000]  神呼召他的時間
[00:28:07.000 --> 00:28:09.000]  我要祝福你的
[00:28:09.000 --> 00:28:10.000]  咒咒你的
[00:28:10.000 --> 00:28:12.000]  我就咒他
[00:28:12.000 --> 00:28:13.000]  祝福你的
[00:28:13.000 --> 00:28:14.000]  我就祝福
[00:28:14.000 --> 00:28:16.000]  你的子子孫孫
[00:28:16.000 --> 00:28:18.000]  要多到好像天上的星
[00:28:18.000 --> 00:28:22.000]  地上的沙那麼多
[00:28:22.000 --> 00:28:24.000]  阿伯蘭
[00:28:24.000 --> 00:28:28.000]  什麼時候
[00:28:28.000 --> 00:28:29.000]  聖經就說
[00:28:29.000 --> 00:28:31.000]  到你死的時候
[00:28:31.000 --> 00:28:34.000]  你要歸到你的列祖
[00:28:34.000 --> 00:28:36.000]  你都看不到
[00:28:36.000 --> 00:28:38.000]  是那些東西你都看不到
[00:28:38.000 --> 00:28:40.000]  但是你信不信
[00:28:40.000 --> 00:28:42.000]  我想一想
[00:28:42.000 --> 00:28:45.000]  我們今天傳福音的時候
[00:28:45.000 --> 00:28:46.000]  我們安慰一些
[00:28:46.000 --> 00:28:49.000]  在主裡面睡了的人
[00:28:49.000 --> 00:28:52.000]  我們怎麼安慰他
[00:28:52.000 --> 00:28:54.000]  我們肯定是去神那裡
[00:28:54.000 --> 00:28:56.000]  去樂園
[00:28:56.000 --> 00:28:58.000]  神已經為我們預備
[00:28:58.000 --> 00:29:00.000]  新天新地
[00:29:00.000 --> 00:29:01.000]  耶穌說的
[00:29:01.000 --> 00:29:04.000]  我去園是為你們預備地方去
[00:29:04.000 --> 00:29:06.000]  我如果去為你們預備地方
[00:29:06.000 --> 00:29:09.000]  我一定會接你們到那裡
[00:29:09.000 --> 00:29:10.000]  我在那裡
[00:29:10.000 --> 00:29:14.000]  你們又在那裡
[00:29:14.000 --> 00:29:16.000]  你見過什麼
[00:29:16.000 --> 00:29:17.000]  沒有
[00:29:17.000 --> 00:29:20.000]  你信不信
[00:29:20.000 --> 00:29:22.000]  我告訴大家
[00:29:22.000 --> 00:29:24.000]  你們今天信
[00:29:24.000 --> 00:29:26.000]  比阿伯蘭還容易
[00:29:26.000 --> 00:29:28.000]  他說信
[00:29:28.000 --> 00:29:30.000]  我們為什麼說信容易一點
[00:29:30.000 --> 00:29:33.000]  因為起碼歷史上都說了給我們聽
[00:29:33.000 --> 00:29:35.000]  耶穌基督復活
[00:29:35.000 --> 00:29:36.000]  是不是
[00:29:36.000 --> 00:29:38.000]  然後我們看阿伯蘭
[00:29:38.000 --> 00:29:40.000]  他什麼都沒見到
[00:29:40.000 --> 00:29:41.000]  這些東西
[00:29:41.000 --> 00:29:45.000]  是遙遠非常遙遠
[00:29:45.000 --> 00:29:47.000]  那我們看看
[00:29:47.000 --> 00:29:50.000]  一個就是憑著一個勇氣
[00:29:50.000 --> 00:29:51.000]  去吧
[00:29:51.000 --> 00:29:52.000]  就去的人
[00:29:52.000 --> 00:29:54.000]  神恩待他
[00:29:54.000 --> 00:29:57.000]  神恩待他到一個地步
[00:29:57.000 --> 00:29:59.000]  無論你一生是怎樣都好
[00:29:59.000 --> 00:30:00.000]  或信或逆
[00:30:00.000 --> 00:30:02.000]  我會和你同在
[00:30:02.000 --> 00:30:04.000]  我會祝福你
[00:30:04.000 --> 00:30:05.000]  在哪裡看到
[00:30:05.000 --> 00:30:06.000]  我們看得見
[00:30:06.000 --> 00:30:09.000]  阿伯蘭
[00:30:09.000 --> 00:30:11.000]  他就是憑信心
[00:30:11.000 --> 00:30:15.000]  走上這條被呼召的道路
[00:30:15.000 --> 00:30:17.000]  但是在他一生的裡面
[00:30:17.000 --> 00:30:19.000]  他有沒有他軟弱的時間
[00:30:19.000 --> 00:30:20.000]  有
[00:30:20.000 --> 00:30:22.000]  在哪裡看到
[00:30:22.000 --> 00:30:23.000]  我們一起去看看
[00:30:23.000 --> 00:30:25.000]  喪世記十二章
[00:30:25.000 --> 00:30:27.000]  在這段聖經裡面
[00:30:27.000 --> 00:30:30.000]  就說到因為災荒的緣故
[00:30:30.000 --> 00:30:31.000]  他們去了迦南之後
[00:30:31.000 --> 00:30:32.000]  因為饑荒
[00:30:32.000 --> 00:30:34.000]  所以因為這樣
[00:30:34.000 --> 00:30:36.000]  他們就要下到埃及
[00:30:36.000 --> 00:30:37.000]  因為埃及
[00:30:37.000 --> 00:30:40.000]  那時候叫做牛奶與麥
[00:30:40.000 --> 00:30:43.000]  叫做非常豐收的一個地方
[00:30:43.000 --> 00:30:44.000]  是不同了
[00:30:44.000 --> 00:30:46.000]  所以他去到那個地方的時候
[00:30:46.000 --> 00:30:50.000]  就要投靠埃及的人
[00:30:50.000 --> 00:30:52.000]  但是阿伯蘭他就知道
[00:30:52.000 --> 00:30:56.000]  埃及法老不是好東西
[00:30:56.000 --> 00:30:57.000]  而且
[00:30:57.000 --> 00:31:03.000]  他最喜歡看女色
[00:31:03.000 --> 00:31:06.000]  女的生得漂亮那些
[00:31:06.000 --> 00:31:09.000]  他就有殺錯沒有放過
[00:31:09.000 --> 00:31:12.000]  都要拿來做他的王妃
[00:31:12.000 --> 00:31:13.000]  之類的
[00:31:13.000 --> 00:31:15.000]  其實我們看一看
[00:31:15.000 --> 00:31:17.000]  以前的皇帝是不是這樣
[00:31:17.000 --> 00:31:19.000]  如果你看粵語殘片
[00:31:19.000 --> 00:31:20.000]  看來看去
[00:31:20.000 --> 00:31:23.000]  或者看回現在古代的
[00:31:23.000 --> 00:31:28.000]  那些長的劇集
[00:31:28.000 --> 00:31:29.000]  你都會看得見
[00:31:29.000 --> 00:31:31.000]  以前的皇帝其實都是一樣
[00:31:31.000 --> 00:31:33.000]  去到哪個地方
[00:31:33.000 --> 00:31:36.000]  看到那些漂亮的女人
[00:31:36.000 --> 00:31:39.000]  一樣都會拿來做自己的王妃
[00:31:39.000 --> 00:31:40.000]  同不同意嗎
[00:31:40.000 --> 00:31:43.000]  這個是以前的習慣
[00:31:43.000 --> 00:31:45.000]  法老也是這樣
[00:31:45.000 --> 00:31:47.000]  所以阿伯蘭就知道了
[00:31:47.000 --> 00:31:49.000]  這種習慣的人
[00:31:49.000 --> 00:31:51.000]  所以他就跟太太說
[00:31:51.000 --> 00:31:53.000]  我們去到埃及
[00:31:53.000 --> 00:31:55.000]  拜託你
[00:31:55.000 --> 00:31:57.000]  你就告訴別人
[00:31:57.000 --> 00:31:59.000]  你是我的妹妹就可以了
[00:31:59.000 --> 00:32:03.000]  這個實際上他有沒有說錯呢
[00:32:03.000 --> 00:32:05.000]  又不是說錯
[00:32:05.000 --> 00:32:08.000]  因為他的太太是他的step sister
[00:32:08.000 --> 00:32:10.000]  同父異母
[00:32:10.000 --> 00:32:12.000]  一個step sister
[00:32:12.000 --> 00:32:16.000]  不過那時候就沒有現在那麼嚴謹
[00:32:16.000 --> 00:32:18.000]  那些叫做恩子遺傳
[00:32:18.000 --> 00:32:19.000]  那些東西
[00:32:19.000 --> 00:32:22.000]  所以以前同兄弟姊妹
[00:32:22.000 --> 00:32:23.000]  表兄弟姊妹
[00:32:23.000 --> 00:32:25.000]  甚至同父異母
[00:32:25.000 --> 00:32:28.000]  他們都有一種結婚的可能
[00:32:28.000 --> 00:32:30.000]  大家都知道
[00:32:30.000 --> 00:32:32.000]  古代如果不是這樣的時間
[00:32:32.000 --> 00:32:33.000]  人怎樣出來呢
[00:32:33.000 --> 00:32:34.000]  是不是
[00:32:34.000 --> 00:32:35.000]  都是一樣
[00:32:35.000 --> 00:32:37.000]  所以他就跟她說
[00:32:37.000 --> 00:32:38.000]  你記得
[00:32:38.000 --> 00:32:40.000]  如果不是這個時間
[00:32:40.000 --> 00:32:42.000]  我就會被人殺了
[00:32:42.000 --> 00:32:43.000]  你就被人搶了
[00:32:43.000 --> 00:32:46.000]  就做他的妻子了
[00:32:46.000 --> 00:32:48.000]  因為這樣的緣故
[00:32:48.000 --> 00:32:49.000]  他去到埃及
[00:32:49.000 --> 00:32:50.000]  果然
[00:32:50.000 --> 00:32:53.000]  法老那些神仔
[00:32:53.000 --> 00:32:58.000]  看到撒拉人很漂亮
[00:32:58.000 --> 00:32:59.000]  你要記得
[00:32:59.000 --> 00:33:02.000]  六十五歲了
[00:33:02.000 --> 00:33:05.000]  還很漂亮
[00:33:05.000 --> 00:33:09.000]  我不知道大家有沒有見過師母
[00:33:09.000 --> 00:33:11.000]  給師母給大家看一看
[00:33:11.000 --> 00:33:16.000]  起身給大家看一看
[00:33:16.000 --> 00:33:18.000]  漂亮嗎
[00:33:18.000 --> 00:33:20.000]  我都給大家知道
[00:33:20.000 --> 00:33:23.000]  我們以前出去以為是我的妹妹
[00:33:23.000 --> 00:33:25.000]  不過多數都知道是我的太太
[00:33:25.000 --> 00:33:27.000]  但是現在出去
[00:33:27.000 --> 00:33:30.000]  你的女兒剛剛來過
[00:33:30.000 --> 00:33:32.000]  這個是我的女兒
[00:33:32.000 --> 00:33:34.000]  因為她染了頭髮
[00:33:34.000 --> 00:33:36.000]  整個就年輕了
[00:33:36.000 --> 00:33:39.000]  我就不喜歡染髮
[00:33:39.000 --> 00:33:40.000]  就是什麼就什麼
[00:33:40.000 --> 00:33:41.000]  你接納自己
[00:33:41.000 --> 00:33:42.000]  我就是這樣
[00:33:42.000 --> 00:33:43.000]  如果不是
[00:33:43.000 --> 00:33:45.000]  人家不認得我是蘇牧師
[00:33:45.000 --> 00:33:47.000]  所以我情願我做蘇牧師
[00:33:47.000 --> 00:33:48.000]  這樣好一點
[00:33:48.000 --> 00:33:49.000]  各位弟姊妹
[00:33:49.000 --> 00:33:53.000]  我不知道以色列人有什麼秘笈
[00:33:53.000 --> 00:33:55.000]  為什麼可以保養得這麼好
[00:33:55.000 --> 00:33:57.000]  但是那時候的確是這樣
[00:33:57.000 --> 00:33:59.000]  結果法老
[00:33:59.000 --> 00:34:04.000]  就真的好像阿伯蘭寓言的一樣
[00:34:04.000 --> 00:34:06.000]  就拿了撒拉
[00:34:06.000 --> 00:34:09.000]  然後準備
[00:34:09.000 --> 00:34:12.000]  就將她成為自己的王妃
[00:34:12.000 --> 00:34:16.000]  誰知道神爛了這件事
[00:34:16.000 --> 00:34:18.000]  他用什麼爛了呢
[00:34:18.000 --> 00:34:20.000]  大災難
[00:34:20.000 --> 00:34:23.000]  接著一回去
[00:34:23.000 --> 00:34:24.000]  大災難
[00:34:24.000 --> 00:34:27.000]  就臨到法老和她全家
[00:34:27.000 --> 00:34:30.000]  法老就知道有問題
[00:34:30.000 --> 00:34:31.000]  後來知道
[00:34:31.000 --> 00:34:34.000]  當然是因為她了
[00:34:34.000 --> 00:34:36.000]  所以因為這樣的緣故
[00:34:36.000 --> 00:34:39.000]  就找了阿伯蘭來罵她
[00:34:39.000 --> 00:34:41.000]  你為什麼不告訴我
[00:34:41.000 --> 00:34:45.000]  這個是你的太太
[00:34:45.000 --> 00:34:49.000]  對法老她還沒有回答
[00:34:49.000 --> 00:34:51.000]  法老已經發怒
[00:34:51.000 --> 00:34:53.000]  發怒之後做什麼
[00:34:53.000 --> 00:34:57.000]  我們看看她做了什麼
[00:34:57.000 --> 00:35:00.000]  我們一起讀一讀
[00:35:00.000 --> 00:35:02.000]  二十節一起讀
[00:35:02.000 --> 00:35:05.000]  於是法老吩咐人
[00:35:05.000 --> 00:35:08.000]  將阿伯蘭和她的妻子
[00:35:08.000 --> 00:35:10.000]  並她所有的
[00:35:10.000 --> 00:35:16.000]  怎麼樣
[00:35:16.000 --> 00:35:20.000]  並她所有的都什麼
[00:35:20.000 --> 00:35:22.000]  送走了
[00:35:22.000 --> 00:35:26.000]  那她所有是什麼呢
[00:35:26.000 --> 00:35:28.000]  我們試一試
[00:35:28.000 --> 00:35:29.000]  看一看
[00:35:29.000 --> 00:35:32.000]  到底她有什麼
[00:35:32.000 --> 00:35:35.000]  除了她自己的牛羊駱駝
[00:35:35.000 --> 00:35:36.000]  驢等等
[00:35:36.000 --> 00:35:39.000]  十六節我們一起讀
[00:35:39.000 --> 00:35:41.000]  法老因這婦人
[00:35:41.000 --> 00:35:43.000]  就厚待阿伯蘭
[00:35:43.000 --> 00:35:45.000]  阿伯蘭得了許多
[00:35:45.000 --> 00:35:46.000]  牛羊駱駝
[00:35:46.000 --> 00:35:48.000]  公奴母奴
[00:35:48.000 --> 00:35:50.000]  伏皮
[00:35:50.000 --> 00:35:53.000]  連工人都很多
[00:35:53.000 --> 00:35:58.000]  是很多的牛羊駱駝
[00:35:58.000 --> 00:36:01.000]  公奴母奴
[00:36:01.000 --> 00:36:04.000]  甚至伏皮都給了她
[00:36:04.000 --> 00:36:06.000]  你看到這裡的時間
[00:36:06.000 --> 00:36:08.000]  她走的時間
[00:36:08.000 --> 00:36:09.000]  你想一想
[00:36:09.000 --> 00:36:11.000]  你如果說謊
[00:36:11.000 --> 00:36:12.000]  你騙皇帝
[00:36:12.000 --> 00:36:15.000]  皇帝對你會怎麼樣
[00:36:15.000 --> 00:36:16.000]  應該
[00:36:16.000 --> 00:36:18.000]  我說應該是怎麼樣
[00:36:18.000 --> 00:36:20.000]  斬了
[00:36:20.000 --> 00:36:21.000]  還不斬
[00:36:21.000 --> 00:36:22.000]  斬定了
[00:36:22.000 --> 00:36:24.000]  你都不用想了
[00:36:24.000 --> 00:36:28.000]  不斬她已經是一個恩典
[00:36:28.000 --> 00:36:29.000]  同意嗎
[00:36:29.000 --> 00:36:30.000]  不斬她
[00:36:30.000 --> 00:36:31.000]  你走啊你
[00:36:31.000 --> 00:36:33.000]  已經是恩典
[00:36:33.000 --> 00:36:36.000]  但她現在不單止不斬
[00:36:36.000 --> 00:36:39.000]  她給了她的東西
[00:36:39.000 --> 00:36:42.000]  一樣都不拿回來
[00:36:42.000 --> 00:36:46.000]  連同她給她許多的牛羊駱駝
[00:36:46.000 --> 00:36:47.000]  公奴母奴
[00:36:47.000 --> 00:36:48.000]  和伏皮
[00:36:48.000 --> 00:36:53.000]  全部都當這些是災
[00:36:53.000 --> 00:36:55.000]  這些都中邪了
[00:36:55.000 --> 00:36:56.000]  走
[00:36:56.000 --> 00:36:57.000]  斬
[00:36:57.000 --> 00:36:58.000]  叫她們
[00:36:58.000 --> 00:37:00.000]  在希伯來文那個字用得很粗魯
[00:37:00.000 --> 00:37:01.000]  走啊
[00:37:01.000 --> 00:37:02.000]  斬
[00:37:02.000 --> 00:37:03.000]  叫她們這樣
[00:37:03.000 --> 00:37:05.000]  結果
[00:37:05.000 --> 00:37:07.000]  恩和
[00:37:07.000 --> 00:37:09.000]  還得福
[00:37:09.000 --> 00:37:11.000]  阿伯蘭是因為這個和
[00:37:11.000 --> 00:37:13.000]  是做錯了一樣東西
[00:37:13.000 --> 00:37:16.000]  他反而更加發作
[00:37:16.000 --> 00:37:18.000]  你說這個是不是神
[00:37:18.000 --> 00:37:19.000]  一個特別的恩典
[00:37:19.000 --> 00:37:21.000]  是不是阿伯蘭有什麼特別的東西
[00:37:21.000 --> 00:37:22.000]  沒有的
[00:37:22.000 --> 00:37:24.000]  完全不是他
[00:37:24.000 --> 00:37:26.000]  是神自己的恩典
[00:37:26.000 --> 00:37:28.000]  要在這段聖經裡面說
[00:37:28.000 --> 00:37:31.000]  法老是因為怕這個神
[00:37:31.000 --> 00:37:33.000]  耶和華再罰他
[00:37:33.000 --> 00:37:34.000]  所以他這樣
[00:37:34.000 --> 00:37:35.000]  所以這個地方
[00:37:35.000 --> 00:37:36.000]  給我們看見
[00:37:36.000 --> 00:37:41.000]  神自己是守住他自己的諾言
[00:37:41.000 --> 00:37:42.000]  祝福你
[00:37:42.000 --> 00:37:43.000]  我就祝福
[00:37:43.000 --> 00:37:44.000]  走到你
[00:37:44.000 --> 00:37:46.000]  我一定走了
[00:37:46.000 --> 00:37:47.000]  接著
[00:37:47.000 --> 00:37:50.000]  阿伯蘭不是一次說這個謊言
[00:37:50.000 --> 00:37:52.000]  他另外一次
[00:37:52.000 --> 00:37:55.000]  就是去阿比米那裡的時候
[00:37:55.000 --> 00:37:59.000]  又說過這個謊言
[00:37:59.000 --> 00:38:00.000]  我們看看
[00:38:00.000 --> 00:38:05.000]  因為懼怕他重複犯錯
[00:38:05.000 --> 00:38:08.000]  就是當他向東遷移
[00:38:08.000 --> 00:38:12.000]  寄居在加底斯和樞爾之間
[00:38:12.000 --> 00:38:14.000]  那個基拉爾
[00:38:14.000 --> 00:38:16.000]  是一個城來的
[00:38:16.000 --> 00:38:17.000]  基拉爾的王
[00:38:17.000 --> 00:38:19.000]  叫做阿比米那
[00:38:19.000 --> 00:38:22.000]  阿比就是my father
[00:38:22.000 --> 00:38:25.000]  melek就是王
[00:38:25.000 --> 00:38:28.000]  所以我爸爸就是王
[00:38:28.000 --> 00:38:30.000]  王就是我爸爸
[00:38:30.000 --> 00:38:31.000]  其實這個就是這樣
[00:38:31.000 --> 00:38:32.000]  王就是我的父
[00:38:32.000 --> 00:38:34.000]  父就是我的父就是王
[00:38:34.000 --> 00:38:36.000]  是這樣的意思
[00:38:36.000 --> 00:38:37.000]  我們看到
[00:38:37.000 --> 00:38:38.000]  在這段聖經裡面
[00:38:38.000 --> 00:38:42.000]  阿伯拉罕重蹈覆轍
[00:38:42.000 --> 00:38:44.000]  又是怕這個王
[00:38:44.000 --> 00:38:47.000]  就是因為他太太的緣故
[00:38:47.000 --> 00:38:48.000]  抓了之後
[00:38:48.000 --> 00:38:49.000]  殺他
[00:38:49.000 --> 00:38:50.000]  然後拿了他太太
[00:38:50.000 --> 00:38:52.000]  做他的王妃
[00:38:52.000 --> 00:38:54.000]  是因為這樣的緣故
[00:38:54.000 --> 00:38:57.000]  又是這樣來講謊
[00:38:57.000 --> 00:38:58.000]  就說他的太太
[00:38:58.000 --> 00:39:00.000]  只不過是他的妹姐
[00:39:00.000 --> 00:39:02.000]  有一半對
[00:39:02.000 --> 00:39:03.000]  但是最重要的一件事
[00:39:03.000 --> 00:39:04.000]  他隱瞞
[00:39:04.000 --> 00:39:07.000]  就是他的同事是他太太
[00:39:07.000 --> 00:39:09.000]  因為這樣的緣故
[00:39:09.000 --> 00:39:13.000]  神又是有災難臨到阿比米那
[00:39:13.000 --> 00:39:14.000]  甚至他直接
[00:39:14.000 --> 00:39:18.000]  向阿比米那啟迪他
[00:39:18.000 --> 00:39:19.000]  你知不知道
[00:39:19.000 --> 00:39:20.000]  你拿這個女人
[00:39:20.000 --> 00:39:23.000]  是別人的太太
[00:39:23.000 --> 00:39:26.000]  如果你繼續下去的時候
[00:39:26.000 --> 00:39:28.000]  你會受到一種懲罰
[00:39:28.000 --> 00:39:29.000]  這個懲罰
[00:39:29.000 --> 00:39:32.000]  就是你和你的家族
[00:39:32.000 --> 00:39:35.000]  所有的女人不能夠生育
[00:39:35.000 --> 00:39:36.000]  這個就是懲罰
[00:39:36.000 --> 00:39:38.000]  阿比米那聽完
[00:39:38.000 --> 00:39:39.000]  扎醒了
[00:39:39.000 --> 00:39:42.000]  他就叫阿伯拉罕
[00:39:42.000 --> 00:39:44.000]  來到他的地方
[00:39:44.000 --> 00:39:48.000]  他就跟這個神來講
[00:39:48.000 --> 00:39:49.000]  主啊
[00:39:49.000 --> 00:39:51.000]  連公義的國
[00:39:51.000 --> 00:39:52.000]  你都要毀滅
[00:39:52.000 --> 00:39:56.000]  他甚至會毀滅他的國
[00:39:56.000 --> 00:39:58.000]  然後他就告訴神
[00:39:58.000 --> 00:39:59.000]  那個人不是說
[00:39:59.000 --> 00:40:01.000]  這個是我的妹妹嗎
[00:40:01.000 --> 00:40:02.000]  我做這件事
[00:40:02.000 --> 00:40:05.000]  我是守正心清的
[00:40:05.000 --> 00:40:08.000]  我是守潔心清的
[00:40:08.000 --> 00:40:11.000]  你不要罰一些異人
[00:40:11.000 --> 00:40:12.000]  神就告訴他
[00:40:12.000 --> 00:40:14.000]  我是難了你
[00:40:14.000 --> 00:40:15.000]  不是罰你
[00:40:15.000 --> 00:40:17.000]  我是難了你
[00:40:17.000 --> 00:40:20.000]  你如果不做這件事
[00:40:20.000 --> 00:40:21.000]  我就不會罰你
[00:40:21.000 --> 00:40:23.000]  但是如果你做的話
[00:40:23.000 --> 00:40:25.000]  我一定會罰你
[00:40:25.000 --> 00:40:26.000]  刑罰就是這樣
[00:40:26.000 --> 00:40:27.000]  另一方面
[00:40:27.000 --> 00:40:28.000]  他就告訴他
[00:40:28.000 --> 00:40:29.000]  第七戰
[00:40:29.000 --> 00:40:30.000]  我們一起讀
[00:40:30.000 --> 00:40:34.000]  現在你當把這人的妻子歸還給他
[00:40:34.000 --> 00:40:36.000]  因為他是先知
[00:40:36.000 --> 00:40:38.000]  他要為你禱告
[00:40:38.000 --> 00:40:39.000]  使你存活
[00:40:39.000 --> 00:40:41.000]  你若不歸還
[00:40:41.000 --> 00:40:42.000]  你當知道
[00:40:42.000 --> 00:40:49.000]  你和你所有的人都必定死
[00:40:49.000 --> 00:40:52.000]  神保護亞伯蘭
[00:40:52.000 --> 00:40:55.000]  保護到一個地步
[00:40:55.000 --> 00:40:59.000]  我們真的感覺到不可思議
[00:40:59.000 --> 00:41:01.000]  但是你知不知道
[00:41:01.000 --> 00:41:04.000]  他寫我們每一個得救的人
[00:41:04.000 --> 00:41:07.000]  保護我們到一個地步
[00:41:07.000 --> 00:41:11.000]  都是一樣的
[00:41:11.000 --> 00:41:14.000]  是因為這樣的緣故
[00:41:14.000 --> 00:41:17.000]  我們看一看第八節
[00:41:17.000 --> 00:41:22.000]  阿比米勒就叫了亞伯蘭來
[00:41:22.000 --> 00:41:30.000]  然後就將所有他做的事告訴他
[00:41:30.000 --> 00:41:33.000]  這是你自己做錯的事
[00:41:33.000 --> 00:41:34.000]  你為什麼騙我
[00:41:34.000 --> 00:41:37.000]  陷我在這個大罪的裏面
[00:41:37.000 --> 00:41:40.000]  然後亞伯蘭又在說
[00:41:40.000 --> 00:41:43.000]  我說的都不是全部錯的
[00:41:43.000 --> 00:41:48.000]  這的確是我同父異母的一個妹妹
[00:41:48.000 --> 00:41:52.000]  然後你看看阿比米勒
[00:41:52.000 --> 00:41:54.000]  十四節
[00:41:54.000 --> 00:41:56.000]  我們一起讀
[00:41:56.000 --> 00:42:01.000]  阿比米勒把牛羊、老僕、婢女送給亞伯拉罕
[00:42:01.000 --> 00:42:05.000]  又把他的妻子撒拉歸還給他
