
[00:00:00.000 --> 00:00:02.080]  到弟兄姊妹不能愛的愛都是愛
[00:17:47.400 --> 00:17:49.720]  我預備約那個當事人
[00:17:49.720 --> 00:17:51.360]  大家坐下來可以慢慢
[00:17:51.360 --> 00:17:52.520]  去談一談
[00:17:52.520 --> 00:17:53.880]  自己一些的心情
[00:17:53.880 --> 00:17:55.160]  和自己一些的看法
[00:17:55.160 --> 00:17:56.640]  以致到我寫了出來
[00:17:56.640 --> 00:17:58.560]  是幫助自己深思熟慮
[00:17:58.560 --> 00:17:59.720]  然後去禱告
[00:17:59.720 --> 00:18:00.960]  去預備自己
[00:18:01.600 --> 00:18:02.720]  去做這件事
[00:18:02.720 --> 00:18:04.520]  看到嗎 弟兄姊妹
[00:18:04.520 --> 00:18:05.360]  後來我想一想
[00:18:05.360 --> 00:18:06.240]  原來我的出發點
[00:18:06.240 --> 00:18:07.680]  我不是要數臭別人
[00:18:07.680 --> 00:18:08.720]  我的出發點是要
[00:18:08.720 --> 00:18:09.840]  預備好自己
[00:18:09.840 --> 00:18:11.040]  謹慎地
[00:18:11.040 --> 00:18:12.440]  我是很希望能夠
[00:18:12.440 --> 00:18:14.480]  重拾這一段的關係
[00:18:14.480 --> 00:18:16.160]  我才做這件事
[00:18:16.160 --> 00:18:18.640]  我們再看看神
[00:18:18.640 --> 00:18:20.000]  為什麼剛才神
[00:18:20.000 --> 00:18:21.680]  說了那麼多那些東西
[00:18:21.680 --> 00:18:25.400]  如果有時候我們
[00:18:25.400 --> 00:18:26.120]  年輕人的話
[00:18:26.120 --> 00:18:27.560]  神是這麼沉悶的
[00:18:27.560 --> 00:18:29.400]  但是反過來
[00:18:29.400 --> 00:18:30.040]  神呢
[00:18:31.560 --> 00:18:32.880]  是因為愛我們
[00:18:32.880 --> 00:18:34.640]  如果神不愛我們
[00:18:34.640 --> 00:18:36.240]  理睬我們也傻了
[00:18:36.240 --> 00:18:37.400]  想那麼多這些
[00:18:37.400 --> 00:18:38.280]  做什麼呢 浪費力氣
[00:18:38.280 --> 00:18:39.200]  心死的時候
[00:18:39.200 --> 00:18:40.320]  想都不用想了
[00:18:40.320 --> 00:18:41.560]  看到祂都當見不到
[00:18:41.560 --> 00:18:43.560]  但是神仍然愛我們
[00:18:43.560 --> 00:18:45.120]  就是這樣
[00:18:45.120 --> 00:18:46.880]  將我們放在祂心裡面
[00:18:46.880 --> 00:18:49.280]  所以神呢
[00:18:49.280 --> 00:18:50.600]  才是這樣
[00:18:50.600 --> 00:18:52.720]  對我們這群以色列人
[00:18:52.720 --> 00:18:54.160]  不離不棄
[00:18:54.160 --> 00:18:56.600]  雖然傷過很多次
[00:18:56.600 --> 00:18:58.960]  神仍然都很願意
[00:18:59.880 --> 00:19:01.760]  在十四至二十三節
[00:19:01.760 --> 00:19:04.200]  這裡說到神仍然願意
[00:19:04.200 --> 00:19:06.040]  去愛不忠的以色列人
[00:19:06.040 --> 00:19:06.880]  十四、十五節
[00:19:06.880 --> 00:19:07.680]  我們一起再讀
[00:19:07.680 --> 00:19:08.320]  好不好 預備
[00:19:08.320 --> 00:19:08.840]  一
[00:19:08.840 --> 00:19:09.440]  二
[00:19:09.440 --> 00:19:09.840]  三
[00:19:29.920 --> 00:19:30.920]  其實這裡是在說
[00:19:30.920 --> 00:19:32.680]  神在表達祂的內心說話
[00:19:32.680 --> 00:19:33.520]  給我們聽
[00:19:33.520 --> 00:19:35.240]  神最深深處呢
[00:19:35.240 --> 00:19:36.120]  最深深處
[00:19:36.120 --> 00:19:37.040]  祂在想什麼
[00:19:37.040 --> 00:19:38.000]  想些什麼
[00:19:38.000 --> 00:19:39.240]  祂其實呢
[00:19:39.240 --> 00:19:40.840]  仍然是愛這群以色列人
[00:19:40.840 --> 00:19:41.920]  祂會做三件事
[00:19:41.920 --> 00:19:42.480]  第一
[00:19:42.480 --> 00:19:43.200]  十四節
[00:19:43.200 --> 00:19:44.640]  祂會勸導他
[00:19:44.640 --> 00:19:46.480]  勸他 說服他
[00:19:46.480 --> 00:19:47.440]  用他的方法
[00:19:47.440 --> 00:19:49.720]  再一次吸引以色列人回轉
[00:19:49.720 --> 00:19:50.840]  第二
[00:19:50.840 --> 00:19:52.000]  祂會帶領以色列人
[00:19:52.000 --> 00:19:52.760]  去到曠野
[00:19:52.760 --> 00:19:53.760]  曠野我們知道
[00:19:53.760 --> 00:19:54.880]  曠野這些地方呢
[00:19:54.880 --> 00:19:56.160]  清心寡慾
[00:19:56.160 --> 00:19:57.160]  以色列人
[00:19:57.160 --> 00:19:58.480]  祂要帶領以色列人
[00:19:58.480 --> 00:20:00.640]  去到那些地方呢 清心寡慾
[00:20:00.640 --> 00:20:03.200]  不再需要被其他的東西迷惑他們
[00:20:03.200 --> 00:20:04.160]  在曠野裡面呢
[00:20:04.160 --> 00:20:05.760]  對以色列人來說呢
[00:20:05.760 --> 00:20:08.440]  都是受管教的一個時刻
[00:20:08.440 --> 00:20:09.640]  一個地方
[00:20:09.640 --> 00:20:10.680]  所以神是會繼續呢
[00:20:10.680 --> 00:20:12.760]  去管教這群以色列人
[00:20:12.760 --> 00:20:14.520]  使得他們經歷困難當中呢
[00:20:14.520 --> 00:20:15.560]  知道自己的罪
[00:20:15.560 --> 00:20:16.880]  懂得回頭
[00:20:16.880 --> 00:20:19.240]  另外第三件事就是說
[00:20:19.240 --> 00:20:20.760]  安慰的說話
[00:20:20.760 --> 00:20:21.680]  安慰的說話呢
[00:20:21.680 --> 00:20:24.120]  另一個翻譯就是談心
[00:20:24.120 --> 00:20:25.080]  有深度的
[00:20:25.080 --> 00:20:27.360]  和他的戀人呢
[00:20:27.360 --> 00:20:29.200]  說回心底的說話
[00:20:29.200 --> 00:20:33.120]  所以你會看到後面呢
[00:20:33.120 --> 00:20:34.440]  雅各谷就是呢
[00:20:34.440 --> 00:20:35.480]  他們重新一次呢
[00:20:35.480 --> 00:20:36.320]  在這個地方裡面呢
[00:20:36.320 --> 00:20:38.800]  經歷神給他們的希望
[00:20:38.800 --> 00:20:39.840]  神的怒氣呢
[00:20:39.840 --> 00:20:41.360]  慢慢消退
[00:20:41.360 --> 00:20:43.280]  神願意和他們修復好關係
[00:20:43.280 --> 00:20:44.720]  再一次次福給他們
[00:20:44.720 --> 00:20:46.160]  就好像以前
[00:20:46.160 --> 00:20:48.360]  神怎樣帶領這群以色列人
[00:20:48.360 --> 00:20:49.720]  出埃及
[00:20:49.720 --> 00:20:51.760]  怎樣過紅海
[00:20:51.760 --> 00:20:53.120]  怎樣在曠野裡面
[00:20:53.120 --> 00:20:55.080]  漂流但經歷神的恩典
[00:20:55.080 --> 00:20:55.960]  以前是這樣
[00:20:55.960 --> 00:20:57.960]  現在一樣都會經歷神的愛
[00:20:57.960 --> 00:21:00.280]  神的恩典是這樣
[00:21:00.280 --> 00:21:01.160]  看到嗎
[00:21:01.160 --> 00:21:03.840]  神是再一次要告訴他們
[00:21:03.840 --> 00:21:05.600]  我就要來這樣愛你們
[00:21:05.600 --> 00:21:06.920]  幫助你們
[00:21:06.920 --> 00:21:09.440]  在16至23節
[00:21:09.440 --> 00:21:10.280]  這裡再一次呢
[00:21:10.280 --> 00:21:11.280]  神宣告呢
[00:21:11.280 --> 00:21:13.680]  要再一次復興以色列國
[00:21:13.680 --> 00:21:15.240]  回復他們原本呢
[00:21:15.240 --> 00:21:16.600]  是我的丈夫
[00:21:16.600 --> 00:21:18.360]  是我的主的關係
[00:21:18.360 --> 00:21:20.520]  單一敬拜神
[00:21:20.520 --> 00:21:22.160]  還有在19至20節
[00:21:22.160 --> 00:21:22.960]  我們一起再讀
[00:21:22.960 --> 00:21:23.280]  預備
[00:21:23.280 --> 00:21:23.760]  1
[00:21:23.760 --> 00:21:24.040]  2
[00:21:24.040 --> 00:21:25.040]  3
[00:21:25.040 --> 00:21:28.440]  我必聘你永遠我為妻
[00:21:28.440 --> 00:21:31.800]  以仁義公平慈愛憐憫
[00:21:31.800 --> 00:21:33.440]  聘你歸我
[00:21:33.440 --> 00:21:36.120]  也以誠實聘你歸我
[00:21:36.120 --> 00:21:39.640]  你就必認識我耶和華
[00:21:39.640 --> 00:21:41.360]  這個很有趣
[00:21:41.360 --> 00:21:43.040]  結過婚預備結婚的人都知道
[00:21:43.040 --> 00:21:44.360]  我們通常
[00:21:44.360 --> 00:21:45.440]  現在是很簡單的
[00:21:45.440 --> 00:21:47.760]  那些聘禮就會做得很簡單
[00:21:47.760 --> 00:21:49.640]  以前那些真的是很嚴謹的
[00:21:49.640 --> 00:21:51.360]  要有些什麼有些什麼
[00:21:51.360 --> 00:21:56.000]  是去娶一個心儀的女人回來的
[00:21:56.000 --> 00:21:58.720]  那神這裡用什麼做聘禮呢
[00:21:58.720 --> 00:22:02.400]  仁義公平慈愛憐憫誠實
[00:22:02.400 --> 00:22:04.960]  留意一下這些全部都是神的屬性
[00:22:04.960 --> 00:22:07.480]  神會用盡他一切最好的東西
[00:22:07.480 --> 00:22:08.880]  來去愛以色列人
[00:22:08.880 --> 00:22:10.000]  幫助他
[00:22:10.000 --> 00:22:12.200]  陪伴他一生
[00:22:12.200 --> 00:22:14.680]  這個是神最大的承諾
[00:22:14.680 --> 00:22:17.280]  再一次娶回他為妻
[00:22:17.280 --> 00:22:18.480]  留意啊
[00:22:18.480 --> 00:22:19.640]  19節這裡說
[00:22:19.640 --> 00:22:25.440]  我必聘你永遠
[00:22:25.440 --> 00:22:28.040]  這個是一生一世的承諾
[00:22:28.040 --> 00:22:29.520]  人可能我們都會軟弱
[00:22:29.520 --> 00:22:31.720]  有時候會掉轉頭會放棄
[00:22:31.720 --> 00:22:32.600]  神永遠不會
[00:22:32.600 --> 00:22:34.400]  因為他是信實的
[00:22:34.400 --> 00:22:35.360]  說過就是了
[00:22:35.360 --> 00:22:36.280]  他永遠
[00:22:36.280 --> 00:22:37.200]  無論我們怎麼樣
[00:22:37.200 --> 00:22:38.400]  他都是這樣愛我們
[00:22:38.400 --> 00:22:39.760]  接受我們
[00:22:39.760 --> 00:22:44.160]  他仍然願意這樣來擁抱我們
[00:22:44.160 --> 00:22:45.600]  以至到20節
[00:22:45.600 --> 00:22:49.440]  你就必認識我耶和華
[00:22:49.440 --> 00:22:52.040]  認識這個字講了很多次
[00:22:52.040 --> 00:22:54.640]  在創世紀開始講認識
[00:22:54.640 --> 00:22:57.160]  是講我們男女
[00:22:57.160 --> 00:22:58.360]  夫妻關係
[00:22:58.360 --> 00:23:01.240]  肉體恆邦的關係認識
[00:23:01.240 --> 00:23:04.200]  那種認識是很親密的認識
[00:23:04.200 --> 00:23:05.840]  很親密的關係
[00:23:05.840 --> 00:23:07.440]  代表著神願意再一次
[00:23:07.440 --> 00:23:08.480]  和以色列人
[00:23:08.480 --> 00:23:12.720]  建立這個至親最親最親密的關係
[00:23:12.720 --> 00:23:14.240]  讓到以色列人
[00:23:14.240 --> 00:23:15.560]  繼續跟從神
[00:23:15.560 --> 00:23:18.640]  順服神愛慕神
[00:23:18.640 --> 00:23:19.840]  在過去一年
[00:23:19.840 --> 00:23:22.360]  有一首時代流行曲
[00:23:22.360 --> 00:23:24.240]  我也有聽時代流行曲
[00:23:24.240 --> 00:23:26.200]  香港的時代流行曲
[00:23:26.200 --> 00:23:28.800]  是很影響我的
[00:23:28.800 --> 00:23:30.640]  就是這一句
[00:23:30.640 --> 00:23:36.440]  (明知這夢想似 竟無意義)
[00:23:36.440 --> 00:23:42.280]  (明知這夢想似 竟無意義)
[00:23:42.280 --> 00:23:47.000]  (明知這夢想似 竟無意義)
[00:23:47.000 --> 00:23:49.440]  聽不聽得到
[00:23:49.440 --> 00:23:50.440]  我想年輕人會知道
[00:23:50.440 --> 00:23:51.880]  這首歌其實
[00:23:51.880 --> 00:23:53.560]  整首歌只有最後一句
[00:23:53.560 --> 00:23:56.120]  給我很深刻的印象
[00:23:56.120 --> 00:23:57.000]  我經常在家裡
[00:23:57.000 --> 00:23:57.680]  有時久不久
[00:23:57.680 --> 00:23:59.280]  突然間我就會唱這一句
[00:23:59.280 --> 00:24:02.960]  只是唱這一句
[00:24:02.960 --> 00:24:03.560]  為什麼
[00:24:03.560 --> 00:24:05.640]  因為對我來說很震撼
[00:24:05.640 --> 00:24:06.520]  有沒有可能
[00:24:06.520 --> 00:24:08.280]  有沒有搞錯
[00:24:08.280 --> 00:24:09.000]  傷完一次
[00:24:09.000 --> 00:24:10.640]  第二次都還可以
[00:24:10.640 --> 00:24:11.440]  無數次
[00:24:11.440 --> 00:24:14.960]  我不斷傷你還走過去嗎
[00:24:14.960 --> 00:24:17.120]  如果
[00:24:17.120 --> 00:24:19.160]  你身邊的家人
[00:24:19.160 --> 00:24:20.360]  你的子女
[00:24:20.360 --> 00:24:21.040]  或者你的家人
[00:24:21.040 --> 00:24:23.080]  你的好朋友
[00:24:23.080 --> 00:24:25.120]  被壞人傷了一次
[00:24:25.120 --> 00:24:25.920]  兩次
[00:24:25.920 --> 00:24:27.600]  第三次
[00:24:27.600 --> 00:24:28.440]  他告訴你
[00:24:28.440 --> 00:24:30.720]  那個壞人又來找他
[00:24:30.720 --> 00:24:33.080]  和好了
[00:24:33.080 --> 00:24:36.480]  你會怎麼做
[00:24:36.480 --> 00:24:37.120]  正常來說
[00:24:37.120 --> 00:24:38.760]  我們是人
[00:24:38.760 --> 00:24:39.480]  正常來說
[00:24:39.480 --> 00:24:41.160]  當然叫他小心
[00:24:41.160 --> 00:24:43.280]  還垂頭喪氣
[00:24:43.280 --> 00:24:44.600]  你重複以前三四五次
[00:24:44.600 --> 00:24:46.320]  一樣都是這樣受傷
[00:24:46.320 --> 00:24:46.840]  人來的
[00:24:46.840 --> 00:24:49.560]  我們可以受傷多少次
[00:24:49.560 --> 00:24:51.080]  甚至可能我們會
[00:24:51.080 --> 00:24:51.880]  用盡方法
[00:24:51.880 --> 00:24:54.600]  不要讓他再垂頭喪氣
[00:24:54.600 --> 00:24:59.440]  明知是一個不好的結局
[00:24:59.440 --> 00:25:02.040]  但是神說什麼呢
[00:25:02.040 --> 00:25:02.920]  我們看回聖經
[00:25:02.920 --> 00:25:05.440]  由舊約至到新約
[00:25:05.440 --> 00:25:10.720]  他仍然是這樣願意去愛我們
[00:25:10.720 --> 00:25:11.520]  如果在我眼裡
[00:25:11.520 --> 00:25:14.080]  這些愛簡直是神經病
[00:25:14.080 --> 00:25:16.440]  是我們人做不到的
[00:25:16.440 --> 00:25:19.000]  甚至我覺得要小心
[00:25:19.000 --> 00:25:19.600]  但是今天早上
[00:25:19.600 --> 00:25:21.360]  我很想和你們跳這個框框
[00:25:21.360 --> 00:25:24.600]  我們自己眼裡的框框
[00:25:24.600 --> 00:25:26.520]  神就是這樣的神
[00:25:26.520 --> 00:25:29.120]  神就是這樣來愛我們
[00:25:29.120 --> 00:25:31.200]  祂的愛是超乎我們所想像
[00:25:31.200 --> 00:25:32.480]  所理解
[00:25:32.480 --> 00:25:34.680]  我們做不到的
[00:25:34.680 --> 00:25:36.120]  當別人這樣傷害我們
[00:25:36.120 --> 00:25:38.320]  一次又一次的時候
[00:25:38.320 --> 00:25:39.280]  我們會退縮
[00:25:39.280 --> 00:25:40.080]  我們會害怕
[00:25:40.080 --> 00:25:42.160]  我們有陰影
[00:25:42.160 --> 00:25:44.600]  但是主耶穌說什麼
[00:25:44.600 --> 00:25:46.040]  主耶穌鼓勵我們
[00:25:46.040 --> 00:25:47.960]  要原諒別人
[00:25:47.960 --> 00:25:51.360]  七十個七次
[00:25:51.360 --> 00:25:52.280]  不是四百九十次
[00:25:52.280 --> 00:25:55.560]  而是無限這麼多次
[00:25:55.560 --> 00:25:57.360]  舊約裡面的耶和華
[00:25:57.360 --> 00:25:58.800]  是一位嚴厲的神
[00:25:58.800 --> 00:26:00.600]  你有罪他就會追討你
[00:26:00.600 --> 00:26:03.000]  但同樣他也是一位慈父
[00:26:03.000 --> 00:26:04.600]  他是受傷的戀人
[00:26:04.600 --> 00:26:06.760]  但是他無限次地原諒你
[00:26:06.760 --> 00:26:08.680]  接納你
[00:26:08.680 --> 00:26:10.200]  當我們說自己做不到的時候
[00:26:10.200 --> 00:26:15.360]  舊約的神已經做到七十個七次
[00:26:15.360 --> 00:26:17.160]  他就是這樣來愛我們
[00:26:17.160 --> 00:26:19.240]  雖然我們不匹配
[00:26:19.240 --> 00:26:20.520]  但的而且確
[00:26:20.520 --> 00:26:21.080]  弟兄姊妹
[00:26:21.080 --> 00:26:23.600]  我們是一個蒙恩的罪人
[00:26:23.600 --> 00:26:25.000]  我講一次
[00:26:25.000 --> 00:26:27.400]  我們是蒙恩的罪人
[00:26:27.400 --> 00:26:27.920]  我們不匹配
[00:26:27.920 --> 00:26:30.360]  但是神就是這樣愛我們
[00:26:30.360 --> 00:26:31.720]  所以
[00:26:31.720 --> 00:26:33.120]  今天
[00:26:33.120 --> 00:26:36.320]  當我們要思考
[00:26:36.320 --> 00:26:38.600]  我們要去愛一些不能夠愛的人的時候
[00:26:38.600 --> 00:26:41.000]  我們覺得很辛苦很辛苦
[00:26:41.000 --> 00:26:42.400]  但我想請你
[00:26:42.400 --> 00:26:44.880]  先退一退下來
[00:26:44.880 --> 00:26:48.160]  想一想
[00:26:48.160 --> 00:26:52.520]  當我們傷害神無數次的時候
[00:26:52.520 --> 00:26:54.320]  祂仍然會願意
[00:26:54.320 --> 00:26:56.800]  即使傷我無數次
[00:26:56.800 --> 00:26:58.720]  仍然願意
[00:26:58.720 --> 00:27:00.320]  即使傷我無數次
[00:27:00.320 --> 00:27:01.600]  仍然願意
[00:27:01.600 --> 00:27:04.840]  這個受傷的戀人是誰呢?
[00:27:04.840 --> 00:27:06.360]  是你?
[00:27:06.360 --> 00:27:08.480]  是我?
[00:27:08.480 --> 00:27:10.480]  是愛到分離仍舊都是這樣愛我們
[00:27:10.480 --> 00:27:12.400]  主動來找回我們
[00:27:12.400 --> 00:27:15.320]  愛我們的神
[00:27:15.320 --> 00:27:19.120]  我們就好像這幅圖畫裡面這個人那樣
[00:27:19.120 --> 00:27:21.160]  當神來擁抱我們的時候
[00:27:21.160 --> 00:27:24.320]  我們左右手都是在做一些傷害神的事
[00:27:24.320 --> 00:27:25.720]  祂是一個徐濟嘉的後盯
[00:27:25.720 --> 00:27:28.120]  拿在手上
[00:27:28.120 --> 00:27:30.720]  我們很多時候都會傷害神
[00:27:30.720 --> 00:27:32.920]  但神就是這樣來愛我們
[00:27:32.920 --> 00:27:37.440]  不是當我們做得好的時候來愛我們
[00:27:37.440 --> 00:27:38.760]  這個就是愛
[00:27:38.760 --> 00:27:45.640]  我們安靜見合
[00:27:45.640 --> 00:27:52.480]  電影節目我請你們在心裡面去禱告
[00:27:52.480 --> 00:27:55.640]  在你人生當中你經歷的神
[00:27:55.640 --> 00:28:01.640]  祂就是這樣愛你
[00:28:01.640 --> 00:28:03.640]  你怎樣回應祂這份愛呢?
