
[00:00:00.000 --> 00:00:06.880]  這個世界是一個貧乏、困難的世界。
[00:24:28.960 --> 00:24:32.960]  去非洲日本東南亞,
[00:24:32.960 --> 00:24:35.960]  但現在非洲日本東南亞全部來我們那兒,
[00:24:35.960 --> 00:24:39.960]  香港有50萬少數民族,
[00:24:39.960 --> 00:24:45.960]  香港有100萬內地人在我們當中,
[00:24:45.960 --> 00:24:47.960]  25年後估計有200萬,
[00:24:47.960 --> 00:24:51.960]  香港黑社會有60萬,
[00:24:51.960 --> 00:24:53.960]  社團人士有60萬,
[00:24:53.960 --> 00:24:56.960]  60萬如果一個黑社會人士,
[00:24:56.960 --> 00:25:00.960]  家裏有兩個人或太太或兒子,
[00:25:00.960 --> 00:25:02.960]  加起來180萬,
[00:25:02.960 --> 00:25:09.960]  即是說香港人口差不多四分一是黑社會人士,
[00:25:09.960 --> 00:25:11.960]  很需要福音,
[00:25:11.960 --> 00:25:13.960]  我們感謝主,
[00:25:13.960 --> 00:25:16.960]  所有宗派神揀選報道會,
[00:25:16.960 --> 00:25:20.960]  所有報道會堂會神揀選一間堂會德聖堂,
[00:25:20.960 --> 00:25:26.960]  直接在羣體大人信主培訓他成爲門徒,
[00:25:26.960 --> 00:25:28.960]  然後出去傳福音,
[00:25:28.960 --> 00:25:31.960]  有時我們中產教會不習慣,
[00:25:31.960 --> 00:25:34.960]  有個基層有個露宿者在我們當中,
[00:25:34.960 --> 00:25:37.960]  我們報道會雅根堂牧師也很好,
[00:25:37.960 --> 00:25:40.960]  他鼓勵他跟露宿者一起睡覺,
[00:25:40.960 --> 00:25:42.960]  鼓勵他來到教會,
[00:25:42.960 --> 00:25:44.960]  我亦問他同樣問題,
[00:25:44.960 --> 00:25:48.960]  露宿者來到你的會友覺得他一股味,
[00:25:48.960 --> 00:25:50.960]  不歡迎他怎辦,
[00:25:50.960 --> 00:25:53.960]  我請這些會友去其他教會,
[00:25:53.960 --> 00:25:55.960]  有幾十人走了,
[00:25:55.960 --> 00:25:58.960]  但他教會增長很快,
[00:25:58.960 --> 00:26:01.960]  三年由幾百人到千幾人,
[00:26:01.960 --> 00:26:07.960]  如果今日我們全陰堂大約成人有六十人左右,
[00:26:07.960 --> 00:26:09.960]  兩個崇拜加起來,
[00:26:09.960 --> 00:26:13.960]  如果有六十個難民在當中,
[00:26:13.960 --> 00:26:15.960]  或六十個露宿者在當中,
[00:26:15.960 --> 00:26:20.960]  牧師說如果這樣我就去樓下那幾間其中一間,
[00:26:20.960 --> 00:26:22.960]  你會否呢?
[00:26:22.960 --> 00:26:27.960]  我不是很快就有江維明牧師會叫人來我們當中,
[00:26:27.960 --> 00:26:28.960]  他夠膽,
[00:26:28.960 --> 00:26:31.960]  不過亦不會有那麼多人來我們當中,
[00:26:31.960 --> 00:26:33.960]  但我想給大家一個心智,
[00:26:33.960 --> 00:26:37.960]  你全福音主香我願意做宣教士,
[00:26:37.960 --> 00:26:38.960]  你不需要去非洲,
[00:26:38.960 --> 00:26:39.960]  你今日就可以在這兒做,
[00:26:39.960 --> 00:26:41.960]  如果你香港做不到,
[00:26:41.960 --> 00:26:42.960]  你去非洲都做不到,
[00:26:42.960 --> 00:26:43.960]  因爲香港有非洲人,
[00:26:43.960 --> 00:26:44.960]  香港有難民,
[00:26:44.960 --> 00:26:45.960]  香港有少數民族,
[00:26:45.960 --> 00:26:47.960]  香港有內地人,
[00:26:47.960 --> 00:26:48.960]  他不是少數民族,
[00:26:48.960 --> 00:26:50.960]  他是我們中國人同系統的人,
[00:26:50.960 --> 00:26:52.960]  但他的背景和我們不同,
[00:26:52.960 --> 00:26:54.960]  香港有一些邊緣人物,
[00:26:54.960 --> 00:26:59.960]  社會忘記了遺棄了或避開的人,
[00:26:59.960 --> 00:27:00.960]  你去不去全福音給他們,
[00:27:00.960 --> 00:27:03.960]  耶穌基督說主的靈在我身上,
[00:27:03.960 --> 00:27:06.960]  祂告我去全福音給貧窮的人,
[00:27:06.960 --> 00:27:08.960]  叫被露的人得釋放,
[00:27:08.960 --> 00:27:09.960]  受壓制的人得釋放,
[00:27:09.960 --> 00:27:13.960]  宣告神越納人的欺凌,
[00:27:13.960 --> 00:27:31.960]  這就是我們的使命宣言,
[00:27:31.960 --> 00:27:33.960]  第四個反思和應用,
[00:27:33.960 --> 00:27:37.960]  你有沒有感受到主的靈籠罩着你,
[00:27:37.960 --> 00:27:38.960]  壓着你,
[00:27:38.960 --> 00:27:39.960]  你說我沒有,
[00:27:39.960 --> 00:27:41.960]  所以我什麼都沒有做,
[00:27:41.960 --> 00:27:43.960]  主的靈在你身上,
[00:27:43.960 --> 00:27:45.960]  上帝的靈充滿你,
[00:27:45.960 --> 00:27:46.960]  其實很自然,
[00:27:46.960 --> 00:27:49.960]  保羅說你要被聖靈充滿,
[00:27:49.960 --> 00:27:50.960]  什麼叫被聖靈充滿,
[00:27:50.960 --> 00:27:52.960]  你聽上帝的話就是被聖靈充滿,
[00:27:52.960 --> 00:27:58.960]  你不用尋求靈因派的特別經歷,
[00:27:58.960 --> 00:27:59.960]  你聽上帝的話,
[00:27:59.960 --> 00:28:01.960]  耶穌基督說什麼叫愛我,
[00:28:01.960 --> 00:28:02.960]  這個愛是虛無縹緲,
[00:28:02.960 --> 00:28:04.960]  他說你聽我的話就是愛我,
[00:28:04.960 --> 00:28:06.960]  你愛我就蒙我父愛你,
[00:28:06.960 --> 00:28:09.960]  而且我要住在你裏面,
[00:28:09.960 --> 00:28:11.960]  你聽耶穌的話就是被聖靈充滿,
[00:28:11.960 --> 00:28:14.960]  耶穌的話就是你們要去使萬民作我的門徒,
[00:28:14.960 --> 00:28:17.960]  耶穌的話就是宣告這個神月立人欺人,
[00:28:17.960 --> 00:28:19.960]  猜拳月其實就是這樣,
[00:28:19.960 --> 00:28:21.960]  猜拳其實不是一定要在外面的,
[00:28:21.960 --> 00:28:25.960]  猜拳就是跟你今年開始打一個人信主,
[00:28:25.960 --> 00:28:27.960]  這個就是猜拳的開始,
[00:28:27.960 --> 00:28:30.960]  還有最後反思,
[00:28:30.960 --> 00:28:33.960]  迎接主在來的日子,
[00:28:33.960 --> 00:28:35.960]  因爲那天是報仇的日子,
[00:28:35.960 --> 00:28:36.960]  上帝是報仇,
[00:28:36.960 --> 00:28:39.960]  第一上帝要審判神的家裏面的人,
[00:28:39.960 --> 00:28:41.960]  剛纔我們唱首歌,
[00:28:41.960 --> 00:28:43.960]  豈可空手迴天府,
[00:28:43.960 --> 00:28:45.960]  你信了主幾十年,
[00:28:45.960 --> 00:28:47.960]  連一個人都沒有帶到耶穌,
[00:28:47.960 --> 00:28:50.960]  其實你帶了一個都不是很厲害,
[00:28:50.960 --> 00:28:53.960]  如果你沒帶過的話,
[00:28:53.960 --> 00:28:55.960]  那就很嚴重,
[00:28:55.960 --> 00:28:59.960]  將來他會來問你,
[00:28:59.960 --> 00:29:01.960]  Wendy你帶了幾人信主,
[00:29:01.960 --> 00:29:03.960]  福哥你帶了幾人信主,
[00:29:03.960 --> 00:29:05.960]  福哥說下個禮拜都不在這裏打鼓,
[00:29:05.960 --> 00:29:07.960]  你這麼問這麼難的問題,
[00:29:07.960 --> 00:29:11.960]  我們一起低頭祈禱,
[00:29:11.960 --> 00:29:13.960]  親愛的主我們謝謝你,
[00:29:13.960 --> 00:29:16.960]  你這麼奇妙有恩典的神,
[00:29:16.960 --> 00:29:17.960]  你有一個欺凌,
[00:29:17.960 --> 00:29:19.960]  你宣告神閱立人的欺凌,
[00:29:19.960 --> 00:29:21.960]  原來今天就是欺凌,
[00:29:21.960 --> 00:29:23.960]  原來今天就是你的恩典臨到這個世界,
[00:29:23.960 --> 00:29:25.960]  你要我們歸向你,
[00:29:25.960 --> 00:29:27.960]  有個新的開始,
[00:29:27.960 --> 00:29:31.960]  你關心我們心靈和肉體上的貧窮和軟弱,
[00:29:31.960 --> 00:29:33.960]  你又將大使命給我們,
[00:29:33.960 --> 00:29:37.960]  讓我們做你的使者出去傳福音,
[00:29:37.960 --> 00:29:40.960]  我們帶着權柄出去求你的靈充滿我們,
[00:29:40.960 --> 00:29:42.960]  祝福全恩堂每個弟兄姊妹,
[00:29:42.960 --> 00:29:44.960]  讓我們真的帶到一個人信主,
[00:29:44.960 --> 00:29:45.960]  今年裏面,
[00:29:45.960 --> 00:29:47.960]  讓你的名得爲榮耀,
[00:29:47.960 --> 00:29:50.960]  在撒達的權勢裏面將它釋放出來,
[00:29:50.960 --> 00:29:52.960]  我們多謝你聽我們的祈禱,
[00:29:52.960 --> 00:29:53.960]  奉耶穌基督的名,
[00:29:53.960 --> 00:29:54.960]  阿們。
