
[00:00:00.000 --> 00:00:02.680]  我們繼續講馬可福音第六章
[00:18:27.440 --> 00:18:29.720]  在這麼多段經文用這個字的時候
[00:18:29.720 --> 00:18:32.520]  其實是代表他們失去了信仰
[00:18:32.520 --> 00:18:33.760]  或者犯罪
[00:18:33.760 --> 00:18:36.440]  甚至是否定神的意思
[00:18:36.440 --> 00:18:38.720]  我們看三個譯本的不同
[00:18:38.720 --> 00:18:40.360]  新漢語譯本
[00:18:40.360 --> 00:18:43.520]  翻譯為他們不肯相信他
[00:18:43.520 --> 00:18:46.200]  或者同鄉不肯相信耶穌
[00:18:46.200 --> 00:18:48.640]  覺得他沒什麼厲害
[00:18:48.640 --> 00:18:52.920]  沒有將他所行的歧視歸榮要給神
[00:18:52.920 --> 00:18:55.400]  呂鎮忠的譯本是很特別的
[00:18:55.400 --> 00:18:59.720]  他說跟他們隔隔不入
[00:18:59.720 --> 00:19:02.600]  即是不是我那堆人
[00:19:02.600 --> 00:19:05.560]  不讓他們靠近,趕他們走
[00:19:05.560 --> 00:19:09.360]  跟他們不是同桌吃飯的朋友
[00:19:09.360 --> 00:19:11.720]  而袁文直亦就像剛才那段經文所說
[00:19:11.720 --> 00:19:13.600]  是令他跌倒
[00:19:13.600 --> 00:19:17.720]  我們知道跌倒其實不是真的跌倒了
[00:19:17.720 --> 00:19:19.680]  而是有一下軟弱
[00:19:19.680 --> 00:19:21.400]  令我們離開了神
[00:19:21.400 --> 00:19:23.680]  不相信神
[00:19:23.680 --> 00:19:29.760]  所以當這班同鄉去嫌棄耶穌的時候
[00:19:29.760 --> 00:19:33.520]  耶穌有什麼反應呢?
[00:19:33.520 --> 00:19:35.600]  我們看回較早之前的一段經文
[00:19:35.600 --> 00:19:37.240]  「加拉森」的時候
[00:19:37.240 --> 00:19:40.600]  當耶穌醫治了被鬼附的人
[00:19:40.600 --> 00:19:43.080]  「加拉森」人都是同一個反應
[00:19:43.080 --> 00:19:44.960]  但他們的原因可能很不同
[00:19:44.960 --> 00:19:46.800]  記得上次何牧師說
[00:19:46.800 --> 00:19:50.160]  那群豬將鬼趕到那群豬身上
[00:19:50.160 --> 00:19:53.080]  豬就掉在河裡
[00:19:53.080 --> 00:19:56.000]  他們損失慘重
[00:19:56.000 --> 00:19:58.040]  他們沒有了很多金錢
[00:19:58.040 --> 00:19:59.880]  經濟上很大損失
[00:19:59.880 --> 00:20:01.880]  於是他們怎樣呢?
[00:20:01.880 --> 00:20:05.080]  求耶穌離開他們的地區
[00:20:05.080 --> 00:20:08.520]  同樣他們都是不要耶穌
[00:20:08.520 --> 00:20:11.720]  明明看到耶穌行了這麼大的神蹟
[00:20:11.720 --> 00:20:16.400]  但他們都不要耶穌
[00:20:16.400 --> 00:20:18.280]  同鄉不要耶穌
[00:20:18.280 --> 00:20:20.000]  不相信祂
[00:20:20.000 --> 00:20:22.920]  就算耶穌向他們顯示了祂的能力
[00:20:22.920 --> 00:20:27.760]  最終也沒有令他們更深去認識祂
[00:20:27.760 --> 00:20:33.800]  到底有什麼令人會由驚奇到厭棄呢?
[00:20:33.800 --> 00:20:35.560]  可能對耶穌同鄉來說
[00:20:35.560 --> 00:20:39.040]  當他們分析過耶穌的家庭、出身
[00:20:39.040 --> 00:20:44.920]  或者自己看不到的驕傲、嫉妒、成見
[00:20:44.920 --> 00:20:48.920]  以及之後耶穌所說的「不信」
[00:20:48.920 --> 00:20:53.760]  他們因為不信所以否定了耶穌
[00:20:53.760 --> 00:20:56.800]  他們憑過往的經驗去認識耶穌
[00:20:56.800 --> 00:20:58.560]  作出判斷
[00:20:58.560 --> 00:21:00.760]  本來應該是最認識耶穌的人
[00:21:00.760 --> 00:21:05.560]  去到這一刻竟然不接受耶穌
[00:21:05.560 --> 00:21:08.320]  他接受不到一個馬尼亞的兒子
[00:21:08.320 --> 00:21:10.200]  成為了神的代表
[00:21:10.200 --> 00:21:12.000]  行了這麼多的神蹟
[00:21:12.000 --> 00:21:15.480]  明明是那個Baby Jesus
[00:21:15.480 --> 00:21:17.000]  做木匠而已
[00:21:17.000 --> 00:21:18.800]  為什麼現在可以行神蹟
[00:21:18.800 --> 00:21:21.560]  代表神去說話
[00:21:21.560 --> 00:21:23.400]  他接受不到
[00:21:23.400 --> 00:21:27.040]  正如很多宗教人士對耶穌的懷疑
[00:21:27.040 --> 00:21:28.960]  覺得祂是靠鬼王趕鬼
[00:21:28.960 --> 00:21:31.120]  覺得祂的能力不是來自神
[00:21:31.120 --> 00:21:33.560]  有很多很多的質疑
[00:21:33.560 --> 00:21:35.640]  他們用他們過往的判斷
[00:21:35.640 --> 00:21:39.800]  去否定了眼前所見到的東西
[00:21:39.800 --> 00:21:44.440]  這些判斷成為了他們去認識神的難處
[00:21:44.440 --> 00:21:47.040]  另一方面也可能有一些比較
[00:21:47.040 --> 00:21:49.440]  覺得他們跟耶穌都差不多
[00:21:49.440 --> 00:21:51.440]  為什麼耶穌會強一點
[00:21:51.440 --> 00:21:52.840]  他有什麼這麼厲害
[00:21:52.840 --> 00:21:55.440]  沒什麼了不起
[00:21:55.440 --> 00:21:56.480]  對這些同鄉來說
[00:21:56.480 --> 00:22:03.440]  他的厭棄其實包括了很多很多的東西
[00:22:03.440 --> 00:22:04.240]  說這個見證之前
[00:22:04.240 --> 00:22:09.440]  我想問一下大家兩條問題
[00:22:09.440 --> 00:22:14.960]  想像一下如果你有一個中學同學
[00:22:14.960 --> 00:22:18.680]  他讀書的時候成績一般
[00:22:18.680 --> 00:22:21.520]  操行一般
[00:22:21.520 --> 00:22:22.880]  不是校隊
[00:22:22.880 --> 00:22:25.480]  沒有代表過學校
[00:22:25.480 --> 00:22:28.440]  更加不要說上台拿獎了
[00:22:28.440 --> 00:22:31.960]  就是直直無聞很平凡的一個人
[00:22:31.960 --> 00:22:34.480]  但是在二十年之後
[00:22:34.480 --> 00:22:36.880]  你見到他
[00:22:36.880 --> 00:22:40.720]  而且還在電視上見到他
[00:22:40.720 --> 00:22:46.120]  他成為了一個跨國企業的CEO
[00:22:46.120 --> 00:22:49.600]  而且很熱心做公益
[00:22:49.600 --> 00:22:51.000]  信了耶穌
[00:22:51.000 --> 00:22:54.400]  不斷地為耶穌傳福音
[00:22:54.400 --> 00:22:57.000]  當你看到的時候
[00:22:57.000 --> 00:23:01.520]  你會怎麼想?
[00:23:01.520 --> 00:23:03.520]  又或者
[00:23:03.520 --> 00:23:06.320]  你有一個家人
[00:23:06.320 --> 00:23:09.720]  他的生命一塌糊塗
[00:23:09.720 --> 00:23:12.200]  一次又一次
[00:23:12.200 --> 00:23:15.160]  令到家人很傷心失望
[00:23:15.160 --> 00:23:20.160]  一次又一次去欺騙家人
[00:23:20.160 --> 00:23:22.360]  有一天
[00:23:22.360 --> 00:23:24.320]  他遇見了耶穌
[00:23:24.320 --> 00:23:27.880]  他願意去相信耶穌
[00:23:27.880 --> 00:23:32.240]  甚至是你每一天都會去祈禱
[00:23:32.240 --> 00:23:36.000]  當他回轉願意悔改的時候
[00:23:36.000 --> 00:23:38.600]  你會不會接受他?
[00:23:38.600 --> 00:23:42.800]  你會不會相信?
[00:23:42.800 --> 00:23:44.880]  是否相信是否接受
[00:23:44.880 --> 00:23:47.280]  其實是一個選擇
[00:23:47.280 --> 00:23:51.920]  你耶穌的同鄉選擇了不相信耶穌
[00:23:51.920 --> 00:23:54.120]  在你的生命裏面
[00:23:54.120 --> 00:23:56.320]  你又會相信些什麼呢?
[00:23:56.320 --> 00:24:01.920]  你對人的生命有沒有盼望呢?
[00:24:01.920 --> 00:24:04.680]  我想起一個以前的學生
[00:24:04.680 --> 00:24:06.640]  我以前在一間教會辦的補習社裏面
[00:24:06.640 --> 00:24:09.320]  當補習老師
[00:24:09.320 --> 00:24:11.560]  有一個學生很特別
[00:24:11.560 --> 00:24:13.960]  他不僅名字很特別
[00:24:13.960 --> 00:24:17.200]  而且他為人也很特別
[00:24:17.200 --> 00:24:21.480]  他會將一半的事情說真
[00:24:21.480 --> 00:24:24.960]  一半的事情說假
[00:24:24.960 --> 00:24:26.960]  所以當時我們要去輔導他
[00:24:26.960 --> 00:24:29.400]  要幫助他做功課的時候
[00:24:29.400 --> 00:24:35.040]  我們都會好像偵探一樣
[00:24:35.040 --> 00:24:37.640]  要細心分析究竟他有沒有騙我們
[00:24:37.640 --> 00:24:40.680]  哪句是真哪句是假呢?
[00:24:40.680 --> 00:24:43.000]  雖然他是這樣
[00:24:43.000 --> 00:24:44.920]  但他又很聰明
[00:24:44.920 --> 00:24:47.080]  很可愛
[00:24:47.080 --> 00:24:49.920]  我們一次一次被他耍
[00:24:49.920 --> 00:24:52.680]  都是選擇相信他
[00:24:52.680 --> 00:24:55.280]  而且他還是很疼他
[00:24:55.280 --> 00:24:58.800]  有一次在教會辦的福音活動裏面
[00:24:58.800 --> 00:25:02.000]  他有機會接觸到一個像這樣的講台
[00:25:02.000 --> 00:25:03.960]  當時還闊一點的
[00:25:03.960 --> 00:25:06.200]  他走到講台前面
[00:25:06.200 --> 00:25:07.000]  捉著講台
[00:25:07.000 --> 00:25:09.600]  當時他矮一點的
[00:25:09.600 --> 00:25:12.600]  他捉著講台跟我們說
[00:25:12.600 --> 00:25:16.960]  「我長大後要做牧師」
[00:25:16.960 --> 00:25:19.200]  當我和我當時的同事
[00:25:19.200 --> 00:25:22.040]  聽到他這樣的宣言的時候
[00:25:22.040 --> 00:25:28.440]  我心裏邊又喜又驚
[00:25:28.440 --> 00:25:33.360]  「你先戒掉說謊吧」
[00:25:33.360 --> 00:25:39.520]  我們想像到他要成為牧師的路很漫長
[00:25:39.520 --> 00:25:41.520]  都一點都不容易
[00:25:41.520 --> 00:25:43.680]  但在我心裏邊
[00:25:43.680 --> 00:25:44.600]  我記到現在
[00:25:44.600 --> 00:25:46.560]  其實是十幾年前
[00:25:46.560 --> 00:25:48.520]  我記到現在
[00:25:48.520 --> 00:25:51.600]  我真的很盼望有一天我見到這個學生
[00:25:51.600 --> 00:25:54.800]  可以做到這件事
[00:25:54.800 --> 00:25:56.760]  當他願意回轉回到神那裏
[00:25:56.760 --> 00:26:00.240]  我相信是有可能
[00:26:00.240 --> 00:26:02.760]  這個學生最終
[00:26:02.760 --> 00:26:03.880]  不是最終
[00:26:03.880 --> 00:26:04.560]  暫時
[00:26:04.560 --> 00:26:06.600]  他很年輕
[00:26:06.600 --> 00:26:08.680]  未做到牧師
[00:26:08.680 --> 00:26:13.320]  但他做了警察
[00:26:13.320 --> 00:26:15.200]  我經常都很盼望
[00:26:15.200 --> 00:26:17.680]  有一天在街上見到他走節奏
[00:26:17.680 --> 00:26:20.440]  如果他走節奏穿著軍裝讓我見到
[00:26:20.440 --> 00:26:22.640]  我走過去叫他一聲「Sir」
[00:26:22.640 --> 00:26:24.840]  我都會很開心
[00:26:24.840 --> 00:26:27.040]  我期盼的是見到一個
[00:26:27.040 --> 00:26:29.240]  有誠信又很專業的警察
[00:26:29.240 --> 00:26:30.680]  站在我的面前
[00:26:30.680 --> 00:26:33.280]  我就很歡喜快樂
[00:26:33.280 --> 00:26:36.240]  當我們願意去放下我們一些的成見
[00:26:36.240 --> 00:26:39.920]  我們不單單可以見到生命的奇蹟
[00:26:39.920 --> 00:26:41.720]  我們更重要的
[00:26:41.720 --> 00:26:44.800]  是可以更深的去認識神
[00:26:44.800 --> 00:26:47.240]  神的豐富奇妙
[00:26:47.240 --> 00:26:51.240]  比剛才那個紅蘿蔔更深更深
[00:26:51.240 --> 00:26:53.320]  我們不只是停留在一些
[00:26:53.320 --> 00:26:55.240]  一下的驚奇
[00:26:55.240 --> 00:26:56.520]  而在這些驚奇裏邊
[00:26:56.520 --> 00:26:58.040]  我們發現我們的神
[00:26:58.040 --> 00:26:59.120]  是這麼真實
[00:26:59.120 --> 00:27:00.200]  是這麼厲害
[00:27:00.200 --> 00:27:06.320]  是比我們可以更深的去經歷祂
[00:27:06.320 --> 00:27:09.280]  所以我們不要因為熟悉或者習慣了
[00:27:09.280 --> 00:27:11.480]  可能信了耶穌幾十年
[00:27:11.480 --> 00:27:13.520]  都是這樣
[00:27:13.520 --> 00:27:16.560]  有時不經意去厭棄了耶穌
[00:27:16.560 --> 00:27:18.840]  我們放下我們一些的成見
[00:27:18.840 --> 00:27:22.000]  甚至去想會不會生命裏邊有些東西
[00:27:22.000 --> 00:27:25.960]  你都是不願意被神碰到的
[00:27:25.960 --> 00:27:27.040]  如果你想到
[00:27:27.040 --> 00:27:28.560]  你真的要邀請大家
[00:27:28.560 --> 00:27:29.800]  鼓勵大家
[00:27:29.800 --> 00:27:32.320]  在神的裏邊不要害怕
[00:27:32.320 --> 00:27:33.800]  因為在神的愛裏邊
[00:27:33.800 --> 00:27:35.600]  毫無懼怕
[00:27:35.600 --> 00:27:38.720]  我們願意繼續讓神去更新我們的生命
[00:27:38.720 --> 00:27:41.760]  讓我們可以坦然無懼去到祂的面前
[00:27:41.760 --> 00:27:43.760]  無論過往的傷害
[00:27:43.760 --> 00:27:45.600]  過往被拒絕的經驗
[00:27:45.600 --> 00:27:47.160]  我們都不要害怕
[00:27:47.160 --> 00:27:49.880]  可以求神去幫助我們
[00:27:49.880 --> 00:27:50.920]  接著我們會看看
[00:27:50.920 --> 00:27:54.160]  耶穌對祂的同鄉
[00:27:54.160 --> 00:27:56.680]  所厭棄祂有什麼結論
[00:27:56.680 --> 00:27:57.520]  耶穌很有趣
[00:27:57.520 --> 00:27:59.440]  祂用了一句諺語
[00:27:59.440 --> 00:28:00.800]  這個諺語是什麼呢
[00:28:00.800 --> 00:28:02.640]  就是黃色這些字
[00:28:02.640 --> 00:28:08.240]  「先知除了在本鄉本族和自己的家之外
[00:28:08.240 --> 00:28:11.480]  沒有不被尊敬的」
[00:28:11.480 --> 00:28:15.480]  祂用了這句諺語去回應祂的同鄉
[00:28:15.480 --> 00:28:17.040]  如何對待祂
[00:28:17.040 --> 00:28:20.200]  這個諺語有什麼意思呢
[00:28:20.200 --> 00:28:23.160]  如果用廣東話或我們熟悉的諺語
[00:28:23.160 --> 00:28:26.240]  就好像本地薑是不辣的
[00:28:26.240 --> 00:28:30.960]  外地來的才夠勁的意思
[00:28:30.960 --> 00:28:33.960]  我對這句經文都很熟悉
[00:28:33.960 --> 00:28:35.760]  因為當我在初信耶穌的時候
[00:28:35.760 --> 00:28:38.640]  我參加了一個青少年團契
[00:28:38.640 --> 00:28:42.560]  那個團契裏面大部份都是大學生
[00:28:42.560 --> 00:28:45.520]  當中有一個弟兄很特別
[00:28:45.520 --> 00:28:47.120]  他是一個學者
[00:28:47.120 --> 00:28:49.400]  當時他也在讀大學
[00:28:49.400 --> 00:28:51.080]  他博覽群書
[00:28:51.080 --> 00:28:52.400]  很喜歡看《釋經書》
[00:28:52.400 --> 00:28:53.920]  《神學書》
[00:28:53.920 --> 00:28:57.200]  所以他比我們走得前很多步
[00:28:57.200 --> 00:28:59.640]  是一個很前衛的基督徒
[00:28:59.640 --> 00:29:02.560]  有時他跟我們分享的觀點
[00:29:02.560 --> 00:29:06.400]  都會令我們「啊」一聲
[00:29:06.400 --> 00:29:10.040]  因為我成長的教會都是比較傳統和保守
[00:29:10.040 --> 00:29:12.440]  所以當他在我們的團契裏面
[00:29:12.440 --> 00:29:16.440]  講這些很前衛的想法的時候
[00:29:16.440 --> 00:29:19.840]  我們通常的反應會是
[00:29:19.840 --> 00:29:23.960]  「他又在妖言惑眾了」
[00:29:23.960 --> 00:29:26.080]  當然我們跟他很有關係 很熟悉
[00:29:26.080 --> 00:29:26.920]  我們都是開玩笑的
[00:29:26.920 --> 00:29:28.760]  「哎 他又妖言惑眾」
[00:29:28.760 --> 00:29:33.400]  即是說其實我們不太接受到他講的話
[00:29:33.400 --> 00:29:35.200]  這個弟兄很有智慧
[00:29:35.200 --> 00:29:36.560]  他沒有動怒
[00:29:36.560 --> 00:29:40.360]  他每一次都會講這段經文給我們聽
[00:29:40.360 --> 00:29:47.520]  「哎 先知在本地都是不受歡迎的了」
[00:29:47.520 --> 00:29:52.240]  很特別 當我今天預備這段經文的時候
[00:29:52.240 --> 00:29:54.360]  我又有更深的體會
[00:29:54.360 --> 00:29:57.000]  原來被掩蓋的不是我這個弟兄
[00:29:57.000 --> 00:30:00.040]  原來被掩蓋的是耶穌
[00:30:00.040 --> 00:30:02.840]  耶穌祂自比為先知
[00:30:02.840 --> 00:30:04.800]  先知是甚麼人呢
[00:30:04.800 --> 00:30:07.680]  是神的代表
[00:30:07.680 --> 00:30:09.640]  祂是代言人
[00:30:09.640 --> 00:30:11.120]  但是在舊約裏面
[00:30:11.120 --> 00:30:15.200]  其實先知都沒有甚麼好下場
[00:30:15.200 --> 00:30:17.240]  先知不容易做
[00:30:17.240 --> 00:30:21.320]  因為經常要講一些說話是別人不喜歡聽的
[00:30:21.320 --> 00:30:23.680]  經常要挑戰君王
[00:30:23.680 --> 00:30:25.800]  而且還經常被人追殺
[00:30:25.800 --> 00:30:29.120]  家無定所
[00:30:29.120 --> 00:30:32.080]  這群先知其實都是預表了
[00:30:32.080 --> 00:30:34.600]  耶穌來到世界上
[00:30:34.600 --> 00:30:36.080]  聖經裏面說
[00:30:36.080 --> 00:30:39.280]  「黑暗不接受光」一樣
[00:30:39.280 --> 00:30:41.440]  很多人不接受耶穌
[00:30:41.440 --> 00:30:45.400]  是因為他們不相信耶穌就是那位救主
[00:30:45.400 --> 00:30:47.720]  其實當耶穌講這番說話的時候
[00:30:47.720 --> 00:30:49.360]  大家還記不記得
[00:30:49.360 --> 00:30:52.920]  有誰在祂身邊
[00:30:52.920 --> 00:30:56.000]  只是前幾節而已
[00:30:56.000 --> 00:30:57.560]  在《六章》一節裏面說
[00:30:57.560 --> 00:31:00.360]  當耶穌回家鄉的時候
[00:31:00.360 --> 00:31:03.360]  是有門徒和祂在一起的
[00:31:03.360 --> 00:31:06.200]  所以當耶穌講這番說話的時候
[00:31:06.200 --> 00:31:07.880]  祂不知道是要和祂同鄉講
[00:31:07.880 --> 00:31:10.000]  還是和祂的門徒講
[00:31:10.000 --> 00:31:13.200]  或者和我們講
[00:31:13.200 --> 00:31:15.600]  祂和門徒講這番說話
[00:31:15.600 --> 00:31:18.240]  其實是要提醒他們
[00:31:18.240 --> 00:31:21.320]  你們也有可能會被拒絕
[00:31:21.320 --> 00:31:24.360]  你也有可能會被嫌棄
[00:31:24.360 --> 00:31:27.920]  因為這群門徒正正就是準備要出去為主
[00:31:27.920 --> 00:31:30.440]  去傳揚福音
[00:31:30.440 --> 00:31:31.800]  耶穌是要提醒他們
[00:31:31.800 --> 00:31:33.960]  不是他們自己介意被拒絕
[00:31:33.960 --> 00:31:34.800]  而是告訴他們
[00:31:34.800 --> 00:31:36.800]  這可能是一個事實
[00:31:36.800 --> 00:31:42.440]  或者將來都會發生在他們身上的事
[00:31:42.440 --> 00:31:44.720]  我們每一個其實相信了耶穌之後
[00:31:44.720 --> 00:31:47.360]  都是主的門徒
[00:31:47.360 --> 00:31:49.280]  都是跟隨祂的人
[00:31:49.280 --> 00:31:52.160]  所以我們也有這個預備
[00:31:52.160 --> 00:31:54.280]  有可能當我們去傳福音的時候
[00:31:54.280 --> 00:31:58.440]  或者為主去堅持做對的事的時候
[00:31:58.440 --> 00:32:01.160]  都會被拒絕、被嫌棄
[00:32:01.160 --> 00:32:03.960]  但我們不需要害怕、不需要失望
[00:32:03.960 --> 00:32:05.480]  因為耶穌也告訴我們
[00:32:05.480 --> 00:32:07.120]  是有這樣的可能
[00:32:07.120 --> 00:32:10.360]  我們只要繼續緊緊抓住神的應許
[00:32:10.360 --> 00:32:11.480]  在神的話語裏面
[00:32:11.480 --> 00:32:14.120]  我們認定神的教導是正確的
[00:32:14.120 --> 00:32:16.520]  我們就不要那麼容易放棄
[00:32:16.520 --> 00:32:18.360]  有時候可能傳福音傳了很久
[00:32:18.360 --> 00:32:20.320]  每個人都說不要來了
[00:32:20.320 --> 00:32:23.280]  我有個家人經常邀請他回來教
[00:32:23.280 --> 00:32:26.600]  他就說不行的,我會睡覺的
[00:32:26.600 --> 00:32:29.040]  這些都可能是他自己的理由
[00:32:29.040 --> 00:32:30.760]  我們不要灰心、不要放棄
[00:32:30.760 --> 00:32:32.320]  繼續再邀請他
[00:32:32.320 --> 00:32:34.800]  更加重要的是要為他祈禱
[00:32:34.800 --> 00:32:36.240]  肯定自己要為他祈禱
[00:32:36.240 --> 00:32:38.800]  因為相信唯有神可以在人心裏面
[00:32:38.800 --> 00:32:40.280]  去改變人的心
[00:32:40.280 --> 00:32:44.320]  感動他終於願意來認識耶穌
[00:32:44.320 --> 00:32:49.840]  《伊利經文》另外一個令人疑惑的地方
[00:32:49.840 --> 00:32:50.840]  就是它說到
[00:32:50.840 --> 00:32:54.520]  「耶穌在那裏不能行甚麼而能?」
[00:32:54.520 --> 00:32:56.120]  不能?
[00:32:56.120 --> 00:32:58.840]  耶穌不是凡事都能的嗎?
[00:32:58.840 --> 00:33:01.080]  怎會不能?
[00:33:01.080 --> 00:33:04.240]  是不是搞錯了?
[00:33:04.240 --> 00:33:05.760]  我們見到耶穌在之前
[00:33:05.760 --> 00:33:07.520]  不斷地在加利利
[00:33:07.520 --> 00:33:09.640]  行了很多很多的神蹟
[00:33:09.640 --> 00:33:12.480]  我們應該不會懷疑耶穌的能力
[00:33:12.480 --> 00:33:14.040]  但是耶穌在那裏說不能
[00:33:14.040 --> 00:33:15.800]  是因為甚麼意思呢?
[00:33:15.800 --> 00:33:19.160]  他說因為他們不信
[00:33:19.160 --> 00:33:21.560]  難道人的不信
[00:33:21.560 --> 00:33:27.120]  它限制了耶穌的能力?
[00:33:27.120 --> 00:33:30.280]  在一本書《馬可芬識讀》裏面
[00:33:30.280 --> 00:33:32.680]  有兩個學者這樣分析
[00:33:32.680 --> 00:33:35.560]  他說這不是一個能力的問題
[00:33:35.560 --> 00:33:37.240]  這是一個甚麼呢?
[00:33:37.240 --> 00:33:45.240]  另外有一個叫做「原則性的制約」
[00:33:45.240 --> 00:33:48.680]  我前兩堂課講了六個字給大家聽
[00:33:48.680 --> 00:33:50.280]  給大家聽的時候都不太清楚是甚麼
[00:33:50.280 --> 00:33:53.880]  「原則性的制約」是甚麼呢?
[00:33:53.880 --> 00:33:55.200]  舉一個例子
[00:33:55.200 --> 00:33:58.960]  就好像當有人要行賄你
[00:33:58.960 --> 00:34:02.360]  拿著一千萬給你
[00:34:02.360 --> 00:34:06.840]  我要行賄你 你幫我做這件事
[00:34:06.840 --> 00:34:11.120]  那件事是你能力可以做到的
[00:34:11.120 --> 00:34:13.160]  你可不可以接受?
[00:34:13.160 --> 00:34:14.760]  你會不會做?
[00:34:14.760 --> 00:34:16.240]  一千萬
[00:34:16.240 --> 00:34:17.960]  一千萬比較難
[00:34:17.960 --> 00:34:22.400]  十萬可能比較容易決定
[00:34:22.400 --> 00:34:24.320]  當人要行賄你的時候
[00:34:24.320 --> 00:34:26.360]  你不是沒有能力去做
[00:34:26.360 --> 00:34:28.040]  是你不能夠
[00:34:28.040 --> 00:34:29.520]  我相信大家都會說
[00:34:29.520 --> 00:34:31.480]  我不可以這樣做
[00:34:31.480 --> 00:34:33.880]  我不能夠這樣做
[00:34:33.880 --> 00:34:37.240]  那是一個條件性的 不能夠
[00:34:37.240 --> 00:34:41.560]  又或者講一個男士會明白多一點的例子
[00:34:41.560 --> 00:34:44.400]  如果在場已婚的男士
[00:34:44.400 --> 00:34:47.560]  你有一個年輕貌美的女同事
[00:34:47.560 --> 00:34:49.680]  有一晚下班的時候
[00:34:49.680 --> 00:34:51.880]  就向你發出邀請
[00:34:51.880 --> 00:35:00.080]  不如我們一會兒一起去沙灘漫步吧
[00:35:00.080 --> 00:35:03.400]  在場的男士你們去不去?
[00:35:03.400 --> 00:35:06.960]  已婚男士去不去?
[00:35:06.960 --> 00:35:10.280]  你的腳沒事的
[00:35:10.280 --> 00:35:12.320]  你能走就行
[00:35:12.320 --> 00:35:15.440]  那晚又沒有藥
[00:35:15.440 --> 00:35:18.160]  你是否有能力去?
[00:35:18.160 --> 00:35:20.400]  但你去不去?
[00:35:20.400 --> 00:35:22.360]  去 我聽到有人說去
[00:35:22.360 --> 00:35:26.120]  你一定是未婚的
[00:35:26.120 --> 00:35:28.720]  已婚的男士有些制約
[00:35:28.720 --> 00:35:29.920]  除非你問過你太太
[00:35:29.920 --> 00:35:33.680]  你太太說讓你去
[00:35:33.680 --> 00:35:34.920]  如果你未問過太太
[00:35:34.920 --> 00:35:38.760]  通常都反駁不過
[00:35:38.760 --> 00:35:42.080]  你不會接受這樣的邀請
[00:35:42.080 --> 00:35:44.840]  其實這不是你的能力不能夠
[00:35:44.840 --> 00:35:46.960]  是我們知道在條件上
[00:35:46.960 --> 00:35:48.720]  我們不能夠做到
[00:35:48.720 --> 00:35:49.920]  所以對耶穌來說
[00:35:49.920 --> 00:35:53.520]  他在拿撒勒行不到的神蹟
[00:35:53.520 --> 00:35:56.680]  其實是正正告訴我們
[00:35:56.680 --> 00:35:58.960]  重點不是那些神蹟
[00:35:58.960 --> 00:36:00.320]  這個學者告訴我們
[00:36:00.320 --> 00:36:04.080]  其實耶穌要強調的是人的信心
[00:36:04.080 --> 00:36:07.920]  因為當耶穌的鄉里都不信祂的話
[00:36:07.920 --> 00:36:09.280]  祂再行神蹟
[00:36:09.280 --> 00:36:12.720]  那些神蹟只會是一些魔術
[00:36:12.720 --> 00:36:14.760]  是沒有意義的
[00:36:14.760 --> 00:36:16.960]  所以當在信的人來說
[00:36:16.960 --> 00:36:19.040]  神蹟就是神的同在
[00:36:19.040 --> 00:36:21.280]  神能力的見證
[00:36:21.280 --> 00:36:23.120]  但對一些不信的人
[00:36:23.120 --> 00:36:25.080]  其實真的做到浪費力氣
[00:36:25.080 --> 00:36:26.400]  是沒有意義的
[00:36:26.400 --> 00:36:28.200]  是魔術
[00:36:28.200 --> 00:36:30.040]  大家記不記得耶穌
[00:36:30.040 --> 00:36:34.040]  去醫這個癱子的時候是怎樣的
[00:36:34.040 --> 00:36:37.040]  祂不是一下子就叫他起身
[00:36:37.040 --> 00:36:38.760]  祂首先赦免了他的罪
[00:36:38.760 --> 00:36:42.680]  要他願意接受救贖赦滅謝罪
[00:36:42.680 --> 00:36:44.960]  然後才叫他起身
[00:36:44.960 --> 00:36:48.080]  所以耶穌要醫治的是我們全人
[00:36:48.080 --> 00:36:49.520]  去關注我們的內心
[00:36:49.520 --> 00:36:51.080]  我們的生命
[00:36:51.080 --> 00:36:52.040]  所以這裡說
[00:36:52.040 --> 00:36:55.640]  其實神蹟是真實會發生的
[00:36:55.640 --> 00:36:58.520]  但要在信的人身上
[00:36:58.520 --> 00:37:00.040]  所以說耶穌不能夠
[00:37:00.040 --> 00:37:01.720]  其實不是祂的能力
[00:37:01.720 --> 00:37:05.000]  是因為祂的家鄉的人不相信
[00:37:05.000 --> 00:37:08.160]  這裡也特別形容了耶穌的一個感受
[00:37:08.160 --> 00:37:10.120]  其實比較少在聖經裡
[00:37:10.120 --> 00:37:11.880]  耶穌有什麼感受
[00:37:11.880 --> 00:37:12.680]  其實這裡說
[00:37:12.680 --> 00:37:16.280]  耶穌詫異於他們的不信
[00:37:16.280 --> 00:37:17.440]  耶穌也會說
[00:37:17.440 --> 00:37:19.960]  不是不信吧
[00:37:19.960 --> 00:37:21.560]  有時候我們也會想
[00:37:21.560 --> 00:37:23.840]  當我們見到很奇妙的事
[00:37:23.840 --> 00:37:26.080]  顯然在人的身上
[00:37:26.080 --> 00:37:27.680]  他那一刻得了醫治
[00:37:27.680 --> 00:37:29.720]  轉頭可能有人會忘記
[00:37:29.720 --> 00:37:32.200]  有十個大麻風的比喻
[00:37:32.200 --> 00:37:33.480]  十個人去被醫治
