
[00:00:00.000 --> 00:00:03.500]  全印堂的大卿之愛主來平安
[00:17:20.660 --> 00:17:22.220]  做好防疫的措施
[00:17:22.220 --> 00:17:23.980]  為家庭計劃未來
[00:17:23.980 --> 00:17:28.740]  但這一切做了不等於是我們的依靠
[00:17:28.740 --> 00:17:31.180]  我們不是靠這些
[00:17:31.180 --> 00:17:36.860]  因為這些最終都不能代表我們真正的平安和保障
[00:17:36.860 --> 00:17:41.540]  當然神可以用一些不同的方法、資源去幫助我們
[00:17:41.540 --> 00:17:45.980]  但這些始終不是我們信靠的對象
[00:17:45.980 --> 00:17:47.460]  當我們對自己的能力
[00:17:47.460 --> 00:17:52.500]  我們依靠的物件、資源、科技越有信心
[00:17:52.500 --> 00:17:56.860]  其實背後代表我們對神越缺乏信心
[00:17:56.860 --> 00:18:00.860]  我們可以不需要懼怕承認自己的軟弱和限制
[00:18:00.860 --> 00:18:02.060]  我有這一切
[00:18:02.060 --> 00:18:07.460]  但其實這一切不足以成為我的依靠
[00:18:07.460 --> 00:18:09.620]  我需要神的幫助
[00:18:09.620 --> 00:18:11.540]  因為我們在軟弱和限制裏面
[00:18:11.540 --> 00:18:12.900]  我們要更加清楚
[00:18:12.900 --> 00:18:15.020]  這一切都在神的手裏面
[00:18:15.020 --> 00:18:16.940]  唯有祂賜我們力量
[00:18:16.940 --> 00:18:19.780]  扶持我們向前行
[00:18:19.780 --> 00:18:21.100]  在兩個世紀之前
[00:18:21.100 --> 00:18:23.060]  有一位很聰明的猶太人
[00:18:23.060 --> 00:18:25.220]  他看到世界裏面很混亂
[00:18:25.220 --> 00:18:27.260]  社會裏面很多的不公平
[00:18:27.260 --> 00:18:29.420]  有錢人欺壓窮人
[00:18:29.420 --> 00:18:32.860]  童工像奴隸一樣需要長時間工作
[00:18:32.860 --> 00:18:35.100]  又得到很低微的薪金
[00:18:35.100 --> 00:18:37.220]  感到人類在社會的黑暗裏面
[00:18:37.220 --> 00:18:39.500]  逆逆逆失去自我
[00:18:39.500 --> 00:18:41.380]  所以他很著力研究
[00:18:41.380 --> 00:18:45.500]  透過寫作和推動社會的公義
[00:18:45.500 --> 00:18:46.820]  不過他同時指出
[00:18:46.820 --> 00:18:50.660]  信仰是不可以解決當下的問題
[00:18:50.660 --> 00:18:54.260]  他認為宗教是人民的鴉片
[00:18:54.260 --> 00:18:56.180]  最後他成為了革命家
[00:18:56.180 --> 00:19:00.140]  他的思想到今天都影響了無數的人和國家
[00:19:00.140 --> 00:19:02.540]  大家知不知道他是誰
[00:19:02.540 --> 00:19:04.420]  他就是馬克思
[00:19:04.420 --> 00:19:07.220]  馬克思對社會公義的追求是好的
[00:19:07.220 --> 00:19:09.340]  他的構思是好的
[00:19:09.340 --> 00:19:12.100]  但是他沒有想到人的罪性
[00:19:12.100 --> 00:19:14.820]  是令人活出不了這種理想
[00:19:14.820 --> 00:19:17.380]  因為人的自我中心
[00:19:17.380 --> 00:19:18.980]  要改變一個人的內心
[00:19:18.980 --> 00:19:23.380]  不是靠一個制度或者一個方案
[00:19:23.380 --> 00:19:26.780]  也都不是靠人的力量可以做得到
[00:19:26.780 --> 00:19:29.940]  我們都要承認自己是無力自救的罪人
[00:19:29.940 --> 00:19:32.060]  要承認自己的貧乏
[00:19:32.060 --> 00:19:33.820]  我們所知道的有限
[00:19:33.820 --> 00:19:35.820]  所做的都很有限
[00:19:35.820 --> 00:19:39.140]  在罪的裏面我們更加無能為力
[00:19:39.140 --> 00:19:40.060]  自己都救不了
[00:19:40.060 --> 00:19:42.700]  又怎去救身邊的人呢
[00:19:42.700 --> 00:19:45.660]  我們需要的是依靠公義慈愛的神
[00:19:45.660 --> 00:19:48.620]  賜給我們新的心和新的靈
[00:19:48.620 --> 00:19:51.980]  才可以有力量去實踐公義
[00:19:51.980 --> 00:19:55.580]  在疫情裏面我知道教會和機構有很多的服侍
[00:19:55.580 --> 00:19:57.180]  也都聽到全英堂的弟兄姊妹
[00:19:57.180 --> 00:19:59.620]  很致力捨棺的服侍
[00:19:59.620 --> 00:20:01.180]  和一些外展的服侍
[00:20:01.180 --> 00:20:02.420]  福音的侍功
[00:20:02.420 --> 00:20:04.220]  為你們感恩
[00:20:04.220 --> 00:20:07.020]  你們是帶著使命意象來到這個地方
[00:20:07.020 --> 00:20:08.220]  去服侍神
[00:20:08.220 --> 00:20:11.700]  去傳揚福音
[00:20:11.700 --> 00:20:14.980]  慈愛的神也都透過這些服侍弟兄姊妹的擺上
[00:20:14.980 --> 00:20:17.780]  讓周邊未認識神的人
[00:20:17.780 --> 00:20:19.540]  去經歷神的慈愛
[00:20:19.540 --> 00:20:22.340]  而只是從心裏面發出讚美
[00:20:22.340 --> 00:20:25.180]  認識上帝就是愛
[00:20:25.180 --> 00:20:28.380]  也都將榮耀、讚美歸給神
[00:20:28.380 --> 00:20:37.740]  第三點和大家分享的就是
[00:20:37.740 --> 00:20:40.020]  讚美啟示的神
[00:20:40.020 --> 00:20:45.740]  在聖安山就是耶路撒冷的一座山
[00:20:45.740 --> 00:20:47.220]  也都是耶路撒冷在舊約裏面
[00:20:47.220 --> 00:20:49.540]  很多時另一個稱呼
[00:20:49.540 --> 00:20:53.900]  這次 私人呼籲耶路撒冷和聖安去讚美神
[00:20:53.900 --> 00:20:57.100]  整個聖市要去讚美神
[00:20:57.100 --> 00:20:59.580]  神兼顧了耶路撒冷的門山
[00:20:59.580 --> 00:21:01.300]  賜福祂的兒女
[00:21:01.300 --> 00:21:04.380]  使祂境內平安得飽足
[00:21:04.380 --> 00:21:09.060]  神重建耶路撒冷賜福這個城和祂的百姓
[00:21:09.060 --> 00:21:10.980]  Shalom 平安
[00:21:10.980 --> 00:21:13.540]  不單止是說沒有戰爭
[00:21:13.540 --> 00:21:18.060]  也都形容在社會上全面的福祉
[00:21:18.060 --> 00:21:20.500]  新譯本質翻譯為
[00:21:20.500 --> 00:21:22.220]  境內平安
[00:21:22.220 --> 00:21:25.340]  就將它翻譯為邊界平靜
[00:21:25.340 --> 00:21:27.500]  就是國泰民安的意思
[00:21:27.500 --> 00:21:29.220]  在平靜的邊境
[00:21:29.220 --> 00:21:30.300]  堅固的城牆
[00:21:30.300 --> 00:21:32.580]  也都有安全和保障
[00:21:32.580 --> 00:21:34.860]  侵略者不用意去入侵
[00:21:34.860 --> 00:21:38.180]  因為神將平安放在裏面
[00:21:38.180 --> 00:21:42.140]  所以真正的平安是神自己所賜的
[00:21:44.540 --> 00:21:47.180]  基文也都用了不同的字
[00:21:47.180 --> 00:21:53.500]  去表達這些神的話語
[00:21:53.500 --> 00:21:55.220]  第十九至二十節
[00:21:55.220 --> 00:21:57.940]  神將祂的道路指示雅各
[00:21:57.940 --> 00:22:01.340]  將祂的律例典章指示以色列
[00:22:01.340 --> 00:22:03.620]  別覺祂都沒有這樣待過
[00:22:03.620 --> 00:22:04.740]  至於祂的典章
[00:22:04.740 --> 00:22:07.020]  祂們向來沒有知道
[00:22:07.020 --> 00:22:08.620]  神和以色列人立約
[00:22:08.620 --> 00:22:12.780]  這個立約的關係是其他國家沒有的
[00:22:12.780 --> 00:22:14.700]  就是因為有這個立約的關係
[00:22:14.700 --> 00:22:16.900]  祂將祂的話語賜給以色列
[00:22:16.900 --> 00:22:18.940]  讓他們可以聽到
[00:22:18.940 --> 00:22:20.980]  知道並且遵行
[00:22:20.980 --> 00:22:25.740]  以色列人可以遵行神的話語
[00:22:25.740 --> 00:22:28.060]  這個話語其實在《生命記》裏面
[00:22:28.060 --> 00:22:30.620]  我們看一段經文三十章
[00:22:30.620 --> 00:22:32.340]  第十五至二十節
[00:22:32.340 --> 00:22:34.340]  請一起中讀
[00:22:42.780 --> 00:22:45.980]  耶和華,你的神,遵行祂的道
[00:22:45.980 --> 00:22:49.460]  謹守祂的誡命,律例典章
[00:22:49.460 --> 00:22:53.140]  使你可以存活,人數增多
[00:22:53.140 --> 00:22:56.140]  耶和華,你的神,就必在你要
[00:22:56.140 --> 00:23:00.620]  順去德惟業的地上,賜福於你
[00:23:00.620 --> 00:23:03.740]  若你心裡偏離,不幸青松
[00:23:03.740 --> 00:23:07.340]  不得被勾引去敬拜,侍奉別神
[00:23:07.340 --> 00:23:10.020]  我今日明明告訴你們
[00:23:10.020 --> 00:23:11.980]  你們必要滅亡
[00:23:11.980 --> 00:23:16.300]  在你過若大河,進去德惟業的地上
[00:23:16.300 --> 00:23:19.340]  你的日子必不長久
[00:23:19.340 --> 00:23:23.660]  我今日呼天喚地向你作祈
[00:23:23.660 --> 00:23:27.820]  我將生死和福陳明在你面前
[00:23:27.820 --> 00:23:30.300]  所以你要謹選生命
[00:23:30.300 --> 00:23:33.820]  使你和你的後裔都得存活
[00:23:33.820 --> 00:23:36.220]  請愛耶和華,你的神
[00:23:36.220 --> 00:23:39.140]  慶從祂的話,尊求祂
[00:23:39.140 --> 00:23:41.740]  因為祂是你的生命
[00:23:41.740 --> 00:23:45.180]  你的日子長久也在負擔
[00:23:45.180 --> 00:23:48.140]  這樣,你就可以在耶和華
[00:23:48.140 --> 00:23:50.580]  向你列祖阿伯拉罕
[00:23:50.580 --> 00:23:56.300]  以撒、瓦割、起誓應許所賜的地上居住
[00:23:56.300 --> 00:23:58.420]  新明記二十九至三十章
[00:23:58.420 --> 00:24:02.260]  是摩西和以色列人在摩押重新立約
[00:24:02.260 --> 00:24:04.700]  指出以色列人若遵行神的話
[00:24:04.700 --> 00:24:06.220]  神就賜福他們
[00:24:06.220 --> 00:24:09.420]  若不遵行,神就會降旺
[00:24:09.420 --> 00:24:12.100]  十九和十五兩節
[00:24:12.100 --> 00:24:15.100]  很清楚地講述了兩個選擇
[00:24:15.100 --> 00:24:17.740]  這是完全不同的選擇
[00:24:17.740 --> 00:24:20.300]  帶來完全不同的後果
[00:24:20.300 --> 00:24:23.540]  摩西呼籲以色列人要作出人生中的選擇
[00:24:23.540 --> 00:24:26.900]  就是聽從耶和華的話
[00:24:26.900 --> 00:24:30.780]  大興姐妹,不知道你每天面對什麼選擇
[00:24:30.780 --> 00:24:39.180]  你用什麼原則去選擇你的取向呢?
[00:24:39.180 --> 00:24:41.380]  當我們作出選擇的時候
[00:24:41.380 --> 00:24:43.540]  我們有沒有根據神的心意
[00:24:43.540 --> 00:24:48.860]  神的話去作出這些選擇
[00:24:48.860 --> 00:24:53.580]  這個圖表就將生過的段落作一個比較
[00:24:53.580 --> 00:24:57.900]  在當中,神的作為是要復興以色列
[00:24:57.900 --> 00:25:03.220]  祂要透過祂的眷顧和祂的賜福給祂的選物
[00:25:03.220 --> 00:25:06.900]  有生過不同的大自然的圖像
[00:25:06.900 --> 00:25:10.420]  當中也有不同的對比,有謙卑人、惡人
[00:25:10.420 --> 00:25:14.460]  有依靠神的人,也有依靠人的人
[00:25:14.460 --> 00:25:16.140]  有些是蒙啟事的以色列人
[00:25:16.140 --> 00:25:19.340]  也有武殿商的外邦人
[00:25:19.340 --> 00:25:22.180]  強調神是大能的神、慈愛的神
[00:25:22.180 --> 00:25:24.500]  是頒布華語的神
[00:25:24.500 --> 00:25:27.620]  祂明白人的處境和困苦
[00:25:27.620 --> 00:25:31.700]  顧念人的需要和人的弱小
[00:25:31.700 --> 00:25:38.260]  祂也是與人立約的神
[00:25:38.260 --> 00:25:41.980]  當第三個大自然的景象說到雪雙冰拋
[00:25:41.980 --> 00:25:45.100]  其實在以色列的北面大馬士革的景象
[00:25:45.100 --> 00:25:47.940]  以色列景裡面很少看到雪
[00:25:47.940 --> 00:25:51.300]  冬天的雪原來都是神的賜予
[00:25:51.300 --> 00:25:55.900]  雪雙冰雹,在這裡是比喻神的審判
[00:25:55.900 --> 00:25:59.140]  當大雪和冰雹降落的時候
[00:25:59.140 --> 00:26:01.260]  其實力量是很大的
[00:26:01.260 --> 00:26:03.300]  沒有人可以承受得了
[00:26:03.300 --> 00:26:07.420]  同樣,當神的審判臨到
[00:26:07.420 --> 00:26:11.380]  其實我們沒有一個人可以暫立得住
[00:26:11.380 --> 00:26:14.620]  也無法逃避
[00:26:14.620 --> 00:26:15.780]  神的命令一發出
[00:26:15.780 --> 00:26:18.420]  就像箭一樣的箭靶發出一樣
[00:26:18.420 --> 00:26:20.820]  這麼快,人是擋不住的
[00:26:20.820 --> 00:26:23.300]  也不會收回的
[00:26:23.300 --> 00:26:24.980]  神和以色列人立約
[00:26:24.980 --> 00:26:28.020]  賜下祂的話,將禍福陳明
[00:26:28.020 --> 00:26:31.100]  希望他們選擇生命的道路
[00:26:31.100 --> 00:26:34.860]  可惜,以色列人背約遭受神的懲罰
[00:26:34.860 --> 00:26:38.140]  不過,神仍然是守約,師慈愛的神
[00:26:38.140 --> 00:26:41.740]  祂將以色列人帶領回歸
[00:26:41.740 --> 00:26:44.740]  祂的應許不會落空
[00:26:44.740 --> 00:26:46.140]  被擄回歸的以色列人
[00:26:46.140 --> 00:26:50.380]  祂不僅沒有失去自己的身份
[00:26:50.380 --> 00:26:54.580]  反而更加確定祂們和神立約的身份
[00:26:54.580 --> 00:26:56.260]  重見和神的關係
[00:26:56.260 --> 00:27:00.380]  重新見到神話語的寶貴
[00:27:00.380 --> 00:27:03.220]  他們要更清楚自己是屬於神的子民
[00:27:03.220 --> 00:27:05.300]  和世界有別的
[00:27:05.300 --> 00:27:10.260]  這個身份是不會因為被擄而失去的
[00:27:10.260 --> 00:27:12.140]  所以,這個不變的關係
[00:27:12.140 --> 00:27:14.860]  可以令他們在患難、艱難裡面
[00:27:14.860 --> 00:27:18.180]  不至於意志消沉和懼怕
[00:27:18.180 --> 00:27:21.140]  因為神是不會離開他們的
[00:27:21.140 --> 00:27:23.900]  神必保守屬於祂的人
[00:27:23.900 --> 00:27:27.260]  嚴冬過去,春天就會來到
[00:27:27.260 --> 00:27:28.220]  不知道大家覺得
[00:27:28.220 --> 00:27:31.580]  這幾年是不是好像我們生命裡面的寒冬一樣
[00:27:31.580 --> 00:27:34.180]  不知道什麼時候會過去
[00:27:34.180 --> 00:27:37.220]  但原來在困苦中的以色列人
[00:27:37.220 --> 00:27:39.900]  當他們經歷了七十年的庇佬
[00:27:39.900 --> 00:27:42.260]  神的應許並沒有落空
[00:27:42.260 --> 00:27:44.300]  只要我們在患難、艱難裡面
[00:27:44.300 --> 00:27:46.820]  仍然堅守相信神的話
[00:27:46.820 --> 00:27:48.380]  遵行祂的心意
[00:27:48.380 --> 00:27:52.780]  就會走出人生的帝局
[00:27:52.780 --> 00:27:55.380]  在第二個故事和大家分享的
[00:27:55.380 --> 00:27:57.980]  同樣是猶太人的故事
[00:27:57.980 --> 00:27:59.980]  在第二次世界大戰時期
[00:27:59.980 --> 00:28:02.340]  納粹德國的集中營裡面
[00:28:02.340 --> 00:28:04.900]  囚禁了很多猶太婦女
[00:28:04.900 --> 00:28:07.420]  當中一位叫做彭可麗
[00:28:07.420 --> 00:28:12.260]  她的爸爸和姐姐都同樣被抓進去集中營裡面
[00:28:12.260 --> 00:28:16.300]  但爸爸和姐姐在裡面就死了
[00:28:16.300 --> 00:28:17.660]  而她獲釋之後
[00:28:17.660 --> 00:28:20.980]  彭可麗就寫了一本書叫做《密室》
[00:28:20.980 --> 00:28:22.340]  書裡面記載她
[00:28:22.340 --> 00:28:25.900]  原來她們每天早上四點半就要起床
[00:28:25.900 --> 00:28:28.820]  排隊在操場裡面點名
[00:28:28.820 --> 00:28:31.580]  就算在多寒冷的冬天
[00:28:31.580 --> 00:28:33.420]  都要排好幾個小時
[00:28:33.420 --> 00:28:35.420]  身體會一直冷到發抖
[00:28:35.420 --> 00:28:36.900]  因為不夠衣服
[00:28:36.900 --> 00:28:39.660]  白天她們會忍受飢餓
[00:28:39.660 --> 00:28:41.140]  體力勞動十幾個小時
[00:28:41.140 --> 00:28:45.540]  還要捱鬧、責打
[00:28:45.540 --> 00:28:47.540]  到了晚間很累了
[00:28:47.540 --> 00:28:49.980]  仍然吃不飽、穿不暖
[00:28:49.980 --> 00:28:53.140]  而且很多人擁擠在一起
[00:28:53.140 --> 00:28:56.860]  躺在一張很小很小的桌子上
[00:28:56.860 --> 00:29:00.860]  彭可麗和她姐姐在這麼艱難的環境裡
[00:29:00.860 --> 00:29:05.380]  帶領著眾女囚犯找機會偷偷地看聖經
[00:29:05.380 --> 00:29:08.460]  嘗試過一起的禱告
[00:29:08.460 --> 00:29:11.460]  彭可麗和她姐姐可以說是現代版的
[00:29:11.460 --> 00:29:14.020]  仕途保羅和西拉
[00:29:14.020 --> 00:29:17.100]  她們在監獄裡嘗試賺美術
[00:29:17.100 --> 00:29:19.780]  她在獲釋之後三十三年這麼久
[00:29:19.780 --> 00:29:24.140]  殘遍了六十個國家為主則見證
[00:29:24.140 --> 00:29:28.140]  在陰冷黑暗的集中營裡
[00:29:28.140 --> 00:29:30.100]  她看見黑暗的時候
[00:29:30.100 --> 00:29:33.460]  神的真理照得最清澈
[00:29:33.460 --> 00:29:35.500]  她曾經這樣寫
[00:29:35.500 --> 00:29:39.260]  「可是當世上其他事越來越難令人理解時
[00:29:39.260 --> 00:29:42.540]  有一件事確實越來越清楚
[00:29:42.540 --> 00:29:47.020]  我們越來越明白自己為什麼會被留在這裡
[00:29:47.020 --> 00:29:49.900]  我們不了解別人為何要受苦
[00:29:49.900 --> 00:29:51.580]  但在我們這一方面
[00:29:51.580 --> 00:29:54.980]  從早晨直到夜晚關燈時止
[00:29:54.980 --> 00:29:57.620]  只要我們不必出去排隊點命的時候
[00:29:57.620 --> 00:30:01.860]  我們的聖經就成了別人的希望和幫助
[00:30:01.860 --> 00:30:05.100]  而且如今這個圈子越來越大了
[00:30:05.100 --> 00:30:08.300]  好像是一群無家可歸的氣兒
[00:30:08.300 --> 00:30:10.940]  圍著一堆紅紅的烈火
[00:30:10.940 --> 00:30:14.660]  我們為罪在聖經旁邊把自己的心交出去
[00:30:14.660 --> 00:30:18.660]  讓聖經的光與熱來護備我們
[00:30:18.660 --> 00:30:21.260]  我們周圍的黑暗越深沉
[00:30:21.260 --> 00:30:24.100]  神的畫便燃燒得越明亮
[00:30:24.100 --> 00:30:27.980]  越真實越美麗」
[00:30:27.980 --> 00:30:29.380]  大兄姐妹
[00:30:29.380 --> 00:30:32.940]  光明不是要照在光明的裡面
[00:30:32.940 --> 00:30:36.060]  光明是要照在黑暗的裡面
[00:30:36.060 --> 00:30:40.620]  因為這樣的光明才會有意義
[00:30:40.620 --> 00:30:45.020]  因此我們不需要問到底黑暗有多長有多深
[00:30:45.020 --> 00:30:46.380]  而是我們要問自己
[00:30:46.380 --> 00:30:51.180]  我對主的信靠有多多
[00:30:51.180 --> 00:30:55.260]  對主的呼召有多堅持
[00:30:55.260 --> 00:30:58.660]  求神的畫和呼召成為我們在困難中
[00:30:58.660 --> 00:31:01.580]  仍然可以向前行的動力
[00:31:01.580 --> 00:31:03.500]  在迎接新幾年
[00:31:03.500 --> 00:31:06.620]  大家可能會仍然有很多的疑惑
[00:31:06.620 --> 00:31:10.660]  在黑暗的世代裡面仍然覺得有些迷惘
[00:31:10.660 --> 00:31:13.700]  但是當大家唱出的詩歌
[00:31:13.700 --> 00:31:17.620]  讚美生命流露出那份的喜樂
[00:31:17.620 --> 00:31:21.220]  在神話語裡面進行經歷的祝福
[00:31:21.220 --> 00:31:25.020]  就會將身邊仍然在黑暗裡面的人
[00:31:25.020 --> 00:31:28.180]  引導他們去見到光明
[00:31:28.180 --> 00:31:30.060]  見到神的真理
[00:31:30.060 --> 00:31:31.660]  求主幫助我們
[00:31:31.660 --> 00:31:33.780]  也祝福全印堂的大兄姐妹
[00:31:33.780 --> 00:31:37.700]  能夠在神的話語裡面在敬拜讚美的當中
[00:31:37.700 --> 00:31:44.020]  成為這個地方的光和亮光和艷
[00:31:44.020 --> 00:31:47.100]  然後我們在敬拜的時候
[00:31:47.100 --> 00:31:49.540]  就能夠見證到神的恩典的同在
[00:31:49.540 --> 00:31:51.420]  福音的信神
[00:31:51.420 --> 00:31:54.420]  當有微信者來到當中的時候
[00:31:54.420 --> 00:31:55.940]  他們就可以聽到
[00:31:55.940 --> 00:31:59.820]  看到神的愛就在當中
[00:31:59.820 --> 00:32:04.980]  認識神的大能
[00:32:04.980 --> 00:32:06.380]  在卡拿裡面
[00:32:06.380 --> 00:32:08.260]  人可以透過神指紋的敬拜
[00:32:08.260 --> 00:32:14.820]  將自己的眼光從苦境當中轉向神
[00:32:14.820 --> 00:32:15.500]  大兄姐妹
[00:32:15.500 --> 00:32:16.900]  願意我們新的一年
[00:32:16.900 --> 00:32:19.900]  我們一起操練生命的敬拜
[00:32:19.900 --> 00:32:21.220]  讚美神的生活
[00:32:21.220 --> 00:32:24.300]  過一個見證榮耀神的生活
[00:32:24.300 --> 00:32:26.340]  有些人默想禱告的時候
[00:32:26.340 --> 00:32:31.580]  我們可以低頭禱告
[00:32:31.580 --> 00:32:35.500]  在過去的一年
[00:32:35.500 --> 00:32:38.380]  親愛的大兄姐妹
[00:32:38.380 --> 00:32:47.260]  你有沒有看到神和你的同在?
[00:32:47.260 --> 00:32:50.260]  你怎樣去經歷在你的困境
[00:32:50.260 --> 00:32:53.860]  處境的裡面?
[00:32:53.860 --> 00:32:58.380]  神親自的眷顧你
[00:32:58.380 --> 00:33:02.140]  祂是怎樣的眷顧你呢?
[00:33:02.140 --> 00:33:03.980]  你可以為了神所眷顧你的
[00:33:03.980 --> 00:33:17.980]  獻上感恩的禱告
[00:33:17.980 --> 00:33:20.020]  在新的一年
[00:33:20.020 --> 00:33:23.780]  你會在聖經的真理上
[00:33:23.780 --> 00:33:26.540]  裝備自己嗎?
[00:33:26.540 --> 00:33:30.380]  你願意遵行神的話語
[00:33:30.380 --> 00:33:34.020]  活出一個敬拜神
[00:33:34.020 --> 00:33:46.740]  侍奉神的人生嗎?
[00:33:46.740 --> 00:33:49.260]  讓我們一起的禱告
[00:33:49.260 --> 00:33:52.540]  全能的神
[00:33:52.540 --> 00:33:55.780]  你是創造天地萬物的主
[00:33:55.780 --> 00:33:57.140]  和你與我們同在
[00:33:57.140 --> 00:34:00.220]  從歲首到年終眷顧
[00:34:00.220 --> 00:34:02.180]  每一個屬於你的人
[00:34:02.180 --> 00:34:03.780]  你認識我們
[00:34:03.780 --> 00:34:05.580]  知道我們的需要
[00:34:05.580 --> 00:34:07.980]  明白我們的軟弱
[00:34:07.980 --> 00:34:11.780]  和你賜我們恩典和力量
[00:34:11.780 --> 00:34:15.420]  由我們謙卑的願你同行
[00:34:15.420 --> 00:34:16.620]  以感恩的心
[00:34:16.620 --> 00:34:20.660]  每天去稱頌讚美你
[00:34:20.660 --> 00:34:24.260]  無論是順境逆境的裏面
[00:34:24.260 --> 00:34:28.660]  我們都可以從心裏面獻上讚美你
[00:34:28.660 --> 00:34:31.620]  讓我們知道我們的知識有限
[00:34:31.620 --> 00:34:33.620]  我們的能力有限
[00:34:33.620 --> 00:34:36.820]  我們願意歸回在你的裏面
[00:34:36.820 --> 00:34:41.820]  尋求你自己的幫助和醫治
[00:34:41.820 --> 00:34:44.860]  讓你復興我們的生命
[00:34:44.860 --> 00:34:46.420]  讓我們軟弱的地方
[00:34:46.420 --> 00:34:48.780]  再一次扶持我們
[00:34:48.780 --> 00:34:50.900]  恢復我們新心靈
[00:34:50.900 --> 00:34:55.540]  需要的力量和健康
[00:34:55.540 --> 00:34:58.100]  在感恩裏面求你的話語
[00:34:58.100 --> 00:35:02.220]  成為我們每天的亮光和指引
[00:35:02.220 --> 00:35:04.540]  也求聖靈給我們能力
[00:35:04.540 --> 00:35:06.140]  有一個順服的心
[00:35:06.140 --> 00:35:09.380]  去遵行你自己的心意
[00:35:09.380 --> 00:35:11.340]  讓全因堂每一位弟兄姊妹
[00:35:11.340 --> 00:35:13.700]  在敬拜和讚美裏面
[00:35:13.700 --> 00:35:16.420]  見到神你自己的作為
[00:35:16.420 --> 00:35:18.020]  是要他們同在
[00:35:18.020 --> 00:35:22.180]  又將更多未認識神的人
[00:35:22.180 --> 00:35:25.300]  能夠帶到主的裏面
[00:35:25.300 --> 00:35:28.020]  禱告感恩 交托
[00:35:28.020 --> 00:35:29.940]  奉耶穌基督名頭
[00:35:29.940 --> 00:35:30.940]  阿們
