
[00:00:00.000 --> 00:00:02.600]  今天我們所要講的一個題目是
[00:16:58.600 --> 00:17:01.600]  他說你的衣服當時常潔白
[00:17:01.600 --> 00:17:03.600]  你頭上也不要缺少膏油
[00:17:03.600 --> 00:17:04.600]  在這裡他真的是告訴我們說
[00:17:04.600 --> 00:17:07.600]  在道德上的純潔
[00:17:07.600 --> 00:17:08.600]  在所羅門他就認為
[00:17:08.600 --> 00:17:11.600]  當一個人在道德上很純潔的時候
[00:17:11.600 --> 00:17:13.600]  就是white gown
[00:17:13.600 --> 00:17:15.600]  就是他穿著白色的衣服
[00:17:15.600 --> 00:17:16.600]  然後頭上有膏油
[00:17:16.600 --> 00:17:21.600]  這是好像他們在宗教上面的一種儀式
[00:17:21.600 --> 00:17:23.600]  所以他認為如果你能夠這樣子做
[00:17:23.600 --> 00:17:27.600]  你也能夠有一個享樂的人生
[00:17:27.600 --> 00:17:30.600]  是不是這樣子呢
[00:17:30.600 --> 00:17:33.600]  仍然還是有一個問題
[00:17:33.600 --> 00:17:37.600]  宗教儀式不能夠潔淨我們
[00:17:37.600 --> 00:17:39.600]  沒有任何的東西可以潔淨我們
[00:17:39.600 --> 00:17:42.600]  只有一位他可以潔淨我們
[00:17:42.600 --> 00:17:44.600]  就是神他自己
[00:17:44.600 --> 00:17:45.600]  第四個
[00:17:45.600 --> 00:17:47.600]  然後他就告訴我們說
[00:17:47.600 --> 00:17:49.600]  他說凡你所當做的事
[00:17:49.600 --> 00:17:50.600]  要盡力去做
[00:17:50.600 --> 00:17:52.600]  因為在你所必需的陰間
[00:17:52.600 --> 00:17:53.600]  沒有工作
[00:17:53.600 --> 00:17:54.600]  沒有謀算
[00:17:54.600 --> 00:17:55.600]  沒有知識
[00:17:55.600 --> 00:17:58.600]  也沒有智慧
[00:17:58.600 --> 00:17:59.600]  對所羅門來講
[00:17:59.600 --> 00:18:01.600]  對於舊約裡面的以色列人來講
[00:18:01.600 --> 00:18:02.600]  猶太人來講
[00:18:02.600 --> 00:18:04.600]  他們所了解的陰間
[00:18:04.600 --> 00:18:05.600]  就是那個樣子
[00:18:05.600 --> 00:18:06.600]  對所羅門來講
[00:18:06.600 --> 00:18:07.600]  因為他心裡面
[00:18:07.600 --> 00:18:09.600]  他生活當中沒有神
[00:18:09.600 --> 00:18:10.600]  所以他所看見的就是
[00:18:10.600 --> 00:18:12.600]  死亡就是代表所有
[00:18:12.600 --> 00:18:15.600]  把所有的事情通通都停掉了
[00:18:15.600 --> 00:18:19.600]  沒有一件事情會繼續下去
[00:18:19.600 --> 00:18:20.600]  當然他在這裡
[00:18:20.600 --> 00:18:22.600]  他有一個很理想的事情
[00:18:22.600 --> 00:18:23.600]  我覺得倒是蠻好的
[00:18:23.600 --> 00:18:25.600]  就是他說凡你所當做的事
[00:18:25.600 --> 00:18:26.600]  要盡力去做
[00:18:26.600 --> 00:18:28.600]  就是你在你工作上面
[00:18:28.600 --> 00:18:31.600]  你要好好的去做
[00:18:31.600 --> 00:18:32.600]  特別是年輕人
[00:18:32.600 --> 00:18:33.600]  當我們年輕的時候
[00:18:33.600 --> 00:18:38.600]  我覺得我們真的是不要怕做事情
[00:18:38.600 --> 00:18:39.600]  有的時候我們
[00:18:39.600 --> 00:18:41.600]  我自己發現
[00:18:41.600 --> 00:18:42.600]  有的時候我們人
[00:18:42.600 --> 00:18:43.600]  在公司裡面做事的時候
[00:18:43.600 --> 00:18:44.600]  就是很不願意
[00:18:44.600 --> 00:18:46.600]  別人佔我們的便宜
[00:18:46.600 --> 00:18:47.600]  所以人家叫我們做的事情
[00:18:47.600 --> 00:18:48.600]  我們覺得
[00:18:48.600 --> 00:18:49.600]  這不是我份內做的事情
[00:18:49.600 --> 00:18:52.600]  我不要做
[00:18:52.600 --> 00:18:56.600]  其實這是我們自己吃虧的
[00:18:56.600 --> 00:18:59.600]  我覺得當我們願意去做的時候
[00:18:59.600 --> 00:19:02.600]  這是你學的機會
[00:19:02.600 --> 00:19:04.600]  可是我們不這樣子看
[00:19:04.600 --> 00:19:05.600]  我們就覺得說
[00:19:05.600 --> 00:19:07.600]  這就是我所做的
[00:19:07.600 --> 00:19:08.600]  我該做的事情
[00:19:08.600 --> 00:19:10.600]  別人要我做什麼事情
[00:19:10.600 --> 00:19:14.600]  我都一概拒絕
[00:19:14.600 --> 00:19:16.600]  我自己在這個地方我看見
[00:19:16.600 --> 00:19:18.600]  其實你知道
[00:19:18.600 --> 00:19:20.600]  我們真的是人需要勤勞
[00:19:20.600 --> 00:19:22.600]  特別是在年輕的時候
[00:19:22.600 --> 00:19:24.600]  不要只做我們自己想做的事情
[00:19:24.600 --> 00:19:26.600]  不要只做一件事情
[00:19:26.600 --> 00:19:28.600]  我們要肯去做不同的事情
[00:19:28.600 --> 00:19:31.600]  我們要肯去學
[00:19:31.600 --> 00:19:34.600]  在公司裡面不要怕別人佔你的便宜
[00:19:34.600 --> 00:19:35.600]  沒有人會佔你的便宜
[00:19:35.600 --> 00:19:37.600]  也沒有人能夠佔到你的便宜
[00:19:37.600 --> 00:19:38.600]  為什麼
[00:19:38.600 --> 00:19:47.600]  因為你所有的便宜都是從神來的
[00:19:47.600 --> 00:19:49.600]  我們不要怕被人欺負
[00:19:49.600 --> 00:19:50.600]  因為你不知道
[00:19:50.600 --> 00:19:54.600]  那就是你學習做新的東西的機會
[00:19:54.600 --> 00:19:55.600]  你也不曉得
[00:19:55.600 --> 00:19:59.600]  神說不定有一天就把你升做總經理
[00:19:59.600 --> 00:20:00.600]  你們都很高興
[00:20:00.600 --> 00:20:02.600]  有人笑得很高興
[00:20:02.600 --> 00:20:03.600]  把你升做總經理
[00:20:03.600 --> 00:20:05.600]  但是如果你說
[00:20:05.600 --> 00:20:11.600]  哇 我這個也不會 那個也不會
[00:20:11.600 --> 00:20:13.600]  這是索羅門他的一個很理想的
[00:20:13.600 --> 00:20:15.600]  一個享受的人生
[00:20:15.600 --> 00:20:18.600]  我們看完索羅門所講的這一切的時候
[00:20:18.600 --> 00:20:19.600]  我們真的是覺得
[00:20:19.600 --> 00:20:22.600]  哇 真的是一個很理想的
[00:20:22.600 --> 00:20:26.600]  但是如果我們回想索羅門他的追尋
[00:20:26.600 --> 00:20:27.600]  我們要記得
[00:20:27.600 --> 00:20:33.600]  這幾方面都是他所試過的
[00:20:33.600 --> 00:20:34.600]  還記得嗎
[00:20:34.600 --> 00:20:36.600]  這幾方面都是他所試過的
[00:20:36.600 --> 00:20:41.600]  可是他自己卻沒有辦法從其中得到滿足
[00:20:41.600 --> 00:20:44.600]  他也沒有辦法從其中找到
[00:20:44.600 --> 00:20:48.600]  給他一個很滿意的答案
[00:20:48.600 --> 00:20:52.600]  讓他明白人生到底是什麼意思
[00:20:52.600 --> 00:20:56.600]  他仍然很困惑
[00:20:56.600 --> 00:20:59.600]  當然我們跟他的時代
[00:20:59.600 --> 00:21:01.600]  他是差不多三千年以前的
[00:21:01.600 --> 00:21:03.600]  我們有三千年之間的差別
[00:21:03.600 --> 00:21:05.600]  但是弟兄姐妹朋友們
[00:21:05.600 --> 00:21:06.600]  你真的想想看
[00:21:06.600 --> 00:21:09.600]  我們跟他有差別嗎
[00:21:09.600 --> 00:21:11.600]  沒有差別
[00:21:11.600 --> 00:21:14.600]  在時間上差不多有三千年的差別
[00:21:14.600 --> 00:21:15.600]  但是我們跟他的
[00:21:15.600 --> 00:21:18.600]  就是說從人的本性上來看
[00:21:18.600 --> 00:21:21.600]  我們跟他是沒有什麼差別的
[00:21:21.600 --> 00:21:25.600]  人沒有什麼改變 對不對
[00:21:25.600 --> 00:21:31.600]  不然我們現在怎麼會有所謂的七年之癢
[00:21:31.600 --> 00:21:35.600]  我們怎麼會有所謂的職業倦怠症
[00:21:35.600 --> 00:21:40.600]  我們總是想要換換胃口 對不對
[00:21:40.600 --> 00:21:42.600]  我們吃了什麼東西
[00:21:42.600 --> 00:21:45.600]  吃久了之後就怎麼樣
[00:21:45.600 --> 00:21:48.600]  就沒胃口了
[00:21:48.600 --> 00:21:51.600]  所以就要開始加很多的各式各樣的
[00:21:51.600 --> 00:21:53.600]  又是辣的又是什麼東西
[00:21:53.600 --> 00:21:59.600]  把你整個的味蕾全部都麻痺掉了
[00:21:59.600 --> 00:22:03.600]  因為我們人就是這個樣子
[00:22:03.600 --> 00:22:06.600]  所羅門他也是一樣
[00:22:06.600 --> 00:22:10.600]  在他的生活當中他沒有神
[00:22:10.600 --> 00:22:11.600]  他雖然知道有神
[00:22:11.600 --> 00:22:15.600]  但是他卻不讓神介入他的生命當中
[00:22:15.600 --> 00:22:19.600]  這是我們在讀第七節到第十節的時候
[00:22:19.600 --> 00:22:20.600]  第一件事情我們要想的
[00:22:20.600 --> 00:22:21.600]  第二件事情我們要想的
[00:22:21.600 --> 00:22:24.600]  就是在第十節他講到死的陰影
[00:22:24.600 --> 00:22:26.600]  他說在你所去的陰間
[00:22:26.600 --> 00:22:30.600]  沒有工作、沒有謀算、沒有知識、也沒有智慧
[00:22:30.600 --> 00:22:33.600]  所謂的事情通通都要停掉了
[00:22:33.600 --> 00:22:35.600]  所以他給人一個建議
[00:22:35.600 --> 00:22:36.600]  他給人一個
[00:22:36.600 --> 00:22:37.600]  也不能說是一個建議
[00:22:37.600 --> 00:22:39.600]  因為在這一段經文
[00:22:39.600 --> 00:22:40.600]  在第七節他說
[00:22:40.600 --> 00:22:42.600]  你只管去歡歡喜喜吃你的飯
[00:22:42.600 --> 00:22:44.600]  你知道這個西弗萊茲有一個意思
[00:22:44.600 --> 00:22:46.600]  是一個命令
[00:22:46.600 --> 00:22:47.600]  所以有的學者就說
[00:22:47.600 --> 00:22:51.600]  哇 這是所羅門的命令
[00:22:51.600 --> 00:22:53.600]  我自己是覺得說
[00:22:53.600 --> 00:22:54.600]  連他自己都做不到
[00:22:54.600 --> 00:22:58.600]  他有什麼好命令別人的
[00:22:58.600 --> 00:23:00.600]  不過在這裡他就是告訴我們
[00:23:00.600 --> 00:23:04.600]  所以他要人抓住今生的事情
[00:23:04.600 --> 00:23:09.600]  抓住眼前所看得見的
[00:23:09.600 --> 00:23:10.600]  兄弟姐妹
[00:23:10.600 --> 00:23:13.600]  我們真的是要在想
[00:23:13.600 --> 00:23:15.600]  他所講的這些東西的時候
[00:23:15.600 --> 00:23:18.600]  我們必須要跟心約裡面對照
[00:23:18.600 --> 00:23:21.600]  我不是說用心約裡面來解釋他的東西
[00:23:21.600 --> 00:23:23.600]  但是我們必須要知道一件事情
[00:23:23.600 --> 00:23:29.600]  在心約裡面有一個人比他大
[00:23:29.600 --> 00:23:33.600]  比他知道的東西多
[00:23:33.600 --> 00:23:36.600]  所以如果我們就把這個第七節到第十節
[00:23:36.600 --> 00:23:37.600]  把它拿出來
[00:23:37.600 --> 00:23:38.600]  然後就說我們要享樂
[00:23:38.600 --> 00:23:40.600]  我們要這樣子去做
[00:23:40.600 --> 00:23:41.600]  兄弟姐妹
[00:23:41.600 --> 00:23:43.600]  有一個很危險的
[00:23:43.600 --> 00:23:44.600]  我們就會變成
[00:23:44.600 --> 00:23:46.600]  我覺得我們很容易變成
[00:23:46.600 --> 00:23:49.600]  過一種自私自利的生活
[00:23:49.600 --> 00:23:53.600]  我們只注重我們自己
[00:23:53.600 --> 00:23:56.600]  我們不太去看別人
[00:23:56.600 --> 00:23:59.600]  因為什麼
[00:23:59.600 --> 00:24:04.600]  因為那個人生是不會叫我們滿足的
[00:24:04.600 --> 00:24:10.600]  我覺得這就是守羅門他所碰到的問題
[00:24:10.600 --> 00:24:11.600]  現在我們要想一下
[00:24:11.600 --> 00:24:12.600]  我們在這個世界上
[00:24:12.600 --> 00:24:20.600]  我們要怎麼樣過一種滿足的人生
[00:24:20.600 --> 00:24:23.600]  有什麼事情可以讓我們滿足呢
[00:24:23.600 --> 00:24:26.600]  我們真的是要回到心約裡面
[00:24:26.600 --> 00:24:30.600]  不是享樂的人生
[00:24:30.600 --> 00:24:33.600]  我們第一件事情我們要知道
[00:24:33.600 --> 00:24:35.600]  我們要認識神
[00:24:35.600 --> 00:24:37.600]  這就是一個滿足的生活的開始
[00:24:37.600 --> 00:24:40.600]  我們一個滿足的生活從哪裡開始
[00:24:40.600 --> 00:24:42.600]  我們必須要認識神
[00:24:42.600 --> 00:24:44.600]  我們要認識神我們要從誰開始
[00:24:44.600 --> 00:24:48.600]  我們要從主耶穌開始
[00:24:48.600 --> 00:24:50.600]  在約翰福音那邊
[00:24:50.600 --> 00:24:52.600]  約翰福音第五章第六章
[00:24:52.600 --> 00:24:55.600]  主耶穌講了很多的話
[00:24:55.600 --> 00:24:57.600]  主耶穌就是告訴人
[00:24:57.600 --> 00:25:01.600]  要從祂開始
[00:25:01.600 --> 00:25:03.600]  當我們認識祂
[00:25:03.600 --> 00:25:04.600]  當我們認識神之後
[00:25:04.600 --> 00:25:08.600]  我們就知道人生活的目的是什麼
[00:25:08.600 --> 00:25:11.600]  所以我們想要過一種滿足的人生的生活的話
[00:25:11.600 --> 00:25:13.600]  我們必須要先知道
[00:25:13.600 --> 00:25:15.600]  我們生活的目的是什麼
[00:25:15.600 --> 00:25:17.600]  我們人為什麼要活著
[00:25:17.600 --> 00:25:18.600]  聖經裡面告訴我們說
[00:25:18.600 --> 00:25:20.600]  神創造我們
[00:25:20.600 --> 00:25:21.600]  神造我們
[00:25:21.600 --> 00:25:23.600]  祂把祂自己的形象和樣式
[00:25:23.600 --> 00:25:25.600]  放在亞當他的裡面
[00:25:25.600 --> 00:25:27.600]  從此以後我們也有他的那個樣子
[00:25:27.600 --> 00:25:29.600]  但是因為亞當夏娃犯了罪
[00:25:29.600 --> 00:25:32.600]  但是神把這些他的形象和樣式
[00:25:32.600 --> 00:25:33.600]  放在我們裡面
[00:25:33.600 --> 00:25:35.600]  神有他的目的在的
[00:25:35.600 --> 00:25:38.600]  神要我們能活出來像他那樣
[00:25:38.600 --> 00:25:42.600]  要我們所活的生命
[00:25:42.600 --> 00:25:47.600]  但是人犯了罪了
[00:25:47.600 --> 00:25:49.600]  人沒有辦法把這些
[00:25:49.600 --> 00:25:56.600]  他所賜給我們那個生命活出來
[00:25:56.600 --> 00:25:59.600]  一個人我們是被造的
[00:25:59.600 --> 00:26:00.600]  一個被造的人
[00:26:00.600 --> 00:26:02.600]  只有當我們達到那個
[00:26:02.600 --> 00:26:04.600]  創造我們的那一位
[00:26:04.600 --> 00:26:05.600]  他在我們身上的
[00:26:05.600 --> 00:26:07.600]  所有的目的和目標的時候
[00:26:07.600 --> 00:26:13.600]  我們人才會有真正的滿足
[00:26:13.600 --> 00:26:15.600]  所以到了新約的時候
[00:26:15.600 --> 00:26:17.600]  我們就看見主耶穌來
[00:26:17.600 --> 00:26:18.600]  祂賜給我們一個新的生命
[00:26:18.600 --> 00:26:20.600]  但是最重要的
[00:26:20.600 --> 00:26:22.600]  約翰為他做見證的時候
[00:26:22.600 --> 00:26:24.600]  他說這個人來
[00:26:24.600 --> 00:26:28.600]  是要用聖靈給你們撕洗
[00:26:28.600 --> 00:26:30.600]  我們以後會在主持學的時候
[00:26:30.600 --> 00:26:31.600]  會提到聖靈的事情
[00:26:31.600 --> 00:26:32.600]  可是很多時候
[00:26:32.600 --> 00:26:39.600]  我們把聖靈當作一個力量
[00:26:39.600 --> 00:26:42.600]  讓我能夠表現出來一些什麼東西
[00:26:42.600 --> 00:26:46.600]  這不是主耶穌賜聖靈給我們的目的
[00:26:46.600 --> 00:26:48.600]  主耶穌賜聖靈給我們的目的
[00:26:48.600 --> 00:26:50.600]  是要我們被洗乾淨
[00:26:50.600 --> 00:26:52.600]  是要我們裡面有一個新的生命
[00:26:52.600 --> 00:26:54.600]  是要我們能夠成為聖潔
[00:26:54.600 --> 00:27:00.600]  是要我們能夠彰顯神的榮耀
[00:27:00.600 --> 00:27:03.600]  所以保羅他在菲律賓書第三章第十節那邊
[00:27:03.600 --> 00:27:11.600]  他說使我認識基督曉得他復活的大能
[00:27:11.600 --> 00:27:14.600]  他說因此我也能夠這樣子活著
[00:27:14.600 --> 00:27:18.600]  今天我們也讀到了經文
[00:27:18.600 --> 00:27:20.600]  就是神在我裡面活著
[00:27:20.600 --> 00:27:23.600]  如今不是我自己在我裡面活著
[00:27:23.600 --> 00:27:25.600]  是基督在我裡面活著
[00:27:25.600 --> 00:27:27.600]  基督在我裡面活著的目的是什麼
[00:27:27.600 --> 00:27:30.600]  弟兄姐妹 基督在我裡面活著的目的
[00:27:30.600 --> 00:27:32.600]  不是要我們在人的面前
[00:27:32.600 --> 00:27:34.600]  表現出來我有什麼樣的經歷
[00:27:34.600 --> 00:27:37.600]  乃是我們要活出一種生命
[00:27:37.600 --> 00:27:47.600]  是神要我們所活的
[00:27:47.600 --> 00:27:49.600]  第二個
[00:27:49.600 --> 00:27:52.600]  我們要怎麼樣活過著一種滿足的生活
[00:27:52.600 --> 00:27:57.600]  是要有一個感謝的心
[00:27:57.600 --> 00:27:59.600]  弟兄姐妹 滿足和感謝
[00:27:59.600 --> 00:28:03.600]  不是我們與生俱來的
[00:28:03.600 --> 00:28:17.600]  沒有一個人有這樣子的心
[00:28:17.600 --> 00:28:20.600]  我們要過一個滿足的人生
[00:28:20.600 --> 00:28:24.600]  我們必須要知道
[00:28:24.600 --> 00:28:28.600]  我們所有的一切都是從神那裡來的
[00:28:28.600 --> 00:28:30.600]  即使我們能夠賺錢
[00:28:30.600 --> 00:28:32.600]  即使我們能夠去工作
[00:28:32.600 --> 00:28:36.600]  我們那個能力也是從神那裡來的
[00:28:36.600 --> 00:28:39.600]  這是聖經上教導我們的
[00:28:39.600 --> 00:28:42.600]  所以保羅在菲律賓書第四章第六節那邊
[00:28:42.600 --> 00:28:43.600]  告訴我們說
[00:28:43.600 --> 00:28:44.600]  他說應當一無掛慮
[00:28:44.600 --> 00:28:49.600]  只要凡事皆是禱告祈求和感謝
[00:28:49.600 --> 00:28:52.600]  天上聖經前書第五章第七節那邊告訴我們說
[00:28:52.600 --> 00:28:56.600]  要凡事謝恩
[00:28:56.600 --> 00:29:00.600]  我們要感謝神賜給我們一切
[00:29:00.600 --> 00:29:02.600]  所羅門他說要同你的愛妻
[00:29:02.600 --> 00:29:04.600]  但是我們真的是要曉得
[00:29:04.600 --> 00:29:08.600]  連妻子都是神所賜給我們的
[00:29:08.600 --> 00:29:11.600]  你有一個妻子你就要感謝神
[00:29:11.600 --> 00:29:14.600]  因為是神賜給你的
[00:29:14.600 --> 00:29:16.600]  我自己常常在想
[00:29:16.600 --> 00:29:20.600]  有些人他認為他知道他的妻子是神所賜給他的
[00:29:20.600 --> 00:29:28.600]  我相信他會很愛這個妻子的
[00:29:28.600 --> 00:29:32.600]  我們要為我們的食物感謝神
[00:29:32.600 --> 00:29:34.600]  我們要為我們的工作感謝神
[00:29:34.600 --> 00:29:36.600]  我們自己有工作的能力
[00:29:36.600 --> 00:29:38.600]  我們也要感謝神
[00:29:38.600 --> 00:29:40.600]  我們常常感謝神
[00:29:40.600 --> 00:29:42.600]  不是只是想到的時候才感謝神
[00:29:42.600 --> 00:29:45.600]  保羅告訴我們說要常常的感謝神
[00:29:45.600 --> 00:29:48.600]  而且是要凡事謝恩
[00:29:48.600 --> 00:29:54.600]  沒有一件事情例外
[00:29:54.600 --> 00:29:57.600]  那麼在我們要存著感謝的心
[00:29:57.600 --> 00:29:58.600]  我們必須要知道
[00:29:58.600 --> 00:30:00.600]  什麼是我們的基本的需要
[00:30:00.600 --> 00:30:02.600]  我覺得這是一個很重要的
[00:30:02.600 --> 00:30:04.600]  或者是說我們最基本
[00:30:04.600 --> 00:30:06.600]  最需要的是什麼
[00:30:06.600 --> 00:30:08.600]  什麼事情讓我們能夠存活的
[00:30:08.600 --> 00:30:12.600]  在提摩太前書第六章第八節兩件事情
[00:30:12.600 --> 00:30:16.600]  一個就是衣穿的
[00:30:16.600 --> 00:30:17.600]  一個就是什麼
[00:30:17.600 --> 00:30:18.600]  食
[00:30:18.600 --> 00:30:27.600]  所以祂說有衣有食就當知足
[00:30:27.600 --> 00:30:30.600]  神在馬太福音第六章三十一節到三十三節
[00:30:30.600 --> 00:30:33.600]  祂在那邊也應許過我們
[00:30:33.600 --> 00:30:35.600]  我覺得這是祂的應許
[00:30:35.600 --> 00:30:38.600]  因為祂在第六章第二十四節的時候
[00:30:38.600 --> 00:30:39.600]  祂告訴我們說
[00:30:39.600 --> 00:30:41.600]  一個人不能侍奉兩個主
[00:30:41.600 --> 00:30:43.600]  就是愛惡這個愛那個
[00:30:43.600 --> 00:30:45.600]  就是重這個輕那個
[00:30:45.600 --> 00:30:47.600]  你們不能又侍奉神又侍奉馬門
[00:30:47.600 --> 00:30:51.600]  所以祂說不要為生命憂慮
[00:30:51.600 --> 00:30:57.600]  吃什麼喝什麼穿什麼
[00:30:57.600 --> 00:30:58.600]  第三十一節
[00:30:58.600 --> 00:31:00.600]  祂說所以不要憂慮說
[00:31:00.600 --> 00:31:01.600]  吃什麼喝什麼穿什麼
[00:31:01.600 --> 00:31:03.600]  這都是外邦人所求的
[00:31:03.600 --> 00:31:05.600]  祂說指的不信主的人
[00:31:05.600 --> 00:31:07.600]  所求的你們需用的這一切東西
[00:31:07.600 --> 00:31:09.600]  你們的天賦是知道的
[00:31:09.600 --> 00:31:12.600]  祂說你們要先求祂的國和祂的義
[00:31:12.600 --> 00:31:14.600]  這些東西都要加給你們了
[00:31:14.600 --> 00:31:16.600]  所以不要為明天憂慮
[00:31:16.600 --> 00:31:18.600]  因為明天自有明天的憂慮
[00:31:18.600 --> 00:31:21.600]  一天的難處一天當就夠了
[00:31:21.600 --> 00:31:23.600]  所以我們要常常感謝神
[00:31:23.600 --> 00:31:25.600]  因為是神所供應的
[00:31:25.600 --> 00:31:26.600]  第三個
[00:31:26.600 --> 00:31:31.600]  要知道我們怎麼樣去服務別人
[00:31:31.600 --> 00:31:33.600]  或者是說服侍別人
[00:31:33.600 --> 00:31:34.600]  聖經上告訴我們說
[00:31:34.600 --> 00:31:37.600]  施比受更為有福
[00:31:37.600 --> 00:31:41.600]  我們必須要知道怎麼給
[00:31:41.600 --> 00:31:44.600]  特別是在金錢上面
[00:31:44.600 --> 00:31:47.600]  金錢是我們的命根子
[00:31:47.600 --> 00:31:50.600]  這是咱們中國人講的
[00:31:50.600 --> 00:31:51.600]  在聖經上讓我們看見
[00:31:51.600 --> 00:31:54.600]  這個哥林多後書
[00:31:54.600 --> 00:31:56.600]  瑪其頓教會對不對
[00:31:56.600 --> 00:31:58.600]  他們在極窮的時候
[00:31:58.600 --> 00:31:59.600]  他們在極困難的時候
[00:31:59.600 --> 00:32:01.600]  他們仍然知道怎麼樣給
[00:32:01.600 --> 00:32:04.600]  所以他們就有滿足的快樂
[00:32:04.600 --> 00:32:10.600]  這是保羅他親自寫出來的
[00:32:10.600 --> 00:32:15.600]  我們要學會怎麼給
[00:32:15.600 --> 00:32:18.600]  我們要把我們所看得見的
[00:32:18.600 --> 00:32:20.600]  還有我們今生所短暫的
[00:32:20.600 --> 00:32:22.600]  就是短暫的這些會朽壞的
[00:32:22.600 --> 00:32:27.600]  去換那個不朽壞的
[00:32:27.600 --> 00:32:31.600]  就是基督
[00:32:31.600 --> 00:32:32.600]  常常有人會說
[00:32:32.600 --> 00:32:34.600]  甚至我們有時候傳道人也會說
[00:32:34.600 --> 00:32:35.600]  我們覺得我們很屬靈
[00:32:35.600 --> 00:32:36.600]  所以我們又會說
[00:32:36.600 --> 00:32:39.600]  主是唯一我所需要的
[00:32:39.600 --> 00:32:40.600]  我們唱詩歌也是這樣唱
[00:32:40.600 --> 00:32:43.600]  你就是我唯一所需要的
[00:32:43.600 --> 00:32:44.600]  兄弟姐妹
[00:32:44.600 --> 00:32:47.600]  說實在話我們絕對不會曉得
[00:32:47.600 --> 00:32:49.600]  一直到當我們除了他之外
[00:32:49.600 --> 00:32:52.600]  什麼都沒有了
[00:32:52.600 --> 00:32:54.600]  那個時候我們才能夠講
[00:32:54.600 --> 00:33:02.600]  你是我唯一的需要
[00:33:02.600 --> 00:33:06.600]  你知道有一個傳教士叫做Jim Elliott
[00:33:06.600 --> 00:33:10.600]  就是他去厄瓜多被殺掉的那六個人
[00:33:10.600 --> 00:33:13.600]  其中有一個他的太太就是
[00:33:13.600 --> 00:33:16.600]  Elizabeth Elliott
[00:33:16.600 --> 00:33:19.600]  現在的名字叫做Elizabeth George
[00:33:19.600 --> 00:33:23.600]  他現在已經八十幾歲了
[00:33:23.600 --> 00:33:25.600]  你知道他講了一句話
[00:33:25.600 --> 00:33:29.600]  真的是很打動我的心
[00:33:29.600 --> 00:33:31.600]  我先用英文講一遍
[00:33:31.600 --> 00:33:35.600]  他說He is no fool
[00:33:35.600 --> 00:33:39.600]  who gives what he cannot keep
[00:33:39.600 --> 00:33:45.600]  to gain what he cannot lose
[00:33:45.600 --> 00:33:48.600]  我試著把它翻一下
[00:33:48.600 --> 00:33:50.600]  他說一個人如果知道
[00:33:50.600 --> 00:33:58.600]  把他不能保持的東西
[00:33:58.600 --> 00:34:00.600]  把它給出去
[00:34:00.600 --> 00:34:05.600]  去換那個他不會失去的東西
[00:34:05.600 --> 00:34:15.600]  這個人絕對不是一個愚昧的人
[00:34:15.600 --> 00:34:16.600]  兄弟姐妹
[00:34:16.600 --> 00:34:18.600]  最後一件事情
[00:34:18.600 --> 00:34:20.600]  你知道在聖經裡面
[00:34:20.600 --> 00:34:22.600]  主耶穌也提到
[00:34:22.600 --> 00:34:23.600]  保羅也提到
[00:34:23.600 --> 00:34:25.600]  就是我們的貪
[00:34:25.600 --> 00:34:27.600]  這是在十誡的最後一誡
[00:34:27.600 --> 00:34:29.600]  你記不記得那個年輕的官
[00:34:29.600 --> 00:34:30.600]  當他來問耶穌
[00:34:30.600 --> 00:34:32.600]  他說我怎麼樣可以得永生
[00:34:32.600 --> 00:34:33.600]  然後主耶穌問他
[00:34:33.600 --> 00:34:35.600]  聖經上說的你都做到了嗎
[00:34:35.600 --> 00:34:36.600]  他說我都做到了
[00:34:36.600 --> 00:34:38.600]  從孝敬父母開始
[00:34:38.600 --> 00:34:40.600]  一直到第九條誡命
[00:34:40.600 --> 00:34:44.600]  他說我都做到了
[00:34:44.600 --> 00:34:50.600]  主耶穌沒有問他第十條誡命
[00:34:50.600 --> 00:34:55.600]  第十條誡命就是不可貪
[00:34:55.600 --> 00:34:58.600]  貪是在我們裡面
[00:34:58.600 --> 00:35:00.600]  聖經上告訴我們說
[00:35:00.600 --> 00:35:03.600]  貪心就是敗偶像
[00:35:03.600 --> 00:35:05.600]  因為心裡面沒有神
[00:35:05.600 --> 00:35:06.600]  所以羅馬書第一章
[00:35:06.600 --> 00:35:07.600]  第21節那邊開始
[00:35:07.600 --> 00:35:09.600]  他說因為他們心裡面沒有神
[00:35:09.600 --> 00:35:10.600]  或者是他們不把神
[00:35:10.600 --> 00:35:12.600]  當作神來尊敬
[00:35:12.600 --> 00:35:15.600]  第一件事情就是敗偶像
[00:35:15.600 --> 00:35:18.600]  敗偶像就是貪心
[00:35:18.600 --> 00:35:19.600]  我們從舊約歷史裡面
[00:35:19.600 --> 00:35:21.600]  我們從新約裡面
[00:35:21.600 --> 00:35:22.600]  我們都可以看得見
[00:35:22.600 --> 00:35:23.600]  以色列人就是貪
[00:35:23.600 --> 00:35:24.600]  什麼叫做貪
[00:35:24.600 --> 00:35:26.600]  貪就是神沒有給他的
[00:35:26.600 --> 00:35:27.600]  他要的東西
[00:35:27.600 --> 00:35:28.600]  這就叫做貪
[00:35:28.600 --> 00:35:30.600]  或者是神給別人的東西
[00:35:30.600 --> 00:35:32.600]  但是他也要
[00:35:32.600 --> 00:35:34.600]  這個就叫貪
[00:35:34.600 --> 00:35:36.600]  以色列人貪
