
[00:00:00.000 --> 00:00:02.580]  聖經裡面講到神的屬性的時候
[00:18:04.880 --> 00:18:06.880]  就是尼大作出裁決
[00:18:06.880 --> 00:18:08.880]  故此審判官的要求
[00:18:08.880 --> 00:18:10.880]  是要很高的
[00:18:10.880 --> 00:18:12.880]  所以生命記一開始的時候
[00:18:12.880 --> 00:18:16.880]  摩西就宣告做審判官的條件
[00:18:16.880 --> 00:18:18.880]  他說摩西回憶當天
[00:18:18.880 --> 00:18:21.880]  他一個人去管理群眾
[00:18:21.880 --> 00:18:22.880]  又訴訟
[00:18:22.880 --> 00:18:24.880]  全部都是他自己處理
[00:18:24.880 --> 00:18:25.880]  很辛苦
[00:18:25.880 --> 00:18:26.880]  他也辛苦
[00:18:26.880 --> 00:18:27.880]  由早到晚
[00:18:27.880 --> 00:18:29.880]  但是那些人等他
[00:18:29.880 --> 00:18:31.880]  由早到晚都很辛苦
[00:18:31.880 --> 00:18:33.880]  結果兩不討好
[00:18:33.880 --> 00:18:37.880]  惡虎葉狄羅就提點他
[00:18:37.880 --> 00:18:38.880]  要他來
[00:18:38.880 --> 00:18:39.880]  但是他怎樣
[00:18:39.880 --> 00:18:41.880]  有一個團隊他做事的
[00:18:41.880 --> 00:18:43.880]  我們看看生命記第一章
[00:18:43.880 --> 00:18:44.880]  第十五節
[00:18:44.880 --> 00:18:47.880]  我便將你們各支派的首領
[00:18:47.880 --> 00:18:48.880]  有智慧
[00:18:48.880 --> 00:18:50.880]  為眾人所認識的
[00:18:50.880 --> 00:18:51.880]  照你們的支派
[00:18:51.880 --> 00:18:53.880]  分他們為官長
[00:18:53.880 --> 00:18:54.880]  千夫長 百夫長
[00:18:54.880 --> 00:18:56.880]  五十夫長 十夫長
[00:18:56.880 --> 00:18:57.880]  管理你們
[00:18:57.880 --> 00:18:59.880]  如果你留意到這些人
[00:18:59.880 --> 00:19:00.880]  只是做管理而已
[00:19:00.880 --> 00:19:02.880]  就是維持著
[00:19:02.880 --> 00:19:04.880]  他們一個較為穩定的生活
[00:19:04.880 --> 00:19:07.880]  但是如果有指名犯法
[00:19:07.880 --> 00:19:09.880]  或者涉及法律的問題
[00:19:09.880 --> 00:19:11.880]  例如懷疑
[00:19:11.880 --> 00:19:13.880]  我鄰居偷了我的東西
[00:19:13.880 --> 00:19:15.880]  那就需要由審判官
[00:19:15.880 --> 00:19:18.880]  來作出判決
[00:19:18.880 --> 00:19:21.880]  但是如果那個官有偏私
[00:19:21.880 --> 00:19:23.880]  不公正的時候
[00:19:23.880 --> 00:19:25.880]  就會令到那些無辜的人
[00:19:25.880 --> 00:19:28.880]  受住冤枉委屈
[00:19:28.880 --> 00:19:31.880]  沒有罪的被判為有罪
[00:19:31.880 --> 00:19:33.880]  反之那些真正犯法的人
[00:19:33.880 --> 00:19:35.880]  就可以逍遙法外
[00:19:35.880 --> 00:19:38.880]  所以在生命記一開始的時候
[00:19:38.880 --> 00:19:41.880]  就特別提到審判官應該是怎樣
[00:19:41.880 --> 00:19:44.880]  剛才我們已經讀了第一章
[00:19:44.880 --> 00:19:47.880]  16到第17節
[00:19:47.880 --> 00:19:52.880]  就說要按公平公義去審判
[00:19:52.880 --> 00:19:55.880]  但是如果不公平不公義的時候
[00:19:55.880 --> 00:19:57.880]  就會造成很多的冤案
[00:19:57.880 --> 00:20:01.880]  近期我們遠一點來看
[00:20:01.880 --> 00:20:04.880]  在國內有一個人就被告
[00:20:04.880 --> 00:20:06.880]  殺了人
[00:20:06.880 --> 00:20:09.880]  後來槍決了
[00:20:09.880 --> 00:20:11.880]  但是22年之後
[00:20:11.880 --> 00:20:13.880]  才找到真正的兇手
[00:20:13.880 --> 00:20:16.880]  但是我爸爸說我兒子已經死了
[00:20:16.880 --> 00:20:18.880]  在香港第二天已經沒有了
[00:20:18.880 --> 00:20:20.880]  我很熟悉的那個時候
[00:20:20.880 --> 00:20:22.880]  張達明不是演戲的那個
[00:20:22.880 --> 00:20:25.880]  是香港大學的法律系教授
[00:20:25.880 --> 00:20:28.880]  就被指有一個人不可以販毒
[00:20:28.880 --> 00:20:30.880]  被判囚23年
[00:20:30.880 --> 00:20:33.880]  後來終於怎麼樣呢
[00:20:33.880 --> 00:20:36.880]  就是得到上訴得值
[00:20:36.880 --> 00:20:39.880]  是一個寄人
[00:20:39.880 --> 00:20:42.880]  義務的代他出頭
[00:20:42.880 --> 00:20:44.880]  就是張達明
[00:20:44.880 --> 00:20:48.880]  那時候他上訴庭都提出了一連串的質疑
[00:20:48.880 --> 00:20:51.880]  為什麼控方仍然堅持要控告他
[00:20:51.880 --> 00:20:54.880]  連法官都有些質疑
[00:20:54.880 --> 00:20:56.880]  結果就怎樣呢
[00:20:56.880 --> 00:20:58.880]  被判
[00:20:58.880 --> 00:21:00.880]  但是上訴得值的時候
[00:21:00.880 --> 00:21:03.880]  他已經坐了5年的牢
[00:21:03.880 --> 00:21:06.880]  這些是2021年的事
[00:21:06.880 --> 00:21:10.880]  這是最新的早兩天的報紙
[00:21:10.880 --> 00:21:12.880]  有個89歲的人
[00:21:12.880 --> 00:21:14.880]  原來當年就告他
[00:21:14.880 --> 00:21:16.880]  說他什麼呢 殺了人
[00:21:16.880 --> 00:21:19.880]  但是他一直都說沒有
[00:21:19.880 --> 00:21:21.880]  一直都要上訴
[00:21:21.880 --> 00:21:23.880]  經過40年之後
[00:21:23.880 --> 00:21:25.880]  終於驗DNA
[00:21:25.880 --> 00:21:28.880]  就知道原來他不是兇手
[00:21:28.880 --> 00:21:31.880]  但是已經坐了40年牢
[00:21:31.880 --> 00:21:34.880]  但是日本政府
[00:21:34.880 --> 00:21:37.880]  就向他賠償了很多的錢
[00:21:37.880 --> 00:21:41.880]  平均一天就600多港幣
[00:21:41.880 --> 00:21:43.880]  40年你算一算那條數
[00:21:43.880 --> 00:21:46.880]  大家可以上網看這兩個之前的事
[00:21:46.880 --> 00:21:48.880]  但是你看到我們有很多的人
[00:21:48.880 --> 00:21:50.880]  當他坐了冤枉監之後
[00:21:50.880 --> 00:21:54.880]  有沒有去說對不起
[00:21:54.880 --> 00:21:56.880]  甚至賠償呢
[00:21:56.880 --> 00:21:58.880]  是沒有的
[00:21:58.880 --> 00:22:01.880]  我們看回 敬拜就需要到回眸之前
[00:22:01.880 --> 00:22:03.880]  去到神所指定的地方去看吧
[00:22:03.880 --> 00:22:07.880]  而神就要他們在各城各支派裡面
[00:22:07.880 --> 00:22:10.880]  設立審判官和官長
[00:22:10.880 --> 00:22:13.880]  我們一起來看第16章的第18節
[00:22:13.880 --> 00:22:17.880]  你要在耶和華里神所設的各城裡
[00:22:17.880 --> 00:22:21.880]  按照各支派設立審判官和官長
[00:22:21.880 --> 00:22:25.880]  他們必按公義的審判判斷百姓
[00:22:25.880 --> 00:22:29.880]  就是說每個地方都有審判的人
[00:22:29.880 --> 00:22:31.880]  就是我們所說的地方法院
[00:22:31.880 --> 00:22:34.880]  不是每次都要上京告御狀的
[00:22:34.880 --> 00:22:36.880]  要上訪 是不是
[00:22:36.880 --> 00:22:37.880]  就是說一有問題的時候
[00:22:37.880 --> 00:22:39.880]  就可以馬上找到審判官作出審判
[00:22:39.880 --> 00:22:42.880]  這個是適當法律上的幫助
[00:22:42.880 --> 00:22:44.880]  而他們不需要很勞累的
[00:22:44.880 --> 00:22:48.880]  去到很遠的地方去求解決
[00:22:48.880 --> 00:22:50.880]  這個審判官
[00:22:50.880 --> 00:22:53.880]  也是即時的可以服侍那幫子民
[00:22:53.880 --> 00:22:56.880]  這個正正就是他們的地方法院
[00:22:56.880 --> 00:22:58.880]  凡毀身侍奉神的人
[00:22:58.880 --> 00:23:01.880]  必定要在他侍奉的區域裡面服侍人
[00:23:01.880 --> 00:23:03.880]  所以應該要把這個地區裡面的需要
[00:23:03.880 --> 00:23:04.880]  放在心上
[00:23:04.880 --> 00:23:07.880]  而不是很狹隘的地方主義
[00:23:07.880 --> 00:23:10.880]  有些基督徒他們怎樣呢
[00:23:10.880 --> 00:23:12.880]  就是只管他人也上商
[00:23:12.880 --> 00:23:15.880]  但卻不訴自己家門前說
[00:23:15.880 --> 00:23:17.880]  這個剛剛分析
[00:23:17.880 --> 00:23:19.880]  顧著外面 但顧不了裡面
[00:23:19.880 --> 00:23:23.880]  也有些牧者可能在外面是個好的牧者
[00:23:23.880 --> 00:23:26.880]  但處理不了家裡好的關係
[00:23:26.880 --> 00:23:28.880]  這個真的很可悲
[00:23:28.880 --> 00:23:30.880]  有些人教別人要重視家庭
[00:23:30.880 --> 00:23:33.880]  但自己卻忽略了和家人建立關係
[00:23:33.880 --> 00:23:36.880]  所以神就要求以色列的審判官
[00:23:36.880 --> 00:23:39.880]  要對當地的人去盡責
[00:23:39.880 --> 00:23:43.880]  所以當我們特別是很多香港人
[00:23:43.880 --> 00:23:46.880]  國內的人來了英國的時候
[00:23:46.880 --> 00:23:49.880]  我們是要關心我們自己出生地
[00:23:49.880 --> 00:23:51.880]  但我們都要融入這個社會
[00:23:51.880 --> 00:23:54.880]  我們都要關心這個社會裡面的需要
[00:23:54.880 --> 00:23:57.880]  當然地方不是最重要 最重要就是人
[00:23:57.880 --> 00:24:00.880]  我們看看法官的操守是什麼呢
[00:24:00.880 --> 00:24:04.880]  第一點 不應該偏私
[00:24:04.880 --> 00:24:07.880]  這裡就很清楚的 來看
[00:24:07.880 --> 00:24:08.880]  很熟悉的這段經文
[00:24:08.880 --> 00:24:10.880]  我們再一次讀出來 好不好
[00:24:10.880 --> 00:24:13.880]  好 第18節到第20節
[00:24:13.880 --> 00:24:16.880]  沙門必按公義的審判官斷百姓
[00:24:16.880 --> 00:24:18.880]  不可鬱患政績
[00:24:18.880 --> 00:24:20.880]  不可看人的外貌
[00:24:20.880 --> 00:24:22.880]  也不可受賄賂
[00:24:22.880 --> 00:24:25.880]  又謂賄賂能叫智慧人的眼見黑妙
[00:24:25.880 --> 00:24:27.880]  又能顛倒異人的話
[00:24:27.880 --> 00:24:29.880]  你要追求至公至義
[00:24:29.880 --> 00:24:31.880]  好叫你存活
[00:24:31.880 --> 00:24:34.880]  聖修也會說你神所賜你的地
[00:24:34.880 --> 00:24:36.880]  原來這裡很清楚的說到
[00:24:36.880 --> 00:24:39.880]  審判官絕對不能夠偏私
[00:24:39.880 --> 00:24:42.880]  一定要追求至公至義
[00:24:42.880 --> 00:24:45.880]  原來審判官的原則就是強調
[00:24:45.880 --> 00:24:48.880]  司法是要公正 要秉行公義
[00:24:48.880 --> 00:24:51.880]  不要去想受審的人
[00:24:51.880 --> 00:24:54.880]  是以色列人還是外邦人
[00:24:54.880 --> 00:24:55.880]  都不能夠偏私
[00:24:55.880 --> 00:24:57.880]  所以這裡很清楚的說
[00:24:57.880 --> 00:25:00.880]  你也不能夠看輕我的外邦人
[00:25:00.880 --> 00:25:02.880]  甚至那時候他們是奴隸的身份
[00:25:02.880 --> 00:25:06.880]  他們去逃避埃及人
[00:25:06.880 --> 00:25:08.880]  那怎麼會有外人呢
[00:25:08.880 --> 00:25:10.880]  是他們會走的 是不是
[00:25:10.880 --> 00:25:14.880]  但是這裡很清楚地來帶給我們看到
[00:25:14.880 --> 00:25:16.880]  原來律法規定規
[00:25:16.880 --> 00:25:19.880]  不單單是為當前的需要
[00:25:19.880 --> 00:25:22.880]  也為了未來的日子的需要
[00:25:22.880 --> 00:25:25.880]  事實上那時候真的有外人的
[00:25:25.880 --> 00:25:28.880]  出得了記第12章37到38節
[00:25:28.880 --> 00:25:31.880]  以色列人從蘭室起行
[00:25:31.880 --> 00:25:32.880]  往所各去了
[00:25:32.880 --> 00:25:34.880]  除了婦人孩子
[00:25:34.880 --> 00:25:37.880]  步行的男人約有六十萬
[00:25:37.880 --> 00:25:39.880]  又有許多閒雜人
[00:25:39.880 --> 00:25:41.880]  當他們離開的時候
[00:25:41.880 --> 00:25:44.880]  同樣埃及是一個大國
[00:25:44.880 --> 00:25:47.880]  不單是有希伯來做苦工
[00:25:47.880 --> 00:25:49.880]  還有其他國家的人
[00:25:49.880 --> 00:25:51.880]  也可能在當中去做事
[00:25:51.880 --> 00:25:53.880]  當他們離開的時候
[00:25:53.880 --> 00:25:56.880]  就有很多人來做苦工
[00:25:56.880 --> 00:25:59.880]  我相信這就是他們的意見
[00:25:59.880 --> 00:26:02.880]  所以我相信這就是他們的意見
[00:26:02.880 --> 00:26:05.880]  所以我相信這就是他們的意見
[00:26:05.880 --> 00:26:08.880]  所以我相信這就是他們的意見
[00:26:08.880 --> 00:26:11.880]  所以我相信這就是他們的意見
[00:26:11.880 --> 00:26:14.880]  所以我相信這就是他們的意見
[00:26:14.880 --> 00:26:17.880]  所以我相信這就是他們的意見
[00:26:17.880 --> 00:26:20.880]  所以我相信這就是他們的意見
[00:26:20.880 --> 00:26:23.880]  所以我相信這就是他們的意見
[00:26:23.880 --> 00:26:26.880]  所以我相信這就是他們的意見
[00:26:26.880 --> 00:26:29.880]  所以我相信這就是他們的意見
[00:26:29.880 --> 00:26:32.880]  所以我相信這就是他們的意見
[00:26:32.880 --> 00:26:35.880]  所以我相信這就是他們的意見
[00:26:35.880 --> 00:26:38.880]  所以我相信這就是他們的意見
[00:26:38.880 --> 00:26:41.880]  所以我相信這就是他們的意見
[00:26:41.880 --> 00:26:44.880]  所以我相信這就是他們的意見
[00:26:44.880 --> 00:26:47.880]  所以我相信這就是他們的意見
[00:26:47.880 --> 00:26:50.880]  所以我相信這就是他們的意見
[00:26:50.880 --> 00:26:53.880]  所以我相信這就是他們的意見
[00:26:53.880 --> 00:26:56.880]  所以我相信這就是他們的意見
[00:26:56.880 --> 00:26:59.880]  所以我相信這就是他們的意見
[00:26:59.880 --> 00:27:02.880]  所以我相信這就是他們的意見
[00:27:02.880 --> 00:27:05.880]  所以我相信這就是他們的意見
[00:27:05.880 --> 00:27:08.880]  所以我相信這就是他們的意見
[00:27:08.880 --> 00:27:11.880]  所以我相信這就是他們的意見
[00:27:11.880 --> 00:27:14.880]  所以我相信這就是他們的意見
[00:27:14.880 --> 00:27:17.880]  所以我相信這就是他們的意見
[00:27:17.880 --> 00:27:20.880]  所以我相信這就是他們的意見
[00:27:20.880 --> 00:27:23.880]  所以我相信這就是他們的意見
[00:27:23.880 --> 00:27:26.880]  所以我相信這就是他們的意見
[00:27:26.880 --> 00:27:29.880]  所以我相信這就是他們的意見
[00:27:29.880 --> 00:27:32.880]  你和你兒女伏婢
[00:27:32.880 --> 00:27:34.880]  並住在你城裡的利美人
[00:27:34.880 --> 00:27:38.880]  以及在你們中間寄居的孤兒寡婦
[00:27:38.880 --> 00:27:41.880]  都要在耶和華你神所選擇
[00:27:41.880 --> 00:27:43.880]  立為堪明的居所
[00:27:43.880 --> 00:27:47.880]  在耶和華你的神面前歡樂
[00:27:47.880 --> 00:27:53.880]  即是寄居那些都要讓他們得到那個照顧
[00:27:53.880 --> 00:27:54.880]  這個很重要
[00:27:54.880 --> 00:27:56.880]  我自己都很深感受
[00:27:56.880 --> 00:27:59.880]  我離開香港之前的早兩年
[00:27:59.880 --> 00:28:02.880]  有一個家庭他們都是較為富庶的
[00:28:02.880 --> 00:28:05.880]  有三個的菲傭
[00:28:05.880 --> 00:28:08.880]  他就每個月請我去他們家裏一次
[00:28:08.880 --> 00:28:12.880]  用英文和那些菲傭來查經
[00:28:12.880 --> 00:28:15.880]  也都叫其他附近
[00:28:15.880 --> 00:28:18.880]  或者他的親人那些菲傭來
[00:28:18.880 --> 00:28:20.880]  譬如他們的奶奶會來
[00:28:20.880 --> 00:28:22.880]  帶來一個菲傭
[00:28:22.880 --> 00:28:24.880]  他們就自己的家人相聚
[00:28:24.880 --> 00:28:26.880]  就在另外一個房間裏面
[00:28:26.880 --> 00:28:29.880]  和這些菲傭來帶去查考聖經
[00:28:29.880 --> 00:28:31.880]  我覺得是很好的
[00:28:31.880 --> 00:28:34.880]  他在重視這些工人的信仰
[00:28:34.880 --> 00:28:37.880]  你想想老闆叫你來帶去聽道
[00:28:37.880 --> 00:28:39.880]  難道你現在不聽嗎 是不是
[00:28:39.880 --> 00:28:41.880]  所以主人都很重要
[00:28:41.880 --> 00:28:43.880]  但不得不承認人有主觀
[00:28:43.880 --> 00:28:45.880]  我們對一些低下階層的人
[00:28:45.880 --> 00:28:48.880]  外傭甚至在外地來的人
[00:28:48.880 --> 00:28:50.880]  或者國內來的人
[00:28:50.880 --> 00:28:52.880]  我們都會鄙視他們
[00:28:52.880 --> 00:28:53.880]  先入為主
[00:28:53.880 --> 00:28:55.880]  所以會有所偏差
[00:28:55.880 --> 00:28:57.880]  所以神跟他們說很重要的
[00:28:57.880 --> 00:29:00.880]  絕對不可以憑外貌來帶去什麼呢
[00:29:00.880 --> 00:29:02.880]  就是來帶去判斷那些人
[00:29:02.880 --> 00:29:04.880]  所以第十九節
[00:29:04.880 --> 00:29:07.880]  不可看外貌來定這些人的罪
[00:29:07.880 --> 00:29:10.880]  人往往就會被外貌所影響的
[00:29:10.880 --> 00:29:12.880]  樣貌清純那些呢
[00:29:12.880 --> 00:29:14.880]  真的好一些
[00:29:14.880 --> 00:29:16.880]  粗獷一些的
[00:29:16.880 --> 00:29:18.880]  那些就一定不是那麼好的
[00:29:18.880 --> 00:29:21.880]  那個少女一定是會被欺負的
[00:29:21.880 --> 00:29:24.880]  我們就很相信這個是一個什麼呢
[00:29:24.880 --> 00:29:27.880]  就是弱者
[00:29:27.880 --> 00:29:29.880]  但你知不知道很多人
[00:29:29.880 --> 00:29:33.880]  那時候會特別的來帶去上庭之前
[00:29:33.880 --> 00:29:35.880]  扮得很清純
[00:29:35.880 --> 00:29:37.880]  不知道大家知不知道
[00:29:37.880 --> 00:29:39.880]  我太太就是師母
[00:29:39.880 --> 00:29:42.880]  其實在法庭裏面做了超過十幾二十年
[00:29:42.880 --> 00:29:45.880]  她見盡很多的事
[00:29:45.880 --> 00:29:49.880]  她說譬如有一個藝人來
[00:29:49.880 --> 00:29:52.880]  要上法庭的時候
[00:29:52.880 --> 00:29:55.880]  那個法官是外籍官員
[00:29:55.880 --> 00:29:57.880]  很清純
[00:29:57.880 --> 00:29:59.880]  又喝醉了
[00:29:59.880 --> 00:30:01.880]  就在那裏哭
[00:30:01.880 --> 00:30:03.880]  那個官員就說
[00:30:03.880 --> 00:30:06.880]  Take care, take care, pretty girl
[00:30:06.880 --> 00:30:09.880]  昨天她沒有罪
[00:30:09.880 --> 00:30:11.880]  但原來當我一出了法庭的時候
[00:30:11.880 --> 00:30:13.880]  馬上化了濃妝
[00:30:13.880 --> 00:30:15.880]  擔著口煙
[00:30:15.880 --> 00:30:16.880]  粗口爛舌
[00:30:16.880 --> 00:30:18.880]  馬上是兩個人來的
[00:30:18.880 --> 00:30:23.880]  不要這麼容易被外貌騙了
[00:30:23.880 --> 00:30:26.880]  很簡單舉一個例子
[00:30:26.880 --> 00:30:29.880]  在新浦江有個阿婆
[00:30:29.880 --> 00:30:31.880]  很可憐的
[00:30:31.880 --> 00:30:32.880]  經常有人拿錢
[00:30:32.880 --> 00:30:34.880]  但被人揭發了
[00:30:34.880 --> 00:30:35.880]  東張西望都有
[00:30:35.880 --> 00:30:36.880]  不過我沒有看
[00:30:36.880 --> 00:30:38.880]  有兩層樓握手
[00:30:38.880 --> 00:30:40.880]  甚至過千萬
[00:30:40.880 --> 00:30:42.880]  你死不死
[00:30:42.880 --> 00:30:43.880]  但好像很可憐
[00:30:43.880 --> 00:30:46.880]  有個阿婆坐兩元的巴士
[00:30:46.880 --> 00:30:47.880]  已經有優惠了
[00:30:47.880 --> 00:30:48.880]  還要求
[00:30:48.880 --> 00:30:50.880]  可不可以給一元
[00:30:50.880 --> 00:30:52.880]  司機說你給少了
[00:30:52.880 --> 00:30:54.880]  就發脾氣了
[00:30:54.880 --> 00:30:57.880]  接著下車扮可憐還要報警
[00:30:57.880 --> 00:30:59.880]  所以有時候我們都要很小心
[00:30:59.880 --> 00:31:02.880]  不要被一些外貌影響到
[00:31:02.880 --> 00:31:05.880]  所以聖經裏面再提醒我們
[00:31:05.880 --> 00:31:06.880]  是怎樣呢
[00:31:06.880 --> 00:31:08.880]  17、18兩節
[00:31:17.880 --> 00:31:20.880]  不以貌取人也不受賄賂
[00:31:20.880 --> 00:31:22.880]  他為孤兒寡婦伸冤
[00:31:22.880 --> 00:31:26.880]  又憐愛寄居的似給他依食
[00:31:26.880 --> 00:31:27.880]  這裡很清楚說
[00:31:27.880 --> 00:31:29.880]  神是不以貌取人
[00:31:29.880 --> 00:31:30.880]  也不會收受賄賂
[00:31:30.880 --> 00:31:32.880]  所以記不記得一段經文
[00:31:32.880 --> 00:31:33.880]  我最喜歡的
[00:31:33.880 --> 00:31:34.880]  不仗人看人
[00:31:34.880 --> 00:31:36.880]  人是看外貌
[00:31:36.880 --> 00:31:38.880]  但神是看內心的
[00:31:38.880 --> 00:31:39.880]  所以你記住
[00:31:39.880 --> 00:31:42.880]  不要被外表騙了你
[00:31:42.880 --> 00:31:44.880]  審判官是神的選民
[00:31:44.880 --> 00:31:47.880]  他判斷都要依神的屬性而行
[00:31:47.880 --> 00:31:49.880]  神是怎樣來審判人
[00:31:49.880 --> 00:31:52.880]  剛才我們就讀了那段經文
[00:31:52.880 --> 00:31:54.880]  神是不會看人的面色
[00:31:54.880 --> 00:31:58.880]  他聽訴訟也不會扭分跪前
[00:31:58.880 --> 00:32:00.880]  他是不會懼怕人的
[00:32:00.880 --> 00:32:02.880]  所以神是公正
[00:32:02.880 --> 00:32:05.880]  他才是最完美的典範
[00:32:05.880 --> 00:32:08.880]  但世界上有多少官員
[00:32:08.880 --> 00:32:09.880]  會是這樣
[00:32:09.880 --> 00:32:12.880]  很多時候都會有偏差
[00:32:12.880 --> 00:32:14.880]  這段經文的直譯是
[00:32:14.880 --> 00:32:16.880]  不可看人的臉色
[00:32:16.880 --> 00:32:18.880]  原來有些審判官
[00:32:18.880 --> 00:32:21.880]  是會看那個被審者是怎樣
[00:32:21.880 --> 00:32:23.880]  他的身份是怎樣
[00:32:23.880 --> 00:32:25.880]  如果有財有勢的時候
[00:32:25.880 --> 00:32:27.880]  他請一些大律師
[00:32:27.880 --> 00:32:29.880]  去幫他辯護的時候
[00:32:29.880 --> 00:32:31.880]  那些官員也有些
[00:32:31.880 --> 00:32:32.880]  會怯了他們
[00:32:32.880 --> 00:32:34.880]  不敢強力的盤問
[00:32:34.880 --> 00:32:37.880]  但如果那些弱勢社群又怎樣呢
[00:32:37.880 --> 00:32:38.880]  他們就會怎樣呢
[00:32:38.880 --> 00:32:39.880]  有不同的態度
[00:32:39.880 --> 00:32:42.880]  這是絕對的不應該
[00:32:42.880 --> 00:32:44.880]  故此在律法上指明
[00:32:44.880 --> 00:32:47.880]  聽訴訟是不可分跪前
[00:32:47.880 --> 00:32:49.880]  也不可以懼怕人
[00:32:49.880 --> 00:32:51.880]  剛才我講了
[00:32:51.880 --> 00:32:54.880]  我太太在法庭做了超過20年
[00:32:54.880 --> 00:32:58.880]  她知道原來有些律師
[00:32:58.880 --> 00:33:00.880]  特別是很勁的
[00:33:00.880 --> 00:33:02.880]  那時候那些官
[00:33:02.880 --> 00:33:04.880]  其實那些官是由律師
[00:33:04.880 --> 00:33:06.880]  慢慢進升而已
[00:33:06.880 --> 00:33:09.880]  那時候他們真的會怯了
[00:33:09.880 --> 00:33:11.880]  所以有些會害怕
[00:33:11.880 --> 00:33:14.880]  所以有些人沒有律師
[00:33:14.880 --> 00:33:16.880]  來幫他辯護的話
[00:33:16.880 --> 00:33:18.880]  有些會吃虧
[00:33:18.880 --> 00:33:19.880]  更加可悲的是
[00:33:19.880 --> 00:33:22.880]  有些法官因為政治的壓力之下
[00:33:22.880 --> 00:33:24.880]  而做出不合理的判斷
[00:33:24.880 --> 00:33:27.880]  我想我們不勝枚舉
[00:33:27.880 --> 00:33:28.880]  這些例子
[00:33:28.880 --> 00:33:30.880]  那時候正如比拉多
[00:33:30.880 --> 00:33:32.880]  去審判耶穌
[00:33:32.880 --> 00:33:34.880]  他很肯定耶穌是沒有罪的
[00:33:34.880 --> 00:33:36.880]  那時候
[00:33:36.880 --> 00:33:38.880]  但是怎麼可以要聽耶穌呢
[00:33:38.880 --> 00:33:40.880]  快要受苦節了
[00:33:40.880 --> 00:33:41.880]  我們看看這段經文
[00:33:41.880 --> 00:33:44.880]  爆發到第15章第10到第15節
[00:33:44.880 --> 00:33:47.880]  他原曉得祭司長是因為
[00:33:47.880 --> 00:33:50.880]  疾道才把耶穌解了內
[00:33:50.880 --> 00:33:52.880]  只是祭司長教唆眾人
[00:33:52.880 --> 00:33:55.880]  寧可釋放巴拉巴及他們
[00:33:55.880 --> 00:33:57.880]  比拉多說為什麼呢
[00:33:57.880 --> 00:33:59.880]  他作了什麼惡事呢
[00:33:59.880 --> 00:34:01.880]  他們便極力地喊著說
[00:34:01.880 --> 00:34:03.880]  把他釘十字架
[00:34:03.880 --> 00:34:05.880]  比拉多要叫眾人喜悅
[00:34:05.880 --> 00:34:07.880]  就釋放巴拉巴及他們
[00:34:07.880 --> 00:34:09.880]  將耶穌鞭打了
[00:34:09.880 --> 00:34:11.880]  交給人釘十字架
[00:34:11.880 --> 00:34:13.880]  原來
[00:34:13.880 --> 00:34:15.880]  中古
[00:34:15.880 --> 00:34:17.880]  以前 現在
[00:34:17.880 --> 00:34:19.880]  很多法官
[00:34:19.880 --> 00:34:21.880]  掌權者都是有鞭策的
[00:34:21.880 --> 00:34:24.880]  比拉多很清楚知道
[00:34:24.880 --> 00:34:25.880]  耶穌是沒有罪的
[00:34:25.880 --> 00:34:27.880]  也知道他們是妒忌耶穌的
[00:34:27.880 --> 00:34:29.880]  但是
[00:34:29.880 --> 00:34:30.880]  你留意到
[00:34:30.880 --> 00:34:33.880]  因為群眾的壓力
[00:34:33.880 --> 00:34:35.880]  他為了要叫眾人喜悅
[00:34:35.880 --> 00:34:38.880]  於是就釋放了巴拉巴
[00:34:38.880 --> 00:34:40.880]  將無罪的耶穌
[00:34:40.880 --> 00:34:41.880]  也是去判斷
[00:34:41.880 --> 00:34:42.880]  但是今天
[00:34:42.880 --> 00:34:44.880]  我們看到很多的官
[00:34:44.880 --> 00:34:46.880]  他都要升官的嘛
[00:34:46.880 --> 00:34:48.880]  也都有政治的壓力
[00:34:48.880 --> 00:34:50.880]  所以那些判斷
[00:34:50.880 --> 00:34:52.880]  是令我們搖頭嘆息的
[00:34:52.880 --> 00:34:54.880]  好了 還有法官的操守是什麼呢
[00:34:54.880 --> 00:34:56.880]  就是不能夠收受賄賂
[00:34:56.880 --> 00:34:58.880]  這裡很清楚警告一件事
[00:34:58.880 --> 00:35:01.880]  他們絕對不可以來受賄賂
[00:35:01.880 --> 00:35:03.880]  他們金錢
[00:35:03.880 --> 00:35:05.880]  其實每個人都喜歡的
[00:35:05.880 --> 00:35:07.880]  剛剛今天
[00:35:07.880 --> 00:35:09.880]  就已經上網了
[00:35:09.880 --> 00:35:12.880]  昨天可能幫我的人忙了
[00:35:12.880 --> 00:35:15.880]  我就說兩個富豪的遭遇
[00:35:15.880 --> 00:35:17.880]  一個就是李嘉誠
[00:35:17.880 --> 00:35:19.880]  一個就是李兆基
[00:35:19.880 --> 00:35:22.880]  好像已經過了幾千人聽
[00:35:22.880 --> 00:35:24.880]  我也很強調
[00:35:24.880 --> 00:35:25.880]  錢我們都喜歡的
[00:35:25.880 --> 00:35:27.880]  絕對不是不喜歡的
[00:35:27.880 --> 00:35:29.880]  不過
[00:35:29.880 --> 00:35:31.880]  有時候我們會為了錢
[00:35:31.880 --> 00:35:33.880]  令到自己很不安呢
[00:35:33.880 --> 00:35:35.880]  或者很辛苦呢
[00:35:35.880 --> 00:35:36.880]  我們做金錢的主人
[00:35:36.880 --> 00:35:38.880]  還是做金錢的奴隸呢
