
[00:00:00.000 --> 00:00:02.980]  各位來賓 諸位弟兄姊妹 平安
[00:19:41.920 --> 00:19:44.120]  而如果見到這個耶和華神
[00:19:44.120 --> 00:19:49.020]  這個藥櫃被外邊的外族的人
[00:19:49.020 --> 00:19:51.320]  菲利士人所拿走的
[00:19:51.320 --> 00:19:53.520]  這個是心情非常難過
[00:19:53.520 --> 00:19:56.920]  這個的這個的積分
[00:19:56.920 --> 00:20:00.720]  會將被他們從他家中奪去
[00:20:00.720 --> 00:20:01.920]  就算是蘇羅
[00:20:01.920 --> 00:20:05.520]  看到蘇羅都會在日後的十五義記上
[00:20:05.520 --> 00:20:07.520]  我們都看到蘇羅都會殺死
[00:20:07.520 --> 00:20:11.620]  他的這班家族裏面的祭司
[00:20:11.620 --> 00:20:16.920]  阿希米勒的祭司的家族都會被殺
[00:20:16.920 --> 00:20:18.420]  所以我們一路看到下去
[00:20:18.420 --> 00:20:20.320]  一路神在將他的計劃
[00:20:20.320 --> 00:20:23.620]  透過這個先知去告訴他們
[00:20:23.620 --> 00:20:25.720]  將來將會發生什麼事
[00:20:25.720 --> 00:20:29.120]  會有個居所敗壞敗落
[00:20:29.120 --> 00:20:32.920]  藥櫃被奪去
[00:20:32.920 --> 00:20:35.120]  就算是蘇羅都會殺了他的家人
[00:20:35.120 --> 00:20:36.620]  他的後代
[00:20:36.620 --> 00:20:37.720]  祭司的積分
[00:20:37.720 --> 00:20:41.020]  最後連這個所羅門王
[00:20:41.020 --> 00:20:42.420]  都將他的祭司的積分
[00:20:42.420 --> 00:20:44.420]  從他的家族取去
[00:20:44.420 --> 00:20:46.020]  不讓他拿走
[00:20:46.020 --> 00:20:51.620]  這個就是他要立一個忠心的祭司
[00:20:51.620 --> 00:20:53.020]  不是以利家
[00:20:53.020 --> 00:20:55.220]  以利這個家庭裏面
[00:20:55.220 --> 00:20:59.820]  他們的祭司一直去看重他們的子女
[00:20:59.820 --> 00:21:01.920]  受到以利看重他們的子女
[00:21:01.920 --> 00:21:04.720]  已經會受到責罰
[00:21:04.720 --> 00:21:06.420]  他要揀選他的祭司是什麼
[00:21:06.420 --> 00:21:08.320]  是誰有什麼特性
[00:21:08.320 --> 00:21:09.520]  特質就是
[00:21:09.520 --> 00:21:13.220]  照著神心意而行
[00:21:13.220 --> 00:21:17.120]  那些的祭司去侍奉他
[00:21:17.120 --> 00:21:19.720]  這些就是合神心意的僕人
[00:21:19.720 --> 00:21:22.720]  他們會揀選他的僕人去侍奉他
[00:21:22.720 --> 00:21:25.320]  你們的家人
[00:21:25.320 --> 00:21:27.620]  本來就是祭司的身份
[00:21:27.620 --> 00:21:28.920]  是有獻祭的
[00:21:28.920 --> 00:21:30.120]  即是獻祭的時候
[00:21:30.120 --> 00:21:34.620]  每人可以有他的神的規矩
[00:21:34.620 --> 00:21:37.520]  去拿到他應得的那份
[00:21:37.520 --> 00:21:39.120]  但是剛才提到
[00:21:39.120 --> 00:21:40.420]  一開始經文提到
[00:21:40.420 --> 00:21:44.320]  他兩個祭用他任意地取東西吃
[00:21:44.320 --> 00:21:46.420]  本來很豐足的
[00:21:46.420 --> 00:21:47.820]  將來的時候
[00:21:47.820 --> 00:21:50.620]  你如果被奪去這個祭司的積分
[00:21:50.620 --> 00:21:54.320]  你們的子女就沒那麼豐足了
[00:21:54.320 --> 00:21:56.820]  就好像求銀子求餅吃
[00:21:56.820 --> 00:22:00.120]  因為他的積分而被奪走
[00:22:00.120 --> 00:22:04.620]  所以先知這個寓言
[00:22:04.620 --> 00:22:07.020]  就會一一在撒姆爾記上
[00:22:07.020 --> 00:22:08.120]  一路看下去
[00:22:08.120 --> 00:22:10.920]  就逐一去成就
[00:22:10.920 --> 00:22:12.820]  我們看到這裡的時候
[00:22:12.820 --> 00:22:17.320]  我們看到一個全家福
[00:22:17.320 --> 00:22:20.920]  看到兩個很大的分別對比
[00:22:20.920 --> 00:22:22.020]  以利那一家
[00:22:22.020 --> 00:22:25.220]  他兩個兒子
[00:22:25.220 --> 00:22:27.420]  賀佛利和菲利克
[00:22:27.420 --> 00:22:29.020]  他們的關係就是
[00:22:29.020 --> 00:22:32.520]  以利看重他的子女
[00:22:32.520 --> 00:22:36.020]  但是他的兒子沒有回應
[00:22:36.020 --> 00:22:37.420]  以利和神的關係
[00:22:37.420 --> 00:22:39.320]  他和神有得到神的應許
[00:22:39.320 --> 00:22:41.420]  但是他看重他的子女
[00:22:41.420 --> 00:22:46.220]  多於看重這個華神
[00:22:46.220 --> 00:22:47.620]  這個就是任意
[00:22:47.620 --> 00:22:52.020]  各人任意而行的全家福
[00:22:52.020 --> 00:22:53.920]  但是在看到對比的時候
[00:22:53.920 --> 00:22:56.420]  我們看到撒姆爾
[00:22:56.420 --> 00:22:58.820]  和他父母的關係
[00:22:58.820 --> 00:23:00.820]  和神的關係的時候
[00:23:00.820 --> 00:23:02.520]  他和神的關係
[00:23:02.520 --> 00:23:05.820]  以利和迦那和神的關係有回應
[00:23:05.820 --> 00:23:06.720]  他跟從神
[00:23:06.720 --> 00:23:07.420]  叫他怎樣做
[00:23:07.420 --> 00:23:08.220]  他又怎樣
[00:23:08.220 --> 00:23:12.920]  有互相互動的關係當中
[00:23:12.920 --> 00:23:14.520]  他和撒姆爾都是
[00:23:14.520 --> 00:23:15.320]  他和撒姆爾
[00:23:15.320 --> 00:23:19.520]  他全程照顧教導撒姆爾
[00:23:19.520 --> 00:23:22.220]  撒姆爾都會在主裡面
[00:23:22.220 --> 00:23:25.020]  能夠建裝起來
[00:23:25.020 --> 00:23:26.920]  繼續去認識神
[00:23:26.920 --> 00:23:29.020]  他和神的關係當然有
[00:23:29.020 --> 00:23:30.620]  他認識到神
[00:23:30.620 --> 00:23:34.020]  所以這兩幅全家福
[00:23:34.020 --> 00:23:35.520]  是很大的對比
[00:23:35.520 --> 00:23:38.020]  我們當然是選擇後者
[00:23:38.020 --> 00:23:40.420]  我們希望得到神的祝福
[00:23:40.420 --> 00:23:42.820]  我們跟隨神的教導去行的時候
[00:23:42.820 --> 00:23:47.120]  就照神心意去做我們父親的職份
[00:23:47.120 --> 00:23:48.620]  我們做兒女也是
[00:23:48.620 --> 00:23:50.420]  我們雖然當中可能未有
[00:23:50.420 --> 00:23:54.720]  有些弟兄姊妹是沒有自己的兒女的時候
[00:23:54.720 --> 00:23:55.820]  我們身為
[00:23:55.820 --> 00:23:58.220]  我們要跟著撒姆爾學習
[00:23:58.220 --> 00:24:00.720]  我們看今天二弗所書的經文當中
[00:24:00.720 --> 00:24:04.420]  教導我們怎樣去尊敬我們的父親
[00:24:04.420 --> 00:24:08.020]  這是二弗所書所教導我們的
[00:24:08.020 --> 00:24:12.920]  今天就用這兩個父親的例子去學習
[00:24:12.920 --> 00:24:16.020]  我們怎樣去教導我們的子女去認識神
[00:24:16.020 --> 00:24:18.320]  我們看到今天的第一點
[00:24:18.320 --> 00:24:20.520]  我們應用的原則的第一點就是
[00:24:20.520 --> 00:24:24.920]  我們要跟養子女認識神
[00:24:24.920 --> 00:24:27.120]  我們要跟他同工
[00:24:27.120 --> 00:24:29.920]  一同要與神同工
[00:24:29.920 --> 00:24:32.220]  去養子女去認識神
[00:24:32.220 --> 00:24:39.220]  這個重點就是看到我們有一段文章
[00:24:39.220 --> 00:24:48.820]  我看到在今天心理學的雜誌裏面
[00:24:48.820 --> 00:24:50.820]  有一個作者問
[00:24:50.820 --> 00:24:56.420]  我們自兒孩子怎樣會成為一個自戀狂
[00:24:56.420 --> 00:25:03.620]  有什麼原因會導致我們的小孩變成自戀狂
[00:25:03.620 --> 00:25:06.020]  自我中心的小孩子
[00:25:06.020 --> 00:25:09.120]  他在這裏分析
[00:25:09.120 --> 00:25:10.820]  他們所感受到的
[00:25:10.820 --> 00:25:14.820]  從父親父母而來的愛
[00:25:14.820 --> 00:25:16.320]  是有條件的時候
[00:25:16.320 --> 00:25:17.320]  他就很擔心
[00:25:17.320 --> 00:25:22.020]  你要考試全A才可以得到他的愛
[00:25:22.020 --> 00:25:26.220]  或者在這種環境之下
[00:25:26.220 --> 00:25:30.820]  他們就會有一種不平安的感覺
[00:25:30.820 --> 00:25:37.520]  他們的安心是建基於看人的讚許而成長的時候
[00:25:37.520 --> 00:25:40.120]  他們這種有條件的愛
[00:25:40.120 --> 00:25:44.220]  就會令到他們將來會自我中心
[00:25:44.220 --> 00:25:46.220]  有自戀狂的趨勢
[00:25:46.220 --> 00:25:52.920]  這個心理學家是一個自戀狂症的專家
[00:25:52.920 --> 00:25:54.520]  他這樣跟大家分析
[00:25:54.520 --> 00:25:58.220]  如果我們將我們無條件的愛
[00:25:58.220 --> 00:26:01.720]  傳遞給下一代的時候
[00:26:01.720 --> 00:26:09.320]  他們就不會有自我中心的情況
[00:26:09.320 --> 00:26:11.620]  所以我們看到這裏的情況之下
[00:26:11.620 --> 00:26:15.920]  我們做基督徒的家長的時候
[00:26:15.920 --> 00:26:18.920]  我們真的要鼓勵要與神同工
[00:26:18.920 --> 00:26:19.820]  我們要與神同工
[00:26:19.820 --> 00:26:21.320]  大家開車進來的時候
[00:26:21.320 --> 00:26:24.720]  你看到那個海報
[00:26:24.720 --> 00:26:26.720]  說這個暑期聖經班
[00:26:26.720 --> 00:26:28.120]  剛才也有宣佈
[00:26:28.120 --> 00:26:30.020]  那個暑期聖經班的海報
[00:26:30.020 --> 00:26:31.620]  已經在停車場外面
[00:26:31.620 --> 00:26:33.320]  大家都應該看到了
[00:26:33.320 --> 00:26:36.720]  就說歡迎四至六歲的小朋友去參加
[00:26:36.720 --> 00:26:38.520]  我們期望我們當中的
[00:26:38.520 --> 00:26:41.920]  有四至六歲的兒童的家長
[00:26:41.920 --> 00:26:44.120]  鼓勵大家的子女
[00:26:44.120 --> 00:26:46.120]  我們一起與神同工
[00:26:46.120 --> 00:26:47.320]  與神同工去鼓勵
[00:26:47.320 --> 00:26:49.420]  給他們一個機會去認識神
[00:26:49.420 --> 00:26:51.020]  我們有大一點小朋友的
[00:26:51.020 --> 00:26:54.720]  其實我們的兒童部
[00:26:54.720 --> 00:27:00.320]  都在找義工在暑期聖經班幫忙
[00:27:00.320 --> 00:27:01.820]  我們可以鼓勵我們的子女
[00:27:01.820 --> 00:27:03.220]  去參加聖經班
[00:27:03.220 --> 00:27:08.120]  或者在聖經班裏面幫忙做義工
[00:27:08.120 --> 00:27:12.020]  我們當中有一群年長一點的父母
[00:27:12.020 --> 00:27:16.420]  他們的子女已經空巢
[00:27:16.420 --> 00:27:17.920]  或者他們搬到別處
[00:27:17.920 --> 00:27:19.820]  或者搬到地下室
[00:27:19.820 --> 00:27:20.920]  霸佔了地下室也好
[00:27:20.920 --> 00:27:23.920]  怎樣的情況也好
[00:27:23.920 --> 00:27:26.820]  我們真的要將他們十字架
[00:27:26.820 --> 00:27:27.820]  主耶穌基督十字架
[00:27:27.820 --> 00:27:29.520]  這個無條件的愛
[00:27:29.520 --> 00:27:31.020]  去與他們分享
[00:27:31.020 --> 00:27:31.620]  怎樣分享?
[00:27:31.620 --> 00:27:34.820]  我們既然是主內的基督徒
[00:27:34.820 --> 00:27:37.720]  我們在教會裏面有侍奉敬拜
[00:27:37.720 --> 00:27:41.120]  我們可不可以在我們的談談當中
[00:27:41.120 --> 00:27:45.420]  去分享我們侍奉裏面的喜樂
[00:27:45.420 --> 00:27:46.120]  使他們知道
[00:27:46.120 --> 00:27:48.320]  原來我們在主耶穌基督裏面
[00:27:48.320 --> 00:27:49.920]  是滿有喜樂的生活
[00:27:49.920 --> 00:27:52.220]  我們雖然會遇到一些困難
[00:27:52.220 --> 00:27:54.120]  有時侍奉可能有時不開心
[00:27:54.120 --> 00:27:55.920]  有些衝突
[00:27:55.920 --> 00:27:57.620]  有時有些困難的時候
[00:27:57.620 --> 00:27:59.420]  但是當我們的子女
[00:27:59.420 --> 00:28:01.420]  聽到我們怎樣去度過
[00:28:01.420 --> 00:28:03.120]  這些經歷的時候
[00:28:03.120 --> 00:28:04.320]  他都會嘗試問
[00:28:04.320 --> 00:28:05.620]  這個主耶穌基督
[00:28:05.620 --> 00:28:08.420]  這份的愛是甚麼的愛?
[00:28:08.420 --> 00:28:11.120]  我們一同去與神
[00:28:11.120 --> 00:28:12.520]  一同去同工
[00:28:12.520 --> 00:28:15.320]  使他們能夠認識神
[00:28:15.320 --> 00:28:16.420]  這個是第一點
[00:28:16.420 --> 00:28:19.420]  第二點是與神同工
[00:28:19.420 --> 00:28:20.520]  讓子女認識神
[00:28:20.520 --> 00:28:23.120]  第二點是我們要明白神的心意
[00:28:23.120 --> 00:28:24.920]  我們要明白神的心意
[00:28:24.920 --> 00:28:28.020]  要照著神的心意而行
[00:28:28.020 --> 00:28:30.220]  我們既然跟隨主耶穌基督的話
[00:28:30.220 --> 00:28:34.520]  我們要將自己分別為聖
[00:28:34.520 --> 00:28:38.420]  我們不要跟隨肉體上的私慾而行
[00:28:38.420 --> 00:28:40.320]  我們看到這個例子的時候
[00:28:40.320 --> 00:28:41.420]  看到撒姆爾
[00:28:41.420 --> 00:28:43.620]  撒姆爾見著
[00:28:43.620 --> 00:28:46.620]  以尼的兩個兒子在回眸裡面
[00:28:46.620 --> 00:28:49.420]  所作所為
[00:28:49.420 --> 00:28:51.020]  很令人憂傷
[00:28:51.020 --> 00:28:54.520]  有時真的很灰心
[00:28:54.520 --> 00:28:56.920]  為甚麼主內的弟兄姊妹
[00:28:56.920 --> 00:29:01.720]  有時會這樣去過生活呢?
[00:29:01.720 --> 00:29:03.720]  我們真的要尋求神的心意
[00:29:03.720 --> 00:29:04.520]  去明白到
[00:29:04.520 --> 00:29:06.320]  我們既然跟隨耶穌基督
[00:29:06.320 --> 00:29:09.020]  我們不要被肉體的私慾
[00:29:09.020 --> 00:29:11.020]  繼續去掌管我們
[00:29:11.020 --> 00:29:16.220]  因為這些罪是破壞神所美好的計劃
[00:29:16.220 --> 00:29:20.620]  我們要在這個情況之下
[00:29:20.620 --> 00:29:23.020]  我們依然要尋求
[00:29:23.020 --> 00:29:25.020]  去明白到神的心意
[00:29:25.020 --> 00:29:29.920]  不要有失落
[00:29:29.920 --> 00:29:33.920]  我們又不可以令到子女有灰心的情況
[00:29:33.920 --> 00:29:35.820]  剛才我們讀二弗所書的時候
[00:29:35.820 --> 00:29:37.420]  我們明白到神的心意
[00:29:37.420 --> 00:29:39.920]  但是我們又不可以令到教導的時候
[00:29:39.920 --> 00:29:42.120]  令到他喪志
[00:29:42.120 --> 00:29:46.420]  所以我們做子女的
[00:29:46.420 --> 00:29:47.420]  或者做父母的
[00:29:47.420 --> 00:29:49.720]  我們將這些困難的事情
[00:29:49.720 --> 00:29:51.120]  這些尋求當中
[00:29:51.120 --> 00:29:55.620]  我們放在禱告裡面
[00:29:55.620 --> 00:29:59.620]  子女遇到可能有找工作的難處
[00:29:59.620 --> 00:30:00.020]  有啊
[00:30:00.020 --> 00:30:03.020]  即是有些剛剛畢業
[00:30:03.020 --> 00:30:06.220]  有找工作的難處
[00:30:06.220 --> 00:30:07.920]  我們鼓勵的時候
[00:30:07.920 --> 00:30:12.020]  我們是否經常說教你怎樣做
[00:30:12.020 --> 00:30:16.220]  有時會令到子女不想和你聊天
[00:30:16.220 --> 00:30:18.220]  每次和你聊天
[00:30:18.220 --> 00:30:20.820]  你就會說怎樣怎樣
[00:30:20.820 --> 00:30:23.620]  你有沒有試過怎樣
[00:30:23.620 --> 00:30:31.020]  會令到人很想和你有個子女父親的關係
[00:30:31.020 --> 00:30:35.020]  不是每次聊天都說你應該怎樣做
[00:30:35.020 --> 00:30:36.820]  我們背後為他禱告
[00:30:36.820 --> 00:30:39.220]  我們教會將會重開
[00:30:39.220 --> 00:30:40.920]  同一個原理就是
[00:30:40.920 --> 00:30:44.420]  我們見到主內有弟兄姊妹回來教會的時候
[00:30:44.420 --> 00:30:45.220]  你有沒有追問
[00:30:45.220 --> 00:30:45.920]  是誰是誰
[00:30:45.920 --> 00:30:47.120]  你有沒有找到工作
[00:30:47.120 --> 00:30:49.820]  你有沒有試過怎樣怎樣
[00:30:49.820 --> 00:30:52.820]  不要這樣追問人家
[00:30:52.820 --> 00:30:54.820]  我們尋求神的心意
[00:30:54.820 --> 00:30:55.520]  你明白他的心意
[00:30:55.520 --> 00:30:59.520]  我們在背後為他們禱告
[00:30:59.520 --> 00:31:02.220]  我們在他需要的時候
[00:31:02.220 --> 00:31:04.520]  我們去幫助他們
[00:31:04.520 --> 00:31:06.520]  各方面去幫助他們
[00:31:06.520 --> 00:31:08.520]  第二點就是我們要明白神的心意
[00:31:08.520 --> 00:31:10.020]  照著神的心意而行
[00:31:10.020 --> 00:31:15.620]  我們夫妻要有同一個心
[00:31:15.620 --> 00:31:18.620]  因為我們看到
[00:31:18.620 --> 00:31:20.620]  以利加拿和哈拿
[00:31:20.620 --> 00:31:24.220]  他們一同去幫助薩姆爾成長
[00:31:24.220 --> 00:31:26.120]  看到嗎
[00:31:26.120 --> 00:31:28.920]  以利加拿就帶他們全家一起上山
[00:31:28.920 --> 00:31:33.320]  去時羅回莫道京拜
[00:31:33.320 --> 00:31:37.420]  哈拿就做一些衣物給他們穿
[00:31:37.420 --> 00:31:38.920]  讓他們長大
[00:31:38.920 --> 00:31:41.420]  他們在配搭
[00:31:41.420 --> 00:31:44.520]  他們不是在互相對抗
[00:31:44.520 --> 00:31:46.520]  不是你去東他去西
[00:31:46.520 --> 00:31:47.520]  不是的
[00:31:47.520 --> 00:31:49.020]  父母是團隊
[00:31:49.020 --> 00:31:50.520]  父親和母親
[00:31:50.520 --> 00:31:53.120]  我們用神的心意
[00:31:53.120 --> 00:31:55.620]  我們父母是一個同心
[00:31:55.620 --> 00:31:58.820]  團隊去帶領這個家庭
[00:31:58.820 --> 00:32:01.820]  我們看第三點的時候
[00:32:01.820 --> 00:32:05.820]  看到經文
[00:32:05.820 --> 00:32:07.820]  大家剛才讀過
[00:32:07.820 --> 00:32:09.820]  我們作兒女的
[00:32:09.820 --> 00:32:11.820]  在主理要聽從父母
[00:32:11.820 --> 00:32:13.820]  是理所當然的
[00:32:13.820 --> 00:32:15.820]  尊敬父母
[00:32:15.820 --> 00:32:16.820]  但我們做父親的
[00:32:16.820 --> 00:32:18.820]  千萬不要惹兒女的氣
[00:32:18.820 --> 00:32:20.820]  不要惹兒女
[00:32:20.820 --> 00:32:21.820]  我們要尋求神的心意
[00:32:21.820 --> 00:32:23.820]  但照著主的教訓
[00:32:23.820 --> 00:32:26.820]  去警戒去養育他們
[00:32:26.820 --> 00:32:28.820]  不要像以利那樣
[00:32:28.820 --> 00:32:32.820]  明明知道兒女在藐視神
[00:32:32.820 --> 00:32:37.820]  繼續給他祭司的積分
[00:32:37.820 --> 00:32:39.820]  這個不應該
[00:32:39.820 --> 00:32:42.820]  他應該去警戒去教訓他們
[00:32:42.820 --> 00:32:46.820]  這是父親的責任
[00:32:46.820 --> 00:32:48.820]  所以看到這個時候
[00:32:48.820 --> 00:32:50.820]  我們真的要明白神的心意
[00:32:50.820 --> 00:32:52.820]  照著神的心意而行
[00:32:52.820 --> 00:32:54.820]  我們看第三個原則的時候
[00:32:54.820 --> 00:32:58.820]  我們要以主為首位
[00:32:58.820 --> 00:33:00.820]  活在主的話中
[00:33:00.820 --> 00:33:02.820]  我們不要過於尊重兒女
[00:33:02.820 --> 00:33:05.820]  而不尊重神
[00:33:05.820 --> 00:33:07.820]  這是我們的教訓
[00:33:07.820 --> 00:33:12.820]  神的地位永遠高於子女
[00:33:12.820 --> 00:33:14.820]  神會教導我們
[00:33:14.820 --> 00:33:17.820]  有個原則去教訓我們
[00:33:17.820 --> 00:33:21.820]  更正兒女所犯的錯誤
[00:33:21.820 --> 00:33:25.820]  很多時候我們做父母
[00:33:25.820 --> 00:33:27.820]  有些小朋友
[00:33:27.820 --> 00:33:29.820]  最小的八歲
[00:33:29.820 --> 00:33:31.820]  最大的十四歲
[00:33:31.820 --> 00:33:33.820]  十歲十二十四
[00:33:33.820 --> 00:33:35.820]  每隔兩年
[00:33:35.820 --> 00:33:37.820]  十歲十二十四
[00:33:37.820 --> 00:33:39.820]  最小十四十四歲
[00:33:39.820 --> 00:33:41.820]  我們在來明州之前
[00:33:41.820 --> 00:33:43.820]  就算現在
[00:33:43.820 --> 00:33:45.820]  小朋友有很多活動
[00:33:45.820 --> 00:33:47.820]  幻想一下
[00:33:47.820 --> 00:33:49.820]  三個神做他們都不同
[00:33:49.820 --> 00:33:51.820]  學習的東西不同
[00:33:51.820 --> 00:33:53.820]  我的大兒子和小女兒
[00:33:53.820 --> 00:33:55.820]  是溜冰的
[00:33:55.820 --> 00:33:57.820]  以前瘋狂到一個星期
[00:33:57.820 --> 00:33:59.820]  溜七天
[00:33:59.820 --> 00:34:01.820]  七天
[00:34:01.820 --> 00:34:03.820]  因為我們是競爭性
[00:34:03.820 --> 00:34:05.820]  比賽性質
[00:34:05.820 --> 00:34:07.820]  幻想一下
[00:34:07.820 --> 00:34:09.820]  去參加國家賽
[00:34:09.820 --> 00:34:13.820]  我們找到他們的擅長
[00:34:13.820 --> 00:34:15.820]  二兒子游水
[00:34:15.820 --> 00:34:17.820]  一個星期游六天水
[00:34:19.820 --> 00:34:23.820]  都會知道他們的訓練
[00:34:23.820 --> 00:34:25.820]  就算每件事
[00:34:25.820 --> 00:34:27.820]  如果想去到那個地步
[00:34:27.820 --> 00:34:29.820]  我們都要付出
[00:34:29.820 --> 00:34:31.820]  但是我們要搞清楚一件事
[00:34:31.820 --> 00:34:33.820]  我們都會抽時間去
[00:34:33.820 --> 00:34:35.820]  敬拜
[00:34:35.820 --> 00:34:37.820]  然後才去做
[00:34:37.820 --> 00:34:39.820]  我們不會說
[00:34:39.820 --> 00:34:41.820]  溫和去練習去游水
[00:34:41.820 --> 00:34:43.820]  而取消我們和神的時間
[00:34:43.820 --> 00:34:45.820]  分別為性的時間
[00:34:45.820 --> 00:34:47.820]  我們每晚做父母的
[00:34:47.820 --> 00:34:49.820]  都會預備他們
[00:34:49.820 --> 00:34:51.820]  預備兒女
[00:34:51.820 --> 00:34:53.820]  去認識神
[00:34:53.820 --> 00:34:55.820]  預備兒女
[00:34:55.820 --> 00:34:57.820]  我們從生命上
[00:34:57.820 --> 00:34:59.820]  擺給他們知道神是居守衛
[00:34:59.820 --> 00:35:01.820]  我們在侍奉當中
[00:35:01.820 --> 00:35:03.820]  他們看到我們生命的時候
[00:35:03.820 --> 00:35:05.820]  他們看到父母生命的時候
[00:35:05.820 --> 00:35:07.820]  他們都知道
[00:35:07.820 --> 00:35:09.820]  我們可以去帶領他們
[00:35:09.820 --> 00:35:11.820]  可能去做一下為神
[00:35:11.820 --> 00:35:13.820]  做一些義工的事情
[00:35:13.820 --> 00:35:15.820]  我們可能有些關顧的工作
[00:35:15.820 --> 00:35:17.820]  我們能夠組織起來
[00:35:17.820 --> 00:35:19.820]  我們教會組織一些
[00:35:19.820 --> 00:35:21.820]  關顧的團隊
[00:35:21.820 --> 00:35:23.820]  使得兒女子女
[00:35:23.820 --> 00:35:25.820]  可以一同去參與
[00:35:25.820 --> 00:35:27.820]  明白到原來
[00:35:27.820 --> 00:35:29.820]  我們用的時間
[00:35:29.820 --> 00:35:31.820]  是會擺在為神而活的
[00:35:31.820 --> 00:35:33.820]  我們當然要
[00:35:33.820 --> 00:35:35.820]  明白到我們要
[00:35:35.820 --> 00:35:37.820]  做主理的時候
[00:35:37.820 --> 00:35:39.820]  我們都要
[00:35:39.820 --> 00:35:41.820]  從我們的生命去告訴
[00:35:41.820 --> 00:35:43.820]  我們未信主的父母聽
[00:35:43.820 --> 00:35:45.820]  原來我們的生命
[00:35:45.820 --> 00:35:47.820]  都是以主擺守衛
[00:35:47.820 --> 00:35:49.820]  使我們未信主的家人
[00:35:49.820 --> 00:35:51.820]  都明白到
[00:35:51.820 --> 00:35:53.820]  這份愛究竟是什麼
[00:35:53.820 --> 00:35:57.820]  我們今天看到
[00:35:57.820 --> 00:35:59.820]  我們不是為了
[00:35:59.820 --> 00:36:01.820]  拿奧運金牌
[00:36:01.820 --> 00:36:03.820]  而過生活
[00:36:03.820 --> 00:36:05.820]  運動員的生命
[00:36:05.820 --> 00:36:07.820]  是短暫的
[00:36:07.820 --> 00:36:09.820]  我們知道最長遠的
[00:36:09.820 --> 00:36:11.820]  是和神的關係
[00:36:11.820 --> 00:36:13.820]  我們尊重神
[00:36:13.820 --> 00:36:15.820]  擺主為守衛
[00:36:15.820 --> 00:36:17.820]  所以我們回顧我們應用的
[00:36:17.820 --> 00:36:19.820]  這三個原則的時候
[00:36:19.820 --> 00:36:21.820]  我們與神同工讓子女去認識神
[00:36:21.820 --> 00:36:23.820]  明白神的心意
[00:36:23.820 --> 00:36:25.820]  以及
[00:36:25.820 --> 00:36:27.820]  以主為守衛
[00:36:27.820 --> 00:36:29.820]  我們藉著這三個原則
[00:36:29.820 --> 00:36:31.820]  去帶領我們的子女
[00:36:31.820 --> 00:36:33.820]  我們做子女的
[00:36:33.820 --> 00:36:35.820]  都可以用這些事情
[00:36:35.820 --> 00:36:37.820]  去我們的侍奉上
[00:36:37.820 --> 00:36:39.820]  和我們未信主的
[00:36:39.820 --> 00:36:41.820]  父親去分享
[00:36:41.820 --> 00:36:45.820]  我們當中
[00:36:45.820 --> 00:36:47.820]  今天我們學到的
[00:36:47.820 --> 00:36:49.820]  功課就是我們從這兩個父親
[00:36:49.820 --> 00:36:51.820]  的對比之下
[00:36:51.820 --> 00:36:53.820]  我們明白到
[00:36:53.820 --> 00:36:55.820]  神真的安排我們
[00:36:55.820 --> 00:36:57.820]  不是一件偶然的事情
[00:36:57.820 --> 00:36:59.820]  神
[00:36:59.820 --> 00:37:01.820]  擺我們
[00:37:01.820 --> 00:37:03.820]  擺一些子女
[00:37:03.820 --> 00:37:05.820]  在我們生命當中
[00:37:05.820 --> 00:37:07.820]  使我們能夠從教養方面
[00:37:07.820 --> 00:37:09.820]  自己得到成長
[00:37:09.820 --> 00:37:11.820]  我不知道大家有沒有這樣的經驗
[00:37:11.820 --> 00:37:13.820]  我們教導子女的時候
[00:37:13.820 --> 00:37:15.820]  我們學到如何學做
[00:37:15.820 --> 00:37:17.820]  更像主耶穌基督
[00:37:17.820 --> 00:37:19.820]  我們學習到和子女
[00:37:19.820 --> 00:37:21.820]  的教養上
[00:37:21.820 --> 00:37:23.820]  如何能夠將
[00:37:23.820 --> 00:37:25.820]  我們的生命分別為聖
[00:37:25.820 --> 00:37:27.820]  我們一同去成長
[00:37:27.820 --> 00:37:29.820]  一同邁向成熟
[00:37:29.820 --> 00:37:31.820]  我們做子女的都可以和我們未信主的家人
[00:37:31.820 --> 00:37:33.820]  去分享這個無條件的愛
[00:37:33.820 --> 00:37:35.820]  教導我們的兒女
[00:37:35.820 --> 00:37:37.820]  十字架上主耶穌基督
[00:37:37.820 --> 00:37:39.820]  犧牲的愛
[00:37:39.820 --> 00:37:41.820]  這個就是我們
[00:37:41.820 --> 00:37:43.820]  要和我們的兒女
[00:37:43.820 --> 00:37:45.820]  所分享的事情
[00:37:45.820 --> 00:37:47.820]  我們跟從
[00:37:47.820 --> 00:37:49.820]  我們一同
[00:37:49.820 --> 00:37:51.820]  去跟隨神的心意而行
[00:37:51.820 --> 00:37:53.820]  就是希望大家能夠
[00:37:53.820 --> 00:37:55.820]  今天在父親節
[00:37:55.820 --> 00:37:57.820]  裡面又學到的從
[00:37:57.820 --> 00:37:59.820]  經文看到的訊息
[00:37:59.820 --> 00:38:01.820]  我們一起讀
[00:38:01.820 --> 00:38:03.820]  再讀二弗所書的經文好嗎
[00:38:03.820 --> 00:38:05.820]  我們一起讀二弗所書的經文
[00:38:05.820 --> 00:38:07.820]  六章一至六四字
