
[00:00:00.000 --> 00:00:09.000]  在我的國裡,坐在我的議席上吃喝,並且坐在寶座上審判以色列十二個支派
[00:19:24.000 --> 00:19:26.000]  那個新聞?
[00:19:26.000 --> 00:19:27.000]  沒有嗎?
[00:19:27.000 --> 00:19:28.000]  大家不記得嗎?
[00:19:28.000 --> 00:19:29.000]  很可怕的
[00:19:29.000 --> 00:19:30.000]  撞過去
[00:19:30.000 --> 00:19:31.000]  車停不了
[00:19:31.000 --> 00:19:32.000]  one away
[00:19:32.000 --> 00:19:34.000]  火車控制不了
[00:19:34.000 --> 00:19:35.000]  撞過去
[00:19:35.000 --> 00:19:36.000]  這個世界就是
[00:19:36.000 --> 00:19:38.000]  這個失去控制的列車
[00:19:38.000 --> 00:19:39.000]  正在滅亡當中
[00:19:39.000 --> 00:19:41.000]  要麼就是核子大戰
[00:19:41.000 --> 00:19:42.000]  要麼就是毒氣大戰
[00:19:42.000 --> 00:19:44.000]  要麼就是海嘯
[00:19:44.000 --> 00:19:47.000]  要麼就是阿尼諾爾的現象
[00:19:47.000 --> 00:19:49.000]  要麼就是這樣
[00:19:49.000 --> 00:19:50.000]  要麼就是那樣
[00:19:50.000 --> 00:19:53.000]  於是人就在一次的大災難當中
[00:19:53.000 --> 00:19:55.000]  或者是現場的災難當中
[00:19:55.000 --> 00:19:57.000]  完全的滅亡
[00:19:57.000 --> 00:20:01.000]  所以這個世界越亂越好
[00:20:01.000 --> 00:20:04.000]  因為這個世界的火車
[00:20:04.000 --> 00:20:05.000]  失控的火車
[00:20:05.000 --> 00:20:07.000]  越快就撞到牆上
[00:20:07.000 --> 00:20:09.000]  這個世界就最快末日
[00:20:09.000 --> 00:20:11.000]  最快的來臨
[00:20:11.000 --> 00:20:13.000]  聖經不是這樣說的
[00:20:13.000 --> 00:20:15.000]  聖經不是這樣說的
[00:20:15.000 --> 00:20:18.000]  沒錯
[00:20:18.000 --> 00:20:20.000]  我們見到這個末世的事件
[00:20:20.000 --> 00:20:21.000]  正在加速地發生
[00:20:21.000 --> 00:20:22.000]  真的
[00:20:22.000 --> 00:20:26.000]  耶穌都用了快速手的鏡頭告訴我們
[00:20:26.000 --> 00:20:28.000]  但不是這樣
[00:20:28.000 --> 00:20:31.000]  不是因為世界沉死了
[00:20:31.000 --> 00:20:33.000]  撞到牆上
[00:20:33.000 --> 00:20:34.000]  完了
[00:20:34.000 --> 00:20:35.000]  主宰來臨
[00:20:35.000 --> 00:20:36.000]  不是
[00:20:36.000 --> 00:20:38.000]  有人認為
[00:20:38.000 --> 00:20:40.000]  這樣我們極力地用地上
[00:20:40.000 --> 00:20:43.000]  建立一個良好的政治制度
[00:20:43.000 --> 00:20:44.000]  生活的環境
[00:20:44.000 --> 00:20:45.000]  福利等等
[00:20:45.000 --> 00:20:48.000]  不是國道的來臨
[00:20:48.000 --> 00:20:51.000]  聖經沒有反對我們
[00:20:51.000 --> 00:20:52.000]  聖經要我們行公義好
[00:20:52.000 --> 00:20:54.000]  憐憫全天下的心
[00:20:54.000 --> 00:20:56.000]  來與神同行
[00:20:56.000 --> 00:20:57.000]  是對的
[00:20:57.000 --> 00:21:00.000]  我們要為受屈的人身冤等等
[00:21:00.000 --> 00:21:02.000]  我們要做好這些事
[00:21:02.000 --> 00:21:03.000]  不過
[00:21:03.000 --> 00:21:08.000]  神的國道不是人手所造成的
[00:21:08.000 --> 00:21:10.000]  是神的干預介入
[00:21:10.000 --> 00:21:12.000]  因為神的統治權
[00:21:12.000 --> 00:21:14.000]  在這個世界上
[00:21:14.000 --> 00:21:16.000]  祂的完全實現
[00:21:16.000 --> 00:21:19.000]  好像這個新天新地啟示的景象
[00:21:19.000 --> 00:21:20.000]  是從天而降
[00:21:20.000 --> 00:21:23.000]  是上帝來臨的
[00:21:23.000 --> 00:21:27.000]  而我們要怎樣去迎向
[00:21:27.000 --> 00:21:28.000]  這個來臨中的上帝
[00:21:28.000 --> 00:21:31.000]  這個正在來臨中的神的國道呢
[00:21:31.000 --> 00:21:33.000]  首先要明白到
[00:21:33.000 --> 00:21:35.000]  原來這個國道
[00:21:35.000 --> 00:21:37.000]  是一個恩典的國道
[00:21:37.000 --> 00:21:38.000]  是一個愛的國道
[00:21:38.000 --> 00:21:40.000]  是一個公義的國道
[00:21:40.000 --> 00:21:42.000]  是一個公平的國道
[00:21:42.000 --> 00:21:45.000]  而在這個公義、公平、恩典、愛的國道
[00:21:45.000 --> 00:21:46.000]  有一件事
[00:21:46.000 --> 00:21:48.000]  就是當我們每一次領主餐的時候
[00:21:48.000 --> 00:21:49.000]  主耶穌教我們
[00:21:49.000 --> 00:21:51.000]  要我們去記得的就是
[00:21:51.000 --> 00:21:54.000]  要紀念耶穌基督的死
[00:21:54.000 --> 00:21:56.000]  而當我們去紀念耶穌基督的死的時候
[00:21:56.000 --> 00:21:58.000]  這就是我們唯一的紀念
[00:21:58.000 --> 00:22:00.000]  其他的事情
[00:22:00.000 --> 00:22:02.000]  就好像神那樣
[00:22:02.000 --> 00:22:03.000]  在《爾賽亞書》
[00:22:03.000 --> 00:22:04.000]  在《耶利米蘇》
[00:22:04.000 --> 00:22:05.000]  在《啟示錄》
[00:22:05.000 --> 00:22:06.000]  很多其他的經文都說
[00:22:06.000 --> 00:22:07.000]  神說
[00:22:07.000 --> 00:22:08.000]  你的罪惡
[00:22:08.000 --> 00:22:10.000]  人間一切的罪惡
[00:22:10.000 --> 00:22:12.000]  恩怨情仇
[00:22:12.000 --> 00:22:14.000]  完全的不復記得
[00:22:14.000 --> 00:22:16.000]  完全忘記
[00:22:16.000 --> 00:22:17.000]  神的赦免
[00:22:17.000 --> 00:22:20.000]  是一個完全忘記的赦免
[00:22:20.000 --> 00:22:22.000]  神的赦免
[00:22:22.000 --> 00:22:24.000]  是一個吐沒了
[00:22:24.000 --> 00:22:26.000]  用羔羊的補血來吐沒
[00:22:26.000 --> 00:22:28.000]  而不留痕跡
[00:22:28.000 --> 00:22:30.000]  只有耶穌基督的愛的補血
[00:22:30.000 --> 00:22:32.000]  的一個救贖
[00:22:32.000 --> 00:22:34.000]  一個的恩典
[00:22:34.000 --> 00:22:35.000]  這個救贖的恩典
[00:22:35.000 --> 00:22:36.000]  是臨到你和我
[00:22:36.000 --> 00:22:38.000]  包括那些受害者
[00:22:38.000 --> 00:22:41.000]  當我們早幾個禮拜
[00:22:41.000 --> 00:22:42.000]  經常都說
[00:22:42.000 --> 00:22:44.000]  跟隨耶穌去
[00:22:44.000 --> 00:22:46.000]  怎樣面對壓迫
[00:22:46.000 --> 00:22:48.000]  怎樣伸張正義
[00:22:48.000 --> 00:22:50.000]  我們很多時候
[00:22:50.000 --> 00:22:51.000]  都記得
[00:22:51.000 --> 00:22:52.000]  我教大家
[00:22:52.000 --> 00:22:53.000]  好像耶穌一樣
[00:22:53.000 --> 00:22:55.000]  要站在那些被屈者
[00:22:55.000 --> 00:22:56.000]  無權者
[00:22:56.000 --> 00:22:58.000]  弱勢者
[00:22:58.000 --> 00:23:01.000]  貧窮者的旁邊
[00:23:01.000 --> 00:23:04.000]  跟他們伸冤獸法身
[00:23:04.000 --> 00:23:06.000]  很容易我們將自己
[00:23:06.000 --> 00:23:09.000]  放在受害者那邊
[00:23:09.000 --> 00:23:14.000]  那些加海洋的人
[00:23:14.000 --> 00:23:19.000]  要受到他們應得的審判
[00:23:19.000 --> 00:23:21.000]  對的
[00:23:21.000 --> 00:23:23.000]  行公義
[00:23:23.000 --> 00:23:25.000]  不過
[00:23:25.000 --> 00:23:27.000]  要大家看清楚
[00:23:27.000 --> 00:23:30.000]  神的忘記當中
[00:23:30.000 --> 00:23:32.000]  神的救贖當中
[00:23:32.000 --> 00:23:34.000]  神的救恩當中
[00:23:34.000 --> 00:23:36.000]  是包括了一切
[00:23:36.000 --> 00:23:39.000]  包括那些加害於人
[00:23:39.000 --> 00:23:42.000]  和受害者
[00:23:42.000 --> 00:23:45.000]  都是神所救贖的
[00:23:45.000 --> 00:23:47.000]  神所愛的
[00:23:47.000 --> 00:23:49.000]  神所憐憫的
[00:23:49.000 --> 00:23:51.000]  耶穌基督的十字架上
[00:23:51.000 --> 00:23:52.000]  最後那幾句說話
[00:23:52.000 --> 00:23:53.000]  其中一句
[00:23:53.000 --> 00:23:54.000]  大家一定要記得
[00:23:54.000 --> 00:23:56.000]  祂為誰祈禱呢?
[00:23:56.000 --> 00:23:57.000]  為那些
[00:23:57.000 --> 00:24:00.000]  哇!赦免他們
[00:24:00.000 --> 00:24:03.000]  那些他們是誰?他們
[00:24:03.000 --> 00:24:05.000]  因為他們所作的
[00:24:05.000 --> 00:24:07.000]  他們不曉得
[00:24:07.000 --> 00:24:08.000]  那些他們是誰?
[00:24:08.000 --> 00:24:10.000]  大家知不知道?
[00:24:10.000 --> 00:24:13.000]  知道是誰嗎?
[00:24:13.000 --> 00:24:16.000]  那些
[00:24:16.000 --> 00:24:18.000]  那些是敵人
[00:24:18.000 --> 00:24:19.000]  殺耶穌
[00:24:19.000 --> 00:24:20.000]  傷害耶穌
[00:24:20.000 --> 00:24:21.000]  鞭打耶穌
[00:24:21.000 --> 00:24:22.000]  侮辱耶穌
[00:24:22.000 --> 00:24:24.000]  分耶穌的衣服
[00:24:24.000 --> 00:24:26.000]  那些人
[00:24:26.000 --> 00:24:28.000]  那些決賣祂的人
[00:24:28.000 --> 00:24:30.000]  敵對祂的人
[00:24:30.000 --> 00:24:33.000]  神的愛是怎樣顯明的?
[00:24:33.000 --> 00:24:35.000]  保羅覺得很好
[00:24:35.000 --> 00:24:37.000]  他說為好人死
[00:24:37.000 --> 00:24:38.000]  為人人死
[00:24:38.000 --> 00:24:39.000]  為朋友死
[00:24:39.000 --> 00:24:40.000]  非常光明磊落
[00:24:40.000 --> 00:24:42.000]  非常義氣
[00:24:42.000 --> 00:24:44.000]  義逼雲天的事情
[00:24:44.000 --> 00:24:46.000]  好戲常傳
[00:24:46.000 --> 00:24:47.000]  但是
[00:24:47.000 --> 00:24:52.000]  基督在我們還作罪人的時候
[00:24:52.000 --> 00:24:54.000]  就為我們死
[00:24:54.000 --> 00:24:57.000]  當我們仍然與神為敵的時候
[00:24:57.000 --> 00:24:58.000]  與神為敵
[00:24:58.000 --> 00:24:59.000]  做敵人的時候
[00:24:59.000 --> 00:25:01.000]  祂就為我們死
[00:25:01.000 --> 00:25:05.000]  神的愛就在這個情況當中
[00:25:05.000 --> 00:25:08.000]  相見出來
[00:25:10.000 --> 00:25:13.000]  大家想不想到?
[00:25:13.000 --> 00:25:15.000]  想不想到?
[00:25:15.000 --> 00:25:16.000]  想到就是
[00:25:16.000 --> 00:25:17.000]  大家國度的內暗
[00:25:17.000 --> 00:25:18.000]  是用來做什麼的?
[00:25:18.000 --> 00:25:20.000]  就是
[00:25:20.000 --> 00:25:24.000]  去擁抱一切
[00:25:24.000 --> 00:25:27.000]  無論他是加害於人
[00:25:27.000 --> 00:25:29.000]  或者是受害者
[00:25:29.000 --> 00:25:32.000]  都是他所救贖的人
[00:25:32.000 --> 00:25:34.000]  所救贖的對象
[00:25:34.000 --> 00:25:36.000]  包括那些
[00:25:36.000 --> 00:25:38.000]  拒絕耶穌
[00:25:38.000 --> 00:25:40.000]  迫害耶穌
[00:25:40.000 --> 00:25:41.000]  拒絕教會
[00:25:41.000 --> 00:25:44.000]  迫害教會
[00:25:44.000 --> 00:25:47.000]  殺害他的兒女
[00:25:47.000 --> 00:25:48.000]  侮辱他的兒女
[00:25:48.000 --> 00:25:51.000]  那些神的敵人
[00:25:51.000 --> 00:25:55.000]  都在神的擁抱當中
[00:25:55.000 --> 00:25:57.000]  神的愛包括了這件事
[00:25:57.000 --> 00:25:58.000]  而神也要求我們
[00:25:58.000 --> 00:26:01.000]  當我們面對國度的內暗的時候
[00:26:01.000 --> 00:26:03.000]  我們學習神的這樣
[00:26:03.000 --> 00:26:07.000]  忘記那些恩怨情仇
[00:26:07.000 --> 00:26:09.000]  不服的那些
[00:26:09.000 --> 00:26:12.000]  加害於我們的人
[00:26:12.000 --> 00:26:14.000]  和所做的事
[00:26:14.000 --> 00:26:15.000]  當然我們假設一件事
[00:26:15.000 --> 00:26:17.000]  就是神審判
[00:26:17.000 --> 00:26:18.000]  是不是?
[00:26:18.000 --> 00:26:21.000]  有神的審判
[00:26:21.000 --> 00:26:23.000]  在神的審判之下
[00:26:23.000 --> 00:26:24.000]  其實
[00:26:24.000 --> 00:26:27.000]  我們是否接受耶穌的時候
[00:26:27.000 --> 00:26:28.000]  信耶穌的時候
[00:26:28.000 --> 00:26:29.000]  已經經過一個審判
[00:26:29.000 --> 00:26:31.000]  我們已經成為罪人呢?
[00:26:31.000 --> 00:26:32.000]  是不是?
[00:26:32.000 --> 00:26:34.000]  這是不是一個審判?
[00:26:34.000 --> 00:26:35.000]  然後我們才可以
[00:26:35.000 --> 00:26:37.000]  接受耶穌基督的恩典
[00:26:37.000 --> 00:26:38.000]  那個赦罪
[00:26:38.000 --> 00:26:39.000]  是不是?
[00:26:39.000 --> 00:26:40.000]  我們已經在祂的面前
[00:26:40.000 --> 00:26:43.000]  接受了審判
[00:26:43.000 --> 00:26:44.000]  或者你會這樣說
[00:26:44.000 --> 00:26:45.000]  那些加害於人的人
[00:26:45.000 --> 00:26:46.000]  罪大惡極
[00:26:46.000 --> 00:26:49.000]  怎麼可以這樣憐憫他呢?
[00:26:49.000 --> 00:26:50.000]  真是的
[00:26:50.000 --> 00:26:54.000]  那些平日針對你的老闆
[00:26:54.000 --> 00:26:55.000]  你想他死
[00:26:55.000 --> 00:26:59.000]  你死他也未死
[00:26:59.000 --> 00:27:00.000]  你又不能走
[00:27:00.000 --> 00:27:01.000]  要對著他
[00:27:01.000 --> 00:27:02.000]  真的好像地獄那樣生活
[00:27:02.000 --> 00:27:03.000]  是不是?
[00:27:03.000 --> 00:27:05.000]  或者有些人加害於你的
[00:27:05.000 --> 00:27:06.000]  是你最親的人
[00:27:06.000 --> 00:27:07.000]  那些最親的人
[00:27:07.000 --> 00:27:14.000]  經常都傷害你
[00:27:14.000 --> 00:27:16.000]  而且傷害得最深
[00:27:16.000 --> 00:27:17.000]  有沒有想到
[00:27:17.000 --> 00:27:21.000]  一些民族歷史的恩怨情仇?
[00:27:21.000 --> 00:27:22.000]  當我預備這篇講章的時候
[00:27:22.000 --> 00:27:24.000]  有一個神學家
[00:27:24.000 --> 00:27:26.000]  他的一個隱喻
[00:27:26.000 --> 00:27:30.000]  就是神的擁抱
[00:27:30.000 --> 00:27:33.000]  我們也要學習去擁抱
[00:27:33.000 --> 00:27:34.000]  擁抱神學這本書
[00:27:34.000 --> 00:27:37.000]  是一個塞爾維亞的神學家
[00:27:37.000 --> 00:27:41.000]  叫做沃夫所寫的
[00:27:41.000 --> 00:27:45.000]  幫助我重新去想
[00:27:45.000 --> 00:27:47.000]  這個國度的來臨
[00:27:47.000 --> 00:27:52.000]  沃夫是塞爾維亞人
[00:27:52.000 --> 00:27:54.000]  塞爾維亞是一個什麼地方
[00:27:54.000 --> 00:27:55.000]  大家知不知道
[00:27:55.000 --> 00:27:57.000]  從前在共產政權底下
[00:27:57.000 --> 00:28:00.000]  強行把幾個民族、幾個小的國
[00:28:00.000 --> 00:28:01.000]  合成一個國
[00:28:01.000 --> 00:28:03.000]  叫做南斯拉夫
[00:28:03.000 --> 00:28:04.000]  其中有兩個
[00:28:04.000 --> 00:28:05.000]  我們現在經常聽到的
[00:28:05.000 --> 00:28:07.000]  因為曾經有很多的衝突
[00:28:07.000 --> 00:28:15.000]  就是克羅地亞、塞爾維亞
[00:28:15.000 --> 00:28:21.000]  克羅地亞是一個比較強的國
[00:28:21.000 --> 00:28:25.000]  他們差不多要種族滅絕塞爾維亞
[00:28:25.000 --> 00:28:28.000]  殺光他們、迫害他們
[00:28:28.000 --> 00:28:36.000]  沃夫就是塞爾維亞人
[00:28:36.000 --> 00:28:40.000]  我第一次去克羅地亞的城市旅行
[00:28:40.000 --> 00:28:45.000]  就看到一個克羅地亞的教堂
[00:28:45.000 --> 00:28:47.000]  改了做一個博物館
[00:28:47.000 --> 00:28:50.000]  就把克羅地亞怎樣去
[00:28:50.000 --> 00:28:54.000]  種族滅絕塞爾維亞的情況
[00:28:54.000 --> 00:28:58.000]  寫了這些人殘酷的場面
[00:28:58.000 --> 00:29:04.000]  放在博物館裡
[00:29:04.000 --> 00:29:06.000]  克羅地亞很遠
[00:29:06.000 --> 00:29:09.000]  南京大屠殺
[00:29:09.000 --> 00:29:16.000]  誰知道什麼叫南京大屠殺
[00:29:16.000 --> 00:29:18.000]  揚州十日有沒有聽過
[00:29:18.000 --> 00:29:20.000]  就是揚州炒飯
[00:29:20.000 --> 00:29:24.000]  嘉靖九圖
[00:29:24.000 --> 00:29:28.000]  大家不記得就記住
[00:29:28.000 --> 00:29:30.000]  學到這個功課就要忘記
[00:29:30.000 --> 00:29:32.000]  忘記了就要感謝
[00:29:32.000 --> 00:29:34.000]  我們可以主災來
[00:29:34.000 --> 00:29:36.000]  我們可以太義無拒地建築
[00:29:36.000 --> 00:29:42.000]  不過忘記就難
[00:29:42.000 --> 00:29:45.000]  沃夫就說
[00:29:45.000 --> 00:29:47.000]  他讀神學
[00:29:47.000 --> 00:29:49.000]  我怎樣去面對我自己
[00:29:49.000 --> 00:29:51.000]  怎樣去面對我的神
[00:29:51.000 --> 00:29:53.000]  怎樣去面對我的同胞塞爾維亞人
[00:29:53.000 --> 00:29:56.000]  怎樣去面對那些克羅地亞的人
[00:29:56.000 --> 00:29:59.000]  他跟了一個師傅叫莫特曼
[00:29:59.000 --> 00:30:01.000]  不要太慢的意思
[00:30:01.000 --> 00:30:04.000]  莫特曼
[00:30:04.000 --> 00:30:08.000]  是一個很出名的德國神學家
[00:30:08.000 --> 00:30:11.000]  他說國道的來臨
[00:30:11.000 --> 00:30:13.000]  神的來臨為主
[00:30:13.000 --> 00:30:15.000]  綜活神的國道的來臨
[00:30:15.000 --> 00:30:17.000]  跟著他學
[00:30:17.000 --> 00:30:19.000]  一些擁抱的神學
[00:30:19.000 --> 00:30:22.000]  正如基督擁抱他的敵人
[00:30:22.000 --> 00:30:24.000]  擁抱那些加害於他的人
[00:30:24.000 --> 00:30:26.000]  應用那些犯罪的人
[00:30:26.000 --> 00:30:29.000]  和那些被人加害於他的人
[00:30:29.000 --> 00:30:34.000]  我們都要擁抱那些
[00:30:34.000 --> 00:30:36.000]  我們都要學習忘記
[00:30:36.000 --> 00:30:40.000]  去擁抱那些加害我們的人
[00:30:40.000 --> 00:30:44.000]  因為這是一個綜活神的國道實現的景象
[00:30:44.000 --> 00:30:51.000]  正如剛才所讀的經文一樣
[00:30:51.000 --> 00:30:53.000]  二倡亞書
[00:30:53.000 --> 00:30:55.000]  六十五章講到甚麼情境
[00:30:55.000 --> 00:31:07.000]  大家分到二倡亞書還是六十五章
[00:31:07.000 --> 00:31:10.000]  二十五節
[00:31:10.000 --> 00:31:13.000]  野狼必與羔羊同食
[00:31:13.000 --> 00:31:14.000]  新天新地
[00:31:14.000 --> 00:31:16.000]  不是野狼必食了羔羊
[00:31:16.000 --> 00:31:19.000]  或者野狼與羔羊同食羔羊
[00:31:19.000 --> 00:31:20.000]  不是
[00:31:20.000 --> 00:31:22.000]  野狼與羔羊同食
[00:31:22.000 --> 00:31:24.000]  獅子必吃草與牛一樣
[00:31:24.000 --> 00:31:26.000]  從這裏引申
[00:31:26.000 --> 00:31:29.000]  野狼與羔羊同食甚麼
[00:31:29.000 --> 00:31:31.000]  都可能不是羔羊
[00:31:31.000 --> 00:31:33.000]  其他食物可能是吃草
[00:31:33.000 --> 00:31:36.000]  野狼與羔羊都一起吃草
[00:31:36.000 --> 00:31:38.000]  獅子與牛都吃草
[00:31:38.000 --> 00:31:40.000]  蛇必以塵土為食物
[00:31:40.000 --> 00:31:43.000]  在我的聖身的遍處 他們都不傷人也不害物
[00:31:43.000 --> 00:31:45.000]  這是耶和華說的
[00:31:45.000 --> 00:31:48.000]  二倡亞書第十章
[00:31:48.000 --> 00:31:50.000]  講到那些小朋友
[00:31:50.000 --> 00:31:54.000]  放隻手在毒蛇的孔裏
[00:31:54.000 --> 00:31:55.000]  也不害怕
[00:31:55.000 --> 00:31:57.000]  跟毒蛇一起玩也不怕
[00:31:57.000 --> 00:31:58.000]  二倡亞書第十章
[00:31:58.000 --> 00:32:00.000]  這個和平的國道
[00:32:00.000 --> 00:32:03.000]  我們怎樣擁抱
[00:32:03.000 --> 00:32:06.000]  世界的真正和諧和平
[00:32:06.000 --> 00:32:08.000]  是怎樣來的
[00:32:08.000 --> 00:32:10.000]  甚麼是真正的公義
[00:32:10.000 --> 00:32:13.000]  當我們以主禱問祈禱的時候
[00:32:13.000 --> 00:32:16.000]  我們說「免我們的債 如同我們免了人的債」的時候
[00:32:16.000 --> 00:32:18.000]  即是求主赦免我們
[00:32:18.000 --> 00:32:19.000]  我得罪了你
[00:32:19.000 --> 00:32:23.000]  但求你也赦免那些得罪我的人
[00:32:23.000 --> 00:32:26.000]  我犯了錯事 求你憐憫我
[00:32:26.000 --> 00:32:28.000]  饒恕我 赦免我
[00:32:28.000 --> 00:32:30.000]  正如我赦免
[00:32:30.000 --> 00:32:32.000]  饒恕那些加害於我的人
[00:32:32.000 --> 00:32:35.000]  怎樣可以做到呢
[00:32:35.000 --> 00:32:37.000]  怎樣可以做到饒恕呢
[00:32:37.000 --> 00:32:41.000]  如果我饒恕那些加害於我的人
[00:32:41.000 --> 00:32:45.000]  那公道在哪裏呢
[00:32:45.000 --> 00:32:47.000]  那個公道就是
[00:32:47.000 --> 00:32:49.000]  你也是罪人
[00:32:49.000 --> 00:32:50.000]  世人都犯了罪
[00:32:50.000 --> 00:32:51.000]  在世人面前
[00:32:51.000 --> 00:32:54.000]  加害於人的人和被加害的人
[00:32:54.000 --> 00:32:56.000]  同樣是罪人
[00:32:56.000 --> 00:32:59.000]  而當一個加害於人的人
[00:32:59.000 --> 00:33:01.000]  和一個被加害的人
[00:33:01.000 --> 00:33:04.000]  他去到法庭面前伸冤的時候
[00:33:04.000 --> 00:33:06.000]  那個加害於他的人
[00:33:06.000 --> 00:33:09.000]  如果他和他為敵的話
[00:33:09.000 --> 00:33:12.000]  他的律師必定會揭露
[00:33:12.000 --> 00:33:15.000]  種種被加害的疑人
[00:33:15.000 --> 00:33:19.000]  將他放在一個
[00:33:19.000 --> 00:33:26.000]  罪惡 內疚 犯錯
[00:33:26.000 --> 00:33:33.000]  令到他良心同樣不安的情況下
[00:33:33.000 --> 00:33:36.000]  這個就是沃夫所說的
[00:33:36.000 --> 00:33:38.000]  沃夫說
[00:33:38.000 --> 00:33:42.000]  他曾經握緊拳頭
[00:33:42.000 --> 00:33:45.000]  誓死為同胞來復仇伸冤
[00:33:45.000 --> 00:33:47.000]  但是他回想起
[00:33:47.000 --> 00:33:52.000]  曾經在南斯拉夫的政權底下的時候
[00:33:52.000 --> 00:33:54.000]  他曾經被人盤問
[00:33:54.000 --> 00:33:57.000]  他曾經被他的敵人
[00:33:57.000 --> 00:33:59.000]  他的加害的人
[00:33:59.000 --> 00:34:04.000]  來為難他 盤問他
[00:34:04.000 --> 00:34:06.000]  雖然未至於行刑
[00:34:06.000 --> 00:34:08.000]  要他供出一些消息
[00:34:08.000 --> 00:34:10.000]  結果
[00:34:10.000 --> 00:34:12.000]  他給了一些假消息人
[00:34:12.000 --> 00:34:14.000]  為了自己去逃脫
[00:34:14.000 --> 00:34:16.000]  而那些假消息
[00:34:16.000 --> 00:34:20.000]  是會被另外的人
[00:34:20.000 --> 00:34:22.000]  受到什麼
[00:34:22.000 --> 00:34:24.000]  連累
[00:34:24.000 --> 00:34:32.000]  你明白嗎
[00:34:32.000 --> 00:34:33.000]  我們必須要去明白到
[00:34:33.000 --> 00:34:35.000]  世界各國的諾論就是
[00:34:35.000 --> 00:34:38.000]  在世界各國的恩典裏面
[00:34:38.000 --> 00:34:41.000]  一切這些恩怨情仇神都不復紀念
[00:34:41.000 --> 00:34:43.000]  我們在主餐具裏面
[00:34:43.000 --> 00:34:45.000]  我們紀念主的死
[00:34:45.000 --> 00:34:46.000]  主的受害
[00:34:46.000 --> 00:34:50.000]  使我們的罪惡被淘沒
[00:34:50.000 --> 00:34:51.000]  不復紀念
[00:34:51.000 --> 00:34:54.000]  我們自己都不再紀念
[00:34:54.000 --> 00:34:56.000]  我們不會因為紀念自己
[00:34:56.000 --> 00:34:58.000]  何等的罪大惡極
[00:34:58.000 --> 00:35:01.000]  當然保羅都承認他自己在罪人當中是罪魁
[00:35:01.000 --> 00:35:04.000]  但是我們不會留戀
[00:35:04.000 --> 00:35:10.000]  在我們罪大惡極的那些思念裏面
[00:35:10.000 --> 00:35:13.000]  那些除了產生更大的罪疚感
[00:35:13.000 --> 00:35:15.000]  而使耶穌基督的死
[00:35:15.000 --> 00:35:19.000]  變成了徒然
[00:35:19.000 --> 00:35:22.000]  不會令我們因著這些罪疚感
[00:35:22.000 --> 00:35:24.000]  更加去服侍神
[00:35:24.000 --> 00:35:25.000]  服侍神的原因
[00:35:25.000 --> 00:35:31.000]  就是因為神的愛
[00:35:31.000 --> 00:35:33.000]  當然罪大,愛更大
[00:35:33.000 --> 00:35:35.000]  但是當有種愛的時候
[00:35:35.000 --> 00:35:38.000]  罪在神的面前
[00:35:38.000 --> 00:35:39.000]  在你的面前
[00:35:39.000 --> 00:35:42.000]  都被忘記,不復紀念
[00:35:42.000 --> 00:35:44.000]  在主餐具裏面我們記得的就是
[00:35:44.000 --> 00:35:46.000]  神的愛
[00:35:46.000 --> 00:35:48.000]  只記得一個的痛苦
[00:35:48.000 --> 00:35:50.000]  就是耶穌基督所受的痛苦
[00:35:50.000 --> 00:35:52.000]  只記得一種的罪
[00:35:52.000 --> 00:35:54.000]  就是這個不公義的世界
[00:35:54.000 --> 00:35:55.000]  不公道的世界
[00:35:55.000 --> 00:35:57.000]  是加害於耶穌基督
[00:35:57.000 --> 00:35:59.000]  祂已經為我們承擔了一切的時候
[00:35:59.000 --> 00:36:03.000]  其他已經被淘沒
[00:36:03.000 --> 00:36:06.000]  就好像上神說
[00:36:06.000 --> 00:36:09.000]  我
[00:36:09.000 --> 00:36:12.000]  十界裡面說的
[00:36:12.000 --> 00:36:14.000]  犯罪那些不受我界面那些
[00:36:14.000 --> 00:36:15.000]  我追討他的罪
[00:36:15.000 --> 00:36:18.000]  自父及子,多少代?三、四代
[00:36:18.000 --> 00:36:20.000]  嘩,這麼重要
[00:36:20.000 --> 00:36:22.000]  不是的,祂不是說多少代的
[00:36:22.000 --> 00:36:23.000]  是你計算日子的
[00:36:23.000 --> 00:36:24.000]  然後祂說,愛我守我界面的
[00:36:24.000 --> 00:36:26.000]  我必向他們發慈愛
[00:36:26.000 --> 00:36:27.000]  直到多少代?千代
[00:36:27.000 --> 00:36:28.000]  在我們說什麼?
[00:36:28.000 --> 00:36:30.000]  神的恩典,神的愛是長存的
[00:36:30.000 --> 00:36:32.000]  對比祂的懲罰
[00:36:32.000 --> 00:36:34.000]  那個嬲怒
[00:36:34.000 --> 00:36:36.000]  審判是短的
[00:36:36.000 --> 00:36:39.000]  祂的怒氣
[00:36:39.000 --> 00:36:41.000]  在轉眼之間
[00:36:41.000 --> 00:36:42.000]  但是祂的恩典
[00:36:42.000 --> 00:36:45.000]  一生之久,一宿一個晚上
[00:36:45.000 --> 00:36:46.000]  雖然我們會哭泣
[00:36:46.000 --> 00:36:47.000]  但是早晨
[00:36:47.000 --> 00:36:49.000]  我們必然歡迎見主一神的愛
[00:36:49.000 --> 00:36:51.000]  是永遠長存的
[00:36:51.000 --> 00:36:53.000]  祂討沒我們的過犯
[00:36:53.000 --> 00:36:55.000]  好像口雲消散
