
[00:00:00.000 --> 00:00:03.140]  比較少講的題目,通常崇拜的都很少講的
[00:15:45.800 --> 00:15:46.960]  仕途呢
[00:15:46.960 --> 00:15:48.520]  是教會還沒開始的時候
[00:15:48.520 --> 00:15:50.320]  在早期教會
[00:15:50.320 --> 00:15:52.200]  他們是一個開創者
[00:15:52.200 --> 00:15:53.120]  而他們開創呢
[00:15:53.120 --> 00:15:55.200]  其實在他們的心態裡面
[00:15:55.200 --> 00:15:56.000]  在他們的心態裡面
[00:15:56.000 --> 00:15:57.400]  不是要建立教會的
[00:15:57.400 --> 00:15:59.880]  教會的名稱還沒出來那時候
[00:15:59.880 --> 00:16:02.240]  他們承照了神的呼召
[00:16:02.240 --> 00:16:05.440]  要在地上建立神的國度
[00:16:05.440 --> 00:16:07.520]  他們傳授耶穌基督的真理
[00:16:07.520 --> 00:16:09.520]  不是再傳猶太教宗說的
[00:16:09.520 --> 00:16:10.760]  耶和華上帝那類
[00:16:10.760 --> 00:16:11.680]  不是那些假的
[00:16:11.680 --> 00:16:12.280]  不是這個意思
[00:16:12.280 --> 00:16:13.080]  不要誤會
[00:16:13.080 --> 00:16:14.120]  但是說呢
[00:16:14.120 --> 00:16:15.840]  原來救主已經來臨
[00:16:15.840 --> 00:16:16.520]  我們要傳揚
[00:16:16.520 --> 00:16:17.360]  耶穌就是基督
[00:16:17.360 --> 00:16:18.760]  其實耶穌就是救主
[00:16:18.760 --> 00:16:20.160]  所以你要去傳揚
[00:16:20.160 --> 00:16:21.560]  耶穌基督的信仰
[00:16:21.560 --> 00:16:25.200]  以及基於耶穌基督的教義
[00:16:25.200 --> 00:16:27.440]  然後在地上建立一個
[00:16:27.440 --> 00:16:29.240]  上帝的國度
[00:16:29.240 --> 00:16:30.680]  透過什麼呢
[00:16:30.680 --> 00:16:32.040]  就是透過教會
[00:16:32.040 --> 00:16:33.440]  一會兒我會再說
[00:16:33.440 --> 00:16:35.880]  所以他們可以是神國度
[00:16:35.880 --> 00:16:36.840]  在地上國度
[00:16:36.840 --> 00:16:39.680]  或者是教會的一個開創者
[00:16:39.680 --> 00:16:42.560]  是被耶穌親自去選立
[00:16:42.560 --> 00:16:45.240]  透過傳廣耶穌基督的信仰
[00:16:45.240 --> 00:16:46.840]  以及建立教會
[00:16:46.840 --> 00:16:49.000]  去完成他們的工作
[00:16:49.000 --> 00:16:51.440]  而牧師或者監督
[00:16:51.440 --> 00:16:53.160]  不同的地方是什麼呢
[00:16:53.160 --> 00:16:54.520]  他們就是現代
[00:16:54.520 --> 00:17:00.560]  或者是現代教會裡面的屬靈領袖
[00:17:00.560 --> 00:17:02.440]  是現代地方教會
[00:17:02.440 --> 00:17:03.760]  我再加多兩個字
[00:17:03.760 --> 00:17:05.200]  是local church
[00:17:05.200 --> 00:17:08.320]  地方教會的屬靈領袖
[00:17:08.320 --> 00:17:09.400]  有一些教會
[00:17:09.400 --> 00:17:12.000]  也叫他們做牧師做長老的
[00:17:12.000 --> 00:17:13.800]  有一些叫牧師做長老的
[00:17:13.800 --> 00:17:16.240]  他們主要的工作是什麼呢
[00:17:16.240 --> 00:17:18.600]  就是牧養教會裡面的頂尖師妹
[00:17:18.600 --> 00:17:20.000]  教會的運作
[00:17:20.000 --> 00:17:23.120]  以及拓展神國的事工
[00:17:23.120 --> 00:17:23.920]  我剛才說過了
[00:17:23.920 --> 00:17:28.760]  是透過教會去拓展神國的事工
[00:17:28.760 --> 00:17:31.120]  我們聽聽彼得怎麼說
[00:17:31.120 --> 00:17:35.880]  教會開始差不多1980年的時候
[00:17:35.880 --> 00:17:38.000]  彼得寫了彼得前書
[00:17:38.000 --> 00:17:40.920]  第五章怎麼說呢
[00:17:40.920 --> 00:17:45.120]  彼得說我這個童作長老
[00:17:45.120 --> 00:17:48.640]  也是為基督受苦作見證
[00:17:48.640 --> 00:17:53.080]  也是同享將來所要顯現的榮耀的
[00:17:53.080 --> 00:17:55.960]  勸你們當中做長老的
[00:17:55.960 --> 00:18:00.280]  慕要牧養在你們中間神的羊群
[00:18:00.280 --> 00:18:05.680]  按照神的旨意去看管他們
[00:18:05.680 --> 00:18:07.440]  在這段聖歌裡面
[00:18:07.440 --> 00:18:11.160]  我們看到慢慢教會發展就開始了
[00:18:11.160 --> 00:18:13.560]  彼得在這段聖歌裡面
[00:18:13.560 --> 00:18:18.640]  是肯定了地方教會領袖的工作
[00:18:18.640 --> 00:18:20.480]  以及他們的位分
[00:18:20.480 --> 00:18:21.760]  第一
[00:18:21.760 --> 00:18:23.520]  彼得說我和你們一起做長老
[00:18:23.520 --> 00:18:24.720]  不單單我
[00:18:24.720 --> 00:18:25.360]  我是仕途
[00:18:25.360 --> 00:18:28.680]  不過你們在地方教會裡面做領袖的時候
[00:18:28.680 --> 00:18:30.280]  都有長老的位分
[00:18:30.280 --> 00:18:31.800]  在屬靈的層次
[00:18:31.800 --> 00:18:34.000]  領會方面都是一樣的
[00:18:34.000 --> 00:18:35.360]  你們的工作是什麼
[00:18:35.360 --> 00:18:38.040]  牧養就是牧師
[00:18:38.040 --> 00:18:40.360]  牧師就是牧養神的羊
[00:18:40.360 --> 00:18:41.960]  就是弟兄姊妹
[00:18:41.960 --> 00:18:43.880]  就是信了主的那些人
[00:18:43.880 --> 00:18:45.040]  還有
[00:18:45.040 --> 00:18:46.560]  是照顧
[00:18:46.560 --> 00:18:50.160]  督導他們屬靈生命的成長
[00:18:50.160 --> 00:18:52.320]  那就是監督
[00:18:52.320 --> 00:18:54.960]  所以大家知道我們會點教會
[00:18:54.960 --> 00:18:56.640]  是浸信會
[00:18:56.640 --> 00:18:58.800]  浸信會是相信什麼呢
[00:18:58.800 --> 00:19:00.360]  根據這些聖經
[00:19:00.360 --> 00:19:03.960]  長老、牧師和監督
[00:19:03.960 --> 00:19:07.240]  是同一批人
[00:19:07.240 --> 00:19:10.160]  不過他們扮演了不同的角色
[00:19:10.160 --> 00:19:12.560]  都是神去呼召簡選
[00:19:12.560 --> 00:19:16.080]  用來牧養教會裡面的弟兄姊妹
[00:19:16.080 --> 00:19:19.040]  以及發展地方教會
[00:19:19.040 --> 00:19:23.640]  他們在這方面是教會的領袖
[00:19:23.640 --> 00:19:26.320]  當我們說到教會領袖的時候
[00:19:26.320 --> 00:19:28.160]  我們又分清楚了
[00:19:28.160 --> 00:19:29.560]  教會領袖
[00:19:29.560 --> 00:19:31.880]  和社會上的領袖
[00:19:31.880 --> 00:19:33.960]  有些不同的
[00:19:33.960 --> 00:19:36.200]  不同的地方在哪裡呢
[00:19:36.200 --> 00:19:37.960]  社會上的領袖
[00:19:37.960 --> 00:19:39.480]  無論是什麼行業
[00:19:39.480 --> 00:19:41.880]  或者在社區裡面做什麼領袖
[00:19:41.880 --> 00:19:45.800]  通常是基於你在工作崗位上面
[00:19:45.800 --> 00:19:49.480]  以及業績上的表現
[00:19:49.480 --> 00:19:51.200]  就是你做得很好
[00:19:51.200 --> 00:19:54.240]  你做這份工作做得相當出色
[00:19:54.240 --> 00:19:56.200]  你有很多的業績成就
[00:19:56.200 --> 00:19:58.320]  於是人家去認同你
[00:19:58.320 --> 00:19:59.520]  於是你怎樣
[00:19:59.520 --> 00:20:01.840]  就來升級升官
[00:20:01.840 --> 00:20:02.880]  還有什麼
[00:20:02.880 --> 00:20:04.280]  發財
[00:20:04.280 --> 00:20:07.800]  你會加薪升職
[00:20:07.800 --> 00:20:09.320]  所以這些人
[00:20:09.320 --> 00:20:11.760]  當他們能夠向上爬的時候
[00:20:11.760 --> 00:20:13.560]  當然很努力才做到
[00:20:13.560 --> 00:20:17.400]  他們的努力是為了個人的利益
[00:20:17.400 --> 00:20:19.000]  讓你自己能夠爬上去
[00:20:19.000 --> 00:20:21.640]  讓你能夠賺到一些錢
[00:20:21.640 --> 00:20:23.600]  而教會的領袖就不同了
[00:20:23.600 --> 00:20:25.320]  教會領袖我剛才說過
[00:20:25.320 --> 00:20:26.320]  你有神的感動
[00:20:26.320 --> 00:20:27.200]  有神的呼召
[00:20:27.200 --> 00:20:29.400]  有神的簡選
[00:20:29.400 --> 00:20:32.040]  於是當神去呼召你
[00:20:32.040 --> 00:20:33.600]  簡選你、感動你的時候
[00:20:33.600 --> 00:20:34.280]  與此同時
[00:20:34.280 --> 00:20:35.760]  聖經告訴我們
[00:20:35.760 --> 00:20:39.000]  神會賜給我們有屬靈的權柄
[00:20:39.000 --> 00:20:40.720]  恩賜和能力
[00:20:40.720 --> 00:20:43.680]  去做好我們的工作
[00:20:43.680 --> 00:20:45.400]  因為這個緣故
[00:20:45.400 --> 00:20:46.880]  我們的位分就很不同了
[00:20:46.880 --> 00:20:48.320]  因為神的感動呼召
[00:20:48.320 --> 00:20:51.040]  有賜給我們恩賜才能力
[00:20:51.040 --> 00:20:53.400]  如果我們是其中一個人的時候
[00:20:53.400 --> 00:20:55.840]  上帝給我們的感動
[00:20:55.840 --> 00:20:57.560]  我們就應該盡心盡性
[00:20:57.560 --> 00:20:59.760]  盡力去侍奉神
[00:20:59.760 --> 00:21:01.920]  因為呼召我們的是神
[00:21:01.920 --> 00:21:04.200]  感動我們去做工的是神
[00:21:04.200 --> 00:21:06.960]  你要向神負責
[00:21:06.960 --> 00:21:08.040]  大家知道嗎
[00:21:08.040 --> 00:21:08.840]  當教會侍奉
[00:21:08.840 --> 00:21:11.080]  雖然沒有錢拿
[00:21:11.080 --> 00:21:13.440]  你要向神負責
[00:21:13.440 --> 00:21:14.720]  是否應該盡心
[00:21:14.720 --> 00:21:15.920]  是否應該盡力
[00:21:15.920 --> 00:21:19.080]  我們的態度很不同了
[00:21:19.080 --> 00:21:21.080]  當我們在教會裡面服侍的時候
[00:21:21.080 --> 00:21:23.120]  無論在什麼崗位
[00:21:23.120 --> 00:21:24.440]  在什麼層次
[00:21:24.440 --> 00:21:29.240]  都要學習以教會的利益優先
[00:21:29.240 --> 00:21:30.480]  明白我的意思嗎
[00:21:30.480 --> 00:21:31.640]  不是以個人的利益
[00:21:31.640 --> 00:21:33.000]  是以教會的利益
[00:21:33.000 --> 00:21:36.560]  以及如何能夠讓上帝得到榮耀
[00:21:36.560 --> 00:21:38.280]  為優先
[00:21:38.280 --> 00:21:41.280]  這個就是我們跟一個社會的領袖
[00:21:41.280 --> 00:21:44.840]  世界的領袖不同的地方
[00:21:44.840 --> 00:21:46.600]  因為如果我們能夠這樣侍奉的時候
[00:21:46.600 --> 00:21:47.960]  保羅就提醒提摩太
[00:21:47.960 --> 00:21:49.760]  這個可能是其中一個原因
[00:21:49.760 --> 00:21:51.360]  他怎麼提醒提摩太呢
[00:21:51.360 --> 00:21:53.040]  第五章
[00:21:53.040 --> 00:21:56.440]  提摩大前書五章十七節
[00:21:56.440 --> 00:21:58.560]  保羅跟提摩太說
[00:21:58.560 --> 00:22:01.880]  那些好好帶領信徒的長老
[00:22:01.880 --> 00:22:05.120]  尤其是在傳道和教導上
[00:22:05.120 --> 00:22:07.120]  勞苦做工的
[00:22:07.120 --> 00:22:08.760]  就應該被捍衛
[00:22:08.760 --> 00:22:11.800]  配得加倍的尊重
[00:22:11.800 --> 00:22:12.440]  OK
[00:22:12.440 --> 00:22:13.240]  為什麼
[00:22:13.240 --> 00:22:16.160]  因為他們忠於神給他們的呼召
[00:22:16.160 --> 00:22:17.600]  而且是很努力
[00:22:17.600 --> 00:22:18.640]  很認真的
[00:22:18.640 --> 00:22:23.920]  去做好神差派他們去做的工作
[00:22:23.920 --> 00:22:29.000]  我記得我1989年年未來加州
[00:22:29.000 --> 00:22:30.200]  九零零開始
[00:22:30.200 --> 00:22:32.680]  就在加州牧會
[00:22:32.680 --> 00:22:34.720]  我來加州牧會第一個教會
[00:22:34.720 --> 00:22:35.800]  我去到的時候
[00:22:35.800 --> 00:22:36.680]  都跟大家說過
[00:22:36.680 --> 00:22:38.400]  那個教會差不多散了
[00:22:38.400 --> 00:22:40.320]  只有很少人
[00:22:40.320 --> 00:22:42.960]  那時候我是唯一一個牧師
[00:22:42.960 --> 00:22:48.000]  而且是在當時的所謂
[00:22:48.000 --> 00:22:50.560]  領袖和評審徒當中
[00:22:50.560 --> 00:22:53.240]  個個都比我年長的
[00:22:53.240 --> 00:22:54.400]  那些執事
[00:22:54.400 --> 00:22:55.520]  評審徒領袖
[00:22:55.520 --> 00:22:56.680]  個個都大過我的
[00:22:56.680 --> 00:23:00.880]  那時候我都很年輕
[00:23:00.880 --> 00:23:02.120]  有一天
[00:23:02.120 --> 00:23:03.440]  就有一個在教會裡面
[00:23:03.440 --> 00:23:05.960]  很資深的教會領袖
[00:23:05.960 --> 00:23:06.840]  他不是執事來的
[00:23:06.840 --> 00:23:10.080]  不過是教會很熱心的領袖之一
[00:23:10.080 --> 00:23:11.720]  來到我辦公室
[00:23:11.720 --> 00:23:13.680]  問我一個問題
[00:23:13.680 --> 00:23:15.240]  向朝牧師
[00:23:15.240 --> 00:23:16.480]  你牧養教會的權柄
[00:23:16.480 --> 00:23:18.920]  是誰給你的
[00:23:18.920 --> 00:23:21.160]  特意問我這個問題
[00:23:21.160 --> 00:23:22.000]  你牧養教會
[00:23:22.000 --> 00:23:22.840]  帶領教會
[00:23:22.840 --> 00:23:23.480]  你帶領教會
[00:23:23.480 --> 00:23:24.920]  你的權柄是誰給你的
[00:23:24.920 --> 00:23:28.360]  為什麼我們要聽你的
[00:23:28.360 --> 00:23:29.520]  牧師遇到很多事情
[00:23:29.520 --> 00:23:32.360]  你們很難想像
[00:23:32.360 --> 00:23:39.360]  那你猜我怎麼回答呢
[00:23:39.360 --> 00:23:40.280]  那我就跟他說
[00:23:40.280 --> 00:23:42.080]  弟兄是這樣的
[00:23:42.080 --> 00:23:43.560]  我的權柄
[00:23:43.560 --> 00:23:46.880]  是來自《神戶華聖經》
[00:23:46.880 --> 00:23:49.600]  如果我行《聖經》
[00:23:49.600 --> 00:23:51.240]  我是根據《聖經》的教導
[00:23:51.240 --> 00:23:53.480]  和原則去帶領教會
[00:23:53.480 --> 00:23:56.000]  你們就應該聽我帶領
[00:23:56.000 --> 00:23:57.480]  但是如果相反
[00:23:57.480 --> 00:23:59.520]  我不行《聖經》
[00:23:59.520 --> 00:24:01.440]  我不是按照《聖經》的教導
[00:24:01.440 --> 00:24:03.960]  去牧養和帶領教會
[00:24:03.960 --> 00:24:07.040]  那你就不用聽我
[00:24:07.040 --> 00:24:08.800]  那他沒有再問我問題了
[00:24:08.800 --> 00:24:12.400]  不過這是我當天給他的一個答案
[00:24:12.400 --> 00:24:14.640]  不過我今天在這裡跟大家說
[00:24:14.640 --> 00:24:17.160]  也是我今天給大家的答案
[00:24:17.160 --> 00:24:18.480]  我這個答案
[00:24:18.480 --> 00:24:20.960]  到現在仍然有效
[00:24:20.960 --> 00:24:22.440]  明不明白我的意思
[00:24:22.440 --> 00:24:23.400]  我給大家的答案
[00:24:23.400 --> 00:24:25.360]  對今天仍然有效
[00:24:25.360 --> 00:24:27.160]  如果大家發覺
[00:24:27.160 --> 00:24:29.360]  招牧師不行《聖經》
[00:24:29.360 --> 00:24:30.440]  招牧師做的事情
[00:24:30.440 --> 00:24:33.120]  和《聖經》的教導是背道而馳
[00:24:33.120 --> 00:24:34.680]  招牧師是按自己的心意
[00:24:34.680 --> 00:24:37.480]  不按照神下去帶領教會
[00:24:37.480 --> 00:24:39.080]  聽招牧師告訴你
[00:24:39.080 --> 00:24:43.360]  你們不單止不需要聽我帶領
[00:24:43.360 --> 00:24:45.520]  你應該如果你愛我的話
[00:24:45.520 --> 00:24:46.240]  來告訴我
[00:24:46.240 --> 00:24:49.160]  招牧師你這樣做不是很妥當
[00:24:49.160 --> 00:24:51.200]  你這樣做似乎我對《聖經》的領受
[00:24:51.200 --> 00:24:53.040]  不是這樣的
[00:24:53.040 --> 00:24:54.560]  是不是要小心一點呢
[00:24:54.560 --> 00:24:58.360]  甚至你是不是需要在神下面前認罪悔改
[00:24:58.360 --> 00:24:59.480]  我是公開跟大家說
[00:24:59.480 --> 00:25:02.040]  我歡迎大家來跟我說
[00:25:02.040 --> 00:25:04.480]  幫助我能夠看到我自己的問題和軟弱
[00:25:04.480 --> 00:25:06.400]  以致我更加有效去帶領大家
[00:25:06.400 --> 00:25:07.880]  你明不明白我的意思
[00:25:07.880 --> 00:25:08.880]  所以我這個問題
[00:25:08.880 --> 00:25:10.080]  仍然是有效的
[00:25:10.080 --> 00:25:12.920]  我鼓勵大家去做一件事
[00:25:12.920 --> 00:25:14.920]  彼得事實上
[00:25:14.920 --> 00:25:16.680]  正是這樣去提醒
[00:25:16.680 --> 00:25:19.280]  跟他那些一起做長老的人
[00:25:19.280 --> 00:25:23.640]  我們必須要以身作則
[00:25:23.640 --> 00:25:25.200]  做群羊的榜樣
[00:25:25.200 --> 00:25:27.600]  因為我們是指做領袖的
[00:25:27.600 --> 00:25:30.960]  特別是做那些牧師、長者的人
[00:25:30.960 --> 00:25:32.160]  彼得繼續怎樣說呢
[00:25:32.160 --> 00:25:33.880]  第五章第二節他說
[00:25:33.880 --> 00:25:38.200]  「不是出於勉強,而是出於甘心」
[00:25:38.200 --> 00:25:42.400]  「不是因為貪財,而是出於熱誠」
[00:25:42.400 --> 00:25:45.960]  「也不是要合濟託付你們的羊群」
[00:25:45.960 --> 00:25:50.440]  「而是作他們的榜樣」
[00:25:50.440 --> 00:25:53.560]  我曾經跟大家說過
[00:25:53.560 --> 00:25:57.120]  我曾經跟上帝討教還教十年之後
[00:25:57.120 --> 00:25:59.520]  才來美國讀神學
[00:25:59.520 --> 00:26:01.320]  甚至如果大家是基督的話
[00:26:01.320 --> 00:26:02.760]  我跟大家說
[00:26:02.760 --> 00:26:04.040]  就算我來美國讀神學
[00:26:04.040 --> 00:26:05.520]  開始上課也好
[00:26:05.520 --> 00:26:08.760]  其實我心裡還沒有很甘心
[00:26:08.760 --> 00:26:10.080]  還沒有很放得下
[00:26:10.080 --> 00:26:11.080]  應該怎樣說呢
[00:26:11.080 --> 00:26:11.960]  有點掙扎
[00:26:11.960 --> 00:26:14.720]  是不是真的做一個全時間的傳道人呢
[00:26:14.720 --> 00:26:18.400]  因為這不是一個簡單的呼召
[00:26:18.400 --> 00:26:22.040]  那就感謝主
[00:26:22.040 --> 00:26:23.160]  神的恩典
[00:26:23.160 --> 00:26:24.600]  一個學期之後
[00:26:24.600 --> 00:26:26.120]  我真的在神的面前沒辦法
[00:26:26.120 --> 00:26:27.680]  我是完全的投降
[00:26:27.680 --> 00:26:28.480]  完全的信奉
[00:26:28.480 --> 00:26:28.840]  好吧
[00:26:28.840 --> 00:26:32.120]  那我就做一個全職的傳道人
[00:26:32.120 --> 00:26:33.520]  神特別憐憫我
[00:26:33.520 --> 00:26:36.880]  我神學院還沒畢業就按立做牧師了
[00:26:36.880 --> 00:26:38.240]  很多是要神學院畢業之後
[00:26:38.240 --> 00:26:40.560]  做很多年才按立的
[00:26:40.560 --> 00:26:43.960]  但是我在神學院最後一年
[00:26:43.960 --> 00:26:45.200]  神的恩典、神的憐憫
[00:26:45.200 --> 00:26:48.480]  我就被按立做牧師
[00:26:48.480 --> 00:26:50.120]  我很感謝神
[00:26:50.120 --> 00:26:51.400]  服侍主幾十年
[00:26:51.400 --> 00:26:52.520]  其實這麼久以來
[00:26:52.520 --> 00:26:54.200]  我滿心自問
[00:26:54.200 --> 00:26:56.000]  問問我自己
[00:26:56.000 --> 00:26:58.960]  我從來沒有想過要合濟
[00:26:58.960 --> 00:27:00.840]  上帝託付我的羊
[00:27:00.840 --> 00:27:01.840]  從來沒有想過
[00:27:01.840 --> 00:27:02.800]  OK
[00:27:02.800 --> 00:27:04.920]  但是有一件事我想大家知道
[00:27:04.920 --> 00:27:05.840]  我不敢說
[00:27:05.840 --> 00:27:08.080]  我也不知道
[00:27:08.080 --> 00:27:10.600]  我能不能對神
[00:27:10.600 --> 00:27:11.640]  對人
[00:27:11.640 --> 00:27:13.000]  對侍奉
[00:27:13.000 --> 00:27:15.600]  都能夠成為大家的榜樣
[00:27:15.600 --> 00:27:16.800]  我又沒有問大家
[00:27:16.800 --> 00:27:20.960]  但是我是否樣樣都能夠成為你的榜樣
[00:27:20.960 --> 00:27:21.760]  我真的不知道
[00:27:21.760 --> 00:27:24.120]  我不敢說
[00:27:24.120 --> 00:27:25.560]  我的態度就是
[00:27:25.560 --> 00:27:26.320]  就像聶敏
[00:27:26.320 --> 00:27:27.480]  你的靈光照我
[00:27:27.480 --> 00:27:29.440]  我是努力做好我的工作
[00:27:29.440 --> 00:27:32.160]  我是盡力而為而以
[00:27:32.160 --> 00:27:34.400]  所以為什麼我剛才說
[00:27:34.400 --> 00:27:38.560]  如果大家發覺牧師在哪方面犯錯
[00:27:38.560 --> 00:27:39.520]  做了什麼不合乎
[00:27:39.520 --> 00:27:41.760]  聖經教導的事情的時候
[00:27:41.760 --> 00:27:44.280]  我是鼓勵大家來講我一遍
[00:27:44.280 --> 00:27:45.720]  來提醒我
[00:27:45.720 --> 00:27:47.320]  甚至勸誡我
[00:27:47.320 --> 00:27:50.680]  我記得我年輕人的時間
[00:27:50.680 --> 00:27:51.840]  我也做過這樣的事
[00:27:51.840 --> 00:27:54.240]  去勸我的導師
[00:27:54.240 --> 00:27:56.040]  我青年團企的導師
[00:27:56.040 --> 00:27:57.840]  因為我看到他真的犯罪
[00:27:57.840 --> 00:28:00.400]  得罪上帝
[00:28:00.400 --> 00:28:01.760]  於是那個時候我是
[00:28:01.760 --> 00:28:03.320]  應該大學還沒畢業
[00:28:03.320 --> 00:28:04.760]  年輕人
[00:28:04.760 --> 00:28:07.200]  他是做醫生的
[00:28:07.200 --> 00:28:08.960]  我在浸會醫院跟他一路走路
[00:28:08.960 --> 00:28:11.440]  走到他尖沙咀
[00:28:11.440 --> 00:28:12.160]  如果你在香港來
[00:28:12.160 --> 00:28:13.200]  你也知道
[00:28:13.200 --> 00:28:14.040]  一路跟他聊一聊
[00:28:14.040 --> 00:28:15.200]  跟他交流
[00:28:15.200 --> 00:28:16.560]  就是跟他說
[00:28:16.560 --> 00:28:17.440]  我鼓勵大家
[00:28:17.440 --> 00:28:19.640]  如果牧師落在同樣的問題
[00:28:19.640 --> 00:28:23.560]  和錯誤當中的時候
[00:28:23.560 --> 00:28:29.800]  不要介意跟牧師說
[00:28:29.800 --> 00:28:31.960]  與此同時
[00:28:31.960 --> 00:28:34.520]  我又希望大家有心理準備
[00:28:34.520 --> 00:28:36.280]  如果神呼召我做牧者
[00:28:36.280 --> 00:28:37.960]  去帶領大家的話
[00:28:37.960 --> 00:28:41.200]  如果我看到你們犯錯呢
[00:28:41.200 --> 00:28:44.560]  如果我看到大家犯罪呢
[00:28:44.560 --> 00:28:46.040]  那我不會怕事不跟你說
[00:28:46.040 --> 00:28:46.720]  我對不起
[00:28:46.720 --> 00:28:47.520]  I am sorry
[00:28:47.520 --> 00:28:48.080]  我真的要說
[00:28:48.080 --> 00:28:49.240]  我坦白告訴你
[00:28:49.240 --> 00:28:52.120]  我會來找你的
[00:28:52.120 --> 00:28:53.520]  我會來告訴你的
[00:28:53.520 --> 00:28:54.880]  我會來勸你的
[00:28:54.880 --> 00:28:56.600]  我會來提醒你的
[00:28:56.600 --> 00:28:58.080]  OK
[00:28:58.080 --> 00:29:01.760]  我希望這些事不會發生
[00:29:01.760 --> 00:29:02.880]  雖然我也做過很多次
[00:29:02.880 --> 00:29:04.200]  不過我希望這些事
[00:29:04.200 --> 00:29:05.880]  不會發生在大家身上
[00:29:05.880 --> 00:29:07.360]  OK
[00:29:07.360 --> 00:29:08.240]  但是如果
[00:29:08.240 --> 00:29:10.520]  這其實是神的恩典
[00:29:10.520 --> 00:29:11.440]  因為這是我們的工作
[00:29:11.440 --> 00:29:12.880]  而是神對你的愛
[00:29:12.880 --> 00:29:13.640]  讓你知道
[00:29:13.640 --> 00:29:15.040]  你要悔改迴轉
[00:29:15.040 --> 00:29:16.760]  所以如果有牧師傳道人
[00:29:16.760 --> 00:29:17.760]  來勸勉大家
[00:29:17.760 --> 00:29:19.000]  提醒大家的時候
[00:29:19.000 --> 00:29:20.280]  我希望第一樣東西
[00:29:20.280 --> 00:29:22.600]  要留心聽
[00:29:22.600 --> 00:29:24.680]  萬萬的動怒
[00:29:24.680 --> 00:29:25.920]  不要一聽到就在那裡
[00:29:25.920 --> 00:29:29.000]  你不要搞錯牧師說我不要
[00:29:29.000 --> 00:29:30.520]  Again
[00:29:30.520 --> 00:29:32.640]  回到祈禱
[00:29:32.640 --> 00:29:33.040]  回到祈禱
[00:29:33.040 --> 00:29:33.880]  聽完之後
[00:29:33.880 --> 00:29:35.400]  到底牧師是誤會了
[00:29:35.400 --> 00:29:36.040]  還是不明白
[00:29:36.040 --> 00:29:37.040]  還是說是什麼原因
[00:29:37.040 --> 00:29:39.360]  還是我真的在某些事情上
[00:29:39.360 --> 00:29:41.680]  我自己有改善
[00:29:41.680 --> 00:29:43.720]  要改善的地方
[00:29:43.720 --> 00:29:44.560]  然後我們看看
[00:29:44.560 --> 00:29:45.840]  教會裡面有這麼多
[00:29:45.840 --> 00:29:47.800]  比較成熟的弟兄姊妹
[00:29:47.800 --> 00:29:49.280]  有傳道人的牧師
[00:29:49.280 --> 00:29:50.320]  有什麼例子
[00:29:50.320 --> 00:29:51.200]  有什麼榜樣
[00:29:51.200 --> 00:29:52.360]  有什麼見證
[00:29:52.360 --> 00:29:53.600]  我可以從他們裡面
[00:29:53.600 --> 00:29:55.120]  得到鼓勵和幫助
[00:29:55.120 --> 00:29:58.920]  以致我可以回到神的身邊
[00:29:58.920 --> 00:30:00.160]  繼續成長
[00:30:00.160 --> 00:30:01.800]  跟其他弟兄姊妹
[00:30:01.800 --> 00:30:04.520]  一起去建立這個教會
[00:30:04.520 --> 00:30:06.120]  所以我們做傳道人的
[00:30:06.120 --> 00:30:07.440]  我們要自我反省
[00:30:07.440 --> 00:30:09.040]  但是我也鼓勵大家
[00:30:09.040 --> 00:30:11.760]  在你屬靈生命的成長過程當中
[00:30:11.760 --> 00:30:13.200]  都要自我反省
[00:30:13.200 --> 00:30:14.600]  求神幫助我們
[00:30:14.600 --> 00:30:16.720]  無論你是哪棵樹都好
[00:30:16.720 --> 00:30:18.760]  大家一起成長
[00:30:18.760 --> 00:30:20.120]  事實上
[00:30:20.120 --> 00:30:21.200]  如果我們看聖經
[00:30:21.200 --> 00:30:22.120]  我們會發覺
[00:30:22.120 --> 00:30:23.640]  牧師傳道人
[00:30:23.640 --> 00:30:26.280]  就是教會領袖
[00:30:26.280 --> 00:30:28.360]  他們主要的工作
[00:30:28.360 --> 00:30:32.200]  其實就是要裝備信徒去侍奉
[00:30:32.200 --> 00:30:33.120]  所以我希望大家
[00:30:33.120 --> 00:30:35.280]  不要介意牧師來找你
[00:30:35.280 --> 00:30:36.880]  裝備信徒去侍奉
[00:30:36.880 --> 00:30:38.240]  建立基督教會
[00:30:38.240 --> 00:30:40.760]  這是《爾弗所書》第四章所說的
[00:30:40.760 --> 00:30:42.360]  《爾弗所書》第四章
[00:30:42.360 --> 00:30:45.400]  第十一節開始
[00:30:45.400 --> 00:30:46.640]  那裡怎麼說呢
[00:30:46.640 --> 00:30:47.920]  他說神所賜的
[00:30:47.920 --> 00:30:48.800]  是有仕途
[00:30:48.800 --> 00:30:49.880]  有先知
[00:30:49.880 --> 00:30:51.240]  有傳福音的
[00:30:51.240 --> 00:30:53.200]  有牧師和教師
[00:30:53.200 --> 00:30:55.520]  為要裝備聖徒
[00:30:55.520 --> 00:30:56.160]  做什麼呢
[00:30:56.160 --> 00:30:57.760]  做侍奉的工作
[00:30:57.760 --> 00:30:59.760]  建立基督的身體
[00:30:59.760 --> 00:31:01.560]  就是教會
[00:31:01.560 --> 00:31:03.200]  我剛才一開始說
