
[00:00:00.000 --> 00:00:03.000]  在各個灘我們看到的是仇富的主
[00:18:21.000 --> 00:18:23.000]  24位長老就俯伏敬拜
[00:18:23.000 --> 00:18:26.000]  坐在寶座上活到永永遠遠的那一位
[00:18:26.000 --> 00:18:29.000]  又把他們的冠冕放在寶座前
[00:18:29.000 --> 00:18:31.000]  說我們的主我們的神
[00:18:31.000 --> 00:18:34.000]  你佩得榮耀尊貴權柄
[00:18:34.000 --> 00:18:36.000]  因為你創造了萬物
[00:18:36.000 --> 00:18:40.000]  萬物因你的信義被創造而存在
[00:18:40.000 --> 00:18:43.000]  24位長老在回應四活物
[00:18:43.000 --> 00:18:45.000]  帶領的敬拜和讚美的時候
[00:18:45.000 --> 00:18:47.000]  作出了兩個回應
[00:18:47.000 --> 00:18:49.000]  第一就是表達祂自己是一個卑微的身份
[00:18:50.000 --> 00:18:52.000]  他們將冠冕放在寶座面前
[00:18:52.000 --> 00:18:54.000]  歷史學者告訴我們
[00:18:54.000 --> 00:18:56.000]  古代一國之王
[00:18:56.000 --> 00:18:58.000]  當他被打敗
[00:18:58.000 --> 00:19:00.000]  他向另一個國王投降的時候
[00:19:00.000 --> 00:19:02.000]  表達完全的信服
[00:19:02.000 --> 00:19:04.000]  他就會將投降的王冠
[00:19:04.000 --> 00:19:06.000]  摘下來放在戰勝者的腳前
[00:19:06.000 --> 00:19:08.000]  所以24位長老這樣做
[00:19:08.000 --> 00:19:10.000]  一方面是承認神是萬主之主
[00:19:10.000 --> 00:19:12.000]  是最高的統治者
[00:19:12.000 --> 00:19:14.000]  另一個可能的解釋
[00:19:14.000 --> 00:19:16.000]  就是這24位長老認為
[00:19:16.000 --> 00:19:18.000]  自己不配得神所賜的冠冕
[00:19:19.000 --> 00:19:20.000]  將冠冕放在神的面前
[00:19:20.000 --> 00:19:22.000]  頂只會聖經告訴我們
[00:19:22.000 --> 00:19:24.000]  將來我們在神的面前
[00:19:24.000 --> 00:19:26.000]  神都會賞賜我們
[00:19:26.000 --> 00:19:28.000]  我記得我年輕的時候
[00:19:28.000 --> 00:19:30.000]  現在少說了
[00:19:30.000 --> 00:19:32.000]  年輕的時候說多一些
[00:19:32.000 --> 00:19:34.000]  就會說將來你有多少個冠冕
[00:19:34.000 --> 00:19:36.000]  有些就說我多一些
[00:19:36.000 --> 00:19:38.000]  因為我多一些侍奉
[00:19:38.000 --> 00:19:40.000]  所以我應該多幾個
[00:19:40.000 --> 00:19:42.000]  有些人就問這麼多是不是帶不下
[00:19:42.000 --> 00:19:44.000]  有些人說不會的
[00:19:44.000 --> 00:19:46.000]  可能高一些
[00:19:46.000 --> 00:19:48.000]  越多就越高
[00:19:49.000 --> 00:19:50.000]  當我們看到神的時候
[00:19:50.000 --> 00:19:52.000]  他將冠冕放在神的面前
[00:19:52.000 --> 00:19:54.000]  就是說將來我們看到神的時候
[00:19:54.000 --> 00:19:56.000]  我們都知道神不配給我們任何賞賜
[00:19:56.000 --> 00:19:58.000]  因為你的救恩意境很大
[00:19:58.000 --> 00:20:00.000]  你的恩典意境很美
[00:20:00.000 --> 00:20:03.000]  我們只不過是按著你的拯救
[00:20:03.000 --> 00:20:05.000]  在地上
[00:20:05.000 --> 00:20:08.000]  稍為為你做了一點點的事情
[00:20:08.000 --> 00:20:11.000]  所以我們將冠冕放在神的面前
[00:20:11.000 --> 00:20:13.000]  然後第二
[00:20:13.000 --> 00:20:15.000]  他們對神作出認訊
[00:20:15.000 --> 00:20:17.000]  或者告訴我們
[00:20:18.000 --> 00:20:20.000]  當時的羅馬君王叫多米田
[00:20:20.000 --> 00:20:22.000]  他接受他的神文
[00:20:22.000 --> 00:20:24.000]  稱他為主 稱他為神
[00:20:24.000 --> 00:20:28.000]  而另外一位羅馬君王叫維斯柏仙
[00:20:28.000 --> 00:20:31.000]  他同樣接受他的神文
[00:20:31.000 --> 00:20:33.000]  用你佩德這個字
[00:20:33.000 --> 00:20:36.000]  來表達對他的尊崇和敬畏
[00:20:36.000 --> 00:20:39.000]  所以24位長老在異象當中
[00:20:39.000 --> 00:20:41.000]  強調主和神
[00:20:41.000 --> 00:20:43.000]  不是任何地上的君王
[00:20:43.000 --> 00:20:45.000]  而是只有坐在寶座上的神
[00:20:45.000 --> 00:20:47.000]  才擁有這個資格
[00:20:48.000 --> 00:20:49.000]  唯獨他是佩德
[00:20:49.000 --> 00:20:51.000]  因為他是創造這個世界宇宙
[00:20:51.000 --> 00:20:54.000]  又繼續護佑 保守
[00:20:54.000 --> 00:20:56.000]  以及帶領著受造物
[00:20:56.000 --> 00:20:59.000]  按他的心意前行
[00:20:59.000 --> 00:21:02.000]  地上的民眾
[00:21:02.000 --> 00:21:05.000]  受著周圍的人告訴他們
[00:21:05.000 --> 00:21:07.000]  這個皇帝是主 這個皇帝是神
[00:21:07.000 --> 00:21:09.000]  唯有這個皇帝是佩德
[00:21:09.000 --> 00:21:12.000]  但是約翰在異象當中看到的
[00:21:12.000 --> 00:21:14.000]  哪一位是主 哪一位是神
[00:21:14.000 --> 00:21:16.000]  哪一位是佩德
[00:21:17.000 --> 00:21:19.000]  而是坐在寶座上
[00:21:19.000 --> 00:21:22.000]  為我們死而復活
[00:21:22.000 --> 00:21:25.000]  成就救恩的這位
[00:21:25.000 --> 00:21:30.000]  有人看到這個天上敬拜的異象
[00:21:30.000 --> 00:21:33.000]  不知道對我們來說有什麼意義
[00:21:33.000 --> 00:21:36.000]  你心裡面會有什麼回應
[00:21:36.000 --> 00:21:38.000]  讓我們聽一首歌
[00:21:38.000 --> 00:21:44.000]  不知道這首歌的歌詞
[00:21:44.000 --> 00:21:46.000]  是不是你的心聲
[00:21:47.000 --> 00:21:51.000]  能不能就讓我留在你的同在裏
[00:21:51.000 --> 00:21:55.000]  能不能賜我力量讓我更多愛你
[00:21:55.000 --> 00:21:57.000]  我那都不想去
[00:21:57.000 --> 00:21:59.000]  只想日夜在你殿中
[00:21:59.000 --> 00:22:02.000]  獻上敬拜 全心全意來愛你
[00:22:02.000 --> 00:22:04.000]  令師妹
[00:22:04.000 --> 00:22:07.000]  當我們來到神面前去敬拜的時候
[00:22:07.000 --> 00:22:09.000]  我們離開那一刻
[00:22:09.000 --> 00:22:12.000]  我們的心裡面是不是真的對這位神
[00:22:12.000 --> 00:22:14.000]  愛多了那份愛
[00:22:14.000 --> 00:22:16.000]  當我們離開的時候
[00:22:17.000 --> 00:22:19.000]  能夠在這裏敬拜是很美麗的
[00:22:19.000 --> 00:22:22.000]  當然地上的敬拜遠不及天上
[00:22:22.000 --> 00:22:26.000]  由我們從天上的敬拜
[00:22:26.000 --> 00:22:28.000]  轉回地上的敬拜
[00:22:28.000 --> 00:22:31.000]  當我們想起敬拜
[00:22:31.000 --> 00:22:33.000]  或者我們叫崇拜
[00:22:33.000 --> 00:22:35.000]  你心裡面想起什麼呢
[00:22:35.000 --> 00:22:43.000]  宣召 詩歌 祈禱 講道 奉獻 祝福
[00:22:43.000 --> 00:22:46.000]  這些是不是敬拜
[00:22:48.000 --> 00:22:50.000]  你可能會說這些當然是敬拜
[00:22:50.000 --> 00:22:52.000]  不然我每次來到教會做什麼呢
[00:22:52.000 --> 00:22:55.000]  每次來到教會就是經歷這些
[00:22:55.000 --> 00:22:58.000]  如果這不是敬拜
[00:22:58.000 --> 00:23:00.000]  那是什麼呢
[00:23:00.000 --> 00:23:03.000]  我認為這一切可以是敬拜
[00:23:03.000 --> 00:23:09.000]  但也可以只是一套宗教聚會的程序
[00:23:09.000 --> 00:23:15.000]  若看見天上的敬拜
[00:23:16.000 --> 00:23:18.000]  你所認識的神是天地的主宰
[00:23:18.000 --> 00:23:22.000]  是天地真正的掌權者
[00:23:22.000 --> 00:23:25.000]  祂擁有超乎一切的榮耀
[00:23:25.000 --> 00:23:27.000]  擁有無與倫比的威嚴
[00:23:27.000 --> 00:23:30.000]  祂擁有審判的權柄
[00:23:30.000 --> 00:23:35.000]  祂擁有聖潔 威嚴 權能
[00:23:35.000 --> 00:23:38.000]  祂擁有全能 擁有永恆
[00:23:38.000 --> 00:23:43.000]  擁有榮耀 擁有尊貴 權柄
[00:23:45.000 --> 00:23:46.000]  既然神是一個這樣的神
[00:23:46.000 --> 00:23:48.000]  那當我們來到神的面前
[00:23:48.000 --> 00:23:52.000]  我們是不是都帶著一種對祂最尊崇
[00:23:52.000 --> 00:23:56.000]  最敬畏 最謙遜的心
[00:23:56.000 --> 00:24:00.000]  來敬拜這一位天地的主宰
[00:24:00.000 --> 00:24:04.000]  二十四位長老是我們的代表
[00:24:04.000 --> 00:24:07.000]  我相信我們從他們的表現來學習敬拜
[00:24:07.000 --> 00:24:10.000]  他們在四活物讚頌神的時候
[00:24:11.000 --> 00:24:16.000]  在地敬拜 這代表他們認知自己的卑微
[00:24:16.000 --> 00:24:19.000]  所以用對上帝 對這位神
[00:24:19.000 --> 00:24:22.000]  一個最尊崇的身體形態
[00:24:22.000 --> 00:24:25.000]  就是完全的俯伏在地
[00:24:25.000 --> 00:24:28.000]  我相信這是人類最能夠表達
[00:24:28.000 --> 00:24:30.000]  最大謙卑的一種形態
[00:24:30.000 --> 00:24:35.000]  要表達對神的尊崇和敬拜
[00:24:35.000 --> 00:24:37.000]  不過我們教會不夠大
[00:24:37.000 --> 00:24:39.000]  我們不可以全部俯伏在這裡
[00:24:40.000 --> 00:24:41.000]  我們可以少一些人才行
[00:24:41.000 --> 00:24:45.000]  但是我們的心可以俯伏在神的面前
[00:24:45.000 --> 00:24:49.000]  就是我們帶著對祂的尊崇 對祂的敬畏
[00:24:49.000 --> 00:24:53.000]  並且他們將所帶的金冠冕放在神的面前
[00:24:53.000 --> 00:24:58.000]  代表他們不配接受神的賞賜
[00:24:58.000 --> 00:25:00.000]  因為他們承認自己只不過是
[00:25:00.000 --> 00:25:02.000]  因為耶穌基督的犧牲
[00:25:02.000 --> 00:25:05.000]  流出寶血而罪被洗淨
[00:25:05.000 --> 00:25:09.000]  也因著相信耶穌而被清義
[00:25:10.000 --> 00:25:16.000]  也因著耶穌復活而得享永生的一個卑微受祖物
[00:25:16.000 --> 00:25:21.000]  所以宣召師哥祈禱 講道奉獻祝福
[00:25:21.000 --> 00:25:25.000]  究竟是敬拜 還是只是一套聚會的程序
[00:25:25.000 --> 00:25:30.000]  重點在於我們這一班來到神的面前
[00:25:30.000 --> 00:25:34.000]  敬拜的人帶著一個什麼樣的心態
[00:25:34.000 --> 00:25:37.000]  今天我活在一個去權威
[00:25:37.000 --> 00:25:39.000]  或者抗拒權威的時代
[00:25:40.000 --> 00:25:43.000]  這樣的文化浪潮會不會都令我們在不經意之間
[00:25:43.000 --> 00:25:50.000]  啟發了那位擁有無與倫比的威嚴 榮耀 聖潔 全能
[00:25:50.000 --> 00:25:52.000]  和永恆的天地主宰
[00:25:52.000 --> 00:25:56.000]  今天當你參與敬拜的時候
[00:25:56.000 --> 00:25:58.000]  是以我為中心
[00:25:58.000 --> 00:26:01.000]  還是以約翰所看到
[00:26:01.000 --> 00:26:07.000]  那位坐在寶座上 天地的真正掌權者為中心
[00:26:10.000 --> 00:26:12.000]  我喜歡這首歌 我不喜歡這首歌
[00:26:12.000 --> 00:26:16.000]  我喜歡這樣的敬拜 我不喜歡這樣的敬拜
[00:26:16.000 --> 00:26:20.000]  我感受到這個敬拜令我很喜悅
[00:26:20.000 --> 00:26:23.000]  我覺得今天的敬拜很悶
[00:26:23.000 --> 00:26:29.000]  是的 作為台上的帶領者是應該好好地預備
[00:26:29.000 --> 00:26:31.000]  這個毋庸置疑
[00:26:32.000 --> 00:26:40.000]  還是我們帶著一個享受台上的節目
[00:26:40.000 --> 00:26:46.000]  還是我們看到的是那位坐在寶座上的君王
[00:26:46.000 --> 00:26:51.000]  今天當你預備來到神經面前敬拜的時候
[00:26:51.000 --> 00:26:53.000]  你是否要好好地預備自己的心
[00:26:53.000 --> 00:26:57.000]  你會不會重視準時來參與教會的崇拜
[00:26:57.000 --> 00:27:00.000]  當然有些原因是我們沒有辦法抗拒
[00:27:01.000 --> 00:27:02.000]  沒有辦法準時來到
[00:27:02.000 --> 00:27:05.000]  我相信神會明白
[00:27:05.000 --> 00:27:08.000]  但是當我們在我們可以掌握的情況下
[00:27:08.000 --> 00:27:11.000]  我們重不重視準時來到
[00:27:11.000 --> 00:27:14.000]  要說我們對敬拜有些萬不經心
[00:27:14.000 --> 00:27:16.000]  我相信這是我們值得反思的
[00:27:16.000 --> 00:27:22.000]  我相信我們都是帶著崇敬 敬畏的心來敬拜神的
[00:27:22.000 --> 00:27:25.000]  要不然我們不會每個禮拜都來到這裡
[00:27:25.000 --> 00:27:27.000]  但是求神幫助我們
[00:27:28.000 --> 00:27:31.000]  讓我們不會不經意之間掉進世俗的網絡
[00:27:31.000 --> 00:27:33.000]  而我們自己不知道
[00:27:33.000 --> 00:27:35.000]  讓我們每次來到神經面前敬拜的時候
[00:27:35.000 --> 00:27:37.000]  讓四活物對神的稱重
[00:27:37.000 --> 00:27:40.000]  就是尊貴 榮耀 感謝
[00:27:40.000 --> 00:27:44.000]  成為我們對神的稱重
[00:27:44.000 --> 00:27:49.000]  又願意24位長老認為神所配得的榮耀 尊貴 權柄
[00:27:49.000 --> 00:27:54.000]  都成為我們認為是神所配得的
[00:27:55.000 --> 00:27:58.000]  天上和地下的敬拜不一樣
[00:27:58.000 --> 00:28:02.000]  因為天上的敬拜是所有的受造物
[00:28:02.000 --> 00:28:04.000]  所有被贖的子民
[00:28:04.000 --> 00:28:08.000]  在當中我們看到的是無與倫比的榮耀
[00:28:08.000 --> 00:28:12.000]  無比的威嚴 無比的震撼 充滿神的權能
[00:28:12.000 --> 00:28:15.000]  是有點不同的
[00:28:15.000 --> 00:28:17.000]  但是兩者有相同之處
[00:28:17.000 --> 00:28:21.000]  就是每一個受造物帶著一個最謙卑
[00:28:21.000 --> 00:28:24.000]  最尊崇 最敬畏的心
[00:28:25.000 --> 00:28:27.000]  一起的 同心的
[00:28:27.000 --> 00:28:31.000]  來稱重讚美那位創造宇宙萬物
[00:28:31.000 --> 00:28:35.000]  救贖我們天地的主宰
[00:28:35.000 --> 00:28:37.000]  我們一起禱告
[00:28:37.000 --> 00:28:40.000]  將我們來到你的面前
[00:28:40.000 --> 00:28:42.000]  我們崇敬你
[00:28:42.000 --> 00:28:45.000]  因為唯獨你是主 你是神
[00:28:45.000 --> 00:28:47.000]  唯有你配得
[00:28:47.000 --> 00:28:51.000]  你一個個他 是受苦的主
[00:28:51.000 --> 00:28:53.000]  是為我們犧牲
[00:28:54.000 --> 00:28:55.000]  你復活
[00:28:55.000 --> 00:28:58.000]  叫我們能夠 因為相信你
[00:28:58.000 --> 00:29:00.000]  可以得永生
[00:29:00.000 --> 00:29:03.000]  但是我們得永生不是我們最終
[00:29:03.000 --> 00:29:05.000]  我們想要的終局
[00:29:05.000 --> 00:29:08.000]  所以我們得永生的原因
[00:29:08.000 --> 00:29:10.000]  是我們可以永永遠遠
[00:29:10.000 --> 00:29:12.000]  在你的寶座前
[00:29:12.000 --> 00:29:14.000]  去敬拜你這一位
[00:29:14.000 --> 00:29:22.000]  威嚴 尊貴 榮耀 滿有光芒
[00:29:23.000 --> 00:29:24.000]  永生的上帝
[00:29:24.000 --> 00:29:27.000]  最愛多謝你 因為你帶領約翰
[00:29:27.000 --> 00:29:30.000]  將眼目從地上各種的苦難
[00:29:30.000 --> 00:29:32.000]  各種的不足 各種的問題
[00:29:32.000 --> 00:29:35.000]  轉眼仰望天上的寶座
[00:29:35.000 --> 00:29:37.000]  最幫助我們今天
[00:29:37.000 --> 00:29:39.000]  雖然在地上同樣面對著
[00:29:39.000 --> 00:29:42.000]  很多的艱難 困苦 問題
[00:29:42.000 --> 00:29:44.000]  但是最讓我們的眼目
[00:29:44.000 --> 00:29:46.000]  上上轉眼
[00:29:46.000 --> 00:29:49.000]  將我們的世界放在天上
[00:29:50.000 --> 00:29:53.000]  叫我們心中渴望
[00:29:53.000 --> 00:29:55.000]  將來這種榮耀的時候
[00:29:55.000 --> 00:29:57.000]  就是我們在地上好好的
[00:29:57.000 --> 00:29:59.000]  來參與敬拜
[00:29:59.000 --> 00:30:01.000]  讓你的榮耀
[00:30:01.000 --> 00:30:03.000]  讓你的尊貴
[00:30:03.000 --> 00:30:05.000]  讓你的權柄
[00:30:05.000 --> 00:30:08.000]  真的在我們透過敬拜你的時候
[00:30:08.000 --> 00:30:11.000]  深深的刻在我們的心當中
[00:30:11.000 --> 00:30:13.000]  以致叫我們的生命
[00:30:13.000 --> 00:30:15.000]  每一天 每一時 每一刻
[00:30:15.000 --> 00:30:17.000]  我們都對你帶著尊崇
[00:30:17.000 --> 00:30:19.000]  帶著敬畏
[00:30:20.000 --> 00:30:21.000]  我們多謝主
[00:30:21.000 --> 00:30:24.000]  我們這麼禱告 奉基督耶穌的命而求
