
[00:00:00.000 --> 00:00:02.480]  剛才我相信在討論過程當中 大家也知道
[00:16:48.240 --> 00:16:51.840]  我們在詩篇37篇第23節
[00:16:51.840 --> 00:16:54.000]  你歐拉武帝榮光物損友
[00:16:54.000 --> 00:16:56.800]  詩篇37篇第23節裡面這麼說
[00:16:56.800 --> 00:17:02.480]  二人的腳步被耶和華納定
[00:17:02.480 --> 00:17:06.560]  他的道路是耶和華所喜愛的
[00:17:06.560 --> 00:17:08.480]  二人的道路被耶和華所納定
[00:17:08.480 --> 00:17:10.320]  他的道路是耶和華所喜愛的
[00:17:10.320 --> 00:17:11.720]  那個意思是什麼呢
[00:17:11.720 --> 00:17:13.160]  原來什麼是義
[00:17:13.160 --> 00:17:14.240]  什麼是公義
[00:17:14.240 --> 00:17:15.520]  在聖經裡面來說
[00:17:15.520 --> 00:17:17.360]  就是上帝所肯定
[00:17:17.360 --> 00:17:18.640]  上帝所認同
[00:17:18.640 --> 00:17:19.920]  上帝所接納說
[00:17:19.920 --> 00:17:21.600]  對了 你這樣做就對了
[00:17:21.600 --> 00:17:23.640]  你的決定是正確的
[00:17:23.640 --> 00:17:25.480]  是耶和華接受肯定
[00:17:25.480 --> 00:17:27.160]  相信 the right thing to do
[00:17:27.160 --> 00:17:29.600]  你就做吧
[00:17:29.600 --> 00:17:32.320]  這些就會讓上帝開心快樂
[00:17:32.320 --> 00:17:36.720]  而我們就是走在神的義當中
[00:17:36.720 --> 00:17:38.320]  所以我們要怎麼樣呢
[00:17:38.320 --> 00:17:39.640]  做神喜悅的決定
[00:17:39.640 --> 00:17:40.880]  那個神要我們過的生活
[00:17:40.880 --> 00:17:42.640]  就是這麼簡單
[00:17:42.640 --> 00:17:44.160]  這就是聖經裡面所說的義
[00:17:44.160 --> 00:17:46.680]  不過
[00:17:46.680 --> 00:17:48.880]  當聖經說義的時候
[00:17:48.880 --> 00:17:51.000]  其實有三個不同的層次
[00:17:51.000 --> 00:17:53.160]  這個義有三個不同的層次
[00:17:53.160 --> 00:17:56.960]  第一個就是從法律的觀點上面
[00:17:56.960 --> 00:17:58.240]  去看這個義的問題
[00:17:58.240 --> 00:18:00.720]  就是我滿足法律的要求
[00:18:00.720 --> 00:18:02.200]  沒犯法
[00:18:02.200 --> 00:18:04.840]  犯了法的時候要受罰 受過
[00:18:04.840 --> 00:18:08.560]  這是第一個義的層次
[00:18:08.560 --> 00:18:11.280]  從律法的觀點去看
[00:18:11.280 --> 00:18:14.480]  到底我們是否活在上帝的義中呢
[00:18:14.480 --> 00:18:16.920]  這個聖經很清楚
[00:18:16.920 --> 00:18:18.880]  因為很多地方都有說
[00:18:18.880 --> 00:18:22.120]  羅馬書 我讀給大家聽
[00:18:22.120 --> 00:18:23.720]  它說 凡有血氣的
[00:18:23.720 --> 00:18:26.760]  沒有一個能夠因行律法
[00:18:26.760 --> 00:18:29.480]  可以在上帝的面前稱義的
[00:18:29.480 --> 00:18:32.000]  因為律法只是叫人知罪
[00:18:32.000 --> 00:18:34.080]  如今卻蒙上帝的恩典
[00:18:34.080 --> 00:18:35.680]  基督耶穌的救贖
[00:18:35.680 --> 00:18:37.200]  就白白稱義
[00:18:37.200 --> 00:18:39.000]  所以看清楚了
[00:18:39.000 --> 00:18:39.840]  你現在知道了
[00:18:39.840 --> 00:18:40.440]  你現在明白了
[00:18:40.440 --> 00:18:42.080]  我們看定了
[00:18:42.080 --> 00:18:46.080]  人稱義是因著信
[00:18:46.080 --> 00:18:50.960]  不在乎進行律法
[00:18:50.960 --> 00:18:53.360]  所以從律法的觀點裡面看的時候
[00:18:53.360 --> 00:18:56.960]  從我們決志相信耶穌基督的那一刻開始
[00:18:56.960 --> 00:18:59.440]  上帝有一個新的眼光看我們
[00:18:59.440 --> 00:19:00.520]  上帝看我們
[00:19:00.520 --> 00:19:04.840]  就再不是那些得罪他犯罪的罪人
[00:19:04.840 --> 00:19:06.400]  因為我們的罪加
[00:19:06.400 --> 00:19:09.280]  耶穌為我們pay off
[00:19:09.280 --> 00:19:10.360]  不是說我們沒有做錯事
[00:19:10.360 --> 00:19:12.200]  但是耶穌說我幫你搞定了
[00:19:12.200 --> 00:19:13.520]  我受了罰
[00:19:13.520 --> 00:19:15.440]  我甚至為你寫在十字架上
[00:19:15.440 --> 00:19:17.680]  所以這個律法上的意義
[00:19:17.680 --> 00:19:21.400]  耶穌基督替我們完成了
[00:19:21.400 --> 00:19:25.320]  這就是讚美主了
[00:19:25.320 --> 00:19:27.080]  但是聖經裡面說到這個義
[00:19:27.080 --> 00:19:30.880]  或者公義是一個字就是righteousness
[00:19:30.880 --> 00:19:32.920]  還有第二重的意思
[00:19:32.920 --> 00:19:39.200]  就是從倫理道德行為上的觀點裡面去看
[00:19:39.200 --> 00:19:40.560]  其實聖經裡面是很好的
[00:19:40.560 --> 00:19:46.400]  聖經裡面教導我們很多例子讓我們明白
[00:19:46.400 --> 00:19:48.160]  聖經裡面有一個舊約聖經
[00:19:48.160 --> 00:19:49.040]  一個很出名的人
[00:19:49.040 --> 00:19:50.160]  大家知道叫約伯
[00:19:50.160 --> 00:19:50.840]  聽過了
[00:19:50.840 --> 00:19:51.480]  Job
[00:19:51.480 --> 00:19:53.200]  約伯
[00:19:53.200 --> 00:19:54.400]  這個人不簡單
[00:19:54.400 --> 00:19:55.320]  為什麼呢
[00:19:55.320 --> 00:19:58.000]  因為上帝和他做見證
[00:19:58.000 --> 00:19:59.200]  大家記得那個故事
[00:19:59.200 --> 00:20:01.640]  當天使來到天上見上帝的時候
[00:20:01.640 --> 00:20:03.200]  上帝很興奮的告訴他
[00:20:03.200 --> 00:20:04.600]  你有沒有見過我
[00:20:04.600 --> 00:20:07.080]  我一個僕人約伯
[00:20:07.080 --> 00:20:09.400]  大家記不記得他怎麼形容約伯
[00:20:09.400 --> 00:20:14.840]  這個約伯是完全無可指責
[00:20:14.840 --> 00:20:16.920]  完全聖潔
[00:20:16.920 --> 00:20:17.960]  敬畏上帝
[00:20:17.960 --> 00:20:19.120]  遠避惡事
[00:20:19.120 --> 00:20:21.520]  嘩
[00:20:21.520 --> 00:20:23.600]  有一天如果上帝能夠為你為我做見證
[00:20:23.600 --> 00:20:25.600]  嘩 你有沒有見到朝世昭在下面
[00:20:25.600 --> 00:20:28.040]  這個人完全正直
[00:20:28.040 --> 00:20:28.800]  OK
[00:20:28.800 --> 00:20:32.480]  嘩 從來遠離罪惡
[00:20:32.480 --> 00:20:34.920]  敬愛上帝
[00:20:34.920 --> 00:20:39.040]  上帝幫約伯做一個這樣的見證
[00:20:39.040 --> 00:20:40.080]  嘩 這個就不得已了
[00:20:40.080 --> 00:20:43.000]  這個就講到約伯在地上生活的時候
[00:20:43.000 --> 00:20:45.960]  到底是怎麼樣的
[00:20:45.960 --> 00:20:49.080]  而看這節目我想告訴大家的是什麼呢
[00:20:49.080 --> 00:20:51.000]  是啊 約伯就是這麼厲害
[00:20:51.000 --> 00:20:52.600]  就像聖經裡面所說的
[00:20:52.600 --> 00:20:54.600]  完全正直 敬畏上帝 遠離惡事
[00:20:54.600 --> 00:20:58.960]  但是我都想不到我做不到
[00:20:58.960 --> 00:21:00.840]  Can we?
[00:21:00.840 --> 00:21:04.360]  是不是我們真的做不到呢
[00:21:04.360 --> 00:21:07.160]  大家有沒有記得《耳福所書》曾經這樣說過
[00:21:07.160 --> 00:21:10.120]  當我們信了耶穌之後
[00:21:10.120 --> 00:21:13.320]  我們在基督裡面就成為一個新人
[00:21:13.320 --> 00:21:14.320]  是不是 記得嗎
[00:21:14.320 --> 00:21:17.160]  這個不單是哥倫多後書五章十七節說的
[00:21:17.160 --> 00:21:20.200]  有人在基督裡面他就成為新造的人
[00:21:20.200 --> 00:21:22.800]  這個新造的人是怎麼樣的
[00:21:22.800 --> 00:21:24.400]  新造的人是怎麼樣的
[00:21:24.400 --> 00:21:29.440]  OK 《耳福所書》四章二十節那裡怎麼說
[00:21:29.440 --> 00:21:33.240]  這新人是按照上帝的形象做的
[00:21:33.240 --> 00:21:35.800]  下一個有沒有人告訴我
[00:21:35.800 --> 00:21:41.000]  有真理的人而和成結
[00:21:41.000 --> 00:21:43.920]  現在呢
[00:21:43.920 --> 00:21:45.640]  我們以為我們沒有
[00:21:45.640 --> 00:21:46.800]  原來不是
[00:21:46.800 --> 00:21:48.080]  當我們信耶穌之後
[00:21:48.080 --> 00:21:50.600]  上帝的靈進到我們生命當中
[00:21:50.600 --> 00:21:54.240]  祂將神的屬性放在我們裡面
[00:21:54.240 --> 00:21:55.360]  是什麼呢
[00:21:55.360 --> 00:21:57.720]  真理的人而和成結
[00:21:57.720 --> 00:22:00.840]  我們有了那個種子
[00:22:00.840 --> 00:22:03.040]  這個種子可以在我們裡面發芽生長
[00:22:03.040 --> 00:22:06.160]  以致我們雖然在世上
[00:22:06.160 --> 00:22:08.920]  仍然可以成為那個成結
[00:22:08.920 --> 00:22:13.000]  抱神喜悅 公義的人生
[00:22:13.000 --> 00:22:15.480]  不單單因為耶穌的原告替我們贖罪
[00:22:15.480 --> 00:22:18.040]  但是原來在道德的層面
[00:22:18.040 --> 00:22:21.360]  在那個行為的層面上來說
[00:22:21.360 --> 00:22:25.320]  我們都可以像耶穌一樣
[00:22:25.320 --> 00:22:29.120]  所以我們的生命應該能夠在我們每日生活當中
[00:22:29.120 --> 00:22:32.240]  嘗試去反映出上帝給我們這個本性
[00:22:32.240 --> 00:22:33.400]  已經進去裡面了
[00:22:33.400 --> 00:22:36.440]  你要讓祂出來
[00:22:36.440 --> 00:22:38.920]  但是說到公義造就第三個層面
[00:22:38.920 --> 00:22:41.800]  第三個層面是什麼
[00:22:41.800 --> 00:22:46.800]  就是從一個永恆的觀點去看待公義
[00:22:46.800 --> 00:22:48.440]  大家知道聖經是這樣說的
[00:22:48.440 --> 00:22:50.240]  但是現實環境來說
[00:22:50.240 --> 00:22:52.160]  牧師剛才你收主餐也是這樣說的
[00:22:52.160 --> 00:22:53.040]  雖然我們信了耶穌
[00:22:53.040 --> 00:22:55.840]  但是有時候我們會跌倒
[00:22:55.840 --> 00:22:57.240]  犯罪得罪上帝
[00:22:57.240 --> 00:22:59.480]  不過上帝提供一個管道
[00:22:59.480 --> 00:23:02.640]  一個方法讓我們可以重新回到上帝那裡
[00:23:02.640 --> 00:23:04.760]  所以我們做不到這樣的事情
[00:23:04.760 --> 00:23:06.840]  在世上沒辦法完美
[00:23:06.840 --> 00:23:07.880]  是不是真的沒辦法呢
[00:23:07.880 --> 00:23:09.680]  I don't think so
[00:23:09.680 --> 00:23:11.960]  不過不是每個人忽然之間都能夠做到
[00:23:11.960 --> 00:23:13.560]  起碼是約伯做到
[00:23:13.560 --> 00:23:14.640]  其實不止約伯
[00:23:14.640 --> 00:23:16.400]  聖經裡面有很多聖經的人物
[00:23:16.400 --> 00:23:18.240]  都能夠做到完全聖潔
[00:23:18.240 --> 00:23:19.520]  完全正直
[00:23:19.520 --> 00:23:21.400]  敬畏上帝
[00:23:21.400 --> 00:23:22.080]  有的
[00:23:22.080 --> 00:23:23.720]  其實不是一個人的
[00:23:23.720 --> 00:23:25.440]  今天你和我信耶穌之後
[00:23:25.440 --> 00:23:27.840]  有這樣的能力是做得到的
[00:23:27.840 --> 00:23:30.560]  不過我們要認同
[00:23:30.560 --> 00:23:36.640]  有時候我們受到我們的身體的限制
[00:23:36.640 --> 00:23:37.560]  所以有時候我們覺得
[00:23:37.560 --> 00:23:40.640]  好像只有說而已 我們是不行的
[00:23:40.640 --> 00:23:41.680]  但是我想告訴你
[00:23:41.680 --> 00:23:43.920]  就算我們現在是不行的
[00:23:43.920 --> 00:23:45.040]  當耶穌再回來
[00:23:45.040 --> 00:23:49.040]  聖經說我們有一個永恆的身體
[00:23:49.040 --> 00:23:51.000]  我們的身體會轉化的
[00:23:51.000 --> 00:23:52.960]  如果你信上帝 信聖經的話
[00:23:52.960 --> 00:23:55.560]  我們要知道聖經是這樣說的
[00:23:55.560 --> 00:23:58.040]  不然你回去看看哥林多後書十五章
[00:23:58.040 --> 00:23:59.000]  當耶穌回來的時候
[00:23:59.000 --> 00:24:00.240]  我們有一個新的身體
[00:24:00.240 --> 00:24:03.520]  在那個時間你想犯罪都不行
[00:24:03.520 --> 00:24:05.040]  因為是Holy Body
[00:24:05.040 --> 00:24:06.360]  因為如果你不能夠聖潔
[00:24:06.360 --> 00:24:07.320]  不能夠完全正直
[00:24:07.320 --> 00:24:08.280]  你怎麼能夠和一個
[00:24:08.280 --> 00:24:10.560]  完全聖潔正直的上帝一起生活呢
[00:24:10.560 --> 00:24:12.160]  你怎麼上天堂
[00:24:12.160 --> 00:24:14.400]  上帝知道我
[00:24:14.400 --> 00:24:15.800]  而上帝讓我留在世界上
[00:24:15.800 --> 00:24:18.000]  因為我們有未完的工作
[00:24:18.000 --> 00:24:18.800]  所以第一
[00:24:18.800 --> 00:24:19.800]  不是說我們再細數
[00:24:19.800 --> 00:24:20.560]  不可以過一個
[00:24:20.560 --> 00:24:21.880]  完全土上帝的生活
[00:24:21.880 --> 00:24:22.520]  是可以的
[00:24:22.520 --> 00:24:24.720]  聖經裡面說我見到很多例子
[00:24:24.720 --> 00:24:25.640]  但是與此同時
[00:24:25.640 --> 00:24:27.760]  第三個層次我們知道
[00:24:27.760 --> 00:24:28.640]  In the future
[00:24:28.640 --> 00:24:30.080]  One day
[00:24:30.080 --> 00:24:31.480]  Everybody
[00:24:31.480 --> 00:24:33.360]  All commit to follow Jesus
[00:24:33.360 --> 00:24:35.200]  每一個跟隨上帝的人
[00:24:35.200 --> 00:24:37.360]  我們都有一個聖潔的身體
[00:24:37.360 --> 00:24:38.680]  可以過一個
[00:24:38.680 --> 00:24:44.240]  完全聖潔公義的生活
[00:24:44.240 --> 00:24:46.560]  所以剛才和大家分享
[00:24:46.560 --> 00:24:49.240]  第一 什麼能夠讓你的生命
[00:24:49.240 --> 00:24:51.720]  覺得飽足
[00:24:51.720 --> 00:24:52.760]  你有種醒覺
[00:24:52.760 --> 00:24:53.880]  醒覺到你需要認識
[00:24:53.880 --> 00:24:55.680]  這個上帝的存在
[00:24:55.680 --> 00:24:57.040]  知道上帝愛你
[00:24:57.040 --> 00:24:59.200]  知道你需要和祂建立一個關係
[00:24:59.200 --> 00:25:01.400]  原來你有上帝與你同在
[00:25:01.400 --> 00:25:05.720]  這個就能夠讓你生命變得更加飽足
[00:25:05.720 --> 00:25:07.560]  而你能夠做到那件事的時候
[00:25:07.560 --> 00:25:10.000]  你必須要怎麼樣
[00:25:10.000 --> 00:25:13.600]  走上帝引導我們走的二路
[00:25:13.600 --> 00:25:14.760]  就是上帝所悅納
[00:25:14.760 --> 00:25:16.120]  上帝所高興
[00:25:16.120 --> 00:25:17.920]  上帝所肯定的
[00:25:17.920 --> 00:25:20.400]  我們應該做的一些方法
[00:25:20.400 --> 00:25:22.000]  這個就是使我們能夠
[00:25:22.000 --> 00:25:25.000]  活在神的公義當中
[00:25:25.000 --> 00:25:27.880]  當然當我們說到二的時候
[00:25:27.880 --> 00:25:28.480]  我們會發覺
[00:25:28.480 --> 00:25:31.560]  今天一般人在世界上說的二
[00:25:31.560 --> 00:25:34.840]  跟我們的了解是不是有一點點不同
[00:25:34.840 --> 00:25:36.320]  因為我們的標準
[00:25:36.320 --> 00:25:37.560]  最終的標準
[00:25:37.560 --> 00:25:38.800]  我們著眼的地方
[00:25:38.800 --> 00:25:40.640]  是在乎這個至高的上帝
[00:25:40.640 --> 00:25:42.160]  而人呢
[00:25:42.160 --> 00:25:43.720]  當他不相信上帝的時候
[00:25:43.720 --> 00:25:45.680]  那就只有大驕驊
[00:25:45.680 --> 00:25:47.240]  公義嘛 大公嘛
[00:25:47.240 --> 00:25:48.760]  大家都覺得
[00:25:48.760 --> 00:25:51.600]  現在用這個詞來形容普世價值
[00:25:51.600 --> 00:25:52.440]  所以我們說
[00:25:52.440 --> 00:25:54.040]  殺人是不應該的
[00:25:54.040 --> 00:25:56.000]  維護人的尊嚴
[00:25:56.000 --> 00:25:57.720]  這個是正確的
[00:25:57.720 --> 00:25:59.200]  尊重人權
[00:25:59.200 --> 00:26:00.520]  這個是對的事情
[00:26:00.520 --> 00:26:01.400]  我們會發覺
[00:26:01.400 --> 00:26:03.000]  偷竊是不應該的
[00:26:03.000 --> 00:26:04.400]  保護個人的財產
[00:26:04.400 --> 00:26:06.040]  這個是合理的
[00:26:06.040 --> 00:26:07.600]  或者我們會發覺
[00:26:07.600 --> 00:26:09.360]  欺騙是不應該的
[00:26:09.360 --> 00:26:10.960]  誠實才是對的
[00:26:10.960 --> 00:26:13.440]  做假見證是不可以接納的
[00:26:13.440 --> 00:26:15.520]  反而我們要鼓勵那些人
[00:26:15.520 --> 00:26:18.840]  要仗義執言
[00:26:18.840 --> 00:26:22.440]  這些是不是我們大家都認同
[00:26:22.440 --> 00:26:24.040]  覺得應該做的事情
[00:26:24.040 --> 00:26:27.200]  如果你仍然有道德感的話
[00:26:27.200 --> 00:26:28.240]  其實你會發覺
[00:26:28.240 --> 00:26:30.040]  我剛才說的那一大堆
[00:26:30.040 --> 00:26:31.320]  其實就是十戒
[00:26:31.320 --> 00:26:32.600]  前四戒對上帝
[00:26:32.600 --> 00:26:34.800]  後四戒對人
[00:26:34.800 --> 00:26:37.920]  差不多一個總結在那裡
[00:26:37.920 --> 00:26:40.360]  所以神是將良心放在人心裡面
[00:26:40.360 --> 00:26:41.640]  就算你不相信上帝的時候
[00:26:41.640 --> 00:26:43.560]  你也會發覺
[00:26:43.560 --> 00:26:46.960]  這些都是我們所寶貝的人
[00:26:46.960 --> 00:26:48.800]  應該尊崇的價值
[00:26:48.800 --> 00:26:51.040]  但是很明顯我們會發覺
[00:26:51.040 --> 00:26:52.840]  那個重點是什麼呢
[00:26:52.840 --> 00:26:55.080]  我們最終的標準
[00:26:55.080 --> 00:26:56.760]  是在上帝那裡
[00:26:56.760 --> 00:26:59.240]  不在乎人多講就是
[00:26:59.240 --> 00:27:02.400]  當然這些經過歷代這麼久以來發展
[00:27:02.400 --> 00:27:04.280]  那些人都共同認同的
[00:27:04.280 --> 00:27:05.400]  普世價值
[00:27:05.400 --> 00:27:06.920]  大家都是接納的
[00:27:06.920 --> 00:27:09.000]  但是求上帝幫助我們
[00:27:09.000 --> 00:27:11.560]  我們要分辨
[00:27:11.560 --> 00:27:14.160]  上帝聖經所說的義
[00:27:14.160 --> 00:27:15.960]  是神認為對
[00:27:15.960 --> 00:27:16.760]  認為合理
[00:27:16.760 --> 00:27:18.680]  應該做的那些事情
[00:27:18.680 --> 00:27:24.040]  我們就應該跟隨上帝去做
[00:27:24.040 --> 00:27:25.760]  既然是這樣的時候
[00:27:25.760 --> 00:27:28.240]  現在我們是一個過渡期
[00:27:28.240 --> 00:27:29.640]  我們由信耶穌
[00:27:29.640 --> 00:27:32.760]  到我們能夠完全變得正直公義
[00:27:32.760 --> 00:27:34.120]  是一段時間
[00:27:34.120 --> 00:27:37.000]  未必今生今世在某個時刻
[00:27:37.000 --> 00:27:38.920]  或者一段時間你做得到
[00:27:38.920 --> 00:27:40.320]  但如果不是的話
[00:27:40.320 --> 00:27:41.760]  我們知道將來
[00:27:41.760 --> 00:27:43.760]  我們有一個榮耀的身體
[00:27:43.760 --> 00:27:45.920]  我們都可以做得到
[00:27:45.920 --> 00:27:47.120]  但是作為基督徒
[00:27:47.120 --> 00:27:48.520]  在現在這個世代當中
[00:27:48.520 --> 00:27:52.560]  我們應該怎麼做呢
[00:27:52.560 --> 00:27:54.120]  我們看很熟悉的聖經
[00:27:54.120 --> 00:27:58.200]  是尼加書第六章第八節
[00:27:58.200 --> 00:27:59.160]  尼加書第六章第八節
[00:27:59.160 --> 00:28:02.320]  其實我們大家都很熟悉的
[00:28:02.320 --> 00:28:06.280]  尼加英文是Micah
[00:28:06.280 --> 00:28:08.200]  我的孫子叫做Micah
[00:28:08.200 --> 00:28:09.200]  今次Pastor Matt說
[00:28:09.200 --> 00:28:10.600]  你知道Micah是什麼意思嗎
[00:28:10.600 --> 00:28:13.040]  就是Live Like God
[00:28:13.040 --> 00:28:16.160]  好像上帝一樣生活
[00:28:16.160 --> 00:28:17.800]  這就是公義
[00:28:17.800 --> 00:28:19.560]  他要我們做些什麼呢
[00:28:19.560 --> 00:28:21.440]  尼加書第六章第八節怎麼說
[00:28:21.440 --> 00:28:25.400]  若西人以指示你何為善
[00:28:25.400 --> 00:28:26.480]  即是什麼是好的
[00:28:26.480 --> 00:28:28.200]  應該做的事
[00:28:28.200 --> 00:28:29.840]  他向你所要的
[00:28:29.840 --> 00:28:31.560]  要求你的是什麼呢
[00:28:31.560 --> 00:28:33.160]  只要你行公義
[00:28:33.160 --> 00:28:37.160]  好憐憫全謙卑的心
[00:28:37.160 --> 00:28:43.480]  與你的上帝同行
[00:28:43.480 --> 00:28:45.760]  當我們生活在這個世界裡面的時候
[00:28:45.760 --> 00:28:46.960]  你會發覺
[00:28:46.960 --> 00:28:48.040]  在這個世界裡面
[00:28:48.040 --> 00:28:49.680]  是非對錯
[00:28:49.680 --> 00:28:51.320]  黑白
[00:28:51.320 --> 00:28:52.960]  那個界線
[00:28:52.960 --> 00:28:56.160]  現在變得越來越模糊
[00:28:56.160 --> 00:28:57.680]  你會發覺其實很多人
[00:28:57.680 --> 00:29:00.000]  都會自從自己成長的經驗
[00:29:00.000 --> 00:29:01.720]  個人的觀點
[00:29:01.720 --> 00:29:05.800]  去找一些資料去支持自己的看法
[00:29:05.800 --> 00:29:08.720]  通常我們不知不覺變得很盲目
[00:29:08.720 --> 00:29:10.280]  我們覺得這樣就對了
[00:29:10.280 --> 00:29:11.800]  然後你找所有的資料
[00:29:11.800 --> 00:29:12.840]  所有的證據
[00:29:12.840 --> 00:29:15.200]  都希望證明你是對的
[00:29:15.200 --> 00:29:17.240]  所以就變成很多時候
[00:29:17.240 --> 00:29:18.680]  公說公有理
[00:29:18.680 --> 00:29:20.480]  婆說婆有理
[00:29:20.480 --> 00:29:23.880]  大家就在某些事情上來說
[00:29:23.880 --> 00:29:28.240]  矛盾衝突就不斷升級
[00:29:28.240 --> 00:29:30.560]  直到彼此的指責
[00:29:30.560 --> 00:29:32.360]  如果大家有朋友在香港
[00:29:32.360 --> 00:29:33.560]  有很多群眾的時候
[00:29:33.560 --> 00:29:35.440]  是不是已經分了家了
[00:29:35.440 --> 00:29:38.920]  有些直接說到吵架
[00:29:38.920 --> 00:29:41.360]  和你絕交
[00:29:41.360 --> 00:29:44.040]  因為大家都是從自己的觀點
[00:29:44.040 --> 00:29:45.240]  自己的感覺
[00:29:45.240 --> 00:29:47.200]  去搜集
[00:29:47.200 --> 00:29:50.840]  印證我們自己看法的那些事情
[00:29:50.840 --> 00:29:51.800]  在不知不覺當中
[00:29:51.800 --> 00:29:53.840]  人就是這麼軟弱的
[00:29:53.840 --> 00:29:56.880]  我們失去了那種客觀性
[00:29:56.880 --> 00:29:58.800]  大家都說對方沒有看我的資料
[00:29:58.800 --> 00:30:00.120]  但大家都是不看對方的資料
[00:30:00.120 --> 00:30:01.280]  只看自己的資料
[00:30:01.280 --> 00:30:03.320]  大家明白我說什麼嗎
[00:30:03.320 --> 00:30:05.040]  說別人沒有做一件事
[00:30:05.040 --> 00:30:07.680]  但自己也是沒有做的
[00:30:07.680 --> 00:30:10.440]  於是造成很多的矛盾衝突
[00:30:10.440 --> 00:30:15.080]  很多人與人之間的問題
[00:30:15.080 --> 00:30:17.600]  但是兄弟姐妹
[00:30:17.600 --> 00:30:20.160]  今天在這個時間想告訴你
[00:30:20.160 --> 00:30:21.720]  從人的角度來說
[00:30:21.720 --> 00:30:24.520]  現在的世界真的沒有什麼公理
[00:30:24.520 --> 00:30:27.560]  因為沒有了絕對的公義
[00:30:27.560 --> 00:30:29.400]  因為沒有了絕對的標準
[00:30:29.400 --> 00:30:30.560]  現在這個世界越來越好
[00:30:30.560 --> 00:30:31.880]  很多人不相信
[00:30:31.880 --> 00:30:36.120]  這個世界仍然有絕對的標準
[00:30:36.120 --> 00:30:40.440]  但如果你是相信上帝的話
[00:30:40.440 --> 00:30:42.440]  我希望你和我一樣
[00:30:42.440 --> 00:30:43.840]  你會覺得這個世界
[00:30:43.840 --> 00:30:45.880]  仍然有絕對的標準
[00:30:45.880 --> 00:30:49.360]  這個世界仍然有絕對的公義
[00:30:49.360 --> 00:30:51.320]  因為我們相信這個世界
[00:30:51.320 --> 00:30:56.320]  有一個絕對聖潔公義的上帝
[00:30:56.320 --> 00:30:57.800]  你相信嗎
[00:30:57.800 --> 00:30:59.160]  你相不相信
[00:30:59.160 --> 00:31:00.840]  如果你不相信一樣東西
[00:31:00.840 --> 00:31:02.640]  你就會和其他人一樣
[00:31:02.640 --> 00:31:04.680]  你去揮 我去揮
[00:31:04.680 --> 00:31:06.120]  如果你相信的時候
[00:31:06.120 --> 00:31:06.920]  我們相信的時候
[00:31:06.920 --> 00:31:11.240]  就看看上帝怎麼看這件事
[00:31:11.240 --> 00:31:13.000]  我們相信什麼
[00:31:13.000 --> 00:31:14.760]  我們相信這個世界
[00:31:14.760 --> 00:31:22.040]  有一個絕對聖潔公義公平慈愛的上帝
[00:31:22.040 --> 00:31:23.600]  祂不單單創造了這個世界
[00:31:23.600 --> 00:31:25.520]  祂繼續在看這個世界
[00:31:25.520 --> 00:31:26.840]  但是祂用什麼方法
[00:31:26.840 --> 00:31:28.720]  去完成祂的計劃和使命呢
[00:31:28.720 --> 00:31:32.880]  我們人有時候未必看得那麼清楚
[00:31:32.880 --> 00:31:35.640]  所以我剛才用這個尼加書就說
[00:31:35.640 --> 00:31:37.720]  我們為了盡自己的努力
[00:31:37.720 --> 00:31:40.440]  行公義好憐憫全謙卑的心
[00:31:40.440 --> 00:31:44.040]  嘗試每一天與上帝同行
[00:31:44.040 --> 00:31:47.960]  所以第三件事有金童跟大家分享
[00:31:47.960 --> 00:31:51.960]  什麼是飢渴地追求公義呢
[00:31:51.960 --> 00:31:53.480]  飢渴無疑
[00:31:53.480 --> 00:31:57.160]  要如飢如渴地追求公義
[00:31:57.160 --> 00:32:01.200]  我們看以上亞書第33章第5節第6節
[00:32:01.200 --> 00:32:03.320]  以上亞書第33章說
[00:32:03.320 --> 00:32:04.680]  耶和華被尊崇
[00:32:04.680 --> 00:32:06.440]  因祂居在高處
[00:32:06.440 --> 00:32:10.680]  祂以公平公義充滿錫安
[00:32:10.680 --> 00:32:11.480]  第6節
[00:32:11.480 --> 00:32:13.760]  你一生一世必得安穩
[00:32:13.760 --> 00:32:15.520]  有豐盛的救恩
[00:32:15.520 --> 00:32:18.120]  並自慰和知悉
[00:32:18.120 --> 00:32:21.560]  你以敬畏耶和華為至寶
[00:32:21.560 --> 00:32:22.640]  新約本來就說
[00:32:22.640 --> 00:32:24.120]  我以認識耶穌基督為至寶
[00:32:24.120 --> 00:32:25.640]  其實舊約已經在說了
[00:32:25.640 --> 00:32:28.640]  你要以敬畏耶和華為至寶
[00:32:28.640 --> 00:32:29.960]  為什麼呢
[00:32:29.960 --> 00:32:33.520]  因為上帝是以公平公義充滿錫安
[00:32:33.520 --> 00:32:37.040]  充滿了以色列的地方
[00:32:37.040 --> 00:32:39.640]  就是說你相信上帝的時候
[00:32:39.640 --> 00:32:41.760]  祂以公平公義充滿你
[00:32:41.760 --> 00:32:44.880]  你一生一世必得安穩
[00:32:44.880 --> 00:32:47.560]  所以我們如果要相信上帝
[00:32:47.560 --> 00:32:49.560]  相信祂的應許會實現
[00:32:49.560 --> 00:32:51.000]  相信耶穌會回來
[00:32:51.000 --> 00:32:52.720]  我們是永生的
[00:32:52.720 --> 00:32:55.920]  那我們在世上到底應該怎樣生活呢
[00:32:55.920 --> 00:33:02.560]  首先這裡說到要如飢如渴地追求公義
