
[00:00:00.000 --> 00:00:12.000]  可能大家都會有印象,2006年的時候,冥王星被剔除在九大行星之外。
[00:27:20.000 --> 00:27:22.000]  這段聖經是沒有說的,
[00:27:22.000 --> 00:27:23.000]  不過我相信,
[00:27:23.000 --> 00:27:25.000]  當他們看著這班以色列民,
[00:27:25.000 --> 00:27:27.000]  剛好沒多久之前,
[00:27:27.000 --> 00:27:29.000]  才回到耶路撒冷,
[00:27:29.000 --> 00:27:31.000]  搞這麼多事情,
[00:27:31.000 --> 00:27:34.000]  城牆這麼快又可以被重建,
[00:27:34.000 --> 00:27:36.000]  現在還要在自己的屋頂,
[00:27:36.000 --> 00:27:39.000]  後院,上帝的殿,
[00:27:39.000 --> 00:27:43.000]  甚至水門的寬闊處諸如此類踏鵬,
[00:27:43.000 --> 00:27:46.000]  有沒有搞錯?
[00:27:46.000 --> 00:27:50.000]  他們被擄了70年了,
[00:27:50.000 --> 00:27:55.000]  為什麼可以在尼西米和以色列的帶領下,
[00:27:55.000 --> 00:28:01.000]  這麼快可以在生命裡有這麼大的贖領復興?
[00:28:01.000 --> 00:28:06.000]  因著以色列民願意遵守上帝的話,
[00:28:06.000 --> 00:28:13.000]  這份喜樂和滿足是無法形容的。
[00:28:13.000 --> 00:28:17.000]  所以如果在我們的生命當中,
[00:28:17.000 --> 00:28:21.000]  我們同樣想有這份體會,
[00:28:21.000 --> 00:28:28.000]  我相信我們是離不開堅持去實踐上帝的話。
[00:28:28.000 --> 00:28:33.000]  我明白對於那些現在仍然面對很大的難處,
[00:28:33.000 --> 00:28:36.000]  挑戰的弟兄姊妹,
[00:28:36.000 --> 00:28:40.000]  要說的二郎,
[00:28:40.000 --> 00:28:46.000]  其實石頭本身是一個很堅硬的物質,
[00:28:46.000 --> 00:28:49.000]  大家都知道的。
[00:28:49.000 --> 00:28:55.000]  所以如果挑客家要用石頭來做材料做挑客,
[00:28:55.000 --> 00:28:59.000]  又或者你想鑿開一塊石頭,
[00:28:59.000 --> 00:29:02.000]  其實是很不容易的。
[00:29:02.000 --> 00:29:05.000]  如果一個鑿石的工匠,
[00:29:05.000 --> 00:29:09.000]  一下一下地鑿下去,
[00:29:09.000 --> 00:29:11.000]  鑿到一百下,
[00:29:11.000 --> 00:29:21.000]  可能你仍然看到那塊石頭有一條像頭髮絲般幼的裂紋。
[00:29:21.000 --> 00:29:26.000]  不過當你鑿第一百零一下的時候,
[00:29:26.000 --> 00:29:31.000]  可能這塊石頭就裂成兩半了。
[00:29:31.000 --> 00:29:33.000]  你也會明白的,
[00:29:33.000 --> 00:29:38.000]  那塊石頭能夠在一百零一下裂成兩半,
[00:29:38.000 --> 00:29:42.000]  不是因為你那一百零一下,
[00:29:42.000 --> 00:29:46.000]  也不是因為你那一下特別大力,
[00:29:46.000 --> 00:29:52.000]  是因為過去你鑿了一百下。
[00:29:52.000 --> 00:29:59.000]  所以當我們能夠堅持不懈,
[00:29:59.000 --> 00:30:04.000]  我相信讀上帝的話也是一樣的。
[00:30:04.000 --> 00:30:11.000]  如果你發覺你今天沒有什麼動力去讀聖經,
[00:30:11.000 --> 00:30:17.000]  我鼓勵你重新踏步,
[00:30:17.000 --> 00:30:25.000]  回顧上帝在你生命當中究竟做過什麼。
[00:30:25.000 --> 00:30:32.000]  我想用這個見證來結束今天的訊息。
[00:30:32.000 --> 00:30:37.000]  有一個浸信會的牧者叫羅拔·羅賓遜,
[00:30:37.000 --> 00:30:39.000]  他是英國人,
[00:30:39.000 --> 00:30:45.000]  他在一個英國很貧窮的地方出生。
[00:30:45.000 --> 00:30:49.000]  爸爸在他八歲的時候就離開世界了,
[00:30:49.000 --> 00:30:55.000]  所以他十四歲就要去理髮店做學徒。
[00:30:55.000 --> 00:30:59.000]  不過感恩,因為十七歲他有機會信耶穌,
[00:30:59.000 --> 00:31:05.000]  重新得救,然後加入了衛斯理報道團,
[00:31:05.000 --> 00:31:10.000]  在報道團當中帶領了很多年輕人信耶穌。
[00:31:10.000 --> 00:31:14.000]  到他二十四歲的時候,他寫了一首詩歌,
[00:31:14.000 --> 00:31:20.000]  有人將這首詩歌跟奇異因典齊名,
[00:31:20.000 --> 00:31:22.000]  挺厲害的。
[00:31:22.000 --> 00:31:27.000]  這首詩歌叫萬福源頭,
[00:31:27.000 --> 00:31:31.000]  有沒有人知道這首是什麼歌?
[00:31:31.000 --> 00:31:38.000]  剛才始禮頌就唱了。
[00:31:38.000 --> 00:31:42.000]  當我預備這篇講章的時候,
[00:31:42.000 --> 00:31:49.000]  我是比我知道今天始禮頌會唱什麼歌更早。
[00:31:49.000 --> 00:31:52.000]  上帝奇不奇妙?
[00:31:52.000 --> 00:31:57.000]  這樣也可以?
[00:31:57.000 --> 00:32:01.000]  這首詩歌是一首很古老的詩歌,
[00:32:01.000 --> 00:32:05.000]  如果你信主的日子比較短,
[00:32:05.000 --> 00:32:09.000]  你沒聽過的話,一點也不奇怪。
[00:32:09.000 --> 00:32:14.000]  專能盡臣萬福源頭,
[00:32:14.000 --> 00:32:18.000]  恆求使我相歌頌。
[00:32:18.000 --> 00:32:22.000]  有些印象吧?你懂得點頭,
[00:32:22.000 --> 00:32:28.000]  代表你也有一點點了。
[00:32:28.000 --> 00:32:32.000]  這位曾經火熱的聖徒,
[00:32:32.000 --> 00:32:37.000]  其實也有他靈性低潮的時間。
[00:32:37.000 --> 00:32:40.000]  有一個主日的早上,
[00:32:40.000 --> 00:32:42.000]  禮拜堂的鐘聲響起,
[00:32:42.000 --> 00:32:47.000]  但是羅賓遜當時已經沒有教會了,
[00:32:47.000 --> 00:32:49.000]  所以沒有回教會,
[00:32:49.000 --> 00:32:53.000]  禮堂的鐘聲響起,關他什麼事呢?
[00:32:53.000 --> 00:32:59.000]  那天他在街上想截一輛馬車,
[00:32:59.000 --> 00:33:02.000]  去一個他想去的地方。
[00:33:02.000 --> 00:33:06.000]  他聽到背後有馬提聲,
[00:33:06.000 --> 00:33:10.000]  轉身揮手,想截停馬車。
[00:33:10.000 --> 00:33:14.000]  誰知他一看,馬車上有一位
[00:33:14.000 --> 00:33:19.000]  穿著相當優雅的服飾的年輕女子,
[00:33:19.000 --> 00:33:21.000]  就在車上,
[00:33:21.000 --> 00:33:24.000]  就好像當我們揮手截的士,
[00:33:24.000 --> 00:33:26.000]  車上有人,
[00:33:26.000 --> 00:33:28.000]  於是他就揮揮手,
[00:33:28.000 --> 00:33:31.000]  不用停了,有人了。
[00:33:31.000 --> 00:33:34.000]  誰知在車上的那位女士,
[00:33:34.000 --> 00:33:37.000]  就跟馬車車夫說,
[00:33:37.000 --> 00:33:39.000]  叫他停下來。
[00:33:39.000 --> 00:33:43.000]  他知道有個人在截馬車,
[00:33:43.000 --> 00:33:45.000]  就問羅賓遜,
[00:33:45.000 --> 00:33:47.000]  你是否要回禮堂?
[00:33:47.000 --> 00:33:50.000]  我順便載你吧。
[00:33:50.000 --> 00:33:54.000]  羅賓遜當時猶豫了一會兒,
[00:33:54.000 --> 00:33:56.000]  他心想,還是想拒絕,
[00:33:56.000 --> 00:33:59.000]  不過不知為什麼就說好啊,
[00:33:59.000 --> 00:34:02.000]  就上車了。
[00:34:02.000 --> 00:34:06.000]  聊天,互相介紹,
[00:34:06.000 --> 00:34:08.000]  大家知道大家的名字,
[00:34:08.000 --> 00:34:11.000]  羅拔羅賓遜。
[00:34:11.000 --> 00:34:14.000]  於是那位女士就從袋子裡,
[00:34:14.000 --> 00:34:16.000]  拿出一本詩集,
[00:34:16.000 --> 00:34:18.000]  她掀一掀,
[00:34:18.000 --> 00:34:21.000]  她說,我剛剛讀完那首詩,
[00:34:21.000 --> 00:34:26.000]  詩人的名字就叫做羅拔羅賓遜,
[00:34:26.000 --> 00:34:29.000]  是否意思是你?
[00:34:29.000 --> 00:34:31.000]  羅賓遜拿來看看,
[00:34:31.000 --> 00:34:35.000]  說是啊,這首詩我幾年前寫的。
[00:34:35.000 --> 00:34:37.000]  那位女士很開心,
[00:34:37.000 --> 00:34:40.000]  因為跟大詩人在車上,
[00:34:40.000 --> 00:34:44.000]  羅賓遜也沒有理會她,
[00:34:44.000 --> 00:34:48.000]  拿回自己幾年前寫的那首詩,
[00:34:48.000 --> 00:34:50.000]  慢慢看,
[00:34:50.000 --> 00:34:52.000]  她看到,
[00:34:52.000 --> 00:34:54.000]  全能真神,萬福源頭,
[00:34:54.000 --> 00:34:57.000]  懇求使我常歌頌,
[00:34:57.000 --> 00:35:01.000]  主次因,惠如川長流,
[00:35:01.000 --> 00:35:05.000]  應當重讚主恩重。
[00:35:05.000 --> 00:35:07.000]  當她一直讀下去,
[00:35:07.000 --> 00:35:10.000]  讀到第三節,那裡這樣說,
[00:35:10.000 --> 00:35:13.000]  我深深知道,義放蕩,
[00:35:13.000 --> 00:35:17.000]  遠離父家,無虛華。
[00:35:17.000 --> 00:35:25.000]  這不就是當時她生命的光景?
[00:35:25.000 --> 00:35:27.000]  於是她開始哭,
[00:35:27.000 --> 00:35:30.000]  旁邊那位女士覺得,
[00:35:30.000 --> 00:35:33.000]  為何她的詩人這麼感觸?
[00:35:33.000 --> 00:35:38.000]  她就指一指這首詩的最後兩句,
[00:35:38.000 --> 00:35:39.000]  那裡這樣說,
[00:35:39.000 --> 00:35:43.000]  今獻身心,求家印記,
[00:35:43.000 --> 00:35:47.000]  永作主文在父家。
[00:35:47.000 --> 00:35:51.000]  其實原本的英文寫得更好,
[00:35:51.000 --> 00:35:52.000]  那裡這樣說,
[00:35:52.000 --> 00:35:54.000]  Here is my heart,
[00:35:54.000 --> 00:35:58.000]  Oh, take it and seal it,
[00:35:58.000 --> 00:36:02.000]  For thy cause above.
[00:36:02.000 --> 00:36:06.000]  她細細聲跟羅賓遜說,
[00:36:06.000 --> 00:36:11.000]  這兩句都是你寫的。
[00:36:11.000 --> 00:36:18.000]  那次當她重溫她昔日的經歷,
[00:36:18.000 --> 00:36:22.000]  羅賓遜就再沒有離開過,
[00:36:22.000 --> 00:36:26.000]  這位她曾經深愛過,
[00:36:26.000 --> 00:36:29.000]  亦都非常愛她,
[00:36:29.000 --> 00:36:35.000]  她願意熱心服侍這位主耶穌基督。
[00:36:35.000 --> 00:36:38.000]  做一個簡單的總結,
[00:36:38.000 --> 00:36:41.000]  我真的很期盼在座當中,
[00:36:41.000 --> 00:36:43.000]  我們每一個弟兄姊妹,
[00:36:43.000 --> 00:36:45.000]  我們都能夠好好地
[00:36:45.000 --> 00:36:49.000]  在上帝的說話裡盡心,
[00:36:49.000 --> 00:36:54.000]  我亦都特別很想提醒我們當中,
[00:36:54.000 --> 00:36:58.000]  我們信了耶穌已經一段時間了,
[00:36:58.000 --> 00:37:03.000]  我深信我們信了主這麼久,
[00:37:03.000 --> 00:37:08.000]  神必定一定曾經在我們生命當中,
[00:37:08.000 --> 00:37:12.000]  留下過不少恩典的記號,
[00:37:12.000 --> 00:37:18.000]  願意我們今天一齊踏棚,
[00:37:18.000 --> 00:37:23.000]  找回上帝在我們生命裡,
[00:37:23.000 --> 00:37:26.000]  究竟做過些什麼,
[00:37:26.000 --> 00:37:30.000]  以致我們能夠再一次去認定,
[00:37:30.000 --> 00:37:35.000]  這個上帝在我們生命當中這一份愛,
[00:37:35.000 --> 00:37:39.000]  由頭一天直到今天,
[00:37:39.000 --> 00:37:42.000]  從來都沒有變過。
