
[00:00:00.000 --> 00:00:02.560]  第四項是我們第六項
[00:21:55.200 --> 00:21:59.840]  假如你去做查考今季四至六月
[00:21:59.840 --> 00:22:01.840]  我們的審科會的時候
[00:22:01.840 --> 00:22:04.080]  你會看到第一多第二多
[00:22:04.080 --> 00:22:06.000]  我們同樣都看見
[00:22:06.000 --> 00:22:09.440]  陳真家有很多先年先成
[00:22:09.440 --> 00:22:12.880]  他們同樣都很看見人的需要
[00:22:12.880 --> 00:22:15.680]  他們才去幫助
[00:22:15.680 --> 00:22:19.360]  這兩姊妹在你的身體裡面
[00:22:19.360 --> 00:22:23.680]  同時也有看見你身邊的人的這些需要
[00:22:23.680 --> 00:22:28.880]  而這些需要有時在你心裡仍要住
[00:22:28.880 --> 00:22:31.840]  可能全世界讓你在旁邊
[00:22:31.840 --> 00:22:34.480]  讓你去行動
[00:22:34.480 --> 00:22:38.160]  因為共產主義所講的不同的人
[00:22:38.160 --> 00:22:42.880]  我相信他們的生命在留住那一份
[00:22:42.880 --> 00:22:47.120]  會有一位憐憫公義的生命
[00:22:47.120 --> 00:22:49.440]  他將會幫助我們
[00:22:49.440 --> 00:22:50.960]  我們現在跟他們講
[00:22:50.960 --> 00:22:53.120]  我們先去看下第六年
[00:22:53.120 --> 00:22:55.200]  我們應該會明白
[00:22:55.200 --> 00:22:58.640]  政治人或者被稱為異人
[00:22:58.640 --> 00:23:00.320]  之所以能夠撥出
[00:23:00.320 --> 00:23:04.400]  這份因為憐憫公義的生命
[00:23:04.400 --> 00:23:08.080]  不僅是他純粹領受了十一年
[00:23:08.080 --> 00:23:13.360]  而是會清楚知道神是會畏刑異人
[00:23:13.360 --> 00:23:16.720]  所以他們無懼任何的情況
[00:23:16.720 --> 00:23:20.720]  來使用教訓跟原文的一個翻譯
[00:23:20.720 --> 00:23:22.520]  為了能夠體會
[00:23:22.520 --> 00:23:25.360]  私人永遠孝順一生
[00:23:25.360 --> 00:23:27.360]  但我只能說
[00:23:27.360 --> 00:23:30.880]  因他將不動搖直到永遠
[00:23:30.880 --> 00:23:34.720]  異人將被紀念直到永遠
[00:23:34.720 --> 00:23:36.320]  共和的信息
[00:23:36.320 --> 00:23:38.560]  他將必不畏怕
[00:23:38.560 --> 00:23:40.240]  他心堅定
[00:23:40.240 --> 00:23:41.840]  以孝夜無涯
[00:23:41.840 --> 00:23:43.600]  他心被堅固
[00:23:43.600 --> 00:23:45.600]  他將必不畏怕
[00:23:45.600 --> 00:23:49.280]  直到他看到惡人造惡惡
[00:23:49.280 --> 00:23:52.000]  大家必須要留意的時候
[00:23:52.000 --> 00:23:55.280]  我本來沒有翻譯到「因為」這個詞
[00:23:55.280 --> 00:23:57.360]  但正是因為這個詞
[00:23:57.360 --> 00:23:59.040]  他帶出了聽見的人
[00:23:59.040 --> 00:24:01.760]  即使在那種艱難的裏面
[00:24:01.760 --> 00:24:04.800]  他仍然的選擇撥出
[00:24:04.800 --> 00:24:08.160]  「因為憐憫公義的生命」
[00:24:08.160 --> 00:24:10.320]  因為他不可信一件事
[00:24:10.320 --> 00:24:13.520]  他不可信他將不動搖
[00:24:13.520 --> 00:24:15.200]  即我永遠
[00:24:15.200 --> 00:24:17.520]  異人別被紀念
[00:24:17.520 --> 00:24:19.360]  直到永遠
[00:24:19.360 --> 00:24:21.600]  事實上異人被神紀念
[00:24:21.600 --> 00:24:22.720]  是咁聲音裏面
[00:24:22.720 --> 00:24:25.440]  一張個好重要的一項觀念
[00:24:25.440 --> 00:24:28.160]  當人被憐憫華麗護友圈
[00:24:28.160 --> 00:24:31.840]  華麗憐憫公義的神紀念著的時候
[00:24:31.840 --> 00:24:33.520]  亦可是代表
[00:24:33.520 --> 00:24:37.280]  他曾被神一席的保守和看護
[00:24:37.280 --> 00:24:39.360]  正如袁弘第一次去提及
[00:24:39.360 --> 00:24:40.880]  是「直到永遠」
[00:24:40.880 --> 00:24:42.560]  「直到永遠」
[00:24:42.560 --> 00:24:44.800]  他仍然深切的自虛提及
[00:24:44.800 --> 00:24:48.640]  異人縱然遭到惡人的攻擊
[00:24:48.640 --> 00:24:52.720]  但是他對神的心是非常之堅定的
[00:24:52.720 --> 00:24:56.080]  袁弘說「怕慘別不懼怕」
[00:24:56.080 --> 00:24:57.520]  若是看他來說
[00:24:57.520 --> 00:24:59.600]  在第五次九節
[00:24:59.600 --> 00:25:02.560]  我們看見的這幅圖畫就是
[00:25:02.560 --> 00:25:05.600]  異人縱然在艱難之中
[00:25:05.600 --> 00:25:08.080]  他仍然的能夠撥出
[00:25:08.080 --> 00:25:12.400]  那份的「因為憐憫公義的生命」
[00:25:12.400 --> 00:25:17.920]  在外國靠神、神必紀念、看顧和保守
[00:25:17.920 --> 00:25:19.840]  事實上這亦是中國民國
[00:25:19.840 --> 00:25:22.240]  第一步重要的一個重點
[00:25:22.240 --> 00:25:25.200]  當人深信神要紀念、看顧
[00:25:25.200 --> 00:25:27.360]  和保守異人的時候
[00:25:27.360 --> 00:25:29.360]  他的心就變得
[00:25:29.360 --> 00:25:30.880]  那份的堅固
[00:25:30.880 --> 00:25:33.120]  那份的堅定
[00:25:33.120 --> 00:25:34.640]  這位異人在保護
[00:25:34.640 --> 00:25:37.440]  他身體的那一天的環境
[00:25:37.440 --> 00:25:40.560]  他依然選擇依靠佛神
[00:25:40.560 --> 00:25:44.480]  來撥出「因為憐憫公義的生命」
[00:25:44.480 --> 00:25:47.360]  這份生命在神的眼中
[00:25:47.360 --> 00:25:52.720]  神稱讚他是太公義、祠道永遠
[00:25:52.720 --> 00:25:55.280]  在第一節下列的星期九
[00:25:55.280 --> 00:25:56.480]  其老本上說
[00:25:56.480 --> 00:26:00.080]  「黑帝國必地高舉,大有榮耀」
[00:26:00.080 --> 00:26:03.600]  這是個理由神對他那個肯定
[00:26:03.600 --> 00:26:05.120]  最後在上節
[00:26:05.120 --> 00:26:09.840]  「薄人空堅典果恨,必咬牙而消化」
[00:26:09.840 --> 00:26:12.880]  「我活得愁怨,要歸滅絕」
[00:26:12.880 --> 00:26:14.400]  這裏你都會看到
[00:26:14.400 --> 00:26:15.920]  惡人去推薦異人
[00:26:15.920 --> 00:26:19.200]  做人不西方的男性多的時候
[00:26:19.200 --> 00:26:21.840]  他要感受到那種的
[00:26:21.840 --> 00:26:24.160]  那種的
[00:26:24.160 --> 00:26:25.200]  那種驚悚
[00:26:25.200 --> 00:26:27.600]  那種在當中
[00:26:27.600 --> 00:26:29.920]  很羨慕的那種的情緒
[00:26:29.920 --> 00:26:32.880]  也很妒忌的那種的情緒
[00:26:32.880 --> 00:26:34.480]  「當之會」
[00:26:34.480 --> 00:26:36.880]  先天的那十二天的經歷
[00:26:36.880 --> 00:26:39.920]  是我們的心靈去發出挑戰
[00:26:39.920 --> 00:26:42.720]  是我們香港的很重要的問題
[00:26:42.720 --> 00:26:46.400]  究竟我們要成為一個怎樣的人
[00:26:46.400 --> 00:26:47.920]  是神眼中
[00:26:47.920 --> 00:26:49.440]  是看外耳的人
[00:26:49.440 --> 00:26:51.520]  還是一個惡人
[00:26:51.520 --> 00:26:55.280]  當我們去決定要成為一個怎樣的人的時候
[00:26:55.280 --> 00:26:58.720]  我們應當有相應的行為
[00:26:58.720 --> 00:26:59.920]  從今天講出來
[00:26:59.920 --> 00:27:02.800]  我覺得是一個兒童宗旨的故事
[00:27:02.800 --> 00:27:06.400]  究竟誰是要不起的學生
[00:27:06.400 --> 00:27:10.240]  我還想借用我的老師最後那一番話
[00:27:10.240 --> 00:27:13.280]  我估計那個老師如果今天在我們中間
[00:27:13.280 --> 00:27:16.000]  可能會跟我們這樣說
[00:27:16.000 --> 00:27:20.480]  可能我們今天背不到很多聖經的內容
[00:27:20.480 --> 00:27:24.320]  或者我們不是一些很靈驅的學生的人
[00:27:24.320 --> 00:27:28.000]  不過我們是朋友結束基督的戀愛
[00:27:28.000 --> 00:27:30.480]  我們懂得心體緣效
[00:27:30.480 --> 00:27:34.560]  去幫助容赦和身邊有需要的人
[00:27:34.560 --> 00:27:39.200]  這個就是神眼中真正了解我們的順道
[00:27:39.200 --> 00:27:41.280]  究竟能不能幫助我們
[00:27:41.280 --> 00:27:42.480]  讓我們去學習
[00:27:42.480 --> 00:27:44.560]  讓我們去體驗
[00:27:44.560 --> 00:27:46.560]  讓我們去行動
[00:27:46.560 --> 00:27:48.560]  從而在家庭裡面
[00:27:48.560 --> 00:27:50.560]  我們仍然能夠向回
[00:27:50.560 --> 00:27:52.320]  那種神的恩典
[00:27:52.320 --> 00:27:54.800]  向其他人去活出
[00:27:54.800 --> 00:27:57.520]  去分享那份的恩惠
[00:27:57.520 --> 00:27:58.960]  那份的憐憫
[00:27:58.960 --> 00:28:00.960]  那份的公義
[00:28:00.960 --> 00:28:03.680]  而我們在右邊握個手的時候
[00:28:03.680 --> 00:28:06.000]  以這個神透過我的經濟經驗
[00:28:06.000 --> 00:28:08.000]  向你伸廢的屁股說話
[00:28:08.000 --> 00:28:09.680]  我們在祈禱的那一篇
[00:28:09.680 --> 00:28:10.960]  我們可以用凝神
[00:28:10.960 --> 00:28:22.960]  對著我會帶領我們繼續祈禱
[00:28:22.960 --> 00:28:26.240]  我們來同心地祈禱
[00:28:26.240 --> 00:28:29.680]  每一天我們為了延安公義的人
[00:28:29.680 --> 00:28:32.160]  願意尊重我們的心靈
[00:28:32.160 --> 00:28:34.080]  兼顧我們的心
[00:28:34.080 --> 00:28:37.280]  讓我們無懼身處在這樣的環境
[00:28:37.280 --> 00:28:40.160]  能夠依然願意去效法起
[00:28:40.160 --> 00:28:42.800]  去活出神的恩惠
[00:28:42.800 --> 00:28:43.840]  憐憫
[00:28:43.840 --> 00:28:45.600]  公義的心力
[00:28:45.600 --> 00:28:47.520]  尋願我們將人的身體
[00:28:47.520 --> 00:28:50.160]  在你眼中蒙起團纜
[00:28:50.160 --> 00:28:51.680]  蒙起稱讚
[00:28:51.680 --> 00:28:53.440]  讓我們同心地祈禱
[00:28:53.440 --> 00:28:55.680]  蒙面雙腿都知名其佛
[00:28:55.680 --> 00:28:57.680]  教會
