
[00:00:00.000 --> 00:00:04.000]  瑪利亞的訟詞第一句
[00:23:49.000 --> 00:23:52.000]  是非常的真實
[00:23:52.000 --> 00:23:56.000]  我們親身經歷祢的真實
[00:23:56.000 --> 00:24:01.000]  我們也很樂意將這個好消息
[00:24:01.000 --> 00:24:04.000]  跟一些未認識祢的人去分享
[00:24:04.000 --> 00:24:08.000]  求主的靈充滿我們
[00:24:08.000 --> 00:24:11.000]  也充滿被邀請的親友
[00:24:11.000 --> 00:24:17.000]  他們答應了來夜宵晚報道會的親友
[00:24:17.000 --> 00:24:20.000]  讓他們當晚
[00:24:20.000 --> 00:24:22.000]  依時出席
[00:24:22.000 --> 00:24:24.000]  保守個人的心
[00:24:24.000 --> 00:24:26.000]  對祢有一個渴慕
[00:24:26.000 --> 00:24:29.000]  願意開放自己
[00:24:29.000 --> 00:24:31.000]  來跟隨祢
[00:24:31.000 --> 00:24:34.000]  願主繼續的感動
[00:24:34.000 --> 00:24:37.000]  我們當中的弟兄姊妹
[00:24:37.000 --> 00:24:40.000]  我們想想有沒有其他的親友
[00:24:40.000 --> 00:24:42.000]  都可以再邀請他們
[00:24:42.000 --> 00:24:44.000]  來到祢的庚前
[00:24:44.000 --> 00:24:47.000]  我們把握這些機會
[00:24:47.000 --> 00:24:50.000]  去祝福別人
[00:24:50.000 --> 00:24:52.000]  因為我們每一個都領受了
[00:24:52.000 --> 00:24:55.000]  神祢很多的恩典
[00:24:55.000 --> 00:24:57.000]  我們實在懷著喜悅的心
[00:24:57.000 --> 00:25:01.000]  來交託給主
[00:25:01.000 --> 00:25:03.000]  加添我們信心
[00:25:03.000 --> 00:25:07.000]  來為別人祈求
[00:25:07.000 --> 00:25:11.000]  因為神祢是滿有憐憫私恩的主
[00:25:11.000 --> 00:25:13.000]  我們實在去感謝祢
[00:25:13.000 --> 00:25:15.000]  讚美祢
[00:25:15.000 --> 00:25:17.000]  榮耀歸回給主
[00:25:17.000 --> 00:25:19.000]  奉主耶穌基督的名求
[00:25:19.000 --> 00:25:21.000]  阿們
