
[00:00:00.000 --> 00:00:06.400]  今日我們讀的一段聖經是《馬拉基書》
[00:19:03.000 --> 00:19:06.000]  我們踩在他們的肩膊上
[00:19:06.000 --> 00:19:08.000]  再向前走
[00:19:08.000 --> 00:19:10.000]  求主幫助我們
[00:19:10.000 --> 00:19:12.000]  當百廢待興的時候
[00:19:12.000 --> 00:19:15.000]  每一樣都需要復興的時候
[00:19:15.000 --> 00:19:21.000]  如果你和我不是帶著這份盼望和信心的話
[00:19:21.000 --> 00:19:27.000]  那麼哪一個完成上帝要我們完成的任務呢?
[00:19:27.000 --> 00:19:29.000]  我們一起安靜祈禱
[00:19:41.000 --> 00:19:45.000]  主耶穌,我們再一次感謝祢自己的犧牲
[00:19:45.000 --> 00:19:49.000]  在我們還是罪人,不認識上帝的時候
[00:19:49.000 --> 00:19:53.000]  祢已經來到為我們犧牲
[00:19:53.000 --> 00:19:57.000]  主耶穌,祢是奇妙的救主
[00:19:57.000 --> 00:20:01.000]  我們不僅是唱詩歌才這樣說
[00:20:01.000 --> 00:20:03.000]  而是從現實的角度
[00:20:03.000 --> 00:20:10.000]  當人都不要祢的時候
[00:20:10.000 --> 00:20:12.000]  當世界都不要祢的時候
[00:20:12.000 --> 00:20:16.000]  祢竟然進入這個世界去施行拯救
[00:20:16.000 --> 00:20:19.000]  祢的大愛活化在我們面前
[00:20:19.000 --> 00:20:21.000]  就放在我們的心裡面
[00:20:21.000 --> 00:20:24.000]  當我們前面的路有時不知如何走的時候
[00:20:24.000 --> 00:20:26.000]  求祢賜下盼望
[00:20:26.000 --> 00:20:28.000]  也讓我們留心
[00:20:28.000 --> 00:20:33.000]  祢所差派、祢自己的僕人、祢自己的使者
[00:20:33.000 --> 00:20:37.000]  祢自己對我們要帶來幫助的人
[00:20:37.000 --> 00:20:41.000]  求主讓我們懂得感恩、懂得珍惜
[00:20:41.000 --> 00:20:43.000]  又懂得向前走
[00:20:43.000 --> 00:20:47.000]  求主幫助我們不說那些對身邊的人
[00:20:47.000 --> 00:20:51.000]  只是攻擊、謾罵的說話
[00:20:51.000 --> 00:20:55.000]  相反常說操奏別人、鼓勵別人的說話
[00:20:55.000 --> 00:20:58.000]  願主祢自己恩待我們這個群體
[00:20:58.000 --> 00:21:01.000]  帶來在我們中間有復興
[00:21:01.000 --> 00:21:03.000]  在我們的社會有盼望
[00:21:03.000 --> 00:21:05.000]  多謝您聽我們祈禱
[00:21:05.000 --> 00:21:07.000]  奉耶穌基督的名字
[00:21:07.000 --> 00:21:09.000]  阿們
