
[00:00:00.000 --> 00:00:05.000]  這篇詩篇成為了我們今年的主題的其中一篇講章
[00:17:25.520 --> 00:17:26.320]  這麼多
[00:17:26.320 --> 00:17:28.520]  弟兄姊妹
[00:17:28.520 --> 00:17:29.120]  好了
[00:17:29.120 --> 00:17:30.120]  來到我這裡
[00:17:30.120 --> 00:17:30.920]  我必須要解釋一下
[00:17:30.920 --> 00:17:33.120]  為什麼我傷了腳
[00:17:33.120 --> 00:17:34.120]  我是跌傷了
[00:17:34.120 --> 00:17:36.720]  不是跌斃了
[00:17:36.720 --> 00:17:41.720]  上星期我去台北上課
[00:17:41.720 --> 00:17:43.720]  在酒店房間
[00:17:43.720 --> 00:17:46.720]  最高危的地方叫浴室
[00:17:46.720 --> 00:17:48.120]  而我的浴室
[00:17:48.120 --> 00:17:49.720]  不是普通的浴室
[00:17:49.720 --> 00:17:51.920]  是溫泉浴室
[00:17:51.920 --> 00:17:53.520]  什麼叫溫泉浴室
[00:17:53.520 --> 00:17:57.520]  就是充滿堅硬石屎的
[00:17:57.520 --> 00:18:01.120]  圍著浴缸的一個地方
[00:18:01.120 --> 00:18:04.320]  我洗完澡一上來就滑腳了
[00:18:04.320 --> 00:18:05.320]  試著想想
[00:18:05.320 --> 00:18:07.920]  有四種跌的方法
[00:18:07.920 --> 00:18:12.120]  一向後跌後露撞落石屎即死
[00:18:12.120 --> 00:18:16.120]  二前額跌落地下石屎不死
[00:18:16.120 --> 00:18:18.120]  不過會失救而死
[00:18:18.120 --> 00:18:20.520]  因為我一個人住一間房
[00:18:20.520 --> 00:18:21.920]  回來才跟師母說
[00:18:21.920 --> 00:18:23.920]  師母說真恐怖
[00:18:23.920 --> 00:18:25.920]  發現台北酒店裡面
[00:18:25.920 --> 00:18:32.120]  一個裸體男屍
[00:18:32.120 --> 00:18:36.120]  洗完澡沒穿衣服 裸體男屍
[00:18:36.120 --> 00:18:40.120]  第三種跌法是濕頭哥落地
[00:18:40.120 --> 00:18:41.720]  今天我打了石膏
[00:18:41.720 --> 00:18:43.920]  一定會濕頭哥爆裂
[00:18:43.920 --> 00:18:45.120]  這麼重
[00:18:45.120 --> 00:18:46.120]  有人告訴我
[00:18:46.120 --> 00:18:47.320]  如果你跌落地下
[00:18:47.320 --> 00:18:50.120]  是你體重三倍的重量
[00:18:50.120 --> 00:18:53.320]  因為包括地心吸力
[00:18:53.320 --> 00:18:55.320]  我是第四種跌法
[00:18:55.320 --> 00:18:57.920]  腳趾向內屈
[00:18:57.920 --> 00:18:59.520]  濕頭哥落地
[00:18:59.520 --> 00:19:01.720]  右手撐著地下
[00:19:01.720 --> 00:19:02.920]  右手傷了
[00:19:02.920 --> 00:19:04.920]  自己夾起來
[00:19:04.920 --> 00:19:05.920]  就算是這樣
[00:19:05.920 --> 00:19:08.920]  我的腳趾可以撕裂
[00:19:08.920 --> 00:19:12.320]  站起來腳趾可以搖晃
[00:19:12.320 --> 00:19:14.720]  又或者骨裂了
[00:19:14.720 --> 00:19:16.920]  但是傷得最輕
[00:19:16.920 --> 00:19:18.120]  感恩在這裡
[00:19:18.120 --> 00:19:21.520]  當時我沒有任何情緒
[00:19:21.520 --> 00:19:22.920]  堅持再上課
[00:19:22.920 --> 00:19:26.720]  因為最後一天才坐飛機回來
[00:19:26.720 --> 00:19:29.320]  去到機場要坐輪椅
[00:19:29.320 --> 00:19:31.320]  一個小時三個字的飛機
[00:19:31.320 --> 00:19:32.720]  好像坐了一輩子
[00:19:32.720 --> 00:19:33.520]  因為每一分鐘
[00:19:33.520 --> 00:19:34.920]  你的腳都在痛
[00:19:34.920 --> 00:19:37.320]  完全碰不到地
[00:19:37.320 --> 00:19:40.320]  下了飛機坐輪椅
[00:19:40.320 --> 00:19:41.920]  當時我心裡只想一件事
[00:19:41.920 --> 00:19:44.120]  怎樣解決上海之行
[00:19:44.120 --> 00:19:46.520]  因為上海有四場聚會
[00:19:46.520 --> 00:19:52.120]  五圍桌的方餐會變成十圍桌
[00:19:52.120 --> 00:19:54.320]  不知怎樣辦
[00:19:54.320 --> 00:19:56.520]  第二天我下飛機馬上看醫生
[00:19:56.520 --> 00:19:57.120]  看完醫生之後
[00:19:57.120 --> 00:19:57.920]  第二天我想一下
[00:19:57.920 --> 00:20:00.120]  如果試一下腳穿上鞋
[00:20:00.120 --> 00:20:01.720]  都要坐飛機離開
[00:20:01.720 --> 00:20:03.720]  誰知真的穿不上
[00:20:03.720 --> 00:20:06.320]  第三天腳才能下地
[00:20:06.320 --> 00:20:08.920]  但我心裡沒有任何怨言
[00:20:08.920 --> 00:20:11.320]  也沒有任何負面情緒
[00:20:11.320 --> 00:20:12.520]  跟你鄰居說
[00:20:12.520 --> 00:20:17.320]  你要常常的感恩
[00:20:17.320 --> 00:20:19.120]  沒有任何的焦慮
[00:20:19.120 --> 00:20:20.920]  沒有任何的煩躁
[00:20:20.920 --> 00:20:22.520]  原因是
[00:20:22.520 --> 00:20:26.520]  我不知道上帝想做些什麼
[00:20:26.520 --> 00:20:27.920]  我就交給上帝
[00:20:27.920 --> 00:20:30.520]  後來在家錄影了兩段的片段
[00:20:30.520 --> 00:20:32.520]  丟了上去上海
[00:20:32.520 --> 00:20:34.920]  感恩的是當晚的餐會
[00:20:34.920 --> 00:20:37.520]  放了我十五分鐘的片段
[00:20:37.520 --> 00:20:39.320]  那個傳導人呼召
[00:20:39.320 --> 00:20:42.320]  竟然都有兩個人寫了字
[00:20:42.320 --> 00:20:46.920]  我將榮耀歸給上帝
[00:20:46.920 --> 00:20:48.320]  我不知道上帝要做些什麼
[00:20:48.320 --> 00:20:51.120]  上帝的意念如海沙
[00:20:51.120 --> 00:20:53.720]  禮人多
[00:20:53.720 --> 00:20:55.120]  一早已經預約了禮拜一
[00:20:55.120 --> 00:20:58.520]  要去美國領事館申請簽證
[00:20:58.520 --> 00:21:00.920]  美國領事館是我人生
[00:21:00.920 --> 00:21:03.720]  其中一個最討厭去的地方
[00:21:03.720 --> 00:21:06.520]  因為我去過兩次的經驗都很差
[00:21:06.520 --> 00:21:10.520]  由外面斜坡的感覺一直差到進去
[00:21:10.520 --> 00:21:12.320]  在門口你覺得好像黑米
[00:21:12.320 --> 00:21:14.520]  進去好像黑色
[00:21:14.520 --> 00:21:18.720]  要去乞求他給你簽證
[00:21:18.720 --> 00:21:20.920]  他以為你去美國打劫
[00:21:20.920 --> 00:21:25.120]  或者要非法移民傭金又不回來
[00:21:25.120 --> 00:21:26.920]  這些經驗都是令我很差
[00:21:26.920 --> 00:21:30.520]  我覺得沒必要我不會去美國
[00:21:30.520 --> 00:21:33.520]  所以禮拜一我想想去不去好
[00:21:33.520 --> 00:21:35.520]  反正都傷了
[00:21:35.520 --> 00:21:38.120]  但想想去吧
[00:21:38.120 --> 00:21:39.320]  想到一個辦法
[00:21:39.320 --> 00:21:42.120]  就是教會有一張輪椅
[00:21:42.120 --> 00:21:44.320]  上個禮拜我坐輪椅回來崇拜
[00:21:44.320 --> 00:21:48.520]  很感謝招待頂姐妹非常專業的接待
[00:21:48.520 --> 00:21:51.520]  我們給招待員掌聲
[00:21:51.520 --> 00:21:57.720]  去到我又沒有帶文件
[00:21:57.720 --> 00:22:00.520]  因為文件都在我電話裡
[00:22:00.520 --> 00:22:03.120]  我打算進去才不可以拿電話
[00:22:03.120 --> 00:22:04.720]  因為外面應該可以拿電話出來
[00:22:04.720 --> 00:22:08.520]  原來外面的接待處都不能看電話
[00:22:08.520 --> 00:22:09.520]  他問我有沒有帶文件
[00:22:09.520 --> 00:22:10.920]  我說有在電話裡我給你
[00:22:10.920 --> 00:22:12.920]  不能看的
[00:22:12.920 --> 00:22:13.520]  那怎麼辦
[00:22:13.520 --> 00:22:14.320]  你有沒有印出來
[00:22:14.320 --> 00:22:15.320]  沒有
[00:22:15.320 --> 00:22:18.320]  這麼高科技的東西怎麼會印出來
[00:22:18.320 --> 00:22:18.920]  我說沒有
[00:22:18.920 --> 00:22:19.720]  我很環保
[00:22:19.720 --> 00:22:20.320]  沒有印出來
[00:22:20.320 --> 00:22:21.520]  那你就是沒有帶
[00:22:21.520 --> 00:22:23.720]  我說有帶
[00:22:23.720 --> 00:22:25.120]  你沒有印出來就是沒有了
[00:22:25.120 --> 00:22:26.120]  那我沒有怎麼辦
[00:22:26.120 --> 00:22:27.320]  我有在手機裡
[00:22:27.320 --> 00:22:29.520]  你可以看的
[00:22:29.520 --> 00:22:31.320]  在那裡爭論了很久
[00:22:31.320 --> 00:22:32.520]  態度很好
[00:22:32.520 --> 00:22:35.320]  真是對不起幫不了你
[00:22:35.320 --> 00:22:36.920]  態度很好
[00:22:36.920 --> 00:22:39.920]  真是對不起幫不了你
[00:22:39.920 --> 00:22:41.920]  最後擾攘了一段時間
[00:22:41.920 --> 00:22:44.320]  他說先生過來
[00:22:44.320 --> 00:22:46.320]  我說什麼事
[00:22:46.320 --> 00:22:49.920]  裡面領事說給你一個特惠
[00:22:49.920 --> 00:22:51.720]  批准你進去
[00:22:51.720 --> 00:22:52.720]  我說感恩
[00:22:52.720 --> 00:22:55.320]  因為我坐著輪椅
[00:22:55.320 --> 00:22:56.720]  所以由特別通道進去
[00:22:56.720 --> 00:22:58.320]  不需要排隊
[00:22:58.320 --> 00:22:59.920]  然後打完手指無印
[00:22:59.920 --> 00:23:01.720]  也不需要排隊
[00:23:01.720 --> 00:23:03.320]  很快就見那個大使
[00:23:03.320 --> 00:23:05.320]  大使見到我坐輪椅
[00:23:05.320 --> 00:23:07.320]  就問了三條問題
[00:23:07.320 --> 00:23:08.320]  那就很簡單
[00:23:08.320 --> 00:23:10.120]  還有我舊簽證不見了
[00:23:10.120 --> 00:23:10.720]  不見了
[00:23:10.720 --> 00:23:12.320]  去隔壁窗解釋一下
[00:23:12.320 --> 00:23:12.720]  好嗎
[00:23:12.720 --> 00:23:14.120]  我說沒問題
[00:23:14.120 --> 00:23:15.320]  解釋完之後
[00:23:15.320 --> 00:23:16.320]  三天後
[00:23:16.320 --> 00:23:18.720]  我拿到我的簽證
[00:23:18.720 --> 00:23:21.120]  沒想到坐輪椅
[00:23:21.120 --> 00:23:23.720]  是有原因的
[00:23:23.720 --> 00:23:26.320]  上帝的意念
[00:23:26.320 --> 00:23:28.520]  如海沙
[00:23:28.520 --> 00:23:29.120]  這麼多
[00:23:29.120 --> 00:23:30.920]  弟兄姊妹
[00:23:30.920 --> 00:23:33.520]  你要存感恩的心
[00:23:33.520 --> 00:23:37.320]  去經歷你的一切
[00:23:37.320 --> 00:23:38.920]  我們要知道
[00:23:38.920 --> 00:23:39.920]  怎樣理解
[00:23:39.920 --> 00:23:43.120]  困擾了我們基督教一千年的
[00:23:43.120 --> 00:23:46.520]  接近一千年的神學思想
[00:23:46.520 --> 00:23:48.520]  如果所有東西都是上帝預定
[00:23:48.520 --> 00:23:49.920]  好像這篇詩篇所說
[00:23:49.920 --> 00:23:51.120]  明天未發生的東西
[00:23:51.120 --> 00:23:52.320]  都寫在生命冊當中
[00:23:52.320 --> 00:23:53.120]  我還未成形
[00:23:53.120 --> 00:23:54.320]  你已經認識我的時候
[00:23:54.320 --> 00:23:55.320]  所有都預定的
[00:23:55.320 --> 00:23:56.920]  我還有自由嗎
[00:23:56.920 --> 00:23:58.320]  所以另一種神學說
[00:23:58.320 --> 00:23:58.920]  不是的
[00:23:58.920 --> 00:23:59.720]  我們充滿自由
[00:23:59.720 --> 00:24:00.920]  所以那種神學叫做
[00:24:00.920 --> 00:24:02.720]  開放式神觀
[00:24:02.720 --> 00:24:05.120]  不要被這麼特別的名詞嚇倒你
[00:24:05.120 --> 00:24:06.120]  就很簡單
[00:24:06.120 --> 00:24:06.920]  就是在說
[00:24:06.920 --> 00:24:08.320]  上帝沒有預定
[00:24:08.320 --> 00:24:10.320]  人充滿自由
[00:24:10.320 --> 00:24:11.320]  如果人充滿自由
[00:24:11.320 --> 00:24:12.920]  那麼上帝的主權在哪裡
[00:24:12.920 --> 00:24:15.720]  這個爭拗已經接近一千年了
[00:24:15.720 --> 00:24:17.520]  弟兄姊妹
[00:24:17.520 --> 00:24:18.720]  這兩個矛盾
[00:24:18.720 --> 00:24:21.520]  互相對立的神學觀念
[00:24:21.520 --> 00:24:23.120]  對上帝的了解
[00:24:23.120 --> 00:24:24.120]  上帝的預定
[00:24:24.120 --> 00:24:25.120]  上帝的預知
[00:24:25.120 --> 00:24:26.320]  和人的自由
[00:24:26.320 --> 00:24:29.320]  一直都解決不了
[00:24:29.320 --> 00:24:30.520]  凸顯了兩件事
[00:24:30.520 --> 00:24:31.120]  第一
[00:24:31.120 --> 00:24:33.520]  人的智慧很有限
[00:24:33.520 --> 00:24:34.720]  第二
[00:24:34.720 --> 00:24:37.320]  上帝何等的偉大
[00:24:37.320 --> 00:24:39.120]  上帝接納
[00:24:39.120 --> 00:24:40.120]  容許
[00:24:40.120 --> 00:24:43.120]  包容到兩種矛盾
[00:24:43.120 --> 00:24:44.720]  對敵的觀念
[00:24:44.720 --> 00:24:46.520]  在祂裡面
[00:24:46.520 --> 00:24:47.720]  Amen
[00:24:47.720 --> 00:24:49.720]  縱使今天我們解釋不了
[00:24:49.720 --> 00:24:52.320]  我們要去到天家那天
[00:24:52.320 --> 00:24:53.720]  才真正明白
[00:24:53.720 --> 00:24:54.520]  但我們知道
[00:24:54.520 --> 00:24:55.520]  詩人就說
[00:24:55.520 --> 00:24:56.720]  上帝和我們一同
[00:24:56.720 --> 00:25:01.120]  編織我們的未來和人生
[00:25:01.120 --> 00:25:02.720]  跟你弟兄姊妹說
[00:25:02.720 --> 00:25:05.920]  神要使用你
[00:25:05.920 --> 00:25:07.320]  第三
[00:25:07.320 --> 00:25:10.120]  詩人說神是存在
[00:25:10.120 --> 00:25:11.720]  無所不在
[00:25:11.720 --> 00:25:14.520]  無論我去到天的極處
[00:25:14.520 --> 00:25:16.720]  地的陰間
[00:25:16.720 --> 00:25:18.520]  上帝你都在
[00:25:18.520 --> 00:25:19.520]  我在哪裡
[00:25:19.520 --> 00:25:22.520]  可以逃避你的面呢
[00:25:22.520 --> 00:25:25.520]  過往我們對上帝的無所不在
[00:25:25.520 --> 00:25:27.720]  有一種難解決的答案
[00:25:27.720 --> 00:25:28.520]  就是
[00:25:28.520 --> 00:25:30.720]  如果上帝是
[00:25:30.720 --> 00:25:32.120]  無限的
[00:25:32.120 --> 00:25:34.120]  祂怎麼可以
[00:25:34.120 --> 00:25:36.720]  活在有限當中
[00:25:36.720 --> 00:25:38.520]  有限是容不下
[00:25:38.520 --> 00:25:40.520]  無限的
[00:25:40.520 --> 00:25:43.520]  這是一個很舊的
[00:25:43.520 --> 00:25:45.120]  時間的觀念
[00:25:45.120 --> 00:25:47.320]  空間的觀念
[00:25:47.320 --> 00:25:49.320]  余特森博士在他最新的著作
[00:25:49.320 --> 00:25:51.120]  《極端人詞的上帝》這本書
[00:25:51.120 --> 00:25:53.520]  提到一個科學的理論
[00:25:53.520 --> 00:25:55.520]  以下這段幾分鐘
[00:25:55.520 --> 00:25:58.520]  聽不明白也不要緊
[00:25:58.520 --> 00:25:59.920]  在科學界裡面
[00:25:59.920 --> 00:26:01.720]  我們今天對空間的理解
[00:26:01.720 --> 00:26:03.720]  和以往很不一樣
[00:26:03.720 --> 00:26:06.720]  我們今天認為空間是一個平台
[00:26:06.720 --> 00:26:08.120]  包括了
[00:26:08.120 --> 00:26:08.920]  一度空間
[00:26:08.920 --> 00:26:10.320]  二度空間
[00:26:10.320 --> 00:26:12.320]  普遍用的叫做一維空間
[00:26:12.320 --> 00:26:13.320]  二維空間
[00:26:13.320 --> 00:26:15.320]  和三維空間
[00:26:15.320 --> 00:26:18.320]  一點是一度空間
[00:26:18.320 --> 00:26:21.320]  點乘線就是二度空間
[00:26:21.320 --> 00:26:23.920]  立體就是三度空間
[00:26:23.920 --> 00:26:26.920]  你和我是會在四度空間那裡
[00:26:26.920 --> 00:26:31.520]  因為我們是立體加時間
[00:26:31.520 --> 00:26:36.320]  空間距離是會變的
[00:26:36.320 --> 00:26:38.320]  因為速度的緣故
[00:26:38.320 --> 00:26:43.520]  會改變了距離和時間
[00:26:43.520 --> 00:26:44.720]  例如
[00:26:44.720 --> 00:26:47.920]  以前我們坐飛機去紐約
[00:26:47.920 --> 00:26:49.320]  距離沒有變的
[00:26:49.320 --> 00:26:51.120]  我們坐了十七個小時
[00:26:51.120 --> 00:26:52.320]  但是今天
[00:26:52.320 --> 00:26:54.120]  我們坐飛機去紐約
[00:26:54.120 --> 00:26:58.120]  快的可以十三至十五個小時
[00:26:58.120 --> 00:26:59.720]  距離沒有變過
[00:26:59.720 --> 00:27:01.720]  因為飛機的速度快了
[00:27:01.720 --> 00:27:04.920]  所以把時間縮短了
[00:27:04.920 --> 00:27:06.520]  所以
[00:27:06.520 --> 00:27:09.120]  明白這種觀念的是國內的人
[00:27:09.120 --> 00:27:11.120]  我們香港人不太明白
[00:27:11.120 --> 00:27:12.320]  我們香港人經常問
[00:27:12.320 --> 00:27:15.520]  從這裡去那裡要坐多久的車
[00:27:15.520 --> 00:27:16.920]  我們經常這樣問
[00:27:16.920 --> 00:27:18.520]  從這裡去那裡要多久的時間
[00:27:18.520 --> 00:27:20.320]  我們經常問要多久的時間
[00:27:20.320 --> 00:27:22.120]  你回到國內是溝通不了的
[00:27:22.120 --> 00:27:24.920]  他永遠不跟你說多久的時間
[00:27:24.920 --> 00:27:27.120]  從這裡去那裡
[00:27:27.120 --> 00:27:28.520]  三公里
[00:27:28.520 --> 00:27:30.320]  三公里要多久
[00:27:30.320 --> 00:27:31.520]  我們沒有這個觀念
[00:27:31.520 --> 00:27:32.720]  三公里要多久
[00:27:32.720 --> 00:27:33.920]  說不定的
[00:27:33.920 --> 00:27:36.120]  什麼說不定
[00:27:36.120 --> 00:27:37.720]  我們沒有這個觀念
[00:27:37.720 --> 00:27:40.520]  速度影響了距離
[00:27:40.520 --> 00:27:41.720]  國內的速度是什麼
[00:27:41.720 --> 00:27:43.920]  看看塞不塞車
[00:27:43.920 --> 00:27:45.120]  塞車就可以一天
[00:27:45.120 --> 00:27:47.120]  不塞車就一個小時
[00:27:47.120 --> 00:27:48.920]  塞不塞車是一個問題
[00:27:48.920 --> 00:27:49.920]  你的速度
[00:27:49.920 --> 00:27:51.920]  矮小這麼慢的就一天
[00:27:51.920 --> 00:27:53.720]  你的速度飛這麼快的
[00:27:53.720 --> 00:27:55.320]  就一個小時
[00:27:55.320 --> 00:27:56.920]  所以國內就很明白這個觀念
[00:27:56.920 --> 00:27:57.920]  我們香港人不太明白
[00:27:57.920 --> 00:27:59.920]  我們經常問多久的時間
[00:27:59.920 --> 00:28:00.920]  我們忽略了
[00:28:00.920 --> 00:28:03.520]  那個距離是受到速度影響
[00:28:03.520 --> 00:28:06.120]  而影響了我們的時間
[00:28:06.120 --> 00:28:08.520]  這個觀念告訴我們什麼事
[00:28:08.520 --> 00:28:10.920]  一度空間的生物
[00:28:10.920 --> 00:28:14.520]  是無法了解二度空間的生物
[00:28:14.520 --> 00:28:16.120]  二度空間的生物
[00:28:16.120 --> 00:28:18.920]  無法了解三度空間的生物
[00:28:18.920 --> 00:28:20.720]  但是三度空間的生物
[00:28:20.720 --> 00:28:23.120]  可以自由穿梭於一度空間
[00:28:23.120 --> 00:28:24.920]  和二度空間當中
[00:28:24.920 --> 00:28:27.920]  好像很深
[00:28:27.920 --> 00:28:30.320]  大學一年級的學生
[00:28:30.320 --> 00:28:33.320]  很難追大學二年級的學生
[00:28:33.320 --> 00:28:34.920]  大學二年級的學生
[00:28:34.920 --> 00:28:37.720]  很難去追大學三年級的學生
[00:28:37.720 --> 00:28:39.520]  但是大學三年級的學生
[00:28:39.520 --> 00:28:42.120]  可以同時追大學一二年級的學生
[00:28:42.120 --> 00:28:42.920]  那你明白了
[00:28:42.920 --> 00:28:44.920]  突然間明白了
[00:28:44.920 --> 00:28:46.520]  就是一度空間和二度空間
[00:28:46.520 --> 00:28:47.920]  和你大學幾年級
[00:28:47.920 --> 00:28:49.320]  你就開始明白了
[00:28:49.320 --> 00:28:51.920]  在大學三年級的男士
[00:28:51.920 --> 00:28:56.320]  可以自由去追求大學一二年級的學生
[00:28:56.320 --> 00:29:00.120]  因為他是大哥
[00:29:00.120 --> 00:29:02.720]  但是如果你是女士就剛好相反
[00:29:02.720 --> 00:29:06.120]  女士的空間感就剛好相反
[00:29:06.120 --> 00:29:08.520]  一年級的大學生女士
[00:29:08.520 --> 00:29:13.520]  可以同時被二年級和三年級的大學生男生追求
[00:29:13.520 --> 00:29:14.720]  到你二年級的時候
[00:29:14.720 --> 00:29:17.520]  只能夠剩下三年級的男生追求
[00:29:17.520 --> 00:29:18.520]  到你三年級的時候
[00:29:18.520 --> 00:29:20.520]  就已經沒有人再追求了
[00:29:20.520 --> 00:29:21.920]  這個和性別有關
[00:29:21.920 --> 00:29:25.320]  性別改變了這個空間
[00:29:25.320 --> 00:29:26.320]  好像很複雜
[00:29:26.320 --> 00:29:29.520]  但是上帝活在幾度空間
[00:29:29.520 --> 00:29:33.520]  上帝活在無限的空間裡面
[00:29:33.520 --> 00:29:34.520]  就是說
[00:29:34.520 --> 00:29:36.720]  祂的自由度是無限的
[00:29:36.720 --> 00:29:40.720]  祂同時間可以存在在任何的空間裡面
[00:29:40.720 --> 00:29:45.520]  因為祂是活在無限空間當中
[00:29:45.520 --> 00:29:47.920]  所以我們說上帝是超越空間的
[00:29:47.920 --> 00:29:50.920]  我們不是說上帝沒有空間
[00:29:50.920 --> 00:29:57.520]  我們是說上帝超越了四度空間
[00:29:57.520 --> 00:29:58.720]  如果這樣的時候
[00:29:58.720 --> 00:30:00.320]  我們無法逃避上帝
[00:30:00.320 --> 00:30:01.120]  那怎麼辦呢?
[00:30:01.120 --> 00:30:02.720]  詩人就提出了
[00:30:02.720 --> 00:30:05.720]  當人面對上帝的全知
[00:30:05.720 --> 00:30:07.120]  我們無法隱瞞
[00:30:07.120 --> 00:30:10.120]  當人面對上帝的存在
[00:30:10.120 --> 00:30:12.520]  我們無法逃避
[00:30:12.520 --> 00:30:15.720]  詩人就用了最智慧的圖文
[00:30:15.720 --> 00:30:19.320]  成為了CP139篇的結束
[00:30:19.320 --> 00:30:21.720]  祂說:神啊!求祢監察我
[00:30:21.720 --> 00:30:23.720]  知道我的心思
[00:30:23.720 --> 00:30:27.320]  這個禱告是不是多餘的?
[00:30:27.320 --> 00:30:28.120]  上帝是全知的
[00:30:28.120 --> 00:30:30.920]  祂怎麼會不知道我的心思呢?
[00:30:30.920 --> 00:30:32.320]  祂說:試煉我
[00:30:32.320 --> 00:30:34.120]  知道我的意念
[00:30:34.120 --> 00:30:34.920]  是不是多餘的?
[00:30:34.920 --> 00:30:37.520]  剛剛才說了上帝是全知的那位
[00:30:37.520 --> 00:30:41.320]  為什麼還要這樣祈禱呢?
[00:30:41.320 --> 00:30:45.120]  祂說:看在我裡面有什麼惡行沒有
[00:30:45.120 --> 00:30:46.520]  我怎麼理解一段經文呢?
[00:30:46.520 --> 00:30:48.320]  弟兄姊妹
[00:30:48.320 --> 00:30:52.520]  人類有兩大問題
[00:30:52.520 --> 00:30:55.720]  第一
[00:30:55.720 --> 00:30:57.520]  我沒有問題
[00:30:57.520 --> 00:30:59.520]  你有問題
[00:30:59.520 --> 00:31:00.720]  跟你隔壁兄妹說一聲
[00:31:00.720 --> 00:31:01.520]  我沒有問題
[00:31:01.520 --> 00:31:05.320]  你有問題
[00:31:05.320 --> 00:31:10.120]  這個就是人類第一大問題
[00:31:10.120 --> 00:31:14.320]  人類第二大問題
[00:31:14.320 --> 00:31:19.320]  我是對的,不會錯的
[00:31:19.320 --> 00:31:20.720]  跟你隔壁兄妹說一聲
[00:31:20.720 --> 00:31:25.320]  你是對的,不會錯的
[00:31:25.320 --> 00:31:28.720]  我怎麼會錯?
[00:31:28.720 --> 00:31:31.120]  我想得這麼清楚
[00:31:31.120 --> 00:31:32.920]  我怎麼會錯?
[00:31:32.920 --> 00:31:34.720]  我讀書比你多
[00:31:34.720 --> 00:31:35.920]  我怎麼會錯?
[00:31:35.920 --> 00:31:37.720]  我吃完比你多
[00:31:37.720 --> 00:31:39.320]  我怎麼會錯?
[00:31:39.320 --> 00:31:40.720]  有問題的是你
[00:31:40.720 --> 00:31:42.520]  這兩個問題加起來
[00:31:42.520 --> 00:31:49.720]  我們成為一個很有問題的人
[00:31:49.720 --> 00:31:51.120]  跟你隔壁兄妹說一聲
[00:31:51.120 --> 00:31:58.120]  你最錯,因為你最對
[00:31:58.120 --> 00:32:02.120]  是不是很矛盾?
[00:32:02.120 --> 00:32:03.120]  今晚你吵架的時候
[00:32:03.120 --> 00:32:04.120]  你就跟你老婆說
[00:32:04.120 --> 00:32:07.720]  你最錯就是因為你最對
[00:32:07.720 --> 00:32:09.920]  你對,你絕對對
[00:32:09.920 --> 00:32:11.320]  你不會錯
[00:32:11.320 --> 00:32:16.120]  所以你最錯就是你最對
[00:32:16.120 --> 00:32:17.720]  對嗎?
[00:32:17.720 --> 00:32:19.720]  明白了嗎?
[00:32:19.720 --> 00:32:21.120]  詩人想說什麼?
[00:32:21.120 --> 00:32:23.320]  詩人說人最大的問題
[00:32:23.320 --> 00:32:24.920]  不是上帝不知道
[00:32:24.920 --> 00:32:26.720]  不是上帝不明白
[00:32:26.720 --> 00:32:31.320]  是我不知道,是我不明白
[00:32:31.320 --> 00:32:32.520]  所以詩人說
[00:32:32.520 --> 00:32:35.520]  求你監察我
[00:32:35.520 --> 00:32:38.520]  讓我知道我的心思
[00:32:38.520 --> 00:32:42.920]  試煉我,讓我知道我的意念
[00:32:42.920 --> 00:32:45.320]  讓我人生所遇到的一切
[00:32:45.320 --> 00:32:48.520]  都是一些試煉
[00:32:48.520 --> 00:32:50.520]  你想想明天你遇到一個人
[00:32:50.520 --> 00:32:51.520]  帶著七個小孩
[00:32:51.520 --> 00:32:53.120]  你兩個小孩
[00:32:53.120 --> 00:32:56.120]  為什麼你這麼討厭會想
[00:32:56.120 --> 00:32:59.320]  別人會佔你便宜?
[00:32:59.320 --> 00:33:01.320]  可能那個人真的沒有這麼想
[00:33:01.320 --> 00:33:02.920]  人家帶著七個,那怎麼辦?
[00:33:02.920 --> 00:33:04.120]  你想怎麼樣?
[00:33:04.120 --> 00:33:10.720]  見到你兩個,五個走開
[00:33:10.720 --> 00:33:12.720]  問題不在他那裡
[00:33:12.720 --> 00:33:13.920]  問題在我那裡
[00:33:13.920 --> 00:33:17.120]  哎呀,今天那個小黑撞到他七個
[00:33:17.120 --> 00:33:19.920]  我牌面輸了給他
[00:33:19.920 --> 00:33:21.920]  但為什麼你不可以想
[00:33:21.920 --> 00:33:22.720]  真是感恩
[00:33:22.720 --> 00:33:28.920]  我今天有能力可以多派五封利是出去
[00:33:28.920 --> 00:33:30.320]  怎麼會?
[00:33:30.320 --> 00:33:32.120]  我怎麼會錯?
[00:33:32.120 --> 00:33:35.720]  七減二都說伍樂牧師
[00:33:35.720 --> 00:33:41.720]  你最錯是因為你最對
[00:33:41.720 --> 00:33:43.720]  頂姐妹
[00:33:43.720 --> 00:33:51.720]  你最錯是因為你最對
[00:33:51.720 --> 00:33:54.120]  人生最大的問題在這裡
[00:33:54.120 --> 00:33:55.320]  所以才有人說
[00:33:55.320 --> 00:33:57.320]  求你監察我
[00:33:57.320 --> 00:34:00.720]  讓我看到我裡面有什麼惡行沒有
[00:34:00.720 --> 00:34:02.720]  如果沒有最後那句
[00:34:02.720 --> 00:34:05.120]  CP139篇就不要讀了
[00:34:05.120 --> 00:34:05.920]  為什麼?
[00:34:05.920 --> 00:34:10.320]  因為是發負氣的經文
[00:34:10.320 --> 00:34:14.920]  我錯,我錯,我全錯了,行了吧?
