
[00:00:00.000 --> 00:00:03.960]  很高興見到大家身體健康
[00:34:35.160 --> 00:34:39.080]  帶給人類的救恩
[00:34:39.080 --> 00:34:42.080]  認為人生的盡頭
[00:34:42.080 --> 00:34:46.360]  就是墳墓
[00:34:46.360 --> 00:34:50.400]  就是墳墓
[00:34:50.400 --> 00:34:55.400]  他好像那些猶太人
[00:34:55.400 --> 00:34:59.240]  看到耶穌進了城之後釘死十字架
[00:34:59.240 --> 00:35:05.080]  撞在墳墓裡的石頭生了
[00:35:05.080 --> 00:35:12.200]  他們就認為耶穌作王的希望已經消失了
[00:35:12.200 --> 00:35:20.240]  這些人花上一生的時間去爭取最好的享受
[00:35:20.240 --> 00:35:24.240]  所以要盡力追求金錢
[00:35:24.240 --> 00:35:31.120]  學問為了要爭取世人所看重的名譽地位
[00:35:31.120 --> 00:35:40.960]  努力作慈善的事來爭取世人的稱讚
[00:35:40.960 --> 00:35:44.600]  第二類的人
[00:35:44.600 --> 00:35:48.800]  跟第一類的人一樣
[00:35:48.800 --> 00:35:51.920]  但是他們的生活態度不同
[00:35:51.920 --> 00:36:01.080]  他們要花上一生的時間去爭取最好的享受
[00:36:01.080 --> 00:36:05.800]  過著一個屬於靈界生活
[00:36:05.800 --> 00:36:08.400]  聽著 靈界生活
[00:36:08.400 --> 00:36:11.960]  不是屬於我們所說的靈
[00:36:11.960 --> 00:36:15.000]  神的靈 是靈界
[00:36:15.000 --> 00:36:18.480]  那些邪靈的界
[00:36:18.480 --> 00:36:27.920]  過著敬拜那些靈界裡面的一個超自然的神
[00:36:27.920 --> 00:36:32.320]  一直到生活結束
[00:36:32.320 --> 00:36:36.320]  他們認為不需要相信耶和華神
[00:36:36.320 --> 00:36:43.160]  也不相信有永生這件事
[00:36:43.160 --> 00:36:49.600]  第三類的身體是
[00:36:49.600 --> 00:36:55.400]  神按照自己的形象所造的人
[00:36:55.400 --> 00:37:01.440]  神來到這個世界成為人的身體
[00:37:01.440 --> 00:37:04.880]  為了救罪人
[00:37:04.880 --> 00:37:08.360]  被釘死在十字架上面
[00:37:08.360 --> 00:37:12.240]  復活升天
[00:37:12.240 --> 00:37:16.320]  帶給人類救恩
[00:37:16.320 --> 00:37:24.240]  帶給人類永遠的家鄉
[00:37:24.240 --> 00:37:30.880]  神的救恩和豐盛的恩典使到他們
[00:37:30.880 --> 00:37:40.920]  使到他們獻上身體當作活祭
[00:37:40.920 --> 00:37:47.120]  來到榮耀主耶穌的名
[00:37:47.120 --> 00:37:48.200]  這一種人
[00:37:48.200 --> 00:37:51.400]  他們認為任何身體的行為
[00:37:51.400 --> 00:37:55.680]  都是向神獻祭
[00:37:55.680 --> 00:37:58.480]  背起十字架
[00:37:58.480 --> 00:38:05.880]  跟隨主耶穌行走生命的路程
[00:38:05.880 --> 00:38:09.400]  這些人也都相信
[00:38:09.400 --> 00:38:11.400]  我們的身體是神
[00:38:11.400 --> 00:38:15.560]  是聖靈的殿
[00:38:15.560 --> 00:38:18.160]  羅馬書第八章這樣說
[00:38:18.160 --> 00:38:22.880]  如果使耶穌從死人中復活者的靈
[00:38:22.880 --> 00:38:24.640]  住在你們裡面
[00:38:24.640 --> 00:38:29.080]  那使基督從死人中復活的
[00:38:29.080 --> 00:38:33.680]  也必住在你們裡面的聖靈
[00:38:33.680 --> 00:38:40.720]  使你們必死的身體復活過來
[00:38:40.720 --> 00:38:44.880]  聖經記載耶穌基督
[00:38:44.880 --> 00:38:51.440]  因為愛從天上憑愛超越
[00:38:51.440 --> 00:38:58.600]  上個月信息曾經說過這一段故事
[00:38:58.600 --> 00:39:12.160]  憑愛超越到人間
[00:39:12.160 --> 00:39:18.920]  你們從前是黑暗的現今在主裡卻是光明的
[00:39:18.920 --> 00:39:25.920]  行事為人就應當像光明的兒女
[00:39:25.920 --> 00:39:35.960]  光明所結的果子就是一切良善公義誠實
[00:39:35.960 --> 00:39:46.560]  你們要測驗什麼是主所起於的
[00:39:46.560 --> 00:39:50.600]  而我們都能夠跟隨著主的腳步
[00:39:50.600 --> 00:39:54.360]  走上十字架犧牲的道路
[00:39:54.360 --> 00:40:09.680]  讓他人能夠從主耶穌的寶血得到永遠的生命
[00:40:09.680 --> 00:40:20.280]  你我是否用聖靈的恩賜來服侍他人
[00:40:20.280 --> 00:40:23.600]  我們可以時時問自己
[00:40:23.600 --> 00:40:31.280]  有沒有用聖靈的恩賜來服侍他人
[00:40:31.280 --> 00:40:35.520]  根據Barnard宗教調查報告
[00:40:35.520 --> 00:40:42.280]  有77成的人相信有靈界超能
[00:40:42.280 --> 00:40:44.320]  有一個靈界
[00:40:44.320 --> 00:40:46.480]  但是他們不知道那個靈界是什麼
[00:40:46.480 --> 00:40:48.280]  裡面有一個超能
[00:40:48.280 --> 00:40:55.760]  他們也不知道那個超自然的能力是什麼
[00:40:55.760 --> 00:41:00.840]  有74成的人要在這個靈界裡長進
[00:41:00.840 --> 00:41:02.360]  他們不知道那個靈界是什麼
[00:41:02.360 --> 00:41:04.520]  他們要長進
[00:41:04.520 --> 00:41:07.240]  邪靈也好 正靈也好 什麼靈也好
[00:41:07.240 --> 00:41:08.720]  他們要在那裡長進
[00:41:08.720 --> 00:41:14.880]  他們要在那裡成為一個長進的人
[00:41:14.880 --> 00:41:21.640]  只有44成的人是在這個疫情之後
[00:41:21.640 --> 00:41:30.720]  他覺得應該要更多認識這位真神
[00:41:30.720 --> 00:41:32.440]  第一第二類的人
[00:41:32.440 --> 00:41:37.840]  在靈界裡面被引誘去拜那些假神
[00:41:37.840 --> 00:41:39.880]  拜偶像 拜邪靈
[00:41:39.880 --> 00:41:50.080]  第三類的人正在等候作活祭的信徒
[00:41:50.080 --> 00:41:54.840]  將神的愛 將福音傳給他們
[00:41:54.840 --> 00:42:05.000]  有44成的人等待你我作活祭
[00:42:05.000 --> 00:42:11.320]  將福音傳給他們
[00:42:11.320 --> 00:42:15.480]  2000年前 保羅在雅典看見一座壇
[00:42:15.480 --> 00:42:21.600]  上面寫著「獻給不認識的神」
[00:42:21.600 --> 00:42:31.000]  就是這第一第二類的人
[00:42:31.000 --> 00:42:41.360]  我們知道我們可以向他們憑愛跨越
[00:42:41.360 --> 00:42:42.920]  耶穌教訓們說
[00:42:42.920 --> 00:42:46.280]  「你們的光也當照在人前
[00:42:46.280 --> 00:42:49.320]  讓他們看見你的好行為
[00:42:49.320 --> 00:42:56.760]  又重讚你們在天上的福」
[00:42:56.760 --> 00:43:03.480]  上次講到憑愛跨越有八個方面
[00:43:03.480 --> 00:43:07.000]  需要教會 宗教團體
[00:43:07.000 --> 00:43:09.800]  我們個人的合作
[00:43:09.800 --> 00:43:19.440]  用最好的方法來完成神的計劃
[00:43:19.440 --> 00:43:22.880]  銀幕上面就是八個方面
[00:43:22.880 --> 00:43:32.760]  我們可以憑愛跨越傳遞神的愛
[00:43:32.760 --> 00:43:35.000]  求聖靈教導各位
[00:43:35.000 --> 00:43:39.800]  憑愛將光照在人前
[00:43:39.800 --> 00:43:43.720]  讓他們看見各位的好行為
[00:43:43.720 --> 00:43:48.720]  重讚我們在天上的福
[00:43:48.720 --> 00:43:51.200]  看見我們的好行為
[00:43:51.200 --> 00:43:54.840]  不是重讚我 不是重讚你
[00:43:54.840 --> 00:44:04.120]  是重讚我們天父
[00:44:04.120 --> 00:44:07.960]  今天我們所講的有兩件事
[00:44:07.960 --> 00:44:12.120]  一件就是離開黑暗 行在光中
[00:44:12.120 --> 00:44:20.720]  第二件就是慶賞身體當作活祭
[00:44:20.720 --> 00:44:24.480]  如果要勝過世界
[00:44:24.480 --> 00:44:30.480]  必定要讓聖靈居住在心中
[00:44:30.480 --> 00:44:33.400]  問一問自己
[00:44:33.400 --> 00:44:37.640]  我每天的生活行為
[00:44:37.640 --> 00:44:42.960]  有沒有彰顯主活在我心裏面
[00:44:42.960 --> 00:44:46.120]  聖靈活在我心裏面
[00:44:46.120 --> 00:44:47.880]  請大家低頭祈禱
[00:44:47.880 --> 00:44:51.640]  感謝主給我們這個訊息
[00:44:51.640 --> 00:44:55.760]  但願這個訊息能夠住在我們的心裏面
[00:44:55.760 --> 00:44:57.600]  警惕我們
[00:44:57.600 --> 00:45:01.960]  使我們每一天的行為都能夠榮耀主的名
[00:45:01.960 --> 00:45:02.960]  奉主耶穌的名
[00:45:02.960 --> 00:45:03.440]  阿們
