
[00:00:00.000 --> 00:00:07.800]  頂智慧五嬅在我仍然讀書的時候
[00:23:09.100 --> 00:23:13.100]  講到那個阿底米這個人命的偶像
[00:23:13.100 --> 00:23:16.700]  當時還有另一個酒神
[00:23:16.700 --> 00:23:23.500]  是鼓勵人們在節期的時候喝到醉昏昏
[00:23:23.500 --> 00:23:27.100]  所以保羅就說不要醉酒
[00:23:27.100 --> 00:23:30.300]  酒能使人放蕩就是這個意思
[00:23:30.300 --> 00:23:32.100]  作為一個對比
[00:23:32.100 --> 00:23:35.700]  就是要被聖靈充滿
[00:23:35.700 --> 00:23:41.100]  這裡其實是有幾點我們需要留意的
[00:23:41.100 --> 00:23:47.300]  第一 被聖靈充滿是一個現在式
[00:23:47.300 --> 00:23:54.100]  就是說在裡面不是什麼特殊的經歷
[00:23:54.100 --> 00:23:58.100]  平常日子都是要這樣做
[00:23:58.100 --> 00:24:01.900]  第二 這個是被動式
[00:24:01.900 --> 00:24:09.700]  就是說我們是在讓聖靈主動充滿我們的生命
[00:24:09.700 --> 00:24:11.100]  我們是被動的
[00:24:11.100 --> 00:24:15.900]  第三 雖然這個告訴我們是被動
[00:24:15.900 --> 00:24:17.900]  但是又是一個命令
[00:24:17.900 --> 00:24:20.500]  這個被動可以是命令嗎
[00:24:20.500 --> 00:24:25.900]  第四 我們要準備自己準備開放我們的生命
[00:24:25.900 --> 00:24:28.500]  去讓聖靈充滿
[00:24:28.500 --> 00:24:32.700]  第四 這個是福數或者眾數
[00:24:32.700 --> 00:24:38.500]  就是所有的宋徒都應該這樣做
[00:24:38.500 --> 00:24:40.900]  如果這樣說的時候
[00:24:40.900 --> 00:24:43.300]  那即是應該怎麼做
[00:24:43.300 --> 00:24:45.300]  有什麼生活的表現
[00:24:45.300 --> 00:24:47.100]  第十九節
[00:24:47.100 --> 00:24:52.500]  這裡告訴我們當用詩章 頌詞 靈歌
[00:24:52.500 --> 00:24:58.300]  彼此對說 口唱心和的來讚美主
[00:24:58.300 --> 00:25:02.500]  當你看到詩章 頌詞 靈歌
[00:25:02.500 --> 00:25:06.100]  就很容易問三個有什麼分別
[00:25:06.100 --> 00:25:09.900]  說到今天都未能夠有一個共識
[00:25:09.900 --> 00:25:12.100]  所以簡單來說
[00:25:12.100 --> 00:25:18.100]  你可以大概就將它歸納成為在崇拜的時候
[00:25:18.100 --> 00:25:19.500]  我們唱的詩歌
[00:25:19.500 --> 00:25:22.100]  是這麼上下就可以了
[00:25:22.100 --> 00:25:26.500]  從保羅寫給其他教會的書信
[00:25:26.500 --> 00:25:28.100]  我們可以見到
[00:25:28.100 --> 00:25:33.700]  其實詩歌除了用來讚美 感謝之外
[00:25:33.700 --> 00:25:36.900]  還有教導的作用
[00:25:36.900 --> 00:25:39.300]  如果我們再追問下去
[00:25:39.300 --> 00:25:42.100]  那教導的基礎在哪裡
[00:25:42.100 --> 00:25:44.100]  我們可以看回另外一頁
[00:25:44.100 --> 00:25:46.100]  不知道你有沒有印象
[00:25:46.100 --> 00:25:47.700]  很相類似的
[00:25:47.700 --> 00:25:49.900]  又是保羅所寫的
[00:25:49.900 --> 00:25:54.300]  哥羅西書 三章十六節
[00:25:54.300 --> 00:25:55.900]  這段經文是這樣說
[00:25:55.900 --> 00:25:57.500]  都用各樣的智慧
[00:25:57.500 --> 00:26:00.900]  把基督的道理豐豐富富的傳在心裡
[00:26:00.900 --> 00:26:02.700]  用詩章 頌詞 靈歌
[00:26:02.700 --> 00:26:05.500]  彼此教導 互相勸誡
[00:26:05.500 --> 00:26:09.900]  身被陰感歌頌臣 是不是很相似
[00:26:09.900 --> 00:26:13.100]  這裏當你拍在一起來看的時候
[00:26:13.100 --> 00:26:16.700]  被聖靈充滿 很簡單
[00:26:16.700 --> 00:26:20.900]  其實就是被基督的道理
[00:26:20.900 --> 00:26:24.300]  被上帝的話充滿
[00:26:24.300 --> 00:26:28.300]  當我們被上帝的話來充滿的時候
[00:26:28.300 --> 00:26:32.500]  它就能夠控制 掌管我們的思想
[00:26:32.500 --> 00:26:35.300]  我們就能夠聽得到 聽得入
[00:26:35.300 --> 00:26:39.500]  聖靈告訴我們 我們就肯跟
[00:26:39.500 --> 00:26:45.500]  所以我們是必須很喜歡上帝的說話
[00:26:45.500 --> 00:26:52.100]  用心去讀 肯想 甚至是努力記住
[00:26:52.100 --> 00:26:53.500]  更加重要
[00:26:53.500 --> 00:26:57.900]  我們願意在生活當中 把它用出來
[00:26:57.900 --> 00:27:01.100]  所以斯諾德牧師曾經這樣說
[00:27:01.100 --> 00:27:05.500]  他說我們一定不可以將聖靈
[00:27:05.500 --> 00:27:08.700]  跟上帝的說話分開
[00:27:08.700 --> 00:27:11.300]  我們是不可以將聖靈的工作
[00:27:11.300 --> 00:27:13.500]  跟上帝的說話分開
[00:27:13.500 --> 00:27:17.100]  而不是我很安靜其個靚土
[00:27:17.100 --> 00:27:19.700]  對不起 大英姐妹
[00:27:19.700 --> 00:27:23.700]  你可能雲遊障礙 不知道在想什麼
[00:27:23.700 --> 00:27:28.500]  重要的就是回到上帝的說話那裏
[00:27:28.500 --> 00:27:30.500]  好好讀聖經
[00:27:30.500 --> 00:27:38.300]  信復聖一華和降復在聖靈裏面是完全等同
[00:27:38.300 --> 00:27:40.300]  斯諾德牧師是這樣說
[00:27:40.300 --> 00:27:42.100]  信復上帝的話
[00:27:42.100 --> 00:27:46.700]  降復聖靈是完全等同
[00:27:46.700 --> 00:27:50.900]  接著去到最後一個節 第二十節
[00:27:50.900 --> 00:27:55.500]  另外一個的外在生活的表現
[00:27:55.500 --> 00:27:56.300]  這裏說
[00:27:56.300 --> 00:27:59.100]  凡是要奉我們主耶穌基督的名相
[00:27:59.100 --> 00:28:01.300]  感謝父神
[00:28:01.300 --> 00:28:05.900]  除了橫向跟我們的頂子媒之間
[00:28:05.900 --> 00:28:10.100]  彼此對說口唱心和讚美主之外
[00:28:10.100 --> 00:28:11.300]  這裏很清楚
[00:28:11.300 --> 00:28:14.500]  除了打橫之外 還有打動
[00:28:14.500 --> 00:28:16.700]  替我們跟上帝結連
[00:28:16.700 --> 00:28:20.700]  向神表達我們的感謝
[00:28:20.700 --> 00:28:23.300]  今天跟大家分享的訊息
[00:28:23.300 --> 00:28:25.700]  只是去到二十節
[00:28:25.700 --> 00:28:29.900]  但是我想簡單講一講二十二一節
[00:28:29.900 --> 00:28:34.300]  由當全眾為基督的心彼此信復
[00:28:34.300 --> 00:28:38.300]  這一節是承上啟後的
[00:28:38.300 --> 00:28:41.500]  一方面是連結十八節下半節
[00:28:41.500 --> 00:28:42.900]  被聖靈充滿
[00:28:42.900 --> 00:28:45.300]  然之後跟著那個大段落
[00:28:45.300 --> 00:28:47.300]  五章的二十二節
[00:28:47.300 --> 00:28:49.500]  一路去到六宗九節
[00:28:49.500 --> 00:28:51.900]  是在講彼此信復的
[00:28:51.900 --> 00:28:53.500]  兩星期之後
[00:28:53.500 --> 00:28:56.500]  我會再繼續跟大家分享
[00:28:56.500 --> 00:29:00.100]  跟著那段的以筆鎖書
[00:29:00.100 --> 00:29:03.300]  好 做一個簡單的總結
[00:29:03.300 --> 00:29:05.500]  今天因為我們已經是
[00:29:05.500 --> 00:29:08.100]  新造的人在主的裏面
[00:29:08.100 --> 00:29:11.300]  所以我們就能夠有能力
[00:29:11.300 --> 00:29:15.500]  不再活在黑暗的當中
[00:29:15.500 --> 00:29:19.700]  我們的心靈有光可以驅走黑暗
[00:29:19.700 --> 00:29:25.700]  兼且透過我們去揭露別人生命裏面
[00:29:25.700 --> 00:29:28.300]  那些暗會無益的事
[00:29:28.300 --> 00:29:31.100]  令到其他人都被光照
[00:29:31.100 --> 00:29:35.900]  令到他們同樣可以變為光
[00:29:35.900 --> 00:29:39.100]  寶羅跟著提我們在生活裏面
[00:29:39.100 --> 00:29:42.300]  我們行事要有智慧
[00:29:42.300 --> 00:29:44.500]  走近每一個的機會
[00:29:44.500 --> 00:29:48.900]  去明白 完成上帝在我們生命裏面的託付
[00:29:48.900 --> 00:29:51.500]  我們的生活需要被聖靈充滿
[00:29:51.500 --> 00:29:54.300]  即是被上帝的話去充滿
[00:29:54.300 --> 00:29:56.500]  同神結連
[00:29:56.500 --> 00:30:02.300]  這樣做我們的生命才能夠蛻變更生
[00:30:02.300 --> 00:30:05.100]  最後我想用一個例子
[00:30:05.100 --> 00:30:07.900]  來結束今天的訊息
[00:30:07.900 --> 00:30:11.100]  1871年很久之前
[00:30:11.100 --> 00:30:15.500]  美國芝加哥曾經發生了一場
[00:30:15.500 --> 00:30:18.700]  非常嚴重的大火
[00:30:18.700 --> 00:30:22.500]  這場大火是由南面
[00:30:22.500 --> 00:30:25.300]  即是紅色那部份其實是燒光的
[00:30:25.300 --> 00:30:28.900]  由南面一路向北那裏燒
[00:30:28.900 --> 00:30:31.500]  那你見到中間
[00:30:31.500 --> 00:30:36.100]  其實橫向那裏有一條芝加哥河
[00:30:36.100 --> 00:30:41.100]  整個燒了的面積是六平方公里
[00:30:41.100 --> 00:30:43.500]  因為這場大火
[00:30:43.500 --> 00:30:46.100]  整個芝加哥城
[00:30:46.100 --> 00:30:49.300]  有百分之三十的人口
[00:30:49.300 --> 00:30:51.500]  芝加哥縣很厲害
[00:30:51.500 --> 00:30:54.100]  十個 三個
[00:30:54.100 --> 00:30:55.500]  燒得這麼厲害
[00:30:55.500 --> 00:30:57.900]  當時大家都明白
[00:30:57.900 --> 00:31:01.900]  1871年當時的建築物
[00:31:01.900 --> 00:31:04.300]  基本上都是用木做的
[00:31:04.300 --> 00:31:06.300]  就很容易燒著
[00:31:06.300 --> 00:31:09.500]  第二你想讓它大風這樣
[00:31:09.500 --> 00:31:14.300]  那就是火燒連環傳的款式
[00:31:14.300 --> 00:31:16.700]  但是經過調查之後
[00:31:16.700 --> 00:31:19.300]  原來還有一個原因
[00:31:19.300 --> 00:31:23.100]  為什麼火會過河呢
[00:31:23.100 --> 00:31:24.700]  不知道大家有沒有想過
[00:31:24.700 --> 00:31:25.700]  水來的嘛
[00:31:25.700 --> 00:31:28.300]  為什麼會會過河呢
[00:31:28.300 --> 00:31:32.900]  原來是因為當時的芝加哥河
[00:31:32.900 --> 00:31:34.500]  就很淺的
[00:31:34.500 --> 00:31:36.700]  就是不深水
[00:31:36.700 --> 00:31:40.500]  然後在芝加哥河的兩邊
[00:31:40.500 --> 00:31:46.300]  基本上有很多農戶養了牲畜
[00:31:46.300 --> 00:31:48.700]  我們將牲畜的糞便
[00:31:48.700 --> 00:31:49.900]  不講環保的
[00:31:49.900 --> 00:31:51.900]  全部倒進河裡
[00:31:51.900 --> 00:31:55.100]  弄得河裡很臭
[00:31:55.100 --> 00:31:56.500]  大家想像到
[00:31:56.500 --> 00:32:00.700]  大家有沒有想起以前的城門河
[00:32:00.700 --> 00:32:03.700]  你走過很大一層微不舒服
[00:32:03.700 --> 00:32:09.700]  原來這些動物的糞便很好燒的
[00:32:09.700 --> 00:32:11.700]  正因為這樣
[00:32:11.700 --> 00:32:16.300]  就好像給了火的一條通道
[00:32:16.300 --> 00:32:20.700]  很快就由南燒到北
[00:32:20.700 --> 00:32:23.300]  全部燃燒了
[00:32:23.300 --> 00:32:25.500]  這場大火之後
[00:32:25.500 --> 00:32:26.500]  關了
[00:32:26.500 --> 00:32:28.700]  政府都要檢討
[00:32:28.700 --> 00:32:32.100]  處理一下怎麼搞呢
[00:32:32.100 --> 00:32:33.500]  那當然了
[00:32:33.500 --> 00:32:36.700]  建築物條例就會修訂
[00:32:36.700 --> 00:32:39.300]  就是要這樣這樣這樣
[00:32:39.300 --> 00:32:43.100]  除了是防火的要求提升
[00:32:43.100 --> 00:32:46.100]  其實在河道方面
[00:32:46.100 --> 00:32:48.100]  他們做了一些事情
[00:32:48.100 --> 00:32:50.100]  他們就挖了一條
[00:32:50.100 --> 00:32:53.900]  45公里長的運河
[00:32:53.900 --> 00:32:57.300]  接著中間裝了一個水閘
[00:32:57.300 --> 00:33:03.100]  1900年1月2日就完工了
[00:33:03.100 --> 00:33:05.500]  水閘被打開
[00:33:05.500 --> 00:33:08.900]  整個密西根湖
[00:33:08.900 --> 00:33:10.500]  Lake Michigan
[00:33:10.500 --> 00:33:13.300]  右邊有個藍色圈
[00:33:13.300 --> 00:33:16.300]  其實是一個湖來的
[00:33:16.300 --> 00:33:18.100]  是一個湖泊來的
[00:33:18.100 --> 00:33:23.100]  湖水就流入了芝加哥河
[00:33:23.100 --> 00:33:28.700]  將整條河的河水
[00:33:28.700 --> 00:33:33.100]  就推向相反的方向
[00:33:33.100 --> 00:33:40.900]  接著就經過了紅色那條線
[00:33:40.900 --> 00:33:42.500]  這條就是那條運河
[00:33:42.500 --> 00:33:45.100]  剛才說45公里長
[00:33:45.100 --> 00:33:49.100]  就是Chicago Sanitary and Ship Canal
[00:33:49.100 --> 00:33:52.100]  好了 運河的水繼續流
[00:33:52.100 --> 00:33:57.100]  就流到去這個叫普蘭斯河
[00:33:57.100 --> 00:33:58.300]  就是這條了
[00:33:58.300 --> 00:34:01.900]  淺色那條The Plains River
[00:34:01.900 --> 00:34:05.500]  接著這條曲線也挺長
[00:34:05.500 --> 00:34:08.300]  繼續一直流下去
[00:34:08.300 --> 00:34:11.700]  就是伊尼諾伊河
[00:34:11.700 --> 00:34:15.100]  就流向內陸
[00:34:15.100 --> 00:34:17.500]  這個這樣的改道
[00:34:17.500 --> 00:34:20.500]  改了河道即是怎樣呢
[00:34:20.500 --> 00:34:23.100]  整個芝加哥河
[00:34:23.100 --> 00:34:26.700]  就有些活水在湖那裡
[00:34:26.700 --> 00:34:28.700]  就將整個河道
[00:34:28.700 --> 00:34:31.500]  原本流出去的方向
[00:34:31.500 --> 00:34:36.100]  推回去 調回去
[00:34:36.100 --> 00:34:38.300]  當這樣做的時候
[00:34:38.300 --> 00:34:40.700]  就完全不同了
[00:34:40.700 --> 00:34:42.700]  有人曾經這樣說
[00:34:42.700 --> 00:34:47.100]  如果昔日沒有這個水道工程
[00:34:47.100 --> 00:34:49.100]  整個芝加哥城
[00:34:49.100 --> 00:34:53.300]  就不是今天這樣了
[00:34:53.300 --> 00:34:56.300]  其實我們的生命
[00:34:56.300 --> 00:34:59.500]  都是同一道理的
[00:34:59.500 --> 00:35:03.300]  以前我們在罪惡黑暗的當中
[00:35:03.300 --> 00:35:06.100]  甚至保羅說我們的本質都是這樣
[00:35:06.100 --> 00:35:08.500]  個個都一樣
[00:35:08.500 --> 00:35:13.500]  要讓我們的生命能夠蛻變更生
[00:35:13.500 --> 00:35:15.900]  我們的生命要迴轉
[00:35:15.900 --> 00:35:18.100]  返回去主裡面
[00:35:18.100 --> 00:35:20.900]  好像芝加哥河那樣
[00:35:20.900 --> 00:35:24.700]  引入北美五大湖泊
[00:35:24.700 --> 00:35:26.900]  其中一個Lake Michigan
[00:35:26.900 --> 00:35:29.300]  密西根湖的水
[00:35:29.300 --> 00:35:31.500]  就將這條河道的水
[00:35:31.500 --> 00:35:33.900]  湧回頭
[00:35:33.900 --> 00:35:37.300]  向相反的方向流動
[00:35:37.300 --> 00:35:41.100]  這樣生命就改變了
