
[00:00:00.000 --> 00:00:02.420]  犯了很多罪的一位女士
[00:17:45.880 --> 00:17:48.880]  當時一班很多人可能為了好奇
[00:17:48.880 --> 00:17:51.160]  但其中有一班婦女
[00:17:51.160 --> 00:17:54.560]  這班婦女很明顯對耶穌基督
[00:17:54.560 --> 00:17:56.680]  是一種的憐惜
[00:17:56.680 --> 00:17:58.920]  就是憐愛
[00:17:58.920 --> 00:18:01.000]  他們可能不知道
[00:18:01.000 --> 00:18:02.680]  他們的信仰的擺放
[00:18:02.680 --> 00:18:05.120]  但起碼知道這位耶穌基督
[00:18:05.120 --> 00:18:09.680]  也不是一些什麽的大罪人
[00:18:09.680 --> 00:18:13.840]  竟然要負起這麽重的十字架刑罰
[00:18:13.840 --> 00:18:15.280]  他們很傷痛
[00:18:15.280 --> 00:18:19.560]  這裏說到他們好逃痛哭
[00:18:19.560 --> 00:18:21.080]  意思就是說
[00:18:21.080 --> 00:18:23.640]  猶太人有一個文化
[00:18:23.640 --> 00:18:25.040]  如果是很悲傷
[00:18:25.040 --> 00:18:27.240]  就會用手打自己的胸口
[00:18:27.240 --> 00:18:29.240]  他們是這樣去哭
[00:18:29.240 --> 00:18:31.440]  很明顯是真心
[00:18:31.440 --> 00:18:35.640]  如果當耶穌基督飽受凌辱
[00:18:35.640 --> 00:18:37.760]  身體遍體鱗傷
[00:18:37.760 --> 00:18:38.720]  很傷痛
[00:18:38.720 --> 00:18:40.240]  很受苦的時候
[00:18:40.240 --> 00:18:41.920]  如果有人去安慰你
[00:18:41.920 --> 00:18:43.520]  為你流淚
[00:18:43.520 --> 00:18:47.000]  這會給你很大的鼓勵和安慰
[00:18:47.000 --> 00:18:49.520]  但主耶穌基督在這個時候
[00:18:49.520 --> 00:18:51.000]  他絕不覺得
[00:18:51.000 --> 00:18:54.120]  這些安慰是一回事
[00:18:54.120 --> 00:18:55.440]  他反而很凝重
[00:18:55.440 --> 00:18:58.240]  你看他轉身對他們說
[00:18:58.240 --> 00:18:59.480]  很重要的一件事情
[00:18:59.480 --> 00:19:03.600]  他很想那些婦女知道一些事情
[00:19:03.600 --> 00:19:04.920]  耶穌基督說
[00:19:04.920 --> 00:19:06.520]  耶路撒冷的女子
[00:19:06.520 --> 00:19:10.080]  一個很有愛
[00:19:10.080 --> 00:19:14.080]  一個很憐恤的稱呼
[00:19:14.080 --> 00:19:16.000]  叫她們不要為我哭
[00:19:16.000 --> 00:19:20.160]  要為你們自己和你們的兒女哭
[00:19:20.160 --> 00:19:22.120]  我雖然是負十字架
[00:19:22.120 --> 00:19:23.760]  但這算得不得了什麽
[00:19:23.760 --> 00:19:26.440]  我關注的是你們
[00:19:26.440 --> 00:19:29.760]  我負十字架的苦難
[00:19:29.760 --> 00:19:31.040]  是我擔當的
[00:19:31.040 --> 00:19:32.720]  但我更加記掛的
[00:19:32.720 --> 00:19:35.240]  就是你們如何回應這個十字架的苦難
[00:19:35.240 --> 00:19:37.160]  你們有什麽回應
[00:19:37.160 --> 00:19:39.200]  這個才重要
[00:19:39.200 --> 00:19:42.360]  因為如果我們沒有很好的回應
[00:19:42.360 --> 00:19:44.240]  我們仍然是一個不信
[00:19:44.240 --> 00:19:47.080]  因為整個猶太人當時的時候
[00:19:47.080 --> 00:19:50.120]  去不接受耶穌基督
[00:19:50.120 --> 00:19:53.520]  這班婦女很容易在這個群之內
[00:19:53.520 --> 00:19:56.640]  還沒有很認識清楚耶穌基督的救恩
[00:19:56.640 --> 00:19:59.000]  如果在這樣的情況下
[00:19:59.000 --> 00:20:01.520]  將來會面對一方面
[00:20:01.520 --> 00:20:06.800]  拿不到神這個十字架給人的救恩的福樂
[00:20:06.800 --> 00:20:08.360]  並且最重要的
[00:20:08.360 --> 00:20:11.480]  耶穌基督最擔心的就是
[00:20:11.480 --> 00:20:16.800]  這班人將來會面對神的審判
[00:20:16.800 --> 00:20:19.280]  其實在十九章之前已經說到
[00:20:19.280 --> 00:20:21.840]  當主耶穌來到耶路撒冷的地方
[00:20:21.840 --> 00:20:24.440]  已經為那些人民哀哭
[00:20:24.440 --> 00:20:25.400]  因為他們知道
[00:20:25.400 --> 00:20:29.280]  他們不認識這些神給他們的福分
[00:20:29.280 --> 00:20:33.080]  落在神的審判裏面是很嚴重的
[00:20:33.080 --> 00:20:34.200]  這裏是怎麽形容
[00:20:34.200 --> 00:20:38.720]  他說 因為日子將到
[00:20:38.720 --> 00:20:42.600]  人要說不生育那些有福
[00:20:42.600 --> 00:20:43.840]  一般來說
[00:20:43.840 --> 00:20:46.840]  如果有兒女結婚
[00:20:46.840 --> 00:20:50.560]  然後一聽到有嬰兒
[00:20:50.560 --> 00:20:52.960]  有生育的時候
[00:20:52.960 --> 00:20:54.520]  很興奮的
[00:20:54.520 --> 00:20:56.000]  我不知道大家有沒有經歷過
[00:20:56.000 --> 00:20:58.080]  有小朋友誕生的時候
[00:20:58.080 --> 00:20:59.280]  懷孕的時候
[00:20:59.280 --> 00:21:01.320]  現在都很喜歡做這件事
[00:21:01.320 --> 00:21:03.760]  就是現在年輕人是不趕著的
[00:21:03.760 --> 00:21:05.000]  到了某個時間
[00:21:05.000 --> 00:21:09.280]  突然間有些就找個盒子
[00:21:09.280 --> 00:21:11.600]  叫父母慢慢揭開
[00:21:11.600 --> 00:21:14.160]  原來嬰兒快要來了
[00:21:14.160 --> 00:21:15.920]  就是很興奮
[00:21:15.920 --> 00:21:17.040]  我的女兒也是這樣
[00:21:17.040 --> 00:21:19.000]  這一代也是這樣
[00:21:19.000 --> 00:21:20.960]  接著到嬰兒出生了
[00:21:20.960 --> 00:21:24.440]  哇 整個家族歡天喜地
[00:21:24.440 --> 00:21:27.000]  然後到小朋友吃奶
[00:21:27.000 --> 00:21:29.080]  慢慢看到他胖胖白白
[00:21:29.080 --> 00:21:31.120]  真是很有趣
[00:21:31.120 --> 00:21:36.800]  這是一個很幸福的一般情況
[00:21:36.800 --> 00:21:40.400]  但是當面對神的審判的時候
[00:21:40.400 --> 00:21:41.400]  當禍患來到
[00:21:41.400 --> 00:21:43.000]  或者戰亂的時候
[00:21:43.000 --> 00:21:45.520]  這些所謂的幸福
[00:21:45.520 --> 00:21:46.720]  完全逆轉
[00:21:46.720 --> 00:21:48.360]  哪些人才幸福
[00:21:48.360 --> 00:21:50.000]  沒有子女那些
[00:21:50.000 --> 00:21:51.720]  沒有懷孕那些
[00:21:51.720 --> 00:21:54.480]  沒有要去哺乳那些
[00:21:54.480 --> 00:21:57.560]  哇 這樣才是幸福
[00:21:57.560 --> 00:21:58.760]  其實聖經裡面說到
[00:21:58.760 --> 00:22:00.360]  這些有時候是一些
[00:22:00.360 --> 00:22:02.080]  在禍患裡面的人
[00:22:02.080 --> 00:22:03.640]  是不生育的
[00:22:03.640 --> 00:22:05.040]  但是現在倒轉來
[00:22:05.040 --> 00:22:06.520]  慘到這樣
[00:22:06.520 --> 00:22:09.280]  就是一些反而沒有幸福的人
[00:22:09.280 --> 00:22:11.160]  現在變成有幸福
[00:22:11.160 --> 00:22:12.680]  為了避免危難
[00:22:12.680 --> 00:22:13.240]  你試想一下
[00:22:13.240 --> 00:22:14.360]  如果你在戰亂當中
[00:22:14.360 --> 00:22:16.520]  或者一些災難當中
[00:22:16.520 --> 00:22:17.800]  你要照顧小朋友
[00:22:17.800 --> 00:22:19.360]  你也很困難
[00:22:19.360 --> 00:22:20.800]  甚至在戰亂當中
[00:22:20.800 --> 00:22:23.080]  在猶太人的歷史記載
[00:22:23.080 --> 00:22:24.320]  曾經試過
[00:22:24.320 --> 00:22:27.400]  那些人要吃小孩的
[00:22:27.400 --> 00:22:29.920]  因為饑荒 飢餓
[00:22:29.920 --> 00:22:30.760]  在戰亂的時候
[00:22:30.760 --> 00:22:33.760]  有時候有些小朋友要被毀滅的
[00:22:33.760 --> 00:22:36.400]  被殘殺的
[00:22:36.400 --> 00:22:37.680]  你可以想像一下
[00:22:37.680 --> 00:22:39.440]  那個警況會是多麼嚴重
[00:22:39.440 --> 00:22:40.680]  所以耶穌基督
[00:22:40.680 --> 00:22:41.600]  祂看中的就是
[00:22:41.600 --> 00:22:43.720]  你們要為這些事情哭泣
[00:22:43.720 --> 00:22:46.120]  其實主耶穌是說一個預言
[00:22:46.120 --> 00:22:48.880]  在公元後70年的時候
[00:22:48.880 --> 00:22:51.120]  猶太人去反叛羅馬政府
[00:22:51.120 --> 00:22:54.320]  以致羅馬政府要滅絕
[00:22:54.320 --> 00:22:55.960]  耶路撒冷的居民
[00:22:55.960 --> 00:22:58.240]  是非常之慘烈的
[00:22:58.240 --> 00:23:00.160]  耶穌也是看到這裡
[00:23:00.160 --> 00:23:01.280]  你怎樣回應呢
[00:23:01.280 --> 00:23:04.360]  然後還有其他的描寫
[00:23:04.360 --> 00:23:06.080]  第三十節就是這裡
[00:23:06.080 --> 00:23:07.320]  更加另外一個描寫
[00:23:07.320 --> 00:23:08.240]  大衛的人
[00:23:08.240 --> 00:23:10.440]  不是女性或者家庭
[00:23:10.440 --> 00:23:12.360]  他說那時人要向大山雪
[00:23:12.360 --> 00:23:13.280]  倒在我身上
[00:23:13.280 --> 00:23:15.840]  去小山雪遮蔽我們
[00:23:15.840 --> 00:23:17.840]  這是來自《河西亞書》
[00:23:17.840 --> 00:23:19.240]  在舊約的時代
[00:23:19.240 --> 00:23:21.760]  當人們背叛神去拜偶像
[00:23:21.760 --> 00:23:23.280]  然後面對神的刑罰
[00:23:23.280 --> 00:23:26.720]  是他們的慾望
[00:23:26.720 --> 00:23:28.160]  你有沒有試過這樣慾望
[00:23:28.160 --> 00:23:29.240]  你倒下來吧
[00:23:29.240 --> 00:23:30.760]  壓死我吧
[00:23:30.760 --> 00:23:32.520]  你不會這樣
[00:23:32.520 --> 00:23:34.480]  但是這麼慘的情況
[00:23:34.480 --> 00:23:37.600]  竟然是一種他們想要求的事情
[00:23:37.600 --> 00:23:38.320]  簡單來說
[00:23:38.320 --> 00:23:40.240]  如果我突然有一個山倒下來
[00:23:40.240 --> 00:23:41.960]  壓死了我
[00:23:41.960 --> 00:23:43.960]  立即即時死亡
[00:23:43.960 --> 00:23:47.680]  是來得更快好過我慢慢被折磨
[00:23:47.680 --> 00:23:48.560]  在災難的時候
[00:23:48.560 --> 00:23:51.680]  這些我們基本上認為很慘的事情
[00:23:51.680 --> 00:23:54.520]  都成為是人們很想渴望的事情
[00:23:54.520 --> 00:23:56.760]  你想想慘得多麼的重要
[00:23:56.760 --> 00:23:58.440]  耶穌基督就是看到
[00:23:58.440 --> 00:24:01.560]  將來如果拒絕神的救恩
[00:24:01.560 --> 00:24:03.560]  就會是這樣
[00:24:03.560 --> 00:24:04.960]  祂就是這樣的心腸
[00:24:04.960 --> 00:24:06.760]  所以你不要為我哭
[00:24:06.760 --> 00:24:08.480]  中間說過
[00:24:08.480 --> 00:24:10.600]  我今天受十字架的苦楚
[00:24:10.600 --> 00:24:14.000]  但是將來你們所受的那種患難
[00:24:14.000 --> 00:24:16.000]  遠遠更加的慘烈
[00:24:16.000 --> 00:24:17.320]  更加的嚴重
[00:24:17.320 --> 00:24:23.040]  祂說他們若在樹木清綠的時候
[00:24:23.040 --> 00:24:24.120]  做這些事
[00:24:24.120 --> 00:24:29.480]  那麼在枯乾的時候將會怎麼樣呢
[00:24:29.480 --> 00:24:30.400]  什麼意思呢
[00:24:30.400 --> 00:24:34.120]  什麼叫做樹木清綠的時候呢
[00:24:34.120 --> 00:24:36.160]  簡單來說就是當時
[00:24:36.160 --> 00:24:38.280]  耶穌基督當時的情況
[00:24:38.280 --> 00:24:41.800]  祂在猶太人當中
[00:24:41.800 --> 00:24:43.560]  講神的真理
[00:24:43.560 --> 00:24:45.840]  有醫治
[00:24:45.840 --> 00:24:48.600]  有很多的恩典給到當時的人
[00:24:48.600 --> 00:24:50.080]  這就是清綠的時候
[00:24:50.080 --> 00:24:52.680]  並且當時猶太人和羅馬人
[00:24:52.680 --> 00:24:55.160]  那種政治的張力是存在的
[00:24:55.160 --> 00:24:58.800]  但起碼都叫做尚且太平
[00:24:58.800 --> 00:24:59.720]  清綠的時候
[00:24:59.720 --> 00:25:03.920]  尚且他們會將我這個
[00:25:03.920 --> 00:25:06.160]  本來是無辜的人
[00:25:06.160 --> 00:25:08.640]  是完全的正直的人
[00:25:08.640 --> 00:25:11.360]  竟然將我要釘死十字架
[00:25:11.360 --> 00:25:14.960]  是很不可思議的一種苦難
[00:25:14.960 --> 00:25:19.440]  但是若然再讓你們落在神的審判裡面
[00:25:19.440 --> 00:25:20.760]  你們還在的心
[00:25:20.760 --> 00:25:24.080]  將來面對神的審判是更慘烈的
[00:25:24.080 --> 00:25:25.120]  無論是羅馬人
[00:25:25.120 --> 00:25:27.520]  無論是什麼人
[00:25:27.520 --> 00:25:29.520]  這個他們
[00:25:29.520 --> 00:25:32.480]  神會有刑罰的
[00:25:32.480 --> 00:25:36.200]  所以耶穌基督背十字架
[00:25:36.200 --> 00:25:39.040]  祂的內心為了什麼傷痛
[00:25:39.040 --> 00:25:41.960]  絕對不是為了祂自己
[00:25:41.960 --> 00:25:45.680]  是為了一班要釘死祂的人
[00:25:45.680 --> 00:25:47.520]  一班好像趁熱鬧的人
[00:25:47.520 --> 00:25:50.400]  一班不知道是什麼事幹的人
[00:25:50.400 --> 00:25:54.640]  甚至乎對祂很憐愛的人
[00:25:54.640 --> 00:25:57.560]  祂為他們傷心
[00:25:57.560 --> 00:25:58.360]  最重要的是
[00:25:58.360 --> 00:26:03.080]  你如何回應決定你將來的命運
[00:26:03.080 --> 00:26:06.760]  這是耶穌基督的憂心
[00:26:06.760 --> 00:26:09.360]  完全你會看到這種愛
[00:26:09.360 --> 00:26:14.040]  是完完全全的為了病人的好處
[00:26:14.040 --> 00:26:15.160]  當然我們會看到
[00:26:15.160 --> 00:26:16.680]  最後如果不聽
[00:26:16.680 --> 00:26:18.880]  都會受刑罰
[00:26:18.880 --> 00:26:22.040]  那神的心態究竟是怎樣
[00:26:22.040 --> 00:26:24.240]  又愛又要罰
[00:26:24.240 --> 00:26:27.400]  當然我們知道這是神的公義
[00:26:27.400 --> 00:26:28.520]  人犯了罪
[00:26:28.520 --> 00:26:30.000]  就要面對刑罰
[00:26:30.000 --> 00:26:32.520]  若然拒絕神的救恩
[00:26:32.520 --> 00:26:34.160]  落在刑罰裏面
[00:26:34.160 --> 00:26:36.440]  是必然的事
[00:26:36.440 --> 00:26:39.160]  但是神的救恩是一早命定的
[00:26:39.160 --> 00:26:42.240]  一早命定耶穌基督來到這個世界
[00:26:42.240 --> 00:26:46.560]  主耶穌這個輔佐是甘心情願
[00:26:46.560 --> 00:26:48.200]  雖然有掙扎
[00:26:48.200 --> 00:26:50.680]  但這個輔佐對耶穌基督來說
[00:26:50.680 --> 00:26:53.680]  比較起人的沉淪
[00:26:53.680 --> 00:26:55.160]  是不能比較的
[00:26:55.160 --> 00:26:57.280]  耶穌基督就是掛著這些
[00:26:57.280 --> 00:26:59.240]  在神的旨意一早已經明定
[00:26:59.240 --> 00:27:00.600]  譬如我們看回
[00:27:00.600 --> 00:27:02.520]  在主前七百年前
[00:27:02.520 --> 00:27:07.200]  先知以塞亞怎樣去形容這位受苦的尼塞亞
[00:27:07.200 --> 00:27:09.440]  他說我們各人都如陽走迷
[00:27:09.440 --> 00:27:10.720]  各人偏行己路
[00:27:10.720 --> 00:27:12.640]  耶和華使我們眾人的罪孽
[00:27:12.640 --> 00:27:15.880]  都歸在他身上
[00:27:15.880 --> 00:27:16.920]  在第十節話
[00:27:16.920 --> 00:27:18.720]  以塞亞書第五十三篇
[00:27:18.720 --> 00:27:22.040]  耶和華的旨意要壓傷他
[00:27:22.040 --> 00:27:24.800]  使他受苦
[00:27:24.800 --> 00:27:28.280]  耶和華所喜悅的事必在他手中行動
[00:27:28.280 --> 00:27:29.880]  神喜悅的
[00:27:29.880 --> 00:27:31.960]  神盼望這個事情成就
[00:27:31.960 --> 00:27:34.480]  以致人得到救恩
[00:27:34.480 --> 00:27:36.880]  然後耶穌基督這段
[00:27:36.880 --> 00:27:38.600]  被人拉去刑場
[00:27:38.600 --> 00:27:40.400]  正如好像這裡說的
[00:27:40.400 --> 00:27:41.720]  第七節這裡
[00:27:41.720 --> 00:27:43.800]  他說他被欺壓受苦
[00:27:43.800 --> 00:27:45.160]  卻不開口
[00:27:45.160 --> 00:27:49.080]  他像羊被牽去宰殺
[00:27:49.080 --> 00:27:52.520]  又像羊在剪毛的人手下無聲
[00:27:52.520 --> 00:27:56.200]  他也是這樣不開口
[00:27:56.200 --> 00:27:58.360]  耶穌基督沒有出過什麼聲音
[00:27:58.360 --> 00:27:59.960]  沒有喊完
[00:27:59.960 --> 00:28:02.040]  祂就是默默承擔這個苦勞
[00:28:02.040 --> 00:28:05.760]  但是當這個痛苦的十字架
[00:28:05.760 --> 00:28:09.120]  祂所掛心的就是那一群人
[00:28:09.120 --> 00:28:11.680]  李耀福
[00:28:11.680 --> 00:28:16.440]  這種愛是你和我很難以想像的
[00:28:16.440 --> 00:28:19.360]  十多世紀有一位叫Alice的公主
[00:28:19.360 --> 00:28:22.400]  英國的Alice公主
[00:28:22.400 --> 00:28:27.120]  當時這個社會有一個流行的疫症
[00:28:27.120 --> 00:28:29.400]  就是白喉
[00:28:29.400 --> 00:28:33.640]  白喉是一種死亡率非常高
[00:28:33.640 --> 00:28:35.320]  大概是10%
[00:28:35.320 --> 00:28:40.360]  是遠超過今天的新冠肺炎
[00:28:40.360 --> 00:28:41.760]  當時這個家族
[00:28:41.760 --> 00:28:44.400]  這個黃色的家族
[00:28:44.400 --> 00:28:48.680]  這個Alice有五個子女
[00:28:48.680 --> 00:28:49.880]  四個染了疫
[00:28:49.880 --> 00:28:51.640]  丈夫也染了疫
[00:28:51.640 --> 00:28:55.360]  然後她其中一個女兒叫伊麗莎白
[00:28:55.360 --> 00:28:56.720]  就沒事
[00:28:56.720 --> 00:28:58.280]  因為將她隔離
[00:28:58.280 --> 00:28:59.720]  就是去別處住
[00:28:59.720 --> 00:29:01.000]  就是今天我們隔離
[00:29:01.000 --> 00:29:04.920]  而她自己還沒有染疫
[00:29:04.920 --> 00:29:07.160]  唯有去悉心照顧
[00:29:07.160 --> 00:29:10.080]  就像我們今天的家庭一樣
[00:29:10.080 --> 00:29:15.480]  但是最後有一位叫Marie的女孩
[00:29:15.480 --> 00:29:16.960]  就是病發
[00:29:16.960 --> 00:29:18.880]  越來越嚴重
[00:29:18.880 --> 00:29:22.720]  因為這個病會使得你的喉嚨收窄等等
[00:29:22.720 --> 00:29:24.920]  以致她窒息而死
[00:29:24.920 --> 00:29:26.120]  很慘
[00:29:26.120 --> 00:29:26.680]  很上圖
[00:29:26.680 --> 00:29:27.520]  Alice很上圖
[00:29:27.520 --> 00:29:29.880]  但是她不想將這個消息
[00:29:29.880 --> 00:29:32.200]  告訴其他人
[00:29:32.200 --> 00:29:34.880]  她特別留意到
[00:29:34.880 --> 00:29:38.760]  是當時染了疫的Ernest的兒子
[00:29:38.760 --> 00:29:40.520]  就是哥哥
[00:29:40.520 --> 00:29:41.320]  但是後來她覺得
[00:29:41.320 --> 00:29:42.560]  我也要告訴他
[00:29:42.560 --> 00:29:46.160]  於是就將這個消息告訴Alice
[00:29:46.160 --> 00:29:51.760]  Ernest就是出乎媽媽所料
[00:29:51.760 --> 00:29:52.600]  知道是傷心
[00:29:52.600 --> 00:29:55.440]  但是悲傷到的程度是
[00:29:55.440 --> 00:29:59.960]  Ernest是哭得很沮喪
[00:29:59.960 --> 00:30:02.080]  然後媽媽看到這樣的情況
[00:30:02.080 --> 00:30:03.840]  很想安慰她
[00:30:03.840 --> 00:30:06.960]  很自然地就和她親近
[00:30:06.960 --> 00:30:07.920]  然後安慰她
[00:30:07.920 --> 00:30:10.760]  親了她一口
[00:30:10.760 --> 00:30:12.120]  一開始沒有什麼事
[00:30:12.120 --> 00:30:14.400]  後來慢慢這些白喉的症狀
[00:30:14.400 --> 00:30:16.560]  慢慢在她身上發生
[00:30:16.560 --> 00:30:20.480]  最後當然結果也是離開了
[00:30:20.480 --> 00:30:23.120]  你想想一個媽媽為了愛Ernest
[00:30:23.120 --> 00:30:25.120]  為了愛她的兒女
[00:30:25.120 --> 00:30:27.360]  她自己的安危
[00:30:27.360 --> 00:30:30.240]  是不會看同什麼一回事
[00:30:30.240 --> 00:30:32.920]  耶穌基督的愛就是這樣
[00:30:32.920 --> 00:30:34.400]  她來到這個世界
[00:30:34.400 --> 00:30:37.000]  完全放下自己
[00:30:37.000 --> 00:30:38.840]  就是為了要拯救人
[00:30:38.840 --> 00:30:41.280]  這個愛是我們很難想像
[00:30:41.280 --> 00:30:44.480]  或者最後看起來是第三類的人
[00:30:44.480 --> 00:30:46.080]  這個大罪犯
[00:30:46.080 --> 00:30:47.920]  我們看看
[00:30:47.920 --> 00:30:48.720]  三十二節
[00:30:48.720 --> 00:30:51.960]  另外有兩個犯人也被帶來
[00:30:51.960 --> 00:30:55.360]  為耶穌一同處死
[00:30:55.360 --> 00:30:57.080]  一同處死
[00:30:57.080 --> 00:31:00.280]  處死已經是不歸路了
[00:31:00.280 --> 00:31:02.160]  你背著十字架
[00:31:02.160 --> 00:31:03.840]  你就是死地了
[00:31:03.840 --> 00:31:06.400]  但是這件事不知道大家有沒有留意
[00:31:06.400 --> 00:31:08.800]  如果連同這些罪犯
[00:31:08.800 --> 00:31:11.720]  這些罪犯是殺人放火的
[00:31:11.720 --> 00:31:14.400]  你跟他一起歸類
[00:31:14.400 --> 00:31:16.560]  我不知道你的心情會怎樣
[00:31:16.560 --> 00:31:18.400]  一個公義 一個正直的人
[00:31:18.400 --> 00:31:22.440]  竟然跟一些罪犯並列
[00:31:22.440 --> 00:31:24.000]  這樣是上十字架
[00:31:24.000 --> 00:31:27.040]  但是我覺得這令我們有很好的思考
[00:31:27.040 --> 00:31:30.920]  耶穌基督的愛是及至所有的人
[00:31:30.920 --> 00:31:32.160]  祂來到這個世界
[00:31:32.160 --> 00:31:34.680]  導誘了肉身成為人的樣式
[00:31:34.680 --> 00:31:37.240]  不單止是某一類的人
[00:31:37.240 --> 00:31:40.320]  這些罪惡最大惡極的人
[00:31:40.320 --> 00:31:41.560]  祂也認同
[00:31:41.560 --> 00:31:42.720]  我和你一樣
[00:31:42.720 --> 00:31:43.920]  我成為你一份子
[00:31:43.920 --> 00:31:47.320]  並且承擔你要承擔的罪債
[00:31:47.320 --> 00:31:51.200]  耶穌基督也背負了
[00:31:51.200 --> 00:31:52.720]  這位耶穌基督
[00:31:52.720 --> 00:31:55.840]  給我們一個什麼樣的信息呢
[00:31:55.840 --> 00:31:57.240]  最大惡極的人
[00:31:57.240 --> 00:31:58.760]  都是祂的愛
[00:31:58.760 --> 00:31:59.680]  最大惡極的人
[00:31:59.680 --> 00:32:00.560]  多大罪的人
[00:32:00.560 --> 00:32:02.400]  若然會轉悔改
[00:32:02.400 --> 00:32:04.720]  也得到這份救恩
[00:32:04.720 --> 00:32:06.480]  我們如果看下文
[00:32:06.480 --> 00:32:14.560]  就是其中一位願意得到救恩的福祿
[00:32:14.560 --> 00:32:17.840]  或者我們看下三類的人
[00:32:17.840 --> 00:32:18.960]  西門
[00:32:18.960 --> 00:32:20.200]  婦女
[00:32:20.200 --> 00:32:20.960]  囚犯
[00:32:20.960 --> 00:32:21.920]  罪犯
[00:32:21.920 --> 00:32:24.200]  我不知道大家屬於哪一類
[00:32:24.200 --> 00:32:25.680]  可能我們在當中
[00:32:25.680 --> 00:32:27.800]  中間
[00:32:27.800 --> 00:32:29.400]  無論如何
[00:32:29.400 --> 00:32:31.920]  我們大家都聽過耶穌基督十字架
[00:32:31.920 --> 00:32:33.520]  對不對
[00:32:33.520 --> 00:32:38.000]  但最重要是我們紀念耶穌基督
[00:32:38.000 --> 00:32:40.160]  有時候我們在受難節
[00:32:40.160 --> 00:32:41.360]  我們走苦路
[00:32:41.360 --> 00:32:43.720]  有很多的景象
[00:32:43.720 --> 00:32:44.640]  這也是好的
[00:32:44.640 --> 00:32:47.360]  我們體會一下耶穌基督的受苦
[00:32:47.360 --> 00:32:48.880]  但最重要
[00:32:48.880 --> 00:32:50.480]  這段經文提醒我們
[00:32:50.480 --> 00:32:51.560]  你們有沒有哭
[00:32:51.560 --> 00:32:53.600]  你們有沒有為自己而哭
[00:32:53.600 --> 00:32:56.520]  十字架的愛對我們影響
[00:32:56.520 --> 00:32:58.840]  那才是重要的
[00:32:58.840 --> 00:33:02.600]  哭泣在聖經裡經常是好事
[00:33:02.600 --> 00:33:03.840]  這班婦女
[00:33:03.840 --> 00:33:05.280]  主耶穌叫你哭
[00:33:05.280 --> 00:33:07.440]  叫她們去哭
[00:33:07.440 --> 00:33:08.960]  在雅各書
[00:33:08.960 --> 00:33:10.920]  有句話挺特別的
[00:33:10.920 --> 00:33:13.760]  祂說將你們歡笑的聲音變為哭泣
[00:33:13.760 --> 00:33:15.040]  什麼意思
[00:33:15.040 --> 00:33:16.480]  當你哭泣的時候
[00:33:16.480 --> 00:33:19.720]  就是你檢視自己生命的時候
[00:33:19.720 --> 00:33:21.400]  你笑覺得什麼都可以
[00:33:21.400 --> 00:33:23.400]  很自高自滿
[00:33:23.400 --> 00:33:24.800]  你哭泣
[00:33:24.800 --> 00:33:27.760]  究竟這位耶穌基督做了什麼事
[00:33:27.760 --> 00:33:29.960]  我是一什麼人物
[00:33:29.960 --> 00:33:33.640]  要使這位耶穌基督為我寫十字架
[00:33:33.640 --> 00:33:35.560]  我是誰
[00:33:35.560 --> 00:33:37.040]  如果我不接受這個福音
[00:33:37.040 --> 00:33:39.360]  或者我沒有很好的跟隨他的時候
[00:33:39.360 --> 00:33:42.440]  我的後果會是怎樣
[00:33:42.440 --> 00:33:46.440]  這些才是重要的
[00:33:46.440 --> 00:33:48.080]  耶穌基督的苦惱是什麼
[00:33:48.080 --> 00:33:49.840]  祂不是看自己的苦
[00:33:49.840 --> 00:33:52.840]  祂是看你如果不回應的時候
[00:33:52.840 --> 00:33:54.560]  那種苦
[00:33:54.560 --> 00:33:56.680]  這個才是最重要的
[00:33:56.680 --> 00:33:57.360]  所以弟兄姊妹
[00:33:57.360 --> 00:33:59.640]  如果我們看這段經文的時候
[00:33:59.640 --> 00:34:02.000]  我們再提醒我們
[00:34:02.000 --> 00:34:05.360]  若然無論我們未信的
[00:34:05.360 --> 00:34:06.120]  或者信了
[00:34:06.120 --> 00:34:08.040]  都是值得我們去想
[00:34:08.040 --> 00:34:10.080]  如果沒有的朋友
[00:34:10.080 --> 00:34:11.640]  你要做一個選擇
[00:34:11.640 --> 00:34:12.880]  你怎麼可以回應
[00:34:12.880 --> 00:34:14.360]  耶穌基督為什麼這麼著緊
[00:34:14.360 --> 00:34:16.880]  你如果沒有你的救恩會是怎樣
[00:34:16.880 --> 00:34:18.920]  會去到什麼的境況
[00:34:18.920 --> 00:34:22.240]  以致你很好的決定
[00:34:22.240 --> 00:34:24.360]  如果了解的時候
[00:34:24.360 --> 00:34:26.200]  我們會總都是哭泣
[00:34:26.200 --> 00:34:28.200]  不過悔罪的哭泣
[00:34:28.200 --> 00:34:29.920]  歸向這位主
[00:34:29.920 --> 00:34:32.800]  祂的大愛裡面改變我們
[00:34:32.800 --> 00:34:33.600]  作為宋徒
[00:34:33.600 --> 00:34:37.120]  我們覺得值得好好想一想
[00:34:37.120 --> 00:34:39.120]  我們也要哭泣
[00:34:39.120 --> 00:34:43.560]  究竟我們背負耶穌基督
[00:34:43.560 --> 00:34:44.880]  這個十字架的恩典
[00:34:44.880 --> 00:34:47.240]  我們有沒有跟這個福音相稱
[00:34:47.240 --> 00:34:50.320]  我們這個行事為人
[00:34:50.320 --> 00:34:51.560]  我們有沒有好好想一想
