
[00:00:00.000 --> 00:00:10.000]  鄧小姐,早晨,各位親愛的朋友,親友,早晨,在現場的,在家裡的。
[00:17:40.000 --> 00:17:45.000]  神稱光為晝,稱暗為夜,
[00:17:45.000 --> 00:17:48.000]  外面現在是白晝還是夜晚呢?
[00:17:48.000 --> 00:17:50.000]  白晝,白晝,
[00:17:50.000 --> 00:17:52.000]  外面如果是白晝,
[00:17:52.000 --> 00:17:53.000]  會不會是夜晚呢?
[00:17:53.000 --> 00:17:55.000]  不會,
[00:17:55.000 --> 00:17:56.000]  今晚吃完晚飯,
[00:17:56.000 --> 00:17:59.000]  走完黃昏一走之後回家,
[00:17:59.000 --> 00:18:00.000]  天都黑了,
[00:18:01.000 --> 00:18:02.000]  是夜晚了,
[00:18:02.000 --> 00:18:03.000]  是夜晚就不是白晝,
[00:18:03.000 --> 00:18:05.000]  是白晝就不是夜晚,
[00:18:05.000 --> 00:18:07.000]  原來當神做了光之後,
[00:18:07.000 --> 00:18:08.000]  說光是好的,
[00:18:08.000 --> 00:18:10.000]  要和暗分開,
[00:18:10.000 --> 00:18:12.000]  光是好的,
[00:18:12.000 --> 00:18:14.000]  要和暗分開,
[00:18:14.000 --> 00:18:17.000]  光來到的時候,
[00:18:17.000 --> 00:18:19.000]  暗就被驅走,
[00:18:19.000 --> 00:18:21.000]  原來黑暗不是一種實質的東西,
[00:18:21.000 --> 00:18:24.000]  黑暗代表著沒有光的地方,
[00:18:24.000 --> 00:18:25.000]  沒有光的存在,
[00:18:25.000 --> 00:18:26.000]  就叫做黑暗,
[00:18:26.000 --> 00:18:28.000]  黑暗是一個景況,
[00:18:29.000 --> 00:18:32.000]  有光的時候,黑暗就不再存在,
[00:18:32.000 --> 00:18:35.000]  沒有光的時候並不是存在黑暗,
[00:18:35.000 --> 00:18:39.000]  而是缺乏光的存在,
[00:18:39.000 --> 00:18:44.000]  在基督徒的聆聽生命裏面,
[00:18:44.000 --> 00:18:50.000]  很多時候我們又是處於光和暗之間交叉的光景裏面,
[00:18:50.000 --> 00:18:54.000]  白晝和夜晚交叉的光景裏面,
[00:18:54.000 --> 00:18:56.000]  是哪一個片黑最特別呢?
[00:18:57.000 --> 00:19:00.000]  日出的時候,你有沒有試過看日出?
[00:19:00.000 --> 00:19:03.000]  坐在山上看日出是怎樣的?
[00:19:03.000 --> 00:19:05.000]  或者坐在水面看日出?
[00:19:05.000 --> 00:19:06.000]  黑漆漆一片,
[00:19:06.000 --> 00:19:09.000]  在海平水平線裏面,
[00:19:09.000 --> 00:19:12.000]  一點點的光芒,
[00:19:12.000 --> 00:19:15.000]  開始出來的時候就有一點點的光,
[00:19:15.000 --> 00:19:16.000]  就是日出這一刻,
[00:19:16.000 --> 00:19:18.000]  光開始出來的時候那一刻,
[00:19:18.000 --> 00:19:20.000]  就是光又光不完那一刻,
[00:19:20.000 --> 00:19:23.000]  很多時候就是我們的光景,
[00:19:23.000 --> 00:19:25.000]  光又光不完,
[00:19:25.000 --> 00:19:26.000]  日落又是怎樣呢?
[00:19:26.000 --> 00:19:28.000]  日落看著黃昏,日落很光,
[00:19:28.000 --> 00:19:30.000]  太陽一直落山,落山,落山,對不對?
[00:19:30.000 --> 00:19:32.000]  到最後那一刻,
[00:19:32.000 --> 00:19:34.000]  就收曬的時候就很黑的,
[00:19:34.000 --> 00:19:36.000]  但是未收曬之前那一刻,
[00:19:36.000 --> 00:19:39.000]  又是光又光不完,
[00:19:39.000 --> 00:19:41.000]  黃昏的時候就黑,
[00:19:41.000 --> 00:19:43.000]  又黑不齊那一刻,
[00:19:43.000 --> 00:19:44.000]  我們屬靈生命裏面有沒有想過,
[00:19:44.000 --> 00:19:46.000]  其實我們就在這種光景裏面過我們的日子,
[00:19:46.000 --> 00:19:48.000]  光又光不完,黑又黑不齊,
[00:19:48.000 --> 00:19:50.000]  就在光明和黑暗裏面,
[00:19:50.000 --> 00:19:51.000]  經常來掙扎,
[00:19:51.000 --> 00:19:54.000]  在愛主和愛自己的心裏面來掙扎,
[00:19:54.000 --> 00:19:57.000]  在性結和污穢裏面又經常來掙扎,
[00:19:57.000 --> 00:20:02.000]  最近有機會看到《二度自見》的一篇文章,
[00:20:02.000 --> 00:20:05.000]  其實《二度自見》它是轉載了一篇文章,
[00:20:05.000 --> 00:20:07.000]  可能你已經看過,
[00:20:07.000 --> 00:20:09.000]  我不知道你心裏面看了哪篇文章的時候,
[00:20:09.000 --> 00:20:10.000]  會有什麼反應,
[00:20:10.000 --> 00:20:13.000]  我就跟大家來中讀這篇文章,
[00:20:13.000 --> 00:20:16.000]  如果你是第一次聽的時候就有一個反應,
[00:20:16.000 --> 00:20:17.000]  如果是第二次聽的時候,
[00:20:17.000 --> 00:20:19.000]  也許你今天的反應和之前聽的反應有些不同,
[00:20:19.000 --> 00:20:22.000]  就讓這篇在《二度自見》所聽到的文章,
[00:20:23.000 --> 00:20:25.000]  看我們有些什麼反應,
[00:20:25.000 --> 00:20:32.000]  它是講述一個每天受寧生命裏面掙扎的基督徒,
[00:20:32.000 --> 00:20:34.000]  心裏面的感受,
[00:20:34.000 --> 00:20:37.000]  它說天天在那裏作弓,
[00:20:37.000 --> 00:20:38.000]  甚至是胡適風,
[00:20:38.000 --> 00:20:40.000]  天天就在那裏嘆氣,
[00:20:40.000 --> 00:20:42.000]  天天在那裏努力,
[00:20:42.000 --> 00:20:44.000]  但天天在那裏失敗,
[00:20:44.000 --> 00:20:46.000]  天天在那裏維持,
[00:20:46.000 --> 00:20:47.000]  繼續見敬我們的主,
[00:20:47.000 --> 00:20:51.000]  但天天在那裏羞辱我們的主,
[00:20:52.000 --> 00:20:53.000]  有很多人要拒絕罪,
[00:20:53.000 --> 00:20:54.000]  但沒有那個能力,
[00:20:54.000 --> 00:20:56.000]  但又不拒絕罪的話,
[00:20:56.000 --> 00:20:58.000]  心裏面又沒有那份平安,
[00:20:58.000 --> 00:20:59.000]  要忍耐,
[00:20:59.000 --> 00:21:00.000]  但又忍不住,
[00:21:00.000 --> 00:21:01.000]  要生氣的時候,
[00:21:01.000 --> 00:21:03.000]  心裏面又不平安,
[00:21:03.000 --> 00:21:05.000]  要有愛心,
[00:21:05.000 --> 00:21:06.000]  但又沒有能力,
[00:21:06.000 --> 00:21:08.000]  生氣的時候,
[00:21:08.000 --> 00:21:09.000]  自己心裏面又難過,
[00:21:09.000 --> 00:21:11.000]  很多人做基督徒,
[00:21:11.000 --> 00:21:13.000]  做到很累,
[00:21:13.000 --> 00:21:15.000]  很疲倦,
[00:21:15.000 --> 00:21:18.000]  好像揹著重擔走上山,
[00:21:18.000 --> 00:21:19.000]  走多少都走不上去那樣,
[00:21:20.000 --> 00:21:22.000]  微臣信主之前,
[00:21:22.000 --> 00:21:25.000]  我們所勞苦的是要背著罪的重擔,
[00:21:25.000 --> 00:21:27.000]  信了主之後,
[00:21:27.000 --> 00:21:30.000]  我們所勞苦背著的是聖潔的重擔,
[00:21:30.000 --> 00:21:34.000]  每日都為了要成為聖潔這個重擔,
[00:21:34.000 --> 00:21:37.000]  而要扎著我們自己,
[00:21:37.000 --> 00:21:39.000]  擔子雖然是從一個換了另一個,
[00:21:39.000 --> 00:21:41.000]  不過仍然是很累,
[00:21:41.000 --> 00:21:44.000]  仍然覺得很苦,
[00:21:44.000 --> 00:21:49.000]  我不知道你聽完一段文字描述,
[00:21:49.000 --> 00:21:51.000]  一個人的心境的時候,
[00:21:51.000 --> 00:21:54.000]  你心裏面有多少的迴響,
[00:21:54.000 --> 00:21:56.000]  有多少的共鳴,
[00:21:56.000 --> 00:21:59.000]  有多少覺得你都是這樣,
[00:21:59.000 --> 00:22:03.000]  基督徒的我們,
[00:22:03.000 --> 00:22:05.000]  耶穌的門徒的我們,
[00:22:05.000 --> 00:22:07.000]  其實不需要是這樣,
[00:22:07.000 --> 00:22:09.000]  也不應該是這樣,
[00:22:09.000 --> 00:22:12.000]  偏偏我們就在光景裏面,
[00:22:12.000 --> 00:22:14.000]  過很多我們的日子,
[00:22:17.000 --> 00:22:19.000]  約翰在這段聖經裏面告訴我們,
[00:22:19.000 --> 00:22:22.000]  神就是光,
[00:22:22.000 --> 00:22:25.000]  在神裏面是毫無黑暗,
[00:22:25.000 --> 00:22:26.000]  是沒有黑暗的,
[00:22:26.000 --> 00:22:27.000]  神就是光,
[00:22:27.000 --> 00:22:28.000]  在光裏面就是沒有黑暗,
[00:22:28.000 --> 00:22:30.000]  為什麼約翰知道呢?
[00:22:30.000 --> 00:22:35.000]  他說從主耶穌那裏聽見這個真理,
[00:22:35.000 --> 00:22:37.000]  也將這個真理傳承,
[00:22:37.000 --> 00:22:40.000]  告訴我們歷代的信徒,
[00:22:40.000 --> 00:22:45.000]  如果你說我們是會和神有團結,
[00:22:45.000 --> 00:22:47.000]  又和第一次末有團結,
[00:22:47.000 --> 00:22:49.000]  但仍然在黑暗裏面行走的話,
[00:22:49.000 --> 00:22:50.000]  這個是說謊,
[00:22:50.000 --> 00:22:52.000]  我們不可能在黑暗裏面,
[00:22:52.000 --> 00:22:54.000]  仍然可以和神有團結,
[00:22:54.000 --> 00:22:55.000]  因為神就是光,
[00:22:55.000 --> 00:22:57.000]  在神裏面是沒有黑暗,
[00:22:57.000 --> 00:23:00.000]  如果你仍然說我們和神有好的團結,
[00:23:00.000 --> 00:23:02.000]  其實我們在騙自己,
[00:23:02.000 --> 00:23:04.000]  我們沒有說到真理,
[00:23:04.000 --> 00:23:08.000]  在這個光景裏面,
[00:23:08.000 --> 00:23:13.000]  我們不應該只是掙扎求存,
[00:23:14.000 --> 00:23:16.000]  反而是藉著每一天裏面的掙扎,
[00:23:16.000 --> 00:23:20.000]  成為我們磨練成長的機會,
[00:23:20.000 --> 00:23:23.000]  成為我們磨練成長的提醒,
[00:23:23.000 --> 00:23:27.000]  成為我們磨練成長的督察,
[00:23:27.000 --> 00:23:30.000]  保羅在《醫科所書》
[00:23:30.000 --> 00:23:32.000]  跟我們有一段很好的分享,
[00:23:32.000 --> 00:23:33.000]  幫助我們去了解,
[00:23:33.000 --> 00:23:35.000]  我們怎樣在光裏面行走,
[00:23:35.000 --> 00:23:38.000]  心中也有光,
[00:23:38.000 --> 00:23:39.000]  他提醒我們說,
[00:23:39.000 --> 00:23:42.000]  從前我們是在黑暗裏面,
[00:23:42.000 --> 00:23:45.000]  但如今我們在主的裏面是光明的,
[00:23:45.000 --> 00:23:49.000]  我們行事為人就應該好像光明的子女一樣,
[00:23:49.000 --> 00:23:52.000]  光明所結的果子就是一切的良善,
[00:23:52.000 --> 00:23:55.000]  一切的公義,
[00:23:55.000 --> 00:23:57.000]  一切的誠實,
[00:23:57.000 --> 00:24:00.000]  我們總要察驗主所奚悅的事,
[00:24:00.000 --> 00:24:03.000]  不要做那些在黑暗裏面無益的事,
[00:24:03.000 --> 00:24:07.000]  不要參與那些在黑暗裏面有害的事情,
[00:24:08.000 --> 00:24:12.000]  我們要學習切實地行在光裏面,
[00:24:12.000 --> 00:24:15.000]  讓光裏面包圍,
[00:24:15.000 --> 00:24:17.000]  神在光裏面我們讓光裏面包圍,
[00:24:17.000 --> 00:24:20.000]  讓神讓光來滲透在我們生命裏面,
[00:24:20.000 --> 00:24:22.000]  意思是我們每一天的生活,
[00:24:22.000 --> 00:24:24.000]  每一天所做的取捨,
[00:24:24.000 --> 00:24:25.000]  每一天所做的決定,
[00:24:25.000 --> 00:24:28.000]  都讓光在我們生命裏面流露,
[00:24:28.000 --> 00:24:31.000]  讓神的心意在裏面,
[00:24:31.000 --> 00:24:33.000]  你看到這幅圖畫,
[00:24:33.000 --> 00:24:34.000]  美麗的水的圖畫,
[00:24:35.000 --> 00:24:38.000]  其實它提醒我在幾年前,
[00:24:38.000 --> 00:24:44.000]  它去中美洲一個地方宣教的時候,
[00:24:44.000 --> 00:24:47.000]  有一次有一個當地的信徒,
[00:24:47.000 --> 00:24:48.000]  他跟我說,
[00:24:48.000 --> 00:24:51.000]  我帶你去一個很漂亮的地方,
[00:24:51.000 --> 00:24:54.000]  他去的地方就很相似,
[00:24:54.000 --> 00:24:58.000]  就是一些小型的瀑布,
[00:24:58.000 --> 00:25:00.000]  很美麗的樹木,
[00:25:00.000 --> 00:25:02.000]  他說那個地方是很漂亮的,
[00:25:02.000 --> 00:25:04.000]  當地人是很喜歡去那個地方,
[00:25:04.000 --> 00:25:06.000]  他自己也是很喜歡去那個地方,
[00:25:06.000 --> 00:25:09.000]  因為它裏面很有那個雨林的味道,
[00:25:09.000 --> 00:25:13.000]  保持著很多雨林的那種原始味道,
[00:25:13.000 --> 00:25:16.000]  他說裏面那些蚊子的草的香都很不同,
[00:25:16.000 --> 00:25:17.000]  水的聲音,
[00:25:17.000 --> 00:25:19.000]  水清澈到不得了,
[00:25:19.000 --> 00:25:23.000]  他說他自己很多時候都會去那個地方去思想,
[00:25:23.000 --> 00:25:25.000]  去默想,
[00:25:25.000 --> 00:25:27.000]  去反省,
[00:25:27.000 --> 00:25:32.000]  去走一段很美麗的環境裏面去思想,
[00:25:33.000 --> 00:25:36.000]  那個時候他就帶我去那個地方去走,
[00:25:36.000 --> 00:25:40.000]  那時候我跟他談了很多問題,
[00:25:40.000 --> 00:25:42.000]  談到一些財務上,
[00:25:42.000 --> 00:25:43.000]  金錢上的問題,
[00:25:43.000 --> 00:25:46.000]  談到人生裏面一些掙扎的問題,
[00:25:46.000 --> 00:25:48.000]  談到他的家庭的一些問題,
[00:25:48.000 --> 00:25:52.000]  後來他突然間問了一個很奇怪的問題,
[00:25:52.000 --> 00:25:53.000]  他說這裏有一件事,
[00:25:53.000 --> 00:25:54.000]  他想耶穌一段日子,
[00:25:54.000 --> 00:25:56.000]  他想多少都想不明白,
[00:25:56.000 --> 00:25:58.000]  他說神愛我們,
[00:25:58.000 --> 00:25:59.000]  神是愛,
[00:25:59.000 --> 00:26:01.000]  神愛我們每一個的人,
[00:26:02.000 --> 00:26:03.000]  神既然這麼愛我們,
[00:26:03.000 --> 00:26:08.000]  為甚麼我們一定要認罪悔改才可以上天堂呢?
[00:26:08.000 --> 00:26:10.000]  神既然是這麼愛我們,
[00:26:10.000 --> 00:26:12.000]  為甚麼不可以讓我們所有的人,
[00:26:12.000 --> 00:26:14.000]  好人壞人都一起上天堂,
[00:26:14.000 --> 00:26:16.000]  那全部都開心心不就很好嗎?
[00:26:16.000 --> 00:26:17.000]  為甚麼要這麼亂七八糟,
[00:26:17.000 --> 00:26:19.000]  又要耶穌基督來犧牲,
[00:26:19.000 --> 00:26:22.000]  要全部的人認罪悔改才可以上天堂呢?
[00:26:22.000 --> 00:26:27.000]  他說他聽過牧師跟他說的屬靈四定律,
[00:26:27.000 --> 00:26:29.000]  他聽來聽去都不太明白,
[00:26:30.000 --> 00:26:34.000]  一時間我就在想,
[00:26:34.000 --> 00:26:35.000]  怎樣來回答,
[00:26:35.000 --> 00:26:40.000]  我想神的靈有感動,
[00:26:40.000 --> 00:26:42.000]  我就跟他說,
[00:26:42.000 --> 00:26:44.000]  弟兄,
[00:26:44.000 --> 00:26:47.000]  你剛才我們進入這個雨林區的時候,
[00:26:47.000 --> 00:26:50.000]  你有沒有留意書裏面有一個牌,
[00:26:50.000 --> 00:26:52.000]  還有一個煙灰盅,
[00:26:52.000 --> 00:26:54.000]  煙灰缸,
[00:26:54.000 --> 00:26:55.000]  牌上寫著,
[00:26:55.000 --> 00:26:59.000]  如果你進入這個受保護受保養的一個雨林區的時候,
[00:26:59.000 --> 00:27:02.000]  請你把你所吃的香煙,
[00:27:02.000 --> 00:27:04.000]  或者雪茄子類的物品,
[00:27:04.000 --> 00:27:05.000]  在這裏弄色,
[00:27:05.000 --> 00:27:06.000]  停在外面,
[00:27:06.000 --> 00:27:09.000]  我問這個弟兄,
[00:27:09.000 --> 00:27:10.000]  你有沒有留意這個牌,
[00:27:10.000 --> 00:27:11.000]  他說當然啦,
[00:27:11.000 --> 00:27:14.000]  我們不可以將香煙的味道,
[00:27:14.000 --> 00:27:16.000]  帶進去這個雨林區,
[00:27:16.000 --> 00:27:18.000]  弄髒裏面的空氣,
[00:27:18.000 --> 00:27:20.000]  因為我們要保持住裏面空氣的清新,
[00:27:20.000 --> 00:27:22.000]  我說是的,
[00:27:22.000 --> 00:27:23.000]  就是這樣了,
[00:27:23.000 --> 00:27:25.000]  就是這樣了,
[00:27:25.000 --> 00:27:27.000]  你可以想像,
[00:27:27.000 --> 00:27:28.000]  如果去到天堂的時候,
[00:27:28.000 --> 00:27:30.000]  我們仍然有很多人在賭博,
[00:27:30.000 --> 00:27:33.000]  很多人在做姦淫的事情,
[00:27:33.000 --> 00:27:36.000]  很多人在作姦犯科,
[00:27:36.000 --> 00:27:38.000]  那這個是不是還是天堂呢?
[00:27:38.000 --> 00:27:41.000]  這個是不是還是神光明的地方呢?
[00:27:41.000 --> 00:27:43.000]  是不是神聖潔的地方呢?
[00:27:43.000 --> 00:27:45.000]  如果你去一個這樣的天堂,
[00:27:45.000 --> 00:27:46.000]  你還想不想去?
[00:27:46.000 --> 00:27:47.000]  他說不想了,
[00:27:47.000 --> 00:27:49.000]  那你現在明白,
[00:27:49.000 --> 00:27:50.000]  為什麼你這麼喜歡來這個雨林區,
[00:27:50.000 --> 00:27:53.000]  也明白為什麼神聖潔的神,
[00:27:53.000 --> 00:27:55.000]  光明的神,
[00:27:56.000 --> 00:27:58.000]  要我們把我們的罪,
[00:27:58.000 --> 00:28:01.000]  擺在外面,
[00:28:01.000 --> 00:28:03.000]  就好像把那些香煙、雪茄,
[00:28:03.000 --> 00:28:05.000]  擺在外面一樣,
[00:28:05.000 --> 00:28:07.000]  他說,開始有點明白了,
[00:28:07.000 --> 00:28:09.000]  開始有點明白了,
[00:28:09.000 --> 00:28:12.000]  今天我們基督徒的生命,
[00:28:12.000 --> 00:28:14.000]  我們每天都鎖過的日子,
[00:28:14.000 --> 00:28:18.000]  就好像約翰跟我們在這裡說,
[00:28:18.000 --> 00:28:21.000]  他說如果你要在光明中來行走,
[00:28:21.000 --> 00:28:23.000]  就好像神在光明裏面一樣,
[00:28:23.000 --> 00:28:25.000]  我們就可以跟神有很好的傳奇,
[00:28:26.000 --> 00:28:28.000]  跟著我們跟神有美好的團結生活,
[00:28:28.000 --> 00:28:29.000]  有相交生活的時候,
[00:28:29.000 --> 00:28:31.000]  我們就可以互相彼此之間,
[00:28:31.000 --> 00:28:35.000]  在主教裏面有團結的生活,
[00:28:35.000 --> 00:28:37.000]  美好的團結,
[00:28:37.000 --> 00:28:38.000]  生命的交流,
[00:28:38.000 --> 00:28:39.000]  相交的生活,
[00:28:39.000 --> 00:28:42.000]  接著約翰補充一句,
[00:28:42.000 --> 00:28:45.000]  他說,
[00:28:45.000 --> 00:28:47.000]  而知耶穌的血,
[00:28:47.000 --> 00:28:51.000]  就可以洗淨我們一切的罪,
[00:28:51.000 --> 00:28:53.000]  沒錯,我們在光明裏面,
[00:28:53.000 --> 00:28:56.000]  也都嘗試跟我們的主,跟我們的神一起走,
[00:28:56.000 --> 00:28:57.000]  有美好的團結生活,
[00:28:57.000 --> 00:28:59.000]  我們亦都可以將團結生活,
[00:28:59.000 --> 00:29:02.000]  去推廣到我們丙子妹之間的生活,
[00:29:02.000 --> 00:29:04.000]  但是我們仍然有犯罪的可能,
[00:29:04.000 --> 00:29:06.000]  更加有犯罪的機會,
[00:29:06.000 --> 00:29:07.000]  也有犯罪的事實,
[00:29:07.000 --> 00:29:10.000]  約翰跟我們都很清楚,
[00:29:10.000 --> 00:29:11.000]  耶穌基督的血,
[00:29:11.000 --> 00:29:14.000]  是可以洗淨我們一切的罪,
[00:29:14.000 --> 00:29:17.000]  我們有出路,
[00:29:17.000 --> 00:29:22.000]  可以將香煙擺在雨林區的外面,
[00:29:23.000 --> 00:29:25.000]  我們可以將我們過去的罪,
[00:29:25.000 --> 00:29:27.000]  被洗淨,
[00:29:27.000 --> 00:29:31.000]  停在我們生命的外面,
[00:29:31.000 --> 00:29:34.000]  如果我們個個都是這樣,
[00:29:34.000 --> 00:29:35.000]  那麼有認知,那麼清醒,
[00:29:35.000 --> 00:29:37.000]  那麼你們回應就很好,
[00:29:37.000 --> 00:29:38.000]  但是很多時候人就,
[00:29:38.000 --> 00:29:40.000]  可能不知道自己有罪,
[00:29:40.000 --> 00:29:42.000]  或者我們自己有罪,
[00:29:42.000 --> 00:29:43.000]  都不承認自己有罪,
[00:29:43.000 --> 00:29:48.000]  在今天所讀的經文之後的兩三節,
[00:29:48.000 --> 00:29:49.000]  是這樣說,
[00:29:49.000 --> 00:29:50.000]  有人說,
[00:29:50.000 --> 00:29:52.000]  如果我們說自己沒有罪,
[00:29:52.000 --> 00:29:53.000]  就是自己騙自己,
[00:29:53.000 --> 00:29:55.000]  真理不在我們裡面,
[00:29:55.000 --> 00:29:58.000]  如果我們說自己沒有犯過罪的話,
[00:29:58.000 --> 00:30:01.000]  就將神當是說謊,
[00:30:01.000 --> 00:30:02.000]  神不會說謊,
[00:30:02.000 --> 00:30:04.000]  那就是我們自己說謊,
[00:30:04.000 --> 00:30:07.000]  神的道就不在我們裡面,
[00:30:07.000 --> 00:30:11.000]  但是如果我們承認自己的罪,
[00:30:11.000 --> 00:30:12.000]  神是信實的,
[00:30:12.000 --> 00:30:13.000]  是公義的,
[00:30:13.000 --> 00:30:15.000]  祂一定會赦免我們的罪,
[00:30:15.000 --> 00:30:16.000]  洗淨一切的不義,
[00:30:16.000 --> 00:30:18.000]  讓我們可以安然的進入這個雨林區,
[00:30:18.000 --> 00:30:20.000]  讓我們可以清潔,
[00:30:20.000 --> 00:30:22.000]  清潔之後,
[00:30:22.000 --> 00:30:25.000]  進入神的國,
[00:30:25.000 --> 00:30:27.000]  神的家,
[00:30:27.000 --> 00:30:29.000]  有神的地方,
[00:30:29.000 --> 00:30:33.000]  我剛才有一個問題,
[00:30:33.000 --> 00:30:36.000]  要開始今天的訊息,
[00:30:36.000 --> 00:30:40.000]  在黑暗裡面的一點光芒,
[00:30:40.000 --> 00:30:43.000]  原本我們的生命是黑暗的,
[00:30:43.000 --> 00:30:46.000]  主耶穌的生命來到我們中間的時候,
[00:30:46.000 --> 00:30:49.000]  就好像一點光芒在我們生命裡面,
[00:30:49.000 --> 00:30:51.000]  在黑暗生命裡面一點的光芒,
[00:30:51.000 --> 00:30:53.000]  一點的光芒可以慢慢慢慢地,
[00:30:53.000 --> 00:30:57.000]  將我們整個生命變成光明的生命,
[00:30:57.000 --> 00:31:00.000]  將我們生命裡面的黑暗驅走,
[00:31:00.000 --> 00:31:02.000]  又或者,
[00:31:02.000 --> 00:31:03.000]  現今我們信了主之後,
[00:31:03.000 --> 00:31:06.000]  我們自己在光明裡面行走,
[00:31:06.000 --> 00:31:10.000]  但是我們心裡面仍然有一片黑暗的地方,
[00:31:10.000 --> 00:31:13.000]  同樣我們求主耶穌,
[00:31:13.000 --> 00:31:14.000]  在我們裡面,
[00:31:14.000 --> 00:31:16.000]  將心裡面剩下來的一片黑暗,
[00:31:16.000 --> 00:31:18.000]  可以拿去拿走,
[00:31:20.000 --> 00:31:23.000]  我們不需要再在燭光晚餐裡面傾心吐意,
[00:31:23.000 --> 00:31:26.000]  在光明裡面我都可以仍然傾心吐意,
[00:31:26.000 --> 00:31:28.000]  互相生命裡面的交流,
[00:31:28.000 --> 00:31:30.000]  不單止跟我們的神一起,
[00:31:30.000 --> 00:31:32.000]  裡面有團結,
[00:31:32.000 --> 00:31:33.000]  因著這個緣故,
[00:31:33.000 --> 00:31:34.000]  我們在對向姐妹之間,
[00:31:34.000 --> 00:31:36.000]  同樣可以在光明裡面,
[00:31:36.000 --> 00:31:38.000]  在主裡面有生命的交流,
[00:31:38.000 --> 00:31:42.000]  如果沒有了跟神的團結的話,
[00:31:42.000 --> 00:31:45.000]  我們即使有美好的交流,
[00:31:46.000 --> 00:31:49.000]  都只是表面上的社交,
[00:31:49.000 --> 00:31:53.000]  表面上的聯誼的行動,
[00:31:53.000 --> 00:31:56.000]  愛的根基在哪裡?
[00:31:56.000 --> 00:31:58.000]  愛的根基,
[00:31:58.000 --> 00:32:01.000]  就要我們跟神在光明裡面,
[00:32:01.000 --> 00:32:03.000]  有個美好的團結生活,
[00:32:03.000 --> 00:32:06.000]  我們才能夠跟我們身邊的弟兄姐妹,
[00:32:06.000 --> 00:32:09.000]  有一個健康的團結生活,
[00:32:09.000 --> 00:32:12.000]  如果沒有了跟神的團結生活,
[00:32:12.000 --> 00:32:15.000]  我們就會變成一個社交生活,
[00:32:16.000 --> 00:32:17.000]  就不是一個團結生活,
[00:32:17.000 --> 00:32:20.000]  我變成一個聯誼生活,
[00:32:20.000 --> 00:32:23.000]  就不是分享交流的生命,
[00:32:23.000 --> 00:32:27.000]  這個問題開始,
[00:32:27.000 --> 00:32:30.000]  今天的訊息我會用這個問題來結束,
[00:32:30.000 --> 00:32:32.000]  用大家回家的都去想,
[00:32:32.000 --> 00:32:34.000]  我們知道在真理裡面,
[00:32:34.000 --> 00:32:36.000]  我們跟神有骨、有團結,
[00:32:36.000 --> 00:32:37.000]  亦都彼此有團結,
[00:32:37.000 --> 00:32:41.000]  我們彼此的團結是建立在跟神的團結之上,
[00:32:41.000 --> 00:32:43.000]  最後一個問題問大家,
[00:32:43.000 --> 00:32:45.000]  回家再想的,
[00:32:45.000 --> 00:32:48.000]  我們可不可以在黑暗裡面,
[00:32:48.000 --> 00:32:51.000]  仍然有團契呢?
[00:32:51.000 --> 00:32:54.000]  我們可不可以在黑暗裡面,
[00:32:54.000 --> 00:32:56.000]  仍然有團契呢?
[00:32:56.000 --> 00:32:59.000]  接下來幾個星期有不同的幕仔,
[00:32:59.000 --> 00:33:02.000]  跟我們繼續在《楊一書》裡面,
[00:33:02.000 --> 00:33:03.000]  繼續好好學習,
[00:33:03.000 --> 00:33:05.000]  我們怎樣去愛神,
[00:33:05.000 --> 00:33:08.000]  有好的根基,
[00:33:08.000 --> 00:33:10.000]  很鞏固的根基,
[00:33:10.000 --> 00:33:14.000]  然後我們才知道怎樣好好的去愛人,
[00:33:14.000 --> 00:33:16.000]  要一起同心去祈禱,
[00:33:16.000 --> 00:33:22.000]  天父上帝多謝祢給我們有好好的提醒,
[00:33:22.000 --> 00:33:25.000]  多謝祢給我們知道要珍惜同理的團契,
[00:33:25.000 --> 00:33:32.000]  父母我們很多時以為一腳踏兩船,
[00:33:32.000 --> 00:33:36.000]  表面上願意去愛祢,
[00:33:36.000 --> 00:33:41.000]  心底上仍然多多的愛自己,
[00:33:42.000 --> 00:33:44.000]  只是求祢饒恕,
[00:33:44.000 --> 00:33:45.000]  但我們求祢加力,
[00:33:45.000 --> 00:33:46.000]  求祢同居,
[00:33:46.000 --> 00:33:48.000]  我們懂得怎樣在光明裡面,
[00:33:48.000 --> 00:33:51.000]  繼續跟祢在生命上面交流,
[00:33:51.000 --> 00:33:52.000]  團契的生活,
[00:33:52.000 --> 00:33:55.000]  當我們見到軟弱,
[00:33:55.000 --> 00:33:57.000]  犯罪得罪的時候,
[00:33:57.000 --> 00:33:59.000]  要多謝祢給我們耶穌基督的保血,
[00:33:59.000 --> 00:34:01.000]  讓我們生命得到洗淨,
[00:34:01.000 --> 00:34:05.000]  繼續在光明裡面跟神一起,
[00:34:05.000 --> 00:34:08.000]  又多謝祢給我們身邊有很多丁智媚,
[00:34:08.000 --> 00:34:09.000]  在路上一起走,
[00:34:10.000 --> 00:34:12.000]  讓我們生命可以交流,
[00:34:12.000 --> 00:34:14.000]  有美好的團契生活,
[00:34:14.000 --> 00:34:16.000]  在主裡面好得無比,
[00:34:16.000 --> 00:34:18.000]  同樣的求祢加力,
[00:34:18.000 --> 00:34:19.000]  我們給祢每一個,
[00:34:19.000 --> 00:34:23.000]  讓我們在地上為主作美好見證,
