
[00:00:00.000 --> 00:00:05.500]  各位早晨!在此先祝大家聖誕快樂,新年蒙福!
[00:22:35.000 --> 00:22:36.000]  《玻璃海上那雀神的琴》
[00:22:36.000 --> 00:22:37.000]  《玻璃海上那雀神的琴》
[00:22:37.000 --> 00:22:38.000]  《玻璃海上那雀神的琴》
[00:22:38.000 --> 00:22:39.000]  《玻璃海上那雀神的琴》
[00:22:39.000 --> 00:22:40.000]  《玻璃海上那雀神的琴》
[00:22:40.000 --> 00:22:41.000]  《玻璃海上那雀神的琴》
[00:22:41.000 --> 00:23:09.000]  《玻璃海上那雀神的琴》
[00:23:09.000 --> 00:23:12.000]  我們現在看完摩西之歌
[00:23:12.000 --> 00:23:16.000]  我們看看有什麼反思和學習的地方
[00:23:16.000 --> 00:23:19.000]  第一,我們可以去思想
[00:23:19.000 --> 00:23:22.000]  我們每個星期去崇拜
[00:23:22.000 --> 00:23:24.000]  我們帶著什麼心態呢?
[00:23:24.000 --> 00:23:26.000]  剛才摩西之歌提醒我們
[00:23:26.000 --> 00:23:28.000]  是以上帝為中心
[00:23:28.000 --> 00:23:30.000]  我們去敬拜的時候
[00:23:30.000 --> 00:23:33.000]  是否也以上帝為中心呢?
[00:23:33.000 --> 00:23:36.000]  還是我們以自我為中心呢?
[00:23:36.000 --> 00:23:38.000]  有時候我們也會很容易
[00:23:38.000 --> 00:23:40.000]  覺得今天心情不太好
[00:23:40.000 --> 00:23:43.000]  所以我不太想唱歌
[00:23:43.000 --> 00:23:47.000]  或者你選的詩歌也不合我的心意
[00:23:47.000 --> 00:23:49.000]  或者我不會唱歌
[00:23:49.000 --> 00:23:50.000]  我不太想唱
[00:23:50.000 --> 00:23:53.000]  又或者你唱詩唱得那麼差
[00:23:53.000 --> 00:23:54.000]  我唱不到
[00:23:54.000 --> 00:23:56.000]  Apple唱得比我好
[00:23:56.000 --> 00:23:59.000]  所以你唱得那麼不好
[00:23:59.000 --> 00:24:00.000]  所以你影響我的心情
[00:24:00.000 --> 00:24:02.000]  我沒有心機了
[00:24:02.000 --> 00:24:05.000]  我們會不會是這樣呢?
[00:24:05.000 --> 00:24:07.000]  我記得我曾經在這裡分享過一次
[00:24:07.000 --> 00:24:11.000]  有一次在一個對內地目者的聚會裡
[00:24:11.000 --> 00:24:13.000]  我是臨時被邀請
[00:24:13.000 --> 00:24:16.000]  你可不可以在說話之前
[00:24:16.000 --> 00:24:19.000]  去帶兩首歌去敬拜呢?
[00:24:19.000 --> 00:24:21.000]  我臨危受命
[00:24:21.000 --> 00:24:23.000]  就要找兩首歌
[00:24:23.000 --> 00:24:25.000]  當時有個師母很好
[00:24:25.000 --> 00:24:28.000]  「你是大師,我幫你彈吧」
[00:24:28.000 --> 00:24:30.000]  她可以即時彈到
[00:24:30.000 --> 00:24:33.000]  但我其實沒有太多時間去準備
[00:24:33.000 --> 00:24:36.000]  但我發覺一進入敬拜裡
[00:24:36.000 --> 00:24:38.000]  其實我不用做什麼
[00:24:38.000 --> 00:24:40.000]  大家已經是完全全程的投入
[00:24:40.000 --> 00:24:44.000]  每一個人都已經很投入去敬拜
[00:24:44.000 --> 00:24:46.000]  我發覺其實帶得好與不好
[00:24:46.000 --> 00:24:48.000]  完全不是問題
[00:24:48.000 --> 00:24:51.000]  甚至乎因為敬拜的中心
[00:24:51.000 --> 00:24:53.000]  不是帶敬拜的人
[00:24:53.000 --> 00:24:55.000]  敬拜的中心
[00:24:55.000 --> 00:24:59.000]  是每一位在當中去敬拜的人
[00:24:59.000 --> 00:25:03.000]  以後唯一的觀眾就是上帝自己
[00:25:03.000 --> 00:25:06.000]  所以我發覺其實
[00:25:06.000 --> 00:25:08.000]  無論帶的人好不好
[00:25:08.000 --> 00:25:11.000]  但其實要檢視的是我們自己
[00:25:11.000 --> 00:25:13.000]  我用什麼心態
[00:25:13.000 --> 00:25:15.000]  我怎樣去敬拜上帝
[00:25:15.000 --> 00:25:18.000]  當然我不是說領事就可以隨便上去
[00:25:18.000 --> 00:25:21.000]  我知道Apple很用心去預備
[00:25:21.000 --> 00:25:23.000]  我自己也要去預備
[00:25:23.000 --> 00:25:24.000]  我們預備得好不好
[00:25:24.000 --> 00:25:27.000]  是上帝自己向他負責任
[00:25:27.000 --> 00:25:31.000]  但我相信我們最重要負責任的
[00:25:31.000 --> 00:25:34.000]  不是去會眾而是向上帝
[00:25:34.000 --> 00:25:38.000]  所以我們每一個人就是一個參與者
[00:25:38.000 --> 00:25:39.000]  我們就是演員
[00:25:39.000 --> 00:25:43.000]  上帝就是唯一的觀眾
[00:25:43.000 --> 00:25:46.000]  第二就是我們的個人敬拜生活
[00:25:46.000 --> 00:25:48.000]  剛才摩西之師一開始是說到
[00:25:48.000 --> 00:25:50.000]  個人與神的關係
[00:25:50.000 --> 00:25:52.000]  他們對神的敬拜
[00:25:52.000 --> 00:25:56.000]  上帝在他們生命當中的關係
[00:25:56.000 --> 00:25:58.000]  我們又怎樣呢?
[00:25:58.000 --> 00:26:01.000]  你的敬拜生活其實沒有人知道
[00:26:01.000 --> 00:26:03.000]  是你自己知道 上帝知道
[00:26:03.000 --> 00:26:08.000]  但是就反映我們與上帝的關係
[00:26:08.000 --> 00:26:11.000]  我們有沒有騰出時間去親近神呢?
[00:26:11.000 --> 00:26:14.000]  我們與神的關係又是怎樣呢?
[00:26:14.000 --> 00:26:18.000]  第三點就是我們對詩歌的批判
[00:26:18.000 --> 00:26:21.000]  我想過去已經很多年了
[00:26:21.000 --> 00:26:25.000]  我們經常聽到很多的聲音
[00:26:25.000 --> 00:26:29.000]  講到唱傳統詩歌還是唱現代的詩歌
[00:26:29.000 --> 00:26:32.000]  生命中讚那些經典的
[00:26:32.000 --> 00:26:34.000]  或者我們今時的詩歌
[00:26:34.000 --> 00:26:35.000]  哪些比較好呢?
[00:26:35.000 --> 00:26:37.000]  我們有很多爭拗
[00:26:37.000 --> 00:26:38.000]  年輕一點的當然說
[00:26:38.000 --> 00:26:40.000]  現在摩登一點的詩歌好
[00:26:40.000 --> 00:26:42.000]  老一輩的也堅持
[00:26:42.000 --> 00:26:45.000]  以往的詩歌才是好東西
[00:26:45.000 --> 00:26:46.000]  其實爭來爭去
[00:26:46.000 --> 00:26:48.000]  發覺其實沒有意思
[00:26:48.000 --> 00:26:54.000]  在詩篇很多篇章裏面
[00:26:54.000 --> 00:26:56.000]  常常有這句說話
[00:26:56.000 --> 00:26:59.000]  你們要向耶和華唱新歌
[00:26:59.000 --> 00:27:01.000]  什麼是新歌呢?
[00:27:01.000 --> 00:27:03.000]  新歌原來有兩種意思
[00:27:03.000 --> 00:27:07.000]  一個是為了一些特殊的禮儀
[00:27:07.000 --> 00:27:11.000]  敬拜的禮儀而譜寫的歌曲
[00:27:11.000 --> 00:27:13.000]  第二個更重要的是
[00:27:13.000 --> 00:27:19.000]  新歌是指歌唱神拯救的樂歌
[00:27:19.000 --> 00:27:21.000]  是一種常新的經驗
[00:27:21.000 --> 00:27:23.000]  所謂舊曲新唱
[00:27:23.000 --> 00:27:30.000]  就是唱出心底對神的領受
[00:27:30.000 --> 00:27:31.000]  被救贖的人
[00:27:31.000 --> 00:27:34.000]  他唱一首新的歌曲
[00:27:34.000 --> 00:27:36.000]  是講述到神的德性
[00:27:36.000 --> 00:27:38.000]  在他生命中的德性
[00:27:38.000 --> 00:27:41.000]  摩西的歌和之後米利暗
[00:27:41.000 --> 00:27:43.000]  都有一個米利暗之歌
[00:27:43.000 --> 00:27:47.000]  都是他們目睹神的拯救之後
[00:27:47.000 --> 00:27:48.000]  他們所作的
[00:27:48.000 --> 00:27:54.000]  所以其實你都可以有一首新歌
[00:27:54.000 --> 00:28:00.000]  你都可以向耶和華唱新歌
[00:28:00.000 --> 00:28:01.000]  這裏有一個姊妹
[00:28:01.000 --> 00:28:05.000]  不知道你認不認識她
[00:28:05.000 --> 00:28:10.000]  這是迦南詩選的詩歌作者
[00:28:10.000 --> 00:28:12.000]  呂小敏姊妹
[00:28:12.000 --> 00:28:15.000]  她生長在中國河南
[00:28:15.000 --> 00:28:17.000]  我們這裏也有河南的鄉里
[00:28:17.000 --> 00:28:19.000]  Hidy
[00:28:19.000 --> 00:28:21.000]  她在中國大陸的河南
[00:28:21.000 --> 00:28:25.000]  一個很窮的家庭長大
[00:28:25.000 --> 00:28:27.000]  她初一
[00:28:27.000 --> 00:28:28.000]  我們是中一
[00:28:28.000 --> 00:28:29.000]  她初一都未讀完
[00:28:29.000 --> 00:28:32.000]  她就要開始一個全職的工作
[00:28:32.000 --> 00:28:35.000]  這個工作是耕田
[00:28:35.000 --> 00:28:39.000]  當然她從來都沒有受過音樂訓練
[00:28:39.000 --> 00:28:40.000]  但到了十九歲
[00:28:40.000 --> 00:28:41.000]  有一天晚上
[00:28:41.000 --> 00:28:46.000]  她心裏突然響起了一首很美的歌
[00:28:46.000 --> 00:28:50.000]  而且她是連詞帶曲地唱了出來
[00:28:50.000 --> 00:28:52.000]  她哥哥聽到的時候都嚇了一跳
[00:28:52.000 --> 00:28:53.000]  因為他知道
[00:28:53.000 --> 00:28:56.000]  我這個妹妹是沒有學過的
[00:28:56.000 --> 00:29:01.000]  她在哪裏懂得唱這樣的歌呢
[00:29:01.000 --> 00:29:03.000]  當時她就要靠她的歌
[00:29:03.000 --> 00:29:05.000]  幫她把譜記下來
[00:29:05.000 --> 00:29:10.000]  之後她就拿這個譜給其他人看
[00:29:10.000 --> 00:29:11.000]  當時還不敢告訴她
[00:29:11.000 --> 00:29:13.000]  是我妹妹寫的
[00:29:13.000 --> 00:29:15.000]  結果這首歌一唱的時候
[00:29:15.000 --> 00:29:17.000]  村裏面每個人都很喜歡
[00:29:17.000 --> 00:29:21.000]  然後很快就一直傳開去了
[00:29:21.000 --> 00:29:23.000]  到一九九二年
[00:29:23.000 --> 00:29:28.000]  這位姐妹在聚會裏面被人抓了
[00:29:28.000 --> 00:29:29.000]  被抓去坐牢
[00:29:29.000 --> 00:29:31.000]  她在監牢的時候
[00:29:31.000 --> 00:29:32.000]  她仍然在唱歌
[00:29:32.000 --> 00:29:34.000]  放膽地傳福音
[00:29:34.000 --> 00:29:35.000]  就好像保羅一樣
[00:29:35.000 --> 00:29:38.000]  在監牢裏面其實甚麼犯人都有
[00:29:38.000 --> 00:29:40.000]  她不單止自己唱
[00:29:40.000 --> 00:29:45.000]  她還教當時放在監倉的女犯
[00:29:45.000 --> 00:29:48.000]  一起來唱讚美神的歌
[00:29:48.000 --> 00:29:51.000]  那些管監牢的人就說
[00:29:51.000 --> 00:29:52.000]  你們做甚麼
[00:29:52.000 --> 00:29:54.000]  人家個個進來就千方百計
[00:29:54.000 --> 00:29:56.000]  要快點離開監獄
[00:29:56.000 --> 00:29:57.000]  你又開心了
[00:29:57.000 --> 00:29:59.000]  好像現在恨不得坐久一點
[00:29:59.000 --> 00:30:01.000]  就定下來了
[00:30:01.000 --> 00:30:04.000]  還這麼開心地唱歌
[00:30:04.000 --> 00:30:11.000]  這位姐妹已經寫了過千首詩歌
[00:30:11.000 --> 00:30:15.000]  今天仍然在不斷地創作當中
[00:30:15.000 --> 00:30:17.000]  她說了一句說話
[00:30:17.000 --> 00:30:19.000]  由始至終她都說這句說話
[00:30:19.000 --> 00:30:22.000]  她說聖靈才是詩歌的作者
[00:30:22.000 --> 00:30:24.000]  我只是耶穌所用的器皿
[00:30:24.000 --> 00:30:26.000]  很多人去讚揚她
[00:30:26.000 --> 00:30:28.000]  說她很厲害
[00:30:28.000 --> 00:30:31.000]  但她只是很淡然地說
[00:30:31.000 --> 00:30:37.000]  她只是將心裡聽到的歌聲唱出來
[00:30:37.000 --> 00:30:42.000]  她的爸爸是一個很典型的河南農夫
[00:30:42.000 --> 00:30:45.000]  他也很震驚
[00:30:45.000 --> 00:30:48.000]  他說這個妹妹
[00:30:48.000 --> 00:30:50.000]  哪裡學過這些東西呢
[00:30:50.000 --> 00:30:53.000]  這個小妹妹又沒有受過訓練
[00:30:53.000 --> 00:30:55.000]  他說如果她能夠唱的話
[00:30:55.000 --> 00:30:57.000]  十首八首都算了
[00:30:57.000 --> 00:31:01.000]  但現在是九百多首
[00:31:01.000 --> 00:31:03.000]  當年是九百多首
[00:31:03.000 --> 00:31:06.000]  他說這真是神賜給我們中國人的禮物
[00:31:06.000 --> 00:31:09.000]  很多海外的音樂家
[00:31:09.000 --> 00:31:12.000]  聽到嘉南詩選之後
[00:31:12.000 --> 00:31:15.000]  他們都覺得這位呂小敏姐妹
[00:31:15.000 --> 00:31:17.000]  她實在是一個音樂的天才
[00:31:17.000 --> 00:31:21.000]  很希望她能夠出國深造
[00:31:21.000 --> 00:31:26.000]  但這位姐妹沒有因而離開去深造
[00:31:26.000 --> 00:31:30.000]  她寧願留在中國傳道
[00:31:30.000 --> 00:31:35.000]  因為她認為中國是她靈感的土地
[00:31:35.000 --> 00:31:38.000]  神的呼召是她創作的源頭
[00:31:38.000 --> 00:31:40.000]  所以她就留下了
[00:31:40.000 --> 00:31:45.000]  只要能夠將神的救贖的恩典反映出來
[00:31:45.000 --> 00:31:47.000]  就是好的詩歌
[00:31:47.000 --> 00:31:49.000]  就是新歌
[00:31:49.000 --> 00:31:51.000]  不管是傳統的聖詩也好
[00:31:51.000 --> 00:31:54.000]  還是今天這些現代的詩歌也好
[00:31:54.000 --> 00:31:57.000]  其實傳統的詩歌
[00:31:57.000 --> 00:31:59.000]  它們都曾經是新歌
[00:31:59.000 --> 00:32:01.000]  當時它們都是新歌
[00:32:01.000 --> 00:32:04.000]  但慢慢隨著時日過了之後
[00:32:04.000 --> 00:32:06.000]  它們就成為傳統的詩歌
[00:32:06.000 --> 00:32:08.000]  今天的這些新歌
[00:32:08.000 --> 00:32:10.000]  有一天它們都成為過去
[00:32:10.000 --> 00:32:14.000]  將來它們都成為傳統的聖詩
[00:32:14.000 --> 00:32:18.000]  未來又有另一些現代的詩歌
[00:32:18.000 --> 00:32:19.000]  所以換句話說
[00:32:19.000 --> 00:32:21.000]  每一個屬神的人
[00:32:21.000 --> 00:32:24.000]  你都可以為神創作新歌
[00:32:24.000 --> 00:32:26.000]  只要你在耶穌基督裏面
[00:32:26.000 --> 00:32:32.000]  有很深切的經歷這份奇妙的救恩就行了
[00:32:32.000 --> 00:32:38.000]  第四就是我們對神救贖之恩的回應
[00:32:38.000 --> 00:32:40.000]  詩篇116那裏說
[00:32:40.000 --> 00:32:42.000]  我拿什麽報答耶和華
[00:32:42.000 --> 00:32:44.000]  向我所施的一切厚恩呢
[00:32:44.000 --> 00:32:46.000]  我要舉起救恩的杯
[00:32:46.000 --> 00:32:48.000]  稱揚耶和華的名
[00:32:48.000 --> 00:32:50.000]  我要在耶和華的眾民面前
[00:32:50.000 --> 00:32:53.000]  向祂還我所許的怨
[00:32:53.000 --> 00:32:56.000]  本來人搏逆上帝
[00:32:56.000 --> 00:32:59.000]  換來的只能是上帝憤怒的杯
[00:32:59.000 --> 00:33:03.000]  但現在我們卻是蒙神的拯救
[00:33:03.000 --> 00:33:05.000]  可以舉起救恩的杯
[00:33:05.000 --> 00:33:08.000]  所以我們應當在人的面前
[00:33:08.000 --> 00:33:10.000]  來稱揚耶和華
[00:33:10.000 --> 00:33:16.000]  以感恩的心來向祂還怨
[00:33:16.000 --> 00:33:18.000]  接著我們有些形容
[00:33:18.000 --> 00:33:25.000]  第一我們要來校正我們的敬拜態度
[00:33:25.000 --> 00:33:27.000]  這個我們不需要向任何人說
[00:33:27.000 --> 00:33:32.000]  我們自己心裏面來校正我們的態度
[00:33:32.000 --> 00:33:39.000]  第二求神幫助我們可以活出一個敬拜的人生
[00:33:39.000 --> 00:33:44.000]  第三就是去和人分享耶穌基督的救恩
[00:33:44.000 --> 00:33:48.000]  第四如果你未接受耶穌的話
[00:33:48.000 --> 00:33:53.000]  我們要把握機會接受耶穌做我們的主
[00:33:53.000 --> 00:33:56.000]  有一首詩歌
[00:33:56.000 --> 00:33:58.000]  不知道大家有沒有唱過呢
[00:33:58.000 --> 00:34:02.000]  這個像傳統聖詩一樣
[00:34:02.000 --> 00:34:05.000]  青年聖歌第三章
[00:34:05.000 --> 00:34:07.000]  這首歌叫《像美妙詩歌》
[00:34:07.000 --> 00:34:09.000]  歌詞很有意思
[00:34:09.000 --> 00:34:14.000]  希望我們的生命可以化成一首美妙的詩歌
[00:34:14.000 --> 00:34:21.000]  上上來將上帝的救恩唱頌出來
[00:34:21.000 --> 00:34:25.000]  成為我們的提醒
[00:34:25.000 --> 00:34:27.000]  最後一個基督徒
[00:34:27.000 --> 00:34:30.000]  他經歷過耶穌基督的救贖之後
[00:34:30.000 --> 00:34:34.000]  他就像以色列人昔日過紅海一樣
[00:34:34.000 --> 00:34:38.000]  他們脫離了法老的奴役
[00:34:38.000 --> 00:34:45.000]  但我們基督徒信了耶穌之後
[00:34:45.000 --> 00:34:48.000]  就是脫離了罪的奴役
[00:34:48.000 --> 00:34:52.000]  所以基督徒的生命應該成為一首詩歌
[00:34:52.000 --> 00:34:57.000]  將耶穌在我們身上救贖的大能唱頌出來
[00:34:57.000 --> 00:35:02.000]  如果我們不是對罪的克制和痛苦
[00:35:02.000 --> 00:35:06.000]  和被耶穌拯救的恩典有很深的體會的話
[00:35:06.000 --> 00:35:11.000]  我們很難向神發出感恩和重贊
[00:35:37.000 --> 00:35:41.000]  聖誕節不是像剛才所說的
[00:35:41.000 --> 00:35:43.000]  紀念聖誕老人
[00:35:43.000 --> 00:35:46.000]  而是紀念耶穌基督的降生
[00:35:46.000 --> 00:35:50.000]  為要成就救贖的恩典
[00:35:50.000 --> 00:35:53.000]  所以聖誕的頌歌不再是
[00:35:53.000 --> 00:35:56.000]  Santa Claus is coming to town
[00:35:56.000 --> 00:35:58.000]  反過來應該是
[00:35:58.000 --> 00:36:01.000]  Jesus Christ is coming to town
[00:36:01.000 --> 00:36:07.000]  也就是說聖誕的頌歌就是摩西之歌
[00:36:07.000 --> 00:36:09.000]  我相信大家聽到這裡
[00:36:09.000 --> 00:36:11.000]  我希望大家明白
[00:36:11.000 --> 00:36:15.000]  為什麼聖誕頌歌其實就等於摩西之歌呢?
[00:36:15.000 --> 00:36:19.000]  因為摩西之歌就是羔羊之歌
[00:36:19.000 --> 00:36:21.000]  我們一起低頭祈禱
[00:36:21.000 --> 00:36:25.000]  主耶穌我們感謝祢
[00:36:25.000 --> 00:36:27.000]  因為祢來到這個世界
[00:36:27.000 --> 00:36:30.000]  定義就是為了賜福給我們
[00:36:30.000 --> 00:36:34.000]  祢來拯救我們從罪裡面脫離出來
[00:36:34.000 --> 00:36:37.000]  以致我們在祢裡面能夠有一個全新的生命
[00:36:37.000 --> 00:36:38.000]  求祢幫助我們
[00:36:38.000 --> 00:36:40.000]  都是能夠恩著祢的救贖
[00:36:40.000 --> 00:36:45.000]  我們能夠經歷一個敬拜、喜樂、讚美的人生
[00:36:45.000 --> 00:36:47.000]  願我們的生命成為一首詩歌
[00:36:47.000 --> 00:36:50.000]  上上的來見證祢的榮耀
[00:36:50.000 --> 00:36:52.000]  我們同心祈禱奉耶穌基督的名
[00:36:52.000 --> 00:36:53.000]  阿們
