
[00:00:00.000 --> 00:00:03.580]  好,多謝C班和我們分享一首詩歌
[00:19:05.840 --> 00:19:07.680]  勝過世界能夠死而復活
[00:19:07.680 --> 00:19:09.280]  所以死亡都不怕
[00:19:09.280 --> 00:19:11.520]  我還記得小時候經常都很容易害怕
[00:19:11.520 --> 00:19:13.280]  忘記帶功課又怕老師罵
[00:19:13.280 --> 00:19:17.440]  或者打爛東西又怕媽媽罵
[00:19:17.440 --> 00:19:18.480]  但我哥哥說
[00:19:18.480 --> 00:19:20.240]  沒有交功課用不著死
[00:19:20.240 --> 00:19:22.480]  或者打爛東西用不著那麼害怕
[00:19:22.480 --> 00:19:23.360]  都不用死
[00:19:23.360 --> 00:19:24.000]  是喔
[00:19:24.000 --> 00:19:26.080]  不用死就好像不用害怕
[00:19:26.080 --> 00:19:30.000]  當你一份信心不怕死的時候
[00:19:30.000 --> 00:19:32.080]  你真是什麼都不用害怕
[00:19:32.080 --> 00:19:34.080]  可以改變這個世界
[00:19:36.320 --> 00:19:41.120]  在星期一我去了一個安息禮
[00:19:41.120 --> 00:19:42.720]  或者叫做追思禮
[00:19:42.720 --> 00:19:46.080]  大家都可能知道我們這兩個星期
[00:19:46.080 --> 00:19:50.320]  不斷為南丫島海南的遇難者祈禱
[00:19:50.320 --> 00:19:51.840]  其中一個隨時的家庭
[00:19:51.840 --> 00:19:53.600]  都是我們一直在關心的
[00:19:53.600 --> 00:19:58.000]  當星期一晚上八點鐘我再去靈堂的時候
[00:19:58.000 --> 00:20:00.640]  一個坐了二百多人的靈堂裡面
[00:20:00.640 --> 00:20:05.200]  我就將我的注意力注目在那幅相片裡面
[00:20:05.200 --> 00:20:09.920]  當時我見到一個很慈愛的爸爸
[00:20:09.920 --> 00:20:12.480]  抱著一個很可愛的女兒
[00:20:12.480 --> 00:20:13.920]  當晚的追思禮拜
[00:20:13.920 --> 00:20:18.560]  就是紀念這位爸爸和女兒的過生
[00:20:18.560 --> 00:20:21.840]  當你看到這幅圖畫的時候
[00:20:21.840 --> 00:20:24.240]  你心裡面已經是很難過
[00:20:24.240 --> 00:20:28.560]  十月一號是一個過興的日子
[00:20:28.560 --> 00:20:31.280]  本來是一個歡天喜地的日子
[00:20:31.280 --> 00:20:33.600]  更加是那位小妹妹的生日
[00:20:33.600 --> 00:20:38.720]  但竟然那晚她們一家就從此要分開了
[00:20:38.720 --> 00:20:40.000]  爸爸離世
[00:20:40.000 --> 00:20:43.200]  女兒也都過幾天在醫院離世
[00:20:43.200 --> 00:20:45.840]  而在這幅相片的旁邊
[00:20:45.840 --> 00:20:49.440]  就剩下一位六歲大的小弟弟
[00:20:49.440 --> 00:20:51.760]  和一位媽媽
[00:20:51.760 --> 00:20:54.480]  剩下一個女兒孤兒寡婦
[00:20:54.480 --> 00:20:57.280]  當我們見到這個情景的時候
[00:20:57.280 --> 00:20:58.400]  我們都會問
[00:20:58.400 --> 00:21:00.400]  為什麼會這樣呢?
[00:21:00.400 --> 00:21:02.720]  為什麼人世間會有苦難呢?
[00:21:02.720 --> 00:21:04.720]  就像這首詩歌一樣
[00:21:04.720 --> 00:21:07.040]  答案很不夠
[00:21:07.040 --> 00:21:09.040]  為什麼耶穌不祝福他們
[00:21:09.040 --> 00:21:10.160]  讓他們有平安呢?
[00:21:10.160 --> 00:21:11.680]  為什麼耶穌不拯救他們
[00:21:11.680 --> 00:21:13.680]  使船不要沉呢?
[00:21:13.680 --> 00:21:15.680]  但詩歌說
[00:21:15.680 --> 00:21:16.720]  中間說
[00:21:16.720 --> 00:21:19.360]  但這次心靈深處受到最大的傷害
[00:21:19.360 --> 00:21:21.760]  背誦經文似乎也沒有用處
[00:21:21.760 --> 00:21:23.520]  當答案不夠時
[00:21:23.520 --> 00:21:24.640]  仍有耶穌
[00:21:24.640 --> 00:21:27.520]  他不只是單單回答你的禱告
[00:21:27.520 --> 00:21:29.920]  他能使你心裡面有平安
[00:21:29.920 --> 00:21:31.360]  成為避難所
[00:21:31.360 --> 00:21:33.360]  當答案不夠時
[00:21:33.360 --> 00:21:34.480]  他同在
[00:21:34.480 --> 00:21:35.680]  最後一句話
[00:21:35.680 --> 00:21:36.880]  經過淚水
[00:21:36.880 --> 00:21:38.880]  你可以得到勝利
[00:21:38.880 --> 00:21:41.520]  雖然我們解答不了苦難的問題
[00:21:41.520 --> 00:21:42.960]  但這經文告訴我們
[00:21:42.960 --> 00:21:44.400]  十六章三十三字說
[00:21:44.400 --> 00:21:46.720]  耶穌來是要賜給我們平安
[00:21:46.720 --> 00:21:48.720]  雖然世上有苦難
[00:21:48.720 --> 00:21:50.080]  但你可以放心
[00:21:50.080 --> 00:21:52.080]  我已經勝了這個世界
[00:21:52.080 --> 00:21:57.120]  耶穌基督同樣都面對過失去爸爸
[00:21:57.120 --> 00:21:59.120]  他也同樣面對過
[00:21:59.120 --> 00:22:00.800]  苦難釘在十字架
[00:22:00.800 --> 00:22:02.480]  他明白我們的苦處
[00:22:02.480 --> 00:22:04.480]  而且他更加是一位與我們同行
[00:22:04.480 --> 00:22:06.480]  與我們同在的基督
[00:22:06.480 --> 00:22:08.880]  他明白我們每個人的心心靈的弱點
[00:22:08.880 --> 00:22:10.880]  他願意承擔我們的苦難
[00:22:10.880 --> 00:22:13.040]  他更加來的是要賜給我們平安
[00:22:13.040 --> 00:22:15.040]  要讓我們勝過這個世界
[00:22:15.040 --> 00:22:16.560]  我想大家幫我讀
[00:22:16.560 --> 00:22:18.560]  要用福音十二章二十四節
[00:22:18.560 --> 00:22:29.840]  (福音十二章二十四節)
[00:22:29.840 --> 00:22:31.280]  這個我讀給大家聽
[00:22:31.280 --> 00:22:45.520]  (福音十二章二十四節)
[00:22:45.520 --> 00:22:48.000]  當晚追思禮拜的主席就不斷重複
[00:22:48.000 --> 00:22:49.440]  (福音十二章二十四節)
[00:22:49.440 --> 00:22:51.440]  你相不相信上帝的話語呢?
[00:22:51.440 --> 00:22:53.840]  你相不相信上帝就是給我們
[00:22:53.840 --> 00:22:56.320]  一個最大的安慰的說話呢?
[00:22:56.320 --> 00:22:59.920]  在當晚神的話語如何安慰這個家庭呢?
[00:22:59.920 --> 00:23:09.840]  (福音十二章二十四節)
[00:23:09.840 --> 00:23:12.240]  當晚我們聽到這位爸爸
[00:23:12.240 --> 00:23:14.720]  是一位很盡責的工程師
[00:23:14.720 --> 00:23:17.680]  亦都是一位很愛惜家人的爸爸
[00:23:17.680 --> 00:23:20.640]  我們聽到那個女兒是一個很盡責的學生
[00:23:20.640 --> 00:23:23.360]  在全校都曾經拿過考第二
[00:23:23.360 --> 00:23:28.960]  我們又因為紀念他們那份忠心的精神
[00:23:28.960 --> 00:23:32.800]  我們相信宗賢死亡要幫他們暫停的隔絕
[00:23:32.800 --> 00:23:36.160]  但他們的精神是活在我們每個人的心裏面
[00:23:36.160 --> 00:23:39.600]  而且我們更加相信這位爸爸
[00:23:39.600 --> 00:23:41.200]  他已經信了耶穌
[00:23:41.200 --> 00:23:44.400]  這位妹妹亦都曾經祈禱決志
[00:23:44.400 --> 00:23:47.360]  所以我們知道死亡不能夠隔絕他們
[00:23:47.360 --> 00:23:48.800]  是一個暫時的離別
[00:23:48.800 --> 00:23:51.920]  將來我們能夠在天家裏面再次的相見
[00:23:54.080 --> 00:23:57.200]  所以就因為這個神的懷與力量
[00:23:57.200 --> 00:24:01.680]  令到我們仍然能夠忍受暫時的痛苦
[00:24:01.680 --> 00:24:04.320]  因為將來有更大的榮耀在天上高
[00:24:04.320 --> 00:24:06.640]  等候著他們一家人再次的團聚
[00:24:06.640 --> 00:24:10.000]  兩道地上的人能夠繼續有盼望去活下去
[00:24:10.000 --> 00:24:14.160]  去活出他們的丈夫、他的爸爸、他的女兒的精神
[00:24:14.160 --> 00:24:17.520]  繼續能夠有那份生命力
[00:24:17.520 --> 00:24:19.920]  因為一粒物質落在地裏死了
[00:24:19.920 --> 00:24:21.040]  仍舊是一粒
[00:24:21.040 --> 00:24:23.200]  死了卻結出很多果子來
[00:24:23.200 --> 00:24:26.720]  讓我們繼續在當中體會到
[00:24:26.720 --> 00:24:28.960]  耶穌基督怎樣勝過死亡
[00:24:28.960 --> 00:24:31.120]  而我們憑著信心去相信
[00:24:31.120 --> 00:24:34.080]  憑著這份信心我們就能夠有一份
[00:24:34.080 --> 00:24:35.680]  犧牲的動力
[00:24:35.680 --> 00:24:37.280]  毀生的堅持
[00:24:37.280 --> 00:24:38.800]  堅毅的信念
[00:24:38.800 --> 00:24:40.800]  和勇氣、血心
[00:24:40.800 --> 00:24:46.960]  很多基督徒就因為有一份信心
[00:24:46.960 --> 00:24:47.760]  不怕死
[00:24:47.760 --> 00:24:50.080]  就能夠改變這個世界
[00:24:50.080 --> 00:24:52.480]  這幅圖畫不知道大家認不認得在哪裏
[00:24:52.480 --> 00:24:55.840]  就是黃花崗七十二烈士
[00:24:55.840 --> 00:24:57.840]  辛亥革命
[00:24:57.840 --> 00:25:00.160]  改變了我們中國人的命運
[00:25:00.160 --> 00:25:02.160]  原本是一個滿清的政府
[00:25:02.160 --> 00:25:04.160]  變成一個民國的政府
[00:25:04.160 --> 00:25:06.160]  這幅圖畫
[00:25:06.160 --> 00:25:08.160]  這位是孫中山
[00:25:08.160 --> 00:25:09.360]  雖然畫得不太像
[00:25:09.360 --> 00:25:12.160]  這位是孫中山的好朋友叫做陸浩東
[00:25:12.160 --> 00:25:14.480]  大家都知道孫中山是一個基督徒
[00:25:14.480 --> 00:25:17.680]  其實我們根據很多歷史的考證
[00:25:17.680 --> 00:25:20.480]  當時推動革命
[00:25:20.480 --> 00:25:22.480]  辛亥革命很多的
[00:25:22.480 --> 00:25:25.040]  殉難的烈士
[00:25:25.040 --> 00:25:28.960]  很多因為推動辛亥革命而死去的人
[00:25:28.960 --> 00:25:31.360]  有很多都是基督徒
[00:25:31.360 --> 00:25:33.920]  所以我們沒有辦法逐個考證
[00:25:33.920 --> 00:25:38.800]  根據一些歷史學家再去看的時候
[00:25:38.800 --> 00:25:40.000]  這七十二位裏面
[00:25:40.000 --> 00:25:42.000]  有三分一都是基督徒
[00:25:42.000 --> 00:25:43.680]  其中一位就是陸浩東
[00:25:43.680 --> 00:25:47.920]  他在1895年和孫中山成立了興中會
[00:25:47.920 --> 00:25:51.760]  當時他第一次推動廣州的起義失敗了
[00:25:51.760 --> 00:25:53.760]  當他們逃亡的時候
[00:25:53.760 --> 00:25:55.760]  陸浩東發現
[00:25:55.760 --> 00:25:57.760]  他們的名冊
[00:25:57.760 --> 00:25:59.760]  興中會的名冊遺留在總部裏面
[00:25:59.760 --> 00:26:01.760]  他回頭拿
[00:26:01.760 --> 00:26:03.760]  就因為這樣他就被滿清政府抓了
[00:26:03.760 --> 00:26:06.480]  但他仍然堅守那份信念
[00:26:06.480 --> 00:26:08.480]  不怕死
[00:26:08.480 --> 00:26:11.120]  他沒有爆出名單的下落
[00:26:11.120 --> 00:26:13.840]  和哪些是興中會的成員
[00:26:13.840 --> 00:26:15.840]  最後他就成為了第一個
[00:26:15.840 --> 00:26:19.360]  在辛亥革命被處死的烈士
[00:26:19.360 --> 00:26:21.920]  所以見到原來不怕死
[00:26:21.920 --> 00:26:26.400]  這個生命是多麼偉大和多麼重要
[00:26:26.400 --> 00:26:28.400]  亦都讓我們見到
[00:26:28.400 --> 00:26:30.400]  原來這份信念
[00:26:30.400 --> 00:26:33.520]  就是能夠改變世界的一個很重要的種子
[00:26:33.520 --> 00:26:36.320]  辛亥革命很遙遠
[00:26:36.320 --> 00:26:37.440]  或者好像很偉大
[00:26:37.440 --> 00:26:39.440]  我們怎麼做
[00:26:39.440 --> 00:26:42.320]  有了那些智能電話
[00:26:42.320 --> 00:26:44.320]  就很喜歡隨街拍照
[00:26:44.320 --> 00:26:46.320]  在過去這兩年我拍過幾張照片
[00:26:46.320 --> 00:26:48.320]  我都覺得很喜歡
[00:26:48.320 --> 00:26:50.320]  這張照片是耶穌自主
[00:26:50.320 --> 00:26:52.320]  在哪裏拍的 有沒有人見過
[00:26:52.320 --> 00:26:54.320]  在佐敦 有些人認得
[00:26:54.320 --> 00:26:56.320]  這張是在佐敦的交界
[00:26:56.320 --> 00:26:58.320]  寫著我來了小吉人得生命
[00:26:58.320 --> 00:27:00.320]  得得近封城
[00:27:00.320 --> 00:27:02.320]  另外還有
[00:27:02.320 --> 00:27:04.320]  在哪裏拍的
[00:27:04.320 --> 00:27:06.320]  銅鑼灣
[00:27:06.320 --> 00:27:08.320]  我很少去港島區
[00:27:08.320 --> 00:27:10.320]  在旺角波鞋街拍的
[00:27:10.320 --> 00:27:12.320]  我想不是玩波鞋
[00:27:12.320 --> 00:27:14.320]  看機票在你面前
[00:27:14.320 --> 00:27:16.320]  向著標桿直跑
[00:27:16.320 --> 00:27:18.320]  很好的提醒
[00:27:18.320 --> 00:27:20.320]  這封我更加喜歡
[00:27:20.320 --> 00:27:22.320]  雖然不是耶穌自主
[00:27:22.320 --> 00:27:24.320]  或者弄了很多金句給你
[00:27:24.320 --> 00:27:26.320]  寫著聖潔兩個字
[00:27:26.320 --> 00:27:28.320]  你們認得 我們是街坊
[00:27:28.320 --> 00:27:30.320]  剛剛在波打路
[00:27:30.320 --> 00:27:32.320]  和尼德路交界
[00:27:32.320 --> 00:27:34.320]  那時是兩年前
[00:27:34.320 --> 00:27:36.320]  新年那時拍的
[00:27:36.320 --> 00:27:38.320]  不知道大家記不記得
[00:27:38.320 --> 00:27:40.320]  那些陳冠希事件
[00:27:40.320 --> 00:27:42.320]  不單是娛樂新聞
[00:27:42.320 --> 00:27:44.320]  連港聞版都是頭條
[00:27:44.320 --> 00:27:46.320]  總之每個人都在想
[00:27:46.320 --> 00:27:48.320]  下一次哪個女星
[00:27:48.320 --> 00:27:50.320]  她的三級照片會登出來
[00:27:50.320 --> 00:27:52.320]  全城都在說這些
[00:27:52.320 --> 00:27:54.320]  全城都在想那些情慾的事
[00:27:54.320 --> 00:27:56.320]  色情的事
[00:27:56.320 --> 00:27:58.320]  所以基督徒就登了一個廣告
[00:27:58.320 --> 00:28:00.320]  聖潔 因為其中有一段聖經寫著
[00:28:00.320 --> 00:28:02.320]  人若自潔脫離卑自的事
[00:28:02.320 --> 00:28:04.320]  就必作貴重的器皿
[00:28:04.320 --> 00:28:06.320]  我們神的話語
[00:28:06.320 --> 00:28:08.320]  我們做基督徒
[00:28:08.320 --> 00:28:10.320]  竟然要聖潔
[00:28:10.320 --> 00:28:12.320]  提醒我們要聖潔
[00:28:12.320 --> 00:28:14.320]  在聖裏面我們要保持
[00:28:14.320 --> 00:28:16.320]  我們聖潔的生命
[00:28:16.320 --> 00:28:18.320]  我很欣賞這些基督徒
[00:28:18.320 --> 00:28:20.320]  不知道花多少錢去買廣告
[00:28:20.320 --> 00:28:22.320]  你知道招牌都不便宜
[00:28:22.320 --> 00:28:24.320]  還有一個我都很喜歡
[00:28:24.320 --> 00:28:26.320]  就是這個
[00:28:26.320 --> 00:28:28.320]  在彌敦道搭巴士就會見到
[00:28:28.320 --> 00:28:30.320]  蒙著祝福
[00:28:30.320 --> 00:28:32.320]  全身合一
[00:28:32.320 --> 00:28:34.320]  咖啡屋餐廳即將開幕
[00:28:34.320 --> 00:28:36.320]  很明顯在玩廣告
[00:28:36.320 --> 00:28:38.320]  我欣賞什麼呢
[00:28:38.320 --> 00:28:40.320]  我這樣猜的
[00:28:40.320 --> 00:28:42.320]  當然我不認識他
[00:28:42.320 --> 00:28:44.320]  我都不是跟他賣廣告
[00:28:44.320 --> 00:28:46.320]  一個基督徒
[00:28:46.320 --> 00:28:48.320]  他蒙神的祝福
[00:28:48.320 --> 00:28:50.320]  有能力開一間咖啡閣
[00:28:50.320 --> 00:28:52.320]  他希望開一間咖啡閣去見聖主
[00:28:52.320 --> 00:28:54.320]  當有這個能力的時候
[00:28:54.320 --> 00:28:56.320]  他正在裝修中
[00:28:56.320 --> 00:28:58.320]  但已經要在招牌裏面這樣登
[00:28:58.320 --> 00:29:00.320]  去多謝主的恩典
[00:29:00.320 --> 00:29:02.320]  和去見聖主的榮耀
[00:29:02.320 --> 00:29:04.320]  原來你都可以這樣去做見證
[00:29:04.320 --> 00:29:06.320]  你可能會說
[00:29:06.320 --> 00:29:08.320]  又要去殉道
[00:29:08.320 --> 00:29:10.320]  去搞革命
[00:29:10.320 --> 00:29:12.320]  我又沒那麼多的命
[00:29:12.320 --> 00:29:14.320]  又要不知道多少萬
[00:29:14.320 --> 00:29:16.320]  或者幾百萬去賣廣告
[00:29:16.320 --> 00:29:18.320]  我又沒那麼多錢
[00:29:18.320 --> 00:29:20.320]  我怎樣去做見證
[00:29:20.320 --> 00:29:22.320]  其實很容易的
[00:29:22.320 --> 00:29:24.320]  我見到今日的電影節目
[00:29:24.320 --> 00:29:26.320]  衣服上有T恤寫著
[00:29:26.320 --> 00:29:28.320]  Love and Passion
[00:29:28.320 --> 00:29:30.320]  我見到不知道今天誰穿著這樣的衣服
[00:29:30.320 --> 00:29:32.320]  有些金句在衣服上
[00:29:32.320 --> 00:29:34.320]  你可以透過你身邊很多東西
[00:29:34.320 --> 00:29:36.320]  去做見證
[00:29:36.320 --> 00:29:38.320]  我又沒去歐陽兆堂傳道的家
[00:29:38.320 --> 00:29:40.320]  Patrick說他一進門
[00:29:40.320 --> 00:29:42.320]  見到歐陽兆堂傳道的家門
[00:29:42.320 --> 00:29:44.320]  掛著金句
[00:29:44.320 --> 00:29:46.320]  刻在門框那裏
[00:29:46.320 --> 00:29:48.320]  其實你辦公室都可以
[00:29:48.320 --> 00:29:50.320]  你辦公室桌面
[00:29:50.320 --> 00:29:52.320]  放一句金句卡
[00:29:52.320 --> 00:29:54.320]  或者一些屬靈的圖畫
[00:29:54.320 --> 00:29:56.320]  都可以令到人
[00:29:56.320 --> 00:29:58.320]  知道你是基督徒
[00:29:58.320 --> 00:30:00.320]  他就會和你聊聊天
[00:30:00.320 --> 00:30:02.320]  或者你用Facebook
[00:30:02.320 --> 00:30:04.320]  任何情況都好
[00:30:04.320 --> 00:30:06.320]  就將神的話語或祝福的說話
[00:30:06.320 --> 00:30:08.320]  去給人
[00:30:08.320 --> 00:30:10.320]  透過不同的認識你就可以去見證
[00:30:10.320 --> 00:30:12.320]  耶穌你是一個基督徒
[00:30:12.320 --> 00:30:14.320]  當他知道你是基督徒的時候
[00:30:14.320 --> 00:30:16.320]  可能就是你有機會和他傳福的時間
[00:30:16.320 --> 00:30:18.320]  你會用什麼方法去表明你的信心
[00:30:18.320 --> 00:30:20.320]  你用什麼方法去見證
[00:30:20.320 --> 00:30:22.320]  耶穌呢
[00:30:22.320 --> 00:30:24.320]  用什麼方法去改變這個世界呢
[00:30:24.320 --> 00:30:28.320]  除了我們可以用信心去改變這個世界之外
[00:30:28.320 --> 00:30:30.320]  我們可以用愛心去改變這個世界
[00:30:30.320 --> 00:30:32.320]  在一字五字亦都提到
[00:30:32.320 --> 00:30:34.320]  凡愛神
[00:30:34.320 --> 00:30:36.320]  凡愛身他之神的
[00:30:36.320 --> 00:30:38.320]  也必愛從神而生的
[00:30:38.320 --> 00:30:40.320]  我們若愛神
[00:30:40.320 --> 00:30:42.320]  又遵守他的誡命
[00:30:42.320 --> 00:30:44.320]  從此就知道我們愛神的兒女
[00:30:44.320 --> 00:30:46.320]  這個基本很簡單
[00:30:46.320 --> 00:30:48.320]  意思就是如果你愛神的話
[00:30:48.320 --> 00:30:50.320]  你應該愛屋及烏會愛神所愛的人
[00:30:50.320 --> 00:30:52.320]  所以愛神愛人就是這樣來的
[00:30:52.320 --> 00:30:54.320]  就是我們要遵行的誡命
[00:30:54.320 --> 00:30:56.320]  透過你的愛心去改變這個世界
[00:30:56.320 --> 00:30:58.320]  你愛神的時候你就要愛人
[00:30:58.320 --> 00:31:00.320]  不單止愛教會裏面的弟兄姊妹
[00:31:00.320 --> 00:31:02.320]  神愛世人
[00:31:02.320 --> 00:31:04.320]  即是所有人你都要愛
[00:31:04.320 --> 00:31:06.320]  第三節說我們遵守神的誡命
[00:31:06.320 --> 00:31:08.320]  這就是愛他了
[00:31:08.320 --> 00:31:10.320]  你如何表明你對神的愛
[00:31:10.320 --> 00:31:12.320]  就是遵行神的誡命
[00:31:12.320 --> 00:31:14.320]  去遵行神的教導
[00:31:14.320 --> 00:31:16.320]  去遵行神的命令
[00:31:16.320 --> 00:31:18.320]  神的命令是什麼
[00:31:18.320 --> 00:31:20.320]  就是要我們彼此相愛
[00:31:20.320 --> 00:31:22.320]  用愛去改變這個世界
[00:31:22.320 --> 00:31:24.320]  我請大家幫我讀出這句歌詞
[00:31:24.320 --> 00:31:26.320]  喜和我
[00:31:26.320 --> 00:31:36.320]  大家知不知道是什麼歌
[00:31:36.320 --> 00:31:38.320]  知道就繼續舉手
[00:31:38.320 --> 00:31:42.320]  什麼歌名
[00:31:42.320 --> 00:31:44.320]  我不記得
[00:31:44.320 --> 00:31:48.320]  是Grace
[00:31:48.320 --> 00:31:52.320]  都不是喜過
[00:31:52.320 --> 00:31:54.320]  我們的愛
[00:31:54.320 --> 00:31:56.320]  讓世界不一樣
[00:31:56.320 --> 00:31:58.320]  讚美之處有詩歌
[00:31:58.320 --> 00:32:00.320]  大家用普通話唱
[00:32:00.320 --> 00:32:02.320]  沒什麼特別
[00:32:02.320 --> 00:32:04.320]  這首歌當我預備講的時候
[00:32:04.320 --> 00:32:06.320]  就想起這首歌
[00:32:06.320 --> 00:32:08.320]  很簡單的歌詞
[00:32:08.320 --> 00:32:10.320]  如何用愛心去改變這個世界
[00:32:10.320 --> 00:32:12.320]  不需要很複雜
[00:32:12.320 --> 00:32:14.320]  彼此照亮扶持擁抱
[00:32:14.320 --> 00:32:16.320]  我們愛讓世界不一樣
[00:32:16.320 --> 00:32:18.320]  搭在你身邊的人的肩膊
[00:32:18.320 --> 00:32:20.320]  支持他
[00:32:20.320 --> 00:32:22.320]  用力量去關心他
[00:32:22.320 --> 00:32:24.320]  他流眼淚的時候
[00:32:24.320 --> 00:32:26.320]  你給他一張紙巾
[00:32:26.320 --> 00:32:28.320]  他聽別人傾訴的時候
[00:32:28.320 --> 00:32:30.320]  你給他一個耳朵
[00:32:30.320 --> 00:32:32.320]  他不開心的時候
[00:32:32.320 --> 00:32:34.320]  你給他一個肩膊
[00:32:34.320 --> 00:32:36.320]  你就能夠讓這個世界多點愛
[00:32:36.320 --> 00:32:38.320]  多點愛就能改變這個世界
[00:32:38.320 --> 00:32:40.320]  想起愛的象徵
[00:32:40.320 --> 00:32:42.320]  我記得我之前講愛的CP
[00:32:42.320 --> 00:32:44.320]  都講過德蘭修女
[00:32:44.320 --> 00:32:46.320]  講回香港
[00:32:46.320 --> 00:32:48.320]  現在出這幅照片
[00:32:48.320 --> 00:32:50.320]  在2003年
[00:32:50.320 --> 00:32:52.320]  香港爆發非典型肺炎
[00:32:52.320 --> 00:32:54.320]  最近都開始聽到
[00:32:54.320 --> 00:32:56.320]  中東有個新型肺炎出來了
[00:32:56.320 --> 00:32:58.320]  又令我想起九年前的故事
[00:32:58.320 --> 00:33:00.320]  當時大家都記得
[00:33:00.320 --> 00:33:02.320]  全城恐慌,每個人都戴口罩
[00:33:02.320 --> 00:33:04.320]  誰咳多兩聲我們就會退後幾步
[00:33:04.320 --> 00:33:06.320]  不敢接近他
[00:33:06.320 --> 00:33:08.320]  怕他會傳染我們
[00:33:08.320 --> 00:33:10.320]  所以誰去那些病房工作
[00:33:10.320 --> 00:33:12.320]  在那個情況之下
[00:33:12.320 --> 00:33:14.320]  個個都怕他會傳染
[00:33:14.320 --> 00:33:16.320]  但竟然有一班
[00:33:16.320 --> 00:33:18.320]  願意犧牲
[00:33:18.320 --> 00:33:20.320]  甚至願意冒險
[00:33:20.320 --> 00:33:22.320]  進去深切治療部
[00:33:22.320 --> 00:33:24.320]  或者進去隔離病房
[00:33:24.320 --> 00:33:26.320]  去幫助那些病人
[00:33:26.320 --> 00:33:28.320]  一班醫護人員
[00:33:28.320 --> 00:33:30.320]  當然其實殉職的
[00:33:30.320 --> 00:33:32.320]  不單止是謝宇文醫生
[00:33:32.320 --> 00:33:34.320]  也有很多人
[00:33:34.320 --> 00:33:36.320]  但謝宇文醫生的見證
[00:33:36.320 --> 00:33:38.320]  就成為了很多醫護人員
[00:33:38.320 --> 00:33:40.320]  那份力量和精神
[00:33:40.320 --> 00:33:42.320]  那份捨己的精神
[00:33:42.320 --> 00:33:44.320]  他的故事我不詳細講太多
[00:33:44.320 --> 00:33:46.320]  他的安息禮拜
[00:33:46.320 --> 00:33:48.320]  大家知道他是基督徒
[00:33:48.320 --> 00:33:50.320]  在他的安息禮拜之後
[00:33:50.320 --> 00:33:52.320]  星島日報在當時
[00:33:52.320 --> 00:33:54.320]  有一個社評這樣說
[00:33:54.320 --> 00:33:56.320]  明知危險
[00:33:56.320 --> 00:33:58.320]  仍然自動請纓去醫治沙士病人
[00:33:58.320 --> 00:34:00.320]  敢於深入苦穴
[00:34:00.320 --> 00:34:02.320]  最後從容就義
[00:34:02.320 --> 00:34:04.320]  這是一個令人動容的抉擇
[00:34:04.320 --> 00:34:06.320]  在人生的十字路口裏
[00:34:06.320 --> 00:34:08.320]  作出難能可貴的抉擇
[00:34:08.320 --> 00:34:10.320]  每一個人
[00:34:10.320 --> 00:34:12.320]  只要不計較一己的得失
[00:34:12.320 --> 00:34:14.320]  就可以在不平凡的人生裏
[00:34:14.320 --> 00:34:16.320]  有所轉變
[00:34:16.320 --> 00:34:18.320]  謝宇文醫生的寫生
[00:34:18.320 --> 00:34:20.320]  能夠感動更多人
[00:34:20.320 --> 00:34:22.320]  去效法他那種生活態度和愛人的情懷
[00:34:22.320 --> 00:34:24.320]  就好像
[00:34:24.320 --> 00:34:26.320]  一粒麥子
[00:34:26.320 --> 00:34:28.320]  埋葬在地下裏
[00:34:28.320 --> 00:34:30.320]  豁出自己的生命
[00:34:30.320 --> 00:34:32.320]  結出很多果實之泥
[00:34:32.320 --> 00:34:34.320]  最後帶來生命的豐收
[00:34:34.320 --> 00:34:36.320]  我不知寫過社評的人
[00:34:36.320 --> 00:34:38.320]  是不是基督徒
[00:34:38.320 --> 00:34:40.320]  或者是否看過楊福音
[00:34:40.320 --> 00:34:42.320]  那句金句
[00:34:42.320 --> 00:34:44.320]  我們見到原來這個愛心
[00:34:44.320 --> 00:34:46.320]  就是透過犧牲
[00:34:46.320 --> 00:34:48.320]  透過一種豁出去的生命
[00:34:48.320 --> 00:34:50.320]  去表達出來
[00:34:50.320 --> 00:34:52.320]  也都讓這個世界不一樣
[00:34:52.320 --> 00:34:54.320]  讓這個世界改變
[00:34:54.320 --> 00:34:56.320]  所以愛心行死的時候
[00:34:56.320 --> 00:34:58.320]  可能的確是要犧牲的
[00:34:58.320 --> 00:35:00.320]  是不是真的要拿你的命
[00:35:00.320 --> 00:35:02.320]  你又願意嗎
[00:35:02.320 --> 00:35:04.320]  你的信心要告訴你
[00:35:04.320 --> 00:35:06.320]  你是一個不怕死
[00:35:06.320 --> 00:35:08.320]  你有永生的人
[00:35:08.320 --> 00:35:10.320]  其實
[00:35:10.320 --> 00:35:12.320]  我們可以很容易
[00:35:12.320 --> 00:35:14.320]  去用我們的愛心
[00:35:14.320 --> 00:35:16.320]  去改變這個世界
[00:35:16.320 --> 00:35:18.320]  我記得我們現在
[00:35:18.320 --> 00:35:20.320]  我們借了我們的地舖
[00:35:20.320 --> 00:35:22.320]  慕倫天地來一個清晨祈禱會
[00:35:22.320 --> 00:35:24.320]  我們認識了一位弟兄
[00:35:24.320 --> 00:35:26.320]  他是很近的
[00:35:26.320 --> 00:35:28.320]  是啟明街的街坊
[00:35:28.320 --> 00:35:30.320]  他開了一個
[00:35:30.320 --> 00:35:32.320]  開鎖的舖
