
[00:00:00.000 --> 00:00:04.540]  今天是我們慶祝主耶穌復活的日子
[00:17:01.800 --> 00:17:04.600]  然後面對耶穌的審判
[00:17:04.600 --> 00:17:07.500]  信耶穌的人是會上到天堂
[00:17:07.500 --> 00:17:09.700]  永遠享受這個福氣
[00:17:09.700 --> 00:17:11.000]  不信的人
[00:17:11.000 --> 00:17:12.400]  就會落到地獄
[00:17:12.400 --> 00:17:15.500]  永遠受苦
[00:17:15.500 --> 00:17:17.200]  但是耶穌祂就說
[00:17:17.200 --> 00:17:20.300]  我就是道路、真理、生命
[00:17:20.300 --> 00:17:22.100]  如果不是藉著我的話
[00:17:22.100 --> 00:17:24.500]  沒有人可以去到父那裡
[00:17:24.500 --> 00:17:26.800]  所以唯有我們靠著耶穌
[00:17:26.800 --> 00:17:30.100]  不是靠著積功德去得救
[00:17:30.100 --> 00:17:32.900]  因為積功德你不知道要積多少
[00:17:32.900 --> 00:17:34.800]  還有你的功德、你所做的事
[00:17:34.800 --> 00:17:37.200]  不可能每一件都好的
[00:17:37.200 --> 00:17:38.200]  你試想一下
[00:17:38.200 --> 00:17:39.800]  我有十隻雞蛋
[00:17:39.800 --> 00:17:41.200]  我打進碗裡
[00:17:41.200 --> 00:17:43.300]  頭那九隻都很好
[00:17:43.300 --> 00:17:45.600]  但是結果第十隻一打進去的時候
[00:17:45.600 --> 00:17:47.800]  嘩!好臭啊!好臭啊!
[00:17:47.800 --> 00:17:49.600]  你還會不會吃?
[00:17:49.600 --> 00:17:51.200]  打進去攪拌了
[00:17:51.200 --> 00:17:52.200]  你還會不會繼續
[00:17:52.200 --> 00:17:54.400]  哎!無所謂啦!攪拌、攪拌
[00:17:54.400 --> 00:17:56.200]  繼續吃啦!會不會?
[00:17:56.200 --> 00:17:57.200]  我想都不會
[00:17:57.200 --> 00:17:58.900]  沒有人這麼愚蠢
[00:17:58.900 --> 00:18:00.700]  所以原來我們都是和
[00:18:00.700 --> 00:18:03.000]  不是靠積功德
[00:18:03.000 --> 00:18:07.200]  不是靠我們燒多少的金銀衣紙
[00:18:07.200 --> 00:18:09.700]  而是靠著上帝的恩典
[00:18:09.700 --> 00:18:13.100]  然後我們就憑著這一份的信心
[00:18:13.100 --> 00:18:14.900]  我們接受耶穌基督
[00:18:14.900 --> 00:18:19.400]  我們就可以靠著耶穌得救
[00:18:19.400 --> 00:18:20.700]  第三
[00:18:20.700 --> 00:18:22.700]  耶穌真是復活的話
[00:18:22.700 --> 00:18:25.700]  就影響我們今生的抉擇了
[00:18:25.700 --> 00:18:28.500]  那你知道哇!原來耶穌
[00:18:28.500 --> 00:18:29.600]  祂是這樣的
[00:18:29.600 --> 00:18:30.600]  祂是真神
[00:18:30.600 --> 00:18:32.600]  祂將來來到要審判
[00:18:32.600 --> 00:18:35.900]  我今天我不能夠靠自己去得救
[00:18:35.900 --> 00:18:37.900]  那我今天要怎麼做?
[00:18:37.900 --> 00:18:39.900]  有兩條路擺在你面前
[00:18:39.900 --> 00:18:41.100]  一個就是信
[00:18:41.100 --> 00:18:42.300]  一個就是不信
[00:18:42.300 --> 00:18:45.100]  原來是影響不單止你今生
[00:18:45.100 --> 00:18:47.500]  還影響你將來
[00:18:47.500 --> 00:18:48.300]  死了之後
[00:18:48.300 --> 00:18:50.200]  原來不是就這樣完的
[00:18:50.200 --> 00:18:51.400]  將來還要復活
[00:18:51.400 --> 00:18:55.100]  然後決定我是去天堂還是地獄
[00:18:55.100 --> 00:18:58.500]  所以今天我們的抉擇都很重要
[00:18:58.500 --> 00:19:01.100]  今天我們看看現在這個世界
[00:19:01.100 --> 00:19:03.100]  是不是很多的困難
[00:19:03.100 --> 00:19:04.600]  很多的黑暗
[00:19:04.600 --> 00:19:06.100]  很多的罪惡
[00:19:06.100 --> 00:19:07.600]  很多的困難
[00:19:07.600 --> 00:19:09.400]  我們很多人都很絕望
[00:19:09.400 --> 00:19:10.900]  沒有出路
[00:19:10.900 --> 00:19:13.400]  是因為我們人離開了上帝
[00:19:13.400 --> 00:19:15.100]  我們人喜歡怎樣就怎樣
[00:19:15.100 --> 00:19:17.300]  任意妄為
[00:19:17.300 --> 00:19:18.200]  但是耶穌來
[00:19:18.200 --> 00:19:21.000]  祂就為了去解決
[00:19:21.000 --> 00:19:24.200]  這個世界上每一個人的罪
[00:19:24.200 --> 00:19:25.600]  以及死的問題
[00:19:25.600 --> 00:19:28.200]  當祂在十字架死了之後
[00:19:28.200 --> 00:19:29.800]  第三天復活了
[00:19:29.800 --> 00:19:31.700]  祂就勝過了罪
[00:19:31.700 --> 00:19:34.000]  勝過了死亡
[00:19:34.000 --> 00:19:36.900]  祂就是我們唯一的出路
[00:19:36.900 --> 00:19:39.000]  讓我們可以靠著祂
[00:19:39.000 --> 00:19:42.200]  我們有力量來面對將來
[00:19:42.200 --> 00:19:46.100]  我們可以繼續有盼望的生活
[00:19:46.100 --> 00:19:47.500]  最近這幾個月
[00:19:47.500 --> 00:19:50.700]  我們有幾個朋友信了耶穌
[00:19:50.700 --> 00:19:53.200]  我自己也有親人信了耶穌
[00:19:53.200 --> 00:19:55.400]  我真的看到他們本來
[00:19:55.400 --> 00:19:58.000]  在一個很大的困境裡面
[00:19:58.000 --> 00:20:01.000]  他們對人生都覺得沒有盼望
[00:20:01.000 --> 00:20:03.600]  他們發覺靠自己
[00:20:03.600 --> 00:20:05.400]  或者靠著一個人
[00:20:05.400 --> 00:20:06.900]  都是靠不住
[00:20:06.900 --> 00:20:08.800]  唯有靠著耶穌基督
[00:20:08.800 --> 00:20:11.700]  祂才可以有出路
[00:20:11.700 --> 00:20:13.700]  各位朋友、弟兄姊妹
[00:20:13.700 --> 00:20:16.300]  今天你又願不願意
[00:20:16.300 --> 00:20:18.800]  來接受耶穌基督
[00:20:18.800 --> 00:20:20.100]  做你的救主
[00:20:20.100 --> 00:20:22.900]  以及生命的主呢
[00:20:22.900 --> 00:20:26.000]  今天就可以成為一個轉捩點
[00:20:26.000 --> 00:20:29.400]  讓你可以從今天開始
[00:20:29.400 --> 00:20:31.700]  過一個充滿盼望
[00:20:31.700 --> 00:20:34.400]  以及滿有福氣的人生
[00:20:34.400 --> 00:20:36.400]  我們一起低頭祈禱
