
[00:00:00.000 --> 00:00:04.240]  今天跟大家分享的經文就在亞國書的第五章的地方
[00:17:45.440 --> 00:17:51.040]  那就是我們殷傳的一個晚宴
[00:17:51.040 --> 00:17:53.880]  預留時間
[00:17:53.880 --> 00:17:55.320]  阿葛在那裡說
[00:17:55.320 --> 00:17:59.160]  你們享世上的美福浩然樂
[00:17:59.160 --> 00:18:01.240]  他是不是在說我們呢?
[00:18:01.240 --> 00:18:03.000]  我們去宴會
[00:18:03.000 --> 00:18:05.000]  我們搞宴會
[00:18:05.000 --> 00:18:08.160]  是不是一個問題呢?
[00:18:08.160 --> 00:18:09.000]  不是
[00:18:09.000 --> 00:18:10.400]  當然不是
[00:18:10.400 --> 00:18:12.200]  那究竟阿葛在說什麼呢?
[00:18:12.200 --> 00:18:13.760]  阿葛在說的是
[00:18:13.760 --> 00:18:15.080]  那群有錢人
[00:18:15.080 --> 00:18:17.680]  那群有能力的人
[00:18:17.680 --> 00:18:19.200]  有資源的人
[00:18:19.200 --> 00:18:22.120]  他們過著一個奢華的生活
[00:18:22.120 --> 00:18:25.000]  天天就想著享美福
[00:18:25.000 --> 00:18:29.040]  天天就想著去揮霍
[00:18:29.040 --> 00:18:31.760]  天天就想著開派對
[00:18:31.760 --> 00:18:37.120]  在當宰殺的日子竟然把你們的心養肥了
[00:18:37.120 --> 00:18:38.320]  弟兄姊妹你有沒有
[00:18:38.320 --> 00:18:39.080]  你這裡
[00:18:39.080 --> 00:18:39.560]  弟兄姊妹
[00:18:39.560 --> 00:18:40.680]  不用舉手
[00:18:40.680 --> 00:18:44.600]  不知道你覺得自己肥不肥
[00:18:44.600 --> 00:18:46.520]  有時候
[00:18:46.520 --> 00:18:49.600]  我太太見到我的時候都說
[00:18:49.600 --> 00:18:50.760]  你肥了
[00:18:50.760 --> 00:18:52.160]  那你覺得我肥不肥呢?
[00:18:52.160 --> 00:18:55.320]  又不要說了
[00:18:55.320 --> 00:18:56.680]  不過說到肥
[00:18:56.680 --> 00:18:58.320]  我想起一個人
[00:18:58.320 --> 00:19:00.720]  一個可能你都認識的人
[00:19:00.720 --> 00:19:05.120]  他在一個電視節目裏面
[00:19:05.120 --> 00:19:07.960]  做飲食節目主持
[00:19:07.960 --> 00:19:09.920]  是一個食家
[00:19:09.920 --> 00:19:11.360]  很肥的
[00:19:11.360 --> 00:19:12.440]  我不說名字了
[00:19:12.440 --> 00:19:13.840]  那你自己想想
[00:19:13.840 --> 00:19:15.080]  很肥
[00:19:15.080 --> 00:19:18.840]  很肥的人有什麼特徵呢?
[00:19:18.840 --> 00:19:21.280]  肥吧
[00:19:21.280 --> 00:19:21.960]  很肥的人
[00:19:21.960 --> 00:19:25.040]  我發覺如果要去追巴士
[00:19:25.040 --> 00:19:26.400]  就很困難
[00:19:26.400 --> 00:19:27.480]  是不是?
[00:19:27.480 --> 00:19:30.800]  如果叫他參加不同的運動項目
[00:19:30.800 --> 00:19:32.560]  例如跑馬拉松
[00:19:32.560 --> 00:19:33.360]  游泳
[00:19:33.360 --> 00:19:34.800]  打球
[00:19:34.800 --> 00:19:36.480]  又很困難
[00:19:36.480 --> 00:19:36.800]  是不是?
[00:19:36.800 --> 00:19:39.840]  手腳很不靈活的
[00:19:39.840 --> 00:19:42.000]  還有什麼問題呢?
[00:19:42.000 --> 00:19:44.800]  通常
[00:19:44.800 --> 00:19:46.000]  一些肥的人
[00:19:46.000 --> 00:19:49.960]  都比較容易有三高
[00:19:49.960 --> 00:19:51.520]  身體很多的毛病
[00:19:51.520 --> 00:19:53.520]  因為可能他們的肌能
[00:19:53.520 --> 00:19:55.360]  就是身體內臟的肌能
[00:19:55.360 --> 00:19:57.640]  要負荷這麼重的身體
[00:19:57.640 --> 00:19:59.040]  所以他們的肌能
[00:19:59.040 --> 00:20:01.960]  那個的耗損特別快
[00:20:01.960 --> 00:20:03.000]  所以很多毛病
[00:20:03.000 --> 00:20:04.680]  身體很多毛病
[00:20:04.680 --> 00:20:05.800]  看那個節目的時候
[00:20:05.800 --> 00:20:08.440]  發覺那個主持人
[00:20:08.440 --> 00:20:11.840]  常常都是吃一些比較肥膩的東西
[00:20:11.840 --> 00:20:13.240]  或者煎炸的東西
[00:20:13.240 --> 00:20:14.480]  哇 好吃啊
[00:20:14.480 --> 00:20:16.560]  這裡真的美食啊
[00:20:16.560 --> 00:20:18.560]  我發覺這種的
[00:20:18.560 --> 00:20:19.960]  就是沒有了那種節制
[00:20:19.960 --> 00:20:21.480]  那種放縱
[00:20:21.480 --> 00:20:22.800]  體貼了肉體
[00:20:22.800 --> 00:20:24.360]  體貼了舌頭
[00:20:24.360 --> 00:20:27.640]  通常肥人都可能有這些特徵
[00:20:27.640 --> 00:20:28.440]  阿葛在這裡說
[00:20:28.440 --> 00:20:32.560]  你們將你們的心養肥了
[00:20:32.560 --> 00:20:33.800]  不是你們的身體
[00:20:33.800 --> 00:20:35.240]  不是你們的外觀養肥了
[00:20:35.240 --> 00:20:38.040]  你們的心養肥了
[00:20:38.040 --> 00:20:41.640]  心指的是什麼?
[00:20:41.640 --> 00:20:42.720]  看聖經的時候
[00:20:42.720 --> 00:20:44.480]  當你看到「心」這個字
[00:20:44.480 --> 00:20:46.120]  九成九
[00:20:46.120 --> 00:20:48.160]  都是說心思意念
[00:20:48.160 --> 00:20:49.440]  你的mind
[00:20:49.440 --> 00:20:52.160]  你的思想
[00:20:52.160 --> 00:20:53.240]  我們試試這樣看
[00:20:53.240 --> 00:20:55.120]  用剛才肥人的特徵
[00:20:55.120 --> 00:20:56.880]  去看回思想
[00:20:56.880 --> 00:20:58.640]  他們發生什麼事呢?
[00:20:58.640 --> 00:21:00.560]  他們的思想
[00:21:00.560 --> 00:21:03.160]  不夠靈活了
[00:21:03.160 --> 00:21:04.920]  他們的心思意念
[00:21:04.920 --> 00:21:06.680]  沒有做運動
[00:21:06.680 --> 00:21:07.440]  沒有什麼運動
[00:21:07.440 --> 00:21:09.000]  沒有什麼活動
[00:21:09.000 --> 00:21:10.720]  沒有什麼做運動
[00:21:10.720 --> 00:21:13.280]  沒有訓練自己的思考
[00:21:13.280 --> 00:21:14.520]  很多病痛
[00:21:14.520 --> 00:21:16.040]  會不會你的思想裡面
[00:21:16.040 --> 00:21:16.880]  都有很多問題
[00:21:16.880 --> 00:21:20.120]  有很多病呢?
[00:21:20.120 --> 00:21:22.200]  放縱
[00:21:22.200 --> 00:21:25.640]  體貼自己的私慾
[00:21:25.640 --> 00:21:30.440]  竟然把你們的心養肥了
[00:21:30.440 --> 00:21:32.560]  阿葛這個反面的例子
[00:21:32.560 --> 00:21:33.360]  事例
[00:21:33.360 --> 00:21:38.320]  那有什麼正面的學習呢?
[00:21:38.320 --> 00:21:41.360]  這幫人
[00:21:41.360 --> 00:21:43.000]  他們有很多的資源
[00:21:43.000 --> 00:21:44.000]  每天只顧著揮霍
[00:21:44.000 --> 00:21:44.880]  不願意跟別人分享
[00:21:44.880 --> 00:21:48.760]  把錢放在自己的享受裡面
[00:21:48.760 --> 00:21:49.600]  我們學習的
[00:21:49.600 --> 00:21:51.600]  可以是樂意分享
[00:21:51.600 --> 00:21:54.680]  以及不要放縱私慾
[00:21:54.680 --> 00:21:57.040]  阿葛在第六節裡面
[00:21:57.040 --> 00:21:58.800]  就用第三個例子
[00:21:58.800 --> 00:22:00.880]  去警告我們
[00:22:00.880 --> 00:22:02.400]  或者提醒我們
[00:22:02.400 --> 00:22:03.680]  你們定了異人的罪
[00:22:03.680 --> 00:22:04.920]  把他殺害
[00:22:04.920 --> 00:22:10.360]  他也不抵抗你們
[00:22:10.360 --> 00:22:14.280]  什麼人能夠定人的罪?
[00:22:14.280 --> 00:22:15.760]  法官
[00:22:15.760 --> 00:22:18.160]  法官能夠定人的罪
[00:22:18.160 --> 00:22:19.480]  我們一直在說
[00:22:19.480 --> 00:22:21.360]  都是在說有錢人的
[00:22:21.360 --> 00:22:23.760]  為何無緣無故會定人的罪呢?
[00:22:23.760 --> 00:22:26.360]  阿葛很可能指第一世紀的時候
[00:22:26.360 --> 00:22:29.000]  那些當時的有錢人
[00:22:29.000 --> 00:22:31.640]  他們為了自己的利益
[00:22:31.640 --> 00:22:33.800]  賄賂官員
[00:22:33.800 --> 00:22:35.920]  達到自己的目的
[00:22:35.920 --> 00:22:38.680]  我就想起一些新聞報導
[00:22:38.680 --> 00:22:41.600]  一些劇集的橋段
[00:22:41.600 --> 00:22:42.560]  就會怎樣呢?
[00:22:42.560 --> 00:22:44.240]  有一些富商
[00:22:44.240 --> 00:22:45.920]  看中你的村子
[00:22:45.920 --> 00:22:47.080]  有一些富商
[00:22:47.080 --> 00:22:48.800]  看中你的房子
[00:22:48.800 --> 00:22:49.680]  那又怎樣呢?
[00:22:49.680 --> 00:22:52.160]  想盡辦法用不同的
[00:22:52.160 --> 00:22:53.520]  不合法的手段
[00:22:53.520 --> 00:22:54.240]  賄賂官員
[00:22:54.240 --> 00:22:56.080]  賄賂不同的警察
[00:22:56.080 --> 00:22:58.640]  然後就拿了你的房子
[00:22:58.640 --> 00:23:00.840]  以致達到他要的目的
[00:23:00.840 --> 00:23:03.640]  甚至要誣衊你
[00:23:03.640 --> 00:23:05.520]  令你入罪
[00:23:05.520 --> 00:23:06.480]  很多這些
[00:23:06.480 --> 00:23:07.360]  都有這些個案
[00:23:07.360 --> 00:23:10.160]  有這些故事
[00:23:10.160 --> 00:23:11.720]  又或者會不會
[00:23:11.720 --> 00:23:13.240]  一些富足的人
[00:23:13.240 --> 00:23:16.320]  看中了別人的妻子
[00:23:16.320 --> 00:23:17.800]  然後怎樣呢?
[00:23:17.800 --> 00:23:20.520]  想辦法殺了他老公
[00:23:20.520 --> 00:23:23.160]  然後將對你的太太
[00:23:23.160 --> 00:23:25.640]  據為己有
[00:23:25.640 --> 00:23:27.600]  原來在舊日聖經
[00:23:27.600 --> 00:23:29.920]  也發生過這些事情
[00:23:29.920 --> 00:23:33.200]  大衛王也做過這件事情
[00:23:33.200 --> 00:23:36.760]  在未悔改之前
[00:23:36.760 --> 00:23:38.360]  阿葛在說的是
[00:23:38.360 --> 00:23:40.680]  我們用我們的不擇手段
[00:23:40.680 --> 00:23:41.440]  用我們的權力
[00:23:41.440 --> 00:23:43.680]  用我們的錢去賄賂官員
[00:23:43.680 --> 00:23:45.320]  去用一些不義的方式
[00:23:45.320 --> 00:23:47.400]  達到自己的目的
[00:23:47.400 --> 00:23:49.600]  絕對是不容許的
[00:23:49.600 --> 00:23:52.000]  不能夠接受
[00:23:52.000 --> 00:23:53.880]  那麼阿葛在這裡用一個反面教材
[00:23:53.880 --> 00:23:55.760]  我們怎樣用一個正面的回應呢?
[00:23:55.760 --> 00:23:57.960]  或者正面的教導呢?
[00:23:57.960 --> 00:23:59.600]  就是我們要維護公義
[00:23:59.600 --> 00:24:02.360]  不欺壓弱小
[00:24:02.360 --> 00:24:04.480]  尼迦在尼迦書他這樣說到
[00:24:04.480 --> 00:24:05.760]  他說西人耶和華伊
[00:24:05.760 --> 00:24:07.040]  之是你何為善
[00:24:07.040 --> 00:24:09.240]  他向你所要的是什麼呢?
[00:24:09.240 --> 00:24:10.520]  只要你行公義好憐憫
[00:24:10.520 --> 00:24:11.880]  全謙卑的心
[00:24:11.880 --> 00:24:14.640]  與你的神同行
[00:24:14.640 --> 00:24:17.880]  尼迦說了三樣事情我們要做的
[00:24:17.880 --> 00:24:19.440]  就是行公義
[00:24:19.440 --> 00:24:21.400]  這個「公義」這個字
[00:24:21.400 --> 00:24:24.760]  這個字沒有問題可以翻譯
[00:24:24.760 --> 00:24:27.240]  但是《中文聖經》看這個意義的時候
[00:24:27.240 --> 00:24:29.080]  其實有很多種不同的解釋
[00:24:29.080 --> 00:24:30.360]  大部分我們在《新約聖經》
[00:24:30.360 --> 00:24:33.520]  都是用保羅的思維去看意義
[00:24:33.520 --> 00:24:35.000]  而保羅的意義
[00:24:35.000 --> 00:24:38.360]  一般來說譯作是righteousness
[00:24:38.360 --> 00:24:40.520]  一個意義的狀態
[00:24:40.520 --> 00:24:44.520]  或者是在說我們新的生命
[00:24:44.520 --> 00:24:46.120]  另外一個字也譯作「義」
[00:24:46.120 --> 00:24:47.880]  譬如在亞國書這裏也譯作「義」
[00:24:47.880 --> 00:24:49.320]  在尼迦書也譯作「義」
[00:24:49.320 --> 00:24:52.560]  就是英文譯作「justice」
[00:24:52.560 --> 00:24:53.840]  就是公義
[00:24:53.840 --> 00:24:55.600]  就是公平
[00:24:55.600 --> 00:24:57.120]  所以尼迦書這裏的「公義」
[00:24:57.120 --> 00:24:58.400]  不是在說righteousness
[00:24:58.400 --> 00:25:00.240]  是在說「justice」
[00:25:00.240 --> 00:25:01.960]  只要你行公義
[00:25:01.960 --> 00:25:03.000]  justice
[00:25:03.000 --> 00:25:04.200]  好憐憫
[00:25:04.200 --> 00:25:05.320]  kindness
[00:25:05.320 --> 00:25:06.840]  全謙卑的心
[00:25:06.840 --> 00:25:07.920]  humble
[00:25:07.920 --> 00:25:09.760]  與你的神同行
[00:25:09.760 --> 00:25:15.400]  弟兄姊妹我們需要維護公義不欺壓弱小
[00:25:15.400 --> 00:25:16.800]  作為神的管家
[00:25:16.800 --> 00:25:19.000]  我們需要有這三樣的質素
[00:25:19.000 --> 00:25:22.080]  就是承認神是我們資源的主人
[00:25:22.080 --> 00:25:23.720]  樂意分享不要放縱私慾
[00:25:23.720 --> 00:25:26.440]  維護公義不欺壓弱小
[00:25:26.440 --> 00:25:27.440]  那你可能說
[00:25:27.440 --> 00:25:28.120]  等一下
[00:25:28.120 --> 00:25:30.480]  我沒有什麼資源
[00:25:30.480 --> 00:25:32.840]  我的銀行戶口又不是很多錢
[00:25:32.840 --> 00:25:33.920]  我又沒有財
[00:25:33.920 --> 00:25:35.720]  就是沒有物業
[00:25:35.720 --> 00:25:39.240]  那好像不是在說我
[00:25:39.240 --> 00:25:40.640]  等一下
[00:25:40.640 --> 00:25:43.000]  你知不知道其實你有很多資源
[00:25:43.000 --> 00:25:45.400]  我自己試想列出這些資源
[00:25:45.400 --> 00:25:47.480]  看看你同不同意
[00:25:47.480 --> 00:25:49.160]  有三類型的資源我列出了
[00:25:49.160 --> 00:25:50.000]  有物質的資源
[00:25:50.000 --> 00:25:50.880]  關係的資源
[00:25:50.880 --> 00:25:54.200]  以及屬靈的資源
[00:25:54.200 --> 00:25:56.560]  金錢財富產業我不說了
[00:25:56.560 --> 00:25:58.400]  大家都明白
[00:25:58.400 --> 00:25:59.440]  我們物質資源還有
[00:25:59.440 --> 00:26:00.120]  制御
[00:26:00.120 --> 00:26:01.280]  時間
[00:26:01.280 --> 00:26:02.560]  才幹技能
[00:26:02.560 --> 00:26:03.360]  你的身體
[00:26:03.360 --> 00:26:04.520]  就是你的健康
[00:26:04.520 --> 00:26:06.520]  你的體魄
[00:26:06.520 --> 00:26:07.440]  體能
[00:26:07.440 --> 00:26:08.920]  這些都是物質資源
[00:26:08.920 --> 00:26:11.240]  你有沒有好好運用你的物質資源
[00:26:11.240 --> 00:26:13.520]  用回剛才那三個教導
[00:26:13.520 --> 00:26:16.440]  去運用這些物質資源呢
[00:26:16.440 --> 00:26:18.200]  關係資產
[00:26:18.200 --> 00:26:19.080]  有人際網絡
[00:26:19.080 --> 00:26:19.760]  家庭關係
[00:26:19.760 --> 00:26:23.400]  教會肢體
[00:26:23.400 --> 00:26:27.160]  你有沒有好好運用這些關係資源呢
[00:26:27.160 --> 00:26:28.080]  你知道
[00:26:28.080 --> 00:26:29.440]  有些人知道
[00:26:29.440 --> 00:26:30.280]  十一月的時間
[00:26:30.280 --> 00:26:31.320]  我們有
[00:26:31.320 --> 00:26:33.840]  剛才說到的甘泉
[00:26:33.840 --> 00:26:34.760]  我們有一個晚宴
[00:26:34.760 --> 00:26:35.960]  籌款晚宴
[00:26:35.960 --> 00:26:39.160]  當中我們邀請了一些特別嘉賓
[00:26:39.160 --> 00:26:41.720]  是怎樣邀請的呢
[00:26:41.720 --> 00:26:42.800]  原來是透過
[00:26:42.800 --> 00:26:44.080]  我們大興之會當中
[00:26:44.080 --> 00:26:46.880]  一些人際的網絡
[00:26:46.880 --> 00:26:50.400]  然後聯絡到一些特別嘉賓在當中
[00:26:50.400 --> 00:26:52.000]  這個就是一個例子
[00:26:52.000 --> 00:26:53.520]  怎樣運用我們人際資源
[00:26:53.520 --> 00:26:57.560]  做一個中心的管家
[00:26:57.560 --> 00:26:58.840]  屬靈的資產
[00:26:58.840 --> 00:27:00.600]  福音的真理
[00:27:00.600 --> 00:27:02.720]  待在座信了耶穌的
[00:27:02.720 --> 00:27:04.400]  都知道福音的好處
[00:27:04.400 --> 00:27:06.520]  否則你都不會信了信了耶穌
[00:27:06.520 --> 00:27:07.440]  你有福音
[00:27:07.440 --> 00:27:09.480]  你有救恩
[00:27:09.480 --> 00:27:10.080]  這個福音
[00:27:10.080 --> 00:27:12.000]  你不知道你會不會回家放在雪櫃
[00:27:12.000 --> 00:27:13.560]  或者放在衣櫃裡
[00:27:13.560 --> 00:27:16.200]  或者你將它藏在你的格萬裡
[00:27:16.200 --> 00:27:17.880]  不跟別人分享呢
[00:27:17.880 --> 00:27:20.120]  我們要履行大使命
[00:27:20.120 --> 00:27:21.440]  福音的真理
[00:27:21.440 --> 00:27:23.040]  是我們其中的資產
[00:27:23.040 --> 00:27:25.120]  我們需要與人分享
[00:27:25.120 --> 00:27:27.240]  苦難和經歷同樣
[00:27:27.240 --> 00:27:28.560]  你說我有一個經歷
[00:27:28.560 --> 00:27:29.440]  有些很特別的經歷
[00:27:29.440 --> 00:27:31.480]  無論開心不開心的
[00:27:31.480 --> 00:27:32.880]  好的壞的
[00:27:32.880 --> 00:27:35.120]  會不會你都能夠與人分享呢
[00:27:35.120 --> 00:27:37.600]  用來鼓勵其他身邊的人呢
[00:27:37.600 --> 00:27:39.040]  成為他們的激勵呢
[00:27:39.040 --> 00:27:39.840]  聖靈恩賜
[00:27:39.840 --> 00:27:40.600]  神的應許
[00:27:40.600 --> 00:27:42.040]  同樣我們需要
[00:27:42.040 --> 00:27:45.000]  好好地運用在神的角度裡
[00:27:45.000 --> 00:27:46.040]  那麼一開始的時間
[00:27:46.040 --> 00:27:47.560]  剛才我就說了
[00:27:47.560 --> 00:27:52.200]  牙閣所警告我們的三件事情
[00:27:52.200 --> 00:27:54.680]  就是食物
[00:27:54.680 --> 00:27:55.520]  衣服
[00:27:55.520 --> 00:27:57.240]  以及我們的錢
[00:27:57.240 --> 00:27:58.240]  那麼在實際的行動上
[00:27:58.240 --> 00:28:00.960]  我們可以怎樣回應呢
[00:28:00.960 --> 00:28:01.920]  你們的財物剛才說的
[00:28:01.920 --> 00:28:04.440]  就是會腐爛那些食物
[00:28:04.440 --> 00:28:07.440]  那麼如果你用一個
[00:28:07.440 --> 00:28:08.600]  簡單一點的回應的方法
[00:28:08.600 --> 00:28:09.640]  你可以怎樣做呢
[00:28:09.640 --> 00:28:11.720]  就是可以捐食物去食物銀行
[00:28:11.720 --> 00:28:13.400]  Food Drive
[00:28:13.400 --> 00:28:14.320]  如果是衣物的話
[00:28:14.320 --> 00:28:19.160]  你就可以將衣服捐去
[00:28:19.160 --> 00:28:20.960]  如果有一些地方機構
[00:28:20.960 --> 00:28:22.360]  收集舊的衣物的時候
[00:28:22.360 --> 00:28:23.880]  你可以捐給他們
[00:28:23.880 --> 00:28:24.880]  金錢
[00:28:24.880 --> 00:28:26.240]  那麼你說金錢
[00:28:26.240 --> 00:28:27.000]  那麼簡單啦
[00:28:27.000 --> 00:28:28.240]  奉獻啦
[00:28:28.240 --> 00:28:29.680]  金錢
[00:28:29.680 --> 00:28:32.320]  我們有沒有懂得
[00:28:32.320 --> 00:28:33.640]  職財寶在天呢
[00:28:33.640 --> 00:28:35.520]  投資在運營的角度呢
[00:28:35.520 --> 00:28:37.520]  剛才我所說的所有的資源
[00:28:37.520 --> 00:28:38.600]  資產
[00:28:38.600 --> 00:28:39.400]  你可以想想
[00:28:39.400 --> 00:28:42.440]  你可能想得更多
[00:28:42.440 --> 00:28:43.720]  但是當你想的時候
[00:28:43.720 --> 00:28:44.480]  其實很簡單
[00:28:44.480 --> 00:28:45.320]  你想一想
[00:28:45.320 --> 00:28:46.840]  約伯在約伯記說什麼呢
[00:28:46.840 --> 00:28:47.520]  他說
[00:28:47.520 --> 00:28:50.760]  我赤身出於霧台
[00:28:50.760 --> 00:28:51.840]  原來我們來這個世界的時候
[00:28:51.840 --> 00:28:53.200]  什麼都沒有
[00:28:53.200 --> 00:28:54.560]  而今天你擁有的任何東西
[00:28:54.560 --> 00:28:55.400]  無論你的財物
[00:28:55.400 --> 00:28:56.000]  你的關係
[00:28:56.000 --> 00:28:58.560]  你的屬靈資產
[00:28:58.560 --> 00:29:02.400]  都是你出生之後才有的
[00:29:02.400 --> 00:29:05.600]  我們約伯也跟著說
[00:29:05.600 --> 00:29:08.160]  我必赤身歸回
[00:29:08.160 --> 00:29:09.840]  到時我們什麼都拿不走
[00:29:09.840 --> 00:29:10.440]  你想想
[00:29:10.440 --> 00:29:11.680]  你來的時候沒有的東西
[00:29:11.680 --> 00:29:13.160]  你走的時候拿不走的東西
[00:29:13.160 --> 00:29:16.520]  那些就是託付給你的屬靈資產
[00:29:16.520 --> 00:29:19.320]  那些就是託付給你的資產
[00:29:19.320 --> 00:29:21.520]  那些就是神要你做管家的時候
[00:29:21.520 --> 00:29:23.280]  很好的運營的東西
[00:29:23.280 --> 00:29:24.320]  不過
[00:29:24.320 --> 00:29:26.080]  有一件事你拿得走的
[00:29:26.080 --> 00:29:28.760]  就是投資在這個榮幸的角度裡面
[00:29:28.760 --> 00:29:31.080]  那實際上我們可以做些什麼呢
[00:29:31.080 --> 00:29:32.640]  那你可以待會
[00:29:32.640 --> 00:29:35.120]  一點鐘的時間回來教會
[00:29:35.120 --> 00:29:39.200]  那你就會有專人告訴你
[00:29:39.200 --> 00:29:40.880]  看你會不會受感動
[00:29:40.880 --> 00:29:43.000]  以致你會在當中
[00:29:43.000 --> 00:29:45.040]  做出一些決定
[00:29:45.040 --> 00:29:46.720]  一點鐘
[00:29:46.720 --> 00:29:47.400]  那在結束的時候
[00:29:47.400 --> 00:29:50.920]  我想用一段經文來結束今天的講道
[00:29:50.920 --> 00:29:52.920]  那就是提摩太前書的第六章
[00:29:52.920 --> 00:29:54.120]  這個地方
[00:29:54.120 --> 00:29:57.160]  保羅在這三節的經文
[00:29:57.160 --> 00:29:58.960]  十七到十九節
[00:29:58.960 --> 00:30:02.560]  是對比現今的時候
[00:30:02.560 --> 00:30:05.360]  就是今世和將來永恆
[00:30:05.360 --> 00:30:08.360]  那麼這三節的經文裡面
[00:30:08.360 --> 00:30:13.080]  就有一個yes
[00:30:13.080 --> 00:30:15.400]  兩個no
[00:30:15.400 --> 00:30:17.880]  有很多事情要做
[00:30:17.880 --> 00:30:18.520]  OK
[00:30:18.520 --> 00:30:19.800]  我讀的時候
[00:30:19.800 --> 00:30:20.920]  我會讀這些經文
[00:30:20.920 --> 00:30:23.040]  但是我就想邀請
[00:30:23.040 --> 00:30:25.360]  我左手邊這一排的頂子妹
[00:30:25.360 --> 00:30:27.080]  當讀到第一個no的時候
[00:30:27.080 --> 00:30:27.920]  我會指示你的
[00:30:27.920 --> 00:30:30.920]  你就跟我一起讀第一個no
[00:30:30.920 --> 00:30:33.280]  右手邊這班頂子妹
[00:30:33.280 --> 00:30:34.840]  就可以讀第二個no
[00:30:34.840 --> 00:30:35.880]  我都會指示你的
[00:30:35.880 --> 00:30:36.920]  好不好
[00:30:36.920 --> 00:30:38.640]  接著我們一起會讀
[00:30:38.640 --> 00:30:40.840]  那一個的yes
[00:30:40.840 --> 00:30:41.640]  行不行
[00:30:41.640 --> 00:30:42.680]  提摩太前書的第六章
[00:30:42.680 --> 00:30:44.160]  十七到十九節
[00:30:44.160 --> 00:30:45.080]  一個yes兩個no
[00:30:45.080 --> 00:30:45.960]  有很多事情要做
[00:30:45.960 --> 00:30:47.000]  我們留意著
[00:30:47.000 --> 00:30:49.280]  至於那些今世富足的人
[00:30:49.280 --> 00:30:53.760]  你們要屬乎他們
[00:30:53.760 --> 00:30:54.720]  對了
[00:30:54.720 --> 00:30:59.160]  入
[00:30:59.160 --> 00:30:59.680]  對了
[00:30:59.680 --> 00:31:05.640]  我們要怎樣
[00:31:05.640 --> 00:31:06.560]  沒錯
[00:31:06.560 --> 00:31:09.200]  剛才一個yes兩個no
[00:31:09.200 --> 00:31:11.640]  是在說我們內心的
[00:31:11.640 --> 00:31:12.320]  第十八節
[00:31:12.320 --> 00:31:13.600]  我們要行動了
[00:31:13.600 --> 00:31:14.000]  預備
[00:31:14.000 --> 00:31:15.680]  十八節我讀給你們聽
[00:31:15.680 --> 00:31:17.520]  又要屬乎他們
[00:31:17.520 --> 00:31:18.880]  行善
[00:31:18.880 --> 00:31:21.040]  在好事上富足
[00:31:21.040 --> 00:31:23.960]  甘心施捨
[00:31:23.960 --> 00:31:26.520]  樂意分享
[00:31:26.520 --> 00:31:29.080]  為自己積存財富
[00:31:29.080 --> 00:31:30.440]  在那裡
[00:31:30.440 --> 00:31:34.000]  為將來打美好的根基
[00:31:34.000 --> 00:31:35.640]  好使他們能把握
[00:31:35.640 --> 00:31:37.000]  那真正的生命
[00:31:37.000 --> 00:31:39.040]  一個永生的生命
[00:31:39.040 --> 00:31:42.160]  好 我們一起祈禱
[00:31:42.160 --> 00:31:42.440]  親愛的主
[00:31:42.440 --> 00:31:43.800]  多謝你今天早上
[00:31:43.800 --> 00:31:45.920]  透過阿國書對我們的提醒
[00:31:45.920 --> 00:31:46.600]  對我們的教導
[00:31:46.600 --> 00:31:48.280]  求求你自己激勵我們
[00:31:48.280 --> 00:31:50.560]  怎樣做一個中心的管家
[00:31:50.560 --> 00:31:52.600]  我們要認識
[00:31:52.600 --> 00:31:55.320]  你是我們資源的主人
[00:31:55.320 --> 00:31:56.040]  我們要認識
[00:31:56.040 --> 00:31:58.200]  這些都是你自己透過
[00:31:58.200 --> 00:32:02.880]  不同的制御
[00:32:02.880 --> 00:32:03.800]  不同的時候
[00:32:03.800 --> 00:32:06.800]  將這些資源交託給我們
[00:32:06.800 --> 00:32:08.000]  讓我們要我們的
[00:32:08.000 --> 00:32:09.640]  就是要體貼你的心意
[00:32:09.640 --> 00:32:10.640]  怎樣的回應
[00:32:10.640 --> 00:32:14.040]  怎樣做出一個合理心意的決定
[00:32:14.040 --> 00:32:15.840]  透過你的心意的選擇
[00:32:15.840 --> 00:32:18.360]  以至你自己所緊張的事情
[00:32:18.360 --> 00:32:19.400]  得以成就
[00:32:19.400 --> 00:32:20.560]  我們求求你自己
[00:32:20.560 --> 00:32:21.320]  鼓勵和激勵我們
[00:32:21.320 --> 00:32:22.200]  教導我們
[00:32:22.200 --> 00:32:23.440]  聖靈繼續教導我們
[00:32:23.440 --> 00:32:26.920]  怎樣做一個中心的管家
[00:32:26.920 --> 00:32:27.920]  多謝你聽我們吐高
[00:32:27.920 --> 00:32:30.120]  教託是奉一堆耶穌名字祈求
[00:32:30.120 --> 00:32:30.440]  Amen
