
[00:00:00.000 --> 00:00:04.100]  幾個禮拜都是看不同的詩篇,楊詩篇對我們講說話
[00:18:47.640 --> 00:18:51.400]  它再回憶上帝在他們身上做過的事
[00:18:51.400 --> 00:18:52.440]  說些甚麼
[00:18:52.440 --> 00:18:55.880]  他說耶和華在曠野之地看顧你們
[00:18:55.880 --> 00:18:58.320]  看顧他就是以色列
[00:18:58.320 --> 00:19:00.640]  鷹怎樣搞動巢穴
[00:19:00.640 --> 00:19:03.320]  使初鷹在上面飛翔
[00:19:03.320 --> 00:19:06.680]  展開雙翅接著初鷹
[00:19:06.680 --> 00:19:09.000]  背在兩翼之上
[00:19:09.000 --> 00:19:12.680]  耶和華也是照樣獨自的去引導他
[00:19:12.680 --> 00:19:17.080]  並無外邦的別臣與他同在
[00:19:17.080 --> 00:19:18.680]  耶和華洗以色列
[00:19:18.680 --> 00:19:20.120]  洗他的子民
[00:19:20.120 --> 00:19:25.560]  請持在地的高處
[00:19:25.560 --> 00:19:26.600]  四十年曠野
[00:19:26.600 --> 00:19:28.680]  完結了
[00:19:28.680 --> 00:19:29.920]  憶想回
[00:19:29.920 --> 00:19:30.800]  甚麼回
[00:19:30.800 --> 00:19:33.040]  記回的是甚麼
[00:19:33.040 --> 00:19:35.880]  不是曠野有多辛苦
[00:19:35.880 --> 00:19:40.080]  不是曠野有多難
[00:19:40.080 --> 00:19:44.240]  你想想你人生過了一段時間
[00:19:44.240 --> 00:19:46.240]  或者可能過了很長時間
[00:19:46.240 --> 00:19:48.560]  如果你已經想起的事
[00:19:48.560 --> 00:19:50.520]  就是有多苦的時候
[00:19:50.520 --> 00:19:53.440]  你想想那個生命
[00:19:53.440 --> 00:19:55.240]  是多麼的乾
[00:19:55.240 --> 00:19:57.840]  你想想你人生裡所想起的
[00:19:57.840 --> 00:19:58.760]  只不過是甚麼
[00:19:58.760 --> 00:19:59.840]  你所記載的
[00:19:59.840 --> 00:20:02.200]  或者是你所想起的主旋律
[00:20:02.200 --> 00:20:03.360]  只不過是你的失敗
[00:20:03.360 --> 00:20:06.240]  或者是你的考試失敗
[00:20:06.240 --> 00:20:09.720]  戀情失敗
[00:20:09.720 --> 00:20:11.480]  喪偶
[00:20:11.480 --> 00:20:14.680]  失去了我們最愛的
[00:20:14.680 --> 00:20:17.680]  失去了我們最希望有的情況
[00:20:17.680 --> 00:20:19.280]  甚至可能婚姻破裂
[00:20:19.280 --> 00:20:20.320]  如果你想起的事
[00:20:20.320 --> 00:20:22.160]  只不過是這些事的時候
[00:20:22.160 --> 00:20:23.760]  你想想那個生命是多麼的乾
[00:20:23.760 --> 00:20:27.280]  怎樣能夠存在
[00:20:27.280 --> 00:20:29.840]  摩西和以色列人再做一些回憶的時候
[00:20:29.840 --> 00:20:32.360]  他們就想起甚麼? 痴狂的任盲
[00:20:32.360 --> 00:20:38.000]  就是上帝怎樣去帶領他們經過
[00:20:38.000 --> 00:20:39.840]  你想想反過來看
[00:20:39.840 --> 00:20:42.080]  如果看回我們一輩子的時候
[00:20:42.080 --> 00:20:46.520]  我們想起的主旋律不是那些失敗的人
[00:20:46.520 --> 00:20:48.040]  失去的人
[00:20:48.040 --> 00:20:53.160]  而是他們想起上帝怎樣去拯救
[00:20:53.160 --> 00:20:55.680]  上帝和我的同在
[00:20:55.680 --> 00:20:58.040]  你想想你的生命
[00:20:58.040 --> 00:20:59.720]  你的生命
[00:20:59.720 --> 00:21:01.920]  會有多麼不同
[00:21:01.920 --> 00:21:03.800]  生命的最後回憶
[00:21:03.800 --> 00:21:07.480]  是上帝曾經在曠野裡帶領過的事
[00:21:07.480 --> 00:21:09.760]  大衛在先鞭六十三篇
[00:21:09.760 --> 00:21:11.400]  同樣一樣
[00:21:11.400 --> 00:21:15.640]  「我要在你翅膀任下歡呼」
[00:21:15.640 --> 00:21:16.920]  上帝的拯救
[00:21:16.920 --> 00:21:17.960]  值得我們的敬拜
[00:21:17.960 --> 00:21:19.280]  值得我們的歡呼
[00:21:19.280 --> 00:21:21.000]  並且給我們生命有力
[00:21:21.000 --> 00:21:23.160]  我希望你的記憶是一樣的
[00:21:23.160 --> 00:21:25.320]  我希望你的主旋律是一樣的
[00:21:25.320 --> 00:21:26.400]  你有的記憶
[00:21:26.400 --> 00:21:27.760]  最主要的東西
[00:21:27.760 --> 00:21:29.080]  所裝載的東西
[00:21:29.080 --> 00:21:30.800]  不僅是我的生命裡面有幾乎
[00:21:30.800 --> 00:21:32.360]  曾經跌過多少次
[00:21:32.360 --> 00:21:36.080]  失敗過多少次
[00:21:36.080 --> 00:21:39.280]  上帝在當中對你有的恩典
[00:21:39.280 --> 00:21:41.960]  這個才是最重要的
[00:21:41.960 --> 00:21:44.640]  翅膀還可以提到什麼
[00:21:44.640 --> 00:21:46.320]  你記得出海的記憶
[00:21:46.320 --> 00:21:48.320]  他們做藥櫃的時候
[00:21:48.320 --> 00:21:51.760]  沒有提過翅膀
[00:21:51.760 --> 00:21:53.760]  就是做上帝的藥櫃
[00:21:53.760 --> 00:21:55.320]  就是上帝的寶座
[00:21:55.320 --> 00:21:58.720]  裡面有兩塊的法板
[00:21:58.720 --> 00:22:01.160]  寶座的上面
[00:22:01.160 --> 00:22:03.520]  是有異基路棒
[00:22:03.520 --> 00:22:05.880]  兩隻天使
[00:22:05.880 --> 00:22:07.960]  兩隻天使是有翅膀
[00:22:07.960 --> 00:22:11.640]  去遮蓋著藥櫃
[00:22:11.640 --> 00:22:13.560]  翅膀就想起
[00:22:13.560 --> 00:22:15.480]  上帝的至聖所
[00:22:15.480 --> 00:22:17.120]  Holy of Holies
[00:22:17.120 --> 00:22:19.000]  在上帝的同在裡面
[00:22:19.000 --> 00:22:21.600]  我要在你翅膀底下
[00:22:21.600 --> 00:22:23.400]  去歡呼
[00:22:23.400 --> 00:22:25.040]  重視在抗議裡面
[00:22:25.040 --> 00:22:29.520]  猶如進入至聖所
[00:22:29.520 --> 00:22:31.200]  進入上帝自己的同在裡面
[00:22:31.200 --> 00:22:37.280]  見到上帝的榮耀
[00:22:37.280 --> 00:22:39.680]  大衛所記載的
[00:22:39.680 --> 00:22:41.600]  在抗議裡面
[00:22:41.600 --> 00:22:43.160]  為什麼可以仍然
[00:22:43.160 --> 00:22:44.240]  所謂什麼
[00:22:44.240 --> 00:22:47.360]  請持在高處
[00:22:47.360 --> 00:22:48.520]  可以請持在高處
[00:22:48.520 --> 00:22:50.800]  就是他來到去敬拜
[00:22:50.800 --> 00:22:52.880]  想起上帝的恩典
[00:22:52.880 --> 00:22:54.520]  上帝的榮耀
[00:22:54.520 --> 00:22:57.400]  記得上帝的同在是沒有間斷的
[00:22:57.400 --> 00:23:01.560]  C630成為你和我的禱告
[00:23:01.560 --> 00:23:04.920]  我不管你剛才選了什麼顏色
[00:23:04.920 --> 00:23:06.240]  總會高呼一些
[00:23:06.240 --> 00:23:11.160]  可能覺得不太好的情況
[00:23:11.160 --> 00:23:14.320]  讓你的記憶去維持你
[00:23:14.320 --> 00:23:15.960]  上帝的同在
[00:23:15.960 --> 00:23:18.280]  沒有間斷
[00:23:18.280 --> 00:23:19.840]  我們唱最後一首的詩歌
[00:23:19.840 --> 00:23:20.880]  胡彥斌詩歌
[00:23:20.880 --> 00:23:22.120]  我們請
[00:23:22.120 --> 00:23:24.160]  我們已經快了上來
[00:23:24.160 --> 00:23:27.520]  這首詩歌好像六十三篇一樣
[00:23:27.520 --> 00:23:29.840]  告訴我們
[00:23:29.840 --> 00:23:32.560]  如何可以在抗議裡面
[00:23:32.560 --> 00:23:36.240]  你仍然可以請持在高處
[00:23:36.240 --> 00:23:37.800]  讓你的主旋律
[00:23:37.800 --> 00:23:42.280]  是記起上帝和你的同在
[00:23:42.280 --> 00:23:44.640]  無論你今天什麼情況都好
[00:23:44.640 --> 00:23:46.720]  什麼心情都有
[00:23:46.720 --> 00:23:50.520]  這一個視窗就是上帝對你的講述
[00:23:50.520 --> 00:23:53.720]  我們唱這首詩歌
[00:23:53.720 --> 00:23:55.720]  全都謝謝你
[00:23:55.720 --> 00:23:57.720]  有你讓我們能夠去
[00:23:57.720 --> 00:24:00.160]  忘記你的榮耀
[00:24:00.160 --> 00:24:00.880]  在基督裡面
[00:24:00.880 --> 00:24:02.520]  在福音裡面
[00:24:02.520 --> 00:24:04.720]  就見到你自己的愛志
[00:24:04.720 --> 00:24:07.040]  將你的榮耀來彰化
[00:24:07.040 --> 00:24:09.840]  將你的愛彰現在十字架上
[00:24:09.840 --> 00:24:12.280]  十字架上的救人
[00:24:12.280 --> 00:24:13.920]  你自己墳墓裡面的見證
[00:24:13.920 --> 00:24:15.080]  給我們新的生命
[00:24:15.080 --> 00:24:20.440]  給我們一個超越任何境況的憤怒
[00:24:20.440 --> 00:24:21.680]  神我求你自己的祝福
[00:24:21.680 --> 00:24:22.800]  你自己的恩典
[00:24:22.800 --> 00:24:25.160]  我為了每一個人
[00:24:25.160 --> 00:24:27.120]  讓你的同在
[00:24:27.120 --> 00:24:30.760]  去繼續背我們向前
[00:24:30.760 --> 00:24:33.080]  在你的翅膀底下
[00:24:33.080 --> 00:24:34.760]  在你自己榮耀的底下
[00:24:34.760 --> 00:24:37.320]  讓我們知道
[00:24:37.320 --> 00:24:41.120]  你自己的同在沒有間斷
[00:24:41.120 --> 00:24:42.720]  為了每一位的代言節目
[00:24:42.720 --> 00:24:44.320]  無論是生命裡面
[00:24:44.320 --> 00:24:45.200]  學業裡面
[00:24:45.200 --> 00:24:45.840]  職業裡面
[00:24:45.840 --> 00:24:47.120]  任何的警方
[00:24:47.120 --> 00:24:50.800]  他們遇見不同的難處和抗議
[00:24:50.800 --> 00:24:54.680]  助你成為他們的力量
[00:24:54.680 --> 00:24:56.120]  背負他們經過
[00:24:56.120 --> 00:24:56.680]  讓我們知道
[00:24:56.680 --> 00:25:01.160]  你是那一位完全信誓的神
[00:25:01.160 --> 00:25:02.000]  感謝讚美你
[00:25:02.000 --> 00:25:03.720]  祈禱奉傳命
