
[00:00:00.000 --> 00:00:05.000]  感謝神我們看見Shakina Glory建電的工程進展的非常的快速
[00:18:20.000 --> 00:18:24.000]  拆敗他們出去拓殖新的小組
[00:18:24.000 --> 00:18:26.000]  因為一開始只有兩三個家庭
[00:18:26.000 --> 00:18:29.000]  所以新的小組也不會覺得壓力太大
[00:18:29.000 --> 00:18:32.000]  而且比較容易同心合一
[00:18:32.000 --> 00:18:36.000]  若是沒有弟兄姊妹要出去拓殖怎麼辦呢
[00:18:36.000 --> 00:18:38.000]  沒有弟兄姊妹出來怎麼辦
[00:18:38.000 --> 00:18:40.000]  小組長自己出去吧
[00:18:40.000 --> 00:18:41.000]  Hallelujah
[00:18:41.000 --> 00:18:42.000]  沒有弟兄姊妹出去
[00:18:42.000 --> 00:18:43.000]  小組長出去吧
[00:18:43.000 --> 00:18:45.000]  你很有經驗了
[00:18:45.000 --> 00:18:49.000]  只要帶兩三個家庭就可以出去做開拓的工作
[00:18:49.000 --> 00:18:54.000]  那原來的小組就留給新的小組長來帶
[00:18:54.000 --> 00:18:56.000]  對新的小組長來講
[00:18:56.000 --> 00:19:00.000]  留下來的人群都是很熟悉的組員
[00:19:00.000 --> 00:19:02.000]  壓力就不那麼大
[00:19:02.000 --> 00:19:06.000]  就比較有人願意來承擔小組長的角色
[00:19:06.000 --> 00:19:09.000]  弟兄姊求主來幫助我們
[00:19:09.000 --> 00:19:15.000]  永遠不要因為困難來停止小組增長的事工
[00:19:15.000 --> 00:19:20.000]  也千萬不要因為小組分支出去就擔心童工不夠
[00:19:20.000 --> 00:19:23.000]  事實上每當童工分支出去的時候
[00:19:23.000 --> 00:19:28.000]  神又會興起更多的童工在你旁邊成為你的幫助的
[00:19:28.000 --> 00:19:29.000]  Amen
[00:19:29.000 --> 00:19:31.000]  求主幫助我們每一個小組
[00:19:31.000 --> 00:19:37.000]  在今年求神給我們信心跟勇氣來經歷神擴張的恩典
[00:19:37.000 --> 00:19:39.000]  如果你是小組長
[00:19:39.000 --> 00:19:43.000]  你應該好好為小組的拓殖來禱告
[00:19:43.000 --> 00:19:47.000]  求神打發工人來收取他的莊稼
[00:19:47.000 --> 00:19:49.000]  如果你是小組員
[00:19:49.000 --> 00:19:53.000]  而且是長期在教會多年參加小組
[00:19:53.000 --> 00:19:55.000]  你要為自己來禱告
[00:19:55.000 --> 00:19:57.000]  在這個新的季節當中
[00:19:57.000 --> 00:20:00.000]  求神讓我們領受突破的恩高
[00:20:00.000 --> 00:20:04.000]  勇敢的出來承擔這個拓殖小組的工作
[00:20:04.000 --> 00:20:05.000]  Amen
[00:20:05.000 --> 00:20:06.000]  特別是今年
[00:20:06.000 --> 00:20:07.000]  弟兄姊我告訴你
[00:20:07.000 --> 00:20:08.000]  今年太特別了
[00:20:08.000 --> 00:20:13.000]  我們有一個Shakina Glory Breakthrough Anointing
[00:20:13.000 --> 00:20:14.000]  Amen
[00:20:14.000 --> 00:20:16.000]  這個恩高還在
[00:20:16.000 --> 00:20:17.000]  你不要以為已經過去沒了
[00:20:17.000 --> 00:20:19.000]  還在啦
[00:20:19.000 --> 00:20:23.000]  神已經降下突破的恩高在我們中間
[00:20:23.000 --> 00:20:25.000]  我們一定要把握機會
[00:20:25.000 --> 00:20:28.000]  憑著信心在今年跨越出去
[00:20:28.000 --> 00:20:33.000]  好讓我們整個小組在今年一同經歷神擴張的恩典
[00:20:33.000 --> 00:20:35.000]  Amen
[00:20:35.000 --> 00:20:38.000]  最後第四個要素是真實關懷的行動
[00:20:38.000 --> 00:20:43.000]  跟你們要真實關懷的行動
[00:20:43.000 --> 00:20:45.000]  我們看見這四個人
[00:20:45.000 --> 00:20:49.000]  他們聽見耶穌在這個房子裡面
[00:20:49.000 --> 00:20:51.000]  他們就不嫌麻煩
[00:20:51.000 --> 00:20:52.000]  說老實話挺麻煩
[00:20:52.000 --> 00:20:56.000]  要把攤子四個人抬起來還不大容易可見的
[00:20:56.000 --> 00:20:58.000]  不嫌麻煩
[00:20:58.000 --> 00:21:01.000]  把這個攤子帶到主的面前
[00:21:01.000 --> 00:21:04.000]  而且甚至不嫌麻煩的爬到屋頂
[00:21:04.000 --> 00:21:06.000]  想想也不容易
[00:21:06.000 --> 00:21:09.000]  如果拆了屋頂也不嫌容易的事情
[00:21:09.000 --> 00:21:13.000]  我們就看見他們那種肯付代價
[00:21:13.000 --> 00:21:15.000]  肯犧牲的愛
[00:21:15.000 --> 00:21:20.000]  而今天也許在我們生活周圍沒有這個攤子的存在
[00:21:20.000 --> 00:21:23.000]  但我就告訴你很多需要的人群
[00:21:23.000 --> 00:21:25.000]  很多人在心靈上有需要
[00:21:25.000 --> 00:21:28.000]  有人在面對破碎的家庭
[00:21:28.000 --> 00:21:31.000]  有人在身體疾病上被捆綁
[00:21:31.000 --> 00:21:34.000]  有人面對很多環境的一些難處
[00:21:34.000 --> 00:21:37.000]  今天同樣我們有責任
[00:21:37.000 --> 00:21:40.000]  要向他們來顯民主的憐憫
[00:21:40.000 --> 00:21:42.000]  顯民主的慈愛
[00:21:42.000 --> 00:21:45.000]  有人說今天基督徒最大的罪
[00:21:45.000 --> 00:21:49.000]  就是將神的愛保留了
[00:21:49.000 --> 00:21:51.000]  最大的罪是將神的愛
[00:21:51.000 --> 00:21:54.000]  我們享受我們領受的神愛非常的美好
[00:21:54.000 --> 00:21:58.000]  但是我們卻不願意將神的愛能夠流露出去
[00:21:58.000 --> 00:22:01.000]  很多時候我們只嫌麻煩
[00:22:01.000 --> 00:22:05.000]  就不願意伸出我們的手來幫助別人
[00:22:05.000 --> 00:22:08.000]  的確愛本身就是一件麻煩的事情
[00:22:08.000 --> 00:22:10.000]  但你有沒有想到過
[00:22:10.000 --> 00:22:16.000]  主耶穌從來沒有嫌我們麻煩而不來到這個世界上
[00:22:16.000 --> 00:22:19.000]  想想看你我今天麻不麻煩
[00:22:19.000 --> 00:22:21.000]  你我麻不麻煩
[00:22:21.000 --> 00:22:23.000]  很麻煩
[00:22:23.000 --> 00:22:25.000]  環境好的時候就忘記神的恩典
[00:22:25.000 --> 00:22:27.000]  環境不好就埋怨神
[00:22:27.000 --> 00:22:30.000]  麻煩的很我告訴你
[00:22:30.000 --> 00:22:34.000]  但神卻用捨己的愛來愛我們
[00:22:34.000 --> 00:22:37.000]  同樣今天我們也應當捨己的愛
[00:22:37.000 --> 00:22:40.000]  來愛我們身旁周圍的人
[00:22:40.000 --> 00:22:42.000]  一個人能力有限
[00:22:42.000 --> 00:22:44.000]  但四個人一起
[00:22:44.000 --> 00:22:46.000]  這就是小主
[00:22:46.000 --> 00:22:48.000]  四個人一起
[00:22:48.000 --> 00:22:50.000]  這是小主的功能
[00:22:50.000 --> 00:22:53.000]  我們就能把別人的需要帶到主的面前
[00:22:53.000 --> 00:22:59.000]  也讓我們自己能夠成為神施恩典的管道
[00:22:59.000 --> 00:23:04.000]  而那天當我們看見這四個人擺上的時候
[00:23:04.000 --> 00:23:06.000]  神蹟就發生了
[00:23:06.000 --> 00:23:09.000]  我們看見生命就改變
[00:23:09.000 --> 00:23:11.000]  而下個禮拜你可以想像
[00:23:11.000 --> 00:23:14.000]  下個禮拜這四個人在聚集的時候
[00:23:14.000 --> 00:23:17.000]  就不再是四人小組了
[00:23:17.000 --> 00:23:20.000]  他們在聚集的時候就五人小組了
[00:23:20.000 --> 00:23:27.000]  我們就看見小主的動力
[00:23:27.000 --> 00:23:30.000]  我們就看見在於主的同在
[00:23:30.000 --> 00:23:33.000]  在於一種擺上的心智
[00:23:33.000 --> 00:23:35.000]  在於同心合一的信心
[00:23:35.000 --> 00:23:38.000]  在於真實關懷的行動
[00:23:38.000 --> 00:23:40.000]  在這新的季節當中
[00:23:40.000 --> 00:23:41.000]  求主幫助我們
[00:23:41.000 --> 00:23:44.000]  重新尾聲在小主事工當中
[00:23:44.000 --> 00:23:46.000]  我深深的相信
[00:23:46.000 --> 00:23:52.000]  我們今年要在我們中間又做又新又大的事情
[00:23:52.000 --> 00:23:55.000]  但小主跟牧區一定要起來
[00:23:55.000 --> 00:24:00.000]  預備好來承接神的工作
[00:24:00.000 --> 00:24:02.000]  在座的小主掌門
[00:24:02.000 --> 00:24:05.000]  我需要你們為主興起
[00:24:05.000 --> 00:24:10.000]  勇敢的突破現在這種停滯不前的光景
[00:24:10.000 --> 00:24:11.000]  起來
[00:24:11.000 --> 00:24:15.000]  重新帶領著小主向前進
[00:24:15.000 --> 00:24:16.000]  弟兄姊妹
[00:24:16.000 --> 00:24:19.000]  同樣我也需要你們為主興起
[00:24:19.000 --> 00:24:21.000]  為你們的主掌禱告
[00:24:21.000 --> 00:24:22.000]  擺上自己
[00:24:22.000 --> 00:24:26.000]  協助主掌同心合一來興旺神的福音
[00:24:26.000 --> 00:24:27.000]  Amen
[00:24:27.000 --> 00:24:29.000]  不要一天到晚只看見主掌
[00:24:29.000 --> 00:24:30.000]  哎呀真辛苦啊
[00:24:30.000 --> 00:24:36.000]  看到難能可貴這麼好的主掌
[00:24:36.000 --> 00:24:38.000]  那他需要你了
[00:24:38.000 --> 00:24:43.000]  跟你們說他需要你
[00:24:43.000 --> 00:24:44.000]  我也鼓勵你
[00:24:44.000 --> 00:24:48.000]  如果你從來沒有承擔過小主掌的工作
[00:24:48.000 --> 00:24:49.000]  勇敢的在今年
[00:24:49.000 --> 00:24:54.000]  既然有Shakina Glory Breakthrough的Anointing降臨下來
[00:24:54.000 --> 00:25:00.000]  勇敢的在今年為主站立起來承擔這樣的工作
[00:25:00.000 --> 00:25:01.000]  Amen
[00:25:01.000 --> 00:25:03.000]  甚至有些人曾經做過小主掌
[00:25:03.000 --> 00:25:07.000]  我知道我們中間很多退休的小主掌
[00:25:07.000 --> 00:25:10.000]  我也鼓勵你回鍋吧
[00:25:10.000 --> 00:25:18.000]  求主重新點燃你福祉的心智
[00:25:18.000 --> 00:25:22.000]  不要叫人小看你年老
[00:25:22.000 --> 00:25:26.000]  重新點燃那福祉的心智
[00:25:26.000 --> 00:25:30.000]  再一次擺上你自己被主所使用
[00:25:30.000 --> 00:25:31.000]  Amen
[00:25:31.000 --> 00:25:35.000]  我再說當神要帶領整個向前進的時候
[00:25:35.000 --> 00:25:37.000]  不是只有牧師們向前進
[00:25:37.000 --> 00:25:41.000]  是大家一起向前進
[00:25:41.000 --> 00:25:45.000]  不是只有牧師們要擺上跟隨
[00:25:45.000 --> 00:25:49.000]  是大家都要一起擺上跟隨
[00:25:49.000 --> 00:25:50.000]  Amen
[00:25:50.000 --> 00:25:51.000]  我們一起禱告
[00:25:51.000 --> 00:25:52.000]  親愛的我們再次感謝你
[00:25:52.000 --> 00:25:53.000]  我們讚美你
[00:25:53.000 --> 00:25:56.000]  謝謝你的恩典是夠用的恩典
[00:25:56.000 --> 00:25:58.000]  我們再次來到你面前
[00:25:58.000 --> 00:26:02.000]  把整個教會帶到你的手中來
[00:26:02.000 --> 00:26:05.000]  我知道你在這個教會是有你的心意的
[00:26:05.000 --> 00:26:07.000]  是一個榮耀的計畫的
[00:26:07.000 --> 00:26:09.000]  也讓我們真的是再一次
[00:26:09.000 --> 00:26:12.000]  開悟我們已經看見你榮耀的計畫
[00:26:12.000 --> 00:26:16.000]  也再次全然尾聲擺上在你的面前
[00:26:16.000 --> 00:26:17.000]  為著每一個牧區
[00:26:17.000 --> 00:26:19.000]  每一個小主來祝福禱告
[00:26:19.000 --> 00:26:22.000]  讓我們在今年真的抓住這個機會
[00:26:22.000 --> 00:26:24.000]  是一個突破的機會
[00:26:24.000 --> 00:26:26.000]  那個恩高已經降臨了
[00:26:26.000 --> 00:26:28.000]  讓我們抓住這樣的機會
[00:26:28.000 --> 00:26:30.000]  勇敢的為你興起
[00:26:30.000 --> 00:26:34.000]  我們就一同能夠經歷你榮耀偉大的作為
[00:26:34.000 --> 00:26:36.000]  在每一個牧區每一個小主
[00:26:36.000 --> 00:26:39.000]  我們都能夠經歷你突破的恩典
[00:26:39.000 --> 00:26:40.000]  我們謝謝你
[00:26:40.000 --> 00:26:43.000]  感謝禱告奉耶穌得勝的祈求
[00:26:43.000 --> 00:26:44.000]  Amen
[00:26:44.000 --> 00:26:45.000]  Hallelujah
