
[00:00:00.000 --> 00:00:03.640]  我們講述有關主的名的時候
[00:19:01.480 --> 00:19:04.840]  不是去謀取個人的利益
[00:19:05.120 --> 00:19:07.840]  要避免使用對神不敬的言辭
[00:19:07.840 --> 00:19:09.720]  弟兄姊妹
[00:19:09.720 --> 00:19:15.960]  我們怎樣知道神對我們的期盼呢?
[00:19:15.960 --> 00:19:20.960]  有一年在2002年
[00:19:20.960 --> 00:19:24.480]  2002年在之前的教會侍奉
[00:19:24.480 --> 00:19:27.280]  教會慶祝四十週年
[00:19:27.280 --> 00:19:29.560]  四十週年是
[00:19:33.160 --> 00:19:36.960]  四十週年在預備培靈會講章的時候收到電話
[00:19:36.960 --> 00:19:39.280]  說弟兄失敗了
[00:19:39.280 --> 00:19:44.240]  失敗的意思是他犯了奸淫
[00:19:44.240 --> 00:19:48.440]  接著跟著的日子就和他做了很多輔導
[00:19:48.440 --> 00:19:50.960]  紀律挽回的工作
[00:19:50.960 --> 00:19:53.880]  一而再再而三
[00:19:53.880 --> 00:20:00.120]  做輔導他仍然是犯同樣的過犯
[00:20:01.920 --> 00:20:03.560]  最後四位牧師就和他講
[00:20:03.560 --> 00:20:06.480]  「不行了,我們不能夠接受
[00:20:06.480 --> 00:20:11.160]  你要離開教會」
[00:20:11.160 --> 00:20:15.720]  很厲害的一個人
[00:20:15.720 --> 00:20:17.720]  很有恩賜的一個人
[00:20:17.720 --> 00:20:20.920]  高大威猛又英俊的一個人
[00:20:20.920 --> 00:20:27.560]  最後陪他上法院
[00:20:27.560 --> 00:20:31.240]  告訴他你在神面前犯錯
[00:20:31.240 --> 00:20:33.240]  縱然你被判無罪
[00:20:33.240 --> 00:20:35.480]  你要悔改
[00:20:35.480 --> 00:20:39.240]  你在五年之內是不能有帶領性的服侍
[00:20:39.240 --> 00:20:40.880]  最後他就離開了
[00:20:40.880 --> 00:20:45.600]  我勸他不要離開
[00:20:45.600 --> 00:20:47.280]  你千萬不要離開香港
[00:20:47.280 --> 00:20:48.640]  離開香港我會追砍你
[00:20:48.640 --> 00:20:49.960]  追砍的意思是
[00:20:49.960 --> 00:20:53.600]  我全世界要將你的情況告訴別人
[00:20:53.600 --> 00:20:56.360]  他的悔改書臨走的時候問
[00:20:56.360 --> 00:20:57.640]  「牧師可不可以還給我」
[00:20:57.840 --> 00:21:02.440]  「不行,要存檔,存在教會,直到永遠」
[00:21:02.440 --> 00:21:11.360]  接著要驅逐他
[00:21:11.360 --> 00:21:12.680]  他講了一句說話
[00:21:12.680 --> 00:21:18.040]  當時對我來說是很震撼的
[00:21:18.040 --> 00:21:21.320]  「你們這樣做,主耶穌是不開心的」
[00:21:21.320 --> 00:21:25.280]  「主耶穌不開心?」
[00:21:25.800 --> 00:21:28.080]  我說「是的,你自己跟主耶穌說吧」
[00:21:28.080 --> 00:21:30.760]  我心裏真的留下了一句說話
[00:21:30.760 --> 00:21:32.240]  「你去死吧」
[00:21:32.240 --> 00:21:36.640]  我很生氣
[00:21:36.640 --> 00:21:40.560]  最後一個人很聰明
[00:21:40.560 --> 00:21:42.680]  自己開茶經小組
[00:21:42.680 --> 00:21:45.360]  接著得到幾個傳道目者的信任
[00:21:45.360 --> 00:21:50.800]  我那段是踢出教會的告示
[00:21:50.800 --> 00:21:52.520]  四分之一版在時代論壇刊登了
[00:21:52.520 --> 00:21:55.560]  仍然有人被他騙
[00:21:56.000 --> 00:21:59.800]  幾年之後,我安納了做牧師
[00:21:59.800 --> 00:22:03.600]  再過多一年時間
[00:22:03.600 --> 00:22:05.480]  又看到時代論壇一片小小的
[00:22:05.480 --> 00:22:07.360]  他已經被褫奪牧師的職位
[00:22:07.360 --> 00:22:15.840]  這是忘清神的名字?
[00:22:15.840 --> 00:22:17.280]  是否羞辱神的名字?
[00:22:17.280 --> 00:22:19.400]  他受傷害
[00:22:19.400 --> 00:22:22.080]  他傷害了的人是多麼困難
[00:22:22.440 --> 00:22:26.840]  最後他跟太太離婚,現在做外面的工作
[00:22:26.840 --> 00:22:29.120]  很可惜
[00:22:29.120 --> 00:22:33.920]  弟兄姊妹
[00:22:33.920 --> 00:22:36.920]  在生命裏,我們一定要知道
[00:22:36.920 --> 00:22:38.720]  神不喜悅
[00:22:38.720 --> 00:22:41.440]  我們用祂的名字是要達成一些目的
[00:22:41.440 --> 00:22:46.040]  當時,那位弟兄用耶穌的名字嚇我
[00:22:46.040 --> 00:22:48.800]  我突然間很驚嚇
[00:22:48.800 --> 00:22:50.560]  「嘩!你真厲害」
[00:22:50.560 --> 00:22:53.160]  「在這樣的情況下,你還用耶穌的名字?」
[00:22:53.160 --> 00:22:55.360]  弟兄姊妹
[00:22:55.360 --> 00:22:59.040]  神和祂的子民納約是要帶來祝福
[00:22:59.040 --> 00:23:02.280]  十誡是要讓人在生命裏面有一個均衡
[00:23:02.280 --> 00:23:04.000]  和諧的生活
[00:23:04.000 --> 00:23:05.520]  我們應該有的陽色
[00:23:05.520 --> 00:23:08.880]  在我們內心的層面,我們需要有的馴服
[00:23:08.880 --> 00:23:11.320]  就這位神給我們祝福
[00:23:11.320 --> 00:23:14.400]  第三誡是告訴我們
[00:23:14.400 --> 00:23:16.880]  我們口中所宣告出來的真實
[00:23:16.880 --> 00:23:18.320]  就是一個敬拜
[00:23:18.320 --> 00:23:20.800]  特別是我們講到神的名字的時候
[00:23:20.800 --> 00:23:23.800]  需要和我們的態度有關
[00:23:23.800 --> 00:23:27.480]  神的名是應當稱頌
[00:23:27.480 --> 00:23:29.400]  深層的目的
[00:23:29.400 --> 00:23:31.120]  就是因為我們要稱頌祂
[00:23:31.120 --> 00:23:34.000]  我們要保護神這個名字的時候
[00:23:34.000 --> 00:23:37.160]  以致我們好好能夠傳揚祂的名
[00:23:37.160 --> 00:23:39.000]  妄稱背後
[00:23:39.000 --> 00:23:40.800]  妄用背後
[00:23:40.800 --> 00:23:43.600]  就影響了神的名
[00:23:43.600 --> 00:23:44.920]  被宣講
[00:23:44.920 --> 00:23:45.880]  被傳揚
[00:23:45.880 --> 00:23:47.160]  被高舉
[00:23:49.320 --> 00:23:52.520]  「神啊!祢受當受的讚美
[00:23:52.520 --> 00:23:55.240]  正是與祢的名相稱
[00:23:55.240 --> 00:23:57.520]  直到地極」
[00:23:57.520 --> 00:24:00.400]  今天我們看十誡的時候
[00:24:00.400 --> 00:24:03.640]  不是一種規限、約束
[00:24:03.640 --> 00:24:06.560]  當我們看十誡的時候
[00:24:06.560 --> 00:24:08.640]  就好像詩人說
[00:24:08.640 --> 00:24:10.720]  「我何等愛慕祢的律法
[00:24:10.720 --> 00:24:13.640]  中人不住地思想」
[00:24:13.640 --> 00:24:17.200]  又好像《針研》裏面所講
[00:24:17.200 --> 00:24:19.000]  因為誡命是燈
[00:24:19.000 --> 00:24:20.800]  法則是光
[00:24:20.800 --> 00:24:24.840]  分晦的責備是生命之道
[00:24:24.840 --> 00:24:28.240]  人的生命可以維繫
[00:24:28.240 --> 00:24:30.640]  在神的話語律法裏面
[00:24:30.640 --> 00:24:36.360]  越能夠享受一種高度的自由
[00:24:36.360 --> 00:24:39.600]  十誡不是要給我們約束
[00:24:39.600 --> 00:24:43.920]  十誡的意義是要在我們的生命裏面
[00:24:43.920 --> 00:24:45.800]  藉著主耶穌基督的教導
[00:24:46.040 --> 00:24:47.560]  藉著神的誡命
[00:24:47.560 --> 00:24:52.200]  讓我們的生命可以大放異彩
[00:24:52.200 --> 00:24:54.320]  頂姐妹
[00:24:54.320 --> 00:24:58.840]  盼望當我們能夠愛慕的時候
[00:24:58.840 --> 00:25:02.920]  就有一種喜樂我們願意跟從
[00:25:02.920 --> 00:25:07.760]  當在生活句裏面
[00:25:07.760 --> 00:25:13.040]  就好像昔日李美記一樣去講
[00:25:14.320 --> 00:25:17.600]  「你們不要偷渡,不要欺騙
[00:25:17.600 --> 00:25:20.160]  不要指著我的名起假誓
[00:25:20.160 --> 00:25:21.720]  竊逐你神的名」
[00:25:21.720 --> 00:25:26.040]  最主要是神不想用祂的名
[00:25:26.040 --> 00:25:27.600]  為我們的品格
[00:25:27.600 --> 00:25:30.120]  不好的品格
[00:25:30.120 --> 00:25:33.760]  為我們的產品
[00:25:33.760 --> 00:25:35.720]  為我們的財產
[00:25:35.720 --> 00:25:38.040]  作各樣各樣的保證
[00:25:38.040 --> 00:25:40.160]  企圖蒙混
[00:25:41.160 --> 00:25:45.560]  又或者一種虔誠的假象
[00:25:45.560 --> 00:25:48.720]  我們就要很小心
[00:25:48.720 --> 00:25:52.640]  美國一個電視節目
[00:25:52.640 --> 00:25:54.160]  Motel William
[00:25:54.160 --> 00:25:55.080]  一個節目
[00:25:55.080 --> 00:25:56.160]  都很久的日子了
[00:25:56.160 --> 00:25:58.560]  在電視節目上
[00:25:58.560 --> 00:26:00.480]  一個女孩
[00:26:00.480 --> 00:26:08.200]  這個作家她看這個節目的時候
[00:26:08.200 --> 00:26:10.400]  一個濃妝艷抹的女士
[00:26:10.400 --> 00:26:13.000]  就向另一個女士宣稱
[00:26:13.000 --> 00:26:15.960]  「我向神發誓
[00:26:15.960 --> 00:26:19.480]  你下個月就可以有嬰兒」
[00:26:19.480 --> 00:26:24.440]  聽到的時候這個女士很興奮
[00:26:24.440 --> 00:26:26.720]  很興奮
[00:26:26.720 --> 00:26:30.920]  因為她已經流產了八次
[00:26:30.920 --> 00:26:35.320]  最後一次是胎死腹中
[00:26:35.320 --> 00:26:40.200]  但是這位女士這個靈媒
[00:26:40.600 --> 00:26:42.200]  我看她是一個靈媒
[00:26:42.200 --> 00:26:43.400]  她奉神的名
[00:26:43.400 --> 00:26:45.280]  她這樣說的時候
[00:26:45.280 --> 00:26:48.200]  如果真的有嬰兒
[00:26:48.200 --> 00:26:52.640]  但是又流產了
[00:26:52.640 --> 00:26:55.080]  如果沒有了的時候
[00:26:55.080 --> 00:26:59.480]  這位女子以為她真的遭受天譴
[00:26:59.480 --> 00:27:02.200]  我們要很小心
[00:27:02.200 --> 00:27:08.400]  不要很簡單地用神的名
[00:27:10.720 --> 00:27:12.000]  我們在生活裏面
[00:27:12.000 --> 00:27:14.680]  今天已經有一些人
[00:27:14.680 --> 00:27:18.200]  在政治上得到一些利益
[00:27:18.200 --> 00:27:22.720]  有些人可能在一些人事上
[00:27:22.720 --> 00:27:25.120]  用神的名帶來方便
[00:27:25.120 --> 00:27:26.920]  但是我們需要的
[00:27:26.920 --> 00:27:28.520]  我們要明白
[00:27:28.520 --> 00:27:29.520]  我們要知道
[00:27:29.520 --> 00:27:33.320]  神不喜悅
[00:27:33.320 --> 00:27:35.640]  我們隨便用祂的名
[00:27:35.640 --> 00:27:38.800]  一位猶太女作家
[00:27:39.360 --> 00:27:41.600]  Laura Schlesinger
[00:27:41.600 --> 00:27:45.440]  她在她的書《有關十誡》裏面這樣說
[00:27:45.440 --> 00:27:50.000]  她說詛咒神
[00:27:50.000 --> 00:27:51.120]  褻瀆神的名
[00:27:51.120 --> 00:27:52.560]  懵清神的旨意
[00:27:52.560 --> 00:27:55.320]  假裝和神有一種特別的關係
[00:27:55.320 --> 00:27:56.560]  以謀私利
[00:27:56.560 --> 00:27:59.240]  利用神的名操縱人事
[00:27:59.240 --> 00:28:03.040]  引用神的名從事邪惡的舉動
[00:28:03.040 --> 00:28:05.280]  就好像十字軍東征的時候
[00:28:05.280 --> 00:28:07.360]  空前的旗幟收著十字架
[00:28:08.280 --> 00:28:09.920]  標誌著一些官兵
[00:28:09.920 --> 00:28:13.160]  肆意殺人甚至強暴
[00:28:13.160 --> 00:28:16.560]  但是無意遵行許願
[00:28:16.560 --> 00:28:21.560]  或者以及一些是無意遵行許願誓詞承諾的人
[00:28:21.560 --> 00:28:25.480]  這些一切都是違反了第三條誡命
[00:28:25.480 --> 00:28:30.520]  等於她說我們要信徒要小心避免妄用神的名
[00:28:30.520 --> 00:28:34.280]  是表現了對神的愛
[00:28:34.280 --> 00:28:36.480]  不單止是這樣
[00:28:36.480 --> 00:28:37.200]  對神是這樣
[00:28:37.440 --> 00:28:40.640]  我們要小心避免咒罵配偶父母或者子女
[00:28:40.640 --> 00:28:42.920]  因為我們每次這樣做的時候
[00:28:42.920 --> 00:28:46.040]  都會貶低我們對這個人的敬意
[00:28:46.040 --> 00:28:51.240]  同樣當我們每次濫用神的名的時候
[00:28:51.240 --> 00:28:56.600]  都可能令自己和神更為疏遠
[00:28:56.600 --> 00:29:01.560]  如果第一個誡命是說唯一真神的權威
[00:29:01.560 --> 00:29:05.000]  第二個誡命是排除所有其他神體的權威
[00:29:05.160 --> 00:29:07.680]  第三個誡命是教導我們
[00:29:07.680 --> 00:29:11.560]  教導我們神的聖潔
[00:29:11.560 --> 00:29:14.200]  我們和祂的關係是神聖的
[00:29:14.200 --> 00:29:18.040]  以致我們和人和祂之間的名下
[00:29:18.040 --> 00:29:21.880]  我們需要彼此去負我們應盡的責任
[00:29:21.880 --> 00:29:24.840]  為願神賜福我們每一位
[00:29:24.840 --> 00:29:28.200]  因為這位神告訴我們
[00:29:28.200 --> 00:29:31.640]  不可以濫用祂的名
[00:29:31.640 --> 00:29:33.720]  我們都要很小心
[00:29:34.480 --> 00:29:36.000]  當我們濫用的時候
[00:29:36.000 --> 00:29:38.360]  祂不會以為我們沒有罪
[00:29:38.360 --> 00:29:40.000]  祂會懲罰我們
[00:29:40.000 --> 00:29:44.760]  求主的誡命告誡幫助我們
[00:29:44.760 --> 00:29:49.080]  曉得我們和神有一個恰當、合切的關係
[00:29:49.080 --> 00:29:50.480]  我們同心祈禱
[00:29:50.480 --> 00:29:55.040]  親愛的恩主
[00:29:55.040 --> 00:29:58.120]  為願主祢自己上上賜福、恩代我們
[00:29:58.120 --> 00:29:59.800]  一切都從祢而來
[00:29:59.800 --> 00:30:04.200]  我們只有全著感恩的心
[00:30:04.200 --> 00:30:05.840]  去領受祢給我們的一切
[00:30:05.840 --> 00:30:07.400]  主是幫助我們
[00:30:07.400 --> 00:30:08.920]  在世俗文化裡面
[00:30:08.920 --> 00:30:12.080]  我們很容易不經意
[00:30:12.080 --> 00:30:16.520]  又或者有時候刻意用了主祢自己的名
[00:30:16.520 --> 00:30:20.280]  是要達成我們一些私人的目的的時候
[00:30:20.280 --> 00:30:21.840]  主肯強烈赦免我們
[00:30:21.840 --> 00:30:23.120]  幫助我們
[00:30:23.120 --> 00:30:24.880]  告誡我們
[00:30:24.880 --> 00:30:27.960]  我們曉得祢的心意
[00:30:27.960 --> 00:30:30.320]  我們為願祢的名高舉
[00:30:30.320 --> 00:30:33.040]  我們專注讚美主祢自己
[00:30:33.040 --> 00:30:35.320]  一切偉大美好的作為
[00:30:35.320 --> 00:30:37.040]  願主賜福
[00:30:37.040 --> 00:30:38.520]  多謝我們恩主
[00:30:38.520 --> 00:30:39.800]  聽我們的祈禱
[00:30:39.800 --> 00:30:40.920]  奉主名求
[00:30:40.920 --> 00:30:41.760]  阿門
