
[00:00:00.000 --> 00:00:01.000]  過年
[00:20:51.760 --> 00:20:54.760]  那個人說我沒有身份證
[00:20:54.760 --> 00:20:57.760]  你何必問我是誰
[00:20:57.760 --> 00:21:00.760]  然後那個人在他的大腿窩
[00:21:00.760 --> 00:21:03.760]  窩了一把
[00:21:03.760 --> 00:21:06.760]  好像回內宮一樣 聖經說
[00:21:06.760 --> 00:21:09.760]  天亮的時候他的腿就瘸了
[00:21:09.760 --> 00:21:12.760]  這裡的經文26節說
[00:21:12.760 --> 00:21:15.760]  雅各贏了
[00:21:15.760 --> 00:21:18.760]  但是天亮的時候雅各瘸了 那個人走了
[00:21:18.760 --> 00:21:21.760]  好像又不是
[00:21:21.760 --> 00:21:24.760]  雅各贏了
[00:21:24.760 --> 00:21:27.760]  但是聖經把結論給我們披露出來了
[00:21:27.760 --> 00:21:30.760]  我們讀聖經就很舒服 因為他告訴我們了
[00:21:30.760 --> 00:21:33.760]  30節雅各說
[00:21:33.760 --> 00:21:40.760]  我面對面見了神
[00:21:40.760 --> 00:21:43.760]  這是他在見他哥哥之前
[00:21:43.760 --> 00:21:46.760]  他害怕他哥哥會殺死他跟全家
[00:21:46.760 --> 00:21:49.760]  他有這樣一個迫切的禱告
[00:21:49.760 --> 00:21:52.760]  生死存亡的禱告
[00:21:52.760 --> 00:21:55.760]  但是下面還有一關
[00:21:55.760 --> 00:21:58.760]  就是他要面對面
[00:21:58.760 --> 00:22:01.760]  跟神摔角搏鬥
[00:22:01.760 --> 00:22:04.760]  一個人要認識神
[00:22:04.760 --> 00:22:07.760]  是你一個人
[00:22:07.760 --> 00:22:10.760]  最好就是面對面
[00:22:10.760 --> 00:22:13.760]  我們看見耶穌基督是因為我們有信心
[00:22:13.760 --> 00:22:16.760]  不是做夢 做夢可以
[00:22:16.760 --> 00:22:19.760]  但是一個夢不是一個真實生活
[00:22:19.760 --> 00:22:22.760]  但聖經裡面耶穌基督說
[00:22:22.760 --> 00:22:25.760]  你們有信心的人有福了
[00:22:25.760 --> 00:22:28.760]  我們是相信神的話
[00:22:28.760 --> 00:22:31.760]  相信耶穌基督是道成肉身
[00:22:31.760 --> 00:22:34.760]  相信聖經說若有人在基督裡
[00:22:34.760 --> 00:22:37.760]  造的人
[00:22:37.760 --> 00:22:40.760]  舊事已過都變成新的了
[00:22:40.760 --> 00:22:43.760]  聖經裡面在雅各的人生
[00:22:43.760 --> 00:22:46.760]  你仔細看
[00:22:46.760 --> 00:22:49.760]  有一個很美的景象
[00:22:49.760 --> 00:22:52.760]  兩次提到太陽
[00:22:52.760 --> 00:22:55.760]  第一次就是他從家裡逃出來的時候
[00:22:55.760 --> 00:22:58.760]  他在曠野
[00:22:58.760 --> 00:23:01.760]  聖經說太陽下山
[00:23:01.760 --> 00:23:04.760]  雅各在曠野拿一個石頭睡覺
[00:23:04.760 --> 00:23:07.760]  日落黃昏的太陽
[00:23:07.760 --> 00:23:10.760]  那之後雅各就進入
[00:23:10.760 --> 00:23:13.760]  二十年的磨練 委屈
[00:23:13.760 --> 00:23:16.760]  熬練
[00:23:16.760 --> 00:23:19.760]  二十年之後回鄉的時候這一次
[00:23:19.760 --> 00:23:22.760]  第二次講到太陽
[00:23:22.760 --> 00:23:25.760]  跟神整夜的摔角
[00:23:25.760 --> 00:23:28.760]  成了一個新的雅各有了一個新的名字
[00:23:28.760 --> 00:23:31.760]  聖經說天亮以後
[00:23:31.760 --> 00:23:34.760]  雅各
[00:23:34.760 --> 00:23:37.760]  退就去了
[00:23:37.760 --> 00:23:40.760]  成了一個新的人
[00:23:40.760 --> 00:23:43.760]  兩次的太陽標誌著雅各的人生
[00:23:43.760 --> 00:23:46.760]  日落跟日出
[00:23:46.760 --> 00:23:49.760]  一轉眼二十年過去了
[00:23:49.760 --> 00:23:52.760]  我們都要認識神都要經歷神
[00:23:52.760 --> 00:23:55.760]  但是神讓我們認識他
[00:23:55.760 --> 00:24:01.760]  是透過我們發現自己無助
[00:24:01.760 --> 00:24:05.760]  這個叫做謙卑而且絕對的謙卑
[00:24:05.760 --> 00:24:09.760]  功課很難我們是斷斷續續的謙卑
[00:24:09.760 --> 00:24:12.760]  我們是虛線不是一條實線
[00:24:12.760 --> 00:24:15.760]  如果神有恩典我們能夠一直謙卑多好
[00:24:15.760 --> 00:24:19.760]  有的人在性格上先天就比較謙卑
[00:24:19.760 --> 00:24:22.760]  有的人在性格上比較
[00:24:22.760 --> 00:24:25.760]  容易廣東話說
[00:24:25.760 --> 00:24:28.760]  吼春
[00:24:28.760 --> 00:24:31.760]  普通話怎麼翻譯 吼春
[00:24:31.760 --> 00:24:34.760]  囂張 囂張 吼春
[00:24:34.760 --> 00:24:38.760]  你有恩賜你有才幹你會春
[00:24:38.760 --> 00:24:41.760]  我是從香港來的
[00:24:41.760 --> 00:24:44.760]  感覺不一樣
[00:24:44.760 --> 00:24:47.760]  紐約有什麼了不起的意思
[00:24:47.760 --> 00:24:50.760]  倫敦又怎樣
[00:24:50.760 --> 00:24:53.760]  倫敦也不容易
[00:24:53.760 --> 00:24:56.760]  但是萬事都會改變
[00:24:56.760 --> 00:24:59.760]  包括我們自己的才能和能力
[00:24:59.760 --> 00:25:02.760]  我上個月為什麼突然間在醫院
[00:25:02.760 --> 00:25:05.760]  你們能夠想像到嗎
[00:25:05.760 --> 00:25:08.760]  我想講一下你們也不要介意
[00:25:08.760 --> 00:25:11.760]  人老了都會發生
[00:25:11.760 --> 00:25:14.760]  韓劇常有的事情我叫朋友猜
[00:25:14.760 --> 00:25:17.760]  他們都猜不到
[00:25:17.760 --> 00:25:20.760]  當師母回答我的問題
[00:25:20.760 --> 00:25:23.760]  今天幾號他告訴我了
[00:25:23.760 --> 00:25:26.760]  我再問再問他覺得我很奇怪
[00:25:26.760 --> 00:25:29.760]  他就很有耐心
[00:25:29.760 --> 00:25:32.760]  平時如果我問三四次同一個問題
[00:25:32.760 --> 00:25:35.760]  他就可能聲音會大了
[00:25:35.760 --> 00:25:38.760]  我繼續問的時候我問了N這麼多次
[00:25:38.760 --> 00:25:41.760]  我的腦子好像電腦不能safe新的東西了
[00:25:41.760 --> 00:25:44.760]  我的兒子我的孫女的情況
[00:25:44.760 --> 00:25:47.760]  我現在的心理醫學
[00:25:47.760 --> 00:25:50.760]  叫Transient Global Amnesia
[00:25:50.760 --> 00:25:53.760]  暫時全腦失憶
[00:25:53.760 --> 00:25:56.760]  醫學網站說
[00:25:56.760 --> 00:25:59.760]  通常是50歲到70歲的人
[00:25:59.760 --> 00:26:02.760]  有一些症狀是真正的原因不知道
[00:26:02.760 --> 00:26:05.760]  一定是你的腦的問題
[00:26:05.760 --> 00:26:08.760]  發生六個小時到七個小時
[00:26:08.760 --> 00:26:11.760]  我怎樣去到醫院
[00:26:11.760 --> 00:26:14.760]  還好我們認識人
[00:26:14.760 --> 00:26:17.760]  就很快有醫生過來檢查等等
[00:26:17.760 --> 00:26:20.760]  要48個小時觀察
[00:26:20.760 --> 00:26:23.760]  最後怎麼弄得出來你知不知道
[00:26:23.760 --> 00:26:26.760]  如果你有失憶的問題要考試
[00:26:26.760 --> 00:26:29.760]  職業治療師一個護士拿一個考試的試卷
[00:26:29.760 --> 00:26:32.760]  我知道六七個小時以後我就回來了
[00:26:32.760 --> 00:26:35.760]  好像電腦你關機以後再開機正常了
[00:26:35.760 --> 00:26:38.760]  我們用電腦的
[00:26:38.760 --> 00:26:41.760]  其實在醫院那個病房裡面我是最年輕的人
[00:26:41.760 --> 00:26:44.760]  其他的人都是這裡有管
[00:26:44.760 --> 00:26:47.760]  而且半夜都在叫都在喊
[00:26:47.760 --> 00:26:50.760]  我醒過來我知道
[00:26:50.760 --> 00:26:53.760]  我心裡面覺得蠻對不起我這樣講
[00:26:53.760 --> 00:26:56.760]  蠻好玩的原來是這樣
[00:26:56.760 --> 00:26:59.760]  最後在考試考一些問題
[00:26:59.760 --> 00:27:02.760]  第一個問題是這裡是哪裡
[00:27:02.760 --> 00:27:05.760]  或者是QE屬於哪一區
[00:27:05.760 --> 00:27:08.760]  是很簡單的
[00:27:08.760 --> 00:27:11.760]  然後有一題你要畫一個時鐘十點十分
[00:27:11.760 --> 00:27:14.760]  我還問他畫尖沙咀的鐘還是畫倫敦的鐘
[00:27:14.760 --> 00:27:17.760]  我都可以畫的
[00:27:17.760 --> 00:27:20.760]  他說不要講那麼多你照著那個字上寫
[00:27:20.760 --> 00:27:23.760]  我心裡面想我畫一個三角形的鐘
[00:27:23.760 --> 00:27:26.760]  比較現代化的設計
[00:27:26.760 --> 00:27:29.760]  寫阿拉伯數字你知道50V這種
[00:27:29.760 --> 00:27:32.760]  他一定不給我合格
[00:27:32.760 --> 00:27:35.760]  弟兄姐妹
[00:27:35.760 --> 00:27:38.760]  我們的生命是有限的
[00:27:38.760 --> 00:27:41.760]  疾病是每一個人都有機會的
[00:27:41.760 --> 00:27:44.760]  死亡是最公平的
[00:27:44.760 --> 00:27:47.760]  我們的
[00:27:47.760 --> 00:27:50.760]  父親的父親的父親是不在世界了
[00:27:50.760 --> 00:27:53.760]  在有30年後
[00:27:53.760 --> 00:27:56.760]  或者50年後大家很多人都不在這裡
[00:27:56.760 --> 00:27:59.760]  我也不在這裡
[00:27:59.760 --> 00:28:02.760]  亞哥
[00:28:02.760 --> 00:28:05.760]  他哥哥的問題他用禱告來面對
[00:28:05.760 --> 00:28:08.760]  但是真正的問題是這位上帝
[00:28:08.760 --> 00:28:11.760]  跟他自己的改變
[00:28:11.760 --> 00:28:14.760]  聖經有一個解釋
[00:28:14.760 --> 00:28:17.760]  我們在香港很喜歡查經
[00:28:17.760 --> 00:28:20.760]  這個記載是平行的
[00:28:20.760 --> 00:28:23.760]  但是這個平行被打破了
[00:28:23.760 --> 00:28:26.760]  什麼意思你看平行的意思就是敘述文
[00:28:26.760 --> 00:28:29.760]  亞哥從家鄉逃難的時候
[00:28:29.760 --> 00:28:32.760]  神向他顯現他看到天梯
[00:28:32.760 --> 00:28:35.760]  然後他從米索巴達米逃出來的時候
[00:28:35.760 --> 00:28:38.760]  第二次逃難的時候在32章
[00:28:38.760 --> 00:28:41.760]  第一節第二節神又向他顯現
[00:28:41.760 --> 00:28:44.760]  那裡的經文通常我們不太留意就是
[00:28:44.760 --> 00:28:47.760]  神的使者遇見了亞哥
[00:28:47.760 --> 00:28:50.760]  亞哥看見他們說這裡叫瑪哈念
[00:28:50.760 --> 00:28:53.760]  然後是使者
[00:28:53.760 --> 00:28:56.760]  使者告訴他你哥哥現在來了帶著400人這麼多
[00:28:56.760 --> 00:28:59.760]  然後他就害怕他就禱告
[00:28:59.760 --> 00:29:03.760]  神兩次的顯現是平衡的經文
[00:29:03.760 --> 00:29:06.760]  這是很正常很自然的
[00:29:06.760 --> 00:29:09.760]  但是研究聖經的人告訴我們說
[00:29:09.760 --> 00:29:12.760]  現在出現了一個第三次神的顯現
[00:29:12.760 --> 00:29:15.760]  而且是面對面跟他摔跤
[00:29:15.760 --> 00:29:18.760]  這就把自然的這種狀況打破了
[00:29:18.760 --> 00:29:21.760]  這個自然的狀況打破的時候
[00:29:21.760 --> 00:29:24.760]  就預示亞哥的人生被顛覆了
[00:29:24.760 --> 00:29:27.760]  是不能解釋的
[00:29:27.760 --> 00:29:30.760]  而且這個人的名字我們不知道
[00:29:30.760 --> 00:29:33.760]  是不講名字的
[00:29:33.760 --> 00:29:36.760]  只不過最後亞哥說我見到了神
[00:29:36.760 --> 00:29:39.760]  這背後他有流淚
[00:29:39.760 --> 00:29:42.760]  和西亞書12章第三節第四節第五節
[00:29:42.760 --> 00:29:45.760]  那裡說亞哥跟天使摔跤
[00:29:45.760 --> 00:29:48.760]  流淚哭泣
[00:29:48.760 --> 00:29:51.760]  叫他祝福你祝福我
[00:29:51.760 --> 00:29:54.760]  這是付出代價的
[00:29:54.760 --> 00:29:57.760]  是在生與死之間
[00:29:57.760 --> 00:30:00.760]  面對神認識神
[00:30:00.760 --> 00:30:03.760]  天亮以後聖經說
[00:30:03.760 --> 00:30:06.760]  亞哥舉目觀看
[00:30:06.760 --> 00:30:09.760]  400個人在前面
[00:30:09.760 --> 00:30:12.760]  可能有灰塵
[00:30:12.760 --> 00:30:15.760]  然後前面是他的哥哥
[00:30:15.760 --> 00:30:18.760]  代表以前的一個族長
[00:30:18.760 --> 00:30:21.760]  就是王子帶領著一大批人
[00:30:21.760 --> 00:30:24.760]  來了
[00:30:24.760 --> 00:30:27.760]  三件事情
[00:30:27.760 --> 00:30:30.760]  第一亞哥謙卑下來
[00:30:30.760 --> 00:30:33.760]  他有五次在經文裡面
[00:30:33.760 --> 00:30:36.760]  前後他講我主
[00:30:36.760 --> 00:30:39.760]  這些是你的僕人
[00:30:39.760 --> 00:30:42.760]  禮物是你的僕人預備給你的
[00:30:42.760 --> 00:30:45.760]  希望你能夠寬容
[00:30:45.760 --> 00:30:48.760]  他謙卑的態度在他的語言用詞上
[00:30:48.760 --> 00:30:51.760]  彰顯出來
[00:30:51.760 --> 00:30:54.760]  我們要教人自己要練習
[00:30:54.760 --> 00:30:57.760]  在語言上表達我們的操練
[00:30:57.760 --> 00:31:00.760]  我在大埔區
[00:31:00.760 --> 00:31:03.760]  因為我們其中一間學校是在台北
[00:31:03.760 --> 00:31:06.760]  有的時候我找到了以後
[00:31:06.760 --> 00:31:09.760]  我不想麻煩一些老師
[00:31:09.760 --> 00:31:12.760]  就坐著喝一杯東西
[00:31:12.760 --> 00:31:15.760]  但是快餐店最多的時候吃飯的時間都是
[00:31:15.760 --> 00:31:18.760]  初中學生高中學生
[00:31:18.760 --> 00:31:21.760]  大部分都講普通話
[00:31:21.760 --> 00:31:24.760]  剛剛禮拜三的時候我也是坐在那裡
[00:31:24.760 --> 00:31:27.760]  坐30分鐘我旁邊有學生
[00:31:27.760 --> 00:31:30.760]  是別的學校的講普通話
[00:31:30.760 --> 00:31:33.760]  我好久沒有聽過這樣的普通話
[00:31:33.760 --> 00:31:36.760]  就是在講話的句尾
[00:31:36.760 --> 00:31:39.760]  廣東話是張字
[00:31:39.760 --> 00:31:42.760]  廣東話是出口
[00:31:42.760 --> 00:31:45.760]  會普通話的人知道
[00:31:45.760 --> 00:31:48.760]  我有一次在旅遊尖沙咀尖東的地方
[00:31:48.760 --> 00:31:51.760]  遊客跟他的孩子講話也有狠字
[00:31:51.760 --> 00:31:54.760]  他不是代表那個意思
[00:31:54.760 --> 00:31:57.760]  但是他講話是一個你知道有的時候有
[00:31:57.760 --> 00:32:00.760]  而這樣的話是在電視劇裡面你永遠看不到的選擇
[00:32:00.760 --> 00:32:03.760]  電影裡面偶爾有但是不多了
[00:32:03.760 --> 00:32:06.760]  我也跟校長講了 校長說老師們也知道
[00:32:06.760 --> 00:32:09.760]  像這樣的用詞用語
[00:32:09.760 --> 00:32:12.760]  要慢慢除掉
[00:32:12.760 --> 00:32:15.760]  孩子們都是跟父母長輩學來的
[00:32:15.760 --> 00:32:18.760]  語言是代表一個人
[00:32:18.760 --> 00:32:21.760]  他稱呼他哥哥豬 自己是僕人
[00:32:21.760 --> 00:32:24.760]  你可能說他要逃命
[00:32:24.760 --> 00:32:27.760]  怕哥哥 他要過這一關 他這樣講
[00:32:27.760 --> 00:32:30.760]  但是聖經幾次講
[00:32:30.760 --> 00:32:33.760]  你哥哥 我哥哥 他是在哥哥以外這樣使用
[00:32:33.760 --> 00:32:36.760]  他禱告的時候說我哥哥 以嫂
[00:32:36.760 --> 00:32:39.760]  但是他看到哥哥的時候 他是僕人
[00:32:39.760 --> 00:32:42.760]  但是第二件事情
[00:32:42.760 --> 00:32:45.760]  在動作上就是這節經文
[00:32:45.760 --> 00:32:48.760]  他是最後一個過河
[00:32:48.760 --> 00:32:51.760]  但是見他哥哥的時候
[00:32:51.760 --> 00:32:54.760]  他是第一個走過去
[00:32:54.760 --> 00:32:57.760]  聖經說 一連七次
[00:32:57.760 --> 00:33:00.760]  伏伏在地 哀敬他哥哥
[00:33:00.760 --> 00:33:03.760]  七次
[00:33:03.760 --> 00:33:06.760]  伏伏下拜的行大禮
[00:33:06.760 --> 00:33:09.760]  大家在生活裡面有沒有看過
[00:33:09.760 --> 00:33:12.760]  過年回去拜年家裡面
[00:33:12.760 --> 00:33:15.760]  有祖父曾祖父
[00:33:15.760 --> 00:33:18.760]  有沒有很嚴格的家庭
[00:33:18.760 --> 00:33:21.760]  書香門第
[00:33:21.760 --> 00:33:24.760]  有規矩的
[00:33:24.760 --> 00:33:27.760]  就是我父親的姑父
[00:33:27.760 --> 00:33:30.760]  教我怎麼樣拜年
[00:33:30.760 --> 00:33:33.760]  小的時候學過 現在忘了那個步驟
[00:33:33.760 --> 00:33:36.760]  三跪九叩之道
[00:33:36.760 --> 00:33:39.760]  有一年 我一生只看過一次
[00:33:39.760 --> 00:33:42.760]  三跪九叩 還是四跪十二叩
[00:33:42.760 --> 00:33:45.760]  四跪十二叩應該是對人 對皇帝
[00:33:45.760 --> 00:33:48.760]  是哪一年呢 就是1975年
[00:33:48.760 --> 00:33:51.760]  台灣來的弟兄姊妹知道
[00:33:51.760 --> 00:33:54.760]  1975年有一件大事
[00:33:54.760 --> 00:33:57.760]  有個重要的人離開世界
[00:33:57.760 --> 00:34:00.760]  就是蔣介石 在台灣叫蔣公
[00:34:00.760 --> 00:34:03.760]  他離開世界
[00:34:03.760 --> 00:34:06.760]  我們學校中學跟台灣大使館
[00:34:06.760 --> 00:34:09.760]  在首爾在韓國就有聯合的追悼會
[00:34:09.760 --> 00:34:12.760]  那麼追悼會那個年代
[00:34:12.760 --> 00:34:15.760]  四十多年前
[00:34:15.760 --> 00:34:18.760]  剛好五十年前
[00:34:18.760 --> 00:34:21.760]  四月五號 接近五十年前
[00:34:21.760 --> 00:34:24.760]  不同的僑界代表
[00:34:24.760 --> 00:34:27.760]  或者是嘉賓 貴賓
[00:34:27.760 --> 00:34:30.760]  都有祭拜鞠躬
[00:34:30.760 --> 00:34:33.760]  追悼會一鞠躬 二鞠躬 三鞠躬
[00:34:33.760 --> 00:34:36.760]  但是印象深刻的是
[00:34:36.760 --> 00:34:39.760]  我中學生了
[00:34:39.760 --> 00:34:42.760]  有一個老人穿長衫
[00:34:42.760 --> 00:34:45.760]  他跪下來又站起來
[00:34:45.760 --> 00:34:48.760]  他一直不停
[00:34:48.760 --> 00:34:51.760]  開始有老師感動
[00:34:51.760 --> 00:34:54.760]  有些女老師開始流淚
[00:34:54.760 --> 00:34:57.760]  有些稍微懂事的女同學
[00:34:57.760 --> 00:35:00.760]  原來他是在那裡做三跪九拜
[00:35:00.760 --> 00:35:03.760]  還是四跪十二拜
[00:35:03.760 --> 00:35:06.760]  我第一次看過
[00:35:06.760 --> 00:35:09.760]  但是他是誠心誠意的
[00:35:09.760 --> 00:35:12.760]  有一個電影
[00:35:12.760 --> 00:35:15.760]  南漢三城 韓國電影
[00:35:15.760 --> 00:35:18.760]  講到十七世紀
[00:35:18.760 --> 00:35:21.760]  清朝的軍到了朝鮮半島
[00:35:21.760 --> 00:35:24.760]  韓國國王在冬天四十幾天
[00:35:24.760 --> 00:35:27.760]  不能抵抗 最後投降
[00:35:27.760 --> 00:35:30.760]  結束的時候那個導演就安排
[00:35:30.760 --> 00:35:33.760]  那個叫仁祖 韓國國王
[00:35:33.760 --> 00:35:36.760]  出去向著入侵的
[00:35:36.760 --> 00:35:39.760]  清朝大軍的皇帝
[00:35:39.760 --> 00:35:42.760]  用這個三跪九拜
[00:35:42.760 --> 00:35:45.760]  就是對皇帝所行的大禮
[00:35:45.760 --> 00:35:48.760]  你看那個電影的時候
[00:35:48.760 --> 00:35:51.760]  故意編排到一個
[00:35:51.760 --> 00:35:54.760]  芙蓉國或者朝鮮半島的國王
[00:35:54.760 --> 00:35:57.760]  向新興起的清朝的
[00:35:57.760 --> 00:36:00.760]  一個君主下跪的那個場面
[00:36:00.760 --> 00:36:03.760]  很震撼
[00:36:03.760 --> 00:36:06.760]  雅各見他哥哥
[00:36:06.760 --> 00:36:09.760]  他人生最痛苦的一件事情
[00:36:09.760 --> 00:36:12.760]  做錯的事情 現在他要
[00:36:12.760 --> 00:36:15.760]  使他重回過去
[00:36:15.760 --> 00:36:18.760]  第三個要面對的
[00:36:18.760 --> 00:36:21.760]  就是受害人 他的哥哥
[00:36:21.760 --> 00:36:24.760]  他以對王 這裡說
[00:36:24.760 --> 00:36:27.760]  Robert Alter說 公元前
[00:36:27.760 --> 00:36:30.760]  2000年後半夜
[00:36:30.760 --> 00:36:33.760]  查經的人知道
[00:36:33.760 --> 00:36:36.760]  烏加列的文獻 還有阿瑪那書信
[00:36:36.760 --> 00:36:39.760]  有表明見國王的時候
[00:36:39.760 --> 00:36:42.760]  是用七次伏伏敬拜
[00:36:42.760 --> 00:36:45.760]  接近他哥哥
[00:36:45.760 --> 00:36:48.760]  為什麼這樣
[00:36:48.760 --> 00:36:51.760]  聖經裡面有很多的
[00:36:51.760 --> 00:36:54.760]  經文告訴我們
[00:36:54.760 --> 00:36:57.760]  雅各跟遺嫂的事情
[00:36:57.760 --> 00:37:00.760]  其中有一個講得不明顯的就是
[00:37:00.760 --> 00:37:03.760]  他哥哥說 我等爸爸離開世界
[00:37:03.760 --> 00:37:06.760]  我要報這個仇 他騙了我的長子
[00:37:06.760 --> 00:37:09.760]  又騙了我的祝福
[00:37:09.760 --> 00:37:12.760]  然後呢
[00:37:12.760 --> 00:37:15.760]  他的母親向爸爸說
[00:37:15.760 --> 00:37:18.760]  老大的媳婦我不喜歡
[00:37:18.760 --> 00:37:21.760]  我活著還有什麼意思
[00:37:21.760 --> 00:37:24.760]  然後
[00:37:24.760 --> 00:37:27.760]  這是一個計策
[00:37:27.760 --> 00:37:30.760]  我叫小兒子雅各到我舅舅家
[00:37:30.760 --> 00:37:33.760]  去娶媳婦 娶我們本族
[00:37:33.760 --> 00:37:36.760]  那雅各一聽是可以的
[00:37:36.760 --> 00:37:39.760]  所以雅各就給遺嫂
[00:37:39.760 --> 00:37:42.760]  雅各的爸爸給他祝福
[00:37:42.760 --> 00:37:45.760]  給他護照 給他機票錢
[00:37:45.760 --> 00:37:48.760]  叫他到米索波大地
[00:37:48.760 --> 00:37:51.760]  所以有爸爸的同意
[00:37:51.760 --> 00:37:54.760]  雅各是正大光明的逃難
[00:37:54.760 --> 00:37:57.760]  然後呢 28章 6節到9節
[00:37:57.760 --> 00:38:00.760]  我慢慢的讀 大家看
[00:38:00.760 --> 00:38:03.760]  哥哥遺嫂見 遺嫂已經為雅各祝福
[00:38:03.760 --> 00:38:06.760]  祝福是關鍵
[00:38:06.760 --> 00:38:09.760]  而且送他往巴旦雅蘭去
[00:38:09.760 --> 00:38:12.760]  在那裡娶妻子 並且看見
[00:38:12.760 --> 00:38:15.760]  遺嫂爸爸祝福雅各的時候
[00:38:15.760 --> 00:38:18.760]  吩咐他說 不要娶家男的女子為妻
[00:38:18.760 --> 00:38:21.760]  很傷害的
[00:38:21.760 --> 00:38:24.760]  因為遺嫂已經結婚
[00:38:24.760 --> 00:38:27.760]  她的妻子是家男人
[00:38:27.760 --> 00:38:30.760]  現在她聽到爸爸告訴弟弟
[00:38:30.760 --> 00:38:33.760]  不要娶家男的女子
[00:38:33.760 --> 00:38:36.760]  遺嫂就看出她父親遺嫂
[00:38:36.760 --> 00:38:39.760]  看家男女子不順眼
[00:38:39.760 --> 00:38:42.760]  於是她往以什瑪利那裡去
[00:38:42.760 --> 00:38:45.760]  在兩個妻子之外
[00:38:45.760 --> 00:38:48.760]  又娶了哈瑪拉為妻
[00:38:48.760 --> 00:38:51.760]  這個妻子是誰呢
[00:38:51.760 --> 00:38:54.760]  是亞伯拉罕兒子以什瑪利的女兒
[00:38:54.760 --> 00:38:57.760]  是尼拜約的妹妹
[00:38:57.760 --> 00:39:00.760]  聖經的敘述文
[00:39:00.760 --> 00:39:03.760]  常常不用形容詞去講感受
[00:39:03.760 --> 00:39:06.760]  是用動作講
[00:39:06.760 --> 00:39:09.760]  我們今天的形容詞
[00:39:09.760 --> 00:39:12.760]  以掃
[00:39:12.760 --> 00:39:15.760]  心中的傷害
[00:39:15.760 --> 00:39:18.760]  在這個動作裡面
[00:39:18.760 --> 00:39:21.760]  娶第三個媳婦
[00:39:21.760 --> 00:39:24.760]  看得出她願意爸爸媽媽
[00:39:24.760 --> 00:39:27.760]  接納她的妻子
[00:39:27.760 --> 00:39:30.760]  而她的弟弟蒙祝福
[00:39:30.760 --> 00:39:33.760]  娶哈蘭去娶妻
[00:39:33.760 --> 00:39:39.760]  因為雅各
[00:39:39.760 --> 00:39:42.760]  要不要殺死雅各
[00:39:45.760 --> 00:39:48.760]  雅各見到她哥哥了
[00:39:48.760 --> 00:39:51.760]  七次下拜迎接哥哥的時候
[00:39:51.760 --> 00:39:54.760]  聖經講了一句很簡單
[00:39:54.760 --> 00:39:57.760]  很感動的一個字
[00:39:57.760 --> 00:40:00.760]  以掃跑去抱著雅各
[00:40:00.760 --> 00:40:03.760]  兩個人都哭了
[00:40:03.760 --> 00:40:06.760]  中年都成家立業了
[00:40:06.760 --> 00:40:09.760]  兩個人都哭了
[00:40:09.760 --> 00:40:12.760]  中年都成家立業了
[00:40:12.760 --> 00:40:15.760]  她哥哥說這麼多牛啊
[00:40:15.760 --> 00:40:18.760]  羊啊這是什麼
[00:40:18.760 --> 00:40:21.760]  她說是給你的禮物
[00:40:21.760 --> 00:40:24.760]  這一節經文第十節
[00:40:24.760 --> 00:40:27.760]  是我們結束的一個經文
[00:40:27.760 --> 00:40:30.760]  三十三章
[00:40:30.760 --> 00:40:33.760]  雅各說不我若在你眼前蒙恩
[00:40:33.760 --> 00:40:36.760]  就請你從我手裡收下這禮物
[00:40:36.760 --> 00:40:39.760]  因為我見了你的面
[00:40:39.760 --> 00:40:42.760]  來如同見了神的面
[00:40:42.760 --> 00:40:45.760]  並且你也寬容我
[00:40:45.760 --> 00:40:51.760]  神的面
[00:40:51.760 --> 00:40:54.760]  哥哥的面是在這兩章裡面
[00:40:54.760 --> 00:40:57.760]  很重要的一個關鍵
[00:40:57.760 --> 00:41:00.760]  她面對面跟神甩交
[00:41:00.760 --> 00:41:03.760]  神的使者給她祝福
[00:41:03.760 --> 00:41:06.760]  現在她哥哥如果接納她
[00:41:06.760 --> 00:41:09.760]  就完全是神的工作
[00:41:09.760 --> 00:41:12.760]  神的面我們可以想像
[00:41:12.760 --> 00:41:15.760]  有的是好像那種畫面
[00:41:15.760 --> 00:41:18.760]  現在大家用手機照相太多了
[00:41:18.760 --> 00:41:21.760]  神的面的光亮跟她哥哥的照片
[00:41:21.760 --> 00:41:24.760]  兩個慢慢重疊了
[00:41:24.760 --> 00:41:27.760]  饒恕接納本來要死的
[00:41:27.760 --> 00:41:30.760]  要殺死的弟弟
[00:41:30.760 --> 00:41:33.760]  這是十字架的恩典
[00:41:33.760 --> 00:41:36.760]  耶穌基督接納我們
[00:41:36.760 --> 00:41:39.760]  所以過年除舊迎新
[00:41:39.760 --> 00:41:42.760]  就是十字架的恩典
[00:41:42.760 --> 00:41:45.760]  讓我們能夠成為新的人
[00:41:45.760 --> 00:41:48.760]  格林多後書五章十七節
[00:41:48.760 --> 00:41:51.760]  有舊事已過
[00:41:51.760 --> 00:41:54.760]  我們是甩交是搏鬥
[00:41:54.760 --> 00:41:57.760]  我們要承認自己的過犯
[00:41:57.760 --> 00:42:00.760]  如果有你傷害過的人
[00:42:00.760 --> 00:42:03.760]  畢竟蒙神願納
[00:42:03.760 --> 00:42:06.760]  神接納了你重視了你
[00:42:06.760 --> 00:42:09.760]  過年就是迎新的一個時候
[00:42:09.760 --> 00:42:12.760]  尤其是最親的人
[00:42:12.760 --> 00:42:15.760]  對父親對母親曾經有不孝的頂撞
