
[00:00:00.000 --> 00:00:04.360]  親愛的弟兄姐妹朋友們,非常高興再次能夠進到你的家中,
[00:22:56.760 --> 00:23:05.760]  第三十九章二十一節:「當耶和華與月色同在,向他施恩,使他在施欲的眼前蒙恩。」
[00:23:05.760 --> 00:23:08.760]  哈利路亞,這是多麼美好的見證!
[00:23:08.760 --> 00:23:13.760]  無論他走到哪裏去,在這個患難當中,在異國他鄉,
[00:23:13.760 --> 00:23:19.760]  在這樣一個離鄉背井陌生的環境裏面,因爲他順服神,
[00:23:19.760 --> 00:23:25.760]  所以耶和華與他同在,向他施恩,無論他走到哪裏,
[00:23:25.760 --> 00:23:29.760]  神就使他手中所做的禁都亨通。
[00:23:29.760 --> 00:23:34.760]  十三年之後,他終於坐上埃及宰相的位置。
[00:23:34.760 --> 00:23:40.760]  沒想到他的哥哥們還仍然不明白這位月色他們的小弟弟,
[00:23:40.760 --> 00:23:44.760]  是如何一顆敬畏神的人,如何順服神旨意的一個人,
[00:23:44.760 --> 00:23:48.760]  以爲他弟弟肯定坐上了宰相的位置後一定會報仇。
[00:23:48.760 --> 00:23:53.760]  結果,月色不但沒有報仇,而且完全的饒恕他們。
[00:23:53.760 --> 00:23:59.760]  結果有一天,當他們的父親雅各被主接回天家的時候,
[00:23:59.760 --> 00:24:02.760]  這些哥哥們心中開始恐慌起來了。
[00:24:02.760 --> 00:24:08.760]  過去可能因爲爸爸還在的時候,這個弟弟沒有報仇。
[00:24:08.760 --> 00:24:15.760]  結果我們可以想象說,堅持報仇十年不晚,如今是我們遭報的日子來了。
[00:24:15.760 --> 00:24:20.760]  當他父親死去後,他們心中就如此的想,月色一定會來報復他們。
[00:24:20.760 --> 00:24:23.760]  當月色聽到這樣的一個消息以後,心中非常難過,
[00:24:23.760 --> 00:24:25.760]  所以您說月色哭了。
[00:24:25.760 --> 00:24:29.760]  月色哭了以後,如何對他的哥哥們說呢?
[00:24:29.760 --> 00:24:31.760]  我們來看看《創世紀》第50章。
[00:24:31.760 --> 00:24:37.760]  月色對他們說,不要害怕,我豈能代替神呢?
[00:24:37.760 --> 00:24:43.760]  從前你們的意思是要害我,但神的意思原是好的,
[00:24:43.760 --> 00:24:47.760]  要保全許多人的性命,成就今日的觀景。
[00:24:47.760 --> 00:24:54.760]  我們要看到這很重要的一點是,他沒有否認過去他哥哥們所做的這些惡事,
[00:24:54.760 --> 00:24:58.760]  他沒有否認過去他所遭遇的這些不好的遭遇。
[00:24:58.760 --> 00:25:04.760]  從前你們的意思是要害我,但是神的意思永遠是高過你們的意思,
[00:25:04.760 --> 00:25:06.760]  神的意念永遠是高過你們的意念,
[00:25:06.760 --> 00:25:12.760]  神的意思原是好的,要保全許多人的性命,成就今日的觀景。
[00:25:12.760 --> 00:25:17.760]  現在你們不要害怕,我必養活你們和你們的婦人孩子,
[00:25:17.760 --> 00:25:20.760]  於是月色用親愛的話安慰他們。
[00:25:20.760 --> 00:25:22.760]  哈利路亞,親愛的弟兄姐妹,
[00:25:22.760 --> 00:25:27.760]  我們看到當我們願意順服神的時候,神就爲我們開路,
[00:25:27.760 --> 00:25:30.760]  我們就能夠享受神的同在。
[00:25:30.760 --> 00:25:35.760]  所以現在無論你在什麼情況底下,你無論面對什麼困境,
[00:25:35.760 --> 00:25:40.760]  在居家隔離的時候,你的工作面臨巨大的挑戰,
[00:25:40.760 --> 00:25:42.760]  你的生活面臨巨大的需要,
[00:25:42.760 --> 00:25:47.760]  但是隻要你順服神,按照聖靈給你的引導,
[00:25:47.760 --> 00:25:53.760]  這段時期乃是你最好的時期,可以在神面前安靜地來等候神,
[00:25:53.760 --> 00:25:57.760]  來尋求主的面色,主啊,這段時期你要我做什麼?
[00:25:57.760 --> 00:26:00.760]  這段時期主啊,你的心意是什麼?
[00:26:00.760 --> 00:26:04.760]  當你願意順從神的心意,順從聖靈的引導去做的時候,
[00:26:04.760 --> 00:26:09.760]  神的同在必也一樣降臨在你的生命當中。
[00:26:09.760 --> 00:26:12.760]  我們叫你凡事都恆通。
[00:26:12.760 --> 00:26:17.760]  這是我們從月色身上看見非常非常寶貴的榜樣。
[00:26:17.760 --> 00:26:19.760]  最後我們來思想,
[00:26:19.760 --> 00:26:24.760]  我們如何能夠在患難當中看見耶穌是我們的盼望?
[00:26:24.760 --> 00:26:30.760]  我想我們要選擇相信,選擇相信耶穌,選擇仰望耶穌。
[00:26:30.760 --> 00:26:35.760]  當你選擇相信耶穌的時候,神機就在你眼前。
[00:26:35.760 --> 00:26:39.760]  當你相信耶穌的時候,神機就在你眼前。
[00:26:39.760 --> 00:26:44.760]  我相信你很想知道,到底這個深來瞎眼的人的結果是什麼?
[00:26:44.760 --> 00:26:46.760]  到底他的結果是什麼?
[00:26:46.760 --> 00:26:50.760]  當我們剛纔看到第九章的第一節到第五節以後,
[00:26:50.760 --> 00:26:52.760]  我們現在來看看第六節和第七節。
[00:26:52.760 --> 00:26:54.760]  耶穌說了這話,什麼話呢?
[00:26:54.760 --> 00:26:55.760]  第五節的最後一句話:
[00:26:55.760 --> 00:27:00.760]  "我在世上的時候是世上的光。"
[00:27:00.760 --> 00:27:05.760]  耶穌乃是世上的光,祂說了這話,就吐唾沫在地上,
[00:27:05.760 --> 00:27:09.760]  用唾沫和泥抹在瞎子的眼睛上,
[00:27:09.760 --> 00:27:13.760]  對他說,你往西羅亞池子裏去洗。
[00:27:13.760 --> 00:27:16.760]  西羅亞翻出來就是奉差遣,
[00:27:16.760 --> 00:27:21.760]  他去一洗,回頭就看見了。
[00:27:21.760 --> 00:27:27.760]  非常簡單那句話,他去一洗,回頭就看見了。
[00:27:27.760 --> 00:27:33.760]  你想想看,如果這個瞎子,生來是瞎子,從來沒有見過天日,
[00:27:33.760 --> 00:27:36.760]  就像忽然間有一個人將他的唾沫塗在地上,
[00:27:36.760 --> 00:27:39.760]  他也不知道是什麼事情,塗在他的眼睛上,
[00:27:39.760 --> 00:27:43.760]  告訴他說,你到西羅亞,還要走一段路到西羅亞去洗,
[00:27:43.760 --> 00:27:47.760]  如果是你的話,你會怎麼做?
[00:27:47.760 --> 00:27:49.760]  你一定說開玩笑。
[00:27:49.760 --> 00:27:51.760]  我生來就是瞎眼的,
[00:27:51.760 --> 00:27:54.760]  可能我父母親已經費盡他所有一生的積蓄,
[00:27:54.760 --> 00:27:57.760]  想要來幫助我,讓我能夠重見天明。
[00:27:57.760 --> 00:28:02.760]  如今你叫我去西羅亞洗一洗,就能夠看見?
[00:28:02.760 --> 00:28:04.760]  那不是天大的笑話嗎?
[00:28:04.760 --> 00:28:06.760]  如果瞎子是如此的想的話,
[00:28:06.760 --> 00:28:11.760]  我們今天就不會聽到這樣的一個神蹟故事發生在我們的眼前。
[00:28:11.760 --> 00:28:17.760]  當我們看見瞎子,他一去洗,回來就看見了。
[00:28:17.760 --> 00:28:23.760]  他完全相信這位耶穌說,我在聖上的時候是聖上的光。
[00:28:23.760 --> 00:28:27.760]  他何等的渴望能夠再次重見光明,
[00:28:27.760 --> 00:28:31.760]  他聽到耶穌說,我在聖上的時候,我就是聖上的光。
[00:28:31.760 --> 00:28:37.760]  耶穌基督是能夠使人從黑暗當中重見光明的這位彌賽亞。
[00:28:37.760 --> 00:28:42.760]  因此他去洗的時候,回來就看見了。
[00:28:42.760 --> 00:28:48.760]  相信耶穌,神蹟就會在你的眼前。
[00:28:48.760 --> 00:28:54.760]  這是你我在這樣一個漫長的疫情當中要做的選擇。
[00:28:54.760 --> 00:29:01.760]  疫情的蔓延在全世界已經幾乎快到四百五十萬人確診。
[00:29:01.760 --> 00:29:06.760]  單單講美國,就幾乎一百五十萬的人確診新冠狀病毒。
[00:29:06.760 --> 00:29:08.760]  那是多麼可怕的事情!
[00:29:08.760 --> 00:29:12.760]  當你會想到耶穌基督說,我在聖上的時候是聖上的光,
[00:29:12.760 --> 00:29:16.760]  他曾經在約翰福音第八章十二節也如此地宣告,
[00:29:16.760 --> 00:29:23.760]  耶穌說,我是世界的光,跟從我的,就不在黑暗裏走,必要得着生命的光。
[00:29:23.760 --> 00:29:28.760]  當你看見我們所周遭的環境、世界這些被整轉的數字,
[00:29:28.760 --> 00:29:35.760]  我們心中就好像被這個厚厚的黑暗的死亡的陰影被籠罩住,
[00:29:35.760 --> 00:29:39.760]  好像看不見光明,到底這個疫情什麼時候可以過去呢?
[00:29:39.760 --> 00:29:43.760]  到底這個疫苗什麼時候可以出來呢?好像看不見任何的光明。
[00:29:43.760 --> 00:29:54.760]  但是耶穌說,我是世界的光,跟從我的,就不在黑暗裏走,必要得着生命的光。
[00:29:54.760 --> 00:29:57.760]  當我們把我們的眼目轉向耶穌基督的時候,
[00:29:57.760 --> 00:30:02.760]  當別人在你的恐懼害怕的時候,我們選擇相信耶穌。
[00:30:02.760 --> 00:30:08.760]  當你選擇相信耶穌的時候,神蹟就在你眼前出現。
[00:30:08.760 --> 00:30:13.760]  瞎子一醒,眼睛就看見了。
[00:30:13.760 --> 00:30:22.760]  他就領受了他從來沒有領受過的重見光明的美好日子。
[00:30:22.760 --> 00:30:26.760]  親愛的弟兄姐妹朋友們,耶穌基督是世上的光,
[00:30:26.760 --> 00:30:32.760]  祂願意成爲你的光,成爲你在患難當中唯一的盼望。
[00:30:32.760 --> 00:30:37.760]  只要你願意緊緊地抓住耶穌基督給你的應許,
[00:30:37.760 --> 00:30:44.760]  只要你選擇來相信說,耶穌我相信,你是世界的光,你是我生命裏面的光,
[00:30:44.760 --> 00:30:49.760]  我願意來跟隨你,我願意選擇來相信你,
[00:30:49.760 --> 00:30:56.760]  我要經歷在這些患難當中,我要看見神蹟就在我的眼前出現。
[00:30:56.760 --> 00:30:58.760]  阿們。我們一起禱告。
