
[00:00:00.000 --> 00:00:06.000]  今日要和大家分享有關和好的聖經教導
[00:23:55.000 --> 00:23:57.000]  「你要徵求對方的同意」
[00:23:57.000 --> 00:23:58.000]  「基本上」
[00:23:58.000 --> 00:24:02.000]  「就不要突然間拉他過來」
[00:24:02.000 --> 00:24:06.000]  「再找兩個人來指責他」
[00:24:06.000 --> 00:24:07.000]  當我們這樣說的時候
[00:24:07.000 --> 00:24:10.000]  其實也有兩個可能性的答覆
[00:24:10.000 --> 00:24:12.000]  第一是他願意
[00:24:12.000 --> 00:24:13.000]  這樣就好辦了
[00:24:13.000 --> 00:24:17.000]  大家就安排一個適合的
[00:24:17.000 --> 00:24:19.000]  方便大家的入席地點
[00:24:19.000 --> 00:24:22.000]  再約其他一兩位知情的弟兄
[00:24:22.000 --> 00:24:24.000]  一起去參加
[00:24:24.000 --> 00:24:27.000]  如果沒有其他人知情怎麼辦呢?
[00:24:27.000 --> 00:24:28.000]  沒有知情的人
[00:24:28.000 --> 00:24:31.000]  我建議你邀請一兩位
[00:24:31.000 --> 00:24:33.000]  比較熟悉聖經
[00:24:33.000 --> 00:24:37.000]  平時你都覺得他是盡力實踐聖經
[00:24:37.000 --> 00:24:38.000]  不是德國說的那些人
[00:24:38.000 --> 00:24:39.000]  德國說的那些人
[00:24:39.000 --> 00:24:44.000]  你不要約他
[00:24:44.000 --> 00:24:49.000]  但是他也未必願意
[00:24:49.000 --> 00:24:51.000]  他不願意的時候怎麼辦呢?
[00:24:51.000 --> 00:24:54.000]  他說「我不想為這件事再浪費時間」
[00:24:54.000 --> 00:24:55.000]  「你保持你的看法」
[00:24:55.000 --> 00:24:57.000]  「我有我的看法」
[00:24:57.000 --> 00:24:58.000]  「我不覺得有錯」
[00:24:58.000 --> 00:25:00.000]  「你自己小器而已」
[00:25:00.000 --> 00:25:02.000]  「我不想為這件事再見面」
[00:25:02.000 --> 00:25:04.000]  那怎麼辦呢?
[00:25:04.000 --> 00:25:06.000]  假如他是這樣回答
[00:25:06.000 --> 00:25:10.000]  他可以跳到主耶穌教的第三步
[00:25:10.000 --> 00:25:13.000]  不過也要告訴他
[00:25:13.000 --> 00:25:15.000]  第三步就在第十七節
[00:25:15.000 --> 00:25:20.000]  把這件事的始末向教會報告
[00:25:20.000 --> 00:25:22.000]  不過如果你這樣告訴他
[00:25:22.000 --> 00:25:24.000]  他可能會很反感的
[00:25:24.000 --> 00:25:25.000]  他可能會覺得
[00:25:25.000 --> 00:25:27.000]  你有沒有小題大做一點
[00:25:27.000 --> 00:25:28.000]  這麼小的事
[00:25:28.000 --> 00:25:32.000]  向全教會告訴全教會
[00:25:32.000 --> 00:25:35.000]  一個人要不要做第三步呢?
[00:25:35.000 --> 00:25:37.000]  的確要考慮清楚
[00:25:37.000 --> 00:25:40.000]  看看事情大小
[00:25:40.000 --> 00:25:42.000]  如果事關重大
[00:25:42.000 --> 00:25:46.000]  我們才採取第三步
[00:25:46.000 --> 00:25:48.000]  我們想想第三步的做法
[00:25:48.000 --> 00:25:55.000]  就是把這件事的始末向教會報告
[00:25:55.000 --> 00:25:57.000]  要不要向全教會報告呢?
[00:25:57.000 --> 00:26:00.000]  真的要看事情的本質來決定
[00:26:00.000 --> 00:26:02.000]  或者你決定不了
[00:26:02.000 --> 00:26:04.000]  你最好找牧師商量一下
[00:26:04.000 --> 00:26:05.000]  才決定
[00:26:05.000 --> 00:26:08.000]  究竟要不要向全教會報告
[00:26:08.000 --> 00:26:12.000]  不過我最近有一個事例
[00:26:12.000 --> 00:26:15.000]  發生在一間西人的聖公會
[00:26:15.000 --> 00:26:16.000]  有一個事例
[00:26:16.000 --> 00:26:21.000]  有位男士很喜歡去騷擾年輕姐妹
[00:26:21.000 --> 00:26:29.000]  批評人家胖、瘦、裙子短、長
[00:26:29.000 --> 00:26:31.000]  這些是不應該做的
[00:26:31.000 --> 00:26:35.000]  的確是很辣手的問題
[00:26:35.000 --> 00:26:38.000]  這些事真的要報告全教會
[00:26:38.000 --> 00:26:42.000]  經過了第一步、第二步之後
[00:26:42.000 --> 00:26:43.000]  他們都不肯改
[00:26:43.000 --> 00:26:45.000]  才要報告全教會
[00:26:45.000 --> 00:26:51.000]  最後一步在第十七節
[00:26:51.000 --> 00:26:55.000]  他對教會也不聽從的話
[00:26:55.000 --> 00:27:00.000]  你就當把他當作外人或稅棍看待好了
[00:27:00.000 --> 00:27:03.000]  這是很嚴重的一步
[00:27:03.000 --> 00:27:08.000]  一定要牽涉到一些嚴重的犯罪行為
[00:27:08.000 --> 00:27:12.000]  全教會都一致認為那位弟兄犯了罪
[00:27:12.000 --> 00:27:17.000]  要把他當作外邦人或稅棍看待
[00:27:17.000 --> 00:27:19.000]  稅棍即是當他是罪人
[00:27:19.000 --> 00:27:21.000]  普通罪人一樣
[00:27:21.000 --> 00:27:24.000]  這一步即是跟他斷絕關係
[00:27:24.000 --> 00:27:28.000]  不再當他是弟兄
[00:27:28.000 --> 00:27:32.000]  是全教會都要跟他斷絕關係
[00:27:32.000 --> 00:27:37.000]  表面看起來這個教訓
[00:27:37.000 --> 00:27:40.000]  跟我們上個星期說
[00:27:40.000 --> 00:27:44.000]  主耶穌教導我們要饒恕別人七十個七次
[00:27:44.000 --> 00:27:47.000]  有些表面矛盾
[00:27:47.000 --> 00:27:49.000]  我要饒恕別人七十個七次
[00:27:49.000 --> 00:27:50.000]  這裡又說不要了
[00:27:50.000 --> 00:27:54.000]  要跟他絕交
[00:27:54.000 --> 00:27:57.000]  如果我們細心想一想
[00:27:57.000 --> 00:27:58.000]  想清楚的話
[00:27:58.000 --> 00:28:01.000]  其實這兩個教訓都可以調和
[00:28:01.000 --> 00:28:03.000]  首先饒恕
[00:28:03.000 --> 00:28:07.000]  饒恕是單方面可以做到的事
[00:28:07.000 --> 00:28:09.000]  別人做了你饒恕他
[00:28:09.000 --> 00:28:13.000]  單方面可以做到
[00:28:13.000 --> 00:28:19.000]  被得罪的人按照聖經去饒恕犯罪者
[00:28:19.000 --> 00:28:24.000]  但是我們從心裡饒恕了對方之後
[00:28:24.000 --> 00:28:26.000]  我們不用告訴他
[00:28:26.000 --> 00:28:28.000]  不用告訴他
[00:28:28.000 --> 00:28:31.000]  我饒恕了你不用告訴他
[00:28:31.000 --> 00:28:34.000]  另一方面我也說過
[00:28:34.000 --> 00:28:36.000]  饒恕做人
[00:28:36.000 --> 00:28:42.000]  不是等於不用他去承擔後果
[00:28:42.000 --> 00:28:45.000]  既然有位弟兄不肯按照聖經的教導
[00:28:45.000 --> 00:28:50.000]  去尋求跟其他弟兄有和睦的關係
[00:28:50.000 --> 00:28:53.000]  更加是不聽教會的勸導
[00:28:53.000 --> 00:28:59.000]  我們只可以讓他去承擔犯罪的後果
[00:28:59.000 --> 00:29:01.000]  將他當做外邦人
[00:29:01.000 --> 00:29:03.000]  不跟他來往
[00:29:03.000 --> 00:29:06.000]  這是迫不得已的做法
[00:29:06.000 --> 00:29:09.000]  因為饒恕是單方面可以做到的
[00:29:09.000 --> 00:29:15.000]  而和好就一定要兩方面都願意去做
[00:29:15.000 --> 00:29:19.000]  才有可能和好的
[00:29:19.000 --> 00:29:24.000]  讓我總結一下最近這三個星期的教導
[00:29:24.000 --> 00:29:27.000]  這三個星期的教導都是有些關聯的
[00:29:27.000 --> 00:29:31.000]  首先我們要求主幫助我們在生命中
[00:29:31.000 --> 00:29:34.000]  能夠結出喜樂的果子
[00:29:34.000 --> 00:29:37.000]  要能夠控制怒氣
[00:29:37.000 --> 00:29:40.000]  我們生氣的時候一定要小心
[00:29:40.000 --> 00:29:42.000]  控制我們的言語行為
[00:29:42.000 --> 00:29:44.000]  不要犯罪
[00:29:44.000 --> 00:29:46.000]  其次我們要饒恕
[00:29:46.000 --> 00:29:49.000]  饒恕得罪我們的人
[00:29:49.000 --> 00:29:53.000]  盡力保持在主內的和好關係
[00:29:53.000 --> 00:29:56.000]  對於嚴重犯罪的行為
[00:29:56.000 --> 00:29:59.000]  我們就要根據聖經辦事
[00:29:59.000 --> 00:30:04.000]  第一就是要單獨和犯罪的弟兄對質
[00:30:04.000 --> 00:30:06.000]  循序漸進
[00:30:06.000 --> 00:30:11.000]  到最後才要讓整個教會知情
[00:30:11.000 --> 00:30:13.000]  要通知教會
[00:30:13.000 --> 00:30:16.000]  假如犯罪者都不肯悔改
[00:30:16.000 --> 00:30:21.000]  我們最後是迫不得已讓他承擔後果
[00:30:21.000 --> 00:30:25.000]  將他當做外邦人來看待
[00:30:25.000 --> 00:30:28.000]  求主幫助我們在教會裡面
[00:30:28.000 --> 00:30:33.000]  真的能夠實踐到我們聖經的金句
[00:30:33.000 --> 00:30:36.000]  已不鎖書四章三十二節的教導
[00:30:36.000 --> 00:30:38.000]  我們大家弟兄姊妹
[00:30:38.000 --> 00:30:42.000]  是要以親切仁慈相對待
[00:30:42.000 --> 00:30:44.000]  彼此饒恕
[00:30:44.000 --> 00:30:48.000]  正像上帝藉基督饒恕我們一樣
[00:30:48.000 --> 00:30:51.000]  以致我們在教會裡面能夠彼此相愛
[00:30:51.000 --> 00:30:54.000]  能夠渾神益人
[00:30:54.000 --> 00:30:56.000]  我們一同祈禱
[00:30:56.000 --> 00:31:01.000]  周天輝我們感謝你赦免了我們的罪
[00:31:01.000 --> 00:31:04.000]  使我們成為你的兒女
[00:31:04.000 --> 00:31:06.000]  求聖靈光照我們
[00:31:06.000 --> 00:31:09.000]  讓我們生活在光明中
[00:31:09.000 --> 00:31:11.000]  和弟兄姊妹相處
[00:31:11.000 --> 00:31:14.000]  要實踐親切仁慈相對待
[00:31:14.000 --> 00:31:16.000]  彼此饒恕
[00:31:16.000 --> 00:31:20.000]  正如上帝藉著基督饒恕了我們一樣
[00:31:20.000 --> 00:31:24.000]  使我們承傳愛倫如己的誡明
[00:31:24.000 --> 00:31:27.000]  奉主耶穌基督的名祈禱
[00:31:27.000 --> 00:31:28.000]  阿們
