
[00:00:00.000 --> 00:00:02.000]  在以後幾年裏面
[00:14:07.000 --> 00:14:10.000]  所以我們祈禱不需要靠
[00:14:10.000 --> 00:14:12.000]  某神父或某人來祈禱
[00:14:12.000 --> 00:14:14.000]  你自己可以來到私隱寶座前
[00:14:14.000 --> 00:14:16.000]  坦然無懼向耶穌說話
[00:14:16.000 --> 00:14:17.000]  直接
[00:14:17.000 --> 00:14:19.000]  不用人為你代禱
[00:14:19.000 --> 00:14:20.000]  當然為你代禱更好
[00:14:20.000 --> 00:14:21.000]  多些人祈禱更好
[00:14:21.000 --> 00:14:23.000]  你自己可以認罪
[00:14:23.000 --> 00:14:24.000]  向神認罪
[00:14:24.000 --> 00:14:26.000]  因為你是一個祭司
[00:14:26.000 --> 00:14:28.000]  聖靈降臨在耶穌身上
[00:14:28.000 --> 00:14:30.000]  就像夾子那樣
[00:14:30.000 --> 00:14:31.000]  天父啊 聖音說
[00:14:31.000 --> 00:14:32.000]  這是我的愛子
[00:14:32.000 --> 00:14:33.000]  我所喜悅的
[00:14:33.000 --> 00:14:34.000]  讓我們看到神
[00:14:34.000 --> 00:14:36.000]  讓我們看到一幅美麗的圖畫
[00:14:36.000 --> 00:14:39.000]  原來我們的神是一個神
[00:14:39.000 --> 00:14:42.000]  但是有三個individual
[00:14:42.000 --> 00:14:48.000]  耶穌復活之後
[00:14:48.000 --> 00:14:51.000]  瑪利亞要摸耶穌的復活身體
[00:14:51.000 --> 00:14:52.000]  耶穌對瑪利亞說
[00:14:52.000 --> 00:14:53.000]  不要摸我
[00:14:53.000 --> 00:14:55.000]  我還沒有見過的父
[00:14:55.000 --> 00:14:59.000]  神在聖經裡讓我們體會到
[00:14:59.000 --> 00:15:01.000]  聖父 聖子 聖靈
[00:15:01.000 --> 00:15:03.000]  是三個位格
[00:15:03.000 --> 00:15:04.000]  我們應該知道的
[00:15:04.000 --> 00:15:07.000]  我現在先說三位
[00:15:07.000 --> 00:15:09.000]  接著下半場說一體
[00:15:09.000 --> 00:15:13.000]  耶穌離開天父
[00:15:13.000 --> 00:15:15.000]  那個moment
[00:15:15.000 --> 00:15:16.000]  很痛苦
[00:15:16.000 --> 00:15:18.000]  其實他整晚沒有睡覺
[00:15:18.000 --> 00:15:20.000]  鞭打他流很多血
[00:15:20.000 --> 00:15:22.000]  那條鞭有四個尾巴
[00:15:22.000 --> 00:15:24.000]  每個尾巴有個鐵鉤
[00:15:24.000 --> 00:15:25.000]  有個銅波子
[00:15:25.000 --> 00:15:28.000]  是將犯人一鞭下去一拉
[00:15:28.000 --> 00:15:31.000]  是連皮帶肉拉開的
[00:15:31.000 --> 00:15:34.000]  那個銅波子有個脊髓骨是打碎骨頭的
[00:15:34.000 --> 00:15:36.000]  想拉那個中樞神經
[00:15:36.000 --> 00:15:38.000]  痛入心扉
[00:15:38.000 --> 00:15:40.000]  這樣來受苦
[00:15:40.000 --> 00:15:45.000]  當他身平力倦的時候
[00:15:45.000 --> 00:15:47.000]  天父和他分開了
[00:15:47.000 --> 00:15:48.000]  那個就正式死亡了
[00:15:48.000 --> 00:15:50.000]  為我們死 就是這個意思
[00:15:50.000 --> 00:15:51.000]  正式死亡的時候
[00:15:51.000 --> 00:15:52.000]  他就在叫
[00:15:52.000 --> 00:15:53.000]  已經沒有力氣了
[00:15:53.000 --> 00:15:55.000]  我的天啊
[00:15:59.000 --> 00:16:01.000]  很痛苦
[00:16:01.000 --> 00:16:04.000]  有些人問我
[00:16:04.000 --> 00:16:05.000]  你到處說道
[00:16:05.000 --> 00:16:06.000]  到處走
[00:16:06.000 --> 00:16:07.000]  每年又回香港
[00:16:07.000 --> 00:16:08.000]  辛苦嗎
[00:16:08.000 --> 00:16:10.000]  你不要跟我說這些
[00:16:10.000 --> 00:16:12.000]  你怎樣辛苦都好
[00:16:12.000 --> 00:16:14.000]  你不辛苦得過耶穌基督
[00:16:14.000 --> 00:16:16.000]  雙十之駕
[00:16:16.000 --> 00:16:20.000]  保羅在菲律賓書第二章第六節說
[00:16:20.000 --> 00:16:22.000]  你們當以耶穌基督的心為心
[00:16:22.000 --> 00:16:23.000]  很多人都會念
[00:16:23.000 --> 00:16:24.000]  我問你一句
[00:16:24.000 --> 00:16:25.000]  耶穌的心是怎樣的
[00:16:25.000 --> 00:16:27.000]  如果你不知道耶穌的心是怎樣的
[00:16:27.000 --> 00:16:29.000]  耶穌基督的心不是心
[00:16:29.000 --> 00:16:30.000]  耶穌說
[00:16:30.000 --> 00:16:31.000]  我心裡柔和謙卑
[00:16:31.000 --> 00:16:33.000]  你們要學我的樣式
[00:16:33.000 --> 00:16:35.000]  這個就是耶穌的心
[00:16:35.000 --> 00:16:37.000]  耶穌很謙卑
[00:16:37.000 --> 00:16:39.000]  祂自己知道本有神的形象
[00:16:39.000 --> 00:16:41.000]  本來我們都有神的形象
[00:16:41.000 --> 00:16:43.000]  但是剛才
[00:16:43.000 --> 00:16:45.000]  祈禱的那位傳道人
[00:16:45.000 --> 00:16:47.000]  是不是蔡傳道
[00:16:47.000 --> 00:16:49.000]  我有沒有說錯
[00:16:49.000 --> 00:16:50.000]  他祈禱就是
[00:16:50.000 --> 00:16:51.000]  我們這個世界
[00:16:51.000 --> 00:16:52.000]  神的形象我們有
[00:16:52.000 --> 00:16:54.000]  不過已經腐敗了
[00:16:54.000 --> 00:16:55.000]  好像一個檔案
[00:16:55.000 --> 00:16:57.000]  你開不了
[00:16:57.000 --> 00:16:59.000]  一個powerpoint file
[00:16:59.000 --> 00:17:00.000]  一個word file
[00:17:00.000 --> 00:17:01.000]  開不了
[00:17:01.000 --> 00:17:02.000]  腐敗了
[00:17:02.000 --> 00:17:03.000]  開不了
[00:17:03.000 --> 00:17:04.000]  腐敗了
[00:17:04.000 --> 00:17:05.000]  我們神的形象已經腐敗了
[00:17:05.000 --> 00:17:06.000]  但是耶穌有
[00:17:06.000 --> 00:17:07.000]  祂本有神的形象
[00:17:07.000 --> 00:17:08.000]  不以自己如神
[00:17:08.000 --> 00:17:10.000]  同等為強奪的
[00:17:10.000 --> 00:17:12.000]  犯了虛偽
[00:17:12.000 --> 00:17:14.000]  取了奴僕的形象
[00:17:14.000 --> 00:17:16.000]  這些事就是
[00:17:16.000 --> 00:17:18.000]  在那四十晝夜
[00:17:18.000 --> 00:17:19.000]  耶穌受洗之後
[00:17:19.000 --> 00:17:20.000]  受浸之後
[00:17:20.000 --> 00:17:21.000]  四十晝夜出來
[00:17:21.000 --> 00:17:22.000]  天父和祂
[00:17:22.000 --> 00:17:23.000]  禁食祈禱
[00:17:23.000 --> 00:17:25.000]  耶穌的說話就是這些
[00:17:25.000 --> 00:17:27.000]  你可以行神蹟
[00:17:27.000 --> 00:17:28.000]  你可以醫病
[00:17:28.000 --> 00:17:29.000]  趕鬼
[00:17:29.000 --> 00:17:30.000]  甚至死人復活
[00:17:30.000 --> 00:17:31.000]  但是你的國度
[00:17:31.000 --> 00:17:32.000]  不是建立在地上
[00:17:32.000 --> 00:17:33.000]  神的國度在天上
[00:17:33.000 --> 00:17:35.000]  天國在地上
[00:17:35.000 --> 00:17:36.000]  天國和神的國度
[00:17:36.000 --> 00:17:37.000]  是兩回事
[00:17:37.000 --> 00:17:38.000]  神的國度
[00:17:38.000 --> 00:17:42.000]  Kingdom of God
[00:17:42.000 --> 00:17:43.000]  天國就是Kingdom of Heaven
[00:17:43.000 --> 00:17:44.000]  是兩回事
[00:17:44.000 --> 00:17:46.000]  今天教會是天國
[00:17:46.000 --> 00:17:50.000]  神的國度在天上
[00:17:50.000 --> 00:17:52.000]  你要成為人的樣式
[00:17:52.000 --> 00:17:53.000]  就要自己卑微
[00:17:53.000 --> 00:17:54.000]  全心信服
[00:17:54.000 --> 00:17:55.000]  以至於死
[00:17:55.000 --> 00:17:57.000]  且死在十字架上
[00:17:57.000 --> 00:18:00.000]  最高地位的耶穌
[00:18:00.000 --> 00:18:02.000]  降下西做人
[00:18:02.000 --> 00:18:03.000]  而做最卑微的人
[00:18:03.000 --> 00:18:05.000]  叫做人子
[00:18:05.000 --> 00:18:08.000]  The Son of Man
[00:18:08.000 --> 00:18:10.000]  有些人降幾級
[00:18:10.000 --> 00:18:11.000]  就說很辛苦
[00:18:11.000 --> 00:18:12.000]  怎樣對朋友
[00:18:12.000 --> 00:18:14.000]  沒面子見人
[00:18:14.000 --> 00:18:15.000]  從最高級
[00:18:15.000 --> 00:18:16.000]  大到最低級
[00:18:16.000 --> 00:18:17.000]  你又怎樣見人
[00:18:17.000 --> 00:18:23.000]  耶穌受得了
[00:18:23.000 --> 00:18:26.000]  舊約也曾經出現
[00:18:26.000 --> 00:18:29.000]  耶和華神說
[00:18:29.000 --> 00:18:30.000]  他要下來
[00:18:30.000 --> 00:18:32.000]  創世紀第十八章二十節
[00:18:32.000 --> 00:18:33.000]  耶和華神說
[00:18:33.000 --> 00:18:36.000]  所有所多瑪和摩拉的罪惡甚種
[00:18:36.000 --> 00:18:37.000]  聲聞於我
[00:18:37.000 --> 00:18:38.000]  我現在要下去
[00:18:38.000 --> 00:18:40.000]  察看他們所行的
[00:18:40.000 --> 00:18:43.000]  果然像進帳那
[00:18:43.000 --> 00:18:46.000]  達到我耳中的聲音一樣
[00:18:46.000 --> 00:18:47.000]  為何要下去察看
[00:18:47.000 --> 00:18:49.000]  神是全知的
[00:18:49.000 --> 00:18:50.000]  一早已知
[00:18:50.000 --> 00:18:51.000]  未發生已知
[00:18:51.000 --> 00:18:52.000]  超時間
[00:18:52.000 --> 00:18:53.000]  超空間
[00:18:53.000 --> 00:18:54.000]  他特意下去察看
[00:18:54.000 --> 00:18:56.000]  讓我們看到聖經裏面
[00:18:56.000 --> 00:18:59.000]  說耶和華是三位
[00:18:59.000 --> 00:19:00.000]  亞伯拉罕
[00:19:00.000 --> 00:19:02.000]  下面那裏是舉目觀看
[00:19:02.000 --> 00:19:04.000]  耶和華說我要下來
[00:19:04.000 --> 00:19:05.000]  亞伯拉罕舉目觀看
[00:19:05.000 --> 00:19:08.000]  見有三個人站在對面
[00:19:08.000 --> 00:19:09.000]  站著
[00:19:09.000 --> 00:19:10.000]  他一見
[00:19:10.000 --> 00:19:12.000]  就從帳篷門口跑出去迎接他們
[00:19:12.000 --> 00:19:13.000]  俯瀆在地說
[00:19:13.000 --> 00:19:14.000]  我主
[00:19:14.000 --> 00:19:15.000]  我若在你眼前夢
[00:19:15.000 --> 00:19:16.000]  因求你不要離開
[00:19:16.000 --> 00:19:19.000]  仆人往前去
[00:19:19.000 --> 00:19:21.000]  這是第二次到第三次
[00:19:21.000 --> 00:19:22.000]  第二十到第三次
[00:19:22.000 --> 00:19:24.000]  紅色的字是有趣的
[00:19:24.000 --> 00:19:25.000]  其中三個
[00:19:25.000 --> 00:19:29.000]  其中有兩個轉身離開亞伯拉罕
[00:19:29.000 --> 00:19:31.000]  向所多瑪去
[00:19:31.000 --> 00:19:33.000]  亞伯拉罕仍舊站在耶和華面前
[00:19:33.000 --> 00:19:35.000]  為甚麼
[00:19:35.000 --> 00:19:36.000]  這個告訴我們
[00:19:36.000 --> 00:19:37.000]  聖父
[00:19:37.000 --> 00:19:38.000]  聖子
[00:19:38.000 --> 00:19:39.000]  聖靈
[00:19:39.000 --> 00:19:40.000]  是一個神
[00:19:40.000 --> 00:19:41.000]  是三位
[00:19:41.000 --> 00:19:43.000]  哪兩位聖經沒有說
[00:19:43.000 --> 00:19:47.000]  但三位其中一位都是耶和華
[00:19:47.000 --> 00:19:49.000]  何必要特意追求聖靈
[00:19:49.000 --> 00:19:51.000]  What for
[00:19:51.000 --> 00:19:53.000]  保羅說
[00:19:53.000 --> 00:19:55.000]  要百萬事看促訓討
[00:19:55.000 --> 00:19:57.000]  為要得罪耶穌基督為至寶
[00:19:57.000 --> 00:19:58.000]  我很羨慕保羅
[00:19:58.000 --> 00:20:00.000]  他懂得很多東西
[00:20:00.000 --> 00:20:02.000]  他真的懂得很多東西
[00:20:02.000 --> 00:20:07.000]  他懂得的東西多於我們所有人合起來
[00:20:07.000 --> 00:20:09.000]  聖經說只有一個神
[00:20:09.000 --> 00:20:13.000]  第20章說到十戒
[00:20:13.000 --> 00:20:15.000]  除了我以外
[00:20:15.000 --> 00:20:16.000]  不可有別的神
[00:20:16.000 --> 00:20:18.000]  不可挑剔偶像為神
[00:20:18.000 --> 00:20:20.000]  不可忘稱耶和華神的聖名
[00:20:20.000 --> 00:20:21.000]  當守安息人
[00:20:21.000 --> 00:20:24.000]  這四個戒
[00:20:24.000 --> 00:20:25.000]  就是向神
[00:20:25.000 --> 00:20:27.000]  下面的六個戒是向人的
[00:20:27.000 --> 00:20:28.000]  當孝敬父母
[00:20:28.000 --> 00:20:29.000]  不可殺人 不可姦淫
[00:20:29.000 --> 00:20:31.000]  不可偷渡 不可作假見證陷害人
[00:20:31.000 --> 00:20:32.000]  不可擔心
[00:20:32.000 --> 00:20:34.000]  聖經說不可就是十戒
[00:20:34.000 --> 00:20:37.000]  因為將來聖經會用十戒來審判我們
[00:20:37.000 --> 00:20:38.000]  其他地方沒有不可
[00:20:38.000 --> 00:20:40.000]  聖經沒有說不可打麻將嗎?
[00:20:40.000 --> 00:20:41.000]  沒有
[00:20:41.000 --> 00:20:42.000]  聖經有沒有說
[00:20:42.000 --> 00:20:45.000]  你是基督徒就不可以和未信主的人結婚?
[00:20:45.000 --> 00:20:46.000]  沒有
[00:20:46.000 --> 00:20:49.000]  他認為信與不信不可同乎一額
[00:20:49.000 --> 00:20:51.000]  你如果找一個配偶不信主
[00:20:51.000 --> 00:20:53.000]  就看什麼程度
[00:20:53.000 --> 00:20:54.000]  要麼你帶他信主
[00:20:54.000 --> 00:20:55.000]  要麼他拉你下水
[00:20:55.000 --> 00:20:57.000]  那個責任你自己負
[00:20:57.000 --> 00:20:58.000]  沒有說不可
[00:20:58.000 --> 00:21:01.000]  在十戒說不可說得很清楚
[00:21:01.000 --> 00:21:02.000]  除了我以外
[00:21:02.000 --> 00:21:06.000]  不可有別的神
[00:21:06.000 --> 00:21:10.000]  看見主耶穌就等於看見天父
[00:21:10.000 --> 00:21:36.000]  (粵語)
[00:21:36.000 --> 00:21:39.000]  對三位一體不認識的人
[00:21:39.000 --> 00:21:42.000]  就看見這裡就合適
[00:21:42.000 --> 00:21:44.000]  看見耶穌就等於看見天父
[00:21:44.000 --> 00:21:46.000]  因為是一體
[00:21:46.000 --> 00:21:48.000]  是同一個神
[00:21:48.000 --> 00:21:49.000]  只有一個神
[00:21:49.000 --> 00:21:50.000]  但祂是三位一體
[00:21:50.000 --> 00:21:51.000]  你不要以為我們不明白
[00:21:51.000 --> 00:21:53.000]  我今天說完這個訊息
[00:21:53.000 --> 00:21:54.000]  我都不明白
[00:21:54.000 --> 00:21:55.000]  你都不明白
[00:21:55.000 --> 00:21:57.000]  因為我們四道空間的腦袋
[00:21:57.000 --> 00:21:58.000]  是兩磅半磅
[00:21:58.000 --> 00:22:01.000]  無法完全理解
[00:22:01.000 --> 00:22:08.000]  是無法理解的
[00:22:08.000 --> 00:22:10.000]  現在說一體
[00:22:10.000 --> 00:22:24.000]  (粵語)
[00:22:24.000 --> 00:22:27.000]  你不能夠理解
[00:22:27.000 --> 00:22:28.000]  明白嗎
[00:22:28.000 --> 00:22:30.000]  罪過不在你那裡
[00:22:30.000 --> 00:22:33.000]  因為我們很限制
[00:22:33.000 --> 00:22:35.000]  你想認識神
[00:22:35.000 --> 00:22:37.000]  我曾經問過這個問題
[00:22:37.000 --> 00:22:38.000]  永久我都明白
[00:22:38.000 --> 00:22:41.000]  我們人都是永久
[00:22:41.000 --> 00:22:45.000]  自由就很難明白
[00:22:45.000 --> 00:22:50.000]  星期二晚茶經班曾經出過題目給我
[00:22:50.000 --> 00:22:52.000]  明年三四月就回香港
[00:22:52.000 --> 00:22:53.000]  我每年都在這個時候回香港
[00:22:53.000 --> 00:22:55.000]  題目是什麼
[00:22:55.000 --> 00:22:59.000]  從科學角度看人可不可以復活
[00:22:59.000 --> 00:23:01.000]  答案都是NO
[00:23:01.000 --> 00:23:07.000]  這個題目帶出生命
[00:23:07.000 --> 00:23:10.000]  你有DNA不等於可以複製一個人
[00:23:10.000 --> 00:23:12.000]  複製一個恐龍
[00:23:12.000 --> 00:23:14.000]  這是用來說的
[00:23:14.000 --> 00:23:16.000]  生命要從生命而來
[00:23:16.000 --> 00:23:20.000]  Louise Pasteur一個法國生物學家
[00:23:20.000 --> 00:23:22.000]  生命要從生命而來
[00:23:22.000 --> 00:23:24.000]  我們的神就是生命
[00:23:24.000 --> 00:23:25.000]  他是生命的源頭
[00:23:25.000 --> 00:23:27.000]  你怎麼可以釘死他
[00:23:27.000 --> 00:23:28.000]  釘死他要復活
[00:23:28.000 --> 00:23:29.000]  因為他就是生命
[00:23:29.000 --> 00:23:33.000]  他自己叫自己復活
[00:23:33.000 --> 00:23:39.000]  我們真的無法解釋
[00:23:39.000 --> 00:23:43.000]  神的每一個作為都是一致性
[00:23:43.000 --> 00:23:44.000]  沒有一個做事
[00:23:44.000 --> 00:23:48.000]  那兩個就不知道
[00:23:48.000 --> 00:23:49.000]  這件事很難明白
[00:23:49.000 --> 00:23:51.000]  楊方第三章
[00:23:51.000 --> 00:23:53.000]  Beginning of the Gospel of John
[00:23:53.000 --> 00:23:54.000]  你叫Demons問耶穌
[00:23:54.000 --> 00:23:56.000]  怎能有這些事呢
[00:23:56.000 --> 00:23:57.000]  耶穌回答說
[00:23:57.000 --> 00:23:59.000]  你是以色列人的Rabbi
[00:23:59.000 --> 00:24:01.000]  還不明白這是什麼
[00:24:01.000 --> 00:24:02.000]  我實實在在的告訴你
[00:24:02.000 --> 00:24:04.000]  我們所說的事我們知道的
[00:24:04.000 --> 00:24:06.000]  神告訴我們的事
[00:24:06.000 --> 00:24:10.000]  是祂知道的
[00:24:10.000 --> 00:24:12.000]  耶穌來到這個世界
[00:24:12.000 --> 00:24:15.000]  有三件事是很不同的
[00:24:15.000 --> 00:24:18.000]  第一 祂釘十字架贖罪
[00:24:18.000 --> 00:24:21.000]  第二 祂告訴我們
[00:24:21.000 --> 00:24:24.000]  你們所信的耶和華是三為一體
[00:24:24.000 --> 00:24:27.000]  猶太人是不知道的
[00:24:27.000 --> 00:24:30.000]  不知道神是三為一體
[00:24:30.000 --> 00:24:33.000]  第三 耶穌很多時候不是說故事
[00:24:33.000 --> 00:24:36.000]  是說故事的方式
[00:24:36.000 --> 00:24:38.000]  比喻英文叫Parable
[00:24:38.000 --> 00:24:40.000]  耶穌說Parable的意思是
[00:24:40.000 --> 00:24:42.000]  將靈界發生什麼事
[00:24:42.000 --> 00:24:43.000]  告訴我們
[00:24:43.000 --> 00:24:46.000]  我明天的課就說很多靈界發生的事
[00:24:46.000 --> 00:24:48.000]  究竟天堂地獄樂園陰間
[00:24:48.000 --> 00:24:50.000]  在宇宙哪裡
[00:24:50.000 --> 00:24:51.000]  聖經有說的
[00:24:51.000 --> 00:24:53.000]  不過很少人去看
[00:24:53.000 --> 00:24:56.000]  我怎麼知道呢
[00:24:56.000 --> 00:24:57.000]  耶穌回答說
[00:24:57.000 --> 00:24:58.000]  你以色列先生
[00:24:58.000 --> 00:25:00.000]  為什麼不明白這件事
[00:25:00.000 --> 00:25:02.000]  我實實在在告訴你
[00:25:02.000 --> 00:25:06.000]  我們所說的事你們知道的
[00:25:06.000 --> 00:25:07.000]  我們所見證的
[00:25:07.000 --> 00:25:08.000]  我們見過的
[00:25:08.000 --> 00:25:09.000]  只有耶穌是神
[00:25:09.000 --> 00:25:12.000]  祂才能說靈界發生什麼事
[00:25:12.000 --> 00:25:14.000]  舊約先知可以說將來的事
[00:25:14.000 --> 00:25:16.000]  都是實啟示
[00:25:16.000 --> 00:25:18.000]  天使長加法烈
[00:25:18.000 --> 00:25:20.000]  將未來要發生的事
[00:25:20.000 --> 00:25:23.000]  告訴你們 告訴以色列
[00:25:23.000 --> 00:25:25.000]  以色列書38章有問題的
[00:25:25.000 --> 00:25:27.000]  將來圍攻以色列是哪個國家
[00:25:27.000 --> 00:25:29.000]  哪五個國家
[00:25:29.000 --> 00:25:30.000]  聖經有說的
[00:25:30.000 --> 00:25:32.000]  現在你看局勢
[00:25:32.000 --> 00:25:36.000]  五個國家攻擊以色列
[00:25:36.000 --> 00:25:37.000]  北邊是俄羅斯
[00:25:37.000 --> 00:25:38.000]  南邊是埃及
[00:25:38.000 --> 00:25:39.000]  另外有敘利亞
[00:25:39.000 --> 00:25:40.000]  有土耳其
[00:25:40.000 --> 00:25:42.000]  還有伊朗
[00:25:42.000 --> 00:25:45.000]  以色列38章說到這些
[00:25:45.000 --> 00:25:46.000]  土耳其不是叫土耳其
[00:25:46.000 --> 00:25:48.000]  以前叫土巴
[00:25:48.000 --> 00:25:51.000]  俄羅斯
[00:25:51.000 --> 00:25:55.000]  聖經叫羅斯
[00:25:55.000 --> 00:25:57.000]  其實這個叫俄羅斯
[00:25:57.000 --> 00:25:59.000]  以前叫蘇聯
[00:25:59.000 --> 00:26:03.000]  現在解體了叫俄國
[00:26:03.000 --> 00:26:05.000]  你們卻不領受我們的見證
[00:26:05.000 --> 00:26:07.000]  我們對你說地上的事
[00:26:07.000 --> 00:26:09.000]  你們上者不信
[00:26:09.000 --> 00:26:10.000]  若說天上的事
[00:26:10.000 --> 00:26:11.000]  如何能信呢
[00:26:11.000 --> 00:26:12.000]  除了從天降下
[00:26:12.000 --> 00:26:14.000]  仍舊在天的仁子
[00:26:14.000 --> 00:26:17.000]  我問你你識不識解
[00:26:17.000 --> 00:26:20.000]  從天降下仍舊在天
[00:26:20.000 --> 00:26:22.000]  即是說
[00:26:22.000 --> 00:26:26.000]  父與子是原為一
[00:26:26.000 --> 00:26:27.000]  他在地上
[00:26:27.000 --> 00:26:28.000]  但又在天上
[00:26:28.000 --> 00:26:29.000]  同時
[00:26:29.000 --> 00:26:31.000]  我們人不能夠明白
[00:26:31.000 --> 00:26:33.000]  怎麼說你都不明白
[00:26:33.000 --> 00:26:35.000]  我們好像睡著了
[00:26:35.000 --> 00:26:36.000]  怎麼說都不醒
[00:26:36.000 --> 00:26:39.000]  怎麼說都不醒就是這個意思
[00:26:39.000 --> 00:26:44.000]  神愛我們就愛我們到底
[00:26:44.000 --> 00:26:46.000]  我上次說探索宇宙
[00:26:46.000 --> 00:26:47.000]  六個月前
[00:26:47.000 --> 00:26:48.000]  上集說到靈界
[00:26:48.000 --> 00:26:49.000]  十一度空間
[00:26:49.000 --> 00:26:50.000]  我們四度空間
[00:26:50.000 --> 00:26:53.000]  我們的神是無限的空間
[00:26:53.000 --> 00:26:56.000]  十一度空間的天使都看不到神
[00:26:56.000 --> 00:26:58.000]  你問我你怎麼知道天使看不到神
[00:26:58.000 --> 00:26:59.000]  他告訴你
[00:26:59.000 --> 00:27:00.000]  看經文
[00:27:00.000 --> 00:27:03.000]  提摩諾亞前書第三章十六節
[00:27:03.000 --> 00:27:04.000]  大災敬虔的奧秘
[00:27:04.000 --> 00:27:05.000]  無人不以為然
[00:27:05.000 --> 00:27:07.000]  就是神在肉身顯現
[00:27:07.000 --> 00:27:09.000]  被聖靈稱義
[00:27:09.000 --> 00:27:10.000]  被天使看見
[00:27:10.000 --> 00:27:11.000]  被傳於外邦
[00:27:11.000 --> 00:27:12.000]  被世人信服
[00:27:12.000 --> 00:27:13.000]  被接待
[00:27:13.000 --> 00:27:14.000]  榮耀裡
[00:27:14.000 --> 00:27:15.000]  什麼叫被天使看見
[00:27:15.000 --> 00:27:17.000]  他故意說被天使看見
[00:27:17.000 --> 00:27:18.000]  天使看見
[00:27:18.000 --> 00:27:20.000]  神在肉身顯現過耶穌
[00:27:20.000 --> 00:27:23.000]  就是說平時天使看不到神
[00:27:23.000 --> 00:27:25.000]  現在神在肉身顯現
[00:27:25.000 --> 00:27:26.000]  肉身顯現
[00:27:26.000 --> 00:27:28.000]  連天使都看到
[00:27:28.000 --> 00:27:30.000]  天使看不到神
[00:27:30.000 --> 00:27:31.000]  他知道神存在
[00:27:31.000 --> 00:27:33.000]  所以天使沒有救恩
[00:27:33.000 --> 00:27:34.000]  提摩諾亞前書第二章第十七節
[00:27:34.000 --> 00:27:35.000]  天使沒有救恩
[00:27:35.000 --> 00:27:37.000]  他不救不天使
[00:27:37.000 --> 00:27:40.000]  他只救不亞伯拉罕的子孫
[00:27:40.000 --> 00:27:42.000]  我們是不是亞伯拉罕的子孫
[00:27:42.000 --> 00:27:45.000]  我剛才說當我得救
[00:27:45.000 --> 00:27:46.000]  相信耶穌
[00:27:46.000 --> 00:27:47.000]  那一刻我們的身份改變
[00:27:47.000 --> 00:27:49.000]  變成屬靈的利美人
[00:27:49.000 --> 00:27:55.000]  就是屬靈的亞伯拉罕子孫
[00:27:55.000 --> 00:27:57.000]  保羅說我把萬事
[00:27:57.000 --> 00:28:00.000]  I see everything as rubbish
[00:28:00.000 --> 00:28:03.000]  汗濁糞土說要得著耶穌基督為自保
[00:28:03.000 --> 00:28:05.000]  那為什麼不得著三維一體
[00:28:05.000 --> 00:28:06.000]  你得著耶穌就得著三維一體
[00:28:06.000 --> 00:28:08.000]  因為耶穌基督在地上顯現
[00:28:08.000 --> 00:28:10.000]  叫耶穌的Man named Jesus
[00:28:10.000 --> 00:28:13.000]  祂就是神在地上肉身顯現
[00:28:13.000 --> 00:28:15.000]  聖父聖子聖靈都在那裡
[00:28:15.000 --> 00:28:20.000]  你看到耶穌等於看見天父
[00:28:20.000 --> 00:28:21.000]  追求耶穌就是一切
[00:28:21.000 --> 00:28:25.000]  需要追求聖靈嗎
[00:28:25.000 --> 00:28:28.000]  永會的父約翰福第六章第五十七節
[00:28:28.000 --> 00:28:30.000]  永會的父怎樣差我來
[00:28:30.000 --> 00:28:31.000]  我又因父活著
[00:28:31.000 --> 00:28:33.000]  照樣吃我肉的人也因我活著
[00:28:33.000 --> 00:28:34.000]  耶穌叫門徒
[00:28:34.000 --> 00:28:36.000]  你可以吃我的肉喝我的血
[00:28:36.000 --> 00:28:37.000]  很多人跟著耶穌就走了
[00:28:37.000 --> 00:28:40.000]  不知道祂在說什麼
[00:28:40.000 --> 00:28:41.000]  有些人說祂是以利亞
[00:28:41.000 --> 00:28:42.000]  有些人說祂是先知
[00:28:42.000 --> 00:28:43.000]  耶穌就問那些門徒
[00:28:43.000 --> 00:28:50.000]  在Caesarea Philippi
[00:28:50.000 --> 00:28:52.000]  在Caesarea Philippi的地方
[00:28:52.000 --> 00:28:55.000]  在女神的廟面前問那些門徒
[00:28:55.000 --> 00:28:57.000]  你們說我是誰
[00:28:57.000 --> 00:28:59.000]  彼得藉著聖靈的體字感動
[00:28:59.000 --> 00:29:02.000]  祂說你是基督是永生神的兒子
[00:29:02.000 --> 00:29:05.000]  耶穌說西門彼得你是游福的
[00:29:05.000 --> 00:29:06.000]  因為聖靈感動你
[00:29:06.000 --> 00:29:08.000]  說這句話
[00:29:08.000 --> 00:29:09.000]  如果不是聖靈感動我們
[00:29:09.000 --> 00:29:12.000]  我們怎會知道這麼多東西
[00:29:12.000 --> 00:29:14.000]  沒書讀沒書看的
[00:29:14.000 --> 00:29:15.000]  要向神求
[00:29:15.000 --> 00:29:17.000]  就下載吧
[00:29:17.000 --> 00:29:19.000]  因為我們的資料是被人下載的
[00:29:19.000 --> 00:29:22.000]  你給我一個網站吧
[00:29:22.000 --> 00:29:25.000]  網站
[00:29:25.000 --> 00:29:30.000]  不需要WIFI
[00:29:30.000 --> 00:29:32.000]  永會的父怎樣差我來
[00:29:32.000 --> 00:29:35.000]  我又因父活著
[00:29:35.000 --> 00:29:40.000]  照樣吃我的肉的人也要因我活著
[00:29:40.000 --> 00:29:42.000]  約翰福第三章34-35-36
[00:29:42.000 --> 00:29:45.000]  神所差來的
