
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹早晨 居內平安
[00:22:29.000 --> 00:22:35.000]  人總是要找一些東西來敬拜的
[00:22:35.000 --> 00:22:39.000]  因為我們總是要找一些東西來賦予生命意義
[00:22:39.000 --> 00:22:43.000]  我們忍受不了意義的失落
[00:22:43.000 --> 00:22:46.000]  但是怎樣敬拜呢?
[00:22:46.000 --> 00:22:47.000]  在獨裁的世界
[00:22:47.000 --> 00:22:49.000]  譬如北韓
[00:22:49.000 --> 00:22:53.000]  獨裁者索性扮演神的角色
[00:22:53.000 --> 00:22:56.000]  然後要人民敬拜他們
[00:22:56.000 --> 00:22:59.000]  然後由這些獨裁者去決定
[00:22:59.000 --> 00:23:03.000]  人民的生活的意義
[00:23:03.000 --> 00:23:07.000]  我們香港是一個金錢的世界
[00:23:07.000 --> 00:23:09.000]  Money talks
[00:23:09.000 --> 00:23:13.000]  金錢的思考
[00:23:13.000 --> 00:23:17.000]  決定大學生在大學讀什麼
[00:23:17.000 --> 00:23:19.000]  金錢決定一個人找工作的時候
[00:23:19.000 --> 00:23:21.000]  找什麼工作呢?
[00:23:21.000 --> 00:23:23.000]  金錢也決定了一個人
[00:23:23.000 --> 00:23:27.000]  追求怎樣的生活
[00:23:27.000 --> 00:23:30.000]  我們再沒有空間去想像
[00:23:30.000 --> 00:23:33.000]  再沒有閒暇去做夢
[00:23:33.000 --> 00:23:35.000]  再沒有勇氣去反抗
[00:23:35.000 --> 00:23:42.000]  反抗凡事向錢看的生活方式
[00:23:42.000 --> 00:23:43.000]  有人說金錢
[00:23:43.000 --> 00:23:48.000]  其實就是現代生活的上帝
[00:23:48.000 --> 00:23:50.000]  我們的社會
[00:23:50.000 --> 00:23:55.000]  不斷教導我們滿足於現狀
[00:23:55.000 --> 00:23:56.000]  你可以炒樓
[00:23:56.000 --> 00:23:58.000]  你可以炒股
[00:23:58.000 --> 00:24:00.000]  你可以盡情賺錢
[00:24:00.000 --> 00:24:02.000]  你可以盡情揮霍
[00:24:02.000 --> 00:24:06.000]  不過千萬不要越過一個界線
[00:24:06.000 --> 00:24:10.000]  然後向這個社會樹立了的神像
[00:24:10.000 --> 00:24:12.000]  請你下拜
[00:24:12.000 --> 00:24:16.000]  只要你不要挑戰神像背後的虛無
[00:24:16.000 --> 00:24:18.000]  你不要做這些事
[00:24:18.000 --> 00:24:20.000]  你可以安然地生活
[00:24:20.000 --> 00:24:24.000]  好像鹹魚一樣的安然
[00:24:24.000 --> 00:24:27.000]  請不要在你靈魂的高處
[00:24:27.000 --> 00:24:30.000]  講論什麼生命的尊嚴
[00:24:30.000 --> 00:24:32.000]  什麼永恆的價值
[00:24:32.000 --> 00:24:35.000]  請不要站在歷史的前端
[00:24:35.000 --> 00:24:39.000]  看望這個社會的體制變得更加好
[00:24:39.000 --> 00:24:41.000]  請不要站得太高
[00:24:41.000 --> 00:24:43.000]  請不要看得太遠
[00:24:43.000 --> 00:24:48.000]  現在的一切已經很好了
[00:24:48.000 --> 00:24:50.000]  啟示錄的遠像讓我們
[00:24:50.000 --> 00:24:53.000]  站在靈魂的最高處
[00:24:53.000 --> 00:24:55.000]  時間的最前端
[00:24:55.000 --> 00:24:59.000]  看到那位終極永恆的上帝
[00:24:59.000 --> 00:25:01.000]  然後看穿這個世界
[00:25:01.000 --> 00:25:04.000]  一切偶像崇拜的虛假
[00:25:04.000 --> 00:25:06.000]  看穿我們平時所崇拜
[00:25:06.000 --> 00:25:09.000]  所追求的東西的虛無
[00:25:09.000 --> 00:25:12.000]  看穿我們平時賴以為生的
[00:25:12.000 --> 00:25:15.000]  那個意義結構的不堪一擊
[00:25:15.000 --> 00:25:18.000]  然後我們明白到
[00:25:18.000 --> 00:25:21.000]  真正的價值在哪裡
[00:25:21.000 --> 00:25:26.000]  真正值得我們崇拜的是什麼
[00:25:26.000 --> 00:25:30.000]  就是那位掌管著歷史
[00:25:30.000 --> 00:25:33.000]  並且創造萬物
[00:25:33.000 --> 00:25:38.000]  坐在高天之上的那位上帝
[00:25:38.000 --> 00:25:41.000]  但願我們的靈性視野高一點
[00:25:41.000 --> 00:25:43.000]  遠一點
[00:25:43.000 --> 00:25:45.000]  好像啟示錄的作者一樣
[00:25:45.000 --> 00:25:47.000]  在最高之處
[00:25:47.000 --> 00:25:49.000]  在最極之時
[00:25:49.000 --> 00:25:53.000]  看到上帝並且敬拜祂
[00:25:53.000 --> 00:25:56.000]  願榮耀貴於聖父、聖子、聖靈
[00:25:56.000 --> 00:25:58.000]  阿們
