
[00:00:00.000 --> 00:00:05.440]  上個星期我們看到花別塔的事件
[00:23:20.000 --> 00:23:28.160]  第二方面,要在世上過著自制、正直和敬虔的生活
[00:23:28.160 --> 00:23:30.400]  上帝要我們自制
[00:23:30.400 --> 00:23:35.840]  就是說上帝不會時時制止我們做壞事
[00:23:35.840 --> 00:23:41.200]  或者去做上帝不喜歡的事
[00:23:41.200 --> 00:23:45.840]  什麼是壞事,或者不好的事呢?
[00:23:45.840 --> 00:23:48.480]  其實是很容易知道的
[00:23:48.480 --> 00:23:50.320]  我們的良心都會告訴我們
[00:23:50.320 --> 00:23:52.800]  你不熟悉聖經也不要緊
[00:23:52.800 --> 00:23:56.000]  你的良心會告訴你的
[00:23:56.000 --> 00:23:59.040]  上帝不是宇宙警察
[00:23:59.040 --> 00:24:02.480]  時時看著你,一做壞事就打你一下
[00:24:02.480 --> 00:24:05.840]  不是這樣的
[00:24:05.840 --> 00:24:09.440]  所以我們要學習自制
[00:24:09.440 --> 00:24:12.640]  好好訓練我們的意志力
[00:24:12.640 --> 00:24:18.240]  要和壞事一刀兩斷
[00:24:18.240 --> 00:24:25.600]  正直或者公義的事就是做一些對的事
[00:24:25.600 --> 00:24:30.480]  做假象、瞞稅
[00:24:30.480 --> 00:24:34.320]  正不正直?
[00:24:34.320 --> 00:24:37.280]  當然不正直
[00:24:37.280 --> 00:24:41.360]  是基督徒不應該做的事
[00:24:41.360 --> 00:24:44.880]  敬虔的生活就是時時讀經、祈禱
[00:24:44.880 --> 00:24:48.320]  默想上帝在我們生命中所做的事
[00:24:48.320 --> 00:24:51.600]  所給我們的豐富的恩典
[00:24:51.600 --> 00:24:54.160]  時時感恩
[00:24:54.160 --> 00:25:00.000]  一個時時感恩的人就自然會充滿喜樂、平安
[00:25:00.000 --> 00:25:04.080]  求主幫助我們好好去活出主的恩典
[00:25:04.080 --> 00:25:06.560]  得到恩典之後要好好去活出來
[00:25:06.560 --> 00:25:09.360]  我們一起祈禱
[00:25:09.360 --> 00:25:11.120]  慈悲仁愛的天父
[00:25:11.120 --> 00:25:14.560]  感謝祢揀選我們成為祢的兒女
[00:25:14.560 --> 00:25:18.640]  求祢幫助我們要棄絕不敬虔的行為
[00:25:18.640 --> 00:25:20.720]  和屬世的私慾
[00:25:20.720 --> 00:25:24.800]  在世上過著自制、正直和敬虔的生活
[00:25:24.800 --> 00:25:29.600]  以致我們可以充滿從天上來的智慧、喜樂
[00:25:29.600 --> 00:25:32.240]  平安地度過我們在世的日子
[00:25:32.240 --> 00:25:33.600]  榮耀祢
[00:25:33.600 --> 00:25:35.680]  奉耶穌基督的名祈禱
[00:25:35.680 --> 00:25:37.680]  阿彌陀佛!
