
[00:00:00.000 --> 00:00:03.000]  神父祢平安,我們先一起祈禱
[00:23:25.000 --> 00:23:29.000]  叫以色列人不可以做任何偶像
[00:23:29.000 --> 00:23:30.000]  第三條誡命
[00:23:30.000 --> 00:23:32.000]  和話本也很簡短
[00:23:32.000 --> 00:23:36.000]  不可妄稱耶和華的名
[00:23:36.000 --> 00:23:41.000]  妄稱這個字在希伯來文
[00:23:41.000 --> 00:23:48.000]  那個字本身是有抬的意思
[00:23:48.000 --> 00:23:51.000]  不是就這樣叫名
[00:23:51.000 --> 00:23:52.000]  當然有
[00:23:52.000 --> 00:23:54.000]  希伯來文有另外一個字
[00:23:54.000 --> 00:23:56.000]  一般是叫
[00:23:56.000 --> 00:23:58.000]  你那個兒子叫他什麼名
[00:23:58.000 --> 00:23:59.000]  那個叫字
[00:23:59.000 --> 00:24:02.000]  但這裡不是用了那個字
[00:24:02.000 --> 00:24:03.000]  用了一個字
[00:24:03.000 --> 00:24:05.000]  是抬著東西的意思
[00:24:05.000 --> 00:24:07.000]  那個涵義
[00:24:07.000 --> 00:24:08.000]  就不是單單說
[00:24:08.000 --> 00:24:10.000]  你不要亂用上帝的名
[00:24:10.000 --> 00:24:12.000]  我相信原來的意思
[00:24:12.000 --> 00:24:16.000]  就是保羅在二弗所書四章一節所說的
[00:24:16.000 --> 00:24:19.000]  既然蒙召行事為人
[00:24:19.000 --> 00:24:22.000]  就要與你們蒙召的
[00:24:22.000 --> 00:24:25.000]  所蒙的呼召相稱
[00:24:25.000 --> 00:24:28.000]  既然我們抬得出上帝的名
[00:24:28.000 --> 00:24:30.000]  又承認自己是上帝的子民
[00:24:30.000 --> 00:24:33.000]  我們要活得似上帝的子民
[00:24:33.000 --> 00:24:35.000]  這個就是不可
[00:24:35.000 --> 00:24:37.000]  第三條誡命的意思
[00:24:37.000 --> 00:24:40.000]  第四條誡命就是要守安息日
[00:24:40.000 --> 00:24:45.000]  因為安息日是上帝和以色列人納約的記號
[00:24:45.000 --> 00:24:51.000]  第五至十條誡命就是人際關係的相關的誡命
[00:24:51.000 --> 00:24:53.000]  從尊敬父母開始
[00:24:53.000 --> 00:24:56.000]  到不可貪戀別人的任何東西
[00:24:56.000 --> 00:24:58.000]  都不要貪戀
[00:24:58.000 --> 00:24:59.000]  好了
[00:24:59.000 --> 00:25:03.000]  回到聖明第四章三十七節告訴我們
[00:25:03.000 --> 00:25:06.000]  上帝為以色列人做了這麼多的事
[00:25:06.000 --> 00:25:08.000]  除了教導以色列人之外
[00:25:08.000 --> 00:25:10.000]  還有一個原因
[00:25:10.000 --> 00:25:14.000]  就是上帝愛他們的列祖
[00:25:14.000 --> 00:25:16.000]  揀選了他們
[00:25:16.000 --> 00:25:20.000]  要將迦南地賜給他們
[00:25:20.000 --> 00:25:24.000]  三十八節再一次提到上帝要將地賜給他們
[00:25:24.000 --> 00:25:30.000]  因為這是上帝對他們先祖的承諾
[00:25:30.000 --> 00:25:31.000]  讓我總結一下
[00:25:31.000 --> 00:25:36.000]  得福之路就是要認識明白上帝是獨一的
[00:25:36.000 --> 00:25:40.000]  要時常回想上帝在我們生命中做過的事
[00:25:40.000 --> 00:25:45.000]  和去思想那些事的含義
[00:25:45.000 --> 00:25:48.000]  對我們這個時代的基督徒來說
[00:25:48.000 --> 00:25:51.000]  是不是可以同樣應用呢?
[00:25:51.000 --> 00:25:53.000]  原則上都是可以的
[00:25:53.000 --> 00:25:55.000]  我們不要受人迷惑
[00:25:55.000 --> 00:26:02.000]  要相信上帝是獨一客觀存在的上帝
[00:26:02.000 --> 00:26:06.000]  我們的確信不是迷信
[00:26:06.000 --> 00:26:08.000]  不是幻想
[00:26:08.000 --> 00:26:13.000]  而是有客觀的事實作為根據
[00:26:13.000 --> 00:26:16.000]  最重要的客觀事實是什麼呢?
[00:26:16.000 --> 00:26:20.000]  就是主耶穌確實來過世上
[00:26:20.000 --> 00:26:22.000]  祂活過死過
[00:26:22.000 --> 00:26:24.000]  最後復活了
[00:26:24.000 --> 00:26:31.000]  有空墳墓作為一個最具體的客觀證據
[00:26:31.000 --> 00:26:34.000]  所以如果我們的信仰被人挑戰的時候
[00:26:34.000 --> 00:26:39.000]  嘲笑我們信上帝是迷信的
[00:26:39.000 --> 00:26:46.000]  我們真的要回想那些經得起考驗的歷史事實
[00:26:46.000 --> 00:26:50.000]  以致我們仍然可以確信
[00:26:50.000 --> 00:26:56.000]  始終我們仍要回想我們所經歷過的事
[00:26:56.000 --> 00:26:59.000]  每當我想起
[00:26:59.000 --> 00:27:06.000]  每當我想到我不想做牧師的時候
[00:27:06.000 --> 00:27:08.000]  放棄做牧師的時候
[00:27:08.000 --> 00:27:13.000]  我都會回想上帝起初是怎樣呼召我
[00:27:13.000 --> 00:27:18.000]  所以我鼓勵大家不單要明白聖經
[00:27:18.000 --> 00:27:23.000]  還要學習在生活上要實踐聖經的教導
[00:27:23.000 --> 00:27:27.000]  當我們實踐的時候我們才會有經歷
[00:27:27.000 --> 00:27:30.000]  經歷到上帝的實在
[00:27:30.000 --> 00:27:33.000]  可以和上帝建立一個個人化的關係
[00:27:33.000 --> 00:27:35.000]  不是牧師信的上帝
[00:27:35.000 --> 00:27:38.000]  不是父母或祖父母信的上帝
[00:27:38.000 --> 00:27:43.000]  是你自己親身經歷過的上帝
[00:27:43.000 --> 00:27:48.000]  也會得到上帝賜給我們的福氣
[00:27:48.000 --> 00:27:50.000]  我們一起祈禱
