
[00:00:00.000 --> 00:00:04.400]  我們一起來分享今天的故事
[00:14:01.000 --> 00:14:03.000]  在整個過程裡面我有很大的震撼
[00:14:03.000 --> 00:14:05.000]  我有很大的反省
[00:14:05.000 --> 00:14:06.000]  我有很大的反省
[00:14:06.000 --> 00:14:09.000]  其實我認識的上帝跟他認識的上帝
[00:14:09.000 --> 00:14:11.000]  是不是一樣的上帝
[00:14:11.000 --> 00:14:13.000]  我在想我認識的上帝跟他們認識的上帝
[00:14:13.000 --> 00:14:14.000]  是不是同一樣的上帝呢
[00:14:14.000 --> 00:14:17.000]  我自己所認識的這個神
[00:14:17.000 --> 00:14:19.000]  祂是愛我的
[00:14:19.000 --> 00:14:21.000]  那也應該要愛祂嗎
[00:14:21.000 --> 00:14:22.000]  我認識的上帝愛我
[00:14:22.000 --> 00:14:24.000]  是不是也應該愛祂呢 是不是
[00:14:24.000 --> 00:14:26.000]  下一張好嗎 謝謝
[00:14:26.000 --> 00:14:28.000]  這就是我們今天所要問的一個問題
[00:14:28.000 --> 00:14:30.000]  我們一起來唸這句話
[00:14:30.000 --> 00:14:31.000]  我們要問一個問題
[00:14:31.000 --> 00:14:32.000]  我們一起試著讀這句話
[00:14:32.000 --> 00:14:34.000]  如果神的愛預備
[00:14:34.000 --> 00:14:40.000]  預備起 如果神的愛是給任何所在的任何一個人
[00:14:40.000 --> 00:14:45.000]  那應該每個地方的每個人都值得被愛
[00:14:45.000 --> 00:14:47.000]  這句話有點拗口
[00:14:47.000 --> 00:14:48.000]  就是比較不好講
[00:14:48.000 --> 00:14:50.000]  這句話有點拗口
[00:14:50.000 --> 00:14:52.000]  因為他是直接翻譯過來的
[00:14:52.000 --> 00:14:53.000]  你看他的英文就知道
[00:14:53.000 --> 00:14:54.000]  因為他是英文翻譯來的
[00:14:54.000 --> 00:14:57.000]  他說If God's love is for anybody anywhere
[00:14:57.000 --> 00:15:02.000]  And it is supposed to be for everybody everywhere
[00:15:02.000 --> 00:15:04.000]  所以這裡說到如果上帝的愛
[00:15:04.000 --> 00:15:05.000]  真的是愛每一個人每一個地方
[00:15:05.000 --> 00:15:07.000]  那就應該愛每一個人每一個地方 是不是
[00:15:07.000 --> 00:15:09.000]  我們今天要繼續講下去
[00:15:09.000 --> 00:15:10.000]  一定要有一個前提
[00:15:10.000 --> 00:15:13.000]  就是你同不同意這句話
[00:15:13.000 --> 00:15:14.000]  我們講下去之前
[00:15:14.000 --> 00:15:16.000]  前提就是你是不是同意這句話
[00:15:16.000 --> 00:15:19.000]  就好像我們一起來重新思考
[00:15:19.000 --> 00:15:22.000]  我們最熟悉的一段聖經的經文
[00:15:22.000 --> 00:15:24.000]  各位對你來說是哪一節的經文呢
[00:15:24.000 --> 00:15:25.000]  當我們想聖經的時候
[00:15:25.000 --> 00:15:27.000]  最熟悉的聖經你想起哪一段
[00:15:27.000 --> 00:15:29.000]  也許是約翰福音三章十六節
[00:15:29.000 --> 00:15:30.000]  我們大家都非常熟悉
[00:15:30.000 --> 00:15:32.000]  或者是約翰福音三章十六節
[00:15:32.000 --> 00:15:33.000]  是怎麼講的呢
[00:15:33.000 --> 00:15:34.000]  怎麼講
[00:15:34.000 --> 00:15:38.000]  他是說神愛世人
[00:15:38.000 --> 00:15:39.000]  神愛世人
[00:15:39.000 --> 00:15:41.000]  甚至將他的獨生子賜給他們
[00:15:41.000 --> 00:15:42.000]  甚至將他的獨生子賜給他們
[00:15:42.000 --> 00:15:44.000]  叫一切信他的不知滅亡
[00:15:44.000 --> 00:15:46.000]  叫一切信他的不知滅亡
[00:15:46.000 --> 00:15:48.000]  For God's love of the world
[00:15:48.000 --> 00:15:50.000]  For God's love of the world
[00:15:50.000 --> 00:15:55.000]  神愛世人世上所有一切的人
[00:15:55.000 --> 00:15:57.000]  上帝愛世上的所有所有每一個人
[00:15:57.000 --> 00:16:00.000]  不是神愛台北市的人
[00:16:00.000 --> 00:16:02.000]  不是上帝只愛台北市的人
[00:16:02.000 --> 00:16:05.000]  不是神愛九龍市的人
[00:16:05.000 --> 00:16:06.000]  不是上帝只愛九龍區的人
[00:16:06.000 --> 00:16:07.000]  不是上帝只愛上海市的人
[00:16:07.000 --> 00:16:08.000]  不是上帝只愛紐約市的人
[00:16:08.000 --> 00:16:09.000]  不是上帝只愛上海市九龍市的人
[00:16:09.000 --> 00:16:11.000]  不是上帝愛世上的每一個人
[00:16:11.000 --> 00:16:12.000]  上帝愛世上每一個人
[00:16:12.000 --> 00:16:17.000]  所以我們應該要重新來認識這句話到底是什麼意思
[00:16:17.000 --> 00:16:20.000]  我們應該要重新認識這句話其實是什麼意思
[00:16:20.000 --> 00:16:21.000]  下一章好嗎
[00:16:21.000 --> 00:16:25.000]  如果你跟我一樣這麼常來香港的話
[00:16:25.000 --> 00:16:28.000]  你一定會對匯豐銀行的廣告印象非常深刻
[00:16:28.000 --> 00:16:30.000]  在香港應該都間中會看到匯豐銀行的廣告
[00:16:30.000 --> 00:16:33.000]  各位只要來到了香港的國際機場
[00:16:33.000 --> 00:16:37.000]  一出機場的飛機的機門
[00:16:37.000 --> 00:16:40.000]  你就會看到匯豐銀行有很多這樣的形象的廣告
[00:16:40.000 --> 00:16:42.000]  一在國際機場一落機
[00:16:42.000 --> 00:16:44.000]  基本上在機場上就看到很多這些廣告
[00:16:44.000 --> 00:16:47.000]  這些廣告裡面很有意思的是
[00:16:47.000 --> 00:16:50.000]  環繞的一個主題就是
[00:16:50.000 --> 00:16:55.000]  我們是一個全世界最大的小銀行
[00:16:55.000 --> 00:16:59.000]  這個環繞的主題就是我們是全世界最大的小銀行
[00:16:59.000 --> 00:17:04.000]  它就叫做環球金融但是卻有地方智慧
[00:17:04.000 --> 00:17:08.000]  它說的是環球金融但是同樣有地方智慧
[00:17:08.000 --> 00:17:10.000]  同樣是講足球
[00:17:10.000 --> 00:17:12.000]  同樣都是講足球
[00:17:12.000 --> 00:17:14.000]  不一定是講足球
[00:17:14.000 --> 00:17:16.000]  就是講football
[00:17:16.000 --> 00:17:18.000]  football這個字是英文
[00:17:18.000 --> 00:17:20.000]  第一顆是美式的足球
[00:17:20.000 --> 00:17:22.000]  第一個球你看到的是美式足球
[00:17:22.000 --> 00:17:24.000]  在美國打的
[00:17:24.000 --> 00:17:27.000]  第二個是我們英式的講football就是踢足球
[00:17:27.000 --> 00:17:30.000]  第二就是我們很熟悉的踢足球
[00:17:30.000 --> 00:17:34.000]  你有看過澳洲的footie就是足球賽的話
[00:17:34.000 --> 00:17:36.000]  它的足球是第三種
[00:17:36.000 --> 00:17:38.000]  第三種澳洲我們叫籃球那種都是叫football
[00:17:38.000 --> 00:17:39.000]  下一張
[00:17:39.000 --> 00:17:41.000]  這個也是一個很經典的
[00:17:41.000 --> 00:17:43.000]  Grasshopper就是草蜢
[00:17:43.000 --> 00:17:44.000]  這個很經典的草蜢
[00:17:44.000 --> 00:17:46.000]  或者是蟋蟀
[00:17:46.000 --> 00:17:48.000]  那這個在
[00:17:48.000 --> 00:17:50.000]  在美國呢
[00:17:50.000 --> 00:17:52.000]  它是叫做pet
[00:17:52.000 --> 00:17:54.000]  是害蟲
[00:17:54.000 --> 00:17:56.000]  在美國是叫做pet是害蟲
[00:17:56.000 --> 00:17:58.000]  在中國的一些地方
[00:17:58.000 --> 00:18:00.000]  它是鬥蟋蟀的
[00:18:00.000 --> 00:18:02.000]  它叫它叫做pet
[00:18:02.000 --> 00:18:04.000]  就是寵物
[00:18:04.000 --> 00:18:06.000]  因為它要拿來鬥蟋蟀
[00:18:06.000 --> 00:18:08.000]  所以這個害蟲變成寵物
[00:18:08.000 --> 00:18:10.000]  但是你去了泰國的北部呢
[00:18:10.000 --> 00:18:12.000]  它就叫做appetizer
[00:18:12.000 --> 00:18:14.000]  在泰國它變成了前菜
[00:18:14.000 --> 00:18:16.000]  同樣是一種昆蟲
[00:18:16.000 --> 00:18:18.000]  同樣是昆蟲它可以是害蟲
[00:18:18.000 --> 00:18:20.000]  它可以是寵物
[00:18:20.000 --> 00:18:22.000]  也可以是你的前菜
[00:18:22.000 --> 00:18:24.000]  它在講說同樣的一個東西在不同的國家和文化當中
[00:18:24.000 --> 00:18:26.000]  會有不同的定義和理解
[00:18:26.000 --> 00:18:28.000]  同樣的東西在不同的國家
[00:18:28.000 --> 00:18:30.000]  和不同的文化裡面有不同的理解
[00:18:30.000 --> 00:18:32.000]  這個在現代的語言來說的話
[00:18:32.000 --> 00:18:34.000]  這就叫做
[00:18:34.000 --> 00:18:36.000]  這就叫做全球在地化
[00:18:36.000 --> 00:18:38.000]  用現代語言來講
[00:18:38.000 --> 00:18:40.000]  這件事叫做全球在地化
[00:18:40.000 --> 00:18:42.000]  它是有兩個字
[00:18:42.000 --> 00:18:44.000]  合在一起的
[00:18:44.000 --> 00:18:46.000]  一個叫做全球化
[00:18:46.000 --> 00:18:48.000]  一個叫做在地化
[00:18:48.000 --> 00:18:50.000]  一個叫做在地化
[00:18:50.000 --> 00:18:52.000]  全球化就叫做globalization
[00:18:52.000 --> 00:18:54.000]  在地化就叫做localization
[00:18:54.000 --> 00:18:56.000]  在地化就叫做localization
[00:18:56.000 --> 00:18:58.000]  兩個合在一起就叫做globalization
[00:18:58.000 --> 00:19:00.000]  所以合在一起就叫做globalization
[00:19:00.000 --> 00:19:02.000]  在wikipedia裡面是這麼說的
[00:19:02.000 --> 00:19:04.000]  在網上維基是這麼說的
[00:19:04.000 --> 00:19:06.000]  他是指的是說
[00:19:06.000 --> 00:19:08.000]  不管你是個人、團體、公司、組織、單位、社群
[00:19:08.000 --> 00:19:10.000]  同時擁有兩件很重要的事情
[00:19:10.000 --> 00:19:12.000]  一個叫做思考全球化
[00:19:12.000 --> 00:19:14.000]  第二個你的行動要在地化
[00:19:14.000 --> 00:19:18.000]  他講到無論是個人、團體、公司、組織、單位、社群等等
[00:19:18.000 --> 00:19:20.000]  同時有兩個思想
[00:19:20.000 --> 00:19:22.000]  一個是思考全球化
[00:19:22.000 --> 00:19:24.000]  一個是行動在地化
[00:19:24.000 --> 00:19:26.000]  你要有思考能夠全球化
[00:19:26.000 --> 00:19:28.000]  意思是說你能了解全世界
[00:19:28.000 --> 00:19:30.000]  是比你想像的還要來的大
[00:19:30.000 --> 00:19:32.000]  但你願意去認識
[00:19:32.000 --> 00:19:34.000]  但是你同時又能夠在地化
[00:19:34.000 --> 00:19:36.000]  很localized去了解
[00:19:36.000 --> 00:19:38.000]  去貼近每一個地方不同的文化
[00:19:38.000 --> 00:19:40.000]  思考全球化
[00:19:40.000 --> 00:19:42.000]  就是說你想的、看的東西
[00:19:42.000 --> 00:19:44.000]  在這裡全球化很大很大的
[00:19:44.000 --> 00:19:46.000]  但是在行動裡面就在很地道
[00:19:46.000 --> 00:19:48.000]  很生活化裡面走出來
[00:19:48.000 --> 00:19:50.000]  我們有沒有發現信仰和宣教
[00:19:50.000 --> 00:19:52.000]  就是猜拳
[00:19:52.000 --> 00:19:54.000]  也必須一定是要如此
[00:19:54.000 --> 00:19:56.000]  我們有沒有想過其實信仰
[00:19:56.000 --> 00:19:58.000]  或者我們說的猜拳其實都需要這樣的
[00:19:58.000 --> 00:20:00.000]  就好像我這次來到香港
[00:20:00.000 --> 00:20:02.000]  也是一樣的
[00:20:02.000 --> 00:20:04.000]  好像我這次來到香港也是一樣的
[00:20:04.000 --> 00:20:06.000]  香港有些東西我們講的講法
[00:20:06.000 --> 00:20:08.000]  跟全世界其他地方就是不一樣
[00:20:08.000 --> 00:20:10.000]  香港有些東西我們講的講法
[00:20:10.000 --> 00:20:12.000]  跟全世界就是不同的
[00:20:12.000 --> 00:20:14.000]  像我們這個草莓叫做草莓
[00:20:14.000 --> 00:20:16.000]  我們叫草莓就是草莓
[00:20:16.000 --> 00:20:18.000]  草莓就是strawberry
[00:20:18.000 --> 00:20:20.000]  你們就叫做士多啤梨
[00:20:20.000 --> 00:20:22.000]  士多啤梨
[00:20:22.000 --> 00:20:24.000]  我看到那個菜單
[00:20:24.000 --> 00:20:26.000]  我還是不知道那個到底是什麼意思
[00:20:26.000 --> 00:20:28.000]  看著那個菜單
[00:20:28.000 --> 00:20:30.000]  什麼叫做士多啤梨
[00:20:30.000 --> 00:20:32.000]  譬如說你們
[00:20:32.000 --> 00:20:34.000]  star fruit 楊桃我們叫楊桃
[00:20:34.000 --> 00:20:36.000]  楊桃也是楊桃
[00:20:36.000 --> 00:20:38.000]  楊桃也是楊桃
[00:20:38.000 --> 00:20:40.000]  ok 也是楊桃
[00:20:40.000 --> 00:20:42.000]  star fruit 因為有很多的東西
[00:20:42.000 --> 00:20:44.000]  我們講的明明是同一件事情
[00:20:44.000 --> 00:20:46.000]  但是我們用不同的方法來講
[00:20:46.000 --> 00:20:48.000]  有時候有同一件事大家都用不同的講法
[00:20:48.000 --> 00:20:50.000]  那我們越是牽涉到文化
[00:20:50.000 --> 00:20:52.000]  和信仰 意義和感情
[00:20:52.000 --> 00:20:54.000]  越多跟我們每一個人的
[00:20:54.000 --> 00:20:56.000]  生命核心
[00:20:56.000 --> 00:20:58.000]  這個很有關係的事情
[00:20:58.000 --> 00:21:00.000]  就必須要更在乎在地的
[00:21:00.000 --> 00:21:02.000]  這個context
[00:21:02.000 --> 00:21:04.000]  它的文本
[00:21:04.000 --> 00:21:06.000]  越是涉及到文化意義 感情
[00:21:06.000 --> 00:21:08.000]  或者個人核心的生活價值
[00:21:08.000 --> 00:21:10.000]  就更加要留意在地化
[00:21:10.000 --> 00:21:12.000]  我舉幾個例子來說
[00:21:12.000 --> 00:21:14.000]  舉個例子來說
[00:21:14.000 --> 00:21:16.000]  為什麼我們需要有母語
[00:21:16.000 --> 00:21:18.000]  mother tongue 翻譯的
[00:21:18.000 --> 00:21:20.000]  聖經在每一個不同的地方
[00:21:20.000 --> 00:21:22.000]  為什麼會有聖經翻譯協會
[00:21:22.000 --> 00:21:24.000]  為什麼這個世界在不同的地方
[00:21:24.000 --> 00:21:26.000]  聖經要有不同的母語的翻譯
[00:21:26.000 --> 00:21:28.000]  這世界上有很多人看得懂英文
[00:21:28.000 --> 00:21:30.000]  這個世界有很多人看得懂英文
[00:21:30.000 --> 00:21:32.000]  他第一語言是英文 他也看得懂英文
[00:21:32.000 --> 00:21:34.000]  就算他第一語言不是英文 他也可能看得懂英文
[00:21:34.000 --> 00:21:36.000]  看得明白
[00:21:36.000 --> 00:21:38.000]  所以反正我送你一本英文聖經就好了
[00:21:38.000 --> 00:21:40.000]  以後你們就看英文聖經
[00:21:40.000 --> 00:21:42.000]  給我一本英文聖經你看就好了
[00:21:42.000 --> 00:21:44.000]  所以如果是這樣子的話
[00:21:44.000 --> 00:21:46.000]  那我們只要教你英文就好了
[00:21:46.000 --> 00:21:48.000]  不需要給你一本中文的聖經
[00:21:48.000 --> 00:21:50.000]  如果這樣的話 我教你學英文就好了
[00:21:50.000 --> 00:21:52.000]  我不用給你中文聖經 我給你英文聖經
[00:21:52.000 --> 00:21:54.000]  教你英文就可以了
[00:21:54.000 --> 00:21:56.000]  就好像我們在很多的地方
[00:21:56.000 --> 00:21:58.000]  為什麼要把這樣子的一種
[00:21:58.000 --> 00:22:00.000]  聖經變成每一個人
[00:22:00.000 --> 00:22:02.000]  他能夠真正的去懂
[00:22:02.000 --> 00:22:04.000]  去體驗 去認識的語言
[00:22:04.000 --> 00:22:06.000]  所以為什麼要去到世界各地
[00:22:06.000 --> 00:22:08.000]  我們都要將聖經翻譯成當地的母語
[00:22:08.000 --> 00:22:10.000]  他們可以體驗 可以明白
[00:22:10.000 --> 00:22:12.000]  為什麼在
[00:22:12.000 --> 00:22:14.000]  穆斯林 伊斯蘭的國家
[00:22:14.000 --> 00:22:16.000]  很多的國家
[00:22:16.000 --> 00:22:18.000]  他們的主日的聚會要改到禮拜五
[00:22:18.000 --> 00:22:20.000]  為什麼很多在伊斯蘭的國家
[00:22:20.000 --> 00:22:22.000]  他們的崇拜主日的聚會
[00:22:22.000 --> 00:22:24.000]  要改到禮拜五
[00:22:24.000 --> 00:22:26.000]  因為他們整個國家禮拜五的時候
[00:22:26.000 --> 00:22:28.000]  才有放假
[00:22:28.000 --> 00:22:30.000]  因為他們整個國家就是禮拜五放假
[00:22:30.000 --> 00:22:32.000]  因為他們禮拜五才是去清真寺的時候
[00:22:32.000 --> 00:22:34.000]  所以也在禮拜五的時候
[00:22:34.000 --> 00:22:36.000]  所以基督徒也在禮拜五 改成禮拜五聚會
[00:22:36.000 --> 00:22:38.000]  所以因為穆斯林他們伊斯蘭教徒
[00:22:38.000 --> 00:22:40.000]  他們慣了禮拜五的清真寺 所以禮拜五放假
[00:22:40.000 --> 00:22:42.000]  所以教會也是禮拜五
[00:22:42.000 --> 00:22:44.000]  因為你在那個地方 你就變成要跟他們學習
[00:22:44.000 --> 00:22:46.000]  他們的作息 因為去到那個地方
[00:22:46.000 --> 00:22:48.000]  你就要學習他們的文化
[00:22:48.000 --> 00:22:50.000]  就好像在很多國家
[00:22:50.000 --> 00:22:52.000]  譬如說像韓國
[00:22:52.000 --> 00:22:54.000]  像新加坡通用的一些
[00:22:54.000 --> 00:22:56.000]  教會增長的教材
[00:22:56.000 --> 00:22:58.000]  然後到了別的國家的時候
[00:22:58.000 --> 00:23:00.000]  到別的地區的時候 你也必須要
[00:23:00.000 --> 00:23:02.000]  接受在地化的一些改變
[00:23:02.000 --> 00:23:04.000]  所以譬如去到韓國或是新加坡
[00:23:04.000 --> 00:23:06.000]  不同地方教會增長一些教材
[00:23:06.000 --> 00:23:08.000]  去到不同的地方其實需要一些改變
[00:23:08.000 --> 00:23:10.000]  就好像這張照片是現在
[00:23:10.000 --> 00:23:12.000]  台灣很多的Mega Church
[00:23:12.000 --> 00:23:14.000]  很流行的一種
[00:23:14.000 --> 00:23:16.000]  步道的一些方式 聚會的方式
[00:23:16.000 --> 00:23:18.000]  所以這張照片就看到台灣現在很多大教會
[00:23:18.000 --> 00:23:20.000]  他們的一些報導的方式
[00:23:20.000 --> 00:23:22.000]  很熱門的
[00:23:22.000 --> 00:23:24.000]  很棒的音樂
[00:23:24.000 --> 00:23:26.000]  很棒的音響
[00:23:26.000 --> 00:23:28.000]  很多的藝人來帶領
[00:23:28.000 --> 00:23:30.000]  這個會眾來唱詩歌
[00:23:30.000 --> 00:23:32.000]  有很強的音響 很好的畫面
[00:23:32.000 --> 00:23:34.000]  很多的藝人去帶領會眾去唱詩歌
[00:23:34.000 --> 00:23:36.000]  可是我們在台灣發現的狀況就是
[00:23:36.000 --> 00:23:38.000]  同樣的器材 團隊
[00:23:38.000 --> 00:23:40.000]  整個大卡車開進去
[00:23:40.000 --> 00:23:42.000]  開到鄉下裡面去
[00:23:42.000 --> 00:23:44.000]  然後在廟口搭了一個台
[00:23:44.000 --> 00:23:46.000]  就想說會有同樣的效果
[00:23:46.000 --> 00:23:48.000]  你覺得會嗎?
[00:23:48.000 --> 00:23:50.000]  如果你說我在台灣幾個月就是這樣
[00:23:50.000 --> 00:23:52.000]  在鄉下地方 在廟口附近地方
[00:23:52.000 --> 00:23:54.000]  搭了這麼多台 唱這麼多歌
[00:23:54.000 --> 00:23:56.000]  你覺得會不會有同樣的效果呢?
[00:23:56.000 --> 00:23:58.000]  應該是不會吧
[00:23:58.000 --> 00:24:00.000]  不會吧 是不是?
[00:24:00.000 --> 00:24:02.000]  就好像我剛剛跟各位分享
[00:24:02.000 --> 00:24:04.000]  我在非洲的這個例子
[00:24:04.000 --> 00:24:06.000]  正如開始和大家分享在非洲的這個例子
[00:24:06.000 --> 00:24:08.000]  那一天
[00:24:08.000 --> 00:24:10.000]  禮拜天的晚上
[00:24:10.000 --> 00:24:12.000]  那一個禮拜天的晚上
[00:24:12.000 --> 00:24:14.000]  我們聚會完了以後 他們晚上
[00:24:14.000 --> 00:24:16.000]  搭了一個很大很大的營火
[00:24:16.000 --> 00:24:18.000]  他們晚上就起了一個很大的營火
[00:24:18.000 --> 00:24:20.000]  他們就邀請附近很多村莊的人
[00:24:20.000 --> 00:24:22.000]  一起來聽 我們要佈道
[00:24:22.000 --> 00:24:24.000]  邀請身邊村莊的人來
[00:24:24.000 --> 00:24:26.000]  我們開佈道會
[00:24:26.000 --> 00:24:28.000]  那天晚上他們邀請我來講見證
[00:24:28.000 --> 00:24:30.000]  那天我們就負責講見證
[00:24:30.000 --> 00:24:32.000]  各位啊 你想想看我的見證
[00:24:32.000 --> 00:24:34.000]  對他來說
[00:24:34.000 --> 00:24:36.000]  有什麼意義嗎?
[00:24:36.000 --> 00:24:38.000]  大家猜一下我講的見證和他們有什麼意義
[00:24:38.000 --> 00:24:40.000]  我自己的見證
[00:24:40.000 --> 00:24:42.000]  簡單版
[00:24:42.000 --> 00:24:44.000]  30秒鐘的簡單版 講給大家聽
[00:24:44.000 --> 00:24:46.000]  所以將我的見證 30秒簡短版
[00:24:46.000 --> 00:24:48.000]  講給你聽
[00:24:48.000 --> 00:24:50.000]  我從小是在一個基督教家庭裡面長大的
[00:24:50.000 --> 00:24:52.000]  從小在基督教家庭裡面長大的
[00:24:52.000 --> 00:24:54.000]  我在考高中的時候
[00:24:54.000 --> 00:24:56.000]  我考上了一個還不錯的明星學校
[00:24:56.000 --> 00:24:58.000]  我在高中的時候考了一間
[00:24:58.000 --> 00:25:00.000]  不錯的明星學校
[00:25:00.000 --> 00:25:02.000]  很不幸的是 我在明星學校裡面
[00:25:02.000 --> 00:25:04.000]  我的成績並不怎麼好
[00:25:04.000 --> 00:25:06.000]  所以我自己非常沒有自信
[00:25:06.000 --> 00:25:08.000]  而且又是一個男生學校 所以我連跟女生講話都不敢
[00:25:08.000 --> 00:25:10.000]  所以在大學的時候
[00:25:10.000 --> 00:25:12.000]  我讀男校又不敢跟女生講話
[00:25:12.000 --> 00:25:14.000]  還要在明星學校 所以成績都是一般般的
[00:25:14.000 --> 00:25:16.000]  感謝主讓我在上了大學的時候
[00:25:16.000 --> 00:25:18.000]  重新去認識自己
[00:25:18.000 --> 00:25:20.000]  在團契的生活當中
[00:25:20.000 --> 00:25:22.000]  能夠重新的看到上帝在我生命裡面的作為
[00:25:22.000 --> 00:25:24.000]  能夠重新的看到上帝在我生命裡面的作為
[00:25:24.000 --> 00:25:26.000]  所以感謝主在大學裡面 去到團契裡面
[00:25:26.000 --> 00:25:28.000]  重新認識自己 又重新認識上帝
[00:25:28.000 --> 00:25:30.000]  所以你看到上帝的作為
[00:25:30.000 --> 00:25:32.000]  我重新的來到上帝的面前
[00:25:32.000 --> 00:25:34.000]  重新來認識我自己
[00:25:34.000 --> 00:25:36.000]  所以重新來到上帝面前 重新認識自己
[00:25:36.000 --> 00:25:38.000]  好 請問一下對非洲馬賽族的弟兄姊妹來說
[00:25:38.000 --> 00:25:40.000]  有什麼意義
[00:25:40.000 --> 00:25:42.000]  請問這個見證對非洲馬賽族的弟兄姊妹有什麼意義
[00:25:42.000 --> 00:25:44.000]  他說 啊 耶穌
[00:25:44.000 --> 00:25:46.000]  他說什麼 耶穌
[00:25:46.000 --> 00:25:48.000]  哪一位 哪個耶穌
[00:25:48.000 --> 00:25:50.000]  他是隔壁村的嗎
[00:25:50.000 --> 00:25:52.000]  他是不是隔壁村的
[00:25:52.000 --> 00:25:54.000]  他們連
[00:25:54.000 --> 00:25:56.000]  上高中 大學
[00:25:56.000 --> 00:25:58.000]  不敢跟女生講話
[00:25:58.000 --> 00:26:00.000]  我可以娶十個老婆
[00:26:00.000 --> 00:26:02.000]  哈囉 怎麼高中是大學
[00:26:02.000 --> 00:26:04.000]  不敢跟女生講話
[00:26:04.000 --> 00:26:06.000]  我有十個老婆
[00:26:06.000 --> 00:26:08.000]  你的生命的經歷
[00:26:08.000 --> 00:26:10.000]  跟他來說是完全不相干的
[00:26:10.000 --> 00:26:12.000]  無端端的
[00:26:12.000 --> 00:26:14.000]  我跟各位來分享這個
[00:26:14.000 --> 00:26:16.000]  很重要的一點是
[00:26:16.000 --> 00:26:18.000]  我們在傳福音的時候
[00:26:18.000 --> 00:26:20.000]  不要以為你傳的福音
[00:26:20.000 --> 00:26:22.000]  就是對那個人來說
[00:26:22.000 --> 00:26:24.000]  最容易接收的一種方式
[00:26:24.000 --> 00:26:26.000]  我分享這個故事是因為
[00:26:26.000 --> 00:26:28.000]  其實我們傳福音
[00:26:28.000 --> 00:26:30.000]  不等於一定是他最能夠明白
[00:26:30.000 --> 00:26:32.000]  我們一起來念這段經文
[00:26:32.000 --> 00:26:34.000]  我們今天要跟大家分享最重要的一段經文
[00:26:34.000 --> 00:26:36.000]  我們一起去讀這段聖經 好不好
[00:26:36.000 --> 00:26:38.000]  好 預備起
[00:26:38.000 --> 00:26:40.000]  使用諸般的智慧
[00:26:40.000 --> 00:26:42.000]  勸誡各人 教導各人
[00:26:42.000 --> 00:26:44.000]  要把各人在基督裡
[00:26:44.000 --> 00:26:46.000]  完完全全地引到神面前
[00:26:46.000 --> 00:26:48.000]  讓我們一起禱告
[00:26:48.000 --> 00:26:50.000]  能夠有諸般的智慧
[00:26:50.000 --> 00:26:52.000]  讓我們一起禱告
[00:26:52.000 --> 00:26:54.000]  有諸般的智慧
[00:26:54.000 --> 00:26:56.000]  不但能夠思考或是我們的意象
[00:26:56.000 --> 00:26:58.000]  有神國來的一樣的眼光
[00:26:58.000 --> 00:27:00.000]  能夠看到這個國度的需要
[00:27:00.000 --> 00:27:02.000]  我們需要有上帝的眼光
[00:27:02.000 --> 00:27:04.000]  讓我們看到上帝的各種需要
[00:27:04.000 --> 00:27:06.000]  超過我們自己教會的四面的圍牆
[00:27:06.000 --> 00:27:08.000]  超過我的生活經驗
[00:27:08.000 --> 00:27:10.000]  超過我生命裡的生活經驗
[00:27:10.000 --> 00:27:12.000]  超過我們
[00:27:12.000 --> 00:27:14.000]  我們在香港這個地方的
[00:27:14.000 --> 00:27:16.000]  不只是國界的疆界
[00:27:16.000 --> 00:27:18.000]  而且是語文文化的疆界
[00:27:18.000 --> 00:27:20.000]  超過我們在香港不只是地域的限制
[00:27:20.000 --> 00:27:22.000]  還是語文文化之間的限制
[00:27:22.000 --> 00:27:24.000]  但是不管是怎麼樣
[00:27:24.000 --> 00:27:26.000]  我們接觸到
[00:27:26.000 --> 00:27:28.000]  為了要去接觸這樣子的人
[00:27:28.000 --> 00:27:30.000]  我們必須仍然是要謙卑的學習
[00:27:30.000 --> 00:27:32.000]  所以我們要接觸一些我們不認識文化的人
[00:27:32.000 --> 00:27:34.000]  我們更加要謙卑地去學習
[00:27:34.000 --> 00:27:36.000]  所以一方面是要有全球視野
[00:27:36.000 --> 00:27:38.000]  但是另外一方面又必須要有在地的關懷
[00:27:38.000 --> 00:27:40.000]  所以一方面我們一定要有全球的視野
[00:27:40.000 --> 00:27:42.000]  但是一定要有在地的關懷
[00:27:42.000 --> 00:27:44.000]  目的是什麼呢?目的是什麼呢?
[00:27:44.000 --> 00:27:46.000]  就是這一段話的最後一句話
[00:27:46.000 --> 00:27:48.000]  就是要能夠把個人
[00:27:48.000 --> 00:27:50.000]  在基督裡能夠完完全全的
[00:27:50.000 --> 00:27:52.000]  帶到神的面前
[00:27:52.000 --> 00:27:54.000]  就是要將各人在基督裡面完全完全
[00:27:54.000 --> 00:27:56.000]  引到神的面前
[00:27:56.000 --> 00:27:58.000]  我最後一段要講原因了
[00:27:58.000 --> 00:28:00.000]  最後一段講的原因
[00:28:00.000 --> 00:28:02.000]  下一張好嗎?
[00:28:02.000 --> 00:28:04.000]  原因是什麼呢?
[00:28:04.000 --> 00:28:06.000]  在聚會的時候
[00:28:06.000 --> 00:28:08.000]  我們常常會聽到一些
[00:28:08.000 --> 00:28:10.000]  很耳熟能詳的一些
[00:28:10.000 --> 00:28:12.000]  指令
