
[00:00:00.000 --> 00:00:03.140]  其實要安靜去休息
[00:20:17.660 --> 00:20:20.060]  是在預備他們的心和態度
[00:20:20.060 --> 00:20:23.860]  去敬拜神 去到神面前
[00:20:23.860 --> 00:20:27.260]  今天我們新約的時候告訴我們
[00:20:27.260 --> 00:20:30.860]  我們所獻給神的是一個活祭
[00:20:30.860 --> 00:20:32.860]  就是我們生命每一個部份
[00:20:32.860 --> 00:20:34.460]  都是在敬拜神
[00:20:34.460 --> 00:20:36.060]  不只是在星期日裏面
[00:20:36.060 --> 00:20:39.460]  我們整個生命都是在敬拜神
[00:20:39.460 --> 00:20:43.660]  但不知道我們的心的狀態是怎樣呢
[00:20:43.660 --> 00:20:47.860]  我們的心今天有沒有帶著不同的不安
[00:20:47.860 --> 00:20:54.460]  我們是不是活在不同的憂慮 煩躁當中呢
[00:20:54.460 --> 00:21:01.860]  有沒有一些東西是令到我們的心停不下來
[00:21:01.860 --> 00:21:09.460]  令到我們的心得不到真正那份安靜 平穩呢
[00:21:09.460 --> 00:21:11.460]  還是我們好像詩人一樣
[00:21:11.460 --> 00:21:14.260]  他的心可以平靜安穩
[00:21:14.260 --> 00:21:18.060]  因為他仰望神
[00:21:18.060 --> 00:21:21.460]  他仰望神就是在神面前他的謙卑
[00:21:21.460 --> 00:21:27.660]  他在神裏面他可以完全滿足 安穩
[00:21:27.660 --> 00:21:29.060]  今天我們說仰望神
[00:21:29.060 --> 00:21:35.660]  其實也是在說仰望主耶穌 主耶穌的恩典
[00:21:35.660 --> 00:21:40.260]  因為主耶穌在十字架上的工作
[00:21:40.260 --> 00:21:43.260]  令到我們的罪可以得到赦免
[00:21:43.260 --> 00:21:44.460]  我們可以得到釋放
[00:21:44.460 --> 00:21:48.660]  我們不再需要有那份內疚感
[00:21:48.660 --> 00:21:51.660]  或者羞愧在裏面
[00:21:51.660 --> 00:21:53.460]  我們的心可以完全安靜
[00:21:53.460 --> 00:21:54.860]  我們的心可以完全休息
[00:21:54.860 --> 00:21:57.860]  因為我們知道我們所有的罪已經赦免了
[00:21:57.860 --> 00:22:01.060]  也是因為主耶穌這份無條件的愛
[00:22:01.060 --> 00:22:03.260]  他去接受我們
[00:22:03.260 --> 00:22:05.260]  我們是怎樣 他就接受我們
[00:22:05.260 --> 00:22:07.060]  無論我們是怎樣
[00:22:07.060 --> 00:22:10.060]  這份愛讓我們明白到
[00:22:10.060 --> 00:22:11.460]  唯有在主耶穌裏面
[00:22:11.460 --> 00:22:15.060]  我們才可以找到真正我們的價值
[00:22:15.060 --> 00:22:17.260]  我們的滿足 我們的安穩
[00:22:17.260 --> 00:22:20.460]  單單是在主耶穌的恩典裏面去找到
[00:22:20.460 --> 00:22:28.060]  剛才我說到我爸爸對我造成的影響
[00:22:28.060 --> 00:22:31.060]  但是後來當我一直去成長
[00:22:31.060 --> 00:22:34.860]  在我的屬靈生命一直去成熟的時候
[00:22:34.860 --> 00:22:39.660]  我就漸漸去明白到和學習到
[00:22:39.660 --> 00:22:42.660]  怎樣去仰望主耶穌的恩典
[00:22:42.660 --> 00:22:45.660]  怎樣是單單在主耶穌裏面去找到
[00:22:45.660 --> 00:22:49.460]  那份滿足感 那份安全感
[00:22:49.460 --> 00:22:54.460]  因為我知道我是按著神的形象去做
[00:22:54.460 --> 00:22:56.660]  不是因為我去做些什麼
[00:22:56.660 --> 00:22:58.260]  我做得有多好
[00:22:58.260 --> 00:23:00.260]  而主耶穌去愛我
[00:23:00.260 --> 00:23:02.460]  主耶穌就是因為我是怎樣
[00:23:02.460 --> 00:23:04.660]  祂就是這樣愛我的時候
[00:23:04.660 --> 00:23:08.460]  我知道不需要去在其他人的身上
[00:23:08.460 --> 00:23:13.460]  或者不需要在我的工作表現上
[00:23:13.460 --> 00:23:17.660]  去找到那份滿足感或者安全感
[00:23:17.660 --> 00:23:24.260]  如果我們的眼目是遠離了主耶穌的時候
[00:23:24.260 --> 00:23:27.260]  我們去其他事物那裏去找到安全感
[00:23:27.260 --> 00:23:29.060]  去找到滿足感的時候
[00:23:29.060 --> 00:23:32.060]  其實沒有一件事可以完完全全地
[00:23:32.060 --> 00:23:38.660]  給予我們那份安全感 那份滿足感
[00:23:38.660 --> 00:23:43.660]  唯有當我們仰望主耶穌的恩典的時候
[00:23:43.660 --> 00:23:46.260]  我們的心可以去安靜
[00:23:46.260 --> 00:23:50.860]  可以去停下來
[00:23:50.860 --> 00:23:55.460]  當然這是一個不斷的學習
[00:23:55.460 --> 00:23:58.060]  因為你身邊會有不同的事物
[00:23:58.060 --> 00:24:00.460]  一直去分散你的心
[00:24:00.460 --> 00:24:02.260]  令到你不可以安靜下來
[00:24:02.260 --> 00:24:05.860]  就算這次去預備這篇道
[00:24:05.860 --> 00:24:10.060]  知道這個星期會來中文課講道的時候
[00:24:10.060 --> 00:24:12.460]  其實這個星期都會有不同的壓力
[00:24:12.460 --> 00:24:15.260]  不同的擔心
[00:24:15.260 --> 00:24:21.660]  但是正在學習怎樣用這篇詩篇去禱告
[00:24:21.660 --> 00:24:24.460]  怎樣在禱告的時候
[00:24:24.460 --> 00:24:28.060]  去交託給神 去放下給神
[00:24:28.060 --> 00:24:31.860]  去不斷將眼目
[00:24:31.860 --> 00:24:35.260]  去由其他事物那裏去集中
[00:24:35.260 --> 00:24:37.460]  去仰望神那裏
[00:24:37.460 --> 00:24:40.460]  去知道是可以的
[00:24:40.460 --> 00:24:44.060]  因為我知道我在神面前有我的限制
[00:24:44.060 --> 00:24:48.060]  我也不需要去理會其他人怎樣想怎樣看
[00:24:48.060 --> 00:24:50.860]  只要我在神面前去忠心地
[00:24:50.860 --> 00:24:53.460]  去預備忠心地去服侍神
[00:24:53.460 --> 00:24:54.260]  那就可以了
[00:24:54.260 --> 00:24:58.060]  上帝會慰養祂的人
[00:24:58.060 --> 00:25:01.460]  有一位神學家這樣說這篇詩篇
[00:25:01.460 --> 00:25:08.060]  他說詩篇131是最短的一篇詩篇
[00:25:08.060 --> 00:25:16.060]  但卻是最難學習在生命裏面去應用出來的一首
[00:25:16.060 --> 00:25:18.860]  今天在完結之前
[00:25:18.860 --> 00:25:24.860]  我們一起去讀這篇詩篇
[00:25:24.860 --> 00:25:30.860]  去提醒大家 亦都給大家一個鼓勵
[00:25:30.860 --> 00:25:33.460]  我們一起讀一次
[00:25:33.460 --> 00:25:39.260]  耶和華 我的心不旁望 眼不睜望
[00:25:39.260 --> 00:25:43.460]  眾多無差不透的事 我又不敢看
[00:25:43.460 --> 00:25:46.460]  我只有三安靜地看
[00:25:46.460 --> 00:25:50.260]  好像母親或孫 斷奶的孩子
[00:25:50.260 --> 00:25:54.660]  或是三哥或女婢 不同斷過奶的孩子
[00:25:54.660 --> 00:25:58.260]  以色列 你當仰望耶和華
[00:25:58.260 --> 00:26:01.260]  從今時地就永遠
