
[00:00:00.000 --> 00:00:06.420]  感謝神給我機會在這裡宣講上帝的說話
[00:19:00.980 --> 00:19:02.980]  這個月也是最大筆
[00:19:02.980 --> 00:19:05.980]  為什麼你眼尾都不看我
[00:19:05.980 --> 00:19:08.980]  是不是沒有人情味
[00:19:10.980 --> 00:19:13.980]  反過來我們做傳道
[00:19:13.980 --> 00:19:18.980]  我又去探望你爸媽
[00:19:18.980 --> 00:19:21.980]  就算現在帶N95去探望
[00:19:21.980 --> 00:19:23.980]  很冒險的
[00:19:23.980 --> 00:19:28.980]  為什麼你電郵和WhatsApp都沒有謝謝我
[00:19:28.980 --> 00:19:33.980]  我其實不需要這麼危險的時候去探望他
[00:19:33.980 --> 00:19:35.980]  我真的很有愛心
[00:19:35.980 --> 00:19:37.980]  為什麼你完全沒有回應
[00:19:37.980 --> 00:19:40.980]  我做下去很心淡
[00:19:40.980 --> 00:19:42.980]  還做來做去
[00:19:42.980 --> 00:19:47.980]  我來到這裏
[00:19:47.980 --> 00:19:49.980]  有時講道的時候
[00:19:49.980 --> 00:19:50.980]  我都講過一句
[00:19:50.980 --> 00:19:53.980]  我和你們好像是表親的關係
[00:19:53.980 --> 00:19:55.980]  雖然不是血緣的關係
[00:19:55.980 --> 00:19:58.980]  蘇Sir在三藩市課道會建立的
[00:19:58.980 --> 00:20:01.980]  我在三藩市課道會服侍的
[00:20:01.980 --> 00:20:04.980]  也在三藩市見過Andy
[00:20:04.980 --> 00:20:08.980]  所以我不怕坦白和你們說
[00:20:08.980 --> 00:20:10.980]  你們經歷過蘇Sir離開
[00:20:10.980 --> 00:20:12.980]  三藩市課道會都經歷過蘇Sir離開
[00:20:12.980 --> 00:20:14.980]  蘇Sir離開之後
[00:20:14.980 --> 00:20:16.980]  真空是人人都感受到的
[00:20:16.980 --> 00:20:18.980]  你們不單經歷過蘇Sir離開
[00:20:18.980 --> 00:20:21.980]  你可能經歷過兩次
[00:20:21.980 --> 00:20:24.980]  Paul又去其他地方
[00:20:24.980 --> 00:20:26.980]  然後Andy
[00:20:26.980 --> 00:20:28.980]  我不需要扮演
[00:20:28.980 --> 00:20:30.980]  總之人就是這樣
[00:20:30.980 --> 00:20:33.980]  以前蘇Sir對我們真的很好
[00:20:33.980 --> 00:20:35.980]  又掃門口
[00:20:35.980 --> 00:20:37.980]  又幫我找兒子
[00:20:37.980 --> 00:20:39.980]  又教主日學
[00:20:39.980 --> 00:20:41.980]  一個禮拜教三堂
[00:20:41.980 --> 00:20:43.980]  因為他不在了
[00:20:43.980 --> 00:20:45.980]  我都沒有心機在這間教會
[00:20:45.980 --> 00:20:47.980]  奉獻侍奉
[00:20:47.980 --> 00:20:49.980]  我去其他地方
[00:20:49.980 --> 00:20:51.980]  我又跟不到他去美國
[00:20:51.980 --> 00:20:53.980]  去其他地方
[00:20:53.980 --> 00:20:55.980]  很正常
[00:20:55.980 --> 00:20:57.980]  我雖然有幾百人可能都是這樣
[00:20:57.980 --> 00:20:59.980]  有些人就說
[00:20:59.980 --> 00:21:01.980]  以前的牧師就好了
[00:21:01.980 --> 00:21:03.980]  對我們都很有禮貌
[00:21:03.980 --> 00:21:05.980]  現在的牧師只顧著年輕人
[00:21:05.980 --> 00:21:07.980]  完全都不理我
[00:21:07.980 --> 00:21:09.980]  算了
[00:21:09.980 --> 00:21:11.980]  我都隱形
[00:21:11.980 --> 00:21:13.980]  這很正常
[00:21:13.980 --> 00:21:15.980]  這是我們香港人的算盤
[00:21:15.980 --> 00:21:17.980]  等於蛇齋餅粽
[00:21:17.980 --> 00:21:19.980]  給他就拿一張票
[00:21:19.980 --> 00:21:21.980]  但是弟兄姐妹
[00:21:21.980 --> 00:21:23.980]  要想一想
[00:21:23.980 --> 00:21:25.980]  講一篇道
[00:21:25.980 --> 00:21:27.980]  同一講一段的
[00:21:27.980 --> 00:21:29.980]  自我提升的講座
[00:21:29.980 --> 00:21:31.980]  是不同的
[00:21:31.980 --> 00:21:33.980]  自我提升的講座
[00:21:33.980 --> 00:21:35.980]  是令到你自己
[00:21:35.980 --> 00:21:37.980]  自己找自己的出路
[00:21:37.980 --> 00:21:39.980]  講道
[00:21:39.980 --> 00:21:41.980]  是令到你
[00:21:41.980 --> 00:21:43.980]  由平面改為垂直
[00:21:43.980 --> 00:21:45.980]  向神
[00:21:45.980 --> 00:21:47.980]  教會和同鄉會
[00:21:47.980 --> 00:21:49.980]  都是不同的
[00:21:49.980 --> 00:21:51.980]  同鄉會就是大家互相拍肩膀
[00:21:51.980 --> 00:21:53.980]  大家互相慶賀
[00:21:53.980 --> 00:21:55.980]  但是教會除了互相之外
[00:21:55.980 --> 00:21:57.980]  還要大家一起提升
[00:21:57.980 --> 00:21:59.980]  要向上主
[00:21:59.980 --> 00:22:01.980]  因為他是神的教會
[00:22:01.980 --> 00:22:03.980]  所以保羅
[00:22:03.980 --> 00:22:05.980]  就是做這件事
[00:22:05.980 --> 00:22:07.980]  保羅說你們給我的按常理
[00:22:07.980 --> 00:22:09.980]  你希望我感謝你
[00:22:09.980 --> 00:22:11.980]  多謝你,欣賞你
[00:22:11.980 --> 00:22:13.980]  正常的
[00:22:13.980 --> 00:22:15.980]  不過我今天就想不做這件事
[00:22:15.980 --> 00:22:17.980]  我就想告訴你們
[00:22:17.980 --> 00:22:19.980]  你們給我的東西
[00:22:19.980 --> 00:22:21.980]  我一聲吞了下去
[00:22:21.980 --> 00:22:23.980]  不過我是代表上帝吞
[00:22:23.980 --> 00:22:25.980]  而上帝聞到,他肯聞
[00:22:25.980 --> 00:22:27.980]  輕香之氣
[00:22:27.980 --> 00:22:29.980]  你知不知道上帝不一定聞的
[00:22:29.980 --> 00:22:31.980]  尼未記二十六章
[00:22:31.980 --> 00:22:33.980]  三一節
[00:22:33.980 --> 00:22:35.980]  我也不聞你們輕香的氣
[00:22:35.980 --> 00:22:37.980]  你們不要
[00:22:37.980 --> 00:22:39.980]  你以為我一定要吸嗎
[00:22:39.980 --> 00:22:41.980]  你包括喬的煙,我一定要吸嗎
[00:22:41.980 --> 00:22:43.980]  我在上面,但我不一定要吸
[00:22:43.980 --> 00:22:45.980]  我不喜歡就不吸
[00:22:45.980 --> 00:22:47.980]  保羅說
[00:22:47.980 --> 00:22:49.980]  當作極輕香氣,而且
[00:22:49.980 --> 00:22:51.980]  神所接納
[00:22:51.980 --> 00:22:53.980]  所喜悅的祭物
[00:22:53.980 --> 00:22:55.980]  你有沒有發覺
[00:22:55.980 --> 00:22:57.980]  原來你奉獻給宣教士
[00:22:57.980 --> 00:22:59.980]  奉獻給倭富的錢
[00:22:59.980 --> 00:23:01.980]  是一個祭物
[00:23:01.980 --> 00:23:03.980]  你不是扮金主
[00:23:03.980 --> 00:23:05.980]  你不是厲害
[00:23:05.980 --> 00:23:07.980]  你不是報牧師的恩
[00:23:07.980 --> 00:23:09.980]  你是奉獻給上帝的工作
[00:23:09.980 --> 00:23:11.980]  你是奉獻給上帝的工作
[00:23:11.980 --> 00:23:13.980]  所以保羅完全不說多謝
[00:23:13.980 --> 00:23:15.980]  因為他要將地面上的算盤
[00:23:15.980 --> 00:23:17.980]  打動來看
[00:23:17.980 --> 00:23:19.980]  你給我的錢
[00:23:19.980 --> 00:23:21.980]  我有用,我收了
[00:23:21.980 --> 00:23:23.980]  有沒有都沒有問題
[00:23:23.980 --> 00:23:25.980]  我可以生存
[00:23:25.980 --> 00:23:27.980]  但既然你奉獻了,我就接收
[00:23:27.980 --> 00:23:29.980]  代神接收,因為你是奉獻給神的事供
[00:23:29.980 --> 00:23:31.980]  他越納的
[00:23:31.980 --> 00:23:33.980]  他在那裡吸了
[00:23:33.980 --> 00:23:35.980]  聞了
[00:23:35.980 --> 00:23:37.980]  所以從這個角度看
[00:23:37.980 --> 00:23:39.980]  你明白
[00:23:39.980 --> 00:23:41.980]  你明白保羅
[00:23:41.980 --> 00:23:43.980]  為什麼第十九節說這句話
[00:23:43.980 --> 00:23:45.980]  我的神
[00:23:45.980 --> 00:23:47.980]  必照他榮耀的豐富
[00:23:47.980 --> 00:23:49.980]  在基督耶穌裡
[00:23:49.980 --> 00:23:51.980]  使你們一切所需用的
[00:23:51.980 --> 00:23:53.980]  都充足
[00:23:53.980 --> 00:23:55.980]  我讀聖經很喜歡慢慢讀
[00:23:55.980 --> 00:23:57.980]  和想一些無謂的問題
[00:23:57.980 --> 00:23:59.980]  不過這裡的十九節
[00:23:59.980 --> 00:24:01.980]  你有沒有留意到
[00:24:01.980 --> 00:24:03.980]  十九節是說我的神
[00:24:03.980 --> 00:24:05.980]  二十節是說我們的父神
[00:24:05.980 --> 00:24:09.980]  十九節可以說我們的神
[00:24:09.980 --> 00:24:11.980]  是不是
[00:24:11.980 --> 00:24:13.980]  合神學原則
[00:24:13.980 --> 00:24:15.980]  而且非常工整
[00:24:15.980 --> 00:24:17.980]  十九節我們的神,二十節我們的父神
[00:24:17.980 --> 00:24:19.980]  為什麼不行
[00:24:19.980 --> 00:24:21.980]  為什麼偏偏十九節說我的神
[00:24:21.980 --> 00:24:23.980]  那你就明白了
[00:24:23.980 --> 00:24:27.980]  因為
[00:24:27.980 --> 00:24:29.980]  十九節說神會
[00:24:29.980 --> 00:24:31.980]  你們一切所需用
[00:24:31.980 --> 00:24:33.980]  你看回十六節
[00:24:33.980 --> 00:24:35.980]  就是我在
[00:24:35.980 --> 00:24:37.980]  貼實羅尼加
[00:24:37.980 --> 00:24:39.980]  你們也一再派人來
[00:24:39.980 --> 00:24:41.980]  供給我的需用
[00:24:41.980 --> 00:24:43.980]  保羅在十六節說
[00:24:43.980 --> 00:24:45.980]  是的
[00:24:45.980 --> 00:24:47.980]  我已經供應了我的需用
[00:24:47.980 --> 00:24:49.980]  現在輪到
[00:24:49.980 --> 00:24:51.980]  我還給你了,不過他說
[00:24:51.980 --> 00:24:53.980]  十九節,我不還
[00:24:53.980 --> 00:24:55.980]  所以你不要期望牧師
[00:24:55.980 --> 00:24:57.980]  整天跪著謝謝你
[00:24:57.980 --> 00:24:59.980]  握你的手,稱頌你
[00:24:59.980 --> 00:25:01.980]  不是,保羅說應該是我還的
[00:25:01.980 --> 00:25:03.980]  你供應我的需用
[00:25:03.980 --> 00:25:05.980]  不過保羅說
[00:25:05.980 --> 00:25:07.980]  我現在不和你打這個算盤
[00:25:07.980 --> 00:25:09.980]  我找我的神還
[00:25:09.980 --> 00:25:11.980]  弟兄姊妹
[00:25:11.980 --> 00:25:13.980]  不單是本質上的算盤不同
[00:25:13.980 --> 00:25:15.980]  而且保羅教他們
[00:25:15.980 --> 00:25:17.980]  用一個更多回報的
[00:25:17.980 --> 00:25:19.980]  算盤
[00:25:19.980 --> 00:25:21.980]  你想清楚
[00:25:21.980 --> 00:25:23.980]  假如我是你牧師
[00:25:23.980 --> 00:25:25.980]  你做了一些事給我
[00:25:25.980 --> 00:25:27.980]  你們有千多人
[00:25:27.980 --> 00:25:29.980]  千多人做事在我身上
[00:25:29.980 --> 00:25:31.980]  你說我還得多少人
[00:25:31.980 --> 00:25:33.980]  就算我每個還得百分之一百
[00:25:33.980 --> 00:25:35.980]  分都分薄了
[00:25:35.980 --> 00:25:37.980]  你喜歡用
[00:25:37.980 --> 00:25:39.980]  人層面的算盤
[00:25:39.980 --> 00:25:41.980]  不斷打,我給他東西,教會不感謝我
[00:25:41.980 --> 00:25:43.980]  那你就用這個算盤
[00:25:43.980 --> 00:25:45.980]  保羅說
[00:25:45.980 --> 00:25:47.980]  我還不了給你們
[00:25:47.980 --> 00:25:49.980]  你叫我保羅還給你
[00:25:49.980 --> 00:25:51.980]  是,你供應我的需用
[00:25:51.980 --> 00:25:53.980]  我還不了給你
[00:25:53.980 --> 00:25:55.980]  不過我的需用是因為
[00:25:55.980 --> 00:25:57.980]  我做侍工的原因
[00:25:57.980 --> 00:25:59.980]  我不是硬硬腳踏世界
[00:25:59.980 --> 00:26:01.980]  我做侍工需用
[00:26:01.980 --> 00:26:03.980]  我有一個老闆
[00:26:03.980 --> 00:26:05.980]  我有一個主
[00:26:05.980 --> 00:26:07.980]  我的主就還
[00:26:07.980 --> 00:26:09.980]  所以他用我的神
[00:26:09.980 --> 00:26:11.980]  他要還的時候怎麼還
[00:26:11.980 --> 00:26:13.980]  我還他榮耀的豐富
[00:26:13.980 --> 00:26:15.980]  你想像一下
[00:26:15.980 --> 00:26:19.980]  你給他一元
[00:26:19.980 --> 00:26:21.980]  你猜上帝的榮耀豐富
[00:26:21.980 --> 00:26:23.980]  是一元還是一半
[00:26:23.980 --> 00:26:25.980]  猜到的
[00:26:25.980 --> 00:26:27.980]  而且他下面用了需用的字
[00:26:27.980 --> 00:26:29.980]  使你們一切
[00:26:29.980 --> 00:26:31.980]  所需用的
[00:26:31.980 --> 00:26:33.980]  都充足
[00:26:33.980 --> 00:26:35.980]  差不多他用盡了詞語
[00:26:35.980 --> 00:26:37.980]  榮耀的豐富
[00:26:37.980 --> 00:26:39.980]  在基督裡面
[00:26:39.980 --> 00:26:41.980]  一切都充足
[00:26:41.980 --> 00:26:43.980]  我都不知道多少倍的回報
[00:26:43.980 --> 00:26:45.980]  所以弟兄姊妹
[00:26:45.980 --> 00:26:47.980]  無論你是奉獻
[00:26:47.980 --> 00:26:49.980]  給教會也好
[00:26:49.980 --> 00:26:51.980]  你是為教會侍奉也好
[00:26:51.980 --> 00:26:53.980]  不要用
[00:26:53.980 --> 00:26:55.980]  金主的態度去做
[00:26:55.980 --> 00:26:57.980]  保羅在這十節經文
[00:26:57.980 --> 00:26:59.980]  特意跟菲律賓教會的人說
[00:26:59.980 --> 00:27:01.980]  你們不是我的金主
[00:27:01.980 --> 00:27:03.980]  我欠你的
[00:27:03.980 --> 00:27:05.980]  我沒有能力償還
[00:27:05.980 --> 00:27:07.980]  禍福欠你們的
[00:27:07.980 --> 00:27:09.980]  沒有能力償還
[00:27:09.980 --> 00:27:11.980]  傳道人欠你們的
[00:27:11.980 --> 00:27:13.980]  都沒有能力償還
[00:27:13.980 --> 00:27:15.980]  最有能力償還的一個
[00:27:15.980 --> 00:27:17.980]  就是你們奉獻給他的那個
[00:27:17.980 --> 00:27:19.980]  我的神
[00:27:19.980 --> 00:27:21.980]  必照他的榮耀
[00:27:21.980 --> 00:27:23.980]  豐富
[00:27:23.980 --> 00:27:25.980]  在基督耶穌裡面
[00:27:25.980 --> 00:27:27.980]  叫你們一切所需用的
[00:27:27.980 --> 00:27:29.980]  都充足
[00:27:29.980 --> 00:27:31.980]  我覺得這就是保羅為什麼在十節經文
[00:27:31.980 --> 00:27:33.980]  甚至整本書裡面
[00:27:33.980 --> 00:27:35.980]  講多謝的說話
[00:27:35.980 --> 00:27:37.980]  他應該講多謝
[00:27:37.980 --> 00:27:39.980]  菲律賓教會實際上是一個很好的教會
[00:27:39.980 --> 00:27:41.980]  你看菲律賓的書你已經知道
[00:27:41.980 --> 00:27:43.980]  看了司徒雄尊你已經知道
[00:27:43.980 --> 00:27:45.980]  他有一個很卑微的開始
[00:27:45.980 --> 00:27:47.980]  在河邊跟女人一起祈禱
[00:27:47.980 --> 00:27:49.980]  然後建立
[00:27:49.980 --> 00:27:51.980]  呼應馬其頓
[00:27:51.980 --> 00:27:53.980]  呼聲領導的時候
[00:27:53.980 --> 00:27:55.980]  他差不多是一個
[00:27:55.980 --> 00:27:57.980]  模範的教會
[00:27:57.980 --> 00:27:59.980]  但是保羅一句都沒有跟他講多謝
[00:27:59.980 --> 00:28:01.980]  保羅不是吝嗇
[00:28:01.980 --> 00:28:03.980]  保羅不是沒有人情味
[00:28:03.980 --> 00:28:05.980]  保羅是想
[00:28:05.980 --> 00:28:07.980]  一間好的教會更好
[00:28:07.980 --> 00:28:09.980]  一間強大像屋伏那麼多人的教會
[00:28:09.980 --> 00:28:11.980]  不要再用金主的角度
[00:28:11.980 --> 00:28:13.980]  去過生活
[00:28:13.980 --> 00:28:15.980]  不要再單單用平面的算盤
[00:28:15.980 --> 00:28:17.980]  彼此打算
[00:28:17.980 --> 00:28:19.980]  誰在這裡
[00:28:19.980 --> 00:28:21.980]  誰做什麼事
[00:28:21.980 --> 00:28:23.980]  你決定留在這裡或不留在這裡
[00:28:23.980 --> 00:28:25.980]  做什麼還不做什麼
[00:28:25.980 --> 00:28:27.980]  原因是因為你對主的忠誠
[00:28:27.980 --> 00:28:29.980]  主對你的呼召和托付
[00:28:31.980 --> 00:28:33.980]  我剛才跟大家說
[00:28:33.980 --> 00:28:35.980]  我在明道社
[00:28:35.980 --> 00:28:37.980]  做了九年多
[00:28:37.980 --> 00:28:41.980]  我做了一件事
[00:28:41.980 --> 00:28:43.980]  未必每個人
[00:28:43.980 --> 00:28:45.980]  都一樣
[00:28:45.980 --> 00:28:47.980]  這樣做
[00:28:47.980 --> 00:28:49.980]  有些人可能覺得
[00:28:49.980 --> 00:28:51.980]  我做到不近人情
[00:28:51.980 --> 00:28:53.980]  也無所謂
[00:28:53.980 --> 00:28:55.980]  我已經這麼大年紀
[00:28:55.980 --> 00:28:57.980]  也不差再做一次不近人情的事
[00:28:57.980 --> 00:28:59.980]  我一入明道社
[00:28:59.980 --> 00:29:01.980]  做負責
[00:29:01.980 --> 00:29:03.980]  做社長的時候
[00:29:03.980 --> 00:29:05.980]  我就會說
[00:29:05.980 --> 00:29:07.980]  我不想知道誰
[00:29:07.980 --> 00:29:09.980]  奉獻多少錢給我們
[00:29:09.980 --> 00:29:11.980]  教會機構
[00:29:11.980 --> 00:29:13.980]  我代表教會機構寫了一封信
[00:29:13.980 --> 00:29:15.980]  多謝他
[00:29:15.980 --> 00:29:17.980]  任何私人
[00:29:17.980 --> 00:29:19.980]  我們只是一個人
[00:29:19.980 --> 00:29:21.980]  知道
[00:29:21.980 --> 00:29:23.980]  就要收支票
[00:29:23.980 --> 00:29:25.980]  入數
[00:29:25.980 --> 00:29:27.980]  寄信那個
[00:29:27.980 --> 00:29:29.980]  我收得很清楚
[00:29:29.980 --> 00:29:31.980]  看完之後盡快忘記
[00:29:31.980 --> 00:29:35.980]  千萬不要
[00:29:35.980 --> 00:29:37.980]  告訴別人
[00:29:37.980 --> 00:29:39.980]  我覺得這個很重要
[00:29:39.980 --> 00:29:41.980]  為什麼我不想知道誰奉獻給我
[00:29:41.980 --> 00:29:43.980]  有些人都說
[00:29:43.980 --> 00:29:45.980]  你不行的
[00:29:45.980 --> 00:29:47.980]  你要再培養關係
[00:29:47.980 --> 00:29:49.980]  因為我看了保羅的書信
[00:29:49.980 --> 00:29:51.980]  我的人偏激一點
[00:29:51.980 --> 00:29:53.980]  我覺得很棒
[00:29:53.980 --> 00:29:55.980]  他這樣想
[00:29:57.980 --> 00:29:59.980]  不要對著那個人說
[00:29:59.980 --> 00:30:01.980]  他剛剛收到十五萬支票
[00:30:01.980 --> 00:30:03.980]  不要說得那麼狠
[00:30:03.980 --> 00:30:07.980]  其實
[00:30:07.980 --> 00:30:09.980]  反過來想
[00:30:09.980 --> 00:30:11.980]  十五萬多還是五十萬多
[00:30:11.980 --> 00:30:15.980]  回答不了這個問題
[00:30:15.980 --> 00:30:17.980]  你記得耶穌說過
[00:30:17.980 --> 00:30:19.980]  五十萬
[00:30:19.980 --> 00:30:21.980]  很辛苦省回來的
[00:30:21.980 --> 00:30:23.980]  十五萬
[00:30:23.980 --> 00:30:25.980]  跌了也不知道
[00:30:25.980 --> 00:30:27.980]  真的
[00:30:27.980 --> 00:30:29.980]  所以這麼多年我從來都沒有
[00:30:29.980 --> 00:30:33.980]  嘗試找出一些人
[00:30:33.980 --> 00:30:35.980]  我們精靈園有很多學生
[00:30:35.980 --> 00:30:37.980]  我知道有些學生很富有
[00:30:37.980 --> 00:30:39.980]  有些學生很窮
[00:30:39.980 --> 00:30:41.980]  我為什麼要知道
[00:30:41.980 --> 00:30:43.980]  我為什麼要知道
[00:30:43.980 --> 00:30:45.980]  怎樣影響我對他的交往
[00:30:45.980 --> 00:30:47.980]  怎樣影響對他的體重和興旱
[00:30:47.980 --> 00:30:49.980]  不過感謝神
[00:30:49.980 --> 00:30:53.980]  過往一年
[00:30:53.980 --> 00:30:55.980]  真是
[00:30:55.980 --> 00:30:57.980]  大家都知道
[00:30:57.980 --> 00:30:59.980]  又開不了講座
[00:30:59.980 --> 00:31:01.980]  開不了講座就賣不了書
[00:31:01.980 --> 00:31:03.980]  賣不了書就沒有收入
[00:31:03.980 --> 00:31:07.980]  又不可以
[00:31:07.980 --> 00:31:09.980]  舉行我們聖經茶經的聚會
[00:31:09.980 --> 00:31:11.980]  每個星期都舉行
[00:31:11.980 --> 00:31:13.980]  不舉行沒有人的時候
[00:31:13.980 --> 00:31:15.980]  就擺不了奉獻箱
[00:31:15.980 --> 00:31:17.980]  那就死定了
[00:31:17.980 --> 00:31:19.980]  怎樣算好呢
[00:31:19.980 --> 00:31:21.980]  誰知道結帳的時候
[00:31:21.980 --> 00:31:23.980]  六月底結帳
[00:31:23.980 --> 00:31:27.980]  帳戶告訴我
[00:31:27.980 --> 00:31:29.980]  我們這一年有五十多萬的盈餘
[00:31:29.980 --> 00:31:33.980]  我都不知道這筆帳是怎樣來的
[00:31:33.980 --> 00:31:35.980]  所以有時
[00:31:35.980 --> 00:31:37.980]  剛才主席都說
[00:31:37.980 --> 00:31:39.980]  你們回不來的時候
[00:31:39.980 --> 00:31:41.980]  要怎樣奉獻
[00:31:41.980 --> 00:31:43.980]  回不來
[00:31:43.980 --> 00:31:45.980]  都想買奉獻
[00:31:45.980 --> 00:31:47.980]  因為你不是禁主
[00:31:47.980 --> 00:31:49.980]  因為你尊重那個主
[00:31:49.980 --> 00:31:51.980]  因為你尊重那個主
[00:31:51.980 --> 00:31:53.980]  因為你轉彎
[00:31:53.980 --> 00:31:55.980]  不要只是平面轉彎
[00:31:55.980 --> 00:31:57.980]  你的車轉入波斯庫街
[00:31:57.980 --> 00:31:59.980]  應該鏟上天空
[00:31:59.980 --> 00:32:01.980]  你們奉獻
[00:32:01.980 --> 00:32:03.980]  你們投身的所有東西
[00:32:03.980 --> 00:32:05.980]  上帝會聞到
[00:32:05.980 --> 00:32:07.980]  輕香之氣
[00:32:07.980 --> 00:32:09.980]  無需人多謝
[00:32:09.980 --> 00:32:11.980]  無需人稱讚
[00:32:11.980 --> 00:32:13.980]  做侍奉也是
[00:32:13.980 --> 00:32:15.980]  做了侍奉不需要掌聲
[00:32:15.980 --> 00:32:17.980]  不需要人說你厲害
[00:32:17.980 --> 00:32:19.980]  因為說你厲害的
[00:32:19.980 --> 00:32:21.980]  只有一個
[00:32:21.980 --> 00:32:23.980]  靠著他
[00:32:23.980 --> 00:32:25.980]  加給我的力量
[00:32:25.980 --> 00:32:27.980]  我們甚麼都可以做
[00:32:27.980 --> 00:32:29.980]  願神賜福
[00:32:29.980 --> 00:32:31.980]  給大家在這麼困難的時間
[00:32:31.980 --> 00:32:33.980]  仍然有腰骨
[00:32:33.980 --> 00:32:35.980]  但依靠他
[00:32:35.980 --> 00:32:37.980]  過我們的生活
