
[00:00:00.000 --> 00:00:03.400]  今天是馬年的年初三
[00:22:15.200 --> 00:22:18.200]  在1903年
[00:22:18.200 --> 00:22:22.200]  有一位基督徒做了一個局長的職位
[00:22:22.200 --> 00:22:24.200]  他是一個基督徒
[00:22:24.200 --> 00:22:26.200]  他年初二就去斜貢廟
[00:22:26.200 --> 00:22:30.200]  幫香港人求福
[00:22:30.200 --> 00:22:33.200]  然後被基督徒罵得暈倒
[00:22:33.200 --> 00:22:35.200]  有人訪問他
[00:22:35.200 --> 00:22:36.200]  基督徒
[00:22:36.200 --> 00:22:38.200]  你又說神是唯一的神
[00:22:38.200 --> 00:22:40.200]  為甚麼你去拜斜貢
[00:22:40.200 --> 00:22:41.200]  等於拜偶像
[00:22:41.200 --> 00:22:44.200]  會不會違反你的教義
[00:22:44.200 --> 00:22:46.200]  誰知這位局長就說
[00:22:46.200 --> 00:22:48.200]  我自己是基督徒就是我的事
[00:22:48.200 --> 00:22:50.200]  我現在做了局長
[00:22:50.200 --> 00:22:52.200]  所以這個局長要做的事
[00:22:52.200 --> 00:22:58.200]  所以我就代表局長去拜斜貢
[00:22:58.200 --> 00:23:02.200]  這個是不是世俗化呢
[00:23:02.200 --> 00:23:04.200]  這個作為基督徒
[00:23:04.200 --> 00:23:05.200]  你會不會說
[00:23:05.200 --> 00:23:07.200]  我是基督徒
[00:23:07.200 --> 00:23:09.200]  禮拜日回來你拜堂沒問題
[00:23:09.200 --> 00:23:11.200]  當我回到公司
[00:23:11.200 --> 00:23:14.200]  我就履行公司要我做的事
[00:23:14.200 --> 00:23:17.200]  無論公司叫我偷鴨拐騙
[00:23:17.200 --> 00:23:18.200]  我都要做的
[00:23:18.200 --> 00:23:19.200]  是不是
[00:23:19.200 --> 00:23:21.200]  這是公司要求的
[00:23:21.200 --> 00:23:23.200]  我履行我的工作
[00:23:23.200 --> 00:23:26.200]  無論公司叫我殺人放火
[00:23:26.200 --> 00:23:27.200]  我都要照做
[00:23:27.200 --> 00:23:29.200]  是不是這樣呢
[00:23:29.200 --> 00:23:33.200]  你做基督徒是不是做到這樣呢
[00:23:33.200 --> 00:23:36.200]  嘉南化
[00:23:36.200 --> 00:23:40.200]  就是我們來到
[00:23:40.200 --> 00:23:44.200]  被這個世界去同化我們
[00:23:44.200 --> 00:23:46.200]  新年的時候
[00:23:46.200 --> 00:23:50.200]  我們時時去別人家裡拜年
[00:23:50.200 --> 00:23:52.200]  我特別記得
[00:23:52.200 --> 00:23:54.200]  今年就好像沒那麼覺得
[00:23:54.200 --> 00:23:56.200]  前幾年經常去別人家裡拜年
[00:23:56.200 --> 00:23:58.200]  都說牧師恭喜
[00:23:58.200 --> 00:23:59.200]  不是牧師
[00:23:59.200 --> 00:24:01.200]  恭喜你恭喜發財
[00:24:01.200 --> 00:24:03.200]  你不知道會不會這樣
[00:24:03.200 --> 00:24:05.200]  現在世界人一見面
[00:24:05.200 --> 00:24:07.200]  恭喜發財
[00:24:07.200 --> 00:24:10.200]  你都可能會跟他說
[00:24:10.200 --> 00:24:12.200]  恭喜發財
[00:24:12.200 --> 00:24:15.200]  算不算世俗化呢
[00:24:15.200 --> 00:24:16.200]  這幾年
[00:24:16.200 --> 00:24:18.200]  我不知道特別今年就覺得
[00:24:18.200 --> 00:24:20.200]  因為年年人家恭喜我發財
[00:24:20.200 --> 00:24:23.200]  我都不會恭喜他發財
[00:24:23.200 --> 00:24:25.200]  恭喜其他東西
[00:24:25.200 --> 00:24:27.200]  或者新創歷見
[00:24:27.200 --> 00:24:29.200]  或者什麼
[00:24:29.200 --> 00:24:31.200]  所以我要同化他
[00:24:31.200 --> 00:24:33.200]  不是他同化我們
[00:24:33.200 --> 00:24:36.200]  所以當你跟著這個世界的說話
[00:24:36.200 --> 00:24:38.200]  他講回來的時候
[00:24:38.200 --> 00:24:41.200]  你就被人家去同化你
[00:24:41.200 --> 00:24:45.200]  你有沒有去同化去改變他呢
[00:24:45.200 --> 00:24:49.200]  所以我們就要改變這個世界
[00:24:49.200 --> 00:24:52.200]  福輝滿日
[00:24:52.200 --> 00:24:54.200]  本來沒有輝春
[00:24:54.200 --> 00:24:56.200]  主恩常在
[00:24:56.200 --> 00:24:58.200]  主持平安
[00:24:58.200 --> 00:25:02.200]  你要改變這個文化
[00:25:02.200 --> 00:25:04.200]  兄弟姐妹
[00:25:04.200 --> 00:25:07.200]  我們有沒有世俗化呢
[00:25:07.200 --> 00:25:11.200]  你覺得派利是世俗化
[00:25:11.200 --> 00:25:15.200]  還是一個中性的文化
[00:25:15.200 --> 00:25:19.200]  你可以來跟隨呢
[00:25:19.200 --> 00:25:22.200]  或者你覺得打麻將
[00:25:22.200 --> 00:25:25.200]  是中國人的娛樂文化
[00:25:25.200 --> 00:25:27.200]  還是當你這樣做
[00:25:27.200 --> 00:25:29.200]  你是世俗化了
[00:25:29.200 --> 00:25:31.200]  你被家男化了
[00:25:31.200 --> 00:25:35.200]  當你的同事時時講大話
[00:25:35.200 --> 00:25:37.200]  你又跟著他一起講大話
[00:25:37.200 --> 00:25:40.200]  你會不會來到世俗化了
[00:25:40.200 --> 00:25:42.200]  還是你覺得
[00:25:42.200 --> 00:25:46.200]  這個都是普通的文化
[00:25:46.200 --> 00:25:49.200]  有一次最近的
[00:25:49.200 --> 00:25:54.200]  其實我去買打印機的墨水
[00:25:54.200 --> 00:25:56.200]  本來我去一間
[00:25:56.200 --> 00:26:01.200]  自己覺得頗為信任的公司買
[00:26:01.200 --> 00:26:04.200]  結果買了之後
[00:26:04.200 --> 00:26:08.200]  被他騙了
[00:26:08.200 --> 00:26:10.200]  其實官方的價錢
[00:26:10.200 --> 00:26:13.200]  低過他售賣給我的價錢
[00:26:13.200 --> 00:26:19.200]  貴了一百多元
[00:26:19.200 --> 00:26:23.200]  我走回去理論
[00:26:23.200 --> 00:26:26.200]  他竟然退錢給我
[00:26:26.200 --> 00:26:28.200]  很少有這樣的公司
[00:26:28.200 --> 00:26:30.200]  賣了出去
[00:26:30.200 --> 00:26:32.200]  那天不知為何經常被人騙
[00:26:32.200 --> 00:26:35.200]  我買完墨水被人騙
[00:26:35.200 --> 00:26:37.200]  買過充電器又被人騙
[00:26:37.200 --> 00:26:40.200]  別人就把壞的給我
[00:26:40.200 --> 00:26:42.200]  第二天拿去換
[00:26:42.200 --> 00:26:44.200]  他說我幫你修理
[00:26:44.200 --> 00:26:47.200]  這個就是商業社會
[00:26:47.200 --> 00:26:49.200]  經常騙騙騙騙
[00:26:49.200 --> 00:26:51.200]  你作為基督徒
[00:26:51.200 --> 00:26:55.200]  你會不會都同樣家男化
[00:26:55.200 --> 00:26:57.200]  世俗化
[00:26:57.200 --> 00:26:58.200]  講下大話
[00:26:58.200 --> 00:27:00.200]  騙下人
[00:27:00.200 --> 00:27:02.200]  沒什麼問題
[00:27:02.200 --> 00:27:04.200]  只要我們能夠
[00:27:04.200 --> 00:27:08.200]  禮拜日回來禮拜堂就行了
[00:27:08.200 --> 00:27:10.200]  你會不會是這樣呢
[00:27:10.200 --> 00:27:13.200]  神是否想你
[00:27:13.200 --> 00:27:14.200]  只是有部份
[00:27:14.200 --> 00:27:15.200]  一星期日
[00:27:15.200 --> 00:27:17.200]  十點至十一點半
[00:27:17.200 --> 00:27:18.200]  就是屬於神的
[00:27:18.200 --> 00:27:21.200]  其他你不需要理
[00:27:21.200 --> 00:27:23.200]  其他你和這個世界的人
[00:27:23.200 --> 00:27:25.200]  完全沒有分別
[00:27:25.200 --> 00:27:27.200]  你都不覺得有問題
[00:27:27.200 --> 00:27:30.200]  這個就是當時的以色列人
[00:27:30.200 --> 00:27:31.200]  他們的想法
[00:27:31.200 --> 00:27:33.200]  他們的問題
[00:27:33.200 --> 00:27:36.200]  神對這班以色列人怎樣
[00:27:36.200 --> 00:27:38.200]  神去管教他們
[00:27:38.200 --> 00:27:41.200]  神將他們交給
[00:27:41.200 --> 00:27:44.200]  這個外邦人的手裏
[00:27:44.200 --> 00:27:46.200]  交給這個叫做
[00:27:46.200 --> 00:27:49.200]  在聖經裏面說
[00:27:49.200 --> 00:27:51.200]  米所波大米的王
[00:27:51.200 --> 00:27:53.200]  古山尼撒田
[00:27:53.200 --> 00:27:55.200]  究竟這個王是什麼王呢
[00:27:55.200 --> 00:27:57.200]  有聖經學者就說
[00:27:57.200 --> 00:27:59.200]  可能是阿蘭王
[00:27:59.200 --> 00:28:01.200]  阿蘭王在敘利亞那裏
[00:28:01.200 --> 00:28:03.200]  其中有一個解釋
[00:28:03.200 --> 00:28:05.200]  不過很多不同的學者
[00:28:05.200 --> 00:28:06.200]  都有不同的了解
[00:28:06.200 --> 00:28:10.200]  不過我們不詳細去分析
[00:28:10.200 --> 00:28:15.200]  在這個神來到去
[00:28:15.200 --> 00:28:20.200]  交在這個阿蘭王的手裏
[00:28:20.200 --> 00:28:23.200]  叫他們服侍這個皇帝八年
[00:28:23.200 --> 00:28:25.200]  受他們的欺壓
[00:28:25.200 --> 00:28:30.200]  他們就來到去呼求神
[00:28:30.200 --> 00:28:33.200]  我們會第一個印象
[00:28:33.200 --> 00:28:34.200]  就以為
[00:28:34.200 --> 00:28:37.200]  以色列人當去呼求耶和華的時候
[00:28:37.200 --> 00:28:39.200]  他們當然是真誠的悔改
[00:28:39.200 --> 00:28:44.200]  來到神請救他們
[00:28:44.200 --> 00:28:46.200]  不過我們要留心
[00:28:46.200 --> 00:28:49.200]  在《史詩記第十章》十四節那裏說
[00:28:49.200 --> 00:28:51.200]  同樣用呼求的字
[00:28:51.200 --> 00:28:53.200]  我們特別讀新譯本
[00:28:53.200 --> 00:28:56.200]  讀和合本就用哀求
[00:28:56.200 --> 00:28:59.200]  讀新譯本就用同一個字
[00:28:59.200 --> 00:29:04.200]  它說你們要去向你們所選擇的神
[00:29:04.200 --> 00:29:06.200]  來到呼求吧
[00:29:06.200 --> 00:29:10.200]  讓他們看你們遭難患難的時候
[00:29:10.200 --> 00:29:11.200]  請救你們
[00:29:11.200 --> 00:29:12.200]  什麼意思
[00:29:12.200 --> 00:29:13.200]  就是神叫他們
[00:29:13.200 --> 00:29:16.200]  不如去找你們所拜的偶像
[00:29:16.200 --> 00:29:18.200]  向他們求
[00:29:18.200 --> 00:29:20.200]  叫他們救你們
[00:29:20.200 --> 00:29:22.200]  換句說話來說
[00:29:22.200 --> 00:29:28.200]  呼求未必有一個悔改的含義在裏面
[00:29:28.200 --> 00:29:30.200]  所以呼求什麼意思
[00:29:30.200 --> 00:29:31.200]  很簡單
[00:29:31.200 --> 00:29:34.200]  就是在痛苦裏面向神說
[00:29:34.200 --> 00:29:37.200]  他們可能都沒有後悔
[00:29:37.200 --> 00:29:40.200]  他們拜的巴力神
[00:29:40.200 --> 00:29:43.200]  沒有後悔他們所做的行為
[00:29:43.200 --> 00:29:47.200]  沒有一個完全後悔的態度
[00:29:47.200 --> 00:29:49.200]  你問
[00:29:49.200 --> 00:29:51.200]  神呀
[00:29:51.200 --> 00:29:54.200]  他們值不值得神去請救
[00:29:54.200 --> 00:29:55.200]  弟兄姊妹
[00:29:55.200 --> 00:29:57.200]  你會很奇怪
[00:29:57.200 --> 00:29:59.200]  一個沒有悔改
[00:29:59.200 --> 00:30:01.200]  沒有悔意的一群人
[00:30:01.200 --> 00:30:04.200]  但是神怎樣回應
[00:30:04.200 --> 00:30:07.200]  神仍然施行那個請救
[00:30:07.200 --> 00:30:13.200]  所以這個不是我們做基督徒應該有的態度
[00:30:13.200 --> 00:30:14.200]  這樣嗎
[00:30:14.200 --> 00:30:15.200]  好呀不要緊
[00:30:15.200 --> 00:30:17.200]  有問題就求神
[00:30:17.200 --> 00:30:19.200]  神都這麼有憐憫
[00:30:19.200 --> 00:30:22.200]  這個並不是我們的態度
[00:30:22.200 --> 00:30:25.200]  不過有時候我們走過龍
[00:30:25.200 --> 00:30:28.200]  認為神只會賜福那些好人
[00:30:28.200 --> 00:30:30.200]  那些不好的人神不會理
[00:30:30.200 --> 00:30:33.200]  不過神有時候做
[00:30:33.200 --> 00:30:37.200]  我們永遠在我們現實的世界裏面
[00:30:37.200 --> 00:30:41.200]  我們很不明白神究竟怎樣去做事
[00:30:41.200 --> 00:30:43.200]  不過當然最後的審判
[00:30:43.200 --> 00:30:48.200]  神真的會按著他的公義來審判
[00:30:48.200 --> 00:30:51.200]  有時候神會有憐憫
[00:30:51.200 --> 00:30:55.200]  就算我們做錯事
[00:30:55.200 --> 00:30:58.200]  在那個困難裏面
[00:30:58.200 --> 00:31:00.200]  當我們呼求他的時候
[00:31:00.200 --> 00:31:03.200]  他仍然來去請救
[00:31:03.200 --> 00:31:06.200]  最近收到一個WhatsApp
[00:31:06.200 --> 00:31:09.200]  有位弟兄將一位藝人去信耶穌
[00:31:09.200 --> 00:31:11.200]  最近信耶穌的見證
[00:31:11.200 --> 00:31:13.200]  寄了給我
[00:31:13.200 --> 00:31:17.200]  這位藝人不是一個基督徒
[00:31:17.200 --> 00:31:20.200]  不過最近在他生命裏面發生一件事
[00:31:20.200 --> 00:31:23.200]  他太太患了一個重病
[00:31:23.200 --> 00:31:27.200]  連最好的醫生都束手無策
[00:31:27.200 --> 00:31:29.200]  並且和他宣告
[00:31:29.200 --> 00:31:32.200]  你太太還有幾個月病
[00:31:32.200 --> 00:31:36.200]  他還有幾個月就不行了
[00:31:36.200 --> 00:31:39.200]  所以他見到他所愛的人
[00:31:39.200 --> 00:31:41.200]  所受的痛苦
[00:31:41.200 --> 00:31:43.200]  他愛莫能助
[00:31:43.200 --> 00:31:50.200]  有一次他的兒子的朋友
[00:31:50.200 --> 00:31:51.200]  信耶穌的
[00:31:51.200 --> 00:31:53.200]  提醒他
[00:31:53.200 --> 00:31:57.200]  叫他請一些人回來為他太太祈禱
[00:31:57.200 --> 00:32:00.200]  於是他找了他太太的查經小組
[00:32:00.200 --> 00:32:01.200]  一班姐妹
[00:32:01.200 --> 00:32:04.200]  來為他太太祈禱
[00:32:04.200 --> 00:32:11.200]  這班姐妹同樣邀請他
[00:32:11.200 --> 00:32:15.200]  你也要為他太太祈禱
[00:32:15.200 --> 00:32:18.200]  雖然他不信耶穌
[00:32:18.200 --> 00:32:19.200]  但他也為他太太祈禱
[00:32:19.200 --> 00:32:20.200]  主啊
[00:32:20.200 --> 00:32:21.200]  我得罪了祢
[00:32:21.200 --> 00:32:23.200]  求祢赦免我
[00:32:23.200 --> 00:32:26.200]  亦求祢醫治我太太的病
[00:32:26.200 --> 00:32:29.200]  給我更多時間可以陪伴她
[00:32:29.200 --> 00:32:31.200]  他就在痛哭
[00:32:31.200 --> 00:32:32.200]  祈禱
[00:32:32.200 --> 00:32:37.200]  竟然去太太那一晚能夠安然的睡覺
[00:32:37.200 --> 00:32:38.200]  祈禱之後
[00:32:38.200 --> 00:32:39.200]  第三天
[00:32:39.200 --> 00:32:42.200]  醫生竟然告訴他他斷錯症
[00:32:42.200 --> 00:32:45.200]  嚇死了
[00:32:45.200 --> 00:32:52.200]  他的病能夠有方法治理
[00:32:52.200 --> 00:32:55.200]  至少還剩下三個月命
[00:32:55.200 --> 00:32:59.200]  每一個人都輸了一口氣
[00:32:59.200 --> 00:33:02.200]  對他來說好像一個神蹟
[00:33:02.200 --> 00:33:04.200]  兄姐妹
[00:33:04.200 --> 00:33:08.200]  我們以為神只是聽那些好人
[00:33:08.200 --> 00:33:10.200]  好人祈禱
[00:33:10.200 --> 00:33:12.200]  神就聽
[00:33:12.200 --> 00:33:13.200]  有時候神
[00:33:13.200 --> 00:33:15.200]  有時候未必一定
[00:33:15.200 --> 00:33:17.200]  就算你不好
[00:33:17.200 --> 00:33:19.200]  當你向祂懇求
[00:33:19.200 --> 00:33:21.200]  神的憐憫
[00:33:21.200 --> 00:33:25.200]  仍然在我們的生命當中
[00:33:25.200 --> 00:33:27.200]  事司祭就是讓我們看到
[00:33:27.200 --> 00:33:30.200]  這位神那種憐憫
[00:33:30.200 --> 00:33:32.200]  祂滿有恩典
[00:33:32.200 --> 00:33:34.200]  滿有憐憫
[00:33:34.200 --> 00:33:35.200]  就是這個意思
[00:33:35.200 --> 00:33:38.200]  以色列人所經歷的神
[00:33:38.200 --> 00:33:40.200]  不只是聽話的時候
[00:33:40.200 --> 00:33:42.200]  神才來救他
[00:33:42.200 --> 00:33:46.200]  就是他們在背逆神的時候
[00:33:46.200 --> 00:33:49.200]  神的憐憫仍然在
[00:33:49.200 --> 00:33:51.200]  神那麼有憐憫
[00:33:51.200 --> 00:33:53.200]  我就不用理他了
[00:33:53.200 --> 00:33:55.200]  或者有些人會這樣想
[00:33:55.200 --> 00:33:58.200]  不過這不是我們應該有的態度
[00:33:58.200 --> 00:34:00.200]  第三方面
[00:34:00.200 --> 00:34:04.200]  神是我們的盼望
[00:34:04.200 --> 00:34:06.200]  當我們來讀
[00:34:06.200 --> 00:34:09.200]  這個《厄陀列的故事》的時候
[00:34:09.200 --> 00:34:11.200]  可能我們會焦點
[00:34:11.200 --> 00:34:14.200]  神興起這個民族的救星
[00:34:14.200 --> 00:34:17.200]  而這個救星
[00:34:17.200 --> 00:34:18.200]  有學者去形容
[00:34:18.200 --> 00:34:20.200]  這個救星
[00:34:20.200 --> 00:34:23.200]  是在事司裡面
[00:34:23.200 --> 00:34:25.200]  少有那麼完美
[00:34:25.200 --> 00:34:29.200]  你看不到他有任何的弱點
[00:34:29.200 --> 00:34:30.200]  第一
[00:34:30.200 --> 00:34:32.200]  他娶什麼人呢?
[00:34:32.200 --> 00:34:35.200]  他娶以色列人
[00:34:35.200 --> 00:34:37.200]  做他的配偶
[00:34:37.200 --> 00:34:38.200]  如果看第一章
[00:34:38.200 --> 00:34:40.200]  你回到第一章就會發現
[00:34:40.200 --> 00:34:42.200]  他娶了迦勒
[00:34:42.200 --> 00:34:44.200]  迦勒的女兒
[00:34:44.200 --> 00:34:47.200]  做太太
[00:34:47.200 --> 00:34:48.200]  換句話來說
[00:34:48.200 --> 00:34:50.200]  他沒有拜外幫神
[00:34:50.200 --> 00:34:51.200]  如果你看第三章
[00:34:51.200 --> 00:34:53.200]  一個比對的時候
[00:34:53.200 --> 00:34:55.200]  如果娶了迦勒的女子
[00:34:55.200 --> 00:34:56.200]  他會拜外幫神
[00:34:56.200 --> 00:34:58.200]  但是娶了一個以色列人
[00:34:58.200 --> 00:35:00.200]  去遵守神的教導
[00:35:00.200 --> 00:35:02.200]  他有一個很好的背景
[00:35:02.200 --> 00:35:06.200]  他是和迦勒
[00:35:06.200 --> 00:35:09.200]  他是迦勒兄弟的兒子
[00:35:09.200 --> 00:35:13.200]  他能夠得勝了古山尼撒廷
[00:35:13.200 --> 00:35:15.200]  古山尼撒廷的名字是什麼呢?
[00:35:15.200 --> 00:35:16.200]  他的名字代表
[00:35:16.200 --> 00:35:19.200]  這個人很邪惡
[00:35:19.200 --> 00:35:21.200]  加倍的邪惡
[00:35:21.200 --> 00:35:24.200]  他得勝了這個邪惡
[00:35:24.200 --> 00:35:25.200]  換句話來說
[00:35:25.200 --> 00:35:27.200]  在他的生命裡面
[00:35:27.200 --> 00:35:29.200]  他是跟隨神的
[00:35:29.200 --> 00:35:31.200]  第四方面
[00:35:31.200 --> 00:35:33.200]  神的靈在第十節
[00:35:33.200 --> 00:35:35.200]  是與他同在的
[00:35:35.200 --> 00:35:37.200]  特別說到與他同在
[00:35:37.200 --> 00:35:39.200]  他與神同行
[00:35:39.200 --> 00:35:42.200]  所以史詩記
[00:35:42.200 --> 00:35:45.200]  說到這個民族的英雄
[00:35:45.200 --> 00:35:48.200]  當一個國家
[00:35:48.200 --> 00:35:50.200]  陷入一個困境的時候
[00:35:50.200 --> 00:35:51.200]  我們自然想
[00:35:51.200 --> 00:35:54.200]  哪一個能夠救我們呢?
[00:35:54.200 --> 00:35:56.200]  哪一個是我們的救星
[00:35:56.200 --> 00:35:58.200]  是我們的民族英雄呢?
[00:35:58.200 --> 00:36:00.200]  中國人以前是毛澤東
[00:36:00.200 --> 00:36:02.200]  是我們民族英雄
[00:36:02.200 --> 00:36:05.200]  台灣人是蔣介石
[00:36:05.200 --> 00:36:08.200]  是他們民族的救星
[00:36:08.200 --> 00:36:09.200]  你
[00:36:09.200 --> 00:36:11.200]  什麼是你的救星呢?
[00:36:11.200 --> 00:36:14.200]  當我一路看這段聖經的時候
[00:36:14.200 --> 00:36:16.200]  我就發現
[00:36:16.200 --> 00:36:18.200]  不是俄托列
[00:36:18.200 --> 00:36:20.200]  很重要
[00:36:20.200 --> 00:36:21.200]  更加重要
[00:36:21.200 --> 00:36:22.200]  有一個主角
[00:36:22.200 --> 00:36:24.200]  而這個主角就是神自己
[00:36:24.200 --> 00:36:26.200]  以色列人呼求耶和華
[00:36:26.200 --> 00:36:29.200]  事後耶和華就為他們興起
[00:36:29.200 --> 00:36:30.200]  不是俄托列
[00:36:30.200 --> 00:36:31.200]  有什麼特別呢?
[00:36:31.200 --> 00:36:33.200]  是神為他們興起
[00:36:33.200 --> 00:36:35.200]  一個民族的救星
[00:36:35.200 --> 00:36:37.200]  而這個俄托列
[00:36:37.200 --> 00:36:39.200]  能夠打贏這個將
[00:36:39.200 --> 00:36:41.200]  是耶和華的靈降在他身上
[00:36:41.200 --> 00:36:44.200]  耶和華就將這個皇帝
[00:36:44.200 --> 00:36:46.200]  交給俄托列
[00:36:46.200 --> 00:36:47.200]  你會發現
[00:36:47.200 --> 00:36:49.200]  那個主角
[00:36:49.200 --> 00:36:50.200]  有時候我們看史詩記
[00:36:50.200 --> 00:36:52.200]  就看看這些史詩
[00:36:52.200 --> 00:36:55.200]  多麼英雄
[00:36:55.200 --> 00:36:57.200]  多麼威猛
[00:36:57.200 --> 00:37:01.200]  多麼能夠有策略
[00:37:01.200 --> 00:37:03.200]  英雄偉略
[00:37:03.200 --> 00:37:06.200]  可以將他們的民族救出來
[00:37:06.200 --> 00:37:07.200]  不過
[00:37:07.200 --> 00:37:08.200]  在這段聖經
[00:37:08.200 --> 00:37:09.200]  告訴我們
[00:37:09.200 --> 00:37:11.200]  是神興起的
[00:37:11.200 --> 00:37:15.200]  是神的靈降臨在他身上
[00:37:15.200 --> 00:37:18.200]  是神將他交給他
[00:37:18.200 --> 00:37:20.200]  弟兄姊妹
[00:37:20.200 --> 00:37:24.200]  什麼是我們生命的拯救呢?
[00:37:24.200 --> 00:37:26.200]  如果社會有問題
[00:37:26.200 --> 00:37:27.200]  我們就期望
[00:37:27.200 --> 00:37:29.200]  我們有好的特首
[00:37:29.200 --> 00:37:30.200]  是不是?
[00:37:30.200 --> 00:37:33.200]  希望我們有一個好的特首
[00:37:33.200 --> 00:37:44.200]  在前兩年特首選舉
[00:37:44.200 --> 00:37:46.200]  找到一個特首
[00:37:46.200 --> 00:37:48.200]  有盼望
[00:37:48.200 --> 00:37:52.200]  能夠解決我們社會的問題
[00:37:52.200 --> 00:37:54.200]  所以聚焦特首身上
[00:37:54.200 --> 00:38:00.200]  現在特首經常被人罵
[00:38:00.200 --> 00:38:04.200]  我們記得奧巴馬總統選舉的時候
[00:38:04.200 --> 00:38:06.200]  能夠希望帶給我們社會
[00:38:06.200 --> 00:38:08.200]  有一個新的改變
[00:38:08.200 --> 00:38:09.200]  結果奧巴馬上場
[00:38:09.200 --> 00:38:11.200]  又被人罵
[00:38:11.200 --> 00:38:13.200]  又覺得很不滿
[00:38:13.200 --> 00:38:15.200]  如果再選總統的時候
[00:38:15.200 --> 00:38:17.200]  你想不想到他又會選上呢?
[00:38:17.200 --> 00:38:20.200]  可能他不會再選
[00:38:20.200 --> 00:38:23.200]  我們寄望
[00:38:23.200 --> 00:38:26.200]  找到一個很理想
[00:38:26.200 --> 00:38:27.200]  很完美的人
[00:38:27.200 --> 00:38:29.200]  公司業績不好
[00:38:29.200 --> 00:38:31.200]  換一個CEO
[00:38:31.200 --> 00:38:33.200]  打球打得不好
[00:38:33.200 --> 00:38:35.200]  換一個教練
[00:38:35.200 --> 00:38:39.200]  希望找回輝爵士
[00:38:39.200 --> 00:38:41.200]  來到大曼聯
[00:38:41.200 --> 00:38:47.200]  我們期望人能夠將這個問題解決
[00:38:47.200 --> 00:38:48.200]  如果教會
[00:38:48.200 --> 00:38:51.200]  我們期望找到主任牧師就好了
[00:38:51.200 --> 00:38:52.200]  一天就乾了
[00:38:52.200 --> 00:38:54.200]  我們教會的問題都解決了
[00:38:54.200 --> 00:38:56.200]  會不會呢?
[00:38:56.200 --> 00:39:00.200]  我們怎樣找到民族的救星
[00:39:00.200 --> 00:39:02.200]  公司的救星
[00:39:02.200 --> 00:39:04.200]  社會的救星呢?
[00:39:04.200 --> 00:39:06.200]  要有什麼條件呢?
[00:39:06.200 --> 00:39:09.200]  其實我們更加需要
[00:39:09.200 --> 00:39:12.200]  需要什麼拯救者?
[00:39:12.200 --> 00:39:14.200]  是神之技
[00:39:14.200 --> 00:39:16.200]  神之技
[00:39:16.200 --> 00:39:18.200]  弟兄姊妹
[00:39:18.200 --> 00:39:20.200]  今天我們
[00:39:20.200 --> 00:39:23.200]  我們的眼睛
[00:39:23.200 --> 00:39:26.200]  有沒有放在神的身上
[00:39:26.200 --> 00:39:28.200]  今天的問題
[00:39:28.200 --> 00:39:32.200]  其實在我們每一個人的身上
[00:39:32.200 --> 00:39:36.200]  我們離開了上帝
[00:39:36.200 --> 00:39:40.200]  以致產生問題
[00:39:40.200 --> 00:39:42.200]  今天弟兄姊妹
[00:39:42.200 --> 00:39:44.200]  教會如果出現問題
[00:39:44.200 --> 00:39:47.200]  都是你和我離開了上帝
[00:39:47.200 --> 00:39:50.200]  以致形成教會裡的問題
[00:39:50.200 --> 00:39:52.200]  不是
[00:39:52.200 --> 00:39:55.200]  不是要有一個領袖去解決
[00:39:55.200 --> 00:39:57.200]  去解決的是
[00:39:57.200 --> 00:40:00.200]  我們要解決我們和上帝的問題
[00:40:00.200 --> 00:40:02.200]  今天社會的問題
[00:40:02.200 --> 00:40:04.200]  當然有好的領袖
[00:40:04.200 --> 00:40:07.200]  能夠幫助
[00:40:07.200 --> 00:40:09.200]  但是
[00:40:09.200 --> 00:40:11.200]  不是絕對的
[00:40:11.200 --> 00:40:14.200]  所謂靈丹妙陽
[00:40:14.200 --> 00:40:17.200]  任何最出色的領袖
[00:40:17.200 --> 00:40:20.200]  走進來一個這麼混亂的社會
[00:40:20.200 --> 00:40:23.200]  他都未必能夠有解救之法
[00:40:23.200 --> 00:40:25.200]  如果不是我們一齊
[00:40:25.200 --> 00:40:28.200]  走回一條正確的路
[00:40:28.200 --> 00:40:30.200]  弟兄姊妹
[00:40:30.200 --> 00:40:34.200]  什麼是你人生的盼望和拯救呢?
[00:40:34.200 --> 00:40:36.200]  在這幅圖畫
[00:40:36.200 --> 00:40:39.200]  幾個人都是叫救命
[00:40:39.200 --> 00:40:41.200]  一個就叫另一個人救我
[00:40:41.200 --> 00:40:43.200]  另一個人叫另一個人救我
[00:40:43.200 --> 00:40:46.200]  幾個人都在這個流沙裡
[00:40:46.200 --> 00:40:49.200]  我覺得只是表達今天我們的呼求
[00:40:49.200 --> 00:40:52.200]  你找什麼人救你呢?
[00:40:52.200 --> 00:40:54.200]  但是你有沒有找到神
[00:40:54.200 --> 00:40:57.200]  祂是我們唯一的拯救呢?
[00:40:57.200 --> 00:40:59.200]  弟兄姊妹
[00:40:59.200 --> 00:41:01.200]  你有沒有想到這樣?
[00:41:01.200 --> 00:41:02.200]  聖經說
[00:41:02.200 --> 00:41:03.200]  不是依靠勢力
[00:41:03.200 --> 00:41:05.200]  不是依靠才能
[00:41:05.200 --> 00:41:07.200]  乃是依靠我的靈
[00:41:07.200 --> 00:41:09.200]  方能成事
[00:41:09.200 --> 00:41:13.200]  今天在我們信仰的生活裡面
[00:41:13.200 --> 00:41:15.200]  你有沒有被迦南化?
