
[00:00:00.000 --> 00:00:02.260]  有關人質教會今年的主題
[00:15:49.980 --> 00:15:52.620]  最尾那部份是十三至十八節
[00:15:52.620 --> 00:15:54.780]  作者用了兩個婦人
[00:15:54.780 --> 00:15:56.140]  來講這段話
[00:15:56.140 --> 00:15:57.300]  一個是智慧的婦人
[00:15:57.300 --> 00:15:58.740]  另一個是愚昧的婦人
[00:15:58.740 --> 00:16:00.340]  智慧的婦人
[00:16:00.340 --> 00:16:02.340]  她在哪裡呼籲呢
[00:16:02.340 --> 00:16:03.740]  建造房屋
[00:16:03.740 --> 00:16:06.260]  有七斤的柱子設宴
[00:16:06.260 --> 00:16:07.340]  宰殺生畜
[00:16:07.340 --> 00:16:09.020]  又差派侍女出去
[00:16:09.020 --> 00:16:11.300]  叫人來參加她的筵席
[00:16:11.300 --> 00:16:13.580]  什麼人可以來呢
[00:16:13.580 --> 00:16:15.420]  她呼籲那些愚昧的人
[00:16:15.420 --> 00:16:17.620]  無知的人來吃她的餅
[00:16:17.620 --> 00:16:18.620]  喝她的酒
[00:16:18.620 --> 00:16:19.620]  但有條件的
[00:16:19.620 --> 00:16:22.060]  就是要求他們捨棄愚昧
[00:16:22.060 --> 00:16:24.060]  結果他們就得存活
[00:16:24.060 --> 00:16:25.900]  走向光明
[00:16:25.900 --> 00:16:27.420]  另一班是什麼人呢
[00:16:27.420 --> 00:16:28.700]  是愚昧的婦人
[00:16:28.700 --> 00:16:30.500]  她在家裡做呼籲而已
[00:16:30.500 --> 00:16:31.820]  現成的
[00:16:31.820 --> 00:16:33.220]  她這個愚婦呼叫
[00:16:33.220 --> 00:16:35.300]  正經的就是用圈讓
[00:16:35.300 --> 00:16:36.900]  就是吵吵鬧鬧
[00:16:36.900 --> 00:16:38.220]  她叫的對象一樣
[00:16:38.220 --> 00:16:39.220]  都是叫愚昧的人
[00:16:39.220 --> 00:16:40.220]  叫無知的人
[00:16:40.220 --> 00:16:41.340]  在家門口
[00:16:41.340 --> 00:16:42.820]  在城中的高處
[00:16:42.820 --> 00:16:45.020]  她叫人吃什麼呢
[00:16:45.020 --> 00:16:46.020]  那個筵席
[00:16:46.020 --> 00:16:47.420]  偷來的水
[00:16:47.420 --> 00:16:49.420]  暗黑的餅
[00:16:49.420 --> 00:16:51.420]  結果帶向的是什麼呢
[00:16:51.420 --> 00:16:52.420]  是死亡
[00:16:52.420 --> 00:16:53.420]  下到陰間
[00:16:53.420 --> 00:16:54.420]  她對人沒有要求的
[00:16:54.420 --> 00:16:55.220]  總之你來吧
[00:16:55.220 --> 00:16:56.220]  你肯來就是了
[00:16:56.220 --> 00:16:57.420]  但原來那個結果是怎樣
[00:16:57.420 --> 00:16:58.420]  死亡
[00:16:58.420 --> 00:16:59.420]  和陰間
[00:16:59.420 --> 00:17:02.020]  這兩個婦人
[00:17:02.020 --> 00:17:04.820]  原先在第七章的時候
[00:17:04.820 --> 00:17:05.820]  記不記得我們說
[00:17:05.820 --> 00:17:07.020]  為婚姻立戒線
[00:17:07.020 --> 00:17:09.620]  已經說有外侶
[00:17:09.620 --> 00:17:11.820]  好聽的就是阿二
[00:17:11.820 --> 00:17:13.220]  再好聽的就是小三
[00:17:13.220 --> 00:17:15.420]  不好聽的聖經形容是什麼
[00:17:15.420 --> 00:17:16.420]  淫婦
[00:17:16.420 --> 00:17:18.420]  聖經真的是這樣形容的
[00:17:18.420 --> 00:17:20.620]  淫婦在第七章很露骨的
[00:17:20.620 --> 00:17:21.820]  說她怎樣在家裡
[00:17:21.820 --> 00:17:24.220]  來向人做一些兜搭
[00:17:24.220 --> 00:17:25.420]  怎樣準備好自己
[00:17:25.420 --> 00:17:26.820]  承接著第七章
[00:17:26.820 --> 00:17:28.420]  但第八章
[00:17:28.420 --> 00:17:30.020]  是一個智慧的化身
[00:17:30.020 --> 00:17:32.220]  用女子去說的
[00:17:32.220 --> 00:17:33.820]  所以來到第九章
[00:17:33.820 --> 00:17:35.620]  兩個繼續在呼籲
[00:17:35.620 --> 00:17:38.220]  問題是聽的人
[00:17:38.220 --> 00:17:40.420]  怎樣選擇呢?選擇什麼呢?
[00:17:40.420 --> 00:17:44.420]  選擇生命還是選擇死亡呢?
[00:17:44.420 --> 00:17:46.420]  中間有一段很特別
[00:17:46.420 --> 00:17:48.620]  七至十二節
[00:17:48.620 --> 00:17:53.220]  中間的一段
[00:17:53.220 --> 00:17:55.020]  第七節我們看
[00:17:55.020 --> 00:17:57.620]  好,跳一跳去看第七節
[00:17:57.620 --> 00:18:00.020]  接著到第九節
[00:18:00.020 --> 00:18:04.420]  「此即涉萬人的必受辱罵
[00:18:04.420 --> 00:18:07.620]  責備惡人的必被玷污
[00:18:07.620 --> 00:18:09.220]  不要責備涉萬人
[00:18:09.220 --> 00:18:10.420]  恐怕他恨你
[00:18:10.420 --> 00:18:11.820]  要責備智慧人
[00:18:11.820 --> 00:18:12.820]  他必愛你
[00:18:12.820 --> 00:18:13.820]  教導智慧人
[00:18:13.820 --> 00:18:15.220]  他就越發有智慧
[00:18:15.220 --> 00:18:16.220]  指示異人
[00:18:16.220 --> 00:18:17.620]  他就增長學問」
[00:18:17.620 --> 00:18:20.420]  下一段有個部分有經文的,謝謝
[00:18:20.420 --> 00:18:22.220]  這是說什麼呢?
[00:18:22.220 --> 00:18:25.220]  就是說智慧的婦人在呼籲
[00:18:25.220 --> 00:18:27.020]  不過在呼籲的時候
[00:18:27.020 --> 00:18:28.420]  原來有些人有反應的
[00:18:28.420 --> 00:18:30.620]  如果你指斥那些涉萬人
[00:18:30.620 --> 00:18:32.220]  你會被人罵回頭的
[00:18:32.220 --> 00:18:33.620]  你責備那些惡人
[00:18:33.620 --> 00:18:35.020]  你都會受牽連的
[00:18:35.020 --> 00:18:37.220]  你都會被玷污的
[00:18:37.220 --> 00:18:40.420]  所以還是不要罵那些涉萬人
[00:18:40.420 --> 00:18:41.220]  不要責備他
[00:18:41.220 --> 00:18:42.820]  免得他生你的氣
[00:18:42.820 --> 00:18:45.020]  你還是責備智慧人好了
[00:18:45.020 --> 00:18:45.620]  為什麼呢?
[00:18:45.620 --> 00:18:47.620]  智慧人他肯聽
[00:18:47.620 --> 00:18:48.820]  他受教
[00:18:48.820 --> 00:18:49.820]  他會愛你
[00:18:49.820 --> 00:18:50.820]  他會謝謝你
[00:18:50.820 --> 00:18:52.220]  他會感激你
[00:18:52.220 --> 00:18:55.220]  但是智慧人
[00:18:55.220 --> 00:18:57.220]  你結果見到他
[00:18:57.220 --> 00:18:58.220]  從頭到尾
[00:18:58.220 --> 00:18:59.820]  他都不斷在街中
[00:18:59.820 --> 00:19:01.020]  在大街小巷
[00:19:01.020 --> 00:19:02.620]  拆解人來做呼籲的
[00:19:02.620 --> 00:19:03.620]  為什麼呢?
[00:19:03.620 --> 00:19:05.220]  第十、第十一節
[00:19:05.220 --> 00:19:08.220]  其實什麼人才可以受教
[00:19:08.220 --> 00:19:09.820]  什麼人才聽到
[00:19:09.820 --> 00:19:11.820]  什麼人才肯得著這個智慧呢?
[00:19:11.820 --> 00:19:14.020]  真言第十節和第十一節
[00:19:14.020 --> 00:19:16.820]  敬畏耶和華是智慧的開端
[00:19:16.820 --> 00:19:19.220]  認識至聖者便是聰明
[00:19:19.220 --> 00:19:21.620]  你借著我日子必增多
[00:19:21.620 --> 00:19:23.620]  年歲也必加增
[00:19:23.620 --> 00:19:26.820]  人怎樣才可以真正得到智慧呢?
[00:19:26.820 --> 00:19:29.620]  原來是敬畏耶和華
[00:19:29.620 --> 00:19:31.220]  我們第一講的時候已經講過
[00:19:31.220 --> 00:19:32.220]  敬畏耶和華
[00:19:32.220 --> 00:19:34.220]  你當上帝是上帝就記得
[00:19:35.220 --> 00:19:36.220]  上帝是上帝
[00:19:36.220 --> 00:19:37.620]  不是我們是上帝
[00:19:37.620 --> 00:19:40.620]  我們要服權並且順命
[00:19:40.620 --> 00:19:42.620]  這個就是敬畏耶和華
[00:19:42.620 --> 00:19:44.620]  當我們敬畏耶和華的時候
[00:19:44.620 --> 00:19:46.620]  敬畏耶和華是智慧的開端
[00:19:46.620 --> 00:19:47.620]  開端有兩個意思
[00:19:47.620 --> 00:19:49.620]  一、起步、初階
[00:19:49.620 --> 00:19:52.620]  就是那個入門這樣
[00:19:52.620 --> 00:19:54.620]  你想得智慧嘛
[00:19:54.620 --> 00:19:56.620]  你敬畏神你就得
[00:19:56.620 --> 00:19:58.620]  但是開端還有一個意思是什麼呢?
[00:19:58.620 --> 00:20:00.620]  至高的、至上的
[00:20:00.620 --> 00:20:02.220]  是最重要的
[00:20:02.220 --> 00:20:03.620]  好像有時候我們講第一
[00:20:03.620 --> 00:20:05.620]  第一不只是次序
[00:20:05.620 --> 00:20:07.620]  第一有時候是講最重要
[00:20:07.620 --> 00:20:09.620]  就是說原來
[00:20:09.620 --> 00:20:14.620]  我們得著智慧最重要的代表是什麼呢?
[00:20:14.620 --> 00:20:16.620]  最後是敬畏上帝
[00:20:16.620 --> 00:20:18.620]  或者再回來說
[00:20:18.620 --> 00:20:21.620]  這裡是在講給我們聽的
[00:20:21.620 --> 00:20:23.620]  智慧是開放給所有人的
[00:20:23.620 --> 00:20:28.620]  智慧沒有選那些智慧的對象才講的
[00:20:28.620 --> 00:20:30.620]  雖然你跟那些無知的人講
[00:20:30.620 --> 00:20:31.620]  他會不理睬你
[00:20:31.620 --> 00:20:32.620]  他會罵你
[00:20:32.620 --> 00:20:33.620]  跟愛人講
[00:20:33.620 --> 00:20:34.620]  他會罵你
[00:20:34.620 --> 00:20:35.620]  回頭他會認錯你
[00:20:35.620 --> 00:20:38.620]  但是智慧沒有放棄
[00:20:38.620 --> 00:20:40.620]  智慧開放給所有人
[00:20:40.620 --> 00:20:42.620]  為什麼部分人聽
[00:20:42.620 --> 00:20:44.620]  部分人不聽呢?
[00:20:44.620 --> 00:20:47.620]  原來人沒有敬畏上帝的心
[00:20:47.620 --> 00:20:48.620]  當他仍然覺得自己很聰明
[00:20:48.620 --> 00:20:50.620]  他自以為是
[00:20:50.620 --> 00:20:52.620]  自以為聰明的時候
[00:20:52.620 --> 00:20:55.620]  我用不著你教我呢?
[00:20:55.620 --> 00:20:58.620]  我用不著你跟我說呢?
[00:20:58.620 --> 00:21:02.620]  所以他根本就不理會智慧的呼籲
[00:21:02.620 --> 00:21:04.620]  第三
[00:21:04.620 --> 00:21:06.620]  講的是智慧原來呢
[00:21:06.620 --> 00:21:08.620]  一路來對夫客
[00:21:08.620 --> 00:21:10.620]  是受教的人就受教
[00:21:10.620 --> 00:21:12.620]  我們有時候是不能逼的
[00:21:12.620 --> 00:21:14.620]  我很想騙你的
[00:21:14.620 --> 00:21:16.620]  聽多一點 學多一點
[00:21:16.620 --> 00:21:18.620]  但是當他仍然不願意的時候
[00:21:18.620 --> 00:21:20.620]  不能勉強
[00:21:20.620 --> 00:21:22.620]  在應用方面
[00:21:22.620 --> 00:21:24.620]  我鼓勵頂姐妹
[00:21:24.620 --> 00:21:26.620]  透過第九章
[00:21:26.620 --> 00:21:28.620]  可以看到什麼呢?
[00:21:28.620 --> 00:21:31.620]  孔子曾經說有教無類
[00:21:31.620 --> 00:21:34.620]  就是說無論貧富貴賤
[00:21:34.620 --> 00:21:36.620]  聰明的愚蠢的
[00:21:36.620 --> 00:21:38.620]  他是好人還是壞人
[00:21:38.620 --> 00:21:40.620]  都可以接受教育
[00:21:40.620 --> 00:21:43.620]  但是應用在我們的信仰裡面
[00:21:43.620 --> 00:21:44.620]  一方面是說
[00:21:44.620 --> 00:21:46.620]  當我們傳福音的時候
[00:21:46.620 --> 00:21:48.620]  將神的恩典好像告訴別人
[00:21:48.620 --> 00:21:50.620]  人信不信?
[00:21:50.620 --> 00:21:52.620]  是有些人信 我們很感謝主
[00:21:52.620 --> 00:21:54.620]  但是有不少的人是不信
[00:21:54.620 --> 00:21:56.620]  他們會拒絕的
[00:21:56.620 --> 00:21:58.620]  我們十月三十一日晚
[00:21:58.620 --> 00:21:59.620]  年中這樣祈禱
[00:21:59.620 --> 00:22:01.620]  有一個弟兄和我們分享見證
[00:22:01.620 --> 00:22:02.620]  他是中學教師
[00:22:02.620 --> 00:22:05.620]  他聽了福音二十幾年
[00:22:05.620 --> 00:22:08.620]  不知道為什麼聽不入耳
[00:22:08.620 --> 00:22:10.620]  聽不入心
[00:22:10.620 --> 00:22:11.620]  拒絕
[00:22:11.620 --> 00:22:12.620]  不要再跟他說
[00:22:12.620 --> 00:22:15.620]  多少次呼召都不關他的事
[00:22:15.620 --> 00:22:18.620]  但是他因為一場病
[00:22:18.620 --> 00:22:20.620]  有人再帶他認識主
[00:22:20.620 --> 00:22:23.620]  來到教會
[00:22:23.620 --> 00:22:25.620]  二十幾年
[00:22:25.620 --> 00:22:26.620]  還跟他說嗎?
[00:22:26.620 --> 00:22:27.620]  有時候我們朝方
[00:22:27.620 --> 00:22:28.620]  他沒得救了
[00:22:28.620 --> 00:22:29.620]  他不會信主了
[00:22:29.620 --> 00:22:31.620]  他這麼文沙
[00:22:31.620 --> 00:22:32.620]  或者他這麼有錢
[00:22:32.620 --> 00:22:33.620]  他這麼聰明
[00:22:33.620 --> 00:22:35.620]  他這麼壞
[00:22:35.620 --> 00:22:38.620]  有時候我們會將人定了
[00:22:38.620 --> 00:22:40.620]  沒得救了
[00:22:40.620 --> 00:22:42.620]  不要說未信主的
[00:22:42.620 --> 00:22:43.620]  說信了主的那些
[00:22:43.620 --> 00:22:45.620]  有時候我們都遠離上帝
[00:22:45.620 --> 00:22:46.620]  基督徒都是這樣
[00:22:46.620 --> 00:22:48.620]  遠離上帝的
[00:22:48.620 --> 00:22:50.620]  有人說為什麼基督徒會貪污
[00:22:50.620 --> 00:22:52.620]  為什麼基督徒不會貪污
[00:22:52.620 --> 00:22:54.620]  當他仍然是他的聲音
[00:22:54.620 --> 00:22:55.620]  大過上帝的聲音的時候
[00:22:55.620 --> 00:22:58.620]  人就會這樣去做錯事
[00:22:58.620 --> 00:22:59.620]  牧師傳道都是這樣
[00:22:59.620 --> 00:23:00.620]  我們經常這樣說
[00:23:00.620 --> 00:23:02.620]  當我們看自己重要過上帝
[00:23:02.620 --> 00:23:04.620]  當我們看眼前的金錢名利
[00:23:04.620 --> 00:23:07.620]  情慾等等重要過上帝
[00:23:07.620 --> 00:23:08.620]  我們都會犯錯
[00:23:08.620 --> 00:23:10.620]  但是犯錯的人
[00:23:10.620 --> 00:23:11.620]  神有恩典是怎樣
[00:23:11.620 --> 00:23:12.620]  他接受管教
[00:23:12.620 --> 00:23:14.620]  但是有些人不會的
[00:23:14.620 --> 00:23:16.620]  你說他都是這樣的
[00:23:16.620 --> 00:23:17.620]  他不覺得自己有問題
[00:23:17.620 --> 00:23:19.620]  他不覺得自己有錯
[00:23:19.620 --> 00:23:22.620]  那我們就放棄他
[00:23:22.620 --> 00:23:25.620]  智慧沒有放棄這些愚昧的人
[00:23:25.620 --> 00:23:28.620]  智慧沒有放棄這些無知的人
[00:23:28.620 --> 00:23:31.620]  智慧沒有放棄這些行惡的人
[00:23:31.620 --> 00:23:35.620]  仍然是語重心長的富裕
[00:23:35.620 --> 00:23:37.620]  我鼓勵頂尖的我們也是
[00:23:37.620 --> 00:23:38.620]  有時候我們見到頂尖的
[00:23:38.620 --> 00:23:39.620]  譬如沒有靈修
[00:23:39.620 --> 00:23:40.620]  沒有讀經
[00:23:40.620 --> 00:23:41.620]  沒有回來團契
[00:23:41.620 --> 00:23:42.620]  不侍奉
[00:23:42.620 --> 00:23:44.620]  順著一段時間離開了教會
[00:23:44.620 --> 00:23:46.620]  我們都不放棄
[00:23:46.620 --> 00:23:48.620]  有一次去飲酒的時候
[00:23:48.620 --> 00:23:50.620]  隔壁的另一間教會
[00:23:50.620 --> 00:23:52.620]  有一次我去過港島
[00:23:52.620 --> 00:23:53.620]  他就告訴我
[00:23:53.620 --> 00:23:55.620]  牧師為什麼你來飲酒
[00:23:55.620 --> 00:23:57.620]  很奇怪
[00:23:57.620 --> 00:24:00.620]  因為他教會的牧師宣告了
[00:24:00.620 --> 00:24:02.620]  所有婚宴他都不去
[00:24:02.620 --> 00:24:05.620]  為什麼你們會來
[00:24:05.620 --> 00:24:08.620]  第一來不是因為我們貪食
[00:24:08.620 --> 00:24:09.620]  記得有幾年
[00:24:09.620 --> 00:24:11.620]  我們很多頂尖的姐妹結婚
[00:24:11.620 --> 00:24:14.620]  差不多覺得整天都是吃套餐
[00:24:14.620 --> 00:24:17.620]  每次都是那些菜
[00:24:17.620 --> 00:24:19.620]  我們去的原因有兩大
[00:24:19.620 --> 00:24:22.620]  第一其實真的替頂尖的姐妹開心
[00:24:22.620 --> 00:24:23.620]  在她人生的大事上
[00:24:23.620 --> 00:24:25.620]  我們可以參與
[00:24:25.620 --> 00:24:27.620]  並且我們見到一些頂尖的姐妹
[00:24:27.620 --> 00:24:28.620]  一齊來到有飲宴
[00:24:28.620 --> 00:24:29.620]  是一段好好聊天的時間
[00:24:29.620 --> 00:24:31.620]  特別對於我們現在沒有負責團契
[00:24:31.620 --> 00:24:33.620]  都是一些很難得的機會
[00:24:33.620 --> 00:24:34.620]  除非我們真的有事
[00:24:34.620 --> 00:24:35.620]  除非我們真的很忙
[00:24:35.620 --> 00:24:37.620]  有時候禮拜六完了晚堂
[00:24:37.620 --> 00:24:38.620]  都趕不及去
[00:24:38.620 --> 00:24:39.620]  那我們就不去
[00:24:39.620 --> 00:24:40.620]  但有另一個原因
[00:24:40.620 --> 00:24:41.620]  是背後更重要的
[00:24:41.620 --> 00:24:42.620]  特別對我來說
[00:24:42.620 --> 00:24:44.620]  我也是這樣跟同工分享
[00:24:44.620 --> 00:24:45.620]  在婚禮
[00:24:45.620 --> 00:24:46.620]  在婚宴的時候
[00:24:46.620 --> 00:24:49.620]  頂尖的姐妹會邀請甚麼人呢
[00:24:49.620 --> 00:24:51.620]  她們熟悉的親戚朋友
[00:24:51.620 --> 00:24:53.620]  可以見一下她的親戚
[00:24:53.620 --> 00:24:54.620]  也是很難得的
[00:24:54.620 --> 00:24:55.620]  她就是這樣
[00:24:55.620 --> 00:24:56.620]  認識過
[00:24:56.620 --> 00:24:57.620]  在婚禮的時候見過你
[00:24:57.620 --> 00:24:58.620]  下次她帶你來參加甚麼
[00:24:58.620 --> 00:25:00.620]  肯親聚會 報道聚會
[00:25:00.620 --> 00:25:01.620]  她都會認得你
[00:25:01.620 --> 00:25:03.620]  另外一方面就是
[00:25:03.620 --> 00:25:04.620]  其實會邀請她很多朋友
[00:25:04.620 --> 00:25:06.620]  以前可能是回來教會的
[00:25:06.620 --> 00:25:07.620]  特別在我們中學時期
[00:25:07.620 --> 00:25:08.620]  有很多人是來過
[00:25:08.620 --> 00:25:10.620]  然後她流失了
[00:25:10.620 --> 00:25:12.620]  到頂尖的姐妹結婚的時候
[00:25:12.620 --> 00:25:14.620]  那些場合我們見到她
[00:25:14.620 --> 00:25:16.620]  亦都是一些很好的機會
[00:25:16.620 --> 00:25:17.620]  沒有那麼山外
[00:25:17.620 --> 00:25:18.620]  你打給她
[00:25:18.620 --> 00:25:19.620]  她很害怕你打給她
[00:25:19.620 --> 00:25:20.620]  你約她有甚麼事
[00:25:20.620 --> 00:25:21.620]  幾年都沒有見了
[00:25:21.620 --> 00:25:22.620]  但那些場合
[00:25:22.620 --> 00:25:24.620]  其實是一些很難得的機會
[00:25:24.620 --> 00:25:25.620]  問一下她近況如何
[00:25:25.620 --> 00:25:27.620]  再邀請她回來
[00:25:27.620 --> 00:25:28.620]  有時她說很尷尬
[00:25:28.620 --> 00:25:29.620]  這麼久沒有回教會
[00:25:29.620 --> 00:25:31.620]  我說不尷尬 不害怕
[00:25:31.620 --> 00:25:33.620]  現在頂尖的姐妹都不認識了
[00:25:33.620 --> 00:25:36.620]  是這些機會
[00:25:36.620 --> 00:25:37.620]  我們珍惜我們的品
[00:25:37.620 --> 00:25:39.620]  我們不放棄的那些
[00:25:39.620 --> 00:25:41.620]  很久沒有回來
[00:25:41.620 --> 00:25:42.620]  我們不放棄的那些
[00:25:42.620 --> 00:25:43.620]  你勸迫她
[00:25:43.620 --> 00:25:45.620]  她都是不聽你的話
[00:25:45.620 --> 00:25:46.620]  我們不放棄的那些
[00:25:46.620 --> 00:25:49.620]  是拒絕上帝很久的
[00:25:49.620 --> 00:25:51.620]  因為自慰
[00:25:51.620 --> 00:25:52.620]  她都沒有放棄
[00:25:52.620 --> 00:25:54.620]  呼籲如幻人
[00:25:54.620 --> 00:25:57.620]  來去迴轉 悔改
[00:25:57.620 --> 00:25:58.620]  求主都幫助我們
[00:25:58.620 --> 00:26:00.620]  不要看我們身邊的人覺得
[00:26:00.620 --> 00:26:02.620]  她沒得救了
[00:26:02.620 --> 00:26:04.620]  或者她沒得教了
[00:26:04.620 --> 00:26:06.620]  因為上帝還在
[00:26:06.620 --> 00:26:08.620]  因為神的說話還在
[00:26:08.620 --> 00:26:09.620]  我們身邊的人
[00:26:09.620 --> 00:26:12.620]  仍然是可以教
[00:26:12.620 --> 00:26:14.620]  教會15、16年的主題
[00:26:14.620 --> 00:26:17.620]  因此盡顯生命承傳
[00:26:17.620 --> 00:26:19.620]  一會兒我會再介紹
[00:26:19.620 --> 00:26:21.620]  當說生命承傳
[00:26:21.620 --> 00:26:23.620]  是耶穌基督將一個
[00:26:23.620 --> 00:26:25.620]  傳婚的使命給了我們
[00:26:25.620 --> 00:26:28.620]  亦都叫我們繼續來栽培門徒
[00:26:28.620 --> 00:26:32.620]  我們願意能夠繼續來承傳
[00:26:32.620 --> 00:26:33.620]  上帝給我們的使命
[00:26:33.620 --> 00:26:35.620]  上帝給我們的吩咐
[00:26:35.620 --> 00:26:37.620]  問題是我選了一幅圖
[00:26:37.620 --> 00:26:38.620]  我都頗喜歡後面那個胖子
[00:26:38.620 --> 00:26:40.620]  追著追著
[00:26:40.620 --> 00:26:42.620]  前面一個人 一個問號
[00:26:42.620 --> 00:26:45.620]  誰肯來接這支棒子呢?
[00:26:45.620 --> 00:26:47.620]  因為你跑得快過他
[00:26:47.620 --> 00:26:48.620]  不要給我
[00:26:48.620 --> 00:26:51.620]  還是你肯承接這個棒子
[00:26:51.620 --> 00:26:55.620]  繼續做這個傳婚的工作
[00:26:55.620 --> 00:26:58.620]  繼續做這個栽培門徒的工作呢?
[00:26:58.620 --> 00:27:01.620]  經文兩章多
[00:27:01.620 --> 00:27:02.620]  本來很豐富
[00:27:02.620 --> 00:27:03.620]  不過時間關係
[00:27:03.620 --> 00:27:05.620]  我在五堂不能夠說太長
[00:27:05.620 --> 00:27:06.620]  來到這裡
[00:27:06.620 --> 00:27:07.620]  我邀請弟兄姊妹
[00:27:07.620 --> 00:27:09.620]  都一同來祈禱
[00:27:09.620 --> 00:27:12.620]  讓我們學習不要獨善其身
[00:27:12.620 --> 00:27:16.620]  而是樂意進入這個社會
[00:27:16.620 --> 00:27:18.620]  繼續關心這個社會
[00:27:18.620 --> 00:27:21.620]  用神的說話去勉勵人
[00:27:21.620 --> 00:27:23.620]  無論做傳婚的工作也好
[00:27:23.620 --> 00:27:24.620]  做栽培的工作也好
[00:27:24.620 --> 00:27:25.620]  求主幫助我們
[00:27:25.620 --> 00:27:27.620]  我們一起低頭祈禱
[00:27:27.620 --> 00:27:30.620]  天主上我們多謝你
[00:27:30.620 --> 00:27:34.620]  多謝你讓真言的作者所羅門
[00:27:34.620 --> 00:27:39.620]  他不斷來呼籲他的兒孫
[00:27:39.620 --> 00:27:42.620]  包括他的百姓民族
[00:27:42.620 --> 00:27:46.620]  來好好去認識上帝你的說話
[00:27:46.620 --> 00:27:49.620]  去聽從上帝你的說話
[00:27:49.620 --> 00:27:52.620]  去遵從上帝你的說話而行
[00:27:52.620 --> 00:27:57.620]  好叫他們的生命能夠走向的
[00:27:57.620 --> 00:27:59.620]  是永遠的祝福
[00:27:59.620 --> 00:28:00.620]  是真是光明
[00:28:00.620 --> 00:28:02.620]  是真是燦爛
[00:28:02.620 --> 00:28:05.620]  不是走是滅亡
[00:28:05.620 --> 00:28:07.620]  求主你也幫助我們
[00:28:07.620 --> 00:28:10.620]  有時我們覺得自己做傳達人好像很沉棄
[00:28:10.620 --> 00:28:13.620]  但上帝這是你給我們的使命
[00:28:13.620 --> 00:28:14.620]  有時可能第一天早上
[00:28:14.620 --> 00:28:16.620]  會不斷向人們來求婚的時候
[00:28:16.620 --> 00:28:18.620]  特別是向親戚朋友
[00:28:18.620 --> 00:28:20.620]  好像叫極他們都不信
[00:28:20.620 --> 00:28:21.620]  都會很灰心
[00:28:21.620 --> 00:28:23.620]  但求主堅固我們
[00:28:23.620 --> 00:28:24.620]  幫助我們
[00:28:24.620 --> 00:28:28.620]  讓我們知道
[00:28:28.620 --> 00:28:30.620]  你仍然是愛
[00:28:30.620 --> 00:28:32.620]  無論等多久
[00:28:32.620 --> 00:28:34.620]  你都仍然是等
[00:28:34.620 --> 00:28:35.620]  所以我們很願意
[00:28:35.620 --> 00:28:37.620]  我們都是這樣等
[00:28:37.620 --> 00:28:39.620]  我又求你給我們教會弟兄姊妹
[00:28:39.620 --> 00:28:43.620]  有一個樂以受教的心
[00:28:43.620 --> 00:28:46.620]  我們聽了上帝的說話
[00:28:46.620 --> 00:28:48.620]  不是左耳入 右耳出
[00:28:48.620 --> 00:28:50.620]  亦都不是拒絕
[00:28:50.620 --> 00:28:51.620]  而是藏在心裏面
[00:28:51.620 --> 00:28:53.620]  好好地釐對思量
[00:28:53.620 --> 00:28:55.620]  好好地釐對反省
[00:28:55.620 --> 00:28:59.620]  並且激勵我們能夠走出來
[00:28:59.620 --> 00:29:01.620]  求主特別恩代我們教會
[00:29:01.620 --> 00:29:03.620]  因為我們有很多
[00:29:03.620 --> 00:29:06.620]  信主不同年日的弟兄姊妹
[00:29:06.620 --> 00:29:07.620]  有些真是初信
[00:29:07.620 --> 00:29:09.620]  他們需要很多的時間
[00:29:09.620 --> 00:29:11.620]  慢慢學習成長
[00:29:11.620 --> 00:29:13.620]  有些信了很久
[00:29:13.620 --> 00:29:15.620]  有人會形容
[00:29:15.620 --> 00:29:16.620]  我們好像成為老油條
[00:29:16.620 --> 00:29:18.620]  我們甚麼都聽過
[00:29:18.620 --> 00:29:21.620]  但求你給我們一個謙卑的心
[00:29:21.620 --> 00:29:23.620]  我們不覺得因為我們聽過
[00:29:23.620 --> 00:29:25.620]  所以我們自高自大
[00:29:25.620 --> 00:29:28.620]  我們乃是謙卑下來
[00:29:28.620 --> 00:29:30.620]  好好地聽你的訓誨
[00:29:30.620 --> 00:29:34.620]  並且繼續跟別人分享傳遞
[00:29:34.620 --> 00:29:35.620]  求主保守
[00:29:35.620 --> 00:29:38.620]  你預留我們剛才聽到的時間
[00:29:38.620 --> 00:29:40.620]  我們的專心
[00:29:40.620 --> 00:29:41.620]  我們的學習
[00:29:41.620 --> 00:29:42.620]  我們都交給你
[00:29:42.620 --> 00:29:44.620]  奉耶穌基督的聖名祈禱
[00:29:44.620 --> 00:29:45.620]  阿門
