
[00:00:00.000 --> 00:00:06.000]  各位靈姐妹,讓我們先低頭禱告 仰望神
[00:21:39.000 --> 00:21:42.000]  並且一起強大而抵擋神
[00:21:42.000 --> 00:21:47.000]  表面繁榮安定的政治經濟體系
[00:21:47.000 --> 00:21:50.000]  都終必受到審判
[00:21:50.000 --> 00:21:53.000]  讓我們低頭禱告
[00:22:06.000 --> 00:22:09.000]  來讓我們明白
[00:22:09.000 --> 00:22:12.000]  末世要發生的事情
[00:22:12.000 --> 00:22:14.000]  讓我們知道
[00:22:14.000 --> 00:22:18.000]  今日我們很嚮往的繁榮安定
[00:22:18.000 --> 00:22:23.000]  其中其實有很多很醜陋的東西
[00:22:23.000 --> 00:22:25.000]  但是這些有一天
[00:22:25.000 --> 00:22:27.000]  你都會審判
[00:22:27.000 --> 00:22:30.000]  是會完全消滅
[00:22:30.000 --> 00:22:34.000]  主讓我們不要嚮往
[00:22:34.000 --> 00:22:38.000]  不要太過嚮往這些繁榮安定
[00:22:38.000 --> 00:22:41.000]  不要太過追求
[00:22:41.000 --> 00:22:43.000]  讓我們知道
[00:22:43.000 --> 00:22:45.000]  我們要跟隨祢
[00:22:45.000 --> 00:22:48.000]  雖然有時我們要付上代價
[00:22:48.000 --> 00:22:52.000]  願祢的話語和我們說話
[00:22:52.000 --> 00:22:55.000]  祈禱奉主耶穌基督的名禱
