
[00:00:00.000 --> 00:00:03.000]  聖誕節是一個充滿歡樂的季節
[00:22:14.000 --> 00:22:18.000]  這牧師的你怎麼看這事你怎麼覺得
[00:22:18.000 --> 00:22:21.000]  但雖然如此我也從很多的traffic school當中
[00:22:21.000 --> 00:22:25.000]  學到很多屬靈的功課你知道嗎
[00:22:25.000 --> 00:22:27.000]  我最記得在一次traffic school當中
[00:22:27.000 --> 00:22:31.000]  有位老師語重心長的這樣說
[00:22:31.000 --> 00:22:34.000]  你知道爲什麼沒有人想來traffic school嗎
[00:22:34.000 --> 00:22:36.000]  我想沒有人想去traffic school
[00:22:36.000 --> 00:22:37.000]  大家都不想去
[00:22:37.000 --> 00:22:38.000]  但是他不得不去
[00:22:38.000 --> 00:22:43.000]  你知道爲什麼大家都不想來traffic school嗎
[00:22:43.000 --> 00:22:44.000]  因爲第一
[00:22:44.000 --> 00:22:48.000]  我們其實不能夠教導你們什麼新的東西
[00:22:48.000 --> 00:22:52.000]  我們教的你通通早已經都知道
[00:22:52.000 --> 00:22:55.000]  我們不能夠教什麼你不知道的東西
[00:22:55.000 --> 00:22:56.000]  第二
[00:22:56.000 --> 00:23:01.000]  我們也一點不能夠改變你們開車的習慣
[00:23:01.000 --> 00:23:04.000]  所以今天你們待會兒一下課之後
[00:23:04.000 --> 00:23:06.000]  一定每個人80mph
[00:23:06.000 --> 00:23:08.000]  開車回家
[00:23:08.000 --> 00:23:10.000]  我們帶他們大家都笑了
[00:23:10.000 --> 00:23:11.000]  一點都不錯
[00:23:11.000 --> 00:23:12.000]  這個老師真的對
[00:23:12.000 --> 00:23:15.000]  He is right
[00:23:15.000 --> 00:23:17.000]  但就在那個剎那
[00:23:17.000 --> 00:23:20.000]  忽然聖靈提醒我
[00:23:20.000 --> 00:23:27.000]  會不會今天的教會也是如此
[00:23:27.000 --> 00:23:29.000]  我們喜歡來教會
[00:23:29.000 --> 00:23:31.000]  我們享受一個美好的崇拜
[00:23:31.000 --> 00:23:33.000]  聽一篇美好的信息
[00:23:33.000 --> 00:23:37.000]  可是回去之後又回到我們的老路了
[00:23:37.000 --> 00:23:40.000]  又回到我們舊有的生活形態
[00:23:40.000 --> 00:23:43.000]  一點都沒有改變
[00:23:43.000 --> 00:23:44.000]  第二
[00:23:44.000 --> 00:23:46.000]  你可知道當一個人遇見神之後
[00:23:46.000 --> 00:23:50.000]  神就要帶領他走上新的道路嗎
[00:23:50.000 --> 00:23:56.000]  新的生命必須帶領你進入一個新的生活裏面
[00:23:56.000 --> 00:23:58.000]  哥林多後書五章17節
[00:23:58.000 --> 00:23:59.000]  我們非常熟悉
[00:23:59.000 --> 00:24:01.000]  保羅蘇瑞人在基督裏
[00:24:01.000 --> 00:24:03.000]  他就是什麼
[00:24:03.000 --> 00:24:04.000]  新造人
[00:24:04.000 --> 00:24:05.000]  舊事已過
[00:24:05.000 --> 00:24:06.000]  一切都怎麼樣
[00:24:06.000 --> 00:24:08.000]  變成新的了
[00:24:08.000 --> 00:24:10.000]  你可知道你生命當中
[00:24:10.000 --> 00:24:13.000]  一切的舊事是可以過去的嗎
[00:24:13.000 --> 00:24:15.000]  但你一定要讓它過去嘛
[00:24:15.000 --> 00:24:19.000]  你不能自己一直停留在舊事當中
[00:24:19.000 --> 00:24:23.000]  你緊緊的抓住舊事不放
[00:24:23.000 --> 00:24:25.000]  你一定要let go
[00:24:25.000 --> 00:24:27.000]  你一定要放手嘛
[00:24:27.000 --> 00:24:28.000]  你一定要let go
[00:24:28.000 --> 00:24:31.000]  你要容許神來帶領你
[00:24:31.000 --> 00:24:34.000]  你要放下離開你的過去
[00:24:34.000 --> 00:24:36.000]  好讓神的靈能夠帶領你
[00:24:36.000 --> 00:24:38.000]  走上要嶄新的道路嘛
[00:24:38.000 --> 00:24:39.000]  Amen
[00:24:39.000 --> 00:24:43.000]  第二點今天人也許沒有能力來幫助你
[00:24:43.000 --> 00:24:44.000]  可是我要告訴你
[00:24:44.000 --> 00:24:48.000]  神卻有足夠的能力來更新你的生命
[00:24:48.000 --> 00:24:54.000]  可是你一定要來順從神的話語跟帶領
[00:24:54.000 --> 00:25:00.000]  如果你很容易落入在一些罪惡跟試探當中
[00:25:00.000 --> 00:25:01.000]  我告訴你
[00:25:01.000 --> 00:25:05.000]  你就要離開那個容易使你進入那種迷惑
[00:25:05.000 --> 00:25:08.000]  進入試探跟罪惡的環境裏面嘛
[00:25:08.000 --> 00:25:12.000]  如果今天你人常常容易在人際關係當中
[00:25:12.000 --> 00:25:15.000]  落入苦澀跟怨恨當中的
[00:25:15.000 --> 00:25:17.000]  那你一定要決定
[00:25:17.000 --> 00:25:20.000]  不容許你再回到怨恨的道路當中
[00:25:20.000 --> 00:25:22.000]  你要順從主的話語
[00:25:22.000 --> 00:25:25.000]  爲那逼迫你來禱告嘛
[00:25:25.000 --> 00:25:28.000]  今天如果你常常在灰心失望當中
[00:25:28.000 --> 00:25:30.000]  甚至你常對神失望
[00:25:30.000 --> 00:25:31.000]  你就要決定
[00:25:31.000 --> 00:25:35.000]  不要再容許你自己活在這樣的心態當中
[00:25:35.000 --> 00:25:38.000]  你要選擇重新來相信神
[00:25:38.000 --> 00:25:41.000]  選擇來接受神的安慰
[00:25:41.000 --> 00:25:45.000]  不要讓你自己做一個不肯受安慰的人
[00:25:45.000 --> 00:25:50.000]  換言說不要再走在原來的道路上了
[00:25:50.000 --> 00:25:52.000]  你要來順從神
[00:25:52.000 --> 00:25:59.000]  讓神的靈能夠帶領你走上一個新的道路
[00:25:59.000 --> 00:26:02.000]  有一次在一個見證會當中有一個人
[00:26:02.000 --> 00:26:04.000]  弟兄他就站起來
[00:26:04.000 --> 00:26:07.000]  他就分享到最近在他生活當中
[00:26:07.000 --> 00:26:10.000]  充滿各樣的不順利
[00:26:10.000 --> 00:26:12.000]  多少的挫折跟傷害
[00:26:12.000 --> 00:26:16.000]  接二連三的不斷的在他身上
[00:26:16.000 --> 00:26:19.000]  好像是主已經把他忘記了
[00:26:19.000 --> 00:26:23.000]  他的話語裏面充滿了一些怨恨跟埋怨
[00:26:23.000 --> 00:26:25.000]  所以他講完之後下來之後
[00:26:25.000 --> 00:26:29.000]  整個聚會的氣氛就非常的沉重
[00:26:29.000 --> 00:26:32.000]  因爲大家都爲他感覺很哀傷
[00:26:32.000 --> 00:26:35.000]  這時候有另外一個弟兄就站立起來
[00:26:35.000 --> 00:26:37.000]  他就對他說
[00:26:37.000 --> 00:26:40.000]  弟兄我以前也跟你一樣
[00:26:40.000 --> 00:26:42.000]  是住在埋怨街上
[00:26:42.000 --> 00:26:46.000]  每天的生活就只看見挫折跟傷害
[00:26:46.000 --> 00:26:49.000]  但感謝神我現在搬家了
[00:26:49.000 --> 00:26:52.000]  我現在搬到讚美大道
[00:26:52.000 --> 00:26:56.000]  自從搬家之後我快樂很多了
[00:26:56.000 --> 00:26:59.000]  第二年今天主已經得勝了
[00:26:59.000 --> 00:27:03.000]  所以不要再走回到從前的道路
[00:27:03.000 --> 00:27:06.000]  不要再讓罪惡再來挾制你自己
[00:27:06.000 --> 00:27:10.000]  你要依靠神來經歷神的得勝的生活
[00:27:10.000 --> 00:27:13.000]  我還記得有一次我在講道當中
[00:27:13.000 --> 00:27:15.000]  就分享了這一個故事
[00:27:15.000 --> 00:27:18.000]  幾天之後我就遇到一個弟兄
[00:27:18.000 --> 00:27:20.000]  我就隨口問他說你最近怎麼樣
[00:27:20.000 --> 00:27:22.000]  他說我最近正在搬家
[00:27:22.000 --> 00:27:25.000]  奇怪我怎麼都沒聽說你在搬家這件事情
[00:27:25.000 --> 00:27:28.000]  他說我現在正在搬到讚美大道
[00:27:28.000 --> 00:27:29.000]  Hallelujah
[00:27:29.000 --> 00:27:31.000]  跟你媽說你也需要搬家了
[00:27:31.000 --> 00:27:34.000]  你也需要搬家了跟他說
[00:27:34.000 --> 00:27:38.000]  第二年今天無論你現在住在埋怨街上
[00:27:38.000 --> 00:27:40.000]  黑暗道上
[00:27:40.000 --> 00:27:41.000]  罪惡街上
[00:27:41.000 --> 00:27:44.000]  你都需要搬家
[00:27:44.000 --> 00:27:47.000]  你不能一直永遠停留在原來的地方
[00:27:47.000 --> 00:27:49.000]  你需要搬家
[00:27:49.000 --> 00:27:53.000]  你要進入神的應許的祝福裏面
[00:27:53.000 --> 00:27:54.000]  Amen
[00:27:54.000 --> 00:27:57.000]  你要讓聖靈來帶領你走向新的道路
[00:27:57.000 --> 00:28:00.000]  一旦你順從神的話語
[00:28:00.000 --> 00:28:01.000]  順從神的帶領
[00:28:01.000 --> 00:28:05.000]  你就能經歷神能力釋放在你的生命當中
[00:28:05.000 --> 00:28:07.000]  Amen Hallelujah
[00:28:07.000 --> 00:28:10.000]  在今天這段經文當中我們看見東方博士
[00:28:10.000 --> 00:28:13.000]  他們真是有智慧的人
[00:28:13.000 --> 00:28:15.000]  他們之所以有智慧
[00:28:15.000 --> 00:28:18.000]  因爲他們確實認識一件事情
[00:28:18.000 --> 00:28:22.000]  就是耶穌基督是他們生命的主宰
[00:28:22.000 --> 00:28:24.000]  因着他們認識耶穌是他們的主
[00:28:24.000 --> 00:28:29.000]  他們純的渴慕的心來尋求
[00:28:29.000 --> 00:28:31.000]  順從神的帶領
[00:28:31.000 --> 00:28:35.000]  他們的生命就被改變了
[00:28:35.000 --> 00:28:37.000]  天主在今年的聖誕節的時候
[00:28:37.000 --> 00:28:40.000]  也求神打開我們的眼睛
[00:28:40.000 --> 00:28:45.000]  讓我們再一次確認耶穌纔是我們生命的中心
[00:28:45.000 --> 00:28:48.000]  是我們生命力量的源頭
[00:28:48.000 --> 00:28:49.000]  Amen
[00:28:49.000 --> 00:28:53.000]  讓我們再一次歡迎耶穌在我們生命當中來做主
[00:28:53.000 --> 00:28:57.000]  他就要帶領我們走上一條嶄新的道路
[00:28:57.000 --> 00:29:00.000]  使我們的生命不再一樣的
[00:29:00.000 --> 00:29:01.000]  Amen
[00:29:01.000 --> 00:29:02.000]  我們一起禱告
[00:29:02.000 --> 00:29:06.000]  親愛的主我們再次來到你面前獻上我們的感謝
[00:29:06.000 --> 00:29:10.000]  謝謝你主啊你爲我們來到這個世界
[00:29:10.000 --> 00:29:14.000]  爲了在我們生命當中帶來更新跟改變
[00:29:14.000 --> 00:29:16.000]  爲了東方博士我們獻上感謝
[00:29:16.000 --> 00:29:19.000]  看見他們的生命就是我們的見證
[00:29:19.000 --> 00:29:21.000]  看見他們的渴慕的心
[00:29:21.000 --> 00:29:24.000]  看見他們一個受教的心
[00:29:24.000 --> 00:29:26.000]  看見他們奉獻的心
[00:29:26.000 --> 00:29:29.000]  跟看見他們順服的心
[00:29:29.000 --> 00:29:32.000]  主啊把這樣的心志也放在我們中間
[00:29:32.000 --> 00:29:36.000]  讓今年的聖誕節成爲一個不一樣的聖誕節
[00:29:36.000 --> 00:29:39.000]  讓我們的生命能夠被你改變
[00:29:39.000 --> 00:29:42.000]  讓我們的心靈能夠被你更新
[00:29:42.000 --> 00:29:45.000]  讓我們再一次經歷到耶穌四主
[00:29:45.000 --> 00:29:48.000]  在我們生命當中帶來得勝的生活
[00:29:48.000 --> 00:29:49.000]  我們讚美你
[00:29:49.000 --> 00:29:51.000]  再次求你親自引導我們
[00:29:51.000 --> 00:29:54.000]  感謝禱告奉耶穌得勝的名祈求
[00:29:54.000 --> 00:29:56.000]  Amen
